,who,was,the,most,influential,researcher,among,those,grappling,with,the,deficit,of,work,surrounding,the,complexity,posed,by,algorithmic,problems,?
by,0.39727845788002014,0.4752357602119446,0.4408751428127289,0.270847886800766,0.3017306327819824,0.19751329720020294,0.3222726583480835,0.32841911911964417,0.17811475694179535,0.39731505513191223,0.4408751428127289,0.1763981431722641,0.3646814823150635,0.25005507469177246,0.25132909417152405,0.4408751428127289,0.17643122375011444,0.273123174905777,1.0000001192092896,0.18882648646831512,0.20223401486873627,0.17966607213020325
alan,0.2526369094848633,0.27611038088798523,0.20789864659309387,0.13079926371574402,0.2252376228570938,0.26680582761764526,0.12656280398368835,0.16195093095302582,0.14799746870994568,0.16894997656345367,0.20789864659309387,0.1990363746881485,0.13826394081115723,0.1690850406885147,0.10493340343236923,0.20789864659309387,0.2213423252105713,0.14878733456134796,0.18351423740386963,0.1744520664215088,0.13643042743206024,0.12765617668628693
turing,0.24589726328849792,0.21632471680641174,0.2644472122192383,0.23340554535388947,0.3291088342666626,0.3487113416194916,0.25089097023010254,0.2788667380809784,0.25031739473342896,0.15793664753437042,0.2644472122192383,0.19255802035331726,0.2670239806175232,0.29308173060417175,0.13475188612937927,0.2644472122192383,0.41919052600860596,0.11534585803747177,0.21632690727710724,0.42831936478614807,0.22053948044776917,0.1460462063550949
in,0.2792111933231354,0.45514053106307983,0.6662389636039734,0.41416558623313904,0.2626776695251465,0.25031137466430664,0.3211768567562103,0.3419301211833954,0.1939186006784439,0.4080928862094879,0.6662389636039734,0.23198767006397247,0.5696388483047485,0.2753349542617798,0.3548126816749573,0.6662389636039734,0.20012179017066956,0.21349729597568512,0.370934396982193,0.20960137248039246,0.21061907708644867,0.20430970191955566
1936,-0.12388245016336441,-0.05347532406449318,0.05235753208398819,0.05021841451525688,-0.020168742164969444,-0.0017807146068662405,0.04886491969227791,-0.053668174892663956,-0.12769146263599396,-0.022967707365751266,0.05235753208398819,0.11190345883369446,0.02114286832511425,-0.07641003280878067,0.12305501103401184,0.05235753208398819,-0.05023270100355148,0.008433875627815723,-0.015042884275317192,-0.12247732281684875,0.041803061962127686,-0.17954853177070618
",",0.3365725874900818,0.45456063747406006,0.4933079481124878,0.3636029064655304,0.23522920906543732,0.3261716365814209,0.2640531659126282,0.39574649930000305,0.24871726334095,0.4120737314224243,0.4933079481124878,0.23365440964698792,0.4946078956127167,0.3283594250679016,0.26042264699935913,0.4933079481124878,0.27822354435920715,0.22566820681095123,0.3680937886238098,0.23214754462242126,0.2596952021121979,0.31091248989105225
which,0.3688730001449585,0.2830964922904968,0.6521818041801453,0.4637843072414398,0.18211336433887482,0.18349303305149078,0.3077724575996399,0.48319631814956665,0.32019519805908203,0.46403205394744873,0.6521818041801453,0.3148490786552429,0.5011631846427917,0.30331435799598694,0.39034995436668396,0.6521818041801453,0.2941568195819855,0.18674100935459137,0.40543368458747864,0.30033883452415466,0.3054017126560211,0.25814583897590637
turned,0.29454195499420166,0.3994938135147095,0.3414173722267151,0.21709087491035461,0.18769371509552002,0.1451750099658966,0.19482028484344482,0.20649762451648712,0.1864258348941803,0.26091867685317993,0.3414173722267151,0.23130233585834503,0.27018553018569946,0.21694405376911163,0.19682253897190094,0.3414173722267151,0.16180580854415894,0.24225051701068878,0.2886216938495636,0.11645610630512238,0.20639130473136902,0.130948007106781
out,0.3129808306694031,0.28168347477912903,0.39404502511024475,0.2959814965724945,0.21673128008842468,0.18538950383663177,0.2097824662923813,0.2938891351222992,0.23025308549404144,0.3367781639099121,0.39404502511024475,0.23232002556324005,0.34176841378211975,0.2687481939792633,0.26139429211616516,0.39404502511024475,0.2140352427959442,0.19357828795909882,0.29497629404067993,0.1964665651321411,0.29801610112190247,0.22020699083805084
to,0.42656609416007996,0.3636345863342285,0.535392165184021,0.321603000164032,0.13114871084690094,0.2350033074617386,0.26594701409339905,0.47350940108299255,0.22818075120449066,0.4239959120750427,0.535392165184021,0.33488497138023376,0.41548454761505127,0.3482864499092102,0.29437771439552307,0.535392165184021,0.28336837887763977,0.18576397001743317,0.33534231781959534,0.23080149292945862,0.28989166021347046,0.29463258385658264
be,0.3371641933917999,0.42228707671165466,0.4248143136501312,0.3381733000278473,0.19617792963981628,0.22811059653759003,0.21499858796596527,0.4287525415420532,0.22972075641155243,0.36101722717285156,0.4248143136501312,0.26765570044517517,0.33904364705085754,0.34449198842048645,0.23079825937747955,0.4248143136501312,0.34982410073280334,0.15498653054237366,0.43158695101737976,0.30801039934158325,0.2817195653915405,0.3324260413646698
a,0.36608949303627014,0.4508470594882965,0.5829201340675354,0.3508910834789276,0.25374096632003784,0.2480177879333496,0.1789381206035614,0.24251152575016022,0.266661137342453,0.3783375024795532,0.5829201340675354,0.22604411840438843,0.5052502155303955,0.266241192817688,0.24113072454929352,0.5829201340675354,0.27206721901893616,0.22802633047103882,0.32094135880470276,0.27782195806503296,0.21523453295230865,0.23916715383529663
very,0.34641316533088684,0.3183368146419525,0.34171217679977417,0.5814827680587769,0.28247568011283875,0.1666514277458191,0.32259100675582886,0.37452787160873413,0.2539808750152588,0.3860565423965454,0.34171217679977417,0.2298230528831482,0.34437474608421326,0.2985921800136566,0.3004653751850128,0.34171217679977417,0.308200478553772,0.22192029654979706,0.2570326030254364,0.21012333035469055,0.32230573892593384,0.20864155888557434
robust,0.13959312438964844,0.16964194178581238,0.2403082698583603,0.2677297592163086,0.21096596121788025,0.17700669169425964,0.26975584030151367,0.3363449275493622,0.32298049330711365,0.248666450381279,0.2403082698583603,0.24687853455543518,0.22849141061306,0.2617080807685852,0.16179651021957397,0.2403082698583603,0.3066128194332123,0.16082680225372314,0.1419259011745453,0.26032501459121704,0.23500503599643707,0.19756269454956055
and,0.41279885172843933,0.3740963041782379,0.5171257257461548,0.4309377074241638,0.28101271390914917,0.27986058592796326,0.39211368560791016,0.43169310688972473,0.26418885588645935,0.5477725267410278,0.5171257257461548,0.27165159583091736,0.5116966962814331,0.37551814317703247,0.330792099237442,0.5171257257461548,0.2520415782928467,0.21608957648277283,0.4289871156215668,0.14850810170173645,0.285793662071228,0.20544172823429108
flexible,0.1386633962392807,0.10091307759284973,0.20443111658096313,0.2076619565486908,0.20464375615119934,0.09191615134477615,0.1832060068845749,0.3300134837627411,0.42436158657073975,0.21593621373176575,0.20443111658096313,0.20501242578029633,0.17694054543972015,0.2372867465019226,0.2016620934009552,0.20443111658096313,0.44442814588546753,0.15906497836112976,0.13368044793605804,0.2961606979370117,0.26236915588378906,0.1746470034122467
simplification,0.21452531218528748,0.19500082731246948,0.2703942358493805,0.2382846623659134,0.24163192510604858,0.2546716332435608,0.1552441418170929,0.38468602299690247,0.2931446135044098,0.27680888772010803,0.2703942358493805,0.30092892050743103,0.23446014523506165,0.44898658990859985,0.20945751667022705,0.2703942358493805,0.578338623046875,0.21163268387317657,0.19045613706111908,0.41267576813697815,0.4170931875705719,0.4743119776248932
of,0.2827862501144409,0.4069072902202606,0.733189046382904,0.4178851246833801,0.35619789361953735,0.19495204091072083,0.3679063022136688,0.37935635447502136,0.20311716198921204,0.41827285289764404,0.733189046382904,0.22850900888442993,1.0,0.23473061621189117,0.36802753806114197,0.733189046382904,0.23338180780410767,0.24146881699562073,0.3646814823150635,0.2335241585969925,0.2450421154499054,0.1826142966747284
a,0.36608949303627014,0.4508470594882965,0.5829201340675354,0.3508910834789276,0.25374096632003784,0.2480177879333496,0.1789381206035614,0.24251152575016022,0.266661137342453,0.3783375024795532,0.5829201340675354,0.22604411840438843,0.5052502155303955,0.266241192817688,0.24113072454929352,0.5829201340675354,0.27206721901893616,0.22802633047103882,0.32094135880470276,0.27782195806503296,0.21523453295230865,0.23916715383529663
computer,0.22460292279720306,0.1967092603445053,0.19781450927257538,0.18052847683429718,0.23207011818885803,0.29828500747680664,0.09528851509094238,0.22305481135845184,0.26899755001068115,0.15518860518932343,0.19781450927257538,0.15825717151165009,0.18559479713439941,0.2740243673324585,0.06478830426931381,0.19781450927257538,0.404285728931427,0.10353648662567139,0.20605696737766266,0.49615055322647095,0.2735036611557007,0.20203553140163422
.,0.3541337847709656,0.40146201848983765,0.5934505462646484,0.35404038429260254,0.25983670353889465,0.2649393081665039,0.22495509684085846,0.33163318037986755,0.2408648282289505,0.4446153938770294,0.5934505462646484,0.2518966794013977,0.5352458953857422,0.33121398091316223,0.23067207634449005,0.5934505462646484,0.21340465545654297,0.20892395079135895,0.3936232924461365,0.1965297907590866,0.2602308988571167,0.4130953550338745
