,what,other,doctrines,did,luther,disavow,about,saints,?
:,-0.12022944539785385,-0.0941355749964714,-0.04812613129615784,-0.05305134505033493,-0.0567622147500515,0.023694097995758057,-0.14031879603862762,0.005544372368603945,-0.07156077772378922
``,0.008517155423760414,0.10245004296302795,0.13842874765396118,-0.029888948425650597,-0.013964727520942688,0.08663555234670639,0.008102871477603912,0.08333919197320938,0.0685480609536171
it,0.45803478360176086,0.36282607913017273,0.20728148519992828,0.2993364930152893,0.15365919470787048,0.29491087794303894,0.4291239380836487,0.18142352998256683,0.25732165575027466
is,0.28837618231773376,0.25895947217941284,0.1566106230020523,0.19247472286224365,0.08282390236854553,0.2231004536151886,0.3532065451145172,0.23882900178432465,0.22961433231830597
enough,0.3944990336894989,0.3343372941017151,0.21158617734909058,0.3866412043571472,0.1001482829451561,0.2533937692642212,0.30055657029151917,0.15462353825569153,0.3526461720466614
for,0.3017193675041199,0.3273986279964447,0.16154825687408447,0.318512886762619,0.12958186864852905,0.23589959740638733,0.3312419354915619,0.1933131366968155,0.264628142118454
us,0.32081687450408936,0.2157169133424759,0.26661884784698486,0.23250600695610046,0.16079697012901306,0.22814998030662537,0.2063043713569641,0.1367407590150833,0.2742428481578827
to,0.455847829580307,0.4193183183670044,0.20410943031311035,0.4452643394470215,0.18029534816741943,0.3338503837585449,0.391953706741333,0.1799524873495102,0.29463258385658264
know,0.6545611619949341,0.3286530077457428,0.18827791512012482,0.47715243697166443,0.17024901509284973,0.34993717074394226,0.4703194797039032,0.11019877344369888,0.5287392735481262
that,0.6297725439071655,0.5570666193962097,0.3040620982646942,0.47518548369407654,0.21746599674224854,0.35726892948150635,0.4500710964202881,0.19733747839927673,0.32716336846351624
souls,0.2576521933078766,0.23125652968883514,0.3611409366130829,0.17192335426807404,0.14558860659599304,0.2283894121646881,0.1982930302619934,0.3726663589477539,0.18306730687618256
do,0.4609605669975281,0.34946969151496887,0.20691540837287903,0.5246143937110901,0.10933273285627365,0.31805333495140076,0.3183841109275818,0.1378709226846695,0.4093979299068451
not,0.5449194312095642,0.4341118037700653,0.2530108690261841,0.6481515765190125,0.21636232733726501,0.32768940925598145,0.36646416783332825,0.16515962779521942,0.41942933201789856
leave,0.3595171868801117,0.22533836960792542,0.10602053254842758,0.3432042896747589,0.0717516764998436,0.40552589297294617,0.25295746326446533,0.1122208759188652,0.23890845477581024
their,0.35142919421195984,0.456295371055603,0.24455983936786652,0.38078752160072327,0.1988239735364914,0.23624096810817719,0.25792208313941956,0.19482965767383575,0.1898253709077835
bodies,0.1688588559627533,0.34949904680252075,0.28393518924713135,0.24644926190376282,0.08919686079025269,0.20949780941009521,0.21153788268566132,0.21368226408958435,0.18285469710826874
to,0.455847829580307,0.4193183183670044,0.20410943031311035,0.4452643394470215,0.18029534816741943,0.3338503837585449,0.391953706741333,0.1799524873495102,0.29463258385658264
be,0.3929833769798279,0.4629868268966675,0.2529001533985138,0.22657383978366852,0.15299063920974731,0.3222297728061676,0.26362910866737366,0.1693815439939499,0.3324260413646698
threatened,0.18488946557044983,0.20479534566402435,0.17910651862621307,0.2603054344654083,0.22111496329307556,0.3021043539047241,0.2534617781639099,0.09729431569576263,0.1536843329668045
by,0.2455483376979828,0.3321913778781891,0.15737885236740112,0.18574509024620056,0.15382802486419678,0.24194787442684174,0.30091190338134766,0.16518937051296234,0.17966607213020325
the,0.42745697498321533,0.44152235984802246,0.2412298023700714,0.34736719727516174,0.1759674996137619,0.30338254570961,0.37995871901512146,0.22267529368400574,0.22068053483963013
torments,0.30273523926734924,0.2821948230266571,0.3164955973625183,0.2920691668987274,0.23582744598388672,0.33147865533828735,0.22723336517810822,0.29101312160491943,0.17883889377117157
and,0.31309178471565247,0.5504306554794312,0.2025807946920395,0.34479495882987976,0.20796556770801544,0.29607993364334106,0.3875081241130829,0.17669014632701874,0.20544172823429108
punishments,0.305923193693161,0.3030284345149994,0.33209508657455444,0.26226791739463806,0.16020475327968597,0.32086384296417236,0.18813002109527588,0.2001272439956665,0.23544666171073914
of,0.33290785551071167,0.38583824038505554,0.2524394392967224,0.2513895630836487,0.1719115972518921,0.3279503583908081,0.40939709544181824,0.2700014114379883,0.1826142966747284
hell,0.3415132164955139,0.2231680154800415,0.19061996042728424,0.20371614396572113,0.2600241005420685,0.2645954489707947,0.2123725712299347,0.2638186514377594,0.26004594564437866
",",0.3087472915649414,0.4446498453617096,0.17925173044204712,0.3015086054801941,0.23255878686904907,0.3779166638851166,0.3877100944519043,0.2533475160598755,0.31091248989105225
but,0.5029441118240356,0.5185769200325012,0.21106508374214172,0.49033689498901367,0.20694120228290558,0.36013317108154297,0.4257524609565735,0.14422011375427246,0.27921953797340393
enter,0.2278345823287964,0.22921057045459747,0.13026633858680725,0.22387851774692535,0.08694689720869064,0.27063047885894775,0.12733469903469086,0.06593247503042221,0.11047764122486115
a,0.3320399522781372,0.2806335389614105,0.13359101116657257,0.2552328109741211,0.17967689037322998,0.2929147183895111,0.34171196818351746,0.18702839314937592,0.23916715383529663
prepared,0.29325538873672485,0.2011849731206894,0.1793641299009323,0.2929789125919342,0.1615675836801529,0.25204941630363464,0.2602764070034027,0.15943212807178497,0.23652499914169312
bedchamber,0.18608970940113068,0.17163985967636108,0.15622860193252563,0.155422180891037,0.20907621085643768,0.2502427101135254,0.20725280046463013,0.09819453954696655,0.15219858288764954
in,0.30808621644973755,0.39989137649536133,0.18019697070121765,0.2593238651752472,0.20523880422115326,0.3030794560909271,0.39797019958496094,0.17272762954235077,0.20430970191955566
which,0.5261979103088379,0.50507652759552,0.2969920039176941,0.2750149369239807,0.17501473426818848,0.30999526381492615,0.4059852957725525,0.2073727548122406,0.25814583897590637
they,0.4431931674480438,0.5182796120643616,0.280998557806015,0.4879390597343445,0.16441592574119568,0.26412153244018555,0.34267860651016235,0.23035740852355957,0.2753053903579712
sleep,0.21082337200641632,0.17732781171798706,0.057028863579034805,0.20785151422023773,0.11771473288536072,0.2769291400909424,0.15173110365867615,0.155131995677948,0.20425266027450562
in,0.30808621644973755,0.39989137649536133,0.18019697070121765,0.2593238651752472,0.20523880422115326,0.3030794560909271,0.39797019958496094,0.17272762954235077,0.20430970191955566
peace,0.18390877544879913,0.1920965015888214,0.24738071858882904,0.22555114328861237,0.2867203652858734,0.2778588533401489,0.16871464252471924,0.18043270707130432,0.1404135823249817
.,0.3567904531955719,0.41511186957359314,0.20391735434532166,0.35288307070732117,0.24907569587230682,0.29286226630210876,0.42038556933403015,0.23146063089370728,0.4130953550338745
'',0.08143015950918198,0.021007593721151352,-0.0003126705123577267,0.01978493109345436,-0.04572787508368492,0.003259995486587286,0.007750829216092825,0.07848667353391647,0.018684765323996544
,what,other,doctrines,did,luther,disavow,about,saints,?
in,0.30808621644973755,0.39989137649536133,0.18019697070121765,0.2593238651752472,0.20523880422115326,0.3030794560909271,0.39797019958496094,0.17272762954235077,0.20430970191955566
contrast,0.2773490250110626,0.3216317594051361,0.3308931887149811,0.15323619544506073,0.17197979986667633,0.2028317004442215,0.20321407914161682,0.11762093752622604,0.15469981729984283
to,0.455847829580307,0.4193183183670044,0.20410943031311035,0.4452643394470215,0.18029534816741943,0.3338503837585449,0.391953706741333,0.1799524873495102,0.29463258385658264
the,0.42745697498321533,0.44152235984802246,0.2412298023700714,0.34736719727516174,0.1759674996137619,0.30338254570961,0.37995871901512146,0.22267529368400574,0.22068053483963013
views,0.32671356201171875,0.2810024619102478,0.41951850056648254,0.22832201421260834,0.19727660715579987,0.31358087062835693,0.3301961421966553,0.17708556354045868,0.19388815760612488
of,0.33290785551071167,0.38583824038505554,0.2524394392967224,0.2513895630836487,0.1719115972518921,0.3279503583908081,0.40939709544181824,0.2700014114379883,0.1826142966747284
john,0.18237407505512238,0.1491459757089615,0.14524950087070465,0.18785913288593292,0.3108772039413452,0.20569780468940735,0.13904759287834167,0.15925098955631256,0.13162356615066528
calvin,0.2447197437286377,0.16649721562862396,0.33263564109802246,0.1391587257385254,0.31689026951789856,0.22661757469177246,0.1817600578069687,0.22405773401260376,0.2228267937898636
and,0.31309178471565247,0.5504306554794312,0.2025807946920395,0.34479495882987976,0.20796556770801544,0.29607993364334106,0.3875081241130829,0.17669014632701874,0.20544172823429108
philipp,0.09266739338636398,0.13091586530208588,0.14475060999393463,0.18630307912826538,0.30913978815078735,0.21355196833610535,0.11985331773757935,0.09207701683044434,0.14114081859588623
melanchthon,0.1285841315984726,0.11729871481657028,0.23227767646312714,0.07751930505037308,0.30344337224960327,0.25376856327056885,0.2275388538837433,0.14793063700199127,0.14275860786437988
",",0.3087472915649414,0.4446498453617096,0.17925173044204712,0.3015086054801941,0.23255878686904907,0.3779166638851166,0.3877100944519043,0.2533475160598755,0.31091248989105225
throughout,0.2130906730890274,0.3057580590248108,0.3029537498950958,0.194510817527771,0.10819269716739655,0.2113959938287735,0.2950586676597595,0.17092762887477875,0.12665234506130219
his,0.26976513862609863,0.23453344404697418,0.18103159964084625,0.3546801507472992,0.27093374729156494,0.27259618043899536,0.24169853329658508,0.20395295321941376,0.18075084686279297
life,0.24693015217781067,0.2566147446632385,0.2084711194038391,0.22298283874988556,0.20761863887310028,0.25609922409057617,0.35289958119392395,0.25346797704696655,0.21677987277507782
luther,0.2134782373905182,0.18881922960281372,0.3006906807422638,0.23667675256729126,1.0,0.27051934599876404,0.203048437833786,0.17173054814338684,0.1732746809720993
maintained,0.20107032358646393,0.2185237556695938,0.28962787985801697,0.23758384585380554,0.06595812737941742,0.22377096116542816,0.2028571367263794,0.20233607292175293,0.17174425721168518
that,0.6297725439071655,0.5570666193962097,0.3040620982646942,0.47518548369407654,0.21746599674224854,0.35726892948150635,0.4500710964202881,0.19733747839927673,0.32716336846351624
it,0.45803478360176086,0.36282607913017273,0.20728148519992828,0.2993364930152893,0.15365919470787048,0.29491087794303894,0.4291239380836487,0.18142352998256683,0.25732165575027466
was,0.22111038863658905,0.14651623368263245,0.15352709591388702,0.41399896144866943,0.19185513257980347,0.2107972502708435,0.2577359974384308,0.2515062391757965,0.18412111699581146
not,0.5449194312095642,0.4341118037700653,0.2530108690261841,0.6481515765190125,0.21636232733726501,0.32768940925598145,0.36646416783332825,0.16515962779521942,0.41942933201789856
false,0.29977917671203613,0.230208158493042,0.24156683683395386,0.18280620872974396,0.12126229703426361,0.19801445305347443,0.1849888563156128,0.13380864262580872,0.2877490520477295
doctrine,0.3112909197807312,0.17548984289169312,0.9293790459632874,0.1904553771018982,0.34285056591033936,0.29630815982818604,0.1147499531507492,0.3127583861351013,0.21789313852787018
to,0.455847829580307,0.4193183183670044,0.20410943031311035,0.4452643394470215,0.18029534816741943,0.3338503837585449,0.391953706741333,0.1799524873495102,0.29463258385658264
believe,0.46656209230422974,0.30454155802726746,0.38435259461402893,0.3557283282279968,0.21247079968452454,0.36077290773391724,0.3518432676792145,0.2009086012840271,0.3329349160194397
that,0.6297725439071655,0.5570666193962097,0.3040620982646942,0.47518548369407654,0.21746599674224854,0.35726892948150635,0.4500710964202881,0.19733747839927673,0.32716336846351624
a,0.3320399522781372,0.2806335389614105,0.13359101116657257,0.2552328109741211,0.17967689037322998,0.2929147183895111,0.34171196818351746,0.18702839314937592,0.23916715383529663
christian,0.17849333584308624,0.16918499767780304,0.37883731722831726,0.20078235864639282,0.36969617009162903,0.24735258519649506,0.16377709805965424,0.33987727761268616,0.1508396863937378
's,0.02692362666130066,0.04445967823266983,0.0408780463039875,0.05069678649306297,-0.009990512393414974,-0.01058212760835886,-0.020936643704771996,0.07295840233564377,-0.023395681753754616
soul,0.23502515256404877,0.22523976862430573,0.21905295550823212,0.13049879670143127,0.1514018028974533,0.20328253507614136,0.18182019889354706,0.2586733102798462,0.2029775083065033
sleeps,0.24765385687351227,0.19273735582828522,0.06983133405447006,0.19267313182353973,0.14381396770477295,0.26174062490463257,0.24765881896018982,0.18262557685375214,0.25254565477371216
after,0.21973377466201782,0.18459384143352509,0.08431515097618103,0.30330467224121094,0.17198127508163452,0.3426617383956909,0.2603839039802551,0.17413538694381714,0.16608688235282898
it,0.45803478360176086,0.36282607913017273,0.20728148519992828,0.2993364930152893,0.15365919470787048,0.29491087794303894,0.4291239380836487,0.18142352998256683,0.25732165575027466
is,0.28837618231773376,0.25895947217941284,0.1566106230020523,0.19247472286224365,0.08282390236854553,0.2231004536151886,0.3532065451145172,0.23882900178432465,0.22961433231830597
separated,0.18778635561466217,0.2695329785346985,0.143783301115036,0.16108454763889313,0.08066436648368835,0.2622300088405609,0.17689315974712372,0.07433130592107773,0.0923643484711647
from,0.2737620174884796,0.30141791701316833,0.11689576506614685,0.20248863101005554,0.10716932266950607,0.22064197063446045,0.3421173691749573,0.18362931907176971,0.19969791173934937
the,0.42745697498321533,0.44152235984802246,0.2412298023700714,0.34736719727516174,0.1759674996137619,0.30338254570961,0.37995871901512146,0.22267529368400574,0.22068053483963013
body,0.2143840193748474,0.30363401770591736,0.23047037422657013,0.17681342363357544,0.09127452969551086,0.1646842360496521,0.21537575125694275,0.20746758580207825,0.20136451721191406
in,0.30808621644973755,0.39989137649536133,0.18019697070121765,0.2593238651752472,0.20523880422115326,0.3030794560909271,0.39797019958496094,0.17272762954235077,0.20430970191955566
death,0.2267695665359497,0.15471260249614716,0.15207193791866302,0.2252790331840515,0.15764257311820984,0.28130650520324707,0.148330956697464,0.21036089956760406,0.21149799227714539
;,0.10986888408660889,0.13311924040317535,0.08250794559717178,0.10727239400148392,0.022799020633101463,-0.017619194462895393,0.06296145915985107,-0.019756633788347244,0.10349778085947037
and,0.31309178471565247,0.5504306554794312,0.2025807946920395,0.34479495882987976,0.20796556770801544,0.29607993364334106,0.3875081241130829,0.17669014632701874,0.20544172823429108
",",0.3087472915649414,0.4446498453617096,0.17925173044204712,0.3015086054801941,0.23255878686904907,0.3779166638851166,0.3877100944519043,0.2533475160598755,0.31091248989105225
accordingly,0.39776521921157837,0.23422764241695404,0.305062472820282,0.2663593590259552,0.14804108440876007,0.313947468996048,0.26054492592811584,0.16386091709136963,0.3418521285057068
",",0.3087472915649414,0.4446498453617096,0.17925173044204712,0.3015086054801941,0.23255878686904907,0.3779166638851166,0.3877100944519043,0.2533475160598755,0.31091248989105225
he,0.3114890456199646,0.24213658273220062,0.2220161259174347,0.3292143940925598,0.2454872578382492,0.26453837752342224,0.2518255114555359,0.21245375275611877,0.2089974731206894
disputed,0.3041055202484131,0.2098926305770874,0.3103441596031189,0.18744073808193207,0.0899672880768776,0.37104538083076477,0.20811837911605835,0.16201359033584595,0.2165134698152542
traditional,0.20066824555397034,0.2870546281337738,0.27456313371658325,0.17380854487419128,0.16050830483436584,0.21738845109939575,0.17467951774597168,0.21396572887897491,0.1327509582042694
interpretations,0.3449173867702484,0.32731109857559204,0.5221983790397644,0.26414766907691956,0.21804386377334595,0.2161291092634201,0.26322248578071594,0.1780625730752945,0.2144118994474411
of,0.33290785551071167,0.38583824038505554,0.2524394392967224,0.2513895630836487,0.1719115972518921,0.3279503583908081,0.40939709544181824,0.2700014114379883,0.1826142966747284
some,0.4491020441055298,0.6399164199829102,0.2965899109840393,0.42553430795669556,0.2097044140100479,0.3083074986934662,0.42107653617858887,0.22877269983291626,0.2562315762042999
bible,0.33710888028144836,0.2176087498664856,0.4176011383533478,0.24923516809940338,0.3825412392616272,0.2482401579618454,0.23392070829868317,0.3155765235424042,0.22667601704597473
passages,0.2522711157798767,0.27780771255493164,0.3354604244232178,0.1583266258239746,0.2148544192314148,0.15152794122695923,0.2013273984193802,0.15833905339241028,0.1300082802772522
",",0.3087472915649414,0.4446498453617096,0.17925173044204712,0.3015086054801941,0.23255878686904907,0.3779166638851166,0.3877100944519043,0.2533475160598755,0.31091248989105225
such,0.23989605903625488,0.6041211485862732,0.20661142468452454,0.24497397243976593,0.09043191373348236,0.27890637516975403,0.24973522126674652,0.1672624796628952,0.17851735651493073
as,0.31749409437179565,0.42805421352386475,0.24313680827617645,0.3596470057964325,0.20242992043495178,0.32528549432754517,0.2989700436592102,0.20046180486679077,0.27043893933296204
the,0.42745697498321533,0.44152235984802246,0.2412298023700714,0.34736719727516174,0.1759674996137619,0.30338254570961,0.37995871901512146,0.22267529368400574,0.22068053483963013
parable,0.2742602825164795,0.19940301775932312,0.31206566095352173,0.18139468133449554,0.22057698667049408,0.26604485511779785,0.24565692245960236,0.2616163492202759,0.19732241332530975
of,0.33290785551071167,0.38583824038505554,0.2524394392967224,0.2513895630836487,0.1719115972518921,0.3279503583908081,0.40939709544181824,0.2700014114379883,0.1826142966747284
the,0.42745697498321533,0.44152235984802246,0.2412298023700714,0.34736719727516174,0.1759674996137619,0.30338254570961,0.37995871901512146,0.22267529368400574,0.22068053483963013
rich,0.22860300540924072,0.21369460225105286,0.022794315591454506,0.16406011581420898,0.12949888408184052,0.18591278791427612,0.20564676821231842,0.1523827761411667,0.13849185407161713
man,0.21916821599006653,0.2102649062871933,0.13239552080631256,0.2355959564447403,0.21149881184101105,0.17319130897521973,0.2580140233039856,0.16135790944099426,0.2528940737247467
and,0.31309178471565247,0.5504306554794312,0.2025807946920395,0.34479495882987976,0.20796556770801544,0.29607993364334106,0.3875081241130829,0.17669014632701874,0.20544172823429108
lazarus,0.1645478755235672,0.19066326320171356,0.21291111409664154,0.15580417215824127,0.31141895055770874,0.2464129775762558,0.17107483744621277,0.23404009640216827,0.1817474067211151
.,0.3567904531955719,0.41511186957359314,0.20391735434532166,0.35288307070732117,0.24907569587230682,0.29286226630210876,0.42038556933403015,0.23146063089370728,0.4130953550338745
