,post,2008,undergraduate,students,are,required,to,complete,how,many,general,education,classes,towards,degree,?
eight,0.14146271347999573,0.11369457840919495,0.24972449243068695,0.1848324090242386,0.28273332118988037,0.22308292984962463,0.22227223217487335,0.20469114184379578,0.222213014960289,0.348200261592865,0.15347330272197723,0.13472957909107208,0.23862606287002563,0.085483118891716,0.17187656462192535,0.11634626984596252
general,0.16931524872779846,-0.0002837306819856167,0.12025176733732224,0.14199011027812958,0.15219135582447052,0.14292678236961365,0.24755197763442993,0.12986096739768982,0.19638104736804962,0.21976788341999054,1.0000001192092896,0.19881518185138702,0.1587367057800293,0.2054629921913147,0.16146035492420197,0.1972234547138214
education,0.18390889465808868,0.01594792865216732,0.5883522033691406,0.5498206615447998,0.14324818551540375,0.2273806780576706,0.2626708149909973,0.1311160922050476,0.12444977462291718,0.2013951987028122,0.19881518185138702,1.0,0.3047056198120117,0.21129663288593292,0.3973211646080017,0.18067774176597595
categories,0.158534973859787,-0.07908923178911209,0.19278167188167572,0.18332557380199432,0.34090813994407654,0.24537713825702667,0.23065701127052307,0.0710383802652359,0.23792843520641327,0.27229195833206177,0.19495409727096558,0.18756960332393646,0.3343407213687897,0.1547359824180603,0.23534654080867767,0.3382010757923126
:,-0.037438392639160156,0.25977689027786255,-0.02653028629720211,-0.029156355187296867,-0.1189703419804573,-0.06390990316867828,-0.09243495017290115,-0.020668046548962593,-0.11215605586767197,-0.10786184668540955,0.008705174550414085,-0.031018851324915886,0.015759365633130074,-0.1032402291893959,-0.02367609553039074,-0.07156077772378922
aesthetic,0.1497003734111786,-0.07705394178628922,0.22849100828170776,0.15973222255706787,0.20778843760490417,0.24751198291778564,0.25343573093414307,0.13258659839630127,0.18894219398498535,0.22337119281291962,0.15829786658287048,0.22869156301021576,0.23139983415603638,0.1449607014656067,0.23468925058841705,0.2087203860282898
and,0.21927542984485626,-0.05681091174483299,0.2686167359352112,0.28111961483955383,0.48576638102531433,0.25104308128356934,0.48971283435821533,0.20886704325675964,0.33647966384887695,0.5296266674995422,0.25860127806663513,0.308173805475235,0.2892279624938965,0.32443711161613464,0.2947183847427368,0.20544172823429108
interpretive,0.10049925744533539,-0.13790497183799744,0.2605511546134949,0.24014104902744293,0.24377226829528809,0.28056269884109497,0.26098155975341797,0.28815725445747375,0.32871130108833313,0.31293344497680664,0.2177676558494568,0.3266346752643585,0.2043503075838089,0.1585463434457779,0.21880993247032166,0.1924990862607956
understanding,0.1889258176088333,-0.1824166178703308,0.3291480839252472,0.31676554679870605,0.33948245644569397,0.2921826243400574,0.3789423108100891,0.32878124713897705,0.4958082139492035,0.37312954664230347,0.268518328666687,0.36931705474853516,0.22217446565628052,0.33054813742637634,0.32304611802101135,0.3107462525367737
",",0.2842937111854553,-0.008566685020923615,0.22508656978607178,0.26501646637916565,0.4062570035457611,0.22653338313102722,0.44245919585227966,0.23945219814777374,0.22659391164779663,0.40610817074775696,0.3022127151489258,0.2718683183193207,0.26848307251930237,0.2550581693649292,0.1912073791027069,0.31091248989105225
culture,0.20954173803329468,-0.035410076379776,0.18423932790756226,0.19525840878486633,0.23001058399677277,0.13082951307296753,0.1957503855228424,0.11886518448591232,0.20633824169635773,0.30384519696235657,0.1805095225572586,0.3263714611530304,0.20791567862033844,0.1586032509803772,0.14220070838928223,0.13093146681785583
and,0.21927542984485626,-0.05681091174483299,0.2686167359352112,0.28111961483955383,0.48576638102531433,0.25104308128356934,0.48971283435821533,0.20886704325675964,0.33647966384887695,0.5296266674995422,0.25860127806663513,0.308173805475235,0.2892279624938965,0.32443711161613464,0.2947183847427368,0.20544172823429108
belief,0.18706628680229187,-0.07235687226057053,0.17407958209514618,0.15682043135166168,0.22965355217456818,0.1806623935699463,0.28712236881256104,0.18809546530246735,0.29143092036247253,0.29083001613616943,0.16347065567970276,0.2726426124572754,0.12432350963354111,0.24819332361221313,0.2080116719007492,0.20175790786743164
",",0.2842937111854553,-0.008566685020923615,0.22508656978607178,0.26501646637916565,0.4062570035457611,0.22653338313102722,0.44245919585227966,0.23945219814777374,0.22659391164779663,0.40610817074775696,0.3022127151489258,0.2718683183193207,0.26848307251930237,0.2550581693649292,0.1912073791027069,0.31091248989105225
empirical,0.18290448188781738,-0.18263138830661774,0.29750746488571167,0.22709409892559052,0.2473769634962082,0.28545331954956055,0.23332259058952332,0.2917327582836151,0.3167356848716736,0.271535724401474,0.21029476821422577,0.23957641422748566,0.2649995684623718,0.23240926861763,0.3015606701374054,0.19692827761173248
and,0.21927542984485626,-0.05681091174483299,0.2686167359352112,0.28111961483955383,0.48576638102531433,0.25104308128356934,0.48971283435821533,0.20886704325675964,0.33647966384887695,0.5296266674995422,0.25860127806663513,0.308173805475235,0.2892279624938965,0.32443711161613464,0.2947183847427368,0.20544172823429108
mathematical,0.06024973466992378,-0.08806983381509781,0.3066693842411041,0.26615509390830994,0.17106600105762482,0.25805503129959106,0.2660215497016907,0.29397931694984436,0.34284481406211853,0.25531303882598877,0.25429069995880127,0.2373608946800232,0.18672321736812592,0.13411813974380493,0.23990264534950256,0.1630573719739914
reasoning,0.14373406767845154,-0.1330040693283081,0.19169650971889496,0.20684698224067688,0.30125635862350464,0.3319324851036072,0.3275526463985443,0.24809139966964722,0.3410823941230774,0.21647408604621887,0.22689688205718994,0.17986777424812317,0.22270703315734863,0.26169663667678833,0.24892979860305786,0.31561121344566345
",",0.2842937111854553,-0.008566685020923615,0.22508656978607178,0.26501646637916565,0.4062570035457611,0.22653338313102722,0.44245919585227966,0.23945219814777374,0.22659391164779663,0.40610817074775696,0.3022127151489258,0.2718683183193207,0.26848307251930237,0.2550581693649292,0.1912073791027069,0.31091248989105225
ethical,0.1614878624677658,-0.06249713525176048,0.26997774839401245,0.19308903813362122,0.2903848886489868,0.25999224185943604,0.3030877709388733,0.22449341416358948,0.33675703406333923,0.30004915595054626,0.20630015432834625,0.3146541714668274,0.19575369358062744,0.1895815134048462,0.2229481041431427,0.24422813951969147
reasoning,0.14373406767845154,-0.1330040693283081,0.19169650971889496,0.20684698224067688,0.30125635862350464,0.3319324851036072,0.3275526463985443,0.24809139966964722,0.3410823941230774,0.21647408604621887,0.22689688205718994,0.17986777424812317,0.22270703315734863,0.26169663667678833,0.24892979860305786,0.31561121344566345
",",0.2842937111854553,-0.008566685020923615,0.22508656978607178,0.26501646637916565,0.4062570035457611,0.22653338313102722,0.44245919585227966,0.23945219814777374,0.22659391164779663,0.40610817074775696,0.3022127151489258,0.2718683183193207,0.26848307251930237,0.2550581693649292,0.1912073791027069,0.31091248989105225
science,0.15169574320316315,-0.0276938509196043,0.45270097255706787,0.32647907733917236,0.214688241481781,0.13925285637378693,0.2226530760526657,0.15563246607780457,0.23506508767604828,0.2819631099700928,0.22300849854946136,0.41495081782341003,0.2757841944694519,0.13425981998443604,0.3721221089363098,0.17974960803985596
of,0.20282196998596191,-0.10678710788488388,0.26330024003982544,0.25513339042663574,0.39081433415412903,0.26183071732521057,0.41548454761505127,0.3009350895881653,0.2480744868516922,0.37253960967063904,0.28352999687194824,0.3015166223049164,0.19099700450897217,0.26409703493118286,0.22760991752147675,0.1826142966747284
living,0.08997013419866562,-0.03566903993487358,0.20743709802627563,0.13643579185009003,0.2966900169849396,0.07497469335794449,0.2300543487071991,0.0812494158744812,0.16140781342983246,0.3044293522834778,0.1339370757341385,0.18953733146190643,0.2459143102169037,0.16919250786304474,0.13267111778259277,0.18362653255462646
systems,0.1436849683523178,-0.1436937153339386,0.22629083693027496,0.2221919745206833,0.29607290029525757,0.31898730993270874,0.2514978349208832,0.23360490798950195,0.27218514680862427,0.3149912655353546,0.16397932171821594,0.17195498943328857,0.2787773013114929,0.1922084391117096,0.15278345346450806,0.1575973927974701
",",0.2842937111854553,-0.008566685020923615,0.22508656978607178,0.26501646637916565,0.4062570035457611,0.22653338313102722,0.44245919585227966,0.23945219814777374,0.22659391164779663,0.40610817074775696,0.3022127151489258,0.2718683183193207,0.26848307251930237,0.2550581693649292,0.1912073791027069,0.31091248989105225
science,0.15169574320316315,-0.0276938509196043,0.45270097255706787,0.32647907733917236,0.214688241481781,0.13925285637378693,0.2226530760526657,0.15563246607780457,0.23506508767604828,0.2819631099700928,0.22300849854946136,0.41495081782341003,0.2757841944694519,0.13425981998443604,0.3721221089363098,0.17974960803985596
of,0.20282196998596191,-0.10678710788488388,0.26330024003982544,0.25513339042663574,0.39081433415412903,0.26183071732521057,0.41548454761505127,0.3009350895881653,0.2480744868516922,0.37253960967063904,0.28352999687194824,0.3015166223049164,0.19099700450897217,0.26409703493118286,0.22760991752147675,0.1826142966747284
the,0.26656362414360046,-0.06530369818210602,0.20609073340892792,0.25268980860710144,0.40399202704429626,0.27848219871520996,0.535392165184021,0.277624249458313,0.33890387415885925,0.4335206151008606,0.28634732961654663,0.23982903361320496,0.21469499170780182,0.31815874576568604,0.20765221118927002,0.22068053483963013
physical,0.10826138406991959,-0.09577542543411255,0.22244444489479065,0.21015425026416779,0.21667395532131195,0.2607533931732178,0.24461913108825684,0.2534300684928894,0.3465515077114105,0.23499146103858948,0.1876106709241867,0.2247951626777649,0.26136350631713867,0.041713304817676544,0.2538238763809204,0.11781801283359528
universe,0.03086434304714203,-0.072386234998703,0.21236494183540344,0.18076646327972412,0.22710135579109192,0.14574994146823883,0.1915040910243988,0.10689601302146912,0.25177112221717834,0.2316509634256363,0.11833680421113968,0.1679866909980774,0.1574944704771042,0.08042195439338684,0.1474824994802475,0.22314924001693726
",",0.2842937111854553,-0.008566685020923615,0.22508656978607178,0.26501646637916565,0.4062570035457611,0.22653338313102722,0.44245919585227966,0.23945219814777374,0.22659391164779663,0.40610817074775696,0.3022127151489258,0.2718683183193207,0.26848307251930237,0.2550581693649292,0.1912073791027069,0.31091248989105225
societies,0.0857420489192009,-0.03751548379659653,0.3292199373245239,0.3226410150527954,0.2801797091960907,0.17438608407974243,0.22278375923633575,0.160220667719841,0.22414134442806244,0.3273982107639313,0.10965327173471451,0.37188446521759033,0.37151485681533813,0.22885102033615112,0.2494179755449295,0.19051554799079895
of,0.20282196998596191,-0.10678710788488388,0.26330024003982544,0.25513339042663574,0.39081433415412903,0.26183071732521057,0.41548454761505127,0.3009350895881653,0.2480744868516922,0.37253960967063904,0.28352999687194824,0.3015166223049164,0.19099700450897217,0.26409703493118286,0.22760991752147675,0.1826142966747284
the,0.26656362414360046,-0.06530369818210602,0.20609073340892792,0.25268980860710144,0.40399202704429626,0.27848219871520996,0.535392165184021,0.277624249458313,0.33890387415885925,0.4335206151008606,0.28634732961654663,0.23982903361320496,0.21469499170780182,0.31815874576568604,0.20765221118927002,0.22068053483963013
world,0.19620470702648163,0.07860653102397919,0.2396119385957718,0.18302664160728455,0.22463127970695496,0.13585755228996277,0.26213452219963074,0.2506208121776581,0.25969967246055603,0.3418862819671631,0.1344487965106964,0.1696597784757614,0.20700933039188385,0.14497099816799164,0.16399778425693512,0.17579582333564758
",",0.2842937111854553,-0.008566685020923615,0.22508656978607178,0.26501646637916565,0.4062570035457611,0.22653338313102722,0.44245919585227966,0.23945219814777374,0.22659391164779663,0.40610817074775696,0.3022127151489258,0.2718683183193207,0.26848307251930237,0.2550581693649292,0.1912073791027069,0.31091248989105225
and,0.21927542984485626,-0.05681091174483299,0.2686167359352112,0.28111961483955383,0.48576638102531433,0.25104308128356934,0.48971283435821533,0.20886704325675964,0.33647966384887695,0.5296266674995422,0.25860127806663513,0.308173805475235,0.2892279624938965,0.32443711161613464,0.2947183847427368,0.20544172823429108
united,0.1862165480852127,0.08941810578107834,0.25255513191223145,0.2107360064983368,0.16919764876365662,0.16768597066402435,0.2715383470058441,0.10716066509485245,0.19034643471240997,0.2670816481113434,0.2596476078033447,0.29227229952812195,0.15882796049118042,0.11818380653858185,0.17456142604351044,0.17266890406608582
states,0.19800622761249542,0.049367666244506836,0.24345234036445618,0.21916930377483368,0.1846873015165329,0.19573144614696503,0.2828785181045532,0.1421813815832138,0.20841296017169952,0.29976361989974976,0.2560601532459259,0.28281262516975403,0.15911082923412323,0.11902547627687454,0.16448940336704254,0.16272737085819244
in,0.23444387316703796,-0.0422978475689888,0.2541961967945099,0.2676171064376831,0.3841303884983063,0.20162324607372284,0.45010748505592346,0.2201821506023407,0.2601168751716614,0.41474202275276184,0.259066641330719,0.2654339671134949,0.20728561282157898,0.23474496603012085,0.28089648485183716,0.20430970191955566
the,0.26656362414360046,-0.06530369818210602,0.20609073340892792,0.25268980860710144,0.40399202704429626,0.27848219871520996,0.535392165184021,0.277624249458313,0.33890387415885925,0.4335206151008606,0.28634732961654663,0.23982903361320496,0.21469499170780182,0.31815874576568604,0.20765221118927002,0.22068053483963013
world,0.19620470702648163,0.07860653102397919,0.2396119385957718,0.18302664160728455,0.22463127970695496,0.13585755228996277,0.26213452219963074,0.2506208121776581,0.25969967246055603,0.3418862819671631,0.1344487965106964,0.1696597784757614,0.20700933039188385,0.14497099816799164,0.16399778425693512,0.17579582333564758
.,0.2821767330169678,-0.01312112994492054,0.21067875623703003,0.2607303857803345,0.3452940285205841,0.2724599838256836,0.4645031690597534,0.2471141666173935,0.3287222981452942,0.3974229395389557,0.2929490804672241,0.27047446370124817,0.24851149320602417,0.24058549106121063,0.20956046879291534,0.4130953550338745
