,what,famous,conductor,went,to,harvard,?
shue,0.16381661593914032,0.26450735330581665,0.26605814695358276,0.25546765327453613,0.1700655221939087,0.3601134717464447,0.20548748970031738
",",0.3087472915649414,0.2816491723060608,0.2754141688346863,0.29013195633888245,0.44245919585227966,0.2719281017780304,0.31091248989105225
and,0.31309178471565247,0.2970265746116638,0.20400647819042206,0.3419242799282074,0.48971283435821533,0.2453373372554779,0.20544172823429108
scottie,0.1394691914319992,0.18412312865257263,0.16077035665512085,0.15052418410778046,0.1124841496348381,0.1665506809949875,0.11544184386730194
thompson,0.1408052295446396,0.23276782035827637,0.12773314118385315,0.13379651308059692,0.17572274804115295,0.24299226701259613,0.1904636025428772
;,0.10986888408660889,0.05179762840270996,0.05066492781043053,0.015374010428786278,0.0979827418923378,0.005234759766608477,0.10349778085947037
film,0.17437689006328583,0.12620267271995544,0.22569908201694489,0.16594065725803375,0.20211438834667206,0.213881716132164,0.16369038820266724
directors,0.16155065596103668,0.2243146151304245,0.37454450130462646,0.1401800811290741,0.2201766073703766,0.22621193528175354,0.10687020421028137
darren,0.17139248549938202,0.17538180947303772,0.1387399137020111,0.18427054584026337,0.17318886518478394,0.18244816362857819,0.20729461312294006
aronofsky,0.15487249195575714,0.2930936813354492,0.36298444867134094,0.20759828388690948,0.1551334708929062,0.26213592290878296,0.1881120204925537
",",0.3087472915649414,0.2816491723060608,0.2754141688346863,0.29013195633888245,0.44245919585227966,0.2719281017780304,0.31091248989105225
terrence,0.1626778542995453,0.1669468730688095,0.14477317035198212,0.11531618237495422,0.13669385015964508,0.24217554926872253,0.172369584441185
malick,0.21736924350261688,0.12496621161699295,0.13084924221038818,0.116065613925457,0.14594045281410217,0.24959824979305267,0.19534777104854584
",",0.3087472915649414,0.2816491723060608,0.2754141688346863,0.29013195633888245,0.44245919585227966,0.2719281017780304,0.31091248989105225
mira,0.1488002985715866,0.15425220131874084,0.13555724918842316,0.2056376188993454,0.13279202580451965,0.12321774661540985,0.05363428220152855
nair,0.0736355260014534,0.11714670807123184,0.1839008778333664,0.12495697289705276,0.1660008430480957,0.28369447588920593,0.14910009503364563
",",0.3087472915649414,0.2816491723060608,0.2754141688346863,0.29013195633888245,0.44245919585227966,0.2719281017780304,0.31091248989105225
and,0.31309178471565247,0.2970265746116638,0.20400647819042206,0.3419242799282074,0.48971283435821533,0.2453373372554779,0.20544172823429108
whit,0.2966479957103729,0.19233572483062744,0.18363000452518463,0.1575930267572403,0.2399807870388031,0.27251774072647095,0.20725306868553162
stillman,0.16097047924995422,0.1946876049041748,0.19470876455307007,0.1798475682735443,0.22857007384300232,0.30567029118537903,0.1892101913690567
;,0.10986888408660889,0.05179762840270996,0.05066492781043053,0.015374010428786278,0.0979827418923378,0.005234759766608477,0.10349778085947037
architect,0.12894795835018158,0.2459719181060791,0.30740219354629517,0.09518437832593918,0.16537004709243774,0.2042081654071808,0.11996878683567047
philip,0.11288820952177048,0.1465393751859665,0.25379660725593567,0.20580892264842987,0.17181846499443054,0.22572806477546692,0.11887923628091812
johnson,0.15453879535198212,0.15204833447933197,0.1622503250837326,0.17435705661773682,0.18891119956970215,0.28116005659103394,0.1463736891746521
;,0.10986888408660889,0.05179762840270996,0.05066492781043053,0.015374010428786278,0.0979827418923378,0.005234759766608477,0.10349778085947037
musicians,0.18621641397476196,0.28190505504608154,0.39391669631004333,0.19106587767601013,0.22096821665763855,0.1816125214099884,0.13493949174880981
rivers,0.14092835783958435,0.15727268159389496,0.17834144830703735,0.16337262094020844,0.16915081441402435,0.10518828779459,0.15866327285766602
cuomo,0.1701446771621704,0.2343684434890747,0.23507435619831085,0.15356230735778809,0.2741524279117584,0.24436743557453156,0.2068515419960022
",",0.3087472915649414,0.2816491723060608,0.2754141688346863,0.29013195633888245,0.44245919585227966,0.2719281017780304,0.31091248989105225
tom,0.1886182576417923,0.1045953780412674,0.18997037410736084,0.2056628167629242,0.24147050082683563,0.16979752480983734,0.15573404729366302
morello,0.17964471876621246,0.2703864574432373,0.25021401047706604,0.1652175784111023,0.26950734853744507,0.14656729996204376,0.12782563269138336
",",0.3087472915649414,0.2816491723060608,0.2754141688346863,0.29013195633888245,0.44245919585227966,0.2719281017780304,0.31091248989105225
and,0.31309178471565247,0.2970265746116638,0.20400647819042206,0.3419242799282074,0.48971283435821533,0.2453373372554779,0.20544172823429108
gram,0.146901473402977,0.06916126608848572,0.18661482632160187,0.05043969675898552,0.15517297387123108,0.15148931741714478,0.07889904081821442
parsons,0.16284945607185364,0.24777033925056458,0.21601009368896484,0.16564272344112396,0.16344530880451202,0.2396133542060852,0.1958886981010437
;,0.10986888408660889,0.05179762840270996,0.05066492781043053,0.015374010428786278,0.0979827418923378,0.005234759766608477,0.10349778085947037
musician,0.1633257120847702,0.24378696084022522,0.408488005399704,0.19731548428535461,0.13177159428596497,0.17538470029830933,0.15314508974552155
",",0.3087472915649414,0.2816491723060608,0.2754141688346863,0.29013195633888245,0.44245919585227966,0.2719281017780304,0.31091248989105225
producer,0.15126943588256836,0.24385292828083038,0.4204541742801666,0.14692726731300354,0.16422288119792938,0.21220384538173676,0.17015865445137024
and,0.31309178471565247,0.2970265746116638,0.20400647819042206,0.3419242799282074,0.48971283435821533,0.2453373372554779,0.20544172823429108
composer,0.18320460617542267,0.29501107335090637,0.5718637108802795,0.16773326694965363,0.1435813009738922,0.1900569647550583,0.17525890469551086
ryan,0.16944612562656403,0.08704632520675659,0.13959524035453796,0.2315361648797989,0.18001960217952728,0.1801397055387497,0.15583202242851257
leslie,0.11615784466266632,0.18980315327644348,0.21964722871780396,0.18266360461711884,0.1398603469133377,0.2472762167453766,0.10462428629398346
;,0.10986888408660889,0.05179762840270996,0.05066492781043053,0.015374010428786278,0.0979827418923378,0.005234759766608477,0.10349778085947037
serial,0.1661187708377838,0.11742675304412842,0.21614380180835724,0.07452290505170822,0.1880655735731125,0.20567837357521057,0.15233060717582703
killer,0.1868809163570404,0.10212426632642746,0.15566463768482208,0.06130727380514145,0.18099956214427948,0.16332454979419708,0.13010363280773163
ted,0.12786968052387238,0.1389966905117035,0.10461187362670898,0.16639019548892975,0.1345263123512268,0.25461968779563904,0.19378185272216797
kaczynski,0.13909746706485748,0.09944836795330048,0.18776284158229828,0.15650394558906555,0.23858807981014252,0.33914127945899963,0.1746523231267929
;,0.10986888408660889,0.05179762840270996,0.05066492781043053,0.015374010428786278,0.0979827418923378,0.005234759766608477,0.10349778085947037
programmer,0.2732555568218231,0.2011578232049942,0.27404141426086426,0.07828113436698914,0.24566486477851868,0.23023997247219086,0.256091833114624
and,0.31309178471565247,0.2970265746116638,0.20400647819042206,0.3419242799282074,0.48971283435821533,0.2453373372554779,0.20544172823429108
activist,0.14008654654026031,0.21011796593666077,0.2265699803829193,0.12649860978126526,0.11839517205953598,0.2334989309310913,0.14108677208423615
richard,0.19329693913459778,0.23657439649105072,0.23715804517269135,0.20246651768684387,0.213526651263237,0.28489550948143005,0.15003317594528198
stallman,0.19370776414871216,0.1477794051170349,0.22539643943309784,0.13479450345039368,0.2504548132419586,0.25518324971199036,0.21949701011180878
;,0.10986888408660889,0.05179762840270996,0.05066492781043053,0.015374010428786278,0.0979827418923378,0.005234759766608477,0.10349778085947037
nfl,0.12579965591430664,0.11315873265266418,0.1966816484928131,0.22023487091064453,0.1526731252670288,0.24963611364364624,0.10610254108905792
quarterback,0.15767325460910797,0.12938351929187775,0.2601219713687897,0.25762054324150085,0.17934949696063995,0.2700853943824768,0.13221268355846405
ryan,0.16944612562656403,0.08704632520675659,0.13959524035453796,0.2315361648797989,0.18001960217952728,0.1801397055387497,0.15583202242851257
fitzpatrick,0.27847349643707275,0.155970960855484,0.1444614827632904,0.3338046669960022,0.3266506791114807,0.19830574095249176,0.2382887601852417
;,0.10986888408660889,0.05179762840270996,0.05066492781043053,0.015374010428786278,0.0979827418923378,0.005234759766608477,0.10349778085947037
nfl,0.12579965591430664,0.11315873265266418,0.1966816484928131,0.22023487091064453,0.1526731252670288,0.24963611364364624,0.10610254108905792
center,0.1908310204744339,0.11389157921075821,0.12896262109279633,0.18010583519935608,0.17764393985271454,0.26084861159324646,0.12538520991802216
matt,0.15552017092704773,0.15274687111377716,0.17490538954734802,0.1789725124835968,0.13054035604000092,0.16706420481204987,0.11641338467597961
birk,0.12593722343444824,0.26539158821105957,0.21216624975204468,0.216715469956398,0.11049531400203705,0.1157928854227066,0.1303151547908783
;,0.10986888408660889,0.05179762840270996,0.05066492781043053,0.015374010428786278,0.0979827418923378,0.005234759766608477,0.10349778085947037
nba,0.11413844674825668,0.09433846920728683,0.1972743570804596,0.14663130044937134,0.17971213161945343,0.26596319675445557,0.17903099954128265
player,0.1592520773410797,0.17029868066310883,0.3066556453704834,0.17983122169971466,0.17719191312789917,0.15448707342147827,0.18988972902297974
jeremy,0.17358164489269257,0.15053024888038635,0.19190309941768646,0.15789930522441864,0.17060475051403046,0.27475571632385254,0.10663310438394547
lin,0.2650960087776184,0.10490550100803375,0.12828974425792694,0.13710907101631165,0.2554793953895569,0.20865052938461304,0.4207216501235962
;,0.10986888408660889,0.05179762840270996,0.05066492781043053,0.015374010428786278,0.0979827418923378,0.005234759766608477,0.10349778085947037
us,0.32081687450408936,0.101765938103199,0.08361385017633438,0.20318327844142914,0.2928973436355591,0.16926613450050354,0.2742428481578827
ski,0.09666848182678223,0.1466067135334015,0.19576099514961243,0.08140973001718521,0.18189013004302979,0.120515376329422,0.08770888298749924
team,0.17632107436656952,0.12868617475032806,0.149178609251976,0.20320570468902588,0.23889471590518951,0.17635732889175415,0.11243411153554916
skier,0.1752556711435318,0.07952667772769928,0.21801546216011047,0.1042918786406517,0.175663560628891,0.15656457841396332,0.14002718031406403
ryan,0.16944612562656403,0.08704632520675659,0.13959524035453796,0.2315361648797989,0.18001960217952728,0.1801397055387497,0.15583202242851257
max,0.16700990498065948,0.14438340067863464,0.21372634172439575,0.12255819886922836,0.1555919647216797,0.1152058094739914,0.13623468577861786
riley,0.26745206117630005,0.15908828377723694,0.15375830233097076,0.19736887514591217,0.2424345463514328,0.19223728775978088,0.2623290717601776
;,0.10986888408660889,0.05179762840270996,0.05066492781043053,0.015374010428786278,0.0979827418923378,0.005234759766608477,0.10349778085947037
physician,0.1763363629579544,0.14850957691669464,0.27571219205856323,0.19690053164958954,0.14378811419010162,0.2488875538110733,0.1271199882030487
sachin,0.17430469393730164,0.2265358716249466,0.24592730402946472,0.17678038775920868,0.14619630575180054,0.1818067878484726,0.20326492190361023
h.,-0.13654984533786774,-0.11372151225805283,-0.17308409512043,-0.19806085526943207,-0.18937623500823975,-0.1704995483160019,-0.10847286134958267
jain,0.2304917275905609,0.21441799402236938,0.12283769994974136,0.13938550651073456,0.15169566869735718,0.11259979009628296,0.22387641668319702
;,0.10986888408660889,0.05179762840270996,0.05066492781043053,0.015374010428786278,0.0979827418923378,0.005234759766608477,0.10349778085947037
physicist,0.19407397508621216,0.2151247262954712,0.421141117811203,0.15405809879302979,0.11992333829402924,0.2813158631324768,0.1378137767314911
j.,-0.06363846361637115,-0.0713689997792244,-0.031052256003022194,-0.015817373991012573,-0.05372316390275955,-0.00564424367621541,0.004272869788110256
robert,0.1948658525943756,0.18465496599674225,0.11864069104194641,0.11904652416706085,0.16130879521369934,0.2635907828807831,0.11293095350265503
oppenheimer,0.24552638828754425,0.26851874589920044,0.3385637700557709,0.1674208641052246,0.19000625610351562,0.3293778896331787,0.24337561428546906
;,0.10986888408660889,0.05179762840270996,0.05066492781043053,0.015374010428786278,0.0979827418923378,0.005234759766608477,0.10349778085947037
computer,0.26911869645118713,0.14115767180919647,0.144968181848526,0.11978504061698914,0.2594811022281647,0.2726493179798126,0.20203553140163422
pioneer,0.12927818298339844,0.2725962698459625,0.15981929004192352,0.17471349239349365,0.10402808338403702,0.22510765492916107,0.05553717911243439
and,0.31309178471565247,0.2970265746116638,0.20400647819042206,0.3419242799282074,0.48971283435821533,0.2453373372554779,0.20544172823429108
inventor,0.1433403640985489,0.27759280800819397,0.2991774082183838,0.0615508072078228,0.12521976232528687,0.2397923469543457,0.1474177986383438
an,0.2821882665157318,0.17632822692394257,0.1404910534620285,0.1684015691280365,0.3138085603713989,0.1396438181400299,0.19793890416622162
wang,0.11104074120521545,0.2031489610671997,0.1849268078804016,0.12550680339336395,0.13714289665222168,0.17221970856189728,0.17497806251049042
;,0.10986888408660889,0.05179762840270996,0.05066492781043053,0.015374010428786278,0.0979827418923378,0.005234759766608477,0.10349778085947037
tibetologist,0.2527397572994232,0.22779163718223572,0.3108546733856201,0.16107651591300964,0.15808048844337463,0.38276997208595276,0.23198875784873962
george,0.22000353038311005,0.16880105435848236,0.17121757566928864,0.18030253052711487,0.17226167023181915,0.24173885583877563,0.1479024887084961
de,0.10476839542388916,0.19833379983901978,0.11478102952241898,0.12755288183689117,0.15903331339359283,0.16095930337905884,0.11064168810844421
roerich,0.2380349189043045,0.23779545724391937,0.24694614112377167,0.22637495398521423,0.29692623019218445,0.25145190954208374,0.1826217621564865
;,0.10986888408660889,0.05179762840270996,0.05066492781043053,0.015374010428786278,0.0979827418923378,0.005234759766608477,0.10349778085947037
and,0.31309178471565247,0.2970265746116638,0.20400647819042206,0.3419242799282074,0.48971283435821533,0.2453373372554779,0.20544172823429108
marshall,0.17371580004692078,0.1860690712928772,0.20199771225452423,0.1328750103712082,0.21343639492988586,0.2593206763267517,0.18167579174041748
admiral,0.10096157342195511,0.1779203563928604,0.2683137357234955,0.16161105036735535,0.1419283002614975,0.17120258510112762,0.07977456599473953
isoroku,0.19557110965251923,0.18445609509944916,0.23847532272338867,0.20038574934005737,0.22488558292388916,0.21055077016353607,0.1624871790409088
yamamoto,0.20346598327159882,0.14837992191314697,0.15347617864608765,0.13763460516929626,0.18574821949005127,0.15542688965797424,0.13050127029418945
.,0.3567904531955719,0.2322506159543991,0.18483777344226837,0.27773603796958923,0.4645031690597534,0.254516065120697,0.4130953550338745
