,what,does,rajan,feel,has,created,deep,financial,fault,lines,?
united,0.20036718249320984,0.1650896966457367,0.13268814980983734,0.14077609777450562,0.17934498190879822,0.18836534023284912,0.15849877893924713,0.22034600377082825,0.06623487919569016,0.1691265106201172,0.17266890406608582
states,0.21526020765304565,0.18093830347061157,0.11561120301485062,0.15323026478290558,0.1958659142255783,0.1785258948802948,0.2033628225326538,0.21085862815380096,0.0903305932879448,0.19138377904891968,0.16272737085819244
and,0.31309178471565247,0.3461615741252899,0.1772136390209198,0.2860409915447235,0.43716782331466675,0.2873832881450653,0.29221034049987793,0.26681631803512573,0.23141981661319733,0.30738139152526855,0.20544172823429108
around,0.27475327253341675,0.19845978915691376,0.11994018405675888,0.2710306942462921,0.3532881736755371,0.21911893784999847,0.1654779464006424,0.2083854228258133,0.1756809949874878,0.22863219678401947,0.14729668200016022
the,0.42745697498321533,0.35928019881248474,0.1822163164615631,0.264497846364975,0.4177538752555847,0.3539263904094696,0.26388582587242126,0.29952070116996765,0.2534576952457428,0.28391990065574646,0.22068053483963013
world,0.21669597923755646,0.15434256196022034,0.19075623154640198,0.208561509847641,0.21706144511699677,0.20034384727478027,0.18539007008075714,0.24051381647586823,0.09969328343868256,0.1460161656141281,0.17579582333564758
",",0.3087472915649414,0.28617382049560547,0.18188756704330444,0.23670589923858643,0.3734780251979828,0.2755771577358246,0.22977717220783234,0.25465908646583557,0.2584017217159271,0.23323656618595123,0.31091248989105225
have,0.39808809757232666,0.3709583580493927,0.14788836240768433,0.4456784427165985,0.6353569626808167,0.23259617388248444,0.23366716504096985,0.1648257076740265,0.1979800909757614,0.2242496907711029,0.32991164922714233
created,0.20714101195335388,0.20221839845180511,0.10364805161952972,0.1564880907535553,0.2519540786743164,1.0,0.09816045314073563,0.17918699979782104,0.181466206908226,0.15959645807743073,0.21177415549755096
deep,0.2200533002614975,0.17857417464256287,0.06684737652540207,0.18842212855815887,0.2240382730960846,0.09816045314073563,1.0000001192092896,0.0862562358379364,0.1843237429857254,0.23048135638237,0.1765073984861374
financial,0.1900392472743988,0.18370962142944336,0.2551524043083191,0.14219343662261963,0.17396514117717743,0.17918699979782104,0.0862562358379364,1.0,0.16748034954071045,0.1266685128211975,0.06444920599460602
'fault,0.3097907304763794,0.1899629831314087,0.11029484868049622,0.1833779215812683,0.16652674973011017,0.18678705394268036,0.1621830314397812,0.1986624300479889,0.8466225862503052,0.2667964696884155,0.20352260768413544
lines,0.21269705891609192,0.18329115211963654,0.06371323764324188,0.13256597518920898,0.1595829427242279,0.15959645807743073,0.23048135638237,0.1266685128211975,0.2630073130130768,1.0,0.18324026465415955
',0.3245812654495239,0.2684852182865143,0.1397867351770401,0.23326866328716278,0.27390268445014954,0.2983799874782562,0.10938578844070435,0.17539627850055695,0.2510235011577606,0.15840110182762146,0.330942302942276
that,0.6297725439071655,0.4764937460422516,0.14530541002750397,0.41628018021583557,0.41272613406181335,0.3583657741546631,0.22490262985229492,0.2712239921092987,0.3191380500793457,0.2779782712459564,0.32716336846351624
have,0.39808809757232666,0.3709583580493927,0.14788836240768433,0.4456784427165985,0.6353569626808167,0.23259617388248444,0.23366716504096985,0.1648257076740265,0.1979800909757614,0.2242496907711029,0.32991164922714233
made,0.23419176042079926,0.20829549431800842,0.13523782789707184,0.20192494988441467,0.27942559123039246,0.39366546273231506,0.14570339024066925,0.14914076030254364,0.14031055569648743,0.18232183158397675,0.17218779027462006
[,0.010752761736512184,-0.04333333671092987,0.022930052131414413,0.06741610914468765,0.02594355121254921,0.01592162996530533,0.06218206509947777,0.16450364887714386,0.14222009479999542,0.15581172704696655,0.011015460826456547
financial,0.1900392472743988,0.18370962142944336,0.2551524043083191,0.14219343662261963,0.17396514117717743,0.17918699979782104,0.0862562358379364,1.0,0.16748034954071045,0.1266685128211975,0.06444920599460602
],-0.03775298595428467,0.018593570217490196,0.017264463007450104,-0.033239416778087616,-0.004850034601986408,0.01792069524526596,-0.005875057075172663,-0.0768972635269165,-0.06782271713018417,-0.017994670197367668,-0.0022520492784678936
crises,0.24938370287418365,0.2668534815311432,0.18128429353237152,0.20399196445941925,0.27239465713500977,0.23686781525611877,0.23913060128688812,0.4298546612262726,0.2470986247062683,0.2149263620376587,0.15990853309631348
more,0.3484537899494171,0.2897747755050659,0.12645979225635529,0.3563325107097626,0.3442428410053253,0.23486116528511047,0.21824443340301514,0.19573070108890533,0.11853980273008347,0.28014302253723145,0.27894994616508484
likely,0.4101858139038086,0.37429115176200867,0.16274206340312958,0.34616076946258545,0.24862097203731537,0.21271201968193054,0.17521867156028748,0.15744878351688385,0.25189387798309326,0.21235978603363037,0.35971182584762573
to,0.455847829580307,0.4391997456550598,0.20963570475578308,0.3145853281021118,0.3619994819164276,0.2592601478099823,0.24954630434513092,0.27715611457824707,0.18539772927761078,0.26990512013435364,0.29463258385658264
happen,0.43479856848716736,0.37585631012916565,0.09691841155290604,0.37474337220191956,0.2475300282239914,0.23165832459926605,0.1187409982085228,0.20804187655448914,0.27824705839157104,0.24104924499988556,0.2853034734725952
than,0.29388150572776794,0.32178643345832825,0.1287413090467453,0.2761862277984619,0.32792407274246216,0.1841852068901062,0.20337651669979095,0.11578860133886337,0.1325051635503769,0.27973076701164246,0.24917294085025787
in,0.30808621644973755,0.214483380317688,0.156545490026474,0.1927928626537323,0.4173259735107422,0.2843434810638428,0.23007644712924957,0.23881284892559052,0.17540042102336884,0.22601547837257385,0.20430970191955566
the,0.42745697498321533,0.35928019881248474,0.1822163164615631,0.264497846364975,0.4177538752555847,0.3539263904094696,0.26388582587242126,0.29952070116996765,0.2534576952457428,0.28391990065574646,0.22068053483963013
past,0.3538547456264496,0.2523398697376251,0.19165629148483276,0.336772084236145,0.3907585144042969,0.2325523942708969,0.2146722674369812,0.20147615671157837,0.2820148169994354,0.1661689281463623,0.2598046660423279
'',0.08143015950918198,-0.004023602232336998,0.01367331761866808,0.024401066824793816,0.004576915875077248,-0.004385723266750574,-0.02407405711710453,-0.03261171653866768,0.09768901765346527,0.04872556030750275,0.018684765323996544
–,0.13008765876293182,0.13794226944446564,0.21843352913856506,0.15921401977539062,0.06639378517866135,0.1500539481639862,0.14954842627048492,0.15825028717517853,0.0720851719379425,0.12255565077066422,0.2714554965496063
the,0.42745697498321533,0.35928019881248474,0.1822163164615631,0.264497846364975,0.4177538752555847,0.3539263904094696,0.26388582587242126,0.29952070116996765,0.2534576952457428,0.28391990065574646,0.22068053483963013
financial,0.1900392472743988,0.18370962142944336,0.2551524043083191,0.14219343662261963,0.17396514117717743,0.17918699979782104,0.0862562358379364,1.0,0.16748034954071045,0.1266685128211975,0.06444920599460602
crisis,0.23514460027217865,0.10018128901720047,0.0964125320315361,0.15550774335861206,0.10590792447328568,0.14341846108436584,0.14098422229290009,0.4363870918750763,0.19695128500461578,0.13875079154968262,0.17902959883213043
of,0.33290785551071167,0.3119818866252899,0.19462206959724426,0.19935615360736847,0.3909035325050354,0.32043445110321045,0.24191395938396454,0.30178552865982056,0.18183428049087524,0.1948472559452057,0.1826142966747284
2007–08,-0.1590416431427002,-0.14572304487228394,-0.20404015481472015,-0.08787078410387039,-0.18454161286354065,-0.21154387295246124,0.003914873115718365,-0.16968870162963867,-0.01726575195789337,-0.1259678453207016,-0.20450130105018616
being,0.3760843276977539,0.25347548723220825,0.20905596017837524,0.3245692253112793,0.41100069880485535,0.2414107620716095,0.23715117573738098,0.21337363123893738,0.21681086719036102,0.21633164584636688,0.26743772625923157
the,0.42745697498321533,0.35928019881248474,0.1822163164615631,0.264497846364975,0.4177538752555847,0.3539263904094696,0.26388582587242126,0.29952070116996765,0.2534576952457428,0.28391990065574646,0.22068053483963013
most,0.3219912350177765,0.30044323205947876,0.14880302548408508,0.22626206278800964,0.3426419198513031,0.2300800383090973,0.163630411028862,0.20496731996536255,0.17474308609962463,0.19153180718421936,0.2107497900724411
recent,0.24256184697151184,0.25054731965065,0.1856839805841446,0.2532312572002411,0.3722807466983795,0.19133985042572021,0.21341463923454285,0.20727969706058502,0.16422127187252045,0.1477750539779663,0.2544887959957123
example,0.3456268310546875,0.3593006134033203,0.10073505342006683,0.28155016899108887,0.28235751390457153,0.26584646105766296,0.13843116164207458,0.16202591359615326,0.1829836070537567,0.2808900773525238,0.30374911427497864
.,0.3567904531955719,0.3022993505001068,0.18709203600883484,0.25462567806243896,0.4105546176433563,0.3230568766593933,0.23355865478515625,0.22828321158885956,0.21987590193748474,0.24112989008426666,0.4130953550338745
