,what,is,the,largest,abc,station,operator,in,terms,of,market,reach,?
(,0.2411840260028839,0.35393038392066956,0.33289089798927307,0.14214102923870087,0.183883935213089,0.15589678287506104,0.29243728518486023,0.3087427020072937,0.2031131386756897,0.35032153129577637,0.11048517376184464,0.21382570266723633,0.40561532974243164
including,0.18328791856765747,0.25093933939933777,0.3738902807235718,0.2619856297969818,0.1471431404352188,0.15798550844192505,0.07723948359489441,0.35857823491096497,0.17155590653419495,0.44195112586021423,0.20790523290634155,0.20084324479103088,0.1633303165435791
affiliates,0.13172908127307892,0.10302519798278809,0.1912562996149063,0.257845014333725,0.26733168959617615,0.29960107803344727,0.24157772958278656,0.17909713089466095,0.12165217101573944,0.1803562045097351,0.14149430394172668,0.11623861640691757,0.11092336475849152
in,0.30808621644973755,0.5394441485404968,0.6662389636039734,0.3017216920852661,0.1697147786617279,0.21784305572509766,0.25355902314186096,1.0,0.2410934716463089,0.5696388483047485,0.27003997564315796,0.20601192116737366,0.20430970191955566
larger,0.23663538694381714,0.24218857288360596,0.378620445728302,0.5126668810844421,-0.006962875835597515,0.1437416523694992,0.1449982076883316,0.26689091324806213,0.22488601505756378,0.32469573616981506,0.16896997392177582,0.2299632877111435,0.1602165699005127
markets,0.12341798096895218,0.21294242143630981,0.23818166553974152,0.2044110894203186,0.16946740448474884,0.26078224182128906,0.16300509870052338,0.2811138927936554,0.26095113158226013,0.17050357162952423,0.7553026676177979,0.25168249011039734,0.11209505051374435
such,0.23989605903625488,0.23545363545417786,0.3575236201286316,0.1622142195701599,0.12735801935195923,0.12103113532066345,0.10714766383171082,0.2704046070575714,0.22484156489372253,0.3209529519081116,0.17965131998062134,0.18936306238174438,0.17851735651493073
as,0.31749409437179565,0.43216490745544434,0.48381632566452026,0.1819920688867569,0.2286096066236496,0.1954551786184311,0.18108150362968445,0.3887844979763031,0.3358725905418396,0.3886612355709076,0.17538416385650635,0.22874177992343903,0.27043893933296204
cleveland,0.14996743202209473,0.1256987303495407,0.2581871747970581,0.18748246133327484,0.2739940583705902,0.14528430998325348,0.10186014324426651,0.20356155931949615,0.14333057403564453,0.2022542953491211,0.06426121294498444,0.15800227224826813,0.12262003868818283
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.26626327633857727,0.2097204476594925,0.2482491284608841,0.2986533045768738,0.5201468467712402,0.26854002475738525,0.4946078956127167,0.2499394416809082,0.2441277652978897,0.31091248989105225
phoenix,0.07750703394412994,0.17373205721378326,0.219131201505661,0.1888437420129776,0.16556042432785034,0.14860251545906067,0.16641438007354736,0.20859405398368835,0.11193978041410446,0.1364898383617401,0.0672331377863884,0.1391545683145523,0.08434242755174637
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.26626327633857727,0.2097204476594925,0.2482491284608841,0.2986533045768738,0.5201468467712402,0.26854002475738525,0.4946078956127167,0.2499394416809082,0.2441277652978897,0.31091248989105225
detroit,0.1911238729953766,0.11218038201332092,0.20778660476207733,0.1654040366411209,0.26154789328575134,0.1792549192905426,0.07480723410844803,0.1910441815853119,0.16164743900299072,0.1426837295293808,0.10362893342971802,0.15510937571525574,0.20192883908748627
and,0.31309178471565247,0.3859752118587494,0.5171257257461548,0.24602696299552917,0.16453155875205994,0.19091129302978516,0.23382140696048737,0.4954058527946472,0.26477551460266113,0.5116966962814331,0.23057621717453003,0.25625354051589966,0.20544172823429108
denver,0.1275133192539215,0.14918014407157898,0.2052404284477234,0.1886686235666275,0.2859416902065277,0.1971181184053421,0.11164622753858566,0.2221570909023285,0.12334234267473221,0.14595118165016174,0.0987367182970047,0.19163478910923004,0.1520889848470688
),0.26259949803352356,0.37732169032096863,0.3456730246543884,0.1570781171321869,0.18381085991859436,0.16818374395370483,0.28213560581207275,0.3326910734176636,0.20881862938404083,0.3680361211299896,0.10896787792444229,0.19769558310508728,0.42300865054130554
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.26626327633857727,0.2097204476594925,0.2482491284608841,0.2986533045768738,0.5201468467712402,0.26854002475738525,0.4946078956127167,0.2499394416809082,0.2441277652978897,0.31091248989105225
and,0.31309178471565247,0.3859752118587494,0.5171257257461548,0.24602696299552917,0.16453155875205994,0.19091129302978516,0.23382140696048737,0.4954058527946472,0.26477551460266113,0.5116966962814331,0.23057621717453003,0.25625354051589966,0.20544172823429108
through,0.23167094588279724,0.27805060148239136,0.44071322679519653,0.1836661845445633,0.1861964464187622,0.19871948659420013,0.2181376814842224,0.38533157110214233,0.2287062406539917,0.3647414743900299,0.14334198832511902,0.30852174758911133,0.16913433372974396
its,0.30393704771995544,0.4447362422943115,0.559237003326416,0.33212482929229736,0.19045390188694,0.26112502813339233,0.16299840807914734,0.3793783485889435,0.23987792432308197,0.48690423369407654,0.27976053953170776,0.2553219795227051,0.15103481709957123
ownership,0.2581227421760559,0.22822703421115875,0.261578768491745,0.1465054303407669,0.1954909712076187,0.19324873387813568,0.27896592020988464,0.22562521696090698,0.20723384618759155,0.2084505259990692,0.27509525418281555,0.13836978375911713,0.19719240069389343
of,0.33290785551071167,0.4854315221309662,0.733189046382904,0.36650770902633667,0.14607268571853638,0.17394597828388214,0.178121879696846,0.5696388483047485,0.2767748534679413,1.0,0.1694333702325821,0.20552729070186615,0.1826142966747284
phoenix,0.07750703394412994,0.17373205721378326,0.219131201505661,0.1888437420129776,0.16556042432785034,0.14860251545906067,0.16641438007354736,0.20859405398368835,0.11193978041410446,0.1364898383617401,0.0672331377863884,0.1391545683145523,0.08434242755174637
affiliate,0.16121849417686462,0.10908813774585724,0.2278994768857956,0.24725893139839172,0.2614424228668213,0.3052392899990082,0.2095722109079361,0.2081480771303177,0.07794623076915741,0.19963958859443665,0.089150071144104,0.1630299687385559,0.10958297550678253
knxv,0.17915232479572296,0.18971936404705048,0.18935412168502808,0.1657579392194748,0.11763903498649597,0.1735418736934662,0.21923895180225372,0.1909177601337433,0.11576790362596512,0.17880463600158691,0.12492580711841583,0.2145358771085739,0.19192862510681152
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.26626327633857727,0.2097204476594925,0.2482491284608841,0.2986533045768738,0.5201468467712402,0.26854002475738525,0.4946078956127167,0.2499394416809082,0.2441277652978897,0.31091248989105225
las,0.09016381949186325,0.15731747448444366,0.1904275119304657,0.22244510054588318,0.2615169882774353,0.11576390266418457,0.1510459929704666,0.21276721358299255,0.12237431108951569,0.17134152352809906,0.08444013446569443,0.05146542564034462,0.14319516718387604
vegas,0.1308882087469101,0.15452741086483002,0.17570072412490845,0.1790621131658554,0.2625834345817566,0.10996906459331512,0.1751655787229538,0.19815394282341003,0.12007970362901688,0.13028457760810852,0.14393770694732666,0.06399988383054733,0.16835808753967285
affiliate,0.16121849417686462,0.10908813774585724,0.2278994768857956,0.24725893139839172,0.2614424228668213,0.3052392899990082,0.2095722109079361,0.2081480771303177,0.07794623076915741,0.19963958859443665,0.089150071144104,0.1630299687385559,0.10958297550678253
ktnv-tv,0.23663222789764404,0.18051879107952118,0.15381450951099396,-0.025889810174703598,0.4340912699699402,0.2941604256629944,0.20707495510578156,0.14357712864875793,0.07533528655767441,0.10288548469543457,0.18439629673957825,0.09806674718856812,0.2716054916381836
and,0.31309178471565247,0.3859752118587494,0.5171257257461548,0.24602696299552917,0.16453155875205994,0.19091129302978516,0.23382140696048737,0.4954058527946472,0.26477551460266113,0.5116966962814331,0.23057621717453003,0.25625354051589966,0.20544172823429108
tucson,0.18332050740718842,0.15611734986305237,0.20907284319400787,0.15397906303405762,0.34308376908302307,0.28319862484931946,0.2334764152765274,0.24835094809532166,0.08113127201795578,0.15160563588142395,0.1438836306333542,0.15046991407871246,0.1890622079372406
affiliate,0.16121849417686462,0.10908813774585724,0.2278994768857956,0.24725893139839172,0.2614424228668213,0.3052392899990082,0.2095722109079361,0.2081480771303177,0.07794623076915741,0.19963958859443665,0.089150071144104,0.1630299687385559,0.10958297550678253
kgun-tv,0.27632468938827515,0.3299538791179657,0.33949288725852966,0.30132195353507996,0.33724814653396606,0.3877011835575104,0.2966923713684082,0.28793931007385254,0.23921850323677063,0.286838173866272,0.24067910015583038,0.2393442541360855,0.2730919122695923
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.26626327633857727,0.2097204476594925,0.2482491284608841,0.2986533045768738,0.5201468467712402,0.26854002475738525,0.4946078956127167,0.2499394416809082,0.2441277652978897,0.31091248989105225
the,0.42745697498321533,0.5823672413825989,1.0,0.3757036626338959,0.2068762183189392,0.23609806597232819,0.22986549139022827,0.6662389636039734,0.29706791043281555,0.733189046382904,0.2041238248348236,0.31808504462242126,0.22068053483963013
only,0.41415658593177795,0.44708555936813354,0.5497692227363586,0.28453540802001953,0.1885126382112503,0.21002651751041412,0.1780492216348648,0.42992329597473145,0.32035326957702637,0.49632513523101807,0.189679816365242,0.32708439230918884,0.2767370045185089
provider,0.24875915050506592,0.25503143668174744,0.28246623277664185,0.2301163524389267,0.24401018023490906,0.3365668058395386,0.3812622129917145,0.1902105063199997,0.2421523481607437,0.234352245926857,0.23616699874401093,0.24942199885845184,0.2242300808429718
of,0.33290785551071167,0.4854315221309662,0.733189046382904,0.36650770902633667,0.14607268571853638,0.17394597828388214,0.178121879696846,0.5696388483047485,0.2767748534679413,1.0,0.1694333702325821,0.20552729070186615,0.1826142966747284
abc,0.1317344456911087,0.16037321090698242,0.2068762183189392,0.09599892795085907,1.0000001192092896,0.21780119836330414,0.21460629999637604,0.1697147786617279,0.02278456650674343,0.14607268571853638,0.10615630447864532,0.05181146413087845,0.19065172970294952
programming,0.22725710272789001,0.20774513483047485,0.17869283258914948,0.11624988913536072,0.3165910840034485,0.21064424514770508,0.31446993350982666,0.17145347595214844,0.16243129968643188,0.14286333322525024,0.14523550868034363,0.07605055719614029,0.22249025106430054
for,0.3017193675041199,0.43268078565597534,0.4739971458911896,0.13215672969818115,0.22510288655757904,0.18705002963542938,0.21280920505523682,0.4322226941585541,0.28996193408966064,0.4185989499092102,0.20589932799339294,0.2664332985877991,0.264628142118454
the,0.42745697498321533,0.5823672413825989,1.0,0.3757036626338959,0.2068762183189392,0.23609806597232819,0.22986549139022827,0.6662389636039734,0.29706791043281555,0.733189046382904,0.2041238248348236,0.31808504462242126,0.22068053483963013
majority,0.25967487692832947,0.19749082624912262,0.28757327795028687,0.20236313343048096,0.14373555779457092,0.09049027413129807,0.1569131463766098,0.2563854157924652,0.2298722267150879,0.29706597328186035,0.192532479763031,0.13539008796215057,0.220119908452034
of,0.33290785551071167,0.4854315221309662,0.733189046382904,0.36650770902633667,0.14607268571853638,0.17394597828388214,0.178121879696846,0.5696388483047485,0.2767748534679413,1.0,0.1694333702325821,0.20552729070186615,0.1826142966747284
arizona,0.14143574237823486,0.1692543476819992,0.22572119534015656,0.1546742022037506,0.2548162043094635,0.15868696570396423,0.1585032194852829,0.2594328224658966,0.1019451916217804,0.1947294920682907,0.04755452647805214,0.128644198179245,0.14315035939216614
(,0.2411840260028839,0.35393038392066956,0.33289089798927307,0.14214102923870087,0.183883935213089,0.15589678287506104,0.29243728518486023,0.3087427020072937,0.2031131386756897,0.35032153129577637,0.11048517376184464,0.21382570266723633,0.40561532974243164
outside,0.3224688768386841,0.2823421061038971,0.3879719078540802,0.2960847020149231,0.05827951431274414,0.2620006501674652,0.19934551417827606,0.4191201329231262,0.23792670667171478,0.2973117530345917,0.2649616003036499,0.23345597088336945,0.14839068055152893
of,0.33290785551071167,0.4854315221309662,0.733189046382904,0.36650770902633667,0.14607268571853638,0.17394597828388214,0.178121879696846,0.5696388483047485,0.2767748534679413,1.0,0.1694333702325821,0.20552729070186615,0.1826142966747284
the,0.42745697498321533,0.5823672413825989,1.0,0.3757036626338959,0.2068762183189392,0.23609806597232819,0.22986549139022827,0.6662389636039734,0.29706791043281555,0.733189046382904,0.2041238248348236,0.31808504462242126,0.22068053483963013
yuma-el,0.14837564527988434,0.21428212523460388,0.27401983737945557,0.17847837507724762,0.3021294176578522,0.2366936206817627,0.10028264671564102,0.24637991189956665,0.06873783469200134,0.21456082165241241,0.12329947203397751,0.17314741015434265,0.1517869383096695
centro,0.1285245418548584,0.19068685173988342,0.20410041511058807,0.23974965512752533,0.22641873359680176,0.29894769191741943,0.15114928781986237,0.23876404762268066,0.09997792541980743,0.21086521446704865,0.20537874102592468,0.05322029069066048,0.15606620907783508
market,0.12116116285324097,0.2463478147983551,0.2041238248348236,0.1892854869365692,0.10615630447864532,0.32434603571891785,0.14997632801532745,0.27003997564315796,0.20738965272903442,0.1694333702325821,1.0000001192092896,0.1923433095216751,0.12805593013763428
),0.26259949803352356,0.37732169032096863,0.3456730246543884,0.1570781171321869,0.18381085991859436,0.16818374395370483,0.28213560581207275,0.3326910734176636,0.20881862938404083,0.3680361211299896,0.10896787792444229,0.19769558310508728,0.42300865054130554
and,0.31309178471565247,0.3859752118587494,0.5171257257461548,0.24602696299552917,0.16453155875205994,0.19091129302978516,0.23382140696048737,0.4954058527946472,0.26477551460266113,0.5116966962814331,0.23057621717453003,0.25625354051589966,0.20544172823429108
southern,0.18679563701152802,0.2419366091489792,0.3282862603664398,0.29432255029678345,0.07715924084186554,0.22964951395988464,0.12939147651195526,0.3190481662750244,0.10165897011756897,0.31933003664016724,0.13557524979114532,0.16862085461616516,0.11225555837154388
nevada,0.13643212616443634,0.1814681738615036,0.22916007041931152,0.19207638502120972,0.20463572442531586,0.1724180430173874,0.09494354575872421,0.2868436872959137,0.14160439372062683,0.21896293759346008,0.11917296051979065,0.11656701564788818,0.14885103702545166
.,0.3567904531955719,0.4569662809371948,0.5934505462646484,0.18871670961380005,0.2567209303379059,0.20999185740947723,0.2044847160577774,0.5591574311256409,0.24108539521694183,0.5352458953857422,0.19660170376300812,0.2684406638145447,0.4130953550338745
,what,is,the,largest,abc,station,operator,in,terms,of,market,reach,?
the,0.42745697498321533,0.5823672413825989,1.0,0.3757036626338959,0.2068762183189392,0.23609806597232819,0.22986549139022827,0.6662389636039734,0.29706791043281555,0.733189046382904,0.2041238248348236,0.31808504462242126,0.22068053483963013
sinclair,0.13678078353405,0.22747954726219177,0.18596287071704865,0.1429101675748825,0.24845848977565765,0.1779656857252121,0.2273387461900711,0.20424483716487885,0.12017907947301865,0.18807722628116608,0.19377371668815613,0.16682222485542297,0.17342320084571838
broadcast,0.17857211828231812,0.1702820062637329,0.2713715434074402,0.12819473445415497,0.4876510202884674,0.3892953395843506,0.2629414200782776,0.26723843812942505,0.12637057900428772,0.20155203342437744,0.17547227442264557,0.15369749069213867,0.15760008990764618
group,0.2114069163799286,0.22153858840465546,0.30795547366142273,0.23300331830978394,0.11665991693735123,0.16750110685825348,0.20969805121421814,0.2304753065109253,0.1975669115781784,0.25542253255844116,0.13126613199710846,0.16506154835224152,0.13827809691429138
is,0.28837618231773376,1.0,0.5823672413825989,0.3413417339324951,0.16037321090698242,0.19625909626483917,0.2346540242433548,0.5394441485404968,0.27452221512794495,0.4854315221309662,0.2463478147983551,0.2189902812242508,0.22961433231830597
the,0.42745697498321533,0.5823672413825989,1.0,0.3757036626338959,0.2068762183189392,0.23609806597232819,0.22986549139022827,0.6662389636039734,0.29706791043281555,0.733189046382904,0.2041238248348236,0.31808504462242126,0.22068053483963013
largest,0.13463157415390015,0.3413417339324951,0.3757036626338959,0.9999999403953552,0.09599892795085907,0.20469453930854797,0.21256251633167267,0.3017216920852661,0.23076626658439636,0.36650770902633667,0.1892854869365692,0.1977066844701767,0.12401245534420013
operator,0.19331371784210205,0.2346540242433548,0.22986549139022827,0.21256251633167267,0.21460629999637604,0.3174436688423157,1.0,0.25355902314186096,0.1529804766178131,0.178121879696846,0.14997632801532745,0.11974458396434784,0.12810945510864258
of,0.33290785551071167,0.4854315221309662,0.733189046382904,0.36650770902633667,0.14607268571853638,0.17394597828388214,0.178121879696846,0.5696388483047485,0.2767748534679413,1.0,0.1694333702325821,0.20552729070186615,0.1826142966747284
abc,0.1317344456911087,0.16037321090698242,0.2068762183189392,0.09599892795085907,1.0000001192092896,0.21780119836330414,0.21460629999637604,0.1697147786617279,0.02278456650674343,0.14607268571853638,0.10615630447864532,0.05181146413087845,0.19065172970294952
stations,0.1621520221233368,0.2002124935388565,0.24762700498104095,0.22964605689048767,0.23858611285686493,0.8503052592277527,0.3288689851760864,0.25864288210868835,0.18223465979099274,0.20414425432682037,0.3157709836959839,0.18323040008544922,0.13192185759544373
by,0.2455483376979828,0.3899846076965332,0.4408751428127289,0.17839421331882477,0.17600902915000916,0.16572362184524536,0.15075917541980743,0.370934396982193,0.15830418467521667,0.3646814823150635,0.09993520379066467,0.11937917768955231,0.17966607213020325
numerical,0.276495099067688,0.15379483997821808,0.21273735165596008,0.11325360089540482,0.13299362361431122,0.1069311797618866,0.2144649475812912,0.17351272702217102,0.2621604800224304,0.21296924352645874,0.17482160031795502,0.17256760597229004,0.21096135675907135
total,0.19850242137908936,0.18159881234169006,0.27068960666656494,0.29352495074272156,0.15866148471832275,0.1462254524230957,0.17390605807304382,0.27667245268821716,0.24860669672489166,0.29045331478118896,0.12301319092512131,0.15939483046531677,0.14396025240421295
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.26626327633857727,0.2097204476594925,0.2482491284608841,0.2986533045768738,0.5201468467712402,0.26854002475738525,0.4946078956127167,0.2499394416809082,0.2441277652978897,0.31091248989105225
owning,0.31457746028900146,0.25570210814476013,0.29914402961730957,0.22098173201084137,0.20329812169075012,0.17207923531532288,0.19007034599781036,0.2713683545589447,0.178434818983078,0.2877778112888336,0.31270891427993774,0.16477438807487488,0.23171958327293396
or,0.33867141604423523,0.41870999336242676,0.4174870550632477,0.15706036984920502,0.10767780989408493,0.18221348524093628,0.18425631523132324,0.3586423695087433,0.30183112621307373,0.3792596757411957,0.22086545825004578,0.26713132858276367,0.32389625906944275
providing,0.21766136586666107,0.27256250381469727,0.29839932918548584,0.1732238382101059,0.14541544020175934,0.22425881028175354,0.24615073204040527,0.19932186603546143,0.2728193402290344,0.24403119087219238,0.19605253636837006,0.30268794298171997,0.1936793476343155
services,0.16048473119735718,0.2128378003835678,0.2381475418806076,0.23599693179130554,0.20619745552539825,0.3173239231109619,0.30889540910720825,0.22287973761558533,0.30136069655418396,0.23787347972393036,0.2510526776313782,0.16353227198123932,0.1328447163105011
to,0.455847829580307,0.42745086550712585,0.535392165184021,0.18687231838703156,0.1762417107820511,0.21352042257785797,0.24327775835990906,0.45010748505592346,0.356818288564682,0.41548454761505127,0.23798635601997375,0.37959611415863037,0.29463258385658264
28,-0.2335955947637558,-0.1692609190940857,-0.31177106499671936,-0.21088391542434692,-0.04468327388167381,-0.14131972193717957,-0.050039682537317276,-0.27002766728401184,-0.08468547463417053,-0.2696417272090912,-0.15719418227672577,-0.1328541785478592,-0.012856917455792427
abc,0.1317344456911087,0.16037321090698242,0.2068762183189392,0.09599892795085907,1.0000001192092896,0.21780119836330414,0.21460629999637604,0.1697147786617279,0.02278456650674343,0.14607268571853638,0.10615630447864532,0.05181146413087845,0.19065172970294952
affiliates,0.13172908127307892,0.10302519798278809,0.1912562996149063,0.257845014333725,0.26733168959617615,0.29960107803344727,0.24157772958278656,0.17909713089466095,0.12165217101573944,0.1803562045097351,0.14149430394172668,0.11623861640691757,0.11092336475849152
and,0.31309178471565247,0.3859752118587494,0.5171257257461548,0.24602696299552917,0.16453155875205994,0.19091129302978516,0.23382140696048737,0.4954058527946472,0.26477551460266113,0.5116966962814331,0.23057621717453003,0.25625354051589966,0.20544172823429108
two,0.23363454639911652,0.2315155267715454,0.43858039379119873,0.17506080865859985,0.15247683227062225,0.1923677623271942,0.14805521070957184,0.36463531851768494,0.2082565873861313,0.37726253271102905,0.11612940579652786,0.2420833706855774,0.19645625352859497
additional,0.20172064006328583,0.1715312898159027,0.2539002597332001,0.1409679800271988,0.1623675376176834,0.18706181645393372,0.2155226767063141,0.21390613913536072,0.20220352709293365,0.2518594264984131,0.14159813523292542,0.17584507167339325,0.24309562146663666
subchannel-only,0.36202189326286316,0.4004402458667755,0.37583857774734497,0.19667208194732666,0.3885034918785095,0.3412417769432068,0.31231746077537537,0.29865097999572754,0.3186383843421936,0.29071205854415894,0.22115255892276764,0.17188875377178192,0.25985485315322876
affiliates,0.13172908127307892,0.10302519798278809,0.1912562996149063,0.257845014333725,0.26733168959617615,0.29960107803344727,0.24157772958278656,0.17909713089466095,0.12165217101573944,0.1803562045097351,0.14149430394172668,0.11623861640691757,0.11092336475849152
;,0.10986888408660889,0.05324986204504967,0.09152708947658539,0.0886458232998848,-0.0012340332614257932,-0.0358835905790329,-0.08624915033578873,0.092739537358284,0.1468198299407959,0.054534342139959335,0.007721327245235443,0.007501546293497086,0.10349778085947037
sinclair,0.13678078353405,0.22747954726219177,0.18596287071704865,0.1429101675748825,0.24845848977565765,0.1779656857252121,0.2273387461900711,0.20424483716487885,0.12017907947301865,0.18807722628116608,0.19377371668815613,0.16682222485542297,0.17342320084571838
owns,0.1270528882741928,0.2503352761268616,0.19328729808330536,0.23439472913742065,0.23212404549121857,0.16186240315437317,0.2630099058151245,0.19753509759902954,0.07354520261287689,0.19865453243255615,0.2485264241695404,0.10332409292459488,0.18703800439834595
the,0.42745697498321533,0.5823672413825989,1.0,0.3757036626338959,0.2068762183189392,0.23609806597232819,0.22986549139022827,0.6662389636039734,0.29706791043281555,0.733189046382904,0.2041238248348236,0.31808504462242126,0.22068053483963013
largest,0.13463157415390015,0.3413417339324951,0.3757036626338959,0.9999999403953552,0.09599892795085907,0.20469453930854797,0.21256251633167267,0.3017216920852661,0.23076626658439636,0.36650770902633667,0.1892854869365692,0.1977066844701767,0.12401245534420013
abc,0.1317344456911087,0.16037321090698242,0.2068762183189392,0.09599892795085907,1.0000001192092896,0.21780119836330414,0.21460629999637604,0.1697147786617279,0.02278456650674343,0.14607268571853638,0.10615630447864532,0.05181146413087845,0.19065172970294952
subchannel,0.296663761138916,0.3198363780975342,0.3338429033756256,0.17885249853134155,0.410636305809021,0.3727635145187378,0.3070606291294098,0.25593438744544983,0.26765915751457214,0.2371281534433365,0.22833099961280823,0.14346106350421906,0.2216910868883133
