,where,was,the,first,horse,racetrack,located,?
the,0.5003893971443176,0.48711544275283813,1.0,0.49448907375335693,0.2520756125450134,0.2793591022491455,0.407527357339859,0.22068053483963013
airport,0.14369693398475647,0.19674816727638245,0.2293178290128708,0.14152438938617706,0.07963208854198456,0.3296082615852356,0.32605111598968506,0.13105051219463348
),0.20711064338684082,0.3267642855644226,0.3456730246543884,0.27228695154190063,0.13241232931613922,0.16979289054870605,0.19755883514881134,0.42300865054130554
",",0.3149496018886566,0.45456063747406006,0.4933079481124878,0.34503069519996643,0.25871941447257996,0.29047030210494995,0.2678719460964203,0.31091248989105225
park,0.1767059862613678,0.22738584876060486,0.24748283624649048,0.22013017535209656,0.18849191069602966,0.3642736077308655,0.31520238518714905,0.13508929312229156
ujazdowski,0.00802575796842575,0.23001788556575775,0.14353370666503906,0.136243999004364,0.10118725150823593,0.2036695033311844,-0.0225372351706028,0.23970435559749603
(,0.1970011591911316,0.2980341613292694,0.33289089798927307,0.2450505793094635,0.1180272251367569,0.16591711342334747,0.21025894582271576,0.40561532974243164
close,0.2642509639263153,0.2393932342529297,0.2625353932380676,0.16349399089813232,0.15709857642650604,0.10347457975149155,0.2629094123840332,0.1908312737941742
to,0.47735077142715454,0.3636345863342285,0.535392165184021,0.3792489171028137,0.18607169389724731,0.223737895488739,0.20850814878940582,0.29463258385658264
the,0.5003893971443176,0.48711544275283813,1.0,0.49448907375335693,0.2520756125450134,0.2793591022491455,0.407527357339859,0.22068053483963013
sejm,0.1126948818564415,0.34881722927093506,0.3060725927352905,0.255629301071167,0.10443542897701263,0.20667310059070587,0.12503498792648315,0.13091540336608887
and,0.43859338760375977,0.3740963041782379,0.5171257257461548,0.3167642652988434,0.19428206980228424,0.20956635475158691,0.24183952808380127,0.20544172823429108
john,0.12403866648674011,0.2875721752643585,0.2230520099401474,0.2870165705680847,0.1385345607995987,0.15823574364185333,0.13534100353717804,0.13162356615066528
lennon,0.1653384119272232,0.25263988971710205,0.16833172738552094,0.22137123346328735,0.11854342371225357,0.23405267298221588,0.03993348404765129,0.1566745489835739
street,0.2266174852848053,0.21281053125858307,0.20947860181331635,0.16979321837425232,0.19905532896518707,0.2935280203819275,0.2203429490327835,0.07315441966056824
),0.20711064338684082,0.3267642855644226,0.3456730246543884,0.27228695154190063,0.13241232931613922,0.16979289054870605,0.19755883514881134,0.42300865054130554
",",0.3149496018886566,0.45456063747406006,0.4933079481124878,0.34503069519996643,0.25871941447257996,0.29047030210494995,0.2678719460964203,0.31091248989105225
park,0.1767059862613678,0.22738584876060486,0.24748283624649048,0.22013017535209656,0.18849191069602966,0.3642736077308655,0.31520238518714905,0.13508929312229156
of,0.38066378235816956,0.4069072902202606,0.733189046382904,0.3536086082458496,0.20642244815826416,0.24265174567699432,0.32520920038223267,0.1826142966747284
culture,0.1792503148317337,0.23239882290363312,0.27157285809516907,0.21377281844615936,0.18143001198768616,0.185922309756279,0.14451007544994354,0.13093146681785583
and,0.43859338760375977,0.3740963041782379,0.5171257257461548,0.3167642652988434,0.19428206980228424,0.20956635475158691,0.24183952808380127,0.20544172823429108
rest,0.4005465805530548,0.22034120559692383,0.41330549120903015,0.2715669274330139,0.18212081491947174,0.19901415705680847,0.1894824206829071,0.1725541204214096
in,0.5344807505607605,0.45514053106307983,0.6662389636039734,0.4127444326877594,0.2209465354681015,0.3006756603717804,0.35149815678596497,0.20430970191955566
powsin,0.21694669127464294,0.241486057639122,0.30458617210388184,0.2000308334827423,0.19550320506095886,0.2543361485004425,0.23188559710979462,0.3006928563117981
",",0.3149496018886566,0.45456063747406006,0.4933079481124878,0.34503069519996643,0.25871941447257996,0.29047030210494995,0.2678719460964203,0.31091248989105225
by,0.2641284465789795,0.4752357602119446,0.4408751428127289,0.3877052962779999,0.14816804230213165,0.1683323085308075,0.18208515644073486,0.17966607213020325
the,0.5003893971443176,0.48711544275283813,1.0,0.49448907375335693,0.2520756125450134,0.2793591022491455,0.407527357339859,0.22068053483963013
southern,0.2580642104148865,0.23717372119426727,0.3282862603664398,0.19240817427635193,0.16872777044773102,0.144118070602417,0.3350563645362854,0.11225555837154388
city,0.2686662971973419,0.3188765048980713,0.35769423842430115,0.20456640422344208,0.16720232367515564,0.26965591311454773,0.3682219088077545,0.13423943519592285
border,0.2192085236310959,0.15863363444805145,0.2856229841709137,0.1665104776620865,0.14432676136493683,0.17715369164943695,0.29692187905311584,0.1706928312778473
",",0.3149496018886566,0.45456063747406006,0.4933079481124878,0.34503069519996643,0.25871941447257996,0.29047030210494995,0.2678719460964203,0.31091248989105225
park,0.1767059862613678,0.22738584876060486,0.24748283624649048,0.22013017535209656,0.18849191069602966,0.3642736077308655,0.31520238518714905,0.13508929312229156
skaryszewski,0.1400577425956726,0.33367812633514404,0.2724260985851288,0.25090792775154114,0.19000904262065887,0.31111326813697815,0.14456287026405334,0.2179526686668396
by,0.2641284465789795,0.4752357602119446,0.4408751428127289,0.3877052962779999,0.14816804230213165,0.1683323085308075,0.18208515644073486,0.17966607213020325
the,0.5003893971443176,0.48711544275283813,1.0,0.49448907375335693,0.2520756125450134,0.2793591022491455,0.407527357339859,0.22068053483963013
right,0.2884407937526703,0.1403176486492157,0.33901116251945496,0.20506072044372559,0.12719659507274628,0.19480624794960022,0.1839558333158493,0.27135515213012695
vistula,0.21437188982963562,0.2201368510723114,0.36214977502822876,0.16250109672546387,0.13823959231376648,0.2793324887752533,0.364693820476532,0.1677311211824417
bank,0.2194504290819168,0.19418294727802277,0.3216422498226166,0.1911180019378662,0.14160926640033722,0.22307033836841583,0.2756475508213043,0.09656643867492676
",",0.3149496018886566,0.45456063747406006,0.4933079481124878,0.34503069519996643,0.25871941447257996,0.29047030210494995,0.2678719460964203,0.31091248989105225
in,0.5344807505607605,0.45514053106307983,0.6662389636039734,0.4127444326877594,0.2209465354681015,0.3006756603717804,0.35149815678596497,0.20430970191955566
praga,0.17443805932998657,0.23515623807907104,0.24016854166984558,0.19646604359149933,0.043879348784685135,0.23170948028564453,0.1941259801387787,0.12474141269922256
.,0.41390106081962585,0.40146201848983765,0.5934505462646484,0.4345304071903229,0.18094970285892487,0.2541923224925995,0.28226932883262634,0.4130953550338745
