,which,architect,",",famous,for,designing,london,'s,st.,paul,cathedral,",",is,represented,in,the,riba,collection,?
of,0.5011631846427917,0.13472206890583038,0.4946078956127167,0.3074295222759247,0.4185989499092102,0.2462802678346634,0.2159106284379959,-0.03817026689648628,0.19887582957744598,0.14511796832084656,0.2966258227825165,0.4946078956127167,0.4854315221309662,0.3891753554344177,0.5696388483047485,0.733189046382904,0.2084985226392746,0.2915455996990204,0.1826142966747284
their,0.4582767188549042,0.07966822385787964,0.3045167922973633,0.18541648983955383,0.3406745493412018,0.20507429540157318,0.19304054975509644,-0.005530759692192078,0.159060999751091,0.19523434340953827,0.11897899210453033,0.3045167922973633,0.2101074606180191,0.16984786093235016,0.34976133704185486,0.516537070274353,0.13126535713672638,0.2155619114637375,0.1898253709077835
buildings,0.2618054151535034,0.4719042181968689,0.272444486618042,0.21713800728321075,0.24183204770088196,0.3771694600582123,0.21019913256168365,0.036561012268066406,0.11007696390151978,0.1539347916841507,0.3924332857131958,0.272444486618042,0.2076430320739746,0.16945961117744446,0.3479180932044983,0.25566717982292175,0.14536413550376892,0.27918359637260437,0.11192528158426285
",",0.3658004403114319,0.21737651526927948,1.0000001192092896,0.2816491723060608,0.4464869201183319,0.2055690586566925,0.2571207880973816,-0.0016132977325469255,0.26603782176971436,0.3070785701274872,0.21877600252628326,1.0000001192092896,0.4691906273365021,0.3088570833206177,0.5201468467712402,0.4933079481124878,0.2015438824892044,0.2277175933122635,0.31091248989105225
in,0.4840516746044159,0.18696801364421844,0.5201468467712402,0.34673580527305603,0.4322226941585541,0.2894420027732849,0.2785358726978302,-0.037580832839012146,0.15931649506092072,0.21331322193145752,0.23225148022174835,0.5201468467712402,0.5394441485404968,0.33309870958328247,1.0,0.6662389636039734,0.16220375895500183,0.23004686832427979,0.20430970191955566
the,0.6521818041801453,0.13209693133831024,0.4933079481124878,0.28616565465927124,0.4739971458911896,0.30970847606658936,0.27034124732017517,-0.01540423184633255,0.18141359090805054,0.19191958010196686,0.23437000811100006,0.4933079481124878,0.5823672413825989,0.3256146013736725,0.6662389636039734,1.0,0.24598738551139832,0.25281965732574463,0.22068053483963013
collection,0.30199134349823,0.17882217466831207,0.2277175933122635,0.23276883363723755,0.22454001009464264,0.2013421654701233,0.21261358261108398,0.003388406243175268,0.10898510366678238,0.1638609915971756,0.21948756277561188,0.2277175933122635,0.21135231852531433,0.1968824714422226,0.23004686832427979,0.25281965732574463,0.2179511934518814,0.9999998807907104,0.20069393515586853
",",0.3658004403114319,0.21737651526927948,1.0000001192092896,0.2816491723060608,0.4464869201183319,0.2055690586566925,0.2571207880973816,-0.0016132977325469255,0.26603782176971436,0.3070785701274872,0.21877600252628326,1.0000001192092896,0.4691906273365021,0.3088570833206177,0.5201468467712402,0.4933079481124878,0.2015438824892044,0.2277175933122635,0.31091248989105225
include,0.33084139227867126,0.08836161345243454,0.35606324672698975,0.34963250160217285,0.39020416140556335,0.19447177648544312,0.14273615181446075,-0.07849370688199997,0.14282098412513733,0.12809567153453827,0.11859782785177231,0.35606324672698975,0.28863582015037537,0.18663407862186432,0.28694382309913635,0.2951717972755432,0.20923958718776703,0.30674809217453003,0.14925788342952728
:,-0.11049769818782806,0.06301610916852951,-0.004729332868009806,0.020688151940703392,-0.02522280067205429,-0.04440533369779587,-0.08977361768484116,0.07621461898088455,0.02271306701004505,0.030091118067502975,-0.07695192098617554,-0.004729332868009806,-0.07222653180360794,0.1406276673078537,0.020521078258752823,-0.03403344005346298,0.10852980613708496,-0.10115766525268555,-0.07156077772378922
inigo,0.2092481404542923,0.3386642038822174,0.33669960498809814,0.25323864817619324,0.19563943147659302,0.1989549994468689,0.22320015728473663,-0.030729882419109344,0.20854581892490387,0.25580984354019165,0.3070811331272125,0.33669960498809814,0.16362567245960236,0.06432303786277771,0.2331651896238327,0.2154955416917801,0.3409428894519806,0.23940016329288483,0.2051500529050827
jones,0.1938105821609497,0.17697937786579132,0.2674069404602051,0.19563491642475128,0.19902682304382324,0.15213806927204132,0.23121514916419983,0.03993193805217743,0.2360825538635254,0.23334406316280365,0.06316860765218735,0.2674069404602051,0.17348285019397736,0.09475594758987427,0.1750783771276474,0.24446700513362885,0.13260707259178162,0.18541675806045532,0.1838836669921875
",",0.3658004403114319,0.21737651526927948,1.0000001192092896,0.2816491723060608,0.4464869201183319,0.2055690586566925,0.2571207880973816,-0.0016132977325469255,0.26603782176971436,0.3070785701274872,0.21877600252628326,1.0000001192092896,0.4691906273365021,0.3088570833206177,0.5201468467712402,0.4933079481124878,0.2015438824892044,0.2277175933122635,0.31091248989105225
sir,0.16247086226940155,0.32510843873023987,0.2283722162246704,0.2768409848213196,0.14362765848636627,0.165331169962883,0.30224865674972534,-0.04094419255852699,0.2337728887796402,0.2998381555080414,0.14992547035217285,0.2283722162246704,0.17222478985786438,0.1201157197356224,0.2226593792438507,0.20237073302268982,0.10896988958120346,0.14995771646499634,0.10503887385129929
christopher,0.11785814166069031,0.2637917101383209,0.23225976526737213,0.1843751072883606,0.14023226499557495,0.1419449746608734,0.24777591228485107,0.0031149140559136868,0.16770878434181213,0.28560492396354675,0.20330697298049927,0.23225976526737213,0.1794986128807068,0.09305477887392044,0.19567829370498657,0.22499394416809082,0.10289318114519119,0.09946060180664062,0.09195942431688309
wren,0.22905807197093964,0.3147846758365631,0.24876652657985687,0.19642718136310577,0.15848328173160553,0.2741752564907074,0.28964725136756897,0.01861981675028801,0.266599178314209,0.22716161608695984,0.29979488253593445,0.24876652657985687,0.18627344071865082,0.1570368856191635,0.2169848084449768,0.2079256772994995,0.19465948641300201,0.24420218169689178,0.10533406585454941
",",0.3658004403114319,0.21737651526927948,1.0000001192092896,0.2816491723060608,0.4464869201183319,0.2055690586566925,0.2571207880973816,-0.0016132977325469255,0.26603782176971436,0.3070785701274872,0.21877600252628326,1.0000001192092896,0.4691906273365021,0.3088570833206177,0.5201468467712402,0.4933079481124878,0.2015438824892044,0.2277175933122635,0.31091248989105225
sir,0.16247086226940155,0.32510843873023987,0.2283722162246704,0.2768409848213196,0.14362765848636627,0.165331169962883,0.30224865674972534,-0.04094419255852699,0.2337728887796402,0.2998381555080414,0.14992547035217285,0.2283722162246704,0.17222478985786438,0.1201157197356224,0.2226593792438507,0.20237073302268982,0.10896988958120346,0.14995771646499634,0.10503887385129929
john,0.20415355265140533,0.27462682127952576,0.23961079120635986,0.22112208604812622,0.22649751603603363,0.13887429237365723,0.2536078691482544,-0.1023898646235466,0.27566561102867126,0.40013134479522705,0.1853109747171402,0.23961079120635986,0.16449548304080963,0.12029799073934555,0.22177861630916595,0.2230520099401474,0.2384403645992279,0.14187732338905334,0.13162356615066528
vanbrugh,0.23376651108264923,0.39751484990119934,0.41843292117118835,0.3575337529182434,0.2973211109638214,0.27753064036369324,0.4005639851093292,-0.011399582959711552,0.32013189792633057,0.29896071553230286,0.34072309732437134,0.41843292117118835,0.21575000882148743,0.16326777637004852,0.31791433691978455,0.26699626445770264,0.27358782291412354,0.21914653480052948,0.183149054646492
",",0.3658004403114319,0.21737651526927948,1.0000001192092896,0.2816491723060608,0.4464869201183319,0.2055690586566925,0.2571207880973816,-0.0016132977325469255,0.26603782176971436,0.3070785701274872,0.21877600252628326,1.0000001192092896,0.4691906273365021,0.3088570833206177,0.5201468467712402,0.4933079481124878,0.2015438824892044,0.2277175933122635,0.31091248989105225
nicholas,0.16822440922260284,0.2249203473329544,0.2065194845199585,0.1999417543411255,0.16052770614624023,0.2004360407590866,0.29965323209762573,-0.019449034705758095,0.28370511531829834,0.3685194253921509,0.3156076967716217,0.2065194845199585,0.1849042922258377,0.09949981421232224,0.1388292759656906,0.1640765219926834,0.08173087239265442,0.1481238603591919,0.17208030819892883
hawksmoor,0.3196695148944855,0.22420786321163177,0.37945571541786194,0.3171391189098358,0.31012046337127686,0.2422182261943817,0.35123610496520996,0.08950413018465042,0.322287917137146,0.23364099860191345,0.2168230265378952,0.37945571541786194,0.2696855962276459,0.15618586540222168,0.30178120732307434,0.3390456438064575,0.30199992656707764,0.2118435949087143,0.17125895619392395
",",0.3658004403114319,0.21737651526927948,1.0000001192092896,0.2816491723060608,0.4464869201183319,0.2055690586566925,0.2571207880973816,-0.0016132977325469255,0.26603782176971436,0.3070785701274872,0.21877600252628326,1.0000001192092896,0.4691906273365021,0.3088570833206177,0.5201468467712402,0.4933079481124878,0.2015438824892044,0.2277175933122635,0.31091248989105225
william,0.13988013565540314,0.23512442409992218,0.23339112102985382,0.16922372579574585,0.1626022756099701,0.09837117046117783,0.19866836071014404,0.00675395829603076,0.19653193652629852,0.2580941617488861,0.15831272304058075,0.23339112102985382,0.13717274367809296,0.07601814717054367,0.21605195105075836,0.21537061035633087,0.12991543114185333,0.1617477536201477,0.14462219178676605
kent,0.15957725048065186,0.10333313792943954,0.23260998725891113,0.15203922986984253,0.12080926448106766,0.10168154537677765,0.43855753540992737,-0.041012316942214966,0.16262446343898773,0.17255063354969025,0.22196325659751892,0.23260998725891113,0.16878673434257507,0.11890432983636856,0.23583711683750153,0.20858485996723175,0.07586991786956787,0.11665088683366776,0.14343582093715668
",",0.3658004403114319,0.21737651526927948,1.0000001192092896,0.2816491723060608,0.4464869201183319,0.2055690586566925,0.2571207880973816,-0.0016132977325469255,0.26603782176971436,0.3070785701274872,0.21877600252628326,1.0000001192092896,0.4691906273365021,0.3088570833206177,0.5201468467712402,0.4933079481124878,0.2015438824892044,0.2277175933122635,0.31091248989105225
james,0.18419533967971802,0.17513617873191833,0.25490787625312805,0.2225608378648758,0.2054290771484375,0.06031395494937897,0.23469094932079315,0.043919146060943604,0.19592879712581635,0.2676644027233124,0.119076207280159,0.25490787625312805,0.1426199972629547,0.11038950085639954,0.1994210183620453,0.22481533885002136,0.17507630586624146,0.15626078844070435,0.12139993160963058
gibbs,0.14599213004112244,0.13640926778316498,0.25297093391418457,0.13564369082450867,0.1516551375389099,0.20323824882507324,0.18186742067337036,0.02089269459247589,0.1096687763929367,0.1668357402086258,0.01112467609345913,0.25297093391418457,0.14071159064769745,0.08808927983045578,0.19126920402050018,0.179118812084198,0.12115161865949631,0.04810837656259537,0.11323598772287369
",",0.3658004403114319,0.21737651526927948,1.0000001192092896,0.2816491723060608,0.4464869201183319,0.2055690586566925,0.2571207880973816,-0.0016132977325469255,0.26603782176971436,0.3070785701274872,0.21877600252628326,1.0000001192092896,0.4691906273365021,0.3088570833206177,0.5201468467712402,0.4933079481124878,0.2015438824892044,0.2277175933122635,0.31091248989105225
robert,0.14939574897289276,0.20758649706840515,0.22878289222717285,0.18465496599674225,0.19542941451072693,0.1432880014181137,0.1657237857580185,0.028171386569738388,0.29406270384788513,0.289430171251297,0.1453372687101364,0.22878289222717285,0.16191203892230988,0.1261799931526184,0.22155319154262543,0.2257954627275467,0.15061211585998535,0.15601195394992828,0.11293095350265503
adam,0.12085037678480148,0.14755652844905853,0.22060172259807587,0.24439342319965363,0.09976182878017426,0.0917743593454361,0.1566769778728485,-0.014382762834429741,0.2254631519317627,0.26312074065208435,0.104301817715168,0.22060172259807587,0.17023596167564392,0.1601180136203766,0.14893478155136108,0.18194441497325897,0.13255555927753448,0.12363654375076294,0.12292556464672089
",",0.3658004403114319,0.21737651526927948,1.0000001192092896,0.2816491723060608,0.4464869201183319,0.2055690586566925,0.2571207880973816,-0.0016132977325469255,0.26603782176971436,0.3070785701274872,0.21877600252628326,1.0000001192092896,0.4691906273365021,0.3088570833206177,0.5201468467712402,0.4933079481124878,0.2015438824892044,0.2277175933122635,0.31091248989105225
sir,0.16247086226940155,0.32510843873023987,0.2283722162246704,0.2768409848213196,0.14362765848636627,0.165331169962883,0.30224865674972534,-0.04094419255852699,0.2337728887796402,0.2998381555080414,0.14992547035217285,0.2283722162246704,0.17222478985786438,0.1201157197356224,0.2226593792438507,0.20237073302268982,0.10896988958120346,0.14995771646499634,0.10503887385129929
william,0.13988013565540314,0.23512442409992218,0.23339112102985382,0.16922372579574585,0.1626022756099701,0.09837117046117783,0.19866836071014404,0.00675395829603076,0.19653193652629852,0.2580941617488861,0.15831272304058075,0.23339112102985382,0.13717274367809296,0.07601814717054367,0.21605195105075836,0.21537061035633087,0.12991543114185333,0.1617477536201477,0.14462219178676605
chambers,0.24475304782390594,0.18602177500724792,0.2618682384490967,0.16298043727874756,0.22713176906108856,0.15498346090316772,0.17362560331821442,-0.0016286351019516587,0.20983362197875977,0.15646718442440033,0.15401290357112885,0.2618682384490967,0.16459409892559052,0.1718316525220871,0.162662073969841,0.2718568742275238,0.1988781839609146,0.1709126979112625,0.06382281333208084
",",0.3658004403114319,0.21737651526927948,1.0000001192092896,0.2816491723060608,0.4464869201183319,0.2055690586566925,0.2571207880973816,-0.0016132977325469255,0.26603782176971436,0.3070785701274872,0.21877600252628326,1.0000001192092896,0.4691906273365021,0.3088570833206177,0.5201468467712402,0.4933079481124878,0.2015438824892044,0.2277175933122635,0.31091248989105225
james,0.18419533967971802,0.17513617873191833,0.25490787625312805,0.2225608378648758,0.2054290771484375,0.06031395494937897,0.23469094932079315,0.043919146060943604,0.19592879712581635,0.2676644027233124,0.119076207280159,0.25490787625312805,0.1426199972629547,0.11038950085639954,0.1994210183620453,0.22481533885002136,0.17507630586624146,0.15626078844070435,0.12139993160963058
wyatt,0.2122565358877182,0.11789850145578384,0.2481079399585724,0.23474426567554474,0.2221224308013916,0.12278034538030624,0.2515236735343933,-0.04946942627429962,0.07965520769357681,0.20295275747776031,0.16386733949184418,0.2481079399585724,0.19216066598892212,0.17236608266830444,0.2366287112236023,0.206215500831604,0.10845154523849487,0.17014966905117035,0.16251783072948456
",",0.3658004403114319,0.21737651526927948,1.0000001192092896,0.2816491723060608,0.4464869201183319,0.2055690586566925,0.2571207880973816,-0.0016132977325469255,0.26603782176971436,0.3070785701274872,0.21877600252628326,1.0000001192092896,0.4691906273365021,0.3088570833206177,0.5201468467712402,0.4933079481124878,0.2015438824892044,0.2277175933122635,0.31091248989105225
henry,0.16498084366321564,0.19487477838993073,0.25662001967430115,0.20166604220867157,0.20179113745689392,0.15655262768268585,0.2781851589679718,-0.032912835478782654,0.20736297965049744,0.3040771782398224,0.2590630054473877,0.25662001967430115,0.17977802455425262,0.11656971275806427,0.21735817193984985,0.2542637586593628,0.13206517696380615,0.230765700340271,0.16836383938789368
holland,0.17337961494922638,0.1380901336669922,0.27110108733177185,0.1734219193458557,0.1445910632610321,0.1369503289461136,0.2735596299171448,0.05289547145366669,0.23055505752563477,0.23234984278678894,0.13836579024791718,0.27110108733177185,0.12953487038612366,0.11530116200447083,0.23064541816711426,0.21247440576553345,0.1108803078532219,0.09286907315254211,0.14312024414539337
",",0.3658004403114319,0.21737651526927948,1.0000001192092896,0.2816491723060608,0.4464869201183319,0.2055690586566925,0.2571207880973816,-0.0016132977325469255,0.26603782176971436,0.3070785701274872,0.21877600252628326,1.0000001192092896,0.4691906273365021,0.3088570833206177,0.5201468467712402,0.4933079481124878,0.2015438824892044,0.2277175933122635,0.31091248989105225
john,0.20415355265140533,0.27462682127952576,0.23961079120635986,0.22112208604812622,0.22649751603603363,0.13887429237365723,0.2536078691482544,-0.1023898646235466,0.27566561102867126,0.40013134479522705,0.1853109747171402,0.23961079120635986,0.16449548304080963,0.12029799073934555,0.22177861630916595,0.2230520099401474,0.2384403645992279,0.14187732338905334,0.13162356615066528
nash,0.21119830012321472,0.23040829598903656,0.3025679886341095,0.21527525782585144,0.1999051421880722,0.24010899662971497,0.28426942229270935,-0.02255401201546192,0.18070219457149506,0.16848571598529816,0.10544979572296143,0.3025679886341095,0.12960609793663025,0.10996145009994507,0.1849098950624466,0.21527719497680664,0.10572224855422974,0.22509746253490448,0.1454223245382309
",",0.3658004403114319,0.21737651526927948,1.0000001192092896,0.2816491723060608,0.4464869201183319,0.2055690586566925,0.2571207880973816,-0.0016132977325469255,0.26603782176971436,0.3070785701274872,0.21877600252628326,1.0000001192092896,0.4691906273365021,0.3088570833206177,0.5201468467712402,0.4933079481124878,0.2015438824892044,0.2277175933122635,0.31091248989105225
sir,0.16247086226940155,0.32510843873023987,0.2283722162246704,0.2768409848213196,0.14362765848636627,0.165331169962883,0.30224865674972534,-0.04094419255852699,0.2337728887796402,0.2998381555080414,0.14992547035217285,0.2283722162246704,0.17222478985786438,0.1201157197356224,0.2226593792438507,0.20237073302268982,0.10896988958120346,0.14995771646499634,0.10503887385129929
john,0.20415355265140533,0.27462682127952576,0.23961079120635986,0.22112208604812622,0.22649751603603363,0.13887429237365723,0.2536078691482544,-0.1023898646235466,0.27566561102867126,0.40013134479522705,0.1853109747171402,0.23961079120635986,0.16449548304080963,0.12029799073934555,0.22177861630916595,0.2230520099401474,0.2384403645992279,0.14187732338905334,0.13162356615066528
soane,0.27657055854797363,0.34192755818367004,0.38655444979667664,0.33198103308677673,0.29119646549224854,0.28078117966651917,0.377241313457489,0.05937305837869644,0.3222403824329376,0.34258565306663513,0.23500631749629974,0.38655444979667664,0.30714941024780273,0.2081756740808487,0.3584173917770386,0.34225961565971375,0.29492560029029846,0.3030278980731964,0.22762511670589447
",",0.3658004403114319,0.21737651526927948,1.0000001192092896,0.2816491723060608,0.4464869201183319,0.2055690586566925,0.2571207880973816,-0.0016132977325469255,0.26603782176971436,0.3070785701274872,0.21877600252628326,1.0000001192092896,0.4691906273365021,0.3088570833206177,0.5201468467712402,0.4933079481124878,0.2015438824892044,0.2277175933122635,0.31091248989105225
sir,0.16247086226940155,0.32510843873023987,0.2283722162246704,0.2768409848213196,0.14362765848636627,0.165331169962883,0.30224865674972534,-0.04094419255852699,0.2337728887796402,0.2998381555080414,0.14992547035217285,0.2283722162246704,0.17222478985786438,0.1201157197356224,0.2226593792438507,0.20237073302268982,0.10896988958120346,0.14995771646499634,0.10503887385129929
charles,0.1476125568151474,0.2770821750164032,0.24990057945251465,0.22592519223690033,0.18664933741092682,0.17529278993606567,0.23104818165302277,-0.08611538261175156,0.20717811584472656,0.25625503063201904,0.14702720940113068,0.24990057945251465,0.16326871514320374,0.13907426595687866,0.21346928179264069,0.20777860283851624,0.15029892325401306,0.18195943534374237,0.17366734147071838
barry,0.17567740380764008,0.20659001171588898,0.21951664984226227,0.2211141139268875,0.17587894201278687,0.20622451603412628,0.26358816027641296,-0.02299794927239418,0.265499085187912,0.2982523441314697,0.12267772108316422,0.21951664984226227,0.1582406908273697,0.12020906805992126,0.18231528997421265,0.22098763287067413,0.19432319700717926,0.16736797988414764,0.12684106826782227
",",0.3658004403114319,0.21737651526927948,1.0000001192092896,0.2816491723060608,0.4464869201183319,0.2055690586566925,0.2571207880973816,-0.0016132977325469255,0.26603782176971436,0.3070785701274872,0.21877600252628326,1.0000001192092896,0.4691906273365021,0.3088570833206177,0.5201468467712402,0.4933079481124878,0.2015438824892044,0.2277175933122635,0.31091248989105225
charles,0.1476125568151474,0.2770821750164032,0.24990057945251465,0.22592519223690033,0.18664933741092682,0.17529278993606567,0.23104818165302277,-0.08611538261175156,0.20717811584472656,0.25625503063201904,0.14702720940113068,0.24990057945251465,0.16326871514320374,0.13907426595687866,0.21346928179264069,0.20777860283851624,0.15029892325401306,0.18195943534374237,0.17366734147071838
robert,0.14939574897289276,0.20758649706840515,0.22878289222717285,0.18465496599674225,0.19542941451072693,0.1432880014181137,0.1657237857580185,0.028171386569738388,0.29406270384788513,0.289430171251297,0.1453372687101364,0.22878289222717285,0.16191203892230988,0.1261799931526184,0.22155319154262543,0.2257954627275467,0.15061211585998535,0.15601195394992828,0.11293095350265503
cockerell,0.2512316107749939,0.16634142398834229,0.30206069350242615,0.2894454300403595,0.19659523665905,0.22025740146636963,0.2684756815433502,0.02314075268805027,0.3467523753643036,0.28056350350379944,0.19051790237426758,0.30206069350242615,0.19573771953582764,0.1837410032749176,0.20376546680927277,0.25632691383361816,0.20619671046733856,0.15202979743480682,0.163274884223938
",",0.3658004403114319,0.21737651526927948,1.0000001192092896,0.2816491723060608,0.4464869201183319,0.2055690586566925,0.2571207880973816,-0.0016132977325469255,0.26603782176971436,0.3070785701274872,0.21877600252628326,1.0000001192092896,0.4691906273365021,0.3088570833206177,0.5201468467712402,0.4933079481124878,0.2015438824892044,0.2277175933122635,0.31091248989105225
augustus,0.1511116772890091,0.22400091588497162,0.2774727940559387,0.12318775802850723,0.09816353768110275,0.07525409758090973,0.17592744529247284,0.06254420429468155,0.20951522886753082,0.2371053844690323,0.27752020955085754,0.2774727940559387,0.12933102250099182,0.12485141307115555,0.2343107908964157,0.2133389264345169,0.10245263576507568,0.1226046085357666,0.16386699676513672
welby,0.1816350519657135,0.22599650919437408,0.3354984223842621,0.2067512720823288,0.16980654001235962,0.21568356454372406,0.28408169746398926,0.04871811717748642,0.26439157128334045,0.25195977091789246,0.2798233926296234,0.3354984223842621,0.22095270454883575,0.2036626636981964,0.2667175233364105,0.28318098187446594,0.1542479693889618,0.1236882209777832,0.22641946375370026
northmore,0.22650247812271118,0.22295771539211273,0.3816637694835663,0.22505155205726624,0.19688554108142853,0.18667252361774445,0.39803552627563477,-0.06737753003835678,0.24776050448417664,0.23401053249835968,0.32757046818733215,0.3816637694835663,0.22971202433109283,0.2080984264612198,0.3547493815422058,0.31635281443595886,0.26912355422973633,0.21196362376213074,0.16165171563625336
pugin,0.24432040750980377,0.27177894115448,0.3421325981616974,0.3144919276237488,0.28557100892066956,0.27239397168159485,0.2860785722732544,0.013073698617517948,0.2484813779592514,0.25858500599861145,0.25243186950683594,0.3421325981616974,0.21127787232398987,0.20589160919189453,0.22208446264266968,0.2767612338066101,0.27694451808929443,0.21989774703979492,0.28266432881355286
",",0.3658004403114319,0.21737651526927948,1.0000001192092896,0.2816491723060608,0.4464869201183319,0.2055690586566925,0.2571207880973816,-0.0016132977325469255,0.26603782176971436,0.3070785701274872,0.21877600252628326,1.0000001192092896,0.4691906273365021,0.3088570833206177,0.5201468467712402,0.4933079481124878,0.2015438824892044,0.2277175933122635,0.31091248989105225
sir,0.16247086226940155,0.32510843873023987,0.2283722162246704,0.2768409848213196,0.14362765848636627,0.165331169962883,0.30224865674972534,-0.04094419255852699,0.2337728887796402,0.2998381555080414,0.14992547035217285,0.2283722162246704,0.17222478985786438,0.1201157197356224,0.2226593792438507,0.20237073302268982,0.10896988958120346,0.14995771646499634,0.10503887385129929
george,0.16627563536167145,0.1676310896873474,0.24972979724407196,0.16880105435848236,0.18388281762599945,0.11367049068212509,0.26384562253952026,-0.019076833501458168,0.22430634498596191,0.3076687455177307,0.09867969900369644,0.24972979724407196,0.14082063734531403,0.11628139764070511,0.18167929351329803,0.2510760426521301,0.17733342945575714,0.15784206986427307,0.1479024887084961
gilbert,0.14743243157863617,0.1833209991455078,0.2684597074985504,0.22850657999515533,0.22028030455112457,0.11115456372499466,0.19174228608608246,0.019416265189647675,0.1885727196931839,0.2350636124610901,0.14289912581443787,0.2684597074985504,0.15918461978435516,0.08621670305728912,0.274740993976593,0.1988684982061386,0.29311034083366394,0.17694438993930817,0.16105259954929352
scott,0.16415341198444366,0.11440107226371765,0.2646353542804718,0.17445309460163116,0.21616168320178986,0.134217768907547,0.20682524144649506,0.03834894672036171,0.23828724026679993,0.29088106751441956,0.045094240456819534,0.2646353542804718,0.16574665904045105,0.13976098597049713,0.2145105004310608,0.20135091245174408,0.17494893074035645,0.1691877394914627,0.0875725969672203
",",0.3658004403114319,0.21737651526927948,1.0000001192092896,0.2816491723060608,0.4464869201183319,0.2055690586566925,0.2571207880973816,-0.0016132977325469255,0.26603782176971436,0.3070785701274872,0.21877600252628326,1.0000001192092896,0.4691906273365021,0.3088570833206177,0.5201468467712402,0.4933079481124878,0.2015438824892044,0.2277175933122635,0.31091248989105225
john,0.20415355265140533,0.27462682127952576,0.23961079120635986,0.22112208604812622,0.22649751603603363,0.13887429237365723,0.2536078691482544,-0.1023898646235466,0.27566561102867126,0.40013134479522705,0.1853109747171402,0.23961079120635986,0.16449548304080963,0.12029799073934555,0.22177861630916595,0.2230520099401474,0.2384403645992279,0.14187732338905334,0.13162356615066528
