,which,museum,was,among,those,that,loaned,more,modern,works,for,the,new,sculpture,galleries,?
decided,0.23397822678089142,0.15471325814723969,0.41358432173728943,0.15809328854084015,0.2227456420660019,0.3535293638706207,0.30840346217155457,0.22926804423332214,0.10097499191761017,0.14585968852043152,0.2708965837955475,0.37534645199775696,0.2732316851615906,0.18449774384498596,0.1826181709766388,0.258772075176239
to,0.5345056653022766,0.1640389859676361,0.3636345863342285,0.26594701409339905,0.47350940108299255,0.5436353087425232,0.22136303782463074,0.47084665298461914,0.193939670920372,0.22564561665058136,0.4451248347759247,0.535392165184021,0.33159172534942627,0.23966236412525177,0.2089657187461853,0.29463258385658264
extend,0.3267531394958496,0.11935292184352875,0.08285403251647949,0.05725442245602608,0.33089348673820496,0.33906084299087524,0.1539749801158905,0.25342270731925964,0.18903468549251556,0.10599037259817123,0.24524512887001038,0.29680711030960083,0.2183637022972107,0.1122400090098381,0.15081489086151123,0.2181791514158249
the,0.6521818041801453,0.24861779808998108,0.48711544275283813,0.3507058024406433,0.42861196398735046,0.5473989248275757,0.2851851284503937,0.39758381247520447,0.3283970355987549,0.26337864995002747,0.4739971458911896,1.0,0.3845241069793701,0.23690329492092133,0.27603694796562195,0.22068053483963013
chronology,0.20700137317180634,0.21579594910144806,0.2002078741788864,0.11907589435577393,0.191465824842453,0.21030078828334808,0.03583811596035957,0.123896524310112,0.16520379483699799,0.22425967454910278,0.184703066945076,0.22985747456550598,0.1384200155735016,0.2638639211654663,0.2540356516838074,0.23438876867294312
of,0.5011631846427917,0.23314370214939117,0.4069072902202606,0.3679063022136688,0.37935635447502136,0.41498205065727234,0.2206873595714569,0.30478984117507935,0.3482828736305237,0.1964656114578247,0.4185989499092102,0.733189046382904,0.343457967042923,0.2746802270412445,0.24172402918338776,0.1826142966747284
the,0.6521818041801453,0.24861779808998108,0.48711544275283813,0.3507058024406433,0.42861196398735046,0.5473989248275757,0.2851851284503937,0.39758381247520447,0.3283970355987549,0.26337864995002747,0.4739971458911896,1.0,0.3845241069793701,0.23690329492092133,0.27603694796562195,0.22068053483963013
works,0.2730301022529602,0.2308025360107422,0.2401018887758255,0.19535399973392487,0.2819187343120575,0.24413257837295532,0.18597765266895294,0.16768498718738556,0.18849089741706848,1.0,0.34962278604507446,0.26337864995002747,0.17368952929973602,0.27663424611091614,0.37208712100982666,0.19597402215003967
on,0.4245251417160034,0.1697414517402649,0.3909217119216919,0.2041729986667633,0.3098534643650055,0.42569106817245483,0.16225560009479523,0.37351730465888977,0.17548997700214386,0.18736502528190613,0.36199691891670227,0.5107308030128479,0.31106263399124146,0.1800938993692398,0.25138208270072937,0.2714994251728058
display,0.28086164593696594,0.36980852484703064,0.09010930359363556,0.1077585369348526,0.2352282702922821,0.23487405478954315,0.19019755721092224,0.20473802089691162,0.1898026168346405,0.24319924414157867,0.2469734400510788,0.2758708596229553,0.21079158782958984,0.20079991221427917,0.3323049247264862,0.17059175670146942
up,0.36388060450553894,0.09252277761697769,0.24070115387439728,0.16423586010932922,0.2766087055206299,0.35427621006965637,0.17245979607105255,0.2851726710796356,0.18569737672805786,0.17864300310611725,0.342966228723526,0.38423117995262146,0.27085041999816895,0.13235415518283844,0.2506480813026428,0.1819818764925003
to,0.5345056653022766,0.1640389859676361,0.3636345863342285,0.26594701409339905,0.47350940108299255,0.5436353087425232,0.22136303782463074,0.47084665298461914,0.193939670920372,0.22564561665058136,0.4451248347759247,0.535392165184021,0.33159172534942627,0.23966236412525177,0.2089657187461853,0.29463258385658264
1950,-0.07582558691501617,-0.015276923775672913,0.08599678426980972,-0.04031635448336601,-0.15461550652980804,-0.08956076949834824,-0.06137533485889435,-0.07006863504648209,-0.008977027609944344,0.013980629853904247,0.07070333510637283,-0.046802785247564316,0.011902482248842716,-0.06850646436214447,-0.14095157384872437,-0.039489999413490295
;,-0.01244901679456234,0.11569859832525253,0.0754367932677269,0.03311159834265709,0.1508922278881073,0.0633435994386673,0.11044631898403168,0.03734373301267624,0.0628311038017273,0.08190732449293137,0.0293948445469141,0.09152708947658539,0.021862374618649483,0.024826467037200928,0.03046605922281742,0.10349778085947037
this,0.6719430088996887,0.19769281148910522,0.3638818562030792,0.28910595178604126,0.4362025260925293,0.6909449696540833,0.21543841063976288,0.5430014133453369,0.28370019793510437,0.2975098788738251,0.5082864165306091,0.6274310946464539,0.3234144449234009,0.2081710249185562,0.2287074327468872,0.3155723512172699
has,0.4350704550743103,0.13289806246757507,0.40313825011253357,0.20711572468280792,0.23621691763401031,0.41272613406181335,0.18861445784568787,0.3442428410053253,0.2644438147544861,0.2049179971218109,0.450642853975296,0.4177538752555847,0.20920851826667786,0.1540418565273285,0.21980853378772736,0.15994466841220856
involved,0.2866549491882324,0.11435195058584213,0.2577875554561615,0.27200809121131897,0.32614606618881226,0.34995582699775696,0.18619079887866974,0.30725958943367004,0.1291823834180832,0.23314447700977325,0.2716847360134125,0.2872544527053833,0.1798352152109146,0.08632947504520416,0.1960921287536621,0.20599231123924255
loans,0.2518361210823059,0.18690131604671478,0.15699255466461182,0.19230985641479492,0.25672632455825806,0.22966216504573822,0.6681042909622192,0.30537834763526917,0.22161714732646942,0.18494854867458344,0.30454221367836,0.2122887223958969,0.14059819281101227,0.26754748821258545,0.2716798782348633,0.17645451426506042
by,0.40543368458747864,0.15592984855175018,0.4752357602119446,0.3222726583480835,0.32841911911964417,0.37496164441108704,0.14480608701705933,0.2627272307872772,0.14536865055561066,0.2887086570262909,0.3248702883720398,0.4408751428127289,0.25394493341445923,0.17374664545059204,0.18073885142803192,0.17966607213020325
other,0.50507652759552,0.13978137075901031,0.14651623368263245,0.3694968819618225,0.5963296890258789,0.5570666193962097,0.1271045058965683,0.49628373980522156,0.2693008780479431,0.23630231618881226,0.3273986279964447,0.44152235984802246,0.2957918047904968,0.15971827507019043,0.2857092022895813,0.24682199954986572
museums,0.2737024426460266,0.766154408454895,0.17075610160827637,0.2373085916042328,0.23335511982440948,0.25666508078575134,0.28898152709007263,0.19803771376609802,0.3313259780406952,0.3246794044971466,0.23803620040416718,0.2721219062805176,0.19832265377044678,0.4285643696784973,0.6778480410575867,0.1374243199825287
",",0.3658004403114319,0.20741747319698334,0.45456063747406006,0.2640531659126282,0.39574649930000305,0.4137537479400635,0.20844165980815887,0.3696524500846863,0.2557750344276428,0.29211118817329407,0.4464869201183319,0.4933079481124878,0.36073189973831177,0.2533513307571411,0.2487238645553589,0.31091248989105225
including,0.41826364398002625,0.21556918323040009,0.21884717047214508,0.45157864689826965,0.4098823368549347,0.31577053666114807,0.11932413280010223,0.31868070363998413,0.28622159361839294,0.28958314657211304,0.42507120966911316,0.3738902807235718,0.21702982485294342,0.23391926288604736,0.3550356924533844,0.1633303165435791
tate,0.170210599899292,0.288246750831604,0.21971438825130463,0.1975189745426178,0.09902461618185043,0.10933573544025421,0.17310911417007446,0.14199742674827576,0.244004026055336,0.29611727595329285,0.19693595170974731,0.18388135731220245,0.17469006776809692,0.2527845501899719,0.4528144896030426,0.20980916917324066
britain,0.25284263491630554,0.17979341745376587,0.27792006731033325,0.23001985251903534,0.25625428557395935,0.2614029049873352,0.19364187121391296,0.17831842601299286,0.228602796792984,0.16244414448738098,0.22167551517486572,0.29784059524536133,0.24666990339756012,0.1617356389760971,0.2711387872695923,0.1268460750579834
",",0.3658004403114319,0.20741747319698334,0.45456063747406006,0.2640531659126282,0.39574649930000305,0.4137537479400635,0.20844165980815887,0.3696524500846863,0.2557750344276428,0.29211118817329407,0.4464869201183319,0.4933079481124878,0.36073189973831177,0.2533513307571411,0.2487238645553589,0.31091248989105225
so,0.5582591891288757,0.09080682694911957,0.2666010558605194,0.25324878096580505,0.4531983733177185,0.6779842376708984,0.22062501311302185,0.5254946947097778,0.2055836021900177,0.2576548159122467,0.41512128710746765,0.4296516180038452,0.23517999053001404,0.1873108595609665,0.23235182464122772,0.43163934350013733
works,0.2730301022529602,0.2308025360107422,0.2401018887758255,0.19535399973392487,0.2819187343120575,0.24413257837295532,0.18597765266895294,0.16768498718738556,0.18849089741706848,1.0,0.34962278604507446,0.26337864995002747,0.17368952929973602,0.27663424611091614,0.37208712100982666,0.19597402215003967
by,0.40543368458747864,0.15592984855175018,0.4752357602119446,0.3222726583480835,0.32841911911964417,0.37496164441108704,0.14480608701705933,0.2627272307872772,0.14536865055561066,0.2887086570262909,0.3248702883720398,0.4408751428127289,0.25394493341445923,0.17374664545059204,0.18073885142803192,0.17966607213020325
henry,0.16498084366321564,0.18987026810646057,0.31945720314979553,0.1103857159614563,0.195234015583992,0.18298140168190002,0.14862939715385437,0.11787213385105133,0.1451406627893448,0.12185227870941162,0.20179113745689392,0.2542637586593628,0.1760309487581253,0.16877299547195435,0.1933022290468216,0.16836383938789368
moore,0.18717095255851746,0.09734303504228592,0.27273035049438477,0.06519243121147156,0.17113932967185974,0.15589220821857452,0.15603747963905334,0.21742910146713257,0.10635734349489212,0.12328779697418213,0.20777270197868347,0.23565909266471863,0.19654583930969238,0.2181433141231537,0.18129681050777435,0.12485816329717636
and,0.506277859210968,0.21554097533226013,0.3740963041782379,0.39211368560791016,0.43169310688972473,0.4731321930885315,0.20846959948539734,0.39880692958831787,0.3277876079082489,0.33871909976005554,0.5064792633056641,0.5171257257461548,0.31402453780174255,0.2538686692714691,0.3095110058784485,0.20544172823429108
jacob,0.15099501609802246,0.17878562211990356,0.14795814454555511,0.15765191614627838,0.11061186343431473,0.1749863475561142,0.15115836262702942,0.09978623688220978,0.1452818512916565,0.18941910564899445,0.16698147356510162,0.22024451196193695,0.21255618333816528,0.15841639041900635,0.07655863463878632,0.11618305742740631
epstein,0.21731799840927124,0.22403238713741302,0.19757960736751556,0.16562004387378693,0.18805530667304993,0.21121884882450104,0.16970758140087128,0.15573573112487793,0.13084715604782104,0.25514087080955505,0.24219535291194916,0.1788240373134613,0.1930205374956131,0.22593344748020172,0.30887681245803833,0.15380777418613434
along,0.33404073119163513,0.1239609643816948,0.24175575375556946,0.284652978181839,0.26295706629753113,0.2850594222545624,0.17549510300159454,0.18806776404380798,0.1986263543367386,0.15779972076416016,0.249526709318161,0.39495137333869934,0.23185831308364868,0.14529886841773987,0.19845597445964813,0.17134909331798553
with,0.46403205394744873,0.08185859024524689,0.27411898970603943,0.2968312203884125,0.3564215302467346,0.4154358208179474,0.1933855414390564,0.3535402715206146,0.17969171702861786,0.23025037348270416,0.39140474796295166,0.4223487675189972,0.24325589835643768,0.19463536143302917,0.17471446096897125,0.2433311939239502
other,0.50507652759552,0.13978137075901031,0.14651623368263245,0.3694968819618225,0.5963296890258789,0.5570666193962097,0.1271045058965683,0.49628373980522156,0.2693008780479431,0.23630231618881226,0.3273986279964447,0.44152235984802246,0.2957918047904968,0.15971827507019043,0.2857092022895813,0.24682199954986572
of,0.5011631846427917,0.23314370214939117,0.4069072902202606,0.3679063022136688,0.37935635447502136,0.41498205065727234,0.2206873595714569,0.30478984117507935,0.3482828736305237,0.1964656114578247,0.4185989499092102,0.733189046382904,0.343457967042923,0.2746802270412445,0.24172402918338776,0.1826142966747284
their,0.4582767188549042,0.09962227195501328,0.2396296262741089,0.3366332948207855,0.4748094081878662,0.4266771972179413,0.18733489513397217,0.36147117614746094,0.25522688031196594,0.15807758271694183,0.3406745493412018,0.516537070274353,0.25697171688079834,0.1450762301683426,0.17941191792488098,0.1898253709077835
contemporaries,0.22240515053272247,0.328672856092453,0.2742149531841278,0.33238375186920166,0.3563240170478821,0.2319609820842743,0.19526338577270508,0.2592502236366272,0.39025744795799255,0.3631129860877991,0.2580675780773163,0.2599239647388458,0.1983962208032608,0.364124596118927,0.4007043242454529,0.09777076542377472
are,0.42922598123550415,0.12469582259654999,0.3076191842556,0.3811550438404083,0.6012985706329346,0.45265161991119385,0.14122162759304047,0.4066504240036011,0.21159417927265167,0.2733730971813202,0.3895993232727051,0.40399202704429626,0.1899496167898178,0.1801881343126297,0.28016820549964905,0.24591213464736938
now,0.4048815965652466,0.2699044942855835,0.35876134037971497,0.21571151912212372,0.2871347963809967,0.4135645031929016,0.22884401679039001,0.26616397500038147,0.3385360538959503,0.26331254839897156,0.3636377453804016,0.38266420364379883,0.31683605909347534,0.24611879885196686,0.3267117142677307,0.29641881585121155
on,0.4245251417160034,0.1697414517402649,0.3909217119216919,0.2041729986667633,0.3098534643650055,0.42569106817245483,0.16225560009479523,0.37351730465888977,0.17548997700214386,0.18736502528190613,0.36199691891670227,0.5107308030128479,0.31106263399124146,0.1800938993692398,0.25138208270072937,0.2714994251728058
view,0.24135445058345795,0.16265061497688293,0.1727466583251953,0.19507957994937897,0.19234520196914673,0.23331132531166077,0.11563395708799362,0.14803801476955414,0.1525806188583374,0.10445757210254669,0.1212775781750679,0.25610461831092834,0.15748095512390137,0.23830199241638184,0.23360681533813477,0.17672975361347198
.,0.45942068099975586,0.19497929513454437,0.40146201848983765,0.22495509684085846,0.33163318037986755,0.4460422694683075,0.23651009798049927,0.4070230722427368,0.22790057957172394,0.28871041536331177,0.4726039469242096,0.5934505462646484,0.35031336545944214,0.2360875904560089,0.2919006645679474,0.4130953550338745
