,when,was,doctor,who,created,?
produced,0.194610595703125,0.28463777899742126,0.12545296549797058,0.12907662987709045,0.40669211745262146,0.1623450517654419
by,0.4376842677593231,0.4752357602119446,0.13681447505950928,0.39727845788002014,0.3492257595062256,0.17966607213020325
the,0.5091903209686279,0.48711544275283813,0.2820442318916321,0.3733934462070465,0.3539263904094696,0.22068053483963013
bbc,0.19045519828796387,0.19087861478328705,0.32370132207870483,0.2086644321680069,0.17093682289123535,0.20556949079036713
",",0.36674630641937256,0.45456063747406006,0.20407600700855255,0.3365725874900818,0.2755771577358246,0.31091248989105225
there,0.34822648763656616,0.24909798800945282,0.21845605969429016,0.2844357192516327,0.3317369520664215,0.29405656456947327
have,0.40555819869041443,0.2863433063030243,0.17649078369140625,0.39246654510498047,0.23259617388248444,0.32991164922714233
also,0.5475645065307617,0.4032125174999237,0.2990783452987671,0.47919341921806335,0.2833176255226135,0.21848613023757935
been,0.3339833617210388,0.518218457698822,0.12184444069862366,0.3295723795890808,0.27173078060150146,0.24354910850524902
novels,0.15542849898338318,0.1353234499692917,0.23027703166007996,0.20128938555717468,0.13415901362895966,0.13125161826610565
",",0.36674630641937256,0.45456063747406006,0.20407600700855255,0.3365725874900818,0.2755771577358246,0.31091248989105225
comics,0.14065396785736084,0.2080335170030594,0.18321727216243744,0.21094359457492828,0.24176447093486786,0.18752799928188324
",",0.36674630641937256,0.45456063747406006,0.20407600700855255,0.3365725874900818,0.2755771577358246,0.31091248989105225
short,0.2793716788291931,0.20147566497325897,0.17571565508842468,0.18928885459899902,0.16965387761592865,0.16194626688957214
stories,0.17480595409870148,0.20611076056957245,0.20147667825222015,0.3021683990955353,0.1727452129125595,0.20536305010318756
",",0.36674630641937256,0.45456063747406006,0.20407600700855255,0.3365725874900818,0.2755771577358246,0.31091248989105225
audio,0.14491024613380432,0.12714031338691711,0.20159323513507843,0.14178435504436493,0.1764315664768219,0.14977853000164032
books,0.1957922726869583,0.18330562114715576,0.22348254919052124,0.25903794169425964,0.20722688734531403,0.1897611767053604
",",0.36674630641937256,0.45456063747406006,0.20407600700855255,0.3365725874900818,0.2755771577358246,0.31091248989105225
radio,0.13374444842338562,0.20381812751293182,0.2037326693534851,0.20289050042629242,0.12613441050052643,0.08763375133275986
plays,0.16289958357810974,0.24187156558036804,0.15809568762779236,0.24272681772708893,0.08899427205324173,0.14138242602348328
",",0.36674630641937256,0.45456063747406006,0.20407600700855255,0.3365725874900818,0.2755771577358246,0.31091248989105225
interactive,0.19511887431144714,0.16946083307266235,0.17230266332626343,0.15907056629657745,0.2605082094669342,0.15266580879688263
video,0.19378863275051117,0.2250826209783554,0.22010014951229095,0.24429279565811157,0.21746858954429626,0.22771678864955902
games,0.19408148527145386,0.21596553921699524,0.10618014633655548,0.21274375915527344,0.2055898904800415,0.1360001415014267
",",0.36674630641937256,0.45456063747406006,0.20407600700855255,0.3365725874900818,0.2755771577358246,0.31091248989105225
game,0.22596776485443115,0.2568269371986389,0.2088698148727417,0.2523840069770813,0.20773161947727203,0.1829071193933487
books,0.1957922726869583,0.18330562114715576,0.22348254919052124,0.25903794169425964,0.20722688734531403,0.1897611767053604
",",0.36674630641937256,0.45456063747406006,0.20407600700855255,0.3365725874900818,0.2755771577358246,0.31091248989105225
webcasts,0.2424296736717224,0.23382708430290222,0.17964591085910797,0.2804470360279083,0.23631694912910461,0.26171785593032837
",",0.36674630641937256,0.45456063747406006,0.20407600700855255,0.3365725874900818,0.2755771577358246,0.31091248989105225
dvd,0.13138054311275482,0.18561573326587677,0.1153966411948204,0.13500387966632843,0.12923099100589752,0.21825559437274933
extras,0.13402743637561798,0.1277875155210495,0.08722016215324402,0.14339832961559296,0.1737494170665741,0.2030031830072403
",",0.36674630641937256,0.45456063747406006,0.20407600700855255,0.3365725874900818,0.2755771577358246,0.31091248989105225
and,0.4716290831565857,0.3740963041782379,0.21673844754695892,0.41279885172843933,0.2873832881450653,0.20544172823429108
even,0.5135882496833801,0.27441510558128357,0.21220257878303528,0.33644744753837585,0.25129857659339905,0.30082517862319946
stage,0.1701377034187317,0.2081151008605957,0.1772291213274002,0.1983679085969925,0.05840253084897995,0.14916576445102692
performances,0.23722802102565765,0.27663108706474304,0.1441822648048401,0.25252360105514526,0.14148136973381042,0.15137696266174316
.,0.475719153881073,0.40146201848983765,0.22361043095588684,0.3541337847709656,0.3230568766593933,0.4130953550338745
