,in,what,city,is,rangi,ruru,girls,',school,?
school,0.26157811284065247,0.18774057924747467,0.2677709758281708,0.19488026201725006,0.17384420335292816,0.21177276968955994,0.44039908051490784,0.21672244369983673,1.0,0.15091250836849213
for,0.4322226941585541,0.3017193675041199,0.18687109649181366,0.43268078565597534,0.17179366946220398,0.21013261377811432,0.18722182512283325,0.31184524297714233,0.18618352711200714,0.264628142118454
girls,0.24800755083560944,0.1537969559431076,0.21740570664405823,0.16754484176635742,0.13959941267967224,0.20530788600444794,1.0,0.15147662162780762,0.44039908051490784,0.1302518993616104
in,1.0,0.30808621644973755,0.3911624252796173,0.5394441485404968,0.19032993912696838,0.28450191020965576,0.24800755083560944,0.4158826768398285,0.26157811284065247,0.20430970191955566
auckland,0.2797597646713257,0.11985393613576889,0.29105648398399353,0.23582008481025696,0.3342309594154358,0.3353073298931122,0.2636944055557251,0.1869676411151886,0.3170945346355438,0.11742713302373886
",",0.5201468467712402,0.3087472915649414,0.35839709639549255,0.4691906273365021,0.27282214164733887,0.28117164969444275,0.21734729409217834,0.5178600549697876,0.27141863107681274,0.31091248989105225
st,0.259651780128479,0.13546641170978546,0.24251753091812134,0.14744308590888977,0.17891137301921844,0.24196259677410126,0.21918468177318573,0.23351964354515076,0.22408007085323334,0.13298600912094116
paul,0.21331322193145752,0.11217030137777328,0.13155901432037354,0.18022699654102325,0.06091540679335594,0.09884325414896011,0.14940506219863892,0.18924623727798462,0.19170086085796356,0.16611461341381073
's,-0.037580832839012146,0.02692362666130066,0.004406440537422895,0.02396530658006668,0.10339803248643875,0.05216040834784508,0.010591674596071243,0.07651367038488388,-0.017113132402300835,-0.023395681753754616
collegiate,0.25324925780296326,0.17327801883220673,0.23829424381256104,0.18923406302928925,0.23388966917991638,0.2558726668357849,0.27193722128868103,0.29415208101272583,0.4233478307723999,0.0744476467370987
school,0.26157811284065247,0.18774057924747467,0.2677709758281708,0.19488026201725006,0.17384420335292816,0.21177276968955994,0.44039908051490784,0.21672244369983673,1.0,0.15091250836849213
in,1.0,0.30808621644973755,0.3911624252796173,0.5394441485404968,0.19032993912696838,0.28450191020965576,0.24800755083560944,0.4158826768398285,0.26157811284065247,0.20430970191955566
hamilton,0.2069321870803833,0.1827726662158966,0.18656998872756958,0.14254130423069,0.12879027426242828,0.19111524522304535,0.06258221715688705,0.13662408292293549,0.17710334062576294,0.16491469740867615
",",0.5201468467712402,0.3087472915649414,0.35839709639549255,0.4691906273365021,0.27282214164733887,0.28117164969444275,0.21734729409217834,0.5178600549697876,0.27141863107681274,0.31091248989105225
st,0.259651780128479,0.13546641170978546,0.24251753091812134,0.14744308590888977,0.17891137301921844,0.24196259677410126,0.21918468177318573,0.23351964354515076,0.22408007085323334,0.13298600912094116
peter,0.168073832988739,0.15377900004386902,0.19212652742862701,0.1711069494485855,0.07284078747034073,0.13149362802505493,0.1473049521446228,0.2356366217136383,0.18620897829532623,0.11650477349758148
's,-0.037580832839012146,0.02692362666130066,0.004406440537422895,0.02396530658006668,0.10339803248643875,0.05216040834784508,0.010591674596071243,0.07651367038488388,-0.017113132402300835,-0.023395681753754616
school,0.26157811284065247,0.18774057924747467,0.2677709758281708,0.19488026201725006,0.17384420335292816,0.21177276968955994,0.44039908051490784,0.21672244369983673,1.0,0.15091250836849213
in,1.0,0.30808621644973755,0.3911624252796173,0.5394441485404968,0.19032993912696838,0.28450191020965576,0.24800755083560944,0.4158826768398285,0.26157811284065247,0.20430970191955566
cambridge,0.25785043835639954,0.19321057200431824,0.18563909828662872,0.14754945039749146,0.16703371703624725,0.21084098517894745,0.1642661690711975,0.13748882710933685,0.2573782205581665,0.14006337523460388
",",0.5201468467712402,0.3087472915649414,0.35839709639549255,0.4691906273365021,0.27282214164733887,0.28117164969444275,0.21734729409217834,0.5178600549697876,0.27141863107681274,0.31091248989105225
samuel,0.20420196652412415,0.14263929426670074,0.21003928780555725,0.11145944148302078,0.08834913372993469,0.14323747158050537,0.1910572350025177,0.15616682171821594,0.17417867481708527,0.09954892843961716
marsden,0.22819261252880096,0.17381234467029572,0.1796993911266327,0.16726937890052795,0.2396996170282364,0.1942746490240097,0.2283353954553604,0.26549845933914185,0.20054064691066742,0.19855426251888275
collegiate,0.25324925780296326,0.17327801883220673,0.23829424381256104,0.18923406302928925,0.23388966917991638,0.2558726668357849,0.27193722128868103,0.29415208101272583,0.4233478307723999,0.0744476467370987
school,0.26157811284065247,0.18774057924747467,0.2677709758281708,0.19488026201725006,0.17384420335292816,0.21177276968955994,0.44039908051490784,0.21672244369983673,1.0,0.15091250836849213
in,1.0,0.30808621644973755,0.3911624252796173,0.5394441485404968,0.19032993912696838,0.28450191020965576,0.24800755083560944,0.4158826768398285,0.26157811284065247,0.20430970191955566
wellington,0.25662562251091003,0.09130020439624786,0.3133695721626282,0.15296177566051483,0.3447829484939575,0.2979029417037964,0.19182971119880676,0.15029668807983398,0.23685601353645325,0.11347156763076782
",",0.5201468467712402,0.3087472915649414,0.35839709639549255,0.4691906273365021,0.27282214164733887,0.28117164969444275,0.21734729409217834,0.5178600549697876,0.27141863107681274,0.31091248989105225
and,0.4954058527946472,0.31309178471565247,0.2827445864677429,0.3859752118587494,0.2518866956233978,0.24672678112983704,0.2710435688495636,0.3053182065486908,0.2752758264541626,0.20544172823429108
christ,0.16419753432273865,0.2615339457988739,0.21446017920970917,0.19270560145378113,0.11382553726434708,0.15621687471866608,0.1623370349407196,0.1719595044851303,0.1823318749666214,0.13772203028202057
's,-0.037580832839012146,0.02692362666130066,0.004406440537422895,0.02396530658006668,0.10339803248643875,0.05216040834784508,0.010591674596071243,0.07651367038488388,-0.017113132402300835,-0.023395681753754616
college,0.2160365730524063,0.20568516850471497,0.28868162631988525,0.15433147549629211,0.20253252983093262,0.2245723456144333,0.26745307445526123,0.17710594832897186,0.569277286529541,0.11076676845550537
and,0.4954058527946472,0.31309178471565247,0.2827445864677429,0.3859752118587494,0.2518866956233978,0.24672678112983704,0.2710435688495636,0.3053182065486908,0.2752758264541626,0.20544172823429108
st,0.259651780128479,0.13546641170978546,0.24251753091812134,0.14744308590888977,0.17891137301921844,0.24196259677410126,0.21918468177318573,0.23351964354515076,0.22408007085323334,0.13298600912094116
margaret,0.23577453196048737,0.17963582277297974,0.16283929347991943,0.1415003091096878,0.08603497594594955,0.19280190765857697,0.2034430354833603,0.1852913200855255,0.16316930949687958,0.13320839405059814
's,-0.037580832839012146,0.02692362666130066,0.004406440537422895,0.02396530658006668,0.10339803248643875,0.05216040834784508,0.010591674596071243,0.07651367038488388,-0.017113132402300835,-0.023395681753754616
college,0.2160365730524063,0.20568516850471497,0.28868162631988525,0.15433147549629211,0.20253252983093262,0.2245723456144333,0.26745307445526123,0.17710594832897186,0.569277286529541,0.11076676845550537
in,1.0,0.30808621644973755,0.3911624252796173,0.5394441485404968,0.19032993912696838,0.28450191020965576,0.24800755083560944,0.4158826768398285,0.26157811284065247,0.20430970191955566
christchurch,0.2651437222957611,0.1480281949043274,0.31662362813949585,0.1651236116886139,0.2608807682991028,0.3123433291912079,0.2554630935192108,0.16624338924884796,0.31516891717910767,0.11010126024484634
;,0.092739537358284,0.10986888408660889,0.07572981715202332,0.05324986204504967,0.09295596927404404,0.06421962380409241,0.07578010112047195,0.026434918865561485,-0.024825742468237877,0.10349778085947037
or,0.3586423695087433,0.33867141604423523,0.129682257771492,0.41870999336242676,0.19416756927967072,0.22689832746982574,0.20004941523075104,0.3638994097709656,0.12007436156272888,0.32389625906944275
presbyterian,0.2315383106470108,0.22814640402793884,0.2334618866443634,0.1595926135778427,0.16885904967784882,0.2863041162490845,0.24653495848178864,0.1457568109035492,0.3369552791118622,0.14897421002388
",",0.5201468467712402,0.3087472915649414,0.35839709639549255,0.4691906273365021,0.27282214164733887,0.28117164969444275,0.21734729409217834,0.5178600549697876,0.27141863107681274,0.31091248989105225
such,0.2704046070575714,0.23989605903625488,0.12407875061035156,0.23545363545417786,0.08183541148900986,0.12134018540382385,0.15259677171707153,0.2433299422264099,0.13059592247009277,0.17851735651493073
as,0.3887844979763031,0.31749409437179565,0.21195319294929504,0.43216490745544434,0.15932917594909668,0.17109397053718567,0.14790716767311096,0.41391023993492126,0.2065676748752594,0.27043893933296204
saint,0.18961206078529358,0.1704905927181244,0.24014578759670258,0.2384635955095291,0.1604376882314682,0.2781311571598053,0.13780415058135986,0.2416752725839615,0.13820780813694,0.15690264105796814
kentigern,0.3417396545410156,0.22167561948299408,0.2863467335700989,0.25623276829719543,0.30885279178619385,0.44026726484298706,0.18649353086948395,0.2556785047054291,0.20994099974632263,0.2756081223487854
college,0.2160365730524063,0.20568516850471497,0.28868162631988525,0.15433147549629211,0.20253252983093262,0.2245723456144333,0.26745307445526123,0.17710594832897186,0.569277286529541,0.11076676845550537
and,0.4954058527946472,0.31309178471565247,0.2827445864677429,0.3859752118587494,0.2518866956233978,0.24672678112983704,0.2710435688495636,0.3053182065486908,0.2752758264541626,0.20544172823429108
st,0.259651780128479,0.13546641170978546,0.24251753091812134,0.14744308590888977,0.17891137301921844,0.24196259677410126,0.21918468177318573,0.23351964354515076,0.22408007085323334,0.13298600912094116
cuthbert,0.2412085086107254,0.18748319149017334,0.25745177268981934,0.22389480471611023,0.16186654567718506,0.36302775144577026,0.22687770426273346,0.23837195336818695,0.2232433408498764,0.14355692267417908
's,-0.037580832839012146,0.02692362666130066,0.004406440537422895,0.02396530658006668,0.10339803248643875,0.05216040834784508,0.010591674596071243,0.07651367038488388,-0.017113132402300835,-0.023395681753754616
college,0.2160365730524063,0.20568516850471497,0.28868162631988525,0.15433147549629211,0.20253252983093262,0.2245723456144333,0.26745307445526123,0.17710594832897186,0.569277286529541,0.11076676845550537
in,1.0,0.30808621644973755,0.3911624252796173,0.5394441485404968,0.19032993912696838,0.28450191020965576,0.24800755083560944,0.4158826768398285,0.26157811284065247,0.20430970191955566
auckland,0.2797597646713257,0.11985393613576889,0.29105648398399353,0.23582008481025696,0.3342309594154358,0.3353073298931122,0.2636944055557251,0.1869676411151886,0.3170945346355438,0.11742713302373886
",",0.5201468467712402,0.3087472915649414,0.35839709639549255,0.4691906273365021,0.27282214164733887,0.28117164969444275,0.21734729409217834,0.5178600549697876,0.27141863107681274,0.31091248989105225
scots,0.15963716804981232,0.1671418398618698,0.14746353030204773,0.14895319938659668,0.04810616746544838,0.26935288310050964,0.15812109410762787,0.14554931223392487,0.2107309103012085,0.1396099328994751
college,0.2160365730524063,0.20568516850471497,0.28868162631988525,0.15433147549629211,0.20253252983093262,0.2245723456144333,0.26745307445526123,0.17710594832897186,0.569277286529541,0.11076676845550537
and,0.4954058527946472,0.31309178471565247,0.2827445864677429,0.3859752118587494,0.2518866956233978,0.24672678112983704,0.2710435688495636,0.3053182065486908,0.2752758264541626,0.20544172823429108
queen,0.23028744757175446,0.18133950233459473,0.20086286962032318,0.19885572791099548,0.11124590784311295,0.26012152433395386,0.2185627669095993,0.20032121241092682,0.106291763484478,0.17460165917873383
margaret,0.23577453196048737,0.17963582277297974,0.16283929347991943,0.1415003091096878,0.08603497594594955,0.19280190765857697,0.2034430354833603,0.1852913200855255,0.16316930949687958,0.13320839405059814
college,0.2160365730524063,0.20568516850471497,0.28868162631988525,0.15433147549629211,0.20253252983093262,0.2245723456144333,0.26745307445526123,0.17710594832897186,0.569277286529541,0.11076676845550537
in,1.0,0.30808621644973755,0.3911624252796173,0.5394441485404968,0.19032993912696838,0.28450191020965576,0.24800755083560944,0.4158826768398285,0.26157811284065247,0.20430970191955566
wellington,0.25662562251091003,0.09130020439624786,0.3133695721626282,0.15296177566051483,0.3447829484939575,0.2979029417037964,0.19182971119880676,0.15029668807983398,0.23685601353645325,0.11347156763076782
",",0.5201468467712402,0.3087472915649414,0.35839709639549255,0.4691906273365021,0.27282214164733887,0.28117164969444275,0.21734729409217834,0.5178600549697876,0.27141863107681274,0.31091248989105225
and,0.4954058527946472,0.31309178471565247,0.2827445864677429,0.3859752118587494,0.2518866956233978,0.24672678112983704,0.2710435688495636,0.3053182065486908,0.2752758264541626,0.20544172823429108
st,0.259651780128479,0.13546641170978546,0.24251753091812134,0.14744308590888977,0.17891137301921844,0.24196259677410126,0.21918468177318573,0.23351964354515076,0.22408007085323334,0.13298600912094116
andrew,0.17072397470474243,0.16871996223926544,0.16568103432655334,0.19632114470005035,0.07004153728485107,0.14808964729309082,0.07431557029485703,0.19502368569374084,0.1744087040424347,0.13208141922950745
's,-0.037580832839012146,0.02692362666130066,0.004406440537422895,0.02396530658006668,0.10339803248643875,0.05216040834784508,0.010591674596071243,0.07651367038488388,-0.017113132402300835,-0.023395681753754616
college,0.2160365730524063,0.20568516850471497,0.28868162631988525,0.15433147549629211,0.20253252983093262,0.2245723456144333,0.26745307445526123,0.17710594832897186,0.569277286529541,0.11076676845550537
and,0.4954058527946472,0.31309178471565247,0.2827445864677429,0.3859752118587494,0.2518866956233978,0.24672678112983704,0.2710435688495636,0.3053182065486908,0.2752758264541626,0.20544172823429108
rangi,0.19032993912696838,0.09499131143093109,0.25835898518562317,0.21405421197414398,0.9999999403953552,0.38292747735977173,0.13959941267967224,0.18215666711330414,0.17384420335292816,0.1064184308052063
ruru,0.28450191020965576,0.18241611123085022,0.28028491139411926,0.2721746861934662,0.38292747735977173,0.9999999403953552,0.20530788600444794,0.2602131962776184,0.21177276968955994,0.16893717646598816
girls,0.24800755083560944,0.1537969559431076,0.21740570664405823,0.16754484176635742,0.13959941267967224,0.20530788600444794,1.0,0.15147662162780762,0.44039908051490784,0.1302518993616104
',0.4158826768398285,0.3245812654495239,0.2577595114707947,0.5508411526679993,0.18215666711330414,0.2602131962776184,0.15147662162780762,1.0,0.21672244369983673,0.330942302942276
school,0.26157811284065247,0.18774057924747467,0.2677709758281708,0.19488026201725006,0.17384420335292816,0.21177276968955994,0.44039908051490784,0.21672244369983673,1.0,0.15091250836849213
in,1.0,0.30808621644973755,0.3911624252796173,0.5394441485404968,0.19032993912696838,0.28450191020965576,0.24800755083560944,0.4158826768398285,0.26157811284065247,0.20430970191955566
christchurch,0.2651437222957611,0.1480281949043274,0.31662362813949585,0.1651236116886139,0.2608807682991028,0.3123433291912079,0.2554630935192108,0.16624338924884796,0.31516891717910767,0.11010126024484634
.,0.5591574311256409,0.3567904531955719,0.29856356978416443,0.4569662809371948,0.23280134797096252,0.2709549367427826,0.2235458344221115,0.4806240200996399,0.24214158952236176,0.4130953550338745
