,in,what,year,did,one,individual,suggest,classifying,the,trees,of,the,amazon,into,four,categories,?
mature,0.1686360388994217,0.21875925362110138,0.1859269142150879,0.15220284461975098,0.24397209286689758,0.305072546005249,0.21908171474933624,0.20052973926067352,0.20064224302768707,0.3002159595489502,0.1752438247203827,0.20064224302768707,0.13320353627204895,0.2199636548757553,0.18851757049560547,0.2055799961090088,0.18516455590724945
forest,0.24136987328529358,0.15328429639339447,0.207904651761055,0.09703946113586426,0.1787310093641281,0.11145912110805511,0.16404414176940918,0.17396391928195953,0.24134553968906403,0.48738962411880493,0.2309139519929886,0.24134553968906403,0.26471444964408875,0.14577706158161163,0.19625553488731384,0.0754055380821228,0.1214437186717987
",",0.5201468467712402,0.3087472915649414,0.28560417890548706,0.3015086054801941,0.3696635365486145,0.20963770151138306,0.2924377918243408,0.24655549228191376,0.4933079481124878,0.2549719512462616,0.4946078956127167,0.4933079481124878,0.2214922308921814,0.2826121151447296,0.31238991022109985,0.2938539683818817,0.31091248989105225
(,0.3087427020072937,0.2411840260028839,0.2556702494621277,0.18979617953300476,0.2922096848487854,0.14718104898929596,0.21362820267677307,0.159438356757164,0.33289089798927307,0.12752850353717804,0.35032153129577637,0.33289089798927307,0.11605185270309448,0.1606949418783188,0.18616169691085815,0.23118868470191956,0.40561532974243164
2,0.01447046548128128,-0.049862053245306015,-0.043360184878110886,-0.044790901243686676,-0.038550082594156265,-0.027863385155797005,-0.030459614470601082,-0.07957236468791962,-0.019434669986367226,-0.05306161940097809,-0.013777675107121468,-0.019434669986367226,-0.04344037175178528,-0.04298456758260727,0.007706941571086645,-0.13785448670387268,0.001977203879505396
),0.3326910734176636,0.26259949803352356,0.24282371997833252,0.18584993481636047,0.31658053398132324,0.15757425129413605,0.2209397256374359,0.1785397231578827,0.3456730246543884,0.13661588728427887,0.3680361211299896,0.3456730246543884,0.131951242685318,0.1600802093744278,0.21153751015663147,0.22527344524860382,0.42300865054130554
regenerating,0.20034721493721008,0.21957653760910034,0.14447377622127533,0.15654225647449493,0.23726099729537964,0.24780870974063873,0.19042810797691345,0.2795789837837219,0.3020299971103668,0.3080022931098938,0.29472967982292175,0.3020299971103668,0.20666374266147614,0.2539609372615814,0.10926029086112976,0.16309931874275208,0.14127451181411743
forest,0.24136987328529358,0.15328429639339447,0.207904651761055,0.09703946113586426,0.1787310093641281,0.11145912110805511,0.16404414176940918,0.17396391928195953,0.24134553968906403,0.48738962411880493,0.2309139519929886,0.24134553968906403,0.26471444964408875,0.14577706158161163,0.19625553488731384,0.0754055380821228,0.1214437186717987
[,0.12324675917625427,0.010752761736512184,0.14371466636657715,0.030549485236406326,0.11624499410390854,0.009280550293624401,-0.03295787051320076,-0.06696051359176636,0.07130392640829086,0.2186995893716812,0.010817250236868858,0.07130392640829086,0.13109901547431946,0.06644666939973831,0.11294014006853104,0.03567899018526077,0.011015460826456547
less,0.2661931812763214,0.31119704246520996,0.22577904164791107,0.1984580159187317,0.3586464524269104,0.2610335052013397,0.3344034254550934,0.25939157605171204,0.29185041785240173,0.261296808719635,0.30836719274520874,0.29185041785240173,0.20645178854465485,0.24033764004707336,0.24986222386360168,0.21268858015537262,0.22418740391731262
than,0.3270052373409271,0.29388150572776794,0.25389936566352844,0.24820660054683685,0.43810948729515076,0.3231273591518402,0.3477986752986908,0.22302143275737762,0.3227543234825134,0.2671712636947632,0.33036211133003235,0.3227543234825134,0.24920178949832916,0.19508914649486542,0.2951599359512329,0.24455446004867554,0.24917294085025787
three,0.34828072786331177,0.24888746440410614,0.2806354761123657,0.2043166607618332,0.5923700332641602,0.2735172212123871,0.19467073678970337,0.2431136816740036,0.43452659249305725,0.21157877147197723,0.3844621181488037,0.43452659249305725,0.12076811492443085,0.30367451906204224,0.8295955061912537,0.226300448179245,0.20928427577018738
years,0.33554986119270325,0.1981470286846161,0.5195499062538147,0.2695724070072174,0.33127376437187195,0.20855405926704407,0.23400211334228516,0.12950952351093292,0.2912273406982422,0.2141886055469513,0.2904134690761566,0.2912273406982422,0.035328641533851624,0.16104477643966675,0.3219561278820038,0.18830476701259613,0.1914375126361847
],-0.1088862195611,-0.03775298595428467,-0.09102598577737808,0.024806415662169456,0.004268568940460682,-0.019466128200292587,0.007386026903986931,0.02706103026866913,-0.04779602214694023,-0.09386827051639557,-0.035044461488723755,-0.04779602214694023,0.03589219972491264,0.00949844904243946,-0.034824371337890625,-0.020237188786268234,-0.0022520492784678936
",",0.5201468467712402,0.3087472915649414,0.28560417890548706,0.3015086054801941,0.3696635365486145,0.20963770151138306,0.2924377918243408,0.24655549228191376,0.4933079481124878,0.2549719512462616,0.4946078956127167,0.4933079481124878,0.2214922308921814,0.2826121151447296,0.31238991022109985,0.2938539683818817,0.31091248989105225
(,0.3087427020072937,0.2411840260028839,0.2556702494621277,0.18979617953300476,0.2922096848487854,0.14718104898929596,0.21362820267677307,0.159438356757164,0.33289089798927307,0.12752850353717804,0.35032153129577637,0.33289089798927307,0.11605185270309448,0.1606949418783188,0.18616169691085815,0.23118868470191956,0.40561532974243164
3,0.06326868385076523,0.04473085701465607,0.042556192725896835,0.0008236956200562418,0.04079316928982735,0.08463162928819656,0.07159366458654404,0.12094594538211823,0.06283142417669296,0.06084301322698593,0.046857766807079315,0.06283142417669296,-0.018586870282888412,0.055391836911439896,-0.08232498168945312,0.07359684258699417,0.005975271109491587
),0.3326910734176636,0.26259949803352356,0.24282371997833252,0.18584993481636047,0.31658053398132324,0.15757425129413605,0.2209397256374359,0.1785397231578827,0.3456730246543884,0.13661588728427887,0.3680361211299896,0.3456730246543884,0.131951242685318,0.1600802093744278,0.21153751015663147,0.22527344524860382,0.42300865054130554
regenerating,0.20034721493721008,0.21957653760910034,0.14447377622127533,0.15654225647449493,0.23726099729537964,0.24780870974063873,0.19042810797691345,0.2795789837837219,0.3020299971103668,0.3080022931098938,0.29472967982292175,0.3020299971103668,0.20666374266147614,0.2539609372615814,0.10926029086112976,0.16309931874275208,0.14127451181411743
forest,0.24136987328529358,0.15328429639339447,0.207904651761055,0.09703946113586426,0.1787310093641281,0.11145912110805511,0.16404414176940918,0.17396391928195953,0.24134553968906403,0.48738962411880493,0.2309139519929886,0.24134553968906403,0.26471444964408875,0.14577706158161163,0.19625553488731384,0.0754055380821228,0.1214437186717987
[,0.12324675917625427,0.010752761736512184,0.14371466636657715,0.030549485236406326,0.11624499410390854,0.009280550293624401,-0.03295787051320076,-0.06696051359176636,0.07130392640829086,0.2186995893716812,0.010817250236868858,0.07130392640829086,0.13109901547431946,0.06644666939973831,0.11294014006853104,0.03567899018526077,0.011015460826456547
between,0.41100412607192993,0.2462156116962433,0.18525539338588715,0.16542956233024597,0.3030317425727844,0.22696006298065186,0.20010948181152344,0.18360936641693115,0.39067012071609497,0.17919251322746277,0.3737983703613281,0.39067012071609497,0.12149064987897873,0.30393290519714355,0.32580968737602234,0.15527592599391937,0.12887074053287506
three,0.34828072786331177,0.24888746440410614,0.2806354761123657,0.2043166607618332,0.5923700332641602,0.2735172212123871,0.19467073678970337,0.2431136816740036,0.43452659249305725,0.21157877147197723,0.3844621181488037,0.43452659249305725,0.12076811492443085,0.30367451906204224,0.8295955061912537,0.226300448179245,0.20928427577018738
and,0.4954058527946472,0.31309178471565247,0.2506658732891083,0.34479495882987976,0.42438167333602905,0.30311039090156555,0.30183184146881104,0.24974320828914642,0.5171257257461548,0.2909749448299408,0.5116966962814331,0.5171257257461548,0.23464977741241455,0.36597734689712524,0.34700489044189453,0.2893967628479004,0.20544172823429108
five,0.3634254038333893,0.18688078224658966,0.33582794666290283,0.1999429613351822,0.5382834076881409,0.2785452604293823,0.19603292644023895,0.2502477467060089,0.41977158188819885,0.19105099141597748,0.3980514109134674,0.41977158188819885,0.07857491821050644,0.2545652687549591,0.8150412440299988,0.19001631438732147,0.18342848122119904
years,0.33554986119270325,0.1981470286846161,0.5195499062538147,0.2695724070072174,0.33127376437187195,0.20855405926704407,0.23400211334228516,0.12950952351093292,0.2912273406982422,0.2141886055469513,0.2904134690761566,0.2912273406982422,0.035328641533851624,0.16104477643966675,0.3219561278820038,0.18830476701259613,0.1914375126361847
of,0.5696388483047485,0.33290785551071167,0.2578314542770386,0.2513895630836487,0.4999135136604309,0.3372420072555542,0.28071948885917664,0.24586112797260284,0.733189046382904,0.241034597158432,1.0,0.733189046382904,0.20143137872219086,0.32255905866622925,0.36293646693229675,0.18317048251628876,0.1826142966747284
regrowth,0.2995387315750122,0.24752084910869598,0.24129140377044678,0.19288526475429535,0.23506230115890503,0.2781391143798828,0.25704073905944824,0.24314922094345093,0.35823342204093933,0.3970315754413605,0.2965412139892578,0.35823342204093933,0.17576180398464203,0.19299404323101044,0.18476560711860657,0.18419703841209412,0.11437936127185822
],-0.1088862195611,-0.03775298595428467,-0.09102598577737808,0.024806415662169456,0.004268568940460682,-0.019466128200292587,0.007386026903986931,0.02706103026866913,-0.04779602214694023,-0.09386827051639557,-0.035044461488723755,-0.04779602214694023,0.03589219972491264,0.00949844904243946,-0.034824371337890625,-0.020237188786268234,-0.0022520492784678936
",",0.5201468467712402,0.3087472915649414,0.28560417890548706,0.3015086054801941,0.3696635365486145,0.20963770151138306,0.2924377918243408,0.24655549228191376,0.4933079481124878,0.2549719512462616,0.4946078956127167,0.4933079481124878,0.2214922308921814,0.2826121151447296,0.31238991022109985,0.2938539683818817,0.31091248989105225
and,0.4954058527946472,0.31309178471565247,0.2506658732891083,0.34479495882987976,0.42438167333602905,0.30311039090156555,0.30183184146881104,0.24974320828914642,0.5171257257461548,0.2909749448299408,0.5116966962814331,0.5171257257461548,0.23464977741241455,0.36597734689712524,0.34700489044189453,0.2893967628479004,0.20544172823429108
(,0.3087427020072937,0.2411840260028839,0.2556702494621277,0.18979617953300476,0.2922096848487854,0.14718104898929596,0.21362820267677307,0.159438356757164,0.33289089798927307,0.12752850353717804,0.35032153129577637,0.33289089798927307,0.11605185270309448,0.1606949418783188,0.18616169691085815,0.23118868470191956,0.40561532974243164
4,0.08310048282146454,-0.04324747622013092,0.003002665936946869,0.0646207332611084,0.036213137209415436,-0.04107028245925903,-0.04950949177145958,-0.07391586899757385,0.15499350428581238,0.014869539998471737,0.17227263748645782,0.15499350428581238,0.10363619029521942,0.0536930151283741,0.05966099724173546,-0.001824269536882639,0.010515431873500347
),0.3326910734176636,0.26259949803352356,0.24282371997833252,0.18584993481636047,0.31658053398132324,0.15757425129413605,0.2209397256374359,0.1785397231578827,0.3456730246543884,0.13661588728427887,0.3680361211299896,0.3456730246543884,0.131951242685318,0.1600802093744278,0.21153751015663147,0.22527344524860382,0.42300865054130554
regenerating,0.20034721493721008,0.21957653760910034,0.14447377622127533,0.15654225647449493,0.23726099729537964,0.24780870974063873,0.19042810797691345,0.2795789837837219,0.3020299971103668,0.3080022931098938,0.29472967982292175,0.3020299971103668,0.20666374266147614,0.2539609372615814,0.10926029086112976,0.16309931874275208,0.14127451181411743
forest,0.24136987328529358,0.15328429639339447,0.207904651761055,0.09703946113586426,0.1787310093641281,0.11145912110805511,0.16404414176940918,0.17396391928195953,0.24134553968906403,0.48738962411880493,0.2309139519929886,0.24134553968906403,0.26471444964408875,0.14577706158161163,0.19625553488731384,0.0754055380821228,0.1214437186717987
[,0.12324675917625427,0.010752761736512184,0.14371466636657715,0.030549485236406326,0.11624499410390854,0.009280550293624401,-0.03295787051320076,-0.06696051359176636,0.07130392640829086,0.2186995893716812,0.010817250236868858,0.07130392640829086,0.13109901547431946,0.06644666939973831,0.11294014006853104,0.03567899018526077,0.011015460826456547
eleven,0.3077402710914612,0.11712443083524704,0.2969714105129242,0.18435294926166534,0.4570696949958801,0.28943631052970886,0.14036297798156738,0.18243291974067688,0.35020911693573,0.22623799741268158,0.3171820044517517,0.35020911693573,0.14601494371891022,0.27970555424690247,0.5722899436950684,0.20618753135204315,0.1022186428308487
to,0.45010748505592346,0.455847829580307,0.23523004353046417,0.4452643394470215,0.4025384783744812,0.3278317153453827,0.3512662351131439,0.24402032792568207,0.535392165184021,0.2606815993785858,0.41548454761505127,0.535392165184021,0.17033490538597107,0.38810545206069946,0.2803118824958801,0.23065701127052307,0.29463258385658264
eighteen,0.2727527320384979,0.1857409030199051,0.3066469728946686,0.24724070727825165,0.41199684143066406,0.3026992976665497,0.09031376242637634,0.21559979021549225,0.3133121132850647,0.13193774223327637,0.28805190324783325,0.3133121132850647,0.167833611369133,0.24253830313682556,0.6164889335632324,0.23322048783302307,0.07595199346542358
years,0.33554986119270325,0.1981470286846161,0.5195499062538147,0.2695724070072174,0.33127376437187195,0.20855405926704407,0.23400211334228516,0.12950952351093292,0.2912273406982422,0.2141886055469513,0.2904134690761566,0.2912273406982422,0.035328641533851624,0.16104477643966675,0.3219561278820038,0.18830476701259613,0.1914375126361847
of,0.5696388483047485,0.33290785551071167,0.2578314542770386,0.2513895630836487,0.4999135136604309,0.3372420072555542,0.28071948885917664,0.24586112797260284,0.733189046382904,0.241034597158432,1.0,0.733189046382904,0.20143137872219086,0.32255905866622925,0.36293646693229675,0.18317048251628876,0.1826142966747284
continued,0.2845509350299835,0.17878234386444092,0.24026483297348022,0.4863187372684479,0.1721542328596115,0.17242322862148285,0.20247939229011536,0.19215738773345947,0.29953038692474365,0.19834119081497192,0.2527073323726654,0.29953038692474365,0.1367698460817337,0.19909872114658356,0.24100148677825928,0.0483674518764019,0.10404038429260254
development,0.2550492286682129,0.19014155864715576,0.15921196341514587,0.16852836310863495,0.2519296407699585,0.2690083682537079,0.1580175757408142,0.3203202784061432,0.3362044394016266,0.13959501683712006,0.28700894117355347,0.3362044394016266,0.16569922864437103,0.19487594068050385,0.21407248079776764,0.22867190837860107,0.1211358830332756
],-0.1088862195611,-0.03775298595428467,-0.09102598577737808,0.024806415662169456,0.004268568940460682,-0.019466128200292587,0.007386026903986931,0.02706103026866913,-0.04779602214694023,-0.09386827051639557,-0.035044461488723755,-0.04779602214694023,0.03589219972491264,0.00949844904243946,-0.034824371337890625,-0.020237188786268234,-0.0022520492784678936
.,0.5591574311256409,0.3567904531955719,0.32538118958473206,0.35288307070732117,0.4123194217681885,0.26377516984939575,0.23171280324459076,0.23070324957370758,0.5934505462646484,0.23487022519111633,0.5352458953857422,0.5934505462646484,0.262887567281723,0.26250120997428894,0.3278861939907074,0.2311275452375412,0.4130953550338745
