,in,2009,",",what,did,citadel,communications,rebrand,it,'s,abc,radio,brand,as,?
it,0.5130809545516968,-0.21858705580234528,0.48329564929008484,0.45803478360176086,0.2993364930152893,0.16648316383361816,0.228888139128685,0.25625184178352356,0.9999999403953552,0.06608816236257553,0.17324577271938324,0.200987309217453,0.2514258027076721,0.4461488723754883,0.25732165575027466
would,0.30461156368255615,-0.2860099673271179,0.32586824893951416,0.45766422152519226,0.6268245577812195,0.14776171743869781,0.18640214204788208,0.3059866726398468,0.36398744583129883,0.036968596279621124,0.13780725002288818,0.13032923638820648,0.23678557574748993,0.3824005722999573,0.37178951501846313
rebrand,0.28911206126213074,-0.19224438071250916,0.3057785630226135,0.1991785764694214,0.19397693872451782,0.20457866787910461,0.29013705253601074,1.0,0.25625184178352356,-0.003314748639240861,0.2625284492969513,0.2484309822320938,0.7068946361541748,0.26254984736442566,0.18400858342647552
abc,0.1697147786617279,-0.07355155050754547,0.2097204476594925,0.1317344456911087,0.13353709876537323,0.18961970508098602,0.25629571080207825,0.2625284492969513,0.17324577271938324,0.06670809537172318,1.0000001192092896,0.35354745388031006,0.19499699771404266,0.2286096066236496,0.19065172970294952
radio,0.22625693678855896,-0.0887259691953659,0.25251123309135437,0.16863368451595306,0.16486462950706482,0.2314298003911972,0.43149295449256897,0.2484309822320938,0.200987309217453,0.13450658321380615,0.35354745388031006,0.9999999403953552,0.13546673953533173,0.18667691946029663,0.08763375133275986
as,0.3887844979763031,-0.22543197870254517,0.48816442489624023,0.31749409437179565,0.3596470057964325,0.17886707186698914,0.21684150397777557,0.26254984736442566,0.4461488723754883,-0.05775856226682663,0.2286096066236496,0.18667691946029663,0.21686631441116333,1.0,0.27043893933296204
citadel,0.2481575608253479,-0.21583014726638794,0.23002493381500244,0.1670060008764267,0.16594411432743073,0.9999998807907104,0.22690147161483765,0.20457866787910461,0.16648316383361816,-0.0639030709862709,0.18961970508098602,0.2314298003911972,0.116059310734272,0.17886707186698914,0.11120149493217468
media,0.19773486256599426,-0.12236053496599197,0.23135341703891754,0.18292108178138733,0.1758316457271576,0.1693112701177597,0.4219243824481964,0.3282499611377716,0.19141267240047455,0.07690927386283875,0.26795798540115356,0.3141340911388397,0.25062471628189087,0.19105610251426697,0.1571006178855896
;,0.092739537358284,-0.05253223329782486,0.04938793554902077,0.10986888408660889,0.10727239400148392,0.04857272654771805,0.042107854038476944,0.05157653987407684,0.08263079822063446,0.006909397430717945,-0.0012340332614257932,-0.013675804249942303,0.05527379736304283,0.05586666986346245,0.10349778085947037
however,0.3982149362564087,-0.2660932242870331,0.4037865996360779,0.4480680823326111,0.5603718757629395,0.1313602179288864,0.23076683282852173,0.26076242327690125,0.467002272605896,0.011690815910696983,0.13561899960041046,0.140458881855011,0.17629289627075195,0.4668710231781006,0.2152075469493866
",",0.5201468467712402,-0.3093184232711792,1.0000001192092896,0.3087472915649414,0.3015086054801941,0.23002493381500244,0.26378148794174194,0.3057785630226135,0.48329564929008484,-0.0016132977325469255,0.2097204476594925,0.25251123309135437,0.26502054929733276,0.48816442489624023,0.31091248989105225
abc,0.1697147786617279,-0.07355155050754547,0.2097204476594925,0.1317344456911087,0.13353709876537323,0.18961970508098602,0.25629571080207825,0.2625284492969513,0.17324577271938324,0.06670809537172318,1.0000001192092896,0.35354745388031006,0.19499699771404266,0.2286096066236496,0.19065172970294952
news,0.19753123819828033,-0.1535315066576004,0.25081464648246765,0.2584491968154907,0.18422135710716248,0.18827572464942932,0.33611947298049927,0.2242557853460312,0.1608506441116333,0.037588585168123245,0.40620431303977966,0.3966260850429535,0.1351962387561798,0.18408788740634918,0.1899169683456421
continued,0.2845509350299835,-0.15365535020828247,0.2681589126586914,0.17878234386444092,0.4863187372684479,0.22748111188411713,0.22838953137397766,0.3063565194606781,0.17997480928897858,0.02139776200056076,0.18273437023162842,0.13438037037849426,0.19291648268699646,0.2586710751056671,0.10404038429260254
to,0.45010748505592346,-0.3018359839916229,0.44245919585227966,0.455847829580307,0.4452643394470215,0.1444164663553238,0.2257905900478363,0.3009547293186188,0.513711154460907,0.03782717138528824,0.1762417107820511,0.16918617486953735,0.2430490255355835,0.42092081904411316,0.29463258385658264
provide,0.1910654902458191,-0.22847247123718262,0.20966707170009613,0.27049049735069275,0.2528877258300781,0.13239812850952148,0.359980970621109,0.14474724233150482,0.20449455082416534,-0.017295444384217262,0.14011767506599426,0.2000097781419754,0.12102066725492477,0.29995355010032654,0.22704634070396423
news,0.19753123819828033,-0.1535315066576004,0.25081464648246765,0.2584491968154907,0.18422135710716248,0.18827572464942932,0.33611947298049927,0.2242557853460312,0.1608506441116333,0.037588585168123245,0.40620431303977966,0.3966260850429535,0.1351962387561798,0.18408788740634918,0.1899169683456421
content,0.1518891453742981,-0.2075023502111435,0.2644120454788208,0.3614070415496826,0.1962999552488327,0.13739481568336487,0.21018840372562408,0.2518904209136963,0.3222239315509796,0.05933520570397377,0.18555805087089539,0.21643590927124023,0.22190113365650177,0.25181716680526733,0.37093979120254517
for,0.4322226941585541,-0.20903140306472778,0.4464869201183319,0.3017193675041199,0.318512886762619,0.1850624978542328,0.2531185746192932,0.2912706136703491,0.32171204686164856,-0.07241261005401611,0.22510288655757904,0.2325505018234253,0.22029200196266174,0.44774648547172546,0.264628142118454
citadel,0.2481575608253479,-0.21583014726638794,0.23002493381500244,0.1670060008764267,0.16594411432743073,0.9999998807907104,0.22690147161483765,0.20457866787910461,0.16648316383361816,-0.0639030709862709,0.18961970508098602,0.2314298003911972,0.116059310734272,0.17886707186698914,0.11120149493217468
.,0.5591574311256409,-0.3028804063796997,0.6812511086463928,0.3567904531955719,0.35288307070732117,0.24077077209949493,0.24644744396209717,0.2946593165397644,0.5593622326850891,-0.003708066651597619,0.2567209303379059,0.20650681853294373,0.1755143702030182,0.515582263469696,0.4130953550338745
