,where,did,two,leaders,join,hands,and,``,give,birth,'',to,a,new,denomination,?
represented,0.26108410954475403,0.154952272772789,0.2501705288887024,0.1748892366886139,0.16795405745506287,0.11181807518005371,0.2506123185157776,0.14649540185928345,0.1498492956161499,0.1330413967370987,0.038050416857004166,0.18846964836120605,0.3039659857749939,0.18257643282413483,0.2300259917974472,0.11276352405548096
by,0.2641284465789795,0.18574509024620056,0.33852577209472656,0.23138412833213806,0.1841793805360794,0.2204410284757614,0.4289871156215668,-0.030704375356435776,0.1874368041753769,0.16306442022323608,-0.010275691747665405,0.33534231781959534,0.32094135880470276,0.25394493341445923,0.17464421689510345,0.17966607213020325
bishop,0.20711040496826172,0.11703123897314072,0.12076574563980103,0.21399444341659546,0.08473242074251175,0.10939833521842957,0.1697128564119339,0.11221181601285934,0.11397680640220642,0.158305361866951,0.01458906102925539,0.15059466660022736,0.1672227680683136,0.1254771500825882,0.29262804985046387,0.19730713963508606
reuben,0.1568271368741989,0.17354127764701843,0.15011166036128998,0.14216627180576324,0.1678375005722046,0.08061400800943375,0.2642875909805298,-0.04131801426410675,0.15700531005859375,0.15889368951320648,-0.06424996256828308,0.17628175020217896,0.24833866953849792,0.3080363869667053,0.1375400274991989,0.2130155861377716
h.,-0.11515086889266968,-0.23562034964561462,-0.02747231163084507,-0.08926554024219513,-0.08229920268058777,-0.09550892561674118,-0.06475602835416794,0.07324514538049698,-0.12309621274471283,-0.09188998490571976,0.023450536653399467,-0.18937623500823975,-0.1622834950685501,-0.05520886927843094,0.005643097218126059,-0.10847286134958267
mueller,0.12257595360279083,0.1419845074415207,0.20913738012313843,0.18300236761569977,0.07859539240598679,0.1753360778093338,0.2556200325489044,-0.02992696687579155,0.08615496754646301,0.16571205854415894,0.04139366000890732,0.08670014888048172,0.22967667877674103,0.20906971395015717,0.14070560038089752,0.1575169712305069
),0.20711064338684082,0.18584993481636047,0.24161455035209656,0.15253672003746033,0.1666775494813919,0.19742438197135925,0.4961937665939331,0.1698397845029831,0.22804592549800873,0.19661204516887665,-0.028269650414586067,0.31236231327056885,0.3640355169773102,0.253329336643219,0.24959254264831543,0.42300865054130554
and,0.43859338760375977,0.34479495882987976,0.4671151638031006,0.2407902181148529,0.319981187582016,0.3075007200241089,1.0,0.036644238978624344,0.3040338158607483,0.1907857358455658,0.021612688899040222,0.48971283435821533,0.3739250600337982,0.31402453780174255,0.18625058233737946,0.20544172823429108
the,0.5003893971443176,0.34736719727516174,0.43858039379119873,0.3157886564731598,0.3205963969230652,0.27627843618392944,0.5171257257461548,0.029072100296616554,0.29086416959762573,0.21280217170715332,0.041273195296525955,0.535392165184021,0.5829201340675354,0.3845241069793701,0.26250898838043213,0.22068053483963013
methodist,0.16993527114391327,0.21641705930233002,0.13993379473686218,0.2948703467845917,0.18776805698871613,0.14912623167037964,0.2376793771982193,0.03372980281710625,0.17449095845222473,0.20569702982902527,0.03345853462815285,0.21503986418247223,0.24651029706001282,0.2518516480922699,0.5030563473701477,0.1436992734670639
church,0.173080712556839,0.16781097650527954,0.14373718202114105,0.23826013505458832,0.08843396604061127,0.1735306680202484,0.1976170688867569,0.038532305508852005,0.12365256249904633,0.1916501373052597,0.0220292080193758,0.24439501762390137,0.19588641822338104,0.1963353157043457,0.5308495759963989,0.18081501126289368
(,0.1970011591911316,0.18979617953300476,0.2169162482023239,0.1392514407634735,0.1474592536687851,0.18997563421726227,0.4862271547317505,0.15585018694400787,0.22530527412891388,0.18807865679264069,-0.022970275953412056,0.30882009863853455,0.3206180930137634,0.24608564376831055,0.22657720744609833,0.40561532974243164
represented,0.26108410954475403,0.154952272772789,0.2501705288887024,0.1748892366886139,0.16795405745506287,0.11181807518005371,0.2506123185157776,0.14649540185928345,0.1498492956161499,0.1330413967370987,0.038050416857004166,0.18846964836120605,0.3039659857749939,0.18257643282413483,0.2300259917974472,0.11276352405548096
by,0.2641284465789795,0.18574509024620056,0.33852577209472656,0.23138412833213806,0.1841793805360794,0.2204410284757614,0.4289871156215668,-0.030704375356435776,0.1874368041753769,0.16306442022323608,-0.010275691747665405,0.33534231781959534,0.32094135880470276,0.25394493341445923,0.17464421689510345,0.17966607213020325
bishop,0.20711040496826172,0.11703123897314072,0.12076574563980103,0.21399444341659546,0.08473242074251175,0.10939833521842957,0.1697128564119339,0.11221181601285934,0.11397680640220642,0.158305361866951,0.01458906102925539,0.15059466660022736,0.1672227680683136,0.1254771500825882,0.29262804985046387,0.19730713963508606
lloyd,0.09772500395774841,0.09080612659454346,0.17859691381454468,0.13185399770736694,0.12098459899425507,0.1438150256872177,0.22637403011322021,0.020197443664073944,0.08615483343601227,0.0529320202767849,0.04151766374707222,0.17199848592281342,0.15417218208312988,0.14628824591636658,0.008931092917919159,0.1641922891139984
christ,0.20137402415275574,0.17013269662857056,0.17066089808940887,0.16728511452674866,0.15958274900913239,0.23376299440860748,0.15450161695480347,0.07835227996110916,0.18970362842082977,0.2888050973415375,-0.024666670709848404,0.22245259582996368,0.19816316664218903,0.16631565988063812,0.41742101311683655,0.13772203028202057
wicke,0.10221119225025177,0.14359278976917267,0.17763176560401917,0.16634215414524078,0.13737852871418,0.09857436269521713,0.2494283765554428,-0.020823420956730843,0.0709206685423851,0.14163368940353394,0.10724001377820969,0.1419965922832489,0.15784847736358643,0.14133508503437042,0.17168352007865906,0.1743982881307602
),0.20711064338684082,0.18584993481636047,0.24161455035209656,0.15253672003746033,0.1666775494813919,0.19742438197135925,0.4961937665939331,0.1698397845029831,0.22804592549800873,0.19661204516887665,-0.028269650414586067,0.31236231327056885,0.3640355169773102,0.253329336643219,0.24959254264831543,0.42300865054130554
joined,0.19879159331321716,0.2579648792743683,0.31956952810287476,0.3009902238845825,0.6689744591712952,0.16249549388885498,0.31977471709251404,0.03402159363031387,0.07697703689336777,0.0774647444486618,-0.005359598435461521,0.18175388872623444,0.17133650183677673,0.20166054368019104,0.09367159008979797,0.06566751003265381
hands,0.2355087846517563,0.23302681744098663,0.2609117031097412,0.19365713000297546,0.1498112976551056,0.9999999403953552,0.3075007200241089,0.17351305484771729,0.25791168212890625,0.18793508410453796,-0.04349114000797272,0.23782917857170105,0.22827254235744476,0.11373116075992584,0.1318158656358719,0.18784376978874207
at,0.4402937591075897,0.28390252590179443,0.32178381085395813,0.21704043447971344,0.22423793375492096,0.17976200580596924,0.3571503460407257,-0.07642947137355804,0.2186196744441986,0.14336207509040833,0.04379578307271004,0.36524343490600586,0.3095070421695709,0.1898733228445053,0.12415913492441177,0.21978627145290375
the,0.5003893971443176,0.34736719727516174,0.43858039379119873,0.3157886564731598,0.3205963969230652,0.27627843618392944,0.5171257257461548,0.029072100296616554,0.29086416959762573,0.21280217170715332,0.041273195296525955,0.535392165184021,0.5829201340675354,0.3845241069793701,0.26250898838043213,0.22068053483963013
constituting,0.15143983066082,0.20262819528579712,0.2505786716938019,0.26115456223487854,0.20122595131397247,0.07689985632896423,0.29792848229408264,0.21636101603507996,0.21471677720546722,0.13035589456558228,0.03844336047768593,0.2669300138950348,0.24478557705879211,0.23605932295322418,0.29573389887809753,0.22663916647434235
general,0.20537003874778748,0.19499315321445465,0.20819194614887238,0.22257763147354126,0.20759296417236328,0.1566532850265503,0.25860127806663513,0.09047812968492508,0.1693277657032013,0.11666254699230194,0.022419413551688194,0.24755197763442993,0.2157215178012848,0.18503837287425995,0.1567985713481903,0.1972234547138214
conference,0.17131489515304565,0.1365220993757248,0.18022124469280243,0.2894345819950104,0.23185871541500092,0.1127176582813263,0.21613861620426178,0.0006965092616155744,0.13308203220367432,0.05066763982176781,-0.10255923867225647,0.2324119359254837,0.1375192254781723,0.21676157414913177,0.2212645411491394,0.11172781884670258
in,0.5344807505607605,0.2593238651752472,0.36463531851768494,0.22008861601352692,0.26958489418029785,0.18708239495754242,0.4954058527946472,0.04765888676047325,0.20895415544509888,0.21330854296684265,0.07432962208986282,0.45010748505592346,0.539380669593811,0.3758552670478821,0.19585151970386505,0.20430970191955566
dallas,0.16557079553604126,0.17960095405578613,0.1329079419374466,0.13534989953041077,0.10887536406517029,0.11792464554309845,0.21342132985591888,-0.01309773325920105,0.1261531114578247,0.04982437193393707,-0.017093053087592125,0.16028082370758057,0.21128025650978088,0.22675751149654388,0.15452434122562408,0.08995547145605087
",",0.3149496018886566,0.3015086054801941,0.35859420895576477,0.21003474295139313,0.23633374273777008,0.2761915624141693,0.6633074283599854,0.09681109338998795,0.2844066619873047,0.21100591123104095,-0.037358131259679794,0.44245919585227966,0.427140474319458,0.36073189973831177,0.24402782320976257,0.31091248989105225
texas,0.1868513971567154,0.20236605405807495,0.173348069190979,0.11114668846130371,0.12590298056602478,0.15126381814479828,0.20330673456192017,-0.07782716304063797,0.15897256135940552,0.10328167676925659,0.0071183908730745316,0.19232459366321564,0.22351743280887604,0.280166357755661,0.13139620423316956,0.13821813464164734
.,0.41390106081962585,0.35288307070732117,0.3524959683418274,0.18761023879051208,0.2342308759689331,0.2309190034866333,0.588965117931366,0.05720457062125206,0.34017711877822876,0.18902461230754852,-0.07181349396705627,0.4645031690597534,0.50484299659729,0.35031336545944214,0.2725091278553009,0.4130953550338745
