,what,is,the,name,of,the,donor,who,helped,establish,the,hutchinson,commons,?
and,0.31309178471565247,0.3859752118587494,0.5171257257461548,0.21235932409763336,0.5116966962814331,0.5171257257461548,0.18268521130084991,0.41279885172843933,0.318156898021698,0.2462419867515564,0.5171257257461548,0.2342541664838791,0.20565290749073029,0.20544172823429108
donor,0.23642414808273315,0.2540385127067566,0.2641034722328186,0.1890745908021927,0.24834264814853668,0.2641034722328186,1.0000001192092896,0.23545119166374207,0.18921899795532227,0.19501347839832306,0.2641034722328186,0.27647167444229126,0.16038158535957336,0.13149131834506989
of,0.33290785551071167,0.4854315221309662,0.733189046382904,0.24075818061828613,1.0,0.733189046382904,0.24834264814853668,0.2827862501144409,0.26548290252685547,0.210533007979393,0.733189046382904,0.23063859343528748,0.2790703773498535,0.1826142966747284
hutchinson,0.19296279549598694,0.16699036955833435,0.24093811213970184,0.2623884975910187,0.23063859343528748,0.24093811213970184,0.27647167444229126,0.27028903365135193,0.11764917522668839,0.1919797956943512,0.24093811213970184,1.0000001192092896,0.2770425081253052,0.1852731704711914
commons,0.25517043471336365,0.23535168170928955,0.2904264032840729,0.19114331901073456,0.2790703773498535,0.2904264032840729,0.16038158535957336,0.20820313692092896,0.11107532680034637,0.13714627921581268,0.2904264032840729,0.2770425081253052,1.0,0.27964192628860474
),0.26259949803352356,0.37732169032096863,0.3456730246543884,0.2638341188430786,0.3680361211299896,0.3456730246543884,0.14640840888023376,0.2457384318113327,0.18046462535858154,0.20955689251422882,0.3456730246543884,0.20110484957695007,0.1899256855249405,0.42300865054130554
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.4933079481124878,0.19635824859142303,0.3365725874900818,0.2661169171333313,0.19669954478740692,0.4933079481124878,0.26159951090812683,0.2531384229660034,0.31091248989105225
martin,0.14814218878746033,0.17765893042087555,0.22029393911361694,0.13075245916843414,0.13722093403339386,0.22029393911361694,0.15676210820674896,0.22000780701637268,0.1666891723871231,0.060975246131420135,0.22029393911361694,0.27800995111465454,0.1345917135477066,0.060103293508291245
a.,-0.06772881746292114,-0.0016085113165900111,-0.06011331453919411,0.0037701772525906563,-0.11198592185974121,-0.06011331453919411,0.057165779173374176,0.0677177682518959,0.07093415409326553,0.04797602817416191,-0.06011331453919411,0.05029390752315521,-0.01421591080725193,0.04165230318903923
ryerson,0.20998314023017883,0.20891128480434418,0.2374628186225891,0.07949113845825195,0.2564830183982849,0.2374628186225891,0.25644850730895996,0.27210864424705505,0.2524730861186981,0.11353409290313721,0.2374628186225891,0.42753395438194275,0.22490856051445007,0.2519051730632782
(,0.2411840260028839,0.35393038392066956,0.33289089798927307,0.2706909477710724,0.35032153129577637,0.33289089798927307,0.1483059823513031,0.2443375140428543,0.1903270184993744,0.19776324927806854,0.33289089798927307,0.2259238362312317,0.19130012392997742,0.40561532974243164
president,0.1870913952589035,0.15443938970565796,0.24330610036849976,0.15637782216072083,0.21610750257968903,0.24330610036849976,0.17080160975456238,0.22565458714962006,0.1992182731628418,0.21745865046977997,0.24330610036849976,0.15287671983242035,0.19939208030700684,0.14148259162902832
of,0.33290785551071167,0.4854315221309662,0.733189046382904,0.24075818061828613,1.0,0.733189046382904,0.24834264814853668,0.2827862501144409,0.26548290252685547,0.210533007979393,0.733189046382904,0.23063859343528748,0.2790703773498535,0.1826142966747284
the,0.42745697498321533,0.5823672413825989,1.0,0.3171212375164032,0.733189046382904,1.0,0.2641034722328186,0.3733934462070465,0.3108886480331421,0.31343501806259155,1.0,0.24093811213970184,0.2904264032840729,0.22068053483963013
board,0.15681391954421997,0.18710602819919586,0.2871673107147217,0.04163958877325058,0.23488809168338776,0.2871673107147217,0.1489502489566803,0.15408030152320862,0.18902471661567688,0.12935902178287506,0.2871673107147217,0.1586756706237793,0.18279343843460083,0.1261475533246994
of,0.33290785551071167,0.4854315221309662,0.733189046382904,0.24075818061828613,1.0,0.733189046382904,0.24834264814853668,0.2827862501144409,0.26548290252685547,0.210533007979393,0.733189046382904,0.23063859343528748,0.2790703773498535,0.1826142966747284
trustees,0.18544350564479828,0.13984952867031097,0.2802223861217499,0.13615615665912628,0.3031838834285736,0.2802223861217499,0.2673451602458954,0.2708134353160858,0.1696464866399765,0.24449889361858368,0.2802223861217499,0.32436808943748474,0.35569682717323303,0.12247486412525177
and,0.31309178471565247,0.3859752118587494,0.5171257257461548,0.21235932409763336,0.5116966962814331,0.5171257257461548,0.18268521130084991,0.41279885172843933,0.318156898021698,0.2462419867515564,0.5171257257461548,0.2342541664838791,0.20565290749073029,0.20544172823429108
donor,0.23642414808273315,0.2540385127067566,0.2641034722328186,0.1890745908021927,0.24834264814853668,0.2641034722328186,1.0000001192092896,0.23545119166374207,0.18921899795532227,0.19501347839832306,0.2641034722328186,0.27647167444229126,0.16038158535957336,0.13149131834506989
of,0.33290785551071167,0.4854315221309662,0.733189046382904,0.24075818061828613,1.0,0.733189046382904,0.24834264814853668,0.2827862501144409,0.26548290252685547,0.210533007979393,0.733189046382904,0.23063859343528748,0.2790703773498535,0.1826142966747284
the,0.42745697498321533,0.5823672413825989,1.0,0.3171212375164032,0.733189046382904,1.0,0.2641034722328186,0.3733934462070465,0.3108886480331421,0.31343501806259155,1.0,0.24093811213970184,0.2904264032840729,0.22068053483963013
ryerson,0.20998314023017883,0.20891128480434418,0.2374628186225891,0.07949113845825195,0.2564830183982849,0.2374628186225891,0.25644850730895996,0.27210864424705505,0.2524730861186981,0.11353409290313721,0.2374628186225891,0.42753395438194275,0.22490856051445007,0.2519051730632782
physical,0.27895045280456543,0.16296368837356567,0.20230218768119812,0.033469535410404205,0.3124530017375946,0.20230218768119812,0.26314252614974976,0.21561264991760254,0.18066595494747162,0.1607096940279007,0.20230218768119812,0.15329264104366302,0.13531886041164398,0.11781801283359528
laboratory,0.20190474390983582,0.21502412855625153,0.19762322306632996,0.13158656656742096,0.23493865132331848,0.19762322306632996,0.275223970413208,0.10638436675071716,0.17404966056346893,0.20316766202449799,0.19762322306632996,0.2879967987537384,0.11415646225214005,0.07445509731769562
),0.26259949803352356,0.37732169032096863,0.3456730246543884,0.2638341188430786,0.3680361211299896,0.3456730246543884,0.14640840888023376,0.2457384318113327,0.18046462535858154,0.20955689251422882,0.3456730246543884,0.20110484957695007,0.1899256855249405,0.42300865054130554
adolphus,0.13305747509002686,0.17203648388385773,0.23338982462882996,0.15313825011253357,0.26451292634010315,0.23338982462882996,0.04675903916358948,0.2925378084182739,0.1721712201833725,0.18901416659355164,0.23338982462882996,0.16910168528556824,0.14721162617206573,0.1857248991727829
clay,0.14776110649108887,0.21368999779224396,0.2241785228252411,0.09448520839214325,0.27187809348106384,0.2241785228252411,0.17264501750469208,0.1320955604314804,0.16595907509326935,0.017189878970384598,0.2241785228252411,0.12762852013111115,0.1042918860912323,0.1815129667520523
bartlett,0.1513858586549759,0.13802292943000793,0.21389897167682648,0.06189754977822304,0.2056763619184494,0.21389897167682648,0.18614163994789124,0.17592616379261017,0.20124514400959015,0.1357296109199524,0.21389897167682648,0.36289045214653015,0.19251522421836853,0.16505545377731323
and,0.31309178471565247,0.3859752118587494,0.5171257257461548,0.21235932409763336,0.5116966962814331,0.5171257257461548,0.18268521130084991,0.41279885172843933,0.318156898021698,0.2462419867515564,0.5171257257461548,0.2342541664838791,0.20565290749073029,0.20544172823429108
leon,0.18487244844436646,0.11117735505104065,0.14508309960365295,0.08578947186470032,0.14529509842395782,0.14508309960365295,0.1676812320947647,0.18375863134860992,0.15131676197052002,0.13424387574195862,0.14508309960365295,0.22917605936527252,0.09023478627204895,0.1691356748342514
mandel,0.12841735780239105,0.2177121788263321,0.2336932122707367,0.15984100103378296,0.17205998301506042,0.2336932122707367,0.2566613256931305,0.15756693482398987,0.09785384684801102,0.10743270069360733,0.2336932122707367,0.3293498754501343,0.19187743961811066,0.11641065031290054
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.4933079481124878,0.19635824859142303,0.3365725874900818,0.2661169171333313,0.19669954478740692,0.4933079481124878,0.26159951090812683,0.2531384229660034,0.31091248989105225
who,0.40942975878715515,0.24293622374534607,0.3733934462070465,0.2027527540922165,0.2827862501144409,0.3733934462070465,0.23545119166374207,0.9999998807907104,0.36359652876853943,0.22847558557987213,0.3733934462070465,0.27028903365135193,0.20820313692092896,0.26220351457595825
funded,0.12889151275157928,0.14329415559768677,0.21102139353752136,0.09591098129749298,0.21279014647006989,0.21102139353752136,0.3176594376564026,0.22812816500663757,0.25963711738586426,0.28035029768943787,0.21102139353752136,0.19681750237941742,0.20409421622753143,0.14043596386909485
the,0.42745697498321533,0.5823672413825989,1.0,0.3171212375164032,0.733189046382904,1.0,0.2641034722328186,0.3733934462070465,0.3108886480331421,0.31343501806259155,1.0,0.24093811213970184,0.2904264032840729,0.22068053483963013
construction,0.20329850912094116,0.2135658711194992,0.2671978175640106,0.15367639064788818,0.2815735340118408,0.2671978175640106,0.25799423456192017,0.08125896006822586,0.1388975977897644,0.1952289640903473,0.2671978175640106,0.13245859742164612,0.14828208088874817,0.13494056463241577
of,0.33290785551071167,0.4854315221309662,0.733189046382904,0.24075818061828613,1.0,0.733189046382904,0.24834264814853668,0.2827862501144409,0.26548290252685547,0.210533007979393,0.733189046382904,0.23063859343528748,0.2790703773498535,0.1826142966747284
the,0.42745697498321533,0.5823672413825989,1.0,0.3171212375164032,0.733189046382904,1.0,0.2641034722328186,0.3733934462070465,0.3108886480331421,0.31343501806259155,1.0,0.24093811213970184,0.2904264032840729,0.22068053483963013
gymnasium,0.12185495346784592,0.17916733026504517,0.14219070971012115,0.1482187956571579,0.16961978375911713,0.14219070971012115,0.19681930541992188,0.1596250981092453,0.10029448568820953,0.10294042527675629,0.14219070971012115,0.13481660187244415,0.06169949844479561,0.08908994495868683
and,0.31309178471565247,0.3859752118587494,0.5171257257461548,0.21235932409763336,0.5116966962814331,0.5171257257461548,0.18268521130084991,0.41279885172843933,0.318156898021698,0.2462419867515564,0.5171257257461548,0.2342541664838791,0.20565290749073029,0.20544172823429108
assembly,0.21462371945381165,0.20304200053215027,0.2524827718734741,0.11183072626590729,0.2946469783782959,0.2524827718734741,0.11158664524555206,0.14239798486232758,0.10784966498613358,0.19487152993679047,0.2524827718734741,0.20013287663459778,0.3452337682247162,0.1488889455795288
hall,0.10849796235561371,0.21646162867546082,0.28526565432548523,0.16510774195194244,0.23551815748214722,0.28526565432548523,0.15925361216068268,0.21594181656837463,0.1009199395775795,0.08693822473287582,0.28526565432548523,0.25865232944488525,0.15667732059955597,0.13520537316799164
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.4933079481124878,0.19635824859142303,0.3365725874900818,0.2661169171333313,0.19669954478740692,0.4933079481124878,0.26159951090812683,0.2531384229660034,0.31091248989105225
and,0.31309178471565247,0.3859752118587494,0.5171257257461548,0.21235932409763336,0.5116966962814331,0.5171257257461548,0.18268521130084991,0.41279885172843933,0.318156898021698,0.2462419867515564,0.5171257257461548,0.2342541664838791,0.20565290749073029,0.20544172823429108
george,0.22000353038311005,0.14082063734531403,0.2510760426521301,0.06950693577528,0.22097964584827423,0.2510760426521301,0.15061171352863312,0.25805044174194336,0.20702245831489563,0.12106120586395264,0.2510760426521301,0.264168381690979,0.15530367195606232,0.1479024887084961
c.,0.03813721984624863,-0.12003367394208908,-0.23451577126979828,-0.20290343463420868,-0.18015630543231964,-0.23451577126979828,0.07631433755159378,0.04752575606107712,0.031298838555812836,0.02706415392458439,-0.23451577126979828,0.021060261875391006,-0.1404668539762497,0.019047532230615616
walker,0.10807132720947266,0.15392367541790009,0.21548984944820404,0.11481655389070511,0.19362294673919678,0.21548984944820404,0.2347569316625595,0.2315550595521927,0.1386333554983139,0.1114417016506195,0.21548984944820404,0.36965417861938477,0.0597175732254982,0.13409556448459625
of,0.33290785551071167,0.4854315221309662,0.733189046382904,0.24075818061828613,1.0,0.733189046382904,0.24834264814853668,0.2827862501144409,0.26548290252685547,0.210533007979393,0.733189046382904,0.23063859343528748,0.2790703773498535,0.1826142966747284
the,0.42745697498321533,0.5823672413825989,1.0,0.3171212375164032,0.733189046382904,1.0,0.2641034722328186,0.3733934462070465,0.3108886480331421,0.31343501806259155,1.0,0.24093811213970184,0.2904264032840729,0.22068053483963013
walker,0.10807132720947266,0.15392367541790009,0.21548984944820404,0.11481655389070511,0.19362294673919678,0.21548984944820404,0.2347569316625595,0.2315550595521927,0.1386333554983139,0.1114417016506195,0.21548984944820404,0.36965417861938477,0.0597175732254982,0.13409556448459625
museum,0.1771627515554428,0.18299639225006104,0.24861779808998108,0.10610661655664444,0.23314370214939117,0.24861779808998108,0.18919968605041504,0.14649315178394318,0.16977150738239288,0.16108138859272003,0.24861779808998108,0.21019317209720612,0.13483525812625885,0.14128351211547852
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.4933079481124878,0.19635824859142303,0.3365725874900818,0.2661169171333313,0.19669954478740692,0.4933079481124878,0.26159951090812683,0.2531384229660034,0.31091248989105225
a,0.3320399522781372,0.658733606338501,0.5829201340675354,0.26421117782592773,0.5052502155303955,0.5829201340675354,0.24862366914749146,0.36608949303627014,0.24550430476665497,0.22806213796138763,0.5829201340675354,0.19444003701210022,0.2320197969675064,0.23916715383529663
relative,0.24426062405109406,0.23987647891044617,0.24540278315544128,0.13082243502140045,0.32158899307250977,0.24540278315544128,0.12166927754878998,0.1658066362142563,0.13048090040683746,0.23205818235874176,0.24540278315544128,0.1012258380651474,0.1385359764099121,0.1457768678665161
of,0.33290785551071167,0.4854315221309662,0.733189046382904,0.24075818061828613,1.0,0.733189046382904,0.24834264814853668,0.2827862501144409,0.26548290252685547,0.210533007979393,0.733189046382904,0.23063859343528748,0.2790703773498535,0.1826142966747284
cobb,0.20570765435695648,0.17076627910137177,0.20319372415542603,0.07976806908845901,0.18758952617645264,0.20319372415542603,0.13380002975463867,0.26678183674812317,0.16441123187541962,0.00016927995602600276,0.20319372415542603,0.2992202639579773,0.1996951848268509,0.19696582853794098
who,0.40942975878715515,0.24293622374534607,0.3733934462070465,0.2027527540922165,0.2827862501144409,0.3733934462070465,0.23545119166374207,0.9999998807907104,0.36359652876853943,0.22847558557987213,0.3733934462070465,0.27028903365135193,0.20820313692092896,0.26220351457595825
encouraged,0.23193751275539398,0.10186059772968292,0.21390338242053986,0.10541529953479767,0.23735111951828003,0.21390338242053986,0.20616509020328522,0.36645829677581787,0.4994019865989685,0.31287211179733276,0.21390338242053986,0.16200949251651764,0.13519443571567535,0.2192683219909668
his,0.26976513862609863,0.24372583627700806,0.4394008219242096,0.1914493292570114,0.38364991545677185,0.4394008219242096,0.18029876053333282,0.44966956973075867,0.3259269595146179,0.22794736921787262,0.4394008219242096,0.27826645970344543,0.15118899941444397,0.18075084686279297
inaugural,0.09634827822446823,0.14304329454898834,0.2678447663784027,0.12967772781848907,0.2616688311100006,0.2678447663784027,0.12988607585430145,0.17312461137771606,0.1856759637594223,0.13135357201099396,0.2678447663784027,0.15419942140579224,0.130451500415802,0.16871942579746246
donation,0.2708088159561157,0.26407885551452637,0.2916262447834015,0.20909588038921356,0.2724698781967163,0.2916262447834015,0.5533998608589172,0.2374318391084671,0.22033649682998657,0.20624640583992004,0.2916262447834015,0.21794912219047546,0.20434343814849854,0.2340010702610016
for,0.3017193675041199,0.43268078565597534,0.4739971458911896,0.25737348198890686,0.4185989499092102,0.4739971458911896,0.26894545555114746,0.37110671401023865,0.26606255769729614,0.1806582361459732,0.4739971458911896,0.19913065433502197,0.2700413465499878,0.264628142118454
facilities,0.137315571308136,0.17244288325309753,0.19172798097133636,0.07131293416023254,0.17473776638507843,0.19172798097133636,0.2090986967086792,0.16587191820144653,0.18843716382980347,0.22709152102470398,0.19172798097133636,0.1570168137550354,0.16148866713047028,0.10624271631240845
.,0.3567904531955719,0.4569662809371948,0.5934505462646484,0.24737101793289185,0.5352458953857422,0.5934505462646484,0.25021305680274963,0.3541337847709656,0.25779226422309875,0.2126183956861496,0.5934505462646484,0.2605690360069275,0.23120294511318207,0.4130953550338745
