,who,wrote,the,paper,that,the,``,millennial,northern,hemisphere,temperature,reconstruction,'',graph,was,based,on,?
graph,0.12144767493009567,0.1699247807264328,0.26083993911743164,0.30146703124046326,0.31616726517677307,0.26083993911743164,0.05664617568254471,0.25293946266174316,0.16213791072368622,0.28676512837409973,0.2838182747364044,0.24534845352172852,0.09174125641584396,0.9999999403953552,0.16430960595607758,0.23571859300136566,0.2519398033618927,0.20263607800006866
labeled,0.13856366276741028,0.14424782991409302,0.2831297516822815,0.13923510909080505,0.30737805366516113,0.2831297516822815,0.02118598110973835,0.14255082607269287,0.10591766238212585,0.19477546215057373,0.1631183922290802,0.16273869574069977,0.039704930037260056,0.2984482944011688,0.11558905988931656,0.2070804089307785,0.2382972538471222,0.19957882165908813
``,0.02397952415049076,0.0734158530831337,0.029072100296616554,-0.00819169171154499,0.05285148695111275,0.029072100296616554,1.0,-0.06066574528813362,0.06596051156520844,0.08712878078222275,0.12101208418607712,-0.03536171838641167,-0.09173435717821121,0.05664617568254471,-0.012679691426455975,-0.05678893253207207,-0.03274054825305939,0.0685480609536171
millennial,0.19381175935268402,0.15947386622428894,0.3342130482196808,0.19984330236911774,0.32066091895103455,0.3342130482196808,-0.06066574528813362,1.0000001192092896,0.21217478811740875,0.37408962845802307,0.2225843071937561,0.3260490298271179,0.004906277637928724,0.25293946266174316,0.18944454193115234,0.18873918056488037,0.2171631008386612,0.1532735973596573
northern,0.21377815306186676,0.12503384053707123,0.3422943353652954,0.0531652495265007,0.19812585413455963,0.3422943353652954,0.06596051156520844,0.21217478811740875,0.9999998807907104,0.5330277681350708,0.19095240533351898,0.2446863204240799,-0.00325992819853127,0.16213791072368622,0.22730717062950134,0.0922129899263382,0.1784326285123825,0.13149388134479523
hemisphere,0.1378875970840454,0.08713759481906891,0.33851611614227295,0.11637958884239197,0.2605413496494293,0.33851611614227295,0.08712878078222275,0.37408962845802307,0.5330277681350708,1.0000001192092896,0.3864635229110718,0.24254855513572693,-0.013914857991039753,0.28676512837409973,0.19214482605457306,0.08348624408245087,0.256923109292984,0.1242181733250618
temperature,0.06249164044857025,0.09433264285326004,0.27585095167160034,0.21489009261131287,0.26260992884635925,0.27585095167160034,0.12101208418607712,0.2225843071937561,0.19095240533351898,0.3864635229110718,1.0000001192092896,0.09737630933523178,-0.012803425081074238,0.2838182747364044,0.18288718163967133,0.12090952694416046,0.2164885550737381,0.2011885941028595
reconstruction,0.09705537557601929,0.15882793068885803,0.32034212350845337,0.2150297909975052,0.25269049406051636,0.32034212350845337,-0.03536171838641167,0.3260490298271179,0.2446863204240799,0.24254855513572693,0.09737630933523178,1.0,0.009135350584983826,0.24534845352172852,0.24945096671581268,0.1731971651315689,0.20713630318641663,0.13694316148757935
'',0.024401003494858742,0.019677795469760895,0.041273195296525955,0.048351090401411057,0.007880004122853279,0.041273195296525955,-0.09173435717821121,0.004906277637928724,-0.00325992819853127,-0.013914857991039753,-0.012803425081074238,0.009135350584983826,1.0,0.09174125641584396,0.04456103965640068,0.08127152919769287,0.04238596186041832,0.018684765323996544
based,0.20479141175746918,0.2618362307548523,0.29860720038414,0.1531946212053299,0.31403544545173645,0.29860720038414,-0.05678893253207207,0.18873918056488037,0.0922129899263382,0.08348624408245087,0.12090952694416046,0.1731971651315689,0.08127152919769287,0.23571859300136566,0.2870393395423889,1.0000001192092896,0.36055147647857666,0.134929820895195
on,0.2340552806854248,0.23949672281742096,0.5107308030128479,0.22461584210395813,0.42569106817245483,0.5107308030128479,-0.03274054825305939,0.2171631008386612,0.1784326285123825,0.256923109292984,0.2164885550737381,0.20713630318641663,0.04238596186041832,0.2519398033618927,0.3909217119216919,0.36055147647857666,0.9999999403953552,0.2714994251728058
a,0.36608949303627014,0.232523575425148,0.5829201340675354,0.25947141647338867,0.47537946701049805,0.5829201340675354,0.07272057235240936,0.2664129137992859,0.22329643368721008,0.20307886600494385,0.2321433275938034,0.2340194433927536,0.04890415817499161,0.2952152192592621,0.4508470594882965,0.2977409064769745,0.3848365545272827,0.23916715383529663
1999,0.0312652513384819,-0.03503725305199623,0.06755080074071884,0.006849078927189112,0.027489785104990005,0.06755080074071884,-0.00891428254544735,0.03747672215104103,0.1237243115901947,0.1416347324848175,0.052080944180488586,0.032723911106586456,0.05106012523174286,0.07344698160886765,0.08547663688659668,-0.019022740423679352,0.03319690749049187,0.05416720360517502
paper,0.17045389115810394,0.26771238446235657,0.2077420949935913,0.9999998807907104,0.3100363612174988,0.2077420949935913,-0.00819169171154499,0.19984330236911774,0.0531652495265007,0.11637958884239197,0.21489009261131287,0.2150297909975052,0.048351090401411057,0.30146703124046326,0.18939059972763062,0.1531946212053299,0.22461584210395813,0.12693770229816437
by,0.39727845788002014,0.2766735553741455,0.4408751428127289,0.20666080713272095,0.37496164441108704,0.4408751428127289,-0.030704375356435776,0.1941961795091629,0.15989580750465393,0.14348028600215912,0.15203699469566345,0.1603986918926239,-0.010275691747665405,0.18581947684288025,0.4752357602119446,0.3462308943271637,0.33887791633605957,0.17966607213020325
michael,0.24782328307628632,0.22122587263584137,0.21768254041671753,0.06070071458816528,0.1575649231672287,0.21768254041671753,-0.01925450749695301,0.10382921993732452,0.13382817804813385,0.06161775439977646,0.06356775015592575,0.08524847775697708,0.008236967958509922,0.16614165902137756,0.2856155037879944,0.14932169020175934,0.1717352718114853,0.0667748749256134
e.,-0.02677040547132492,-0.009569823741912842,0.04129594564437866,-0.03853312507271767,0.06744655221700668,0.04129594564437866,-0.05336301401257515,-0.0014539540279656649,0.0346931591629982,0.0531703419983387,-0.03334261104464531,0.09192214161157608,-0.12448649853467941,0.09925935417413712,0.04124482721090317,-0.0153319351375103,0.08277572691440582,0.04848470166325569
mann,0.30077773332595825,0.2669728398323059,0.24622340500354767,0.14101368188858032,0.11434735357761383,0.24622340500354767,-0.03694453835487366,0.23634666204452515,0.27051496505737305,0.11354049295186996,0.14268043637275696,0.1779293566942215,-0.06099822372198105,0.20214524865150452,0.23526287078857422,0.16653978824615479,0.20025064051151276,0.1585768312215805
",",0.3365725874900818,0.27225261926651,0.4933079481124878,0.2304661124944687,0.4137537479400635,0.4933079481124878,0.09681109338998795,0.2631746828556061,0.29473260045051575,0.25009313225746155,0.2439086139202118,0.24031616747379303,-0.037358131259679794,0.21839329600334167,0.45456063747406006,0.27976205945014954,0.49057599902153015,0.31091248989105225
raymond,0.19046053290367126,0.2026948630809784,0.18966493010520935,0.06640204787254333,0.11337283253669739,0.18966493010520935,0.022215671837329865,0.09691392630338669,0.07242990285158157,0.021703394129872322,0.12404556572437286,0.1074494868516922,-0.013948239386081696,0.06763222813606262,0.22174938023090363,0.18916411697864532,0.1911160945892334,0.09700554609298706
s.,0.05014374107122421,-0.14515452086925507,-0.04539619758725166,0.005285736173391342,-0.043303828686475754,-0.04539619758725166,0.034315139055252075,-0.19088928401470184,-0.06978170573711395,-0.1534208059310913,-0.060730356723070145,-0.1284738928079605,-0.08669212460517883,0.015880431979894638,-0.0905630961060524,-0.016397716477513313,-0.046693962067365646,0.07581593841314316
bradley,0.2099350243806839,0.1087348684668541,0.21225079894065857,0.11666032671928406,0.1681775003671646,0.21225079894065857,-0.0593874454498291,0.22235633432865143,0.13912765681743622,0.13256724178791046,0.03997628763318062,0.2044546902179718,-0.03866201266646385,0.21652528643608093,0.2518783509731293,0.13969027996063232,0.21605284512043,0.14008547365665436
and,0.41279885172843933,0.2975862920284271,0.5171257257461548,0.21158236265182495,0.4731321930885315,0.5171257257461548,0.036644238978624344,0.26210686564445496,0.2852024435997009,0.25601619482040405,0.2216416299343109,0.21288913488388062,0.021612688899040222,0.15086640417575836,0.3740963041782379,0.2660958170890808,0.4077630043029785,0.20544172823429108
malcolm,0.2678929269313812,0.22500237822532654,0.22249609231948853,0.08823805302381516,0.17470566928386688,0.22249609231948853,0.03734332695603371,0.15264181792736053,0.11471566557884216,0.07213713228702545,0.05595623701810837,0.12451272457838058,-0.008954877965152264,0.16699305176734924,0.22052408754825592,0.13100896775722504,0.16596104204654694,0.1363493651151657
k.,0.14496901631355286,0.10816540569067001,-0.04743805527687073,-0.014239381067454815,0.12130121886730194,-0.04743805527687073,0.08434928953647614,0.04032671079039574,-0.0023292466066777706,0.07831692695617676,0.07602507621049881,-0.04178076982498169,-0.014107992872595787,0.06337937712669373,0.1336437463760376,0.10849422216415405,0.13176561892032623,0.4099535048007965
hughes,0.25713270902633667,0.23209533095359802,0.2516627907752991,0.1083497628569603,0.1785626858472824,0.2516627907752991,0.041732873767614365,0.2225179225206375,0.163086399435997,0.09521983563899994,0.10660386830568314,0.17548689246177673,-0.018347833305597305,0.11313540488481522,0.2729848027229309,0.17291095852851868,0.18982701003551483,0.1937333196401596
(,0.2443375140428543,0.16633541882038116,0.33289089798927307,0.14301030337810516,0.2264307141304016,0.33289089798927307,0.15585018694400787,0.17656046152114868,0.21831387281417847,0.24475286900997162,0.20595431327819824,0.192762553691864,-0.022970275953412056,0.1669061928987503,0.2980341613292694,0.17193058133125305,0.28656116127967834,0.40561532974243164
mbh99,0.1193888708949089,0.10137288272380829,0.13540832698345184,0.18640261888504028,0.08559905737638474,0.13540832698345184,-0.14937153458595276,0.16583696007728577,0.032137833535671234,0.13188442587852478,0.1570265144109726,0.18653157353401184,-0.07464812695980072,0.137247696518898,0.19554148614406586,0.12472882866859436,0.166743203997612,0.09168721735477448
),0.2457384318113327,0.18445713818073273,0.3456730246543884,0.15218879282474518,0.23478686809539795,0.3456730246543884,0.1698397845029831,0.1471124291419983,0.19624486565589905,0.23663382232189178,0.2232651710510254,0.1923089325428009,-0.028269650414586067,0.17717987298965454,0.3267642855644226,0.1946181356906891,0.29937487840652466,0.42300865054130554
",",0.3365725874900818,0.27225261926651,0.4933079481124878,0.2304661124944687,0.4137537479400635,0.4933079481124878,0.09681109338998795,0.2631746828556061,0.29473260045051575,0.25009313225746155,0.2439086139202118,0.24031616747379303,-0.037358131259679794,0.21839329600334167,0.45456063747406006,0.27976205945014954,0.49057599902153015,0.31091248989105225
which,0.3688730001449585,0.2306787371635437,0.6521818041801453,0.2540629804134369,0.6894589066505432,0.6521818041801453,0.05178012326359749,0.3207462728023529,0.2470913678407669,0.2741374969482422,0.29479682445526123,0.3072117865085602,-0.03332270681858063,0.28537800908088684,0.2830964922904968,0.3473800718784332,0.4245251417160034,0.25814583897590637
has,0.2558172643184662,0.22473479807376862,0.4177538752555847,0.18848909437656403,0.41272613406181335,0.4177538752555847,0.06254398077726364,0.2796068787574768,0.18187843263149261,0.21072019636631012,0.2092798501253128,0.15994593501091003,0.004576915875077248,0.161570206284523,0.40313825011253357,0.2381371408700943,0.34604379534721375,0.15994466841220856
been,0.3295723795890808,0.22328339517116547,0.3563927710056305,0.19944334030151367,0.4152003228664398,0.3563927710056305,0.006640665698796511,0.30099207162857056,0.1896851509809494,0.22305119037628174,0.1488739401102066,0.30551955103874207,-0.031851496547460556,0.15766800940036774,0.518218457698822,0.22464944422245026,0.29937630891799927,0.24354910850524902
referred,0.1539032906293869,0.19026391208171844,0.3088674545288086,0.1435675024986267,0.2206440567970276,0.3088674545288086,0.017554139718413353,0.2224297970533371,0.1986096352338791,0.21880502998828888,0.100581094622612,0.24510975182056427,0.10532526671886444,0.15927866101264954,0.2664481997489929,0.22391913831233978,0.12782762944698334,0.06677805632352829
to,0.42656609416007996,0.18888387084007263,0.535392165184021,0.22220565378665924,0.5436353087425232,0.535392165184021,0.06720756739377975,0.28455451130867004,0.1886475831270218,0.22518083453178406,0.26598888635635376,0.2496781051158905,-0.009905828163027763,0.19438183307647705,0.3636345863342285,0.19629007577896118,0.41031414270401,0.29463258385658264
as,0.3923053741455078,0.19762034714221954,0.48381632566452026,0.229159414768219,0.4735107421875,0.48381632566452026,0.03910288214683533,0.24053241312503815,0.2425830066204071,0.20830599963665009,0.16889309883117676,0.24368667602539062,0.006628023460507393,0.18860995769500732,0.3677520453929901,0.2264380156993866,0.36047765612602234,0.27043893933296204
the,0.3733934462070465,0.2426944375038147,1.0,0.2077420949935913,0.5473989248275757,1.0,0.029072100296616554,0.3342130482196808,0.3422943353652954,0.33851611614227295,0.27585095167160034,0.32034212350845337,0.041273195296525955,0.26083993911743164,0.48711544275283813,0.29860720038414,0.5107308030128479,0.22068053483963013
``,0.02397952415049076,0.0734158530831337,0.029072100296616554,-0.00819169171154499,0.05285148695111275,0.029072100296616554,1.0,-0.06066574528813362,0.06596051156520844,0.08712878078222275,0.12101208418607712,-0.03536171838641167,-0.09173435717821121,0.05664617568254471,-0.012679691426455975,-0.05678893253207207,-0.03274054825305939,0.0685480609536171
hockey,0.2227477878332138,0.1580740064382553,0.24753902852535248,0.1405002921819687,0.17284801602363586,0.24753902852535248,0.04327111691236496,0.19392172992229462,0.18822495639324188,0.210975781083107,0.14931386709213257,0.17072798311710358,-0.011124787852168083,0.13610947132110596,0.1818505972623825,0.12133204191923141,0.1752190738916397,0.15142327547073364
stick,0.26097193360328674,0.0956183448433876,0.18121327459812164,0.26458004117012024,0.3204733729362488,0.18121327459812164,0.07047262042760849,0.22581826150417328,0.10877533257007599,0.2018858939409256,0.13229212164878845,0.1685229241847992,0.04703310877084732,0.2656591832637787,0.15358223021030426,0.17243149876594543,0.22847700119018555,0.23316644132137299
graph,0.12144767493009567,0.1699247807264328,0.26083993911743164,0.30146703124046326,0.31616726517677307,0.26083993911743164,0.05664617568254471,0.25293946266174316,0.16213791072368622,0.28676512837409973,0.2838182747364044,0.24534845352172852,0.09174125641584396,0.9999999403953552,0.16430960595607758,0.23571859300136566,0.2519398033618927,0.20263607800006866
'',0.024401003494858742,0.019677795469760895,0.041273195296525955,0.048351090401411057,0.007880004122853279,0.041273195296525955,-0.09173435717821121,0.004906277637928724,-0.00325992819853127,-0.013914857991039753,-0.012803425081074238,0.009135350584983826,1.0,0.09174125641584396,0.04456103965640068,0.08127152919769287,0.04238596186041832,0.018684765323996544
.,0.3541337847709656,0.2480330765247345,0.5934505462646484,0.2429187148809433,0.4460422694683075,0.5934505462646484,0.05720457062125206,0.2192305326461792,0.2815330922603607,0.22292393445968628,0.2795942425727844,0.26780372858047485,-0.07181349396705627,0.2842925190925598,0.40146201848983765,0.29699069261550903,0.49257001280784607,0.4130953550338745
