,what,powered,tesla,'s,high,energy,terminal,vacuum,tube,?
that,0.6297725439071655,0.2648482918739319,0.22102725505828857,0.04397977516055107,0.2400680035352707,0.2617390751838684,0.20714272558689117,0.2516387104988098,0.23772375285625458,0.32716336846351624
had,0.23849567770957947,0.23611727356910706,0.12050733715295792,-0.004401352722197771,0.1883465200662613,0.1612403243780136,0.1877790242433548,0.2066085785627365,0.17830896377563477,0.20728366076946259
no,0.339326947927475,0.13325414061546326,0.12855590879917145,0.04497740417718887,0.13885673880577087,0.211028590798378,0.18074223399162292,0.1991647332906723,0.15089493989944458,0.32165053486824036
target,0.22247901558876038,0.12325207889080048,0.09948268532752991,0.0013005789369344711,0.16820797324180603,0.20824840664863586,0.16655391454696655,0.09340574592351913,0.09297951310873032,0.24974246323108673
electrode,0.21695631742477417,0.36643022298812866,0.37528252601623535,0.0285287257283926,0.16885626316070557,0.4592684805393219,0.29934918880462646,0.5113337635993958,0.42548668384552,0.1471586525440216
and,0.31309178471565247,0.20363812148571014,0.19560420513153076,0.06895173341035843,0.2911888659000397,0.23934243619441986,0.24275389313697815,0.1892067939043045,0.1545133888721466,0.20544172823429108
that,0.6297725439071655,0.2648482918739319,0.22102725505828857,0.04397977516055107,0.2400680035352707,0.2617390751838684,0.20714272558689117,0.2516387104988098,0.23772375285625458,0.32716336846351624
worked,0.168898344039917,0.18205158412456512,0.15985111892223358,-0.054441310465335846,0.15610408782958984,0.17093336582183838,0.12777039408683777,0.19947943091392517,0.11713580787181854,0.0901828184723854
from,0.2737620174884796,0.17208479344844818,0.10324860364198685,-0.01936490088701248,0.193696990609169,0.19871577620506287,0.24064595997333527,0.14832255244255066,0.1576465368270874,0.19969791173934937
the,0.42745697498321533,0.20832712948322296,0.1324402391910553,-0.01540423184633255,0.28034812211990356,0.26756542921066284,0.2744654417037964,0.17016367614269257,0.222691148519516,0.22068053483963013
output,0.25545787811279297,0.19592995941638947,0.295663446187973,0.03475746139883995,0.18524137139320374,0.30758827924728394,0.20686401426792145,0.2945833206176758,0.18587681651115417,0.16760045289993286
of,0.33290785551071167,0.15550124645233154,0.18837453424930573,-0.03817026689648628,0.2803038954734802,0.26257598400115967,0.1835850030183792,0.17922011017799377,0.2164267897605896,0.1826142966747284
the,0.42745697498321533,0.20832712948322296,0.1324402391910553,-0.01540423184633255,0.28034812211990356,0.26756542921066284,0.2744654417037964,0.17016367614269257,0.222691148519516,0.22068053483963013
tesla,0.23221199214458466,0.36398810148239136,0.9999999403953552,0.06449045985937119,0.2007197141647339,0.28722304105758667,0.25944626331329346,0.3939276337623596,0.2242102175951004,0.10250775516033173
coil,0.16011781990528107,0.39934197068214417,0.38700389862060547,0.01121712289750576,0.1996029019355774,0.3659438192844391,0.3426860272884369,0.4632822573184967,0.38827502727508545,0.07395657896995544
(,0.2411840260028839,0.16000166535377502,0.2156914919614792,0.0012731997994706035,0.20521607995033264,0.18617090582847595,0.18875935673713684,0.12563106417655945,0.12680745124816895,0.40561532974243164
the,0.42745697498321533,0.20832712948322296,0.1324402391910553,-0.01540423184633255,0.28034812211990356,0.26756542921066284,0.2744654417037964,0.17016367614269257,0.222691148519516,0.22068053483963013
modern,0.2655639946460724,0.24970515072345734,0.2237553745508194,0.03816800191998482,0.16705955564975739,0.10685426741838455,0.14474356174468994,0.19384115934371948,0.16927798092365265,0.12475407868623734
term,0.25282326340675354,0.18504659831523895,0.13398443162441254,-0.02037568762898445,0.16842742264270782,0.18560664355754852,0.22125323116779327,0.12638190388679504,0.15029966831207275,0.1901002675294876
for,0.3017193675041199,0.13520832359790802,0.13983871042728424,-0.07241261005401611,0.1925620585680008,0.21083484590053558,0.19782215356826782,0.14371360838413239,0.13691988587379456,0.264628142118454
the,0.42745697498321533,0.20832712948322296,0.1324402391910553,-0.01540423184633255,0.28034812211990356,0.26756542921066284,0.2744654417037964,0.17016367614269257,0.222691148519516,0.22068053483963013
phenomenon,0.2867237627506256,0.23187465965747833,0.22758138179779053,-0.07921253144741058,0.16101016104221344,0.3007107377052307,0.1747293472290039,0.27007126808166504,0.2336043417453766,0.19394198060035706
produced,0.1393624097108841,0.27749475836753845,0.1640479862689972,-0.03862787038087845,0.13297638297080994,0.21452315151691437,0.10111376643180847,0.22431811690330505,0.15788131952285767,0.1623450517654419
by,0.2455483376979828,0.248033344745636,0.16513796150684357,-0.010884488001465797,0.2159195840358734,0.1721600890159607,0.11585070937871933,0.22452934086322784,0.21012599766254425,0.17966607213020325
this,0.5489566326141357,0.20416666567325592,0.2066725641489029,0.02106832154095173,0.23107047379016876,0.24117910861968994,0.24918058514595032,0.2372475117444992,0.25020867586135864,0.3155723512172699
device,0.2484142780303955,0.3949764370918274,0.3621044158935547,0.041711531579494476,0.23632663488388062,0.29918962717056274,0.2986900508403778,0.377450555562973,0.31019261479377747,0.09819377958774567
is,0.28837618231773376,0.12252655625343323,0.14061255753040314,0.02396530658006668,0.2383800595998764,0.2171693742275238,0.20009557902812958,0.1606457680463791,0.21959887444972992,0.22961433231830597
bremsstrahlung,0.28160330653190613,0.18243303894996643,0.2465837299823761,0.025925111025571823,0.17289596796035767,0.15497279167175293,0.31132835149765015,0.2844018340110779,0.30891332030296326,0.26713091135025024
or,0.33867141604423523,0.2454548478126526,0.1529218554496765,0.06871571391820908,0.17899541556835175,0.2628824710845947,0.24703776836395264,0.25674909353256226,0.2564380466938019,0.32389625906944275
braking,0.2420857846736908,0.45594966411590576,0.30813077092170715,0.05055458843708038,0.24258677661418915,0.3936510384082794,0.32646676898002625,0.4285218417644501,0.3410795331001282,0.1723463088274002
radiation,0.2664667069911957,0.3199560344219208,0.2545773386955261,-0.08427855372428894,0.25702348351478577,0.5147439241409302,0.19206851720809937,0.515411913394928,0.34072163701057434,0.1720895618200302
),0.26259949803352356,0.1428654044866562,0.22692398726940155,0.021107977256178856,0.18911464512348175,0.1943506896495819,0.18657808005809784,0.11442587524652481,0.13059468567371368,0.42300865054130554
.,0.3567904531955719,0.23959338665008545,0.17949827015399933,-0.003708066651597619,0.24301011860370636,0.22292809188365936,0.25951385498046875,0.17771154642105103,0.20765838027000427,0.4130953550338745
