,what,satellite,was,used,when,sky,digital,was,launched,?
the,0.42745697498321533,0.22563834488391876,0.48711544275283813,0.3718377649784088,0.5091903209686279,0.26521286368370056,0.18361380696296692,0.48711544275283813,0.2547066807746887,0.22068053483963013
28.5°e,0.1397867351770401,0.09760996699333191,0.21407753229141235,0.18236969411373138,0.1044953465461731,0.10138867050409317,0.13634058833122253,0.21407753229141235,0.12966331839561462,0.25977110862731934
orbital,0.2394261658191681,0.3681567907333374,0.137677863240242,0.1177770271897316,0.16165541112422943,0.17352402210235596,0.24859018623828888,0.137677863240242,0.27544528245925903,0.22483505308628082
position,0.22031237185001373,0.10977485775947571,0.23203803598880768,0.18214157223701477,0.285004198551178,0.20771640539169312,0.14994892477989197,0.23203803598880768,0.12319109588861465,0.15529610216617584
",",0.3087472915649414,0.20065933465957642,0.45456063747406006,0.3120402991771698,0.36674630641937256,0.22621183097362518,0.17865565419197083,0.45456063747406006,0.222664475440979,0.31091248989105225
unlike,0.25655338168144226,0.08727286010980606,0.18063496053218842,0.3393611013889313,0.298819899559021,0.21881011128425598,0.19031298160552979,0.18063496053218842,0.23142574727535248,0.12876726686954498
the,0.42745697498321533,0.22563834488391876,0.48711544275283813,0.3718377649784088,0.5091903209686279,0.26521286368370056,0.18361380696296692,0.48711544275283813,0.2547066807746887,0.22068053483963013
analogue,0.2554619014263153,0.332482248544693,0.14290757477283478,0.348267138004303,0.18194502592086792,0.22053661942481995,0.48044538497924805,0.14290757477283478,0.1571839451789856,0.17176184058189392
service,0.16857224702835083,0.3001212179660797,0.22689001262187958,0.22584868967533112,0.23540960252285004,0.09141623228788376,0.2400941252708435,0.22689001262187958,0.29664507508277893,0.1676298975944519
which,0.5261979103088379,0.22284777462482452,0.2830964922904968,0.414506196975708,0.572554349899292,0.20498745143413544,0.23021383583545685,0.2830964922904968,0.23018783330917358,0.25814583897590637
was,0.22111038863658905,0.21137270331382751,1.0000001192092896,0.23679393529891968,0.37326499819755554,0.181777685880661,0.14947694540023804,1.0000001192092896,0.28489428758621216,0.18412111699581146
broadcast,0.17857211828231812,0.40283894538879395,0.24068336188793182,0.2333708107471466,0.2190258502960205,0.24367868900299072,0.3613227903842926,0.24068336188793182,0.34890836477279663,0.15760008990764618
from,0.2737620174884796,0.2617102265357971,0.31171464920043945,0.25821518898010254,0.405669629573822,0.1670776903629303,0.1673154979944229,0.31171464920043945,0.18379946053028107,0.19969791173934937
19.2°e,0.35187283158302307,0.07400645315647125,0.10168522596359253,0.23690541088581085,0.34355583786964417,0.10007743537425995,0.08470914512872696,0.10168522596359253,0.06759083271026611,0.265282541513443
.,0.3567904531955719,0.16136173903942108,0.40146201848983765,0.33111312985420227,0.475719153881073,0.19117935001850128,0.1748691350221634,0.40146201848983765,0.21241185069084167,0.4130953550338745
