,what,south,african,industry,descended,from,huguenot,settlers,?
.,0.3567904531955719,0.2798699140548706,0.22406414151191711,0.24857841432094574,0.16979701817035675,0.41536515951156616,0.2060975730419159,0.21710044145584106,0.4130953550338745
,what,south,african,industry,descended,from,huguenot,settlers,?
examples,0.26665759086608887,0.12365318834781647,0.1524418592453003,0.19340704381465912,0.17909932136535645,0.24532081186771393,0.1395643949508667,0.18860912322998047,0.19976599514484406
include,0.1535889357328415,0.14692001044750214,0.18667720258235931,0.22577063739299774,0.15237654745578766,0.2679238021373749,0.1155976802110672,0.15961793065071106,0.14925788342952728
:,-0.12022944539785385,-0.08850836753845215,-0.017626576125621796,0.01864773966372013,-0.04009309783577919,-0.056502215564250946,0.05517185479402542,-0.08894190937280655,-0.07156077772378922
blignaut,0.09894616901874542,0.1725008338689804,0.17796149849891663,0.12738285958766937,0.22721946239471436,0.19397448003292084,0.4043236970901489,0.1960374116897583,0.1740458756685257
",",0.3087472915649414,0.3256652057170868,0.25119030475616455,0.24502649903297424,0.23422162234783173,0.39760664105415344,0.24752236902713776,0.23535142838954926,0.31091248989105225
cilliers,0.17387863993644714,0.2531879246234894,0.29123252630233765,0.1444975584745407,0.1424856185913086,0.1636088639497757,0.40544185042381287,0.26868724822998047,0.15123169124126434
",",0.3087472915649414,0.3256652057170868,0.25119030475616455,0.24502649903297424,0.23422162234783173,0.39760664105415344,0.24752236902713776,0.23535142838954926,0.31091248989105225
de,0.10476839542388916,0.179031103849411,0.14202995598316193,0.12967365980148315,0.14635366201400757,0.16806256771087646,0.3515174984931946,0.1346508413553238,0.11064168810844421
klerk,0.20763209462165833,0.32248175144195557,0.3384908139705658,0.15704922378063202,0.13344895839691162,0.1789136379957199,0.32519540190696716,0.27839967608451843,0.1809171736240387
(,0.2411840260028839,0.2013198882341385,0.16657890379428864,0.10804169625043869,0.12436811625957489,0.25806233286857605,0.18252547085285187,0.1017843633890152,0.40561532974243164
le,0.13805793225765228,0.14642640948295593,0.05313998833298683,0.12795351445674896,0.09784473478794098,0.09516751766204834,0.32462695240974426,0.09394338726997375,0.11964468657970428
clercq,0.1564483344554901,0.2004615068435669,0.1956794261932373,0.19156983494758606,0.171417236328125,0.14707712829113007,0.5252358913421631,0.22970901429653168,0.2546423375606537
),0.26259949803352356,0.2002217173576355,0.14777451753616333,0.14066913723945618,0.14685483276844025,0.2672361731529236,0.18730930984020233,0.08945966511964798,0.42300865054130554
",",0.3087472915649414,0.3256652057170868,0.25119030475616455,0.24502649903297424,0.23422162234783173,0.39760664105415344,0.24752236902713776,0.23535142838954926,0.31091248989105225
de,0.10476839542388916,0.179031103849411,0.14202995598316193,0.12967365980148315,0.14635366201400757,0.16806256771087646,0.3515174984931946,0.1346508413553238,0.11064168810844421
villiers,0.1490778774023056,0.22746017575263977,0.20386774837970734,0.09698903560638428,0.09757661819458008,0.13334208726882935,0.41737180948257446,0.17803944647312164,0.15787145495414734
",",0.3087472915649414,0.3256652057170868,0.25119030475616455,0.24502649903297424,0.23422162234783173,0.39760664105415344,0.24752236902713776,0.23535142838954926,0.31091248989105225
du,0.10019232332706451,0.19309116899967194,0.19023571908473969,0.09537848085165024,0.07940813153982162,0.15518777072429657,0.3207117021083832,0.07396578043699265,0.155681312084198
plessis,0.11737863719463348,0.2245391309261322,0.2824634313583374,0.09761756658554077,0.21301960945129395,0.18095079064369202,0.4889562427997589,0.18467167019844055,0.15242882072925568
",",0.3087472915649414,0.3256652057170868,0.25119030475616455,0.24502649903297424,0.23422162234783173,0.39760664105415344,0.24752236902713776,0.23535142838954926,0.31091248989105225
du,0.10019232332706451,0.19309116899967194,0.19023571908473969,0.09537848085165024,0.07940813153982162,0.15518777072429657,0.3207117021083832,0.07396578043699265,0.155681312084198
preez,0.2580883204936981,0.19039708375930786,0.1828514039516449,0.14234782755374908,0.09059657156467438,0.2197476327419281,0.14384223520755768,0.18598982691764832,0.3056768476963043
(,0.2411840260028839,0.2013198882341385,0.16657890379428864,0.10804169625043869,0.12436811625957489,0.25806233286857605,0.18252547085285187,0.1017843633890152,0.40561532974243164
des,0.1532852053642273,0.13228338956832886,0.16556786000728607,0.10488826781511307,0.1369795799255371,0.16797581315040588,0.34058400988578796,0.1056884154677391,0.08194498717784882
pres,0.1941462606191635,0.13102863729000092,0.1283048838376999,0.12262587994337082,0.0480378158390522,0.135740265250206,0.2524798512458801,0.1461813598871231,0.14633440971374512
),0.26259949803352356,0.2002217173576355,0.14777451753616333,0.14066913723945618,0.14685483276844025,0.2672361731529236,0.18730930984020233,0.08945966511964798,0.42300865054130554
",",0.3087472915649414,0.3256652057170868,0.25119030475616455,0.24502649903297424,0.23422162234783173,0.39760664105415344,0.24752236902713776,0.23535142838954926,0.31091248989105225
du,0.10019232332706451,0.19309116899967194,0.19023571908473969,0.09537848085165024,0.07940813153982162,0.15518777072429657,0.3207117021083832,0.07396578043699265,0.155681312084198
randt,0.23282116651535034,0.15984052419662476,0.19800035655498505,0.1766456961631775,0.11109600961208344,0.14933039247989655,0.3131136894226074,0.15816961228847504,0.20127791166305542
(,0.2411840260028839,0.2013198882341385,0.16657890379428864,0.10804169625043869,0.12436811625957489,0.25806233286857605,0.18252547085285187,0.1017843633890152,0.40561532974243164
durand,0.17204703390598297,0.22483626008033752,0.2494683563709259,0.18960365653038025,0.147861510515213,0.16327375173568726,0.33729010820388794,0.19974291324615479,0.1688523292541504
),0.26259949803352356,0.2002217173576355,0.14777451753616333,0.14066913723945618,0.14685483276844025,0.2672361731529236,0.18730930984020233,0.08945966511964798,0.42300865054130554
",",0.3087472915649414,0.3256652057170868,0.25119030475616455,0.24502649903297424,0.23422162234783173,0.39760664105415344,0.24752236902713776,0.23535142838954926,0.31091248989105225
du,0.10019232332706451,0.19309116899967194,0.19023571908473969,0.09537848085165024,0.07940813153982162,0.15518777072429657,0.3207117021083832,0.07396578043699265,0.155681312084198
toit,0.18913346529006958,0.17418888211250305,0.17424266040325165,0.09809671342372894,0.11667338013648987,0.16803179681301117,0.43027785420417786,0.16173002123832703,0.24162757396697998
",",0.3087472915649414,0.3256652057170868,0.25119030475616455,0.24502649903297424,0.23422162234783173,0.39760664105415344,0.24752236902713776,0.23535142838954926,0.31091248989105225
duvenhage,0.14203476905822754,0.25839105248451233,0.23217889666557312,0.23454441130161285,0.22708722949028015,0.23092596232891083,0.42690959572792053,0.23227651417255402,0.1366339921951294
(,0.2411840260028839,0.2013198882341385,0.16657890379428864,0.10804169625043869,0.12436811625957489,0.25806233286857605,0.18252547085285187,0.1017843633890152,0.40561532974243164
du,0.10019232332706451,0.19309116899967194,0.19023571908473969,0.09537848085165024,0.07940813153982162,0.15518777072429657,0.3207117021083832,0.07396578043699265,0.155681312084198
vinage,0.22299818694591522,0.2318236380815506,0.16262339055538177,0.26209720969200134,0.19210205972194672,0.16455945372581482,0.3004668056964874,0.24702979624271393,0.2052822709083557
),0.26259949803352356,0.2002217173576355,0.14777451753616333,0.14066913723945618,0.14685483276844025,0.2672361731529236,0.18730930984020233,0.08945966511964798,0.42300865054130554
",",0.3087472915649414,0.3256652057170868,0.25119030475616455,0.24502649903297424,0.23422162234783173,0.39760664105415344,0.24752236902713776,0.23535142838954926,0.31091248989105225
franck,0.19731195271015167,0.14383921027183533,0.18217498064041138,0.1149100735783577,0.08074840158224106,0.18387046456336975,0.3629865348339081,0.15442150831222534,0.14862579107284546
",",0.3087472915649414,0.3256652057170868,0.25119030475616455,0.24502649903297424,0.23422162234783173,0.39760664105415344,0.24752236902713776,0.23535142838954926,0.31091248989105225
fouche,0.1671149730682373,0.22426216304302216,0.19056306779384613,0.13145339488983154,0.15738694369792938,0.1856503039598465,0.4282093942165375,0.15156860649585724,0.20689156651496887
",",0.3087472915649414,0.3256652057170868,0.25119030475616455,0.24502649903297424,0.23422162234783173,0.39760664105415344,0.24752236902713776,0.23535142838954926,0.31091248989105225
fourie,0.16801884770393372,0.14397332072257996,0.22178897261619568,0.16046485304832458,0.131376713514328,0.23371931910514832,0.3323262631893158,0.09883210062980652,0.13381780683994293
(,0.2411840260028839,0.2013198882341385,0.16657890379428864,0.10804169625043869,0.12436811625957489,0.25806233286857605,0.18252547085285187,0.1017843633890152,0.40561532974243164
fleurit,0.22697727382183075,0.2071196585893631,0.23373016715049744,0.1565532684326172,0.236005961894989,0.22103984653949738,0.4250340163707733,0.22416339814662933,0.2454785406589508
),0.26259949803352356,0.2002217173576355,0.14777451753616333,0.14066913723945618,0.14685483276844025,0.2672361731529236,0.18730930984020233,0.08945966511964798,0.42300865054130554
",",0.3087472915649414,0.3256652057170868,0.25119030475616455,0.24502649903297424,0.23422162234783173,0.39760664105415344,0.24752236902713776,0.23535142838954926,0.31091248989105225
gervais,0.1378432959318161,0.14343899488449097,0.1992873251438141,0.0954868495464325,0.07597609609365463,0.062172286212444305,0.3894869089126587,0.16296610236167908,0.14664427936077118
",",0.3087472915649414,0.3256652057170868,0.25119030475616455,0.24502649903297424,0.23422162234783173,0.39760664105415344,0.24752236902713776,0.23535142838954926,0.31091248989105225
giliomee,0.23980732262134552,0.34822165966033936,0.3368009924888611,0.23444202542304993,0.30366572737693787,0.2180478274822235,0.33463943004608154,0.3404003381729126,0.12898510694503784
(,0.2411840260028839,0.2013198882341385,0.16657890379428864,0.10804169625043869,0.12436811625957489,0.25806233286857605,0.18252547085285187,0.1017843633890152,0.40561532974243164
guilliaume,0.2539873421192169,0.2066541612148285,0.26926034688949585,0.19743016362190247,0.12386474758386612,0.2086729258298874,0.48106199502944946,0.19422011077404022,0.2241191864013672
),0.26259949803352356,0.2002217173576355,0.14777451753616333,0.14066913723945618,0.14685483276844025,0.2672361731529236,0.18730930984020233,0.08945966511964798,0.42300865054130554
",",0.3087472915649414,0.3256652057170868,0.25119030475616455,0.24502649903297424,0.23422162234783173,0.39760664105415344,0.24752236902713776,0.23535142838954926,0.31091248989105225
gous/gouws,0.2620686888694763,0.22722963988780975,0.26715365052223206,0.2365524172782898,0.3434237539768219,0.2446073293685913,0.43087220191955566,0.3256358802318573,0.27791696786880493
(,0.2411840260028839,0.2013198882341385,0.16657890379428864,0.10804169625043869,0.12436811625957489,0.25806233286857605,0.18252547085285187,0.1017843633890152,0.40561532974243164
gauch,0.19142141938209534,0.2979804277420044,0.2039172649383545,0.18169349431991577,0.18917004764080048,0.2300628274679184,0.42969009280204773,0.2190552055835724,0.12355409562587738
),0.26259949803352356,0.2002217173576355,0.14777451753616333,0.14066913723945618,0.14685483276844025,0.2672361731529236,0.18730930984020233,0.08945966511964798,0.42300865054130554
",",0.3087472915649414,0.3256652057170868,0.25119030475616455,0.24502649903297424,0.23422162234783173,0.39760664105415344,0.24752236902713776,0.23535142838954926,0.31091248989105225
hugo,0.12195195257663727,0.1351613700389862,0.14294500648975372,0.10739716142416,0.12065383046865463,0.07175061851739883,0.3514326810836792,0.12214626371860504,0.15095652639865875
",",0.3087472915649414,0.3256652057170868,0.25119030475616455,0.24502649903297424,0.23422162234783173,0.39760664105415344,0.24752236902713776,0.23535142838954926,0.31091248989105225
jordaan,0.17757079005241394,0.2891019284725189,0.283952921628952,0.1305997669696808,0.18482375144958496,0.23805676400661469,0.3304019570350647,0.18256308138370514,0.1427871584892273
(,0.2411840260028839,0.2013198882341385,0.16657890379428864,0.10804169625043869,0.12436811625957489,0.25806233286857605,0.18252547085285187,0.1017843633890152,0.40561532974243164
jourdan,0.10839895904064178,0.2134418487548828,0.19278781116008759,0.09458174556493759,0.10848304629325867,0.14886006712913513,0.43178582191467285,0.157353475689888,0.12039057165384293
),0.26259949803352356,0.2002217173576355,0.14777451753616333,0.14066913723945618,0.14685483276844025,0.2672361731529236,0.18730930984020233,0.08945966511964798,0.42300865054130554
",",0.3087472915649414,0.3256652057170868,0.25119030475616455,0.24502649903297424,0.23422162234783173,0.39760664105415344,0.24752236902713776,0.23535142838954926,0.31091248989105225
joubert,0.15193338692188263,0.1688859611749649,0.21742971241474152,0.1344694197177887,0.08118219673633575,0.16605634987354279,0.43482881784439087,0.18714436888694763,0.14157412946224213
",",0.3087472915649414,0.3256652057170868,0.25119030475616455,0.24502649903297424,0.23422162234783173,0.39760664105415344,0.24752236902713776,0.23535142838954926,0.31091248989105225
kriek,0.139118030667305,0.13892003893852234,0.09362956881523132,0.09006374329328537,0.04592740163207054,0.15254029631614685,0.2590392231941223,0.12730975449085236,0.19726787507534027
",",0.3087472915649414,0.3256652057170868,0.25119030475616455,0.24502649903297424,0.23422162234783173,0.39760664105415344,0.24752236902713776,0.23535142838954926,0.31091248989105225
labuschagne,0.24202527105808258,0.25011029839515686,0.2547169327735901,0.2802659869194031,0.16590644419193268,0.20022322237491608,0.44518038630485535,0.19291089475154877,0.22933535277843475
(,0.2411840260028839,0.2013198882341385,0.16657890379428864,0.10804169625043869,0.12436811625957489,0.25806233286857605,0.18252547085285187,0.1017843633890152,0.40561532974243164
la,0.15497572720050812,0.17953135073184967,0.13387539982795715,0.06485622376203537,0.09630487859249115,0.1642850637435913,0.2882387936115265,0.191755473613739,0.16701938211917877
buscagne,0.2258332520723343,0.28669190406799316,0.27022820711135864,0.2465989589691162,0.1418502926826477,0.18239566683769226,0.3959895074367523,0.2281673699617386,0.18046154081821442
),0.26259949803352356,0.2002217173576355,0.14777451753616333,0.14066913723945618,0.14685483276844025,0.2672361731529236,0.18730930984020233,0.08945966511964798,0.42300865054130554
",",0.3087472915649414,0.3256652057170868,0.25119030475616455,0.24502649903297424,0.23422162234783173,0.39760664105415344,0.24752236902713776,0.23535142838954926,0.31091248989105225
le,0.13805793225765228,0.14642640948295593,0.05313998833298683,0.12795351445674896,0.09784473478794098,0.09516751766204834,0.32462695240974426,0.09394338726997375,0.11964468657970428
roux,0.18334247171878815,0.09846183657646179,0.16255736351013184,0.15270471572875977,0.12240788340568542,0.14844073355197906,0.3497851490974426,0.19196967780590057,0.07500609755516052
",",0.3087472915649414,0.3256652057170868,0.25119030475616455,0.24502649903297424,0.23422162234783173,0.39760664105415344,0.24752236902713776,0.23535142838954926,0.31091248989105225
lombard,0.2081330269575119,0.1438113898038864,0.14861644804477692,0.15307393670082092,0.18034768104553223,0.2086690217256546,0.3670178949832916,0.23288996517658234,0.1444772183895111
",",0.3087472915649414,0.3256652057170868,0.25119030475616455,0.24502649903297424,0.23422162234783173,0.39760664105415344,0.24752236902713776,0.23535142838954926,0.31091248989105225
malan,0.12746937572956085,0.2759039103984833,0.3602086007595062,0.14447960257530212,0.24700818955898285,0.1993405669927597,0.3309532105922699,0.22646239399909973,0.14768777787685394
",",0.3087472915649414,0.3256652057170868,0.25119030475616455,0.24502649903297424,0.23422162234783173,0.39760664105415344,0.24752236902713776,0.23535142838954926,0.31091248989105225
malherbe,0.16027764976024628,0.281528115272522,0.2249339520931244,0.13057942688465118,0.18835312128067017,0.19266653060913086,0.4376820921897888,0.25230005383491516,0.21277154982089996
",",0.3087472915649414,0.3256652057170868,0.25119030475616455,0.24502649903297424,0.23422162234783173,0.39760664105415344,0.24752236902713776,0.23535142838954926,0.31091248989105225
marais,0.16849321126937866,0.21688921749591827,0.23906290531158447,0.15652413666248322,0.1583130806684494,0.18124404549598694,0.39496055245399475,0.24964594841003418,0.16210928559303284
",",0.3087472915649414,0.3256652057170868,0.25119030475616455,0.24502649903297424,0.23422162234783173,0.39760664105415344,0.24752236902713776,0.23535142838954926,0.31091248989105225
maree,0.08326204866170883,0.3569766581058502,0.21774299442768097,0.10075891017913818,0.25223833322525024,0.1990600824356079,0.2921218276023865,0.23767651617527008,0.11637553572654724
",",0.3087472915649414,0.3256652057170868,0.25119030475616455,0.24502649903297424,0.23422162234783173,0.39760664105415344,0.24752236902713776,0.23535142838954926,0.31091248989105225
minnaar,0.1890210658311844,0.3011319935321808,0.25662222504615784,0.19631601870059967,0.1914612352848053,0.2212124764919281,0.36460959911346436,0.22665007412433624,0.1694447100162506
(,0.2411840260028839,0.2013198882341385,0.16657890379428864,0.10804169625043869,0.12436811625957489,0.25806233286857605,0.18252547085285187,0.1017843633890152,0.40561532974243164
mesnard,0.24077491462230682,0.1644800305366516,0.20914997160434723,0.19887779653072357,0.17634057998657227,0.15757441520690918,0.4190957844257355,0.26895737648010254,0.267171710729599
),0.26259949803352356,0.2002217173576355,0.14777451753616333,0.14066913723945618,0.14685483276844025,0.2672361731529236,0.18730930984020233,0.08945966511964798,0.42300865054130554
",",0.3087472915649414,0.3256652057170868,0.25119030475616455,0.24502649903297424,0.23422162234783173,0.39760664105415344,0.24752236902713776,0.23535142838954926,0.31091248989105225
nel,0.07059244066476822,0.20831844210624695,0.11428404599428177,0.10541975498199463,0.07312831282615662,0.1314702332019806,0.24050943553447723,0.08053319901227951,0.10300469398498535
(,0.2411840260028839,0.2013198882341385,0.16657890379428864,0.10804169625043869,0.12436811625957489,0.25806233286857605,0.18252547085285187,0.1017843633890152,0.40561532974243164
nell,0.06673091650009155,0.20812876522541046,0.14908075332641602,0.04461287707090378,0.13666370511054993,0.2092682123184204,0.20923466980457306,0.1251460462808609,0.13587380945682526
),0.26259949803352356,0.2002217173576355,0.14777451753616333,0.14066913723945618,0.14685483276844025,0.2672361731529236,0.18730930984020233,0.08945966511964798,0.42300865054130554
",",0.3087472915649414,0.3256652057170868,0.25119030475616455,0.24502649903297424,0.23422162234783173,0.39760664105415344,0.24752236902713776,0.23535142838954926,0.31091248989105225
naude,0.16059498488903046,0.2617257237434387,0.246109738945961,0.1587570160627365,0.09693500399589539,0.18544667959213257,0.41524559259414673,0.15730805695056915,0.15961848199367523
',0.3245812654495239,0.20635297894477844,0.17340229451656342,0.15467144548892975,0.18194158375263214,0.20019984245300293,0.08778917789459229,0.08765662461519241,0.330942302942276
",",0.3087472915649414,0.3256652057170868,0.25119030475616455,0.24502649903297424,0.23422162234783173,0.39760664105415344,0.24752236902713776,0.23535142838954926,0.31091248989105225
nortje,0.24774660170078278,0.4368442893028259,0.15063327550888062,0.2076282501220703,0.19075509905815125,0.30804070830345154,0.3629509210586548,0.2372622936964035,0.25946733355522156
(,0.2411840260028839,0.2013198882341385,0.16657890379428864,0.10804169625043869,0.12436811625957489,0.25806233286857605,0.18252547085285187,0.1017843633890152,0.40561532974243164
nortier,0.11745089292526245,0.33355244994163513,0.18079109489917755,0.17399533092975616,0.09822621196508408,0.19893571734428406,0.4808262586593628,0.2611462473869324,0.12176201492547989
),0.26259949803352356,0.2002217173576355,0.14777451753616333,0.14066913723945618,0.14685483276844025,0.2672361731529236,0.18730930984020233,0.08945966511964798,0.42300865054130554
",",0.3087472915649414,0.3256652057170868,0.25119030475616455,0.24502649903297424,0.23422162234783173,0.39760664105415344,0.24752236902713776,0.23535142838954926,0.31091248989105225
pienaar,0.1732066124677658,0.30740731954574585,0.34180453419685364,0.1710783690214157,0.1775938868522644,0.15661264955997467,0.4896547198295593,0.25454166531562805,0.15001535415649414
(,0.2411840260028839,0.2013198882341385,0.16657890379428864,0.10804169625043869,0.12436811625957489,0.25806233286857605,0.18252547085285187,0.1017843633890152,0.40561532974243164
pinard,0.19375936686992645,0.1996176689863205,0.22855240106582642,0.19573387503623962,0.17496450245380402,0.25604814291000366,0.3511870205402374,0.2344704419374466,0.17623655498027802
),0.26259949803352356,0.2002217173576355,0.14777451753616333,0.14066913723945618,0.14685483276844025,0.2672361731529236,0.18730930984020233,0.08945966511964798,0.42300865054130554
",",0.3087472915649414,0.3256652057170868,0.25119030475616455,0.24502649903297424,0.23422162234783173,0.39760664105415344,0.24752236902713776,0.23535142838954926,0.31091248989105225
retief,0.15333478152751923,0.049177270382642746,0.06757112592458725,0.14161206781864166,0.06373715400695801,0.20868852734565735,0.25537946820259094,0.05034268647432327,0.16448087990283966
(,0.2411840260028839,0.2013198882341385,0.16657890379428864,0.10804169625043869,0.12436811625957489,0.25806233286857605,0.18252547085285187,0.1017843633890152,0.40561532974243164
retif,0.2093631774187088,0.0005928546306677163,0.0438016839325428,0.20484724640846252,0.053450316190719604,0.16823963820934296,0.17888055741786957,0.0479281023144722,0.1840594857931137
),0.26259949803352356,0.2002217173576355,0.14777451753616333,0.14066913723945618,0.14685483276844025,0.2672361731529236,0.18730930984020233,0.08945966511964798,0.42300865054130554
",",0.3087472915649414,0.3256652057170868,0.25119030475616455,0.24502649903297424,0.23422162234783173,0.39760664105415344,0.24752236902713776,0.23535142838954926,0.31091248989105225
rossouw,0.2328033149242401,0.33776620030403137,0.24312855303287506,0.15851162374019623,0.19734852015972137,0.2612661123275757,0.39311864972114563,0.3381526470184326,0.2053922563791275
(,0.2411840260028839,0.2013198882341385,0.16657890379428864,0.10804169625043869,0.12436811625957489,0.25806233286857605,0.18252547085285187,0.1017843633890152,0.40561532974243164
rousseau,0.27398765087127686,0.1281478852033615,0.2107660472393036,0.19233641028404236,0.15748144686222076,0.15292367339134216,0.453474223613739,0.18329119682312012,0.1868523210287094
),0.26259949803352356,0.2002217173576355,0.14777451753616333,0.14066913723945618,0.14685483276844025,0.2672361731529236,0.18730930984020233,0.08945966511964798,0.42300865054130554
",",0.3087472915649414,0.3256652057170868,0.25119030475616455,0.24502649903297424,0.23422162234783173,0.39760664105415344,0.24752236902713776,0.23535142838954926,0.31091248989105225
taljaard,0.2502393424510956,0.22951780259609222,0.1986512988805771,0.18495191633701324,0.18731728196144104,0.1866803914308548,0.4096640348434448,0.1784851849079132,0.2388795018196106
(,0.2411840260028839,0.2013198882341385,0.16657890379428864,0.10804169625043869,0.12436811625957489,0.25806233286857605,0.18252547085285187,0.1017843633890152,0.40561532974243164
taillard,0.1062689796090126,0.20559152960777283,0.19925449788570404,0.1678868979215622,0.14167532324790955,0.10113467276096344,0.3438408374786377,0.16138780117034912,0.16273975372314453
),0.26259949803352356,0.2002217173576355,0.14777451753616333,0.14066913723945618,0.14685483276844025,0.2672361731529236,0.18730930984020233,0.08945966511964798,0.42300865054130554
