,objects,of,constant,density,are,proportional,to,volume,by,what,force,to,define,standard,weights,?,.
gravity,0.4730571508407593,0.17525646090507507,0.34506893157958984,0.365018755197525,0.20045295357704163,0.3260152041912079,0.23946231603622437,0.24133563041687012,0.2337358593940735,0.259439080953598,0.4355055093765259,0.23946231603622437,0.25318828225135803,0.19705484807491302,0.3471381664276123,0.18354056775569916,0.19336320459842682
is,0.23756065964698792,0.4854315221309662,0.1972285658121109,0.2587282061576843,0.5330929756164551,0.2985236644744873,0.42745086550712585,0.20146408677101135,0.3899846076965332,0.28837618231773376,0.22036980092525482,0.42745086550712585,0.21447251737117767,0.23514990508556366,0.25588589906692505,0.22961433231830597,0.4569662809371948
proportional,0.30022504925727844,0.3755289316177368,0.4334324300289154,0.4143657088279724,0.30585649609565735,0.9999998807907104,0.31183287501335144,0.3521290123462677,0.259960412979126,0.21258501708507538,0.2524314820766449,0.31183287501335144,0.3126026391983032,0.31374335289001465,0.394108384847641,0.150908961892128,0.27556005120277405
to,0.2695634961128235,0.41548454761505127,0.26379308104515076,0.19789865612983704,0.3504326641559601,0.31183287501335144,1.0,0.16561628878116608,0.33534231781959534,0.455847829580307,0.24496492743492126,1.0,0.27667900919914246,0.1969985067844391,0.2553836703300476,0.29463258385658264,0.4645031690597534
volume,0.17193204164505005,0.27775493264198303,0.27606359124183655,0.3251561224460602,0.1474607139825821,0.3521290123462677,0.16561628878116608,1.0,0.1885649859905243,0.18066860735416412,0.1772466003894806,0.16561628878116608,0.19867131114006042,0.1373121738433838,0.2519681751728058,0.1651400327682495,0.2695035934448242
for,0.240665465593338,0.4185989499092102,0.18285220861434937,0.13085108995437622,0.3895993232727051,0.23841391503810883,0.4451248347759247,0.1439160704612732,0.3248702883720398,0.3017193675041199,0.15857845544815063,0.4451248347759247,0.26458024978637695,0.3173719346523285,0.23612667620182037,0.264628142118454,0.4726039469242096
objects,1.0000001192092896,0.23814009130001068,0.2708791196346283,0.23063817620277405,0.3614059388637543,0.30022504925727844,0.2695634961128235,0.17193204164505005,0.22672481834888458,0.24020016193389893,0.27373945713043213,0.2695634961128235,0.2793487310409546,0.21850740909576416,0.3200613260269165,0.15479016304016113,0.23188386857509613
of,0.23814009130001068,1.0,0.25393494963645935,0.2389363795518875,0.39081433415412903,0.3755289316177368,0.41548454761505127,0.27775493264198303,0.3646814823150635,0.33290785551071167,0.27094775438308716,0.41548454761505127,0.23249299824237823,0.2296806275844574,0.190908282995224,0.1826142966747284,0.5352458953857422
constant,0.2708791196346283,0.25393494963645935,1.0,0.2699280381202698,0.1531907021999359,0.4334324300289154,0.26379308104515076,0.27606359124183655,0.18755823373794556,0.22559526562690735,0.26580461859703064,0.26379308104515076,0.23000431060791016,0.19865967333316803,0.23597237467765808,0.14516431093215942,0.24043156206607819
density,0.23063817620277405,0.2389363795518875,0.2699280381202698,1.0,0.2392759770154953,0.4143657088279724,0.19789865612983704,0.3251561224460602,0.1930733025074005,0.1728270947933197,0.21902555227279663,0.19789865612983704,0.1458224654197693,0.21752452850341797,0.29135236144065857,0.1457761973142624,0.2338748723268509
(,0.11311083287000656,0.35032153129577637,0.1794145703315735,0.18440818786621094,0.23263892531394958,0.22077354788780212,0.30882009863853455,0.21936368942260742,0.20696312189102173,0.2411840260028839,0.17529799044132233,0.30882009863853455,0.219939187169075,0.2616095244884491,0.1368803232908249,0.40561532974243164,0.5072786808013916
widely,0.17263555526733398,0.22028475999832153,0.17757335305213928,0.1445169746875763,0.3113815486431122,0.20415346324443817,0.2705559730529785,0.1445598304271698,0.2632814347743988,0.22598060965538025,0.07419000566005707,0.2705559730529785,0.20798927545547485,0.36899593472480774,0.10608463734388351,0.10354958474636078,0.2204076051712036
exploited,0.26672613620758057,0.21325378119945526,0.15067461133003235,0.2195887565612793,0.2526615858078003,0.2181735336780548,0.24575142562389374,0.15663401782512665,0.30678269267082214,0.18544885516166687,0.19712519645690918,0.24575142562389374,0.20434170961380005,0.13699215650558472,0.10098152607679367,0.1410878449678421,0.18163566291332245
for,0.240665465593338,0.4185989499092102,0.18285220861434937,0.13085108995437622,0.3895993232727051,0.23841391503810883,0.4451248347759247,0.1439160704612732,0.3248702883720398,0.3017193675041199,0.15857845544815063,0.4451248347759247,0.26458024978637695,0.3173719346523285,0.23612667620182037,0.264628142118454,0.4726039469242096
millennia,0.29669132828712463,0.23857885599136353,0.17624688148498535,0.12997077405452728,0.247122123837471,0.16319645941257477,0.2671881318092346,0.07821781188249588,0.18400022387504578,0.19731014966964722,0.0691227838397026,0.2671881318092346,0.25989192724227905,0.20214101672172546,0.22752778232097626,0.16797767579555511,0.23320068418979645
to,0.2695634961128235,0.41548454761505127,0.26379308104515076,0.19789865612983704,0.3504326641559601,0.31183287501335144,1.0,0.16561628878116608,0.33534231781959534,0.455847829580307,0.24496492743492126,1.0,0.27667900919914246,0.1969985067844391,0.2553836703300476,0.29463258385658264,0.4645031690597534
define,0.2793487310409546,0.23249299824237823,0.23000431060791016,0.1458224654197693,0.260631263256073,0.3126026391983032,0.27667900919914246,0.19867131114006042,0.1851387321949005,0.37022438645362854,0.1660376936197281,0.27667900919914246,0.9999998807907104,0.3250047564506531,0.23865734040737152,0.2999834418296814,0.19754591584205627
standard,0.21850740909576416,0.2296806275844574,0.19865967333316803,0.21752452850341797,0.2518865764141083,0.31374335289001465,0.1969985067844391,0.1373121738433838,0.14653390645980835,0.22809998691082,0.14851008355617523,0.1969985067844391,0.3250047564506531,1.0,0.3003164231777191,0.17029257118701935,0.2521037757396698
weights,0.3200613260269165,0.190908282995224,0.23597237467765808,0.29135236144065857,0.25120165944099426,0.394108384847641,0.2553836703300476,0.2519681751728058,0.165093794465065,0.1891348958015442,0.25424402952194214,0.2553836703300476,0.23865734040737152,0.3003164231777191,0.9999998807907104,0.11669361591339111,0.2243182212114334
),0.10009772330522537,0.3680361211299896,0.17642728984355927,0.19731371104717255,0.2373749315738678,0.20860500633716583,0.31236231327056885,0.20224043726921082,0.2151763141155243,0.26259949803352356,0.19671578705310822,0.31236231327056885,0.20235136151313782,0.24327416718006134,0.13592182099819183,0.42300865054130554,0.5363735556602478
;,0.13331931829452515,0.054534342139959335,0.0166960209608078,0.05088367313146591,0.15315808355808258,0.015271399170160294,0.0979827418923378,0.10356692224740982,0.10469875484704971,0.10986888408660889,0.047252725809812546,0.0979827418923378,0.10471558570861816,0.07923682034015656,-0.13410800695419312,0.10349778085947037,0.09254473447799683
archimedes,0.32868021726608276,0.2798770070075989,0.32647600769996643,0.1771877110004425,0.16836416721343994,0.24817445874214172,0.21263623237609863,0.2710497975349426,0.2064688503742218,0.32283836603164673,0.21398800611495972,0.21263623237609863,0.21565227210521698,0.1256905049085617,0.2887519896030426,0.21126744151115417,0.30543285608291626
',0.15449732542037964,0.39136970043182373,0.11785470694303513,0.18998821079730988,0.24618251621723175,0.1333799511194229,0.34544456005096436,0.13881731033325195,0.2610379159450531,0.3245812654495239,0.1630113273859024,0.34544456005096436,0.20760343968868256,0.14507821202278137,0.10715779662132263,0.330942302942276,0.4806240200996399
principle,0.25642159581184387,0.2430231273174286,0.29407238960266113,0.20059320330619812,0.19137829542160034,0.35127171874046326,0.22799374163150787,0.22196121513843536,0.18832720816135406,0.3569014072418213,0.2669140100479126,0.22799374163150787,0.3234318792819977,0.29104313254356384,0.2498173713684082,0.2002675086259842,0.1894911378622055
for,0.240665465593338,0.4185989499092102,0.18285220861434937,0.13085108995437622,0.3895993232727051,0.23841391503810883,0.4451248347759247,0.1439160704612732,0.3248702883720398,0.3017193675041199,0.15857845544815063,0.4451248347759247,0.26458024978637695,0.3173719346523285,0.23612667620182037,0.264628142118454,0.4726039469242096
buoyancy,0.42323827743530273,0.3012014925479889,0.4041721522808075,0.45045357942581177,0.2617839574813843,0.44920653104782104,0.30291926860809326,0.2803647816181183,0.20820100605487823,0.32871153950691223,0.4471507668495178,0.30291926860809326,0.31643709540367126,0.2676551043987274,0.45453736186027527,0.15274441242218018,0.20152553915977478
;,0.13331931829452515,0.054534342139959335,0.0166960209608078,0.05088367313146591,0.15315808355808258,0.015271399170160294,0.0979827418923378,0.10356692224740982,0.10469875484704971,0.10986888408660889,0.047252725809812546,0.0979827418923378,0.10471558570861816,0.07923682034015656,-0.13410800695419312,0.10349778085947037,0.09254473447799683
archimedes,0.32868021726608276,0.2798770070075989,0.32647600769996643,0.1771877110004425,0.16836416721343994,0.24817445874214172,0.21263623237609863,0.2710497975349426,0.2064688503742218,0.32283836603164673,0.21398800611495972,0.21263623237609863,0.21565227210521698,0.1256905049085617,0.2887519896030426,0.21126744151115417,0.30543285608291626
',0.15449732542037964,0.39136970043182373,0.11785470694303513,0.18998821079730988,0.24618251621723175,0.1333799511194229,0.34544456005096436,0.13881731033325195,0.2610379159450531,0.3245812654495239,0.1630113273859024,0.34544456005096436,0.20760343968868256,0.14507821202278137,0.10715779662132263,0.330942302942276,0.4806240200996399
analysis,0.24509218335151672,0.24679350852966309,0.20198088884353638,0.19486688077449799,0.232616126537323,0.38198596239089966,0.21860700845718384,0.21365799009799957,0.17521482706069946,0.2842639982700348,0.1493498831987381,0.21860700845718384,0.36963388323783875,0.2052352875471115,0.23663415014743805,0.15352053940296173,0.1780904233455658
of,0.23814009130001068,1.0,0.25393494963645935,0.2389363795518875,0.39081433415412903,0.3755289316177368,0.41548454761505127,0.27775493264198303,0.3646814823150635,0.33290785551071167,0.27094775438308716,0.41548454761505127,0.23249299824237823,0.2296806275844574,0.190908282995224,0.1826142966747284,0.5352458953857422
the,0.24716724455356598,0.733189046382904,0.2037150114774704,0.2451544851064682,0.40399202704429626,0.31065797805786133,0.535392165184021,0.2396446168422699,0.4408751428127289,0.42745697498321533,0.2800885736942291,0.535392165184021,0.215811088681221,0.29008856415748596,0.2594113051891327,0.22068053483963013,0.5934505462646484
lever,0.32010242342948914,0.1296941339969635,0.2651224434375763,0.18122242391109467,0.14582660794258118,0.24746644496917725,0.22961865365505219,0.16998863220214844,0.22994264960289001,0.20447008311748505,0.2576734721660614,0.22961865365505219,0.22299818694591522,0.2302810251712799,0.2980457842350006,0.15690237283706665,0.19497139751911163
;,0.13331931829452515,0.054534342139959335,0.0166960209608078,0.05088367313146591,0.15315808355808258,0.015271399170160294,0.0979827418923378,0.10356692224740982,0.10469875484704971,0.10986888408660889,0.047252725809812546,0.0979827418923378,0.10471558570861816,0.07923682034015656,-0.13410800695419312,0.10349778085947037,0.09254473447799683
boyle,0.17199860513210297,0.1335122287273407,0.19336718320846558,0.1689567118883133,0.12515515089035034,0.2758576571941376,0.21024534106254578,0.1496722400188446,0.2532857358455658,0.19232483208179474,0.20410235226154327,0.21024534106254578,0.15025809407234192,0.1286088079214096,0.17629662156105042,0.1254223883152008,0.25228652358055115
's,0.013840041123330593,-0.03817026689648628,-0.015898186713457108,0.022226892411708832,-0.008927806280553341,-0.0017940793186426163,0.03782717138528824,-0.07127277553081512,-0.010884488001465797,0.02692362666130066,0.020782919600605965,0.03782717138528824,-0.1088172048330307,-0.011532524600625038,-0.02693476341664791,-0.023395681753754616,-0.003708066651597619
law,0.15823568403720856,0.2816956341266632,0.27736684679985046,0.15826255083084106,0.13009320199489594,0.3119436502456665,0.259207159280777,0.17391322553157806,0.1977037936449051,0.2145031988620758,0.23490524291992188,0.259207159280777,0.24226251244544983,0.16994313895702362,0.11793442815542221,0.1528988480567932,0.24482665956020355
for,0.240665465593338,0.4185989499092102,0.18285220861434937,0.13085108995437622,0.3895993232727051,0.23841391503810883,0.4451248347759247,0.1439160704612732,0.3248702883720398,0.3017193675041199,0.15857845544815063,0.4451248347759247,0.26458024978637695,0.3173719346523285,0.23612667620182037,0.264628142118454,0.4726039469242096
gas,0.26258400082588196,0.21246914565563202,0.3150891959667206,0.27207261323928833,0.2332920879125595,0.31194010376930237,0.25276535749435425,0.28750476241111755,0.1669413298368454,0.20887799561023712,0.21216639876365662,0.25276535749435425,0.09208972752094269,0.2547464966773987,0.19128769636154175,0.1582372784614563,0.24812045693397522
pressure,0.22302775084972382,0.22627468407154083,0.40349674224853516,0.3839915096759796,0.19834040105342865,0.34876886010169983,0.30812981724739075,0.32341867685317993,0.22995758056640625,0.2625555694103241,0.3305978775024414,0.30812981724739075,0.20434291660785675,0.25752267241477966,0.2803194224834442,0.142023503780365,0.22055423259735107
;,0.13331931829452515,0.054534342139959335,0.0166960209608078,0.05088367313146591,0.15315808355808258,0.015271399170160294,0.0979827418923378,0.10356692224740982,0.10469875484704971,0.10986888408660889,0.047252725809812546,0.0979827418923378,0.10471558570861816,0.07923682034015656,-0.13410800695419312,0.10349778085947037,0.09254473447799683
and,0.2794862985610962,0.5116966962814331,0.26555773615837097,0.2028898298740387,0.48576638102531433,0.2959302067756653,0.48971283435821533,0.2648514211177826,0.4289871156215668,0.31309178471565247,0.24372100830078125,0.48971283435821533,0.2597722113132477,0.24117660522460938,0.23337499797344208,0.20544172823429108,0.588965117931366
hooke,0.28128424286842346,0.24050860106945038,0.20780964195728302,0.10984573513269424,0.18134376406669617,0.23879164457321167,0.250302255153656,0.14311152696609497,0.22297802567481995,0.2501460313796997,0.16212274134159088,0.250302255153656,0.21672333776950836,0.16985875368118286,0.25415733456611633,0.12172961980104446,0.2283838540315628
's,0.013840041123330593,-0.03817026689648628,-0.015898186713457108,0.022226892411708832,-0.008927806280553341,-0.0017940793186426163,0.03782717138528824,-0.07127277553081512,-0.010884488001465797,0.02692362666130066,0.020782919600605965,0.03782717138528824,-0.1088172048330307,-0.011532524600625038,-0.02693476341664791,-0.023395681753754616,-0.003708066651597619
law,0.15823568403720856,0.2816956341266632,0.27736684679985046,0.15826255083084106,0.13009320199489594,0.3119436502456665,0.259207159280777,0.17391322553157806,0.1977037936449051,0.2145031988620758,0.23490524291992188,0.259207159280777,0.24226251244544983,0.16994313895702362,0.11793442815542221,0.1528988480567932,0.24482665956020355
for,0.240665465593338,0.4185989499092102,0.18285220861434937,0.13085108995437622,0.3895993232727051,0.23841391503810883,0.4451248347759247,0.1439160704612732,0.3248702883720398,0.3017193675041199,0.15857845544815063,0.4451248347759247,0.26458024978637695,0.3173719346523285,0.23612667620182037,0.264628142118454,0.4726039469242096
springs,0.21549862623214722,0.2518058717250824,0.17764128744602203,0.16932787001132965,0.22773399949073792,0.20444241166114807,0.2137940526008606,0.15455810725688934,0.17318874597549438,0.1694866269826889,0.2148265242576599,0.2137940526008606,0.059824518859386444,0.14905956387519836,0.26054155826568604,0.0950024425983429,0.27708810567855835
.,0.23188386857509613,0.5352458953857422,0.24043156206607819,0.2338748723268509,0.3452940285205841,0.27556005120277405,0.4645031690597534,0.2695035934448242,0.3936232924461365,0.3567904531955719,0.2783275842666626,0.4645031690597534,0.19754591584205627,0.2521037757396698,0.2243182212114334,0.4130953550338745,1.0000001192092896
