,who,was,kennedy,'s,science,adviser,that,opposed,manned,spacecraft,flights,?
president,0.22565458714962006,0.2505730390548706,0.2599526643753052,-0.08566092699766159,0.16677400469779968,0.41523492336273193,0.19873183965682983,0.24742478132247925,0.16245493292808533,0.1949755698442459,0.1942616105079651,0.14148259162902832
took,0.2481452226638794,0.48213186860084534,0.19206009805202484,0.06150028854608536,0.10731600970029831,0.2835787832736969,0.2222771942615509,0.17796362936496735,0.22557824850082397,0.18406812846660614,0.213775634765625,0.14109265804290771
office,0.2092086672782898,0.3002835810184479,0.04678815230727196,-0.06233545020222664,0.1876084804534912,0.3639531135559082,0.15124648809432983,0.1210038810968399,0.1468210220336914,0.13918358087539673,0.21535882353782654,0.16497313976287842
",",0.3365725874900818,0.45456063747406006,0.3363509774208069,-0.0016132977325469255,0.2623405158519745,0.3072994351387024,0.4137537479400635,0.2660662829875946,0.1752677708864212,0.1987742930650711,0.2565270662307739,0.31091248989105225
and,0.41279885172843933,0.3740963041782379,0.22218705713748932,0.06895173341035843,0.2865735590457916,0.3244858980178833,0.4731321930885315,0.2606690526008606,0.21635916829109192,0.19242209196090698,0.2622720003128052,0.20544172823429108
had,0.36173108220100403,0.5927209258079529,0.19618205726146698,-0.004401352722197771,0.10019613802433014,0.2394498884677887,0.4407361149787903,0.31675899028778076,0.23989708721637726,0.15351621806621552,0.20429104566574097,0.20728366076946259
opposed,0.28829503059387207,0.2790595591068268,0.23159967362880707,-0.04686199873685837,0.10475271195173264,0.25037506222724915,0.37060683965682983,1.0,0.22345347702503204,0.09393970668315887,0.11215987801551819,0.23428945243358612
the,0.3733934462070465,0.48711544275283813,0.20303435623645782,-0.01540423184633255,0.24037593603134155,0.29508960247039795,0.5473989248275757,0.24302934110164642,0.2392944097518921,0.21476294100284576,0.25325238704681396,0.22068053483963013
decision,0.2630499601364136,0.25498270988464355,0.2945290505886078,0.04087042436003685,0.18679840862751007,0.3803936541080475,0.35045957565307617,0.3119870722293854,0.22124019265174866,0.1299203634262085,0.16229847073554993,0.2796577215194702
to,0.42656609416007996,0.3636345863342285,0.2569362223148346,0.03782717138528824,0.2226530760526657,0.24891869723796844,0.5436353087425232,0.2678636610507965,0.21649380028247833,0.25703316926956177,0.2967532277107239,0.29463258385658264
land,0.2111203372478485,0.23751215636730194,0.11723239719867706,0.10497291386127472,0.10248337686061859,0.13556309044361115,0.256797194480896,0.21744601428508759,0.22838427126407623,0.2670876681804657,0.26036012172698975,0.1432059109210968
men,0.3380306363105774,0.24763761460781097,0.056783635169267654,0.01802987791597843,0.1567426472902298,0.17632339894771576,0.2212943136692047,0.19674943387508392,0.20975106954574585,0.1793152540922165,0.1450863927602768,0.1408759206533432
on,0.2340552806854248,0.3909217119216919,0.18709918856620789,0.0026888418942689896,0.2139003723859787,0.20663729310035706,0.42569106817245483,0.23948130011558533,0.22706209123134613,0.20470470190048218,0.25495460629463196,0.2714994251728058
the,0.3733934462070465,0.48711544275283813,0.20303435623645782,-0.01540423184633255,0.24037593603134155,0.29508960247039795,0.5473989248275757,0.24302934110164642,0.2392944097518921,0.21476294100284576,0.25325238704681396,0.22068053483963013
moon,0.18881018459796906,0.18183675408363342,0.14791446924209595,0.0421946756541729,0.19327320158481598,0.13989248871803284,0.28123724460601807,0.14195004105567932,0.3893072307109833,0.5240141749382019,0.18101656436920166,0.1442703753709793
",",0.3365725874900818,0.45456063747406006,0.3363509774208069,-0.0016132977325469255,0.2623405158519745,0.3072994351387024,0.4137537479400635,0.2660662829875946,0.1752677708864212,0.1987742930650711,0.2565270662307739,0.31091248989105225
hired,0.38516125082969666,0.3013991713523865,0.1214871034026146,-0.030750012025237083,0.14214353263378143,0.30986544489860535,0.2084379494190216,0.1383512318134308,0.29980340600013733,0.21523304283618927,0.2094545215368271,0.1434362679719925
golovin,0.2779919505119324,0.24650949239730835,0.22767938673496246,0.04514141380786896,0.20702604949474335,0.1867443025112152,0.22453847527503967,0.14388635754585266,0.13926126062870026,0.217209130525589,0.09172311425209045,0.27774158120155334
",",0.3365725874900818,0.45456063747406006,0.3363509774208069,-0.0016132977325469255,0.2623405158519745,0.3072994351387024,0.4137537479400635,0.2660662829875946,0.1752677708864212,0.1987742930650711,0.2565270662307739,0.31091248989105225
who,0.9999998807907104,0.3318818509578705,0.19708238542079926,0.05599616840481758,0.19709691405296326,0.3512686789035797,0.45444270968437195,0.28829503059387207,0.20781661570072174,0.17995841801166534,0.14927241206169128,0.26220351457595825
had,0.36173108220100403,0.5927209258079529,0.19618205726146698,-0.004401352722197771,0.10019613802433014,0.2394498884677887,0.4407361149787903,0.31675899028778076,0.23989708721637726,0.15351621806621552,0.20429104566574097,0.20728366076946259
left,0.24052289128303528,0.21956826746463776,0.18608202040195465,0.0003564352518878877,0.035418782383203506,0.1535114049911499,0.2512504756450653,0.24661482870578766,0.17583492398262024,0.1383388340473175,0.1471346765756607,0.13251960277557373
nasa,0.1536933034658432,0.19417528808116913,0.2364986389875412,-0.09383333474397659,0.277741402387619,0.2350044548511505,0.26653343439102173,0.09629464894533157,0.43264830112457275,0.6415037512779236,0.30193886160850525,0.1809994876384735
",",0.3365725874900818,0.45456063747406006,0.3363509774208069,-0.0016132977325469255,0.2623405158519745,0.3072994351387024,0.4137537479400635,0.2660662829875946,0.1752677708864212,0.1987742930650711,0.2565270662307739,0.31091248989105225
to,0.42656609416007996,0.3636345863342285,0.2569362223148346,0.03782717138528824,0.2226530760526657,0.24891869723796844,0.5436353087425232,0.2678636610507965,0.21649380028247833,0.25703316926956177,0.2967532277107239,0.29463258385658264
chair,0.204286128282547,0.2363465279340744,0.19680188596248627,-0.1062040850520134,0.18863564729690552,0.31626614928245544,0.15608404576778412,0.16035543382167816,0.05569974333047867,0.07177723199129105,0.15340383350849152,0.12348068505525589
his,0.44966956973075867,0.4405253231525421,0.3033418655395508,0.047556519508361816,0.18606998026371002,0.33248957991600037,0.3173833191394806,0.26941049098968506,0.19928760826587677,0.2111661583185196,0.15261223912239075,0.18075084686279297
own,0.31838667392730713,0.19632458686828613,0.12582944333553314,-0.0030622677877545357,0.1429176926612854,0.21018299460411072,0.37425005435943604,0.2686408460140228,0.12687471508979797,0.12126096338033676,0.15366612374782562,0.1937696635723114
``,0.02397952415049076,-0.012679691426455975,0.016692638397216797,-0.03416389226913452,0.008533534593880177,-0.04754616320133209,0.05285148695111275,0.06761778146028519,-0.01678762026131153,-0.043760839849710464,0.04547526687383652,0.0685480609536171
space,0.1441284865140915,0.14677780866622925,0.28336045145988464,-0.1200559139251709,0.2809889614582062,0.15646174550056458,0.2368461638689041,0.14379055798053741,0.4009856879711151,0.6220287084579468,0.2807428240776062,0.1885536164045334
vehicle,0.17691867053508759,0.18102683126926422,0.08944547921419144,0.04947027564048767,0.16297823190689087,0.16610349714756012,0.2193664014339447,0.2207515835762024,0.41822919249534607,0.4304130971431732,0.3100622594356537,0.16397647559642792
panel,0.1568932980298996,0.16851958632469177,0.09911370277404785,-0.011574317701160908,0.16664259135723114,0.2706244885921478,0.18264733254909515,0.15561820566654205,0.16558536887168884,0.19155341386795044,0.11421295255422592,0.1475982517004013
'',0.024401003494858742,0.04456103965640068,-0.09702956676483154,-0.04859459400177002,0.07709507644176483,0.07618322968482971,0.007880004122853279,0.0008623097091913223,-0.08075296133756638,-0.0929514691233635,-0.05940491333603859,0.018684765323996544
",",0.3365725874900818,0.45456063747406006,0.3363509774208069,-0.0016132977325469255,0.2623405158519745,0.3072994351387024,0.4137537479400635,0.2660662829875946,0.1752677708864212,0.1987742930650711,0.2565270662307739,0.31091248989105225
ostensibly,0.2586521804332733,0.24009335041046143,0.22418949007987976,0.009481866843998432,0.2599564492702484,0.2513771653175354,0.4086430072784424,0.3677648901939392,0.16294482350349426,0.1666964441537857,0.14875450730323792,0.3436274528503418
to,0.42656609416007996,0.3636345863342285,0.2569362223148346,0.03782717138528824,0.2226530760526657,0.24891869723796844,0.5436353087425232,0.2678636610507965,0.21649380028247833,0.25703316926956177,0.2967532277107239,0.29463258385658264
monitor,0.1760794073343277,0.15810337662696838,0.19139762222766876,0.1309094876050949,0.23162569105625153,0.20410548150539398,0.2553957402706146,0.1259867250919342,0.23217558860778809,0.2079395204782486,0.1660681813955307,0.167510524392128
",",0.3365725874900818,0.45456063747406006,0.3363509774208069,-0.0016132977325469255,0.2623405158519745,0.3072994351387024,0.4137537479400635,0.2660662829875946,0.1752677708864212,0.1987742930650711,0.2565270662307739,0.31091248989105225
but,0.4487357437610626,0.36023372411727905,0.19889014959335327,0.04136733338236809,0.21270215511322021,0.20073477923870087,0.7244205474853516,0.37180182337760925,0.21195700764656067,0.22621794044971466,0.21874985098838806,0.27921953797340393
actually,0.4496743977069855,0.29136961698532104,0.21516679227352142,0.012363291345536709,0.24348171055316925,0.15426425635814667,0.6371707320213318,0.3403441607952118,0.1846349686384201,0.24166464805603027,0.18386375904083252,0.36036357283592224
to,0.42656609416007996,0.3636345863342285,0.2569362223148346,0.03782717138528824,0.2226530760526657,0.24891869723796844,0.5436353087425232,0.2678636610507965,0.21649380028247833,0.25703316926956177,0.2967532277107239,0.29463258385658264
second-guess,0.32722705602645874,0.35063430666923523,0.27701693773269653,0.008982235565781593,0.3258451521396637,0.21965256333351135,0.40652427077293396,0.2641932964324951,0.3076828718185425,0.3088184893131256,0.29304566979408264,0.4331968426704407
nasa,0.1536933034658432,0.19417528808116913,0.2364986389875412,-0.09383333474397659,0.277741402387619,0.2350044548511505,0.26653343439102173,0.09629464894533157,0.43264830112457275,0.6415037512779236,0.30193886160850525,0.1809994876384735
's,0.05599616840481758,0.008974763564765453,-0.03838328644633293,0.9999999403953552,0.03909866884350777,-0.06748569756746292,0.04397977516055107,-0.04686199873685837,0.009618762880563736,-0.055100977420806885,0.015478596091270447,-0.023395681753754616
decisions,0.3022976219654083,0.18396079540252686,0.2388106882572174,0.04356657713651657,0.2277797907590866,0.389994353055954,0.3629890978336334,0.31707602739334106,0.23725906014442444,0.1329515427350998,0.17705805599689484,0.29068708419799805
on,0.2340552806854248,0.3909217119216919,0.18709918856620789,0.0026888418942689896,0.2139003723859787,0.20663729310035706,0.42569106817245483,0.23948130011558533,0.22706209123134613,0.20470470190048218,0.25495460629463196,0.2714994251728058
the,0.3733934462070465,0.48711544275283813,0.20303435623645782,-0.01540423184633255,0.24037593603134155,0.29508960247039795,0.5473989248275757,0.24302934110164642,0.2392944097518921,0.21476294100284576,0.25325238704681396,0.22068053483963013
saturn,0.145697683095932,0.24932558834552765,0.09487316012382507,0.11320748925209045,0.2262377291917801,0.0999893769621849,0.22345185279846191,0.07553961873054504,0.2748083770275116,0.4786498546600342,0.2104051560163498,0.1619711071252823
v,0.06742344051599503,0.16128918528556824,0.11648787558078766,-0.008823617361485958,0.1797247678041458,0.19149646162986755,0.14623945951461792,0.13271178305149078,0.20665878057479858,0.1489393264055252,0.15421344339847565,0.28677162528038025
launch,0.09666242450475693,0.22367219626903534,0.1755894124507904,0.01992534101009369,0.16516616940498352,0.21672451496124268,0.23042123019695282,0.17528508603572845,0.47759708762168884,0.5522105693817139,0.3695914149284363,0.22009649872779846
vehicle,0.17691867053508759,0.18102683126926422,0.08944547921419144,0.04947027564048767,0.16297823190689087,0.16610349714756012,0.2193664014339447,0.2207515835762024,0.41822919249534607,0.4304130971431732,0.3100622594356537,0.16397647559642792
and,0.41279885172843933,0.3740963041782379,0.22218705713748932,0.06895173341035843,0.2865735590457916,0.3244858980178833,0.4731321930885315,0.2606690526008606,0.21635916829109192,0.19242209196090698,0.2622720003128052,0.20544172823429108
lor,0.19569316506385803,0.19599664211273193,0.13453294336795807,0.030488789081573486,0.14529146254062653,0.1643773317337036,0.14702755212783813,0.0638124868273735,0.10140912234783173,0.14641714096069336,0.11427555233240128,0.19372881948947906
by,0.39727845788002014,0.4752357602119446,0.13557405769824982,-0.010884488001465797,0.20686732232570648,0.17287592589855194,0.37496164441108704,0.33748501539230347,0.245781809091568,0.19003267586231232,0.10385843366384506,0.17966607213020325
forcing,0.3017413914203644,0.12590284645557404,0.04142267629504204,-0.020725658163428307,0.0758715495467186,0.15593458712100983,0.27871420979499817,0.3322359621524811,0.2100316286087036,0.13413389027118683,0.11747749149799347,0.19852621853351593
shea,0.20068514347076416,0.3250579535961151,0.37122437357902527,0.11722563207149506,0.1889660656452179,0.24625557661056519,0.17069824039936066,0.16161338984966278,0.13733041286468506,0.15724705159664154,0.19930855929851532,0.08539166301488876
",",0.3365725874900818,0.45456063747406006,0.3363509774208069,-0.0016132977325469255,0.2623405158519745,0.3072994351387024,0.4137537479400635,0.2660662829875946,0.1752677708864212,0.1987742930650711,0.2565270662307739,0.31091248989105225
seamans,0.29676353931427,0.2059934288263321,0.12370406836271286,0.08264915645122528,0.25356540083885193,0.24893635511398315,0.21812424063682556,0.1339796632528305,0.2570818066596985,0.24501191079616547,0.21899433434009552,0.15091076493263245
",",0.3365725874900818,0.45456063747406006,0.3363509774208069,-0.0016132977325469255,0.2623405158519745,0.3072994351387024,0.4137537479400635,0.2660662829875946,0.1752677708864212,0.1987742930650711,0.2565270662307739,0.31091248989105225
and,0.41279885172843933,0.3740963041782379,0.22218705713748932,0.06895173341035843,0.2865735590457916,0.3244858980178833,0.4731321930885315,0.2606690526008606,0.21635916829109192,0.19242209196090698,0.2622720003128052,0.20544172823429108
even,0.33644744753837585,0.27441510558128357,0.20639917254447937,0.0353488028049469,0.2002926915884018,0.13511359691619873,0.5503504276275635,0.33409932255744934,0.20707009732723236,0.1855352222919464,0.2197078913450241,0.30082517862319946
webb,0.27205929160118103,0.2562257945537567,0.3637234568595886,-0.049451619386672974,0.12615567445755005,0.33007895946502686,0.1467507779598236,0.18041470646858215,0.19673119485378265,0.26301994919776917,0.15132491290569305,0.11173157393932343
to,0.42656609416007996,0.3636345863342285,0.2569362223148346,0.03782717138528824,0.2226530760526657,0.24891869723796844,0.5436353087425232,0.2678636610507965,0.21649380028247833,0.25703316926956177,0.2967532277107239,0.29463258385658264
defend,0.2716797888278961,0.19696219265460968,0.10384520143270493,-0.07687792927026749,0.09315893054008484,0.22769196331501007,0.2927643358707428,0.2774280607700348,0.1928456872701645,0.10326217859983444,0.16953825950622559,0.21878457069396973
themselves,0.42025554180145264,0.1582118272781372,0.11411181837320328,-0.02318161353468895,0.1428827941417694,0.13344699144363403,0.3640199303627014,0.2850417494773865,0.1308075487613678,0.125671848654747,0.11165736615657806,0.20170879364013672
",",0.3365725874900818,0.45456063747406006,0.3363509774208069,-0.0016132977325469255,0.2623405158519745,0.3072994351387024,0.4137537479400635,0.2660662829875946,0.1752677708864212,0.1987742930650711,0.2565270662307739,0.31091248989105225
delaying,0.20058326423168182,0.20395031571388245,0.17918574810028076,-0.005376006476581097,0.14768029749393463,0.22806279361248016,0.38029760122299194,0.3058188557624817,0.3021218478679657,0.24136094748973846,0.23288758099079132,0.20121434330940247
its,0.1326070874929428,0.3518870174884796,0.12130621075630188,0.03202139586210251,0.2422817051410675,0.1375192403793335,0.416561484336853,0.16889849305152893,0.18873697519302368,0.2184237837791443,0.26721736788749695,0.15103481709957123
formal,0.23658500611782074,0.1846911907196045,0.16565649211406708,-0.02323731780052185,0.1908435970544815,0.23732897639274597,0.30228835344314575,0.274305135011673,0.18667219579219818,0.16342079639434814,0.18161123991012573,0.1989586055278778
announcement,0.16863656044006348,0.2706057131290436,0.27057552337646484,-0.0523303784430027,0.19162937998771667,0.33247801661491394,0.29843249917030334,0.21862958371639252,0.1699792593717575,0.2244163602590561,0.1925363540649414,0.24608203768730164
to,0.42656609416007996,0.3636345863342285,0.2569362223148346,0.03782717138528824,0.2226530760526657,0.24891869723796844,0.5436353087425232,0.2678636610507965,0.21649380028247833,0.25703316926956177,0.2967532277107239,0.29463258385658264
the,0.3733934462070465,0.48711544275283813,0.20303435623645782,-0.01540423184633255,0.24037593603134155,0.29508960247039795,0.5473989248275757,0.24302934110164642,0.2392944097518921,0.21476294100284576,0.25325238704681396,0.22068053483963013
press,0.12729673087596893,0.20932909846305847,0.14614056050777435,-0.05122065544128418,0.20877449214458466,0.14821757376194,0.20627392828464508,0.15505267679691315,0.10689514130353928,0.15153014659881592,0.14344531297683716,0.14048311114311218
on,0.2340552806854248,0.3909217119216919,0.18709918856620789,0.0026888418942689896,0.2139003723859787,0.20663729310035706,0.42569106817245483,0.23948130011558533,0.22706209123134613,0.20470470190048218,0.25495460629463196,0.2714994251728058
july,0.2606464624404907,0.40724116563796997,0.2751256227493286,-0.06841624528169632,0.13370415568351746,0.19918836653232574,0.19204501807689667,0.17552654445171356,0.13567276298999786,0.17536094784736633,0.18310388922691345,0.2897891402244568
11,0.11859084665775299,0.08354385942220688,-0.019592301920056343,0.07733099907636642,0.08089645951986313,0.058211375027894974,0.0694112703204155,0.030315635725855827,0.004967127926647663,0.028617089614272118,0.0816417783498764,-0.04295448586344719
",",0.3365725874900818,0.45456063747406006,0.3363509774208069,-0.0016132977325469255,0.2623405158519745,0.3072994351387024,0.4137537479400635,0.2660662829875946,0.1752677708864212,0.1987742930650711,0.2565270662307739,0.31091248989105225
1962,0.06345117837190628,-0.03281155601143837,-0.13324660062789917,0.02088261768221855,-0.111641526222229,-0.038323067128658295,-0.010425219312310219,0.060846392065286636,-0.01974051259458065,-0.004029025789350271,-0.05987934023141861,-0.008269774727523327
",",0.3365725874900818,0.45456063747406006,0.3363509774208069,-0.0016132977325469255,0.2623405158519745,0.3072994351387024,0.4137537479400635,0.2660662829875946,0.1752677708864212,0.1987742930650711,0.2565270662307739,0.31091248989105225
and,0.41279885172843933,0.3740963041782379,0.22218705713748932,0.06895173341035843,0.2865735590457916,0.3244858980178833,0.4731321930885315,0.2606690526008606,0.21635916829109192,0.19242209196090698,0.2622720003128052,0.20544172823429108
forcing,0.3017413914203644,0.12590284645557404,0.04142267629504204,-0.020725658163428307,0.0758715495467186,0.15593458712100983,0.27871420979499817,0.3322359621524811,0.2100316286087036,0.13413389027118683,0.11747749149799347,0.19852621853351593
webb,0.27205929160118103,0.2562257945537567,0.3637234568595886,-0.049451619386672974,0.12615567445755005,0.33007895946502686,0.1467507779598236,0.18041470646858215,0.19673119485378265,0.26301994919776917,0.15132491290569305,0.11173157393932343
to,0.42656609416007996,0.3636345863342285,0.2569362223148346,0.03782717138528824,0.2226530760526657,0.24891869723796844,0.5436353087425232,0.2678636610507965,0.21649380028247833,0.25703316926956177,0.2967532277107239,0.29463258385658264
still,0.3870375156402588,0.3328092098236084,0.23944394290447235,0.033143531531095505,0.21208246052265167,0.1660311073064804,0.5191669464111328,0.3688097596168518,0.16868022084236145,0.16156230866909027,0.22907470166683197,0.3039587736129761
hedge,0.19059409201145172,0.1723962277173996,0.17355337738990784,0.10820998251438141,0.24667775630950928,0.22947795689105988,0.1521262675523758,0.0874028429389,0.06954845786094666,0.09203050285577774,0.14112472534179688,0.06729982048273087
the,0.3733934462070465,0.48711544275283813,0.20303435623645782,-0.01540423184633255,0.24037593603134155,0.29508960247039795,0.5473989248275757,0.24302934110164642,0.2392944097518921,0.21476294100284576,0.25325238704681396,0.22068053483963013
decision,0.2630499601364136,0.25498270988464355,0.2945290505886078,0.04087042436003685,0.18679840862751007,0.3803936541080475,0.35045957565307617,0.3119870722293854,0.22124019265174866,0.1299203634262085,0.16229847073554993,0.2796577215194702
as,0.3923053741455078,0.3677520453929901,0.23467707633972168,-0.05775856226682663,0.2104831486940384,0.39322277903556824,0.4735107421875,0.31252068281173706,0.2077736258506775,0.15933988988399506,0.18393173813819885,0.27043893933296204
``,0.02397952415049076,-0.012679691426455975,0.016692638397216797,-0.03416389226913452,0.008533534593880177,-0.04754616320133209,0.05285148695111275,0.06761778146028519,-0.01678762026131153,-0.043760839849710464,0.04547526687383652,0.0685480609536171
tentative,0.14893200993537903,0.18638502061367035,0.1642238348722458,-0.06239745765924454,0.0972696840763092,0.16269859671592712,0.259143590927124,0.2824222445487976,0.1897648572921753,0.22289741039276123,0.1296738088130951,0.16796042025089264
'',0.024401003494858742,0.04456103965640068,-0.09702956676483154,-0.04859459400177002,0.07709507644176483,0.07618322968482971,0.007880004122853279,0.0008623097091913223,-0.08075296133756638,-0.0929514691233635,-0.05940491333603859,0.018684765323996544
.,0.3541337847709656,0.40146201848983765,0.3016270697116852,-0.003708066651597619,0.21781636774539948,0.25179755687713623,0.4460422694683075,0.2417098730802536,0.2219262570142746,0.19334369897842407,0.2362312227487564,0.4130953550338745
