,what,coach,left,the,broncos,after,the,season,prior,to,super,bowl,50,?
coaching,0.2138892412185669,0.7631375193595886,0.21878176927566528,0.21933473646640778,0.45415008068084717,0.21540726721286774,0.21933473646640778,0.36003589630126953,0.20594272017478943,0.23903661966323853,0.19151870906352997,0.2518019378185272,0.06441613286733627,0.18237164616584778
changes,0.2740466892719269,0.09272276610136032,0.1641360968351364,0.3427845537662506,0.14588016271591187,0.2278626561164856,0.3427845537662506,0.12810510396957397,0.21731345355510712,0.32918253540992737,0.09753360599279404,0.1394612342119217,0.06001393496990204,0.21264225244522095
",",0.3087472915649414,0.2760384678840637,0.2448868453502655,0.4933079481124878,0.2558487057685852,0.38860568404197693,0.4933079481124878,0.2232367992401123,0.27105793356895447,0.44245919585227966,0.22322475910186768,0.1810409277677536,-0.025195008143782616,0.31091248989105225
including,0.18328791856765747,0.10371776670217514,0.11138488352298737,0.3738902807235718,0.19476310908794403,0.2202524095773697,0.3738902807235718,0.12765170633792877,0.1765093356370926,0.24006329476833344,0.20355892181396484,0.1517006903886795,0.0682697743177414,0.1633303165435791
a,0.3320399522781372,0.16662418842315674,0.19688890874385834,0.5829201340675354,0.19771797955036163,0.3831600844860077,0.5829201340675354,0.1855505406856537,0.22647660970687866,0.45503583550453186,0.26005712151527405,0.19533146917819977,0.034183140844106674,0.23916715383529663
mutual,0.22737501561641693,0.0739947035908699,0.08404453098773956,0.21255530416965485,0.1722354292869568,0.1485864669084549,0.21255530416965485,0.18892592191696167,0.1886066347360611,0.19653622806072235,0.11894059926271439,0.10197845101356506,0.09442628175020218,0.14322642982006073
parting,0.261453777551651,0.11676628142595291,0.20384544134140015,0.2963137626647949,0.23499689996242523,0.26732662320137024,0.2963137626647949,0.24415795505046844,0.22236643731594086,0.23697888851165771,0.16056057810783386,0.16015499830245972,0.011136089451611042,0.1695823073387146
with,0.2464839518070221,0.2121175080537796,0.219827800989151,0.4223487675189972,0.2245701551437378,0.33843478560447693,0.4223487675189972,0.26700887084007263,0.22178436815738678,0.4239959120750427,0.1518537551164627,0.18353787064552307,0.08371289074420929,0.2433311939239502
head,0.18919230997562408,0.41754329204559326,0.21975179016590118,0.3079071640968323,0.2802664041519165,0.21976183354854584,0.3079071640968323,0.1542927622795105,0.1638084203004837,0.2177244871854782,0.10849252343177795,0.1580892950296402,0.03328836336731911,0.10879309475421906
coach,0.102297842502594,0.9999998807907104,0.09719646722078323,0.14297698438167572,0.40552663803100586,0.15471965074539185,0.14297698438167572,0.24411138892173767,0.1211300939321518,0.19063067436218262,0.14526855945587158,0.2445603609085083,-0.01023964025080204,0.11963751912117004
john,0.18237407505512238,0.19683262705802917,0.16891281306743622,0.2230520099401474,0.2301175743341446,0.22597751021385193,0.2230520099401474,0.11519791930913925,0.18618802726268768,0.2070634365081787,0.1567493975162506,0.19344750046730042,0.049744050949811935,0.13162356615066528
fox,0.16651637852191925,0.17076337337493896,0.14235104620456696,0.24760441482067108,0.3150620460510254,0.15968744456768036,0.24760441482067108,0.2668509781360626,0.1360977590084076,0.2072722166776657,0.17024748027324677,0.17459118366241455,0.007465891540050507,0.1670110523700714
(,0.2411840260028839,0.2267160564661026,0.23056362569332123,0.33289089798927307,0.22258663177490234,0.2132600098848343,0.33289089798927307,0.1242075115442276,0.2112622708082199,0.30882009863853455,0.17553061246871948,0.15949074923992157,0.03192463144659996,0.40561532974243164
who,0.40942975878715515,0.1715262234210968,0.24052289128303528,0.3733934462070465,0.1763724684715271,0.32549580931663513,0.3733934462070465,0.13809308409690857,0.21688687801361084,0.42656609416007996,0.1819351613521576,0.09189514070749283,0.0322180911898613,0.26220351457595825
had,0.23849567770957947,0.1863328069448471,0.3025658130645752,0.3875846862792969,0.19590453803539276,0.4133172631263733,0.3875846862792969,0.1978970468044281,0.2676157057285309,0.37984350323677063,0.17216899991035461,0.1661457121372223,0.09219186753034592,0.20728366076946259
won,0.14840687811374664,0.2705681324005127,0.18589317798614502,0.29432493448257446,0.29654255509376526,0.27541208267211914,0.29432493448257446,0.2658141851425171,0.18938234448432922,0.1945943981409073,0.23658764362335205,0.2380966693162918,0.1270197182893753,0.17925700545310974
four,0.18057085573673248,0.14225079119205475,0.16671162843704224,0.40344667434692383,0.2302631437778473,0.2891320586204529,0.40344667434692383,0.22295859456062317,0.17212359607219696,0.2803118824958801,0.17333437502384186,0.18062108755111694,0.02793193608522415,0.14532537758350372
divisional,0.19920207560062408,0.16330519318580627,0.17658008635044098,0.29866886138916016,0.32206958532333374,0.21778538823127747,0.29866886138916016,0.22835300862789154,0.21593508124351501,0.19002176821231842,0.2693016827106476,0.2604678273200989,0.12611772119998932,0.08093056827783585
championships,0.1320040374994278,0.39409053325653076,0.14355549216270447,0.2617073357105255,0.42363396286964417,0.24297043681144714,0.2617073357105255,0.35589972138404846,0.24767765402793884,0.18904103338718414,0.3081444501876831,0.37443116307258606,0.07280509173870087,0.12499503791332245
in,0.30808621644973755,0.1651318073272705,0.21139952540397644,0.6662389636039734,0.20316283404827118,0.44050168991088867,0.6662389636039734,0.2184021919965744,0.24521231651306152,0.45010748505592346,0.18576006591320038,0.17236235737800598,0.021892361342906952,0.20430970191955566
his,0.26976513862609863,0.21406444907188416,0.25896263122558594,0.4394008219242096,0.22318051755428314,0.41949746012687683,0.4394008219242096,0.20986881852149963,0.23540276288986206,0.3715193271636963,0.12594756484031677,0.13805828988552094,0.04898534715175629,0.18075084686279297
four,0.18057085573673248,0.14225079119205475,0.16671162843704224,0.40344667434692383,0.2302631437778473,0.2891320586204529,0.40344667434692383,0.22295859456062317,0.17212359607219696,0.2803118824958801,0.17333437502384186,0.18062108755111694,0.02793193608522415,0.14532537758350372
years,0.1981470286846161,0.18034127354621887,0.256813645362854,0.2912273406982422,0.24300086498260498,0.38036108016967773,0.2912273406982422,0.25098100304603577,0.28412380814552307,0.23891852796077728,0.15193983912467957,0.221580371260643,-0.00639002351090312,0.1914375126361847
as,0.31749409437179565,0.1861812025308609,0.24601076543331146,0.48381632566452026,0.23052668571472168,0.3014480769634247,0.48381632566452026,0.22911055386066437,0.2475208342075348,0.42092081904411316,0.21450649201869965,0.14539222419261932,-0.0016074778977781534,0.27043893933296204
broncos,0.1787765771150589,0.40552663803100586,0.19754524528980255,0.25985947251319885,1.0000001192092896,0.19149857759475708,0.25985947251319885,0.3664494454860687,0.20910662412643433,0.23674264550209045,0.36141330003738403,0.4351775348186493,0.055216576904058456,0.18377114832401276
head,0.18919230997562408,0.41754329204559326,0.21975179016590118,0.3079071640968323,0.2802664041519165,0.21976183354854584,0.3079071640968323,0.1542927622795105,0.1638084203004837,0.2177244871854782,0.10849252343177795,0.1580892950296402,0.03328836336731911,0.10879309475421906
coach,0.102297842502594,0.9999998807907104,0.09719646722078323,0.14297698438167572,0.40552663803100586,0.15471965074539185,0.14297698438167572,0.24411138892173767,0.1211300939321518,0.19063067436218262,0.14526855945587158,0.2445603609085083,-0.01023964025080204,0.11963751912117004
),0.26259949803352356,0.22604507207870483,0.23822903633117676,0.3456730246543884,0.20362429320812225,0.24162524938583374,0.3456730246543884,0.14535100758075714,0.20447492599487305,0.31236231327056885,0.1971341073513031,0.16361013054847717,-0.0024984623305499554,0.42300865054130554
",",0.3087472915649414,0.2760384678840637,0.2448868453502655,0.4933079481124878,0.2558487057685852,0.38860568404197693,0.4933079481124878,0.2232367992401123,0.27105793356895447,0.44245919585227966,0.22322475910186768,0.1810409277677536,-0.025195008143782616,0.31091248989105225
and,0.31309178471565247,0.2508825957775116,0.2571277916431427,0.5171257257461548,0.20959050953388214,0.3765919506549835,0.5171257257461548,0.2369309365749359,0.2185291349887848,0.48971283435821533,0.18368244171142578,0.1698254644870758,0.0032697415444999933,0.20544172823429108
the,0.42745697498321533,0.14297698438167572,0.33113980293273926,1.0,0.25985947251319885,0.4565047025680542,1.0,0.2507155239582062,0.33782097697257996,0.535392165184021,0.21959073841571808,0.21576224267482758,0.03602437674999237,0.22068053483963013
hiring,0.25348031520843506,0.1324983835220337,0.15579378604888916,0.19678819179534912,0.23447872698307037,0.18776065111160278,0.19678819179534912,0.18861009180545807,0.1503596156835556,0.2976522743701935,0.0723363608121872,0.030629733577370644,0.021958673372864723,0.18248823285102844
of,0.33290785551071167,0.144924595952034,0.2218635529279709,0.733189046382904,0.19310332834720612,0.3867455720901489,0.733189046382904,0.1598338931798935,0.3183474540710449,0.41548454761505127,0.14718765020370483,0.2243070751428604,0.006577443331480026,0.1826142966747284
gary,0.15567973256111145,0.2571870684623718,0.12507463991641998,0.16962489485740662,0.2396838366985321,0.1765424758195877,0.16962489485740662,0.20633356273174286,0.08427522331476212,0.1486508846282959,0.15355345606803894,0.12636373937129974,-0.10578620433807373,0.06767930835485458
kubiak,0.10377798974514008,0.4861065447330475,0.18369561433792114,0.1740415245294571,0.40566664934158325,0.2296905666589737,0.1740415245294571,0.3101365864276886,0.15308290719985962,0.1565597504377365,0.2177102267742157,0.21843846142292023,-0.017048168927431107,0.15975911915302277
as,0.31749409437179565,0.1861812025308609,0.24601076543331146,0.48381632566452026,0.23052668571472168,0.3014480769634247,0.48381632566452026,0.22911055386066437,0.2475208342075348,0.42092081904411316,0.21450649201869965,0.14539222419261932,-0.0016074778977781534,0.27043893933296204
the,0.42745697498321533,0.14297698438167572,0.33113980293273926,1.0,0.25985947251319885,0.4565047025680542,1.0,0.2507155239582062,0.33782097697257996,0.535392165184021,0.21959073841571808,0.21576224267482758,0.03602437674999237,0.22068053483963013
new,0.2130378633737564,0.16024479269981384,0.20298340916633606,0.3845241069793701,0.2461613565683365,0.2620960772037506,0.3845241069793701,0.17859753966331482,0.22856822609901428,0.33159172534942627,0.2769954204559326,0.1471257209777832,-0.011314106173813343,0.14782847464084625
head,0.18919230997562408,0.41754329204559326,0.21975179016590118,0.3079071640968323,0.2802664041519165,0.21976183354854584,0.3079071640968323,0.1542927622795105,0.1638084203004837,0.2177244871854782,0.10849252343177795,0.1580892950296402,0.03328836336731911,0.10879309475421906
coach,0.102297842502594,0.9999998807907104,0.09719646722078323,0.14297698438167572,0.40552663803100586,0.15471965074539185,0.14297698438167572,0.24411138892173767,0.1211300939321518,0.19063067436218262,0.14526855945587158,0.2445603609085083,-0.01023964025080204,0.11963751912117004
.,0.3567904531955719,0.20588655769824982,0.28830423951148987,0.5934505462646484,0.2612393796443939,0.35870397090911865,0.5934505462646484,0.24674734473228455,0.2402365803718567,0.4645031690597534,0.2757420241832733,0.21516893804073334,0.04325474053621292,0.4130953550338745
