,in,which,case,did,the,court,of,justice,hold,that,a,german,court,could,n't,deny,a,dutch,building,company,the,right,to,enforce,a,contract,based,in,germany,?
of,0.5696388483047485,0.5011631846427917,0.24743439257144928,0.2513895630836487,0.733189046382904,0.28835242986679077,1.0,0.2658293545246124,0.2465030699968338,0.41498205065727234,0.5052502155303955,0.2122138887643814,0.28835242986679077,0.29043012857437134,-0.021397603675723076,0.1541273295879364,0.5052502155303955,0.14408773183822632,0.26200541853904724,0.20467796921730042,0.733189046382904,0.22473211586475372,0.41548454761505127,0.2509682774543762,0.5052502155303955,0.13800480961799622,0.3033197224140167,0.5696388483047485,0.2942050099372864,0.1826142966747284
justice,0.2678598463535309,0.16124017536640167,0.284448504447937,0.10621706396341324,0.23470892012119293,0.5483176112174988,0.2658293545246124,1.0,0.11804907768964767,0.23929592967033386,0.20230674743652344,0.11338908225297928,0.5483176112174988,0.16897235810756683,0.052147116512060165,0.1811862587928772,0.20230674743652344,0.03029491752386093,0.16407939791679382,0.11314566433429718,0.23470892012119293,0.15651200711727142,0.19197677075862885,0.33335012197494507,0.20230674743652344,0.17585442960262299,0.18062013387680054,0.2678598463535309,0.15594257414340973,0.19269752502441406
held,0.3127288818359375,0.2626747488975525,0.1021638736128807,0.18607917428016663,0.32185450196266174,0.2663261592388153,0.28960686922073364,0.13507039844989777,0.4960750639438629,0.224154531955719,0.22326228022575378,0.10271702706813812,0.2663261592388153,0.18525367975234985,0.0025756312534213066,0.1453799456357956,0.22326228022575378,0.07870341837406158,0.24138346314430237,0.14776583015918732,0.32185450196266174,0.21172161400318146,0.22177374362945557,0.21812936663627625,0.22326228022575378,0.17829249799251556,0.16468992829322815,0.3127288818359375,0.1865389198064804,0.14103956520557404
that,0.435920387506485,0.6894589066505432,0.4129708409309387,0.47518548369407654,0.5473989248275757,0.2474849969148636,0.41498205065727234,0.23929592967033386,0.34848764538764954,1.0,0.47537946701049805,0.18284347653388977,0.2474849969148636,0.5584503412246704,-0.130638986825943,0.42397359013557434,0.47537946701049805,0.15895026922225952,0.2585349678993225,0.22723333537578583,0.5473989248275757,0.3680553734302521,0.5436353087425232,0.3517440855503082,0.47537946701049805,0.24800655245780945,0.31403544545173645,0.435920387506485,0.22514168918132782,0.32716336846351624
a,0.539380669593811,0.56894451379776,0.3104211390018463,0.2552328109741211,0.5829201340675354,0.23624834418296814,0.5052502155303955,0.20230674743652344,0.2822398841381073,0.47537946701049805,1.0,0.23789440095424652,0.23624834418296814,0.3736826181411743,0.013574101030826569,0.20648086071014404,1.0,0.1946597695350647,0.2576078176498413,0.22037413716316223,0.5829201340675354,0.2849915027618408,0.45503583550453186,0.2444131225347519,1.0,0.20562967658042908,0.2977409064769745,0.539380669593811,0.2606942057609558,0.23916715383529663
german,0.21098364889621735,0.1845671534538269,0.16237446665763855,0.2048940509557724,0.256483793258667,0.1502220779657364,0.2122138887643814,0.11338908225297928,0.15002812445163727,0.18284347653388977,0.23789440095424652,1.0000001192092896,0.1502220779657364,0.17297157645225525,0.136491060256958,0.18489190936088562,0.23789440095424652,0.4774591326713562,0.14196981489658356,0.17505359649658203,0.256483793258667,0.09856770187616348,0.15143753588199615,0.15259847044944763,0.23789440095424652,0.1267433762550354,0.15633919835090637,0.21098364889621735,0.69117671251297,0.13978645205497742
court,0.2793687880039215,0.19263212382793427,0.4225234091281891,0.23020441830158234,0.2812081575393677,1.0,0.28835242986679077,0.5483176112174988,0.18381616473197937,0.2474849969148636,0.23624834418296814,0.1502220779657364,1.0,0.2330874651670456,0.016956908628344536,0.1525765210390091,0.23624834418296814,0.11459442973136902,0.21044163405895233,0.1861070990562439,0.2812081575393677,0.22913949191570282,0.24824365973472595,0.3256816864013672,0.23624834418296814,0.2148682028055191,0.2035820037126541,0.2793687880039215,0.21192631125450134,0.17100423574447632
could,0.29357993602752686,0.3928161859512329,0.3340812623500824,0.6308382749557495,0.35393214225769043,0.2330874651670456,0.29043012857437134,0.16897235810756683,0.33418145775794983,0.5584503412246704,0.3736826181411743,0.17297157645225525,0.2330874651670456,0.9999998807907104,-0.15486787259578705,0.30212607979774475,0.3736826181411743,0.1189623773097992,0.20322374999523163,0.15805432200431824,0.35393214225769043,0.32176151871681213,0.5461788773536682,0.2586832642555237,0.3736826181411743,0.1796979159116745,0.19136376678943634,0.29357993602752686,0.19044765830039978,0.3411986827850342
not,0.3403114080429077,0.46766895055770874,0.3788454234600067,0.6481515765190125,0.4310511648654938,0.21835780143737793,0.3307090103626251,0.12427773326635361,0.30054694414138794,0.6600887179374695,0.3791346549987793,0.198292538523674,0.21835780143737793,0.5930190086364746,-0.11552248895168304,0.4279256761074066,0.3791346549987793,0.17166748642921448,0.17511790990829468,0.16777940094470978,0.4310511648654938,0.3370451331138611,0.5149973034858704,0.3185786008834839,0.3791346549987793,0.2132548987865448,0.20628370344638824,0.3403114080429077,0.21895603835582733,0.41942933201789856
deny,0.12045605480670929,0.29040268063545227,0.2519497871398926,0.31994208693504333,0.1799120455980301,0.1525765210390091,0.1541273295879364,0.1811862587928772,0.2859424352645874,0.42397359013557434,0.20648086071014404,0.18489190936088562,0.1525765210390091,0.30212607979774475,0.013877568766474724,0.9999998807907104,0.20648086071014404,0.180830717086792,0.14858900010585785,0.1356946974992752,0.1799120455980301,0.21055886149406433,0.35181984305381775,0.36573928594589233,0.20648086071014404,0.1870359182357788,0.22614739835262299,0.12045605480670929,0.11727571487426758,0.3071269989013672
a,0.539380669593811,0.56894451379776,0.3104211390018463,0.2552328109741211,0.5829201340675354,0.23624834418296814,0.5052502155303955,0.20230674743652344,0.2822398841381073,0.47537946701049805,1.0,0.23789440095424652,0.23624834418296814,0.3736826181411743,0.013574101030826569,0.20648086071014404,1.0,0.1946597695350647,0.2576078176498413,0.22037413716316223,0.5829201340675354,0.2849915027618408,0.45503583550453186,0.2444131225347519,1.0,0.20562967658042908,0.2977409064769745,0.539380669593811,0.2606942057609558,0.23916715383529663
dutch,0.17559829354286194,0.12961752712726593,0.07627259194850922,0.1729682981967926,0.1705695390701294,0.11459442973136902,0.14408773183822632,0.03029491752386093,0.1588529646396637,0.15895026922225952,0.1946597695350647,0.4774591326713562,0.11459442973136902,0.1189623773097992,0.10985580086708069,0.180830717086792,0.1946597695350647,0.9999999403953552,0.13313783705234528,0.24173882603645325,0.1705695390701294,0.08127876371145248,0.1383991241455078,0.11010291427373886,0.1946597695350647,0.15034297108650208,0.14224371314048767,0.17559829354286194,0.28909558057785034,0.1081366017460823
building,0.3256937265396118,0.3029557466506958,0.12955215573310852,0.14995639026165009,0.3159640431404114,0.21044163405895233,0.26200541853904724,0.16407939791679382,0.22406204044818878,0.2585349678993225,0.2576078176498413,0.14196981489658356,0.21044163405895233,0.20322374999523163,-0.06432513147592545,0.14858900010585785,0.2576078176498413,0.13313783705234528,0.9999998807907104,0.20375382900238037,0.3159640431404114,0.18627505004405975,0.2658686637878418,0.19986194372177124,0.2576078176498413,0.18959537148475647,0.18636271357536316,0.3256937265396118,0.19699612259864807,0.13549931347370148
company,0.22141718864440918,0.25990763306617737,0.14628387987613678,0.16800642013549805,0.26591673493385315,0.1861070990562439,0.20467796921730042,0.11314566433429718,0.13387715816497803,0.22723333537578583,0.22037413716316223,0.17505359649658203,0.1861070990562439,0.15805432200431824,-0.09855873137712479,0.1356946974992752,0.22037413716316223,0.24173882603645325,0.20375382900238037,1.0,0.26591673493385315,0.11234141141176224,0.24903783202171326,0.14398036897182465,0.22037413716316223,0.32347777485847473,0.26747408509254456,0.22141718864440918,0.2122066468000412,0.12195809185504913
the,0.6662389636039734,0.6521818041801453,0.31022098660469055,0.34736719727516174,1.0,0.2812081575393677,0.733189046382904,0.23470892012119293,0.3067915439605713,0.5473989248275757,0.5829201340675354,0.256483793258667,0.2812081575393677,0.35393214225769043,-0.11449059844017029,0.1799120455980301,0.5829201340675354,0.1705695390701294,0.3159640431404114,0.26591673493385315,1.0,0.33901116251945496,0.535392165184021,0.2724851667881012,0.5829201340675354,0.23003633320331573,0.29860720038414,0.6662389636039734,0.3181285262107849,0.22068053483963013
right,0.16096803545951843,0.29368749260902405,0.30247631669044495,0.26817142963409424,0.33901116251945496,0.22913949191570282,0.22473211586475372,0.15651200711727142,0.21398939192295074,0.3680553734302521,0.2849915027618408,0.09856770187616348,0.22913949191570282,0.32176151871681213,-0.051321279257535934,0.21055886149406433,0.2849915027618408,0.08127876371145248,0.18627505004405975,0.11234141141176224,0.33901116251945496,1.0,0.31834647059440613,0.20814982056617737,0.2849915027618408,0.14227338135242462,0.1351453959941864,0.16096803545951843,0.1924206018447876,0.27135515213012695
to,0.45010748505592346,0.5345056653022766,0.3172709345817566,0.4452643394470215,0.535392165184021,0.24824365973472595,0.41548454761505127,0.19197677075862885,0.3469145894050598,0.5436353087425232,0.45503583550453186,0.15143753588199615,0.24824365973472595,0.5461788773536682,-0.14541994035243988,0.35181984305381775,0.45503583550453186,0.1383991241455078,0.2658686637878418,0.24903783202171326,0.535392165184021,0.31834647059440613,1.0,0.3103668987751007,0.45503583550453186,0.2871469259262085,0.19629007577896118,0.45010748505592346,0.24172882735729218,0.29463258385658264
enforce,0.18547964096069336,0.2740393579006195,0.2891860902309418,0.2474077194929123,0.2724851667881012,0.3256816864013672,0.2509682774543762,0.33335012197494507,0.3078010380268097,0.3517440855503082,0.2444131225347519,0.15259847044944763,0.3256816864013672,0.2586832642555237,-0.1205323114991188,0.36573928594589233,0.2444131225347519,0.11010291427373886,0.19986194372177124,0.14398036897182465,0.2724851667881012,0.20814982056617737,0.3103668987751007,0.9999999403953552,0.2444131225347519,0.2530137896537781,0.23768706619739532,0.18547964096069336,0.18715493381023407,0.2633580267429352
a,0.539380669593811,0.56894451379776,0.3104211390018463,0.2552328109741211,0.5829201340675354,0.23624834418296814,0.5052502155303955,0.20230674743652344,0.2822398841381073,0.47537946701049805,1.0,0.23789440095424652,0.23624834418296814,0.3736826181411743,0.013574101030826569,0.20648086071014404,1.0,0.1946597695350647,0.2576078176498413,0.22037413716316223,0.5829201340675354,0.2849915027618408,0.45503583550453186,0.2444131225347519,1.0,0.20562967658042908,0.2977409064769745,0.539380669593811,0.2606942057609558,0.23916715383529663
contract,0.20341484248638153,0.24838416278362274,0.15346591174602509,0.24713465571403503,0.23003633320331573,0.2148682028055191,0.13800480961799622,0.17585442960262299,0.17076429724693298,0.24800655245780945,0.20562967658042908,0.1267433762550354,0.2148682028055191,0.1796979159116745,-0.05146137252449989,0.1870359182357788,0.20562967658042908,0.15034297108650208,0.18959537148475647,0.32347777485847473,0.23003633320331573,0.14227338135242462,0.2871469259262085,0.2530137896537781,0.20562967658042908,1.0000001192092896,0.13788218796253204,0.20341484248638153,0.18400909006595612,0.12573233246803284
in,1.0,0.4840516746044159,0.2190418541431427,0.2593238651752472,0.6662389636039734,0.2793687880039215,0.5696388483047485,0.2678598463535309,0.2667064666748047,0.435920387506485,0.539380669593811,0.21098364889621735,0.2793687880039215,0.29357993602752686,-0.0012929976219311357,0.12045605480670929,0.539380669593811,0.17559829354286194,0.3256937265396118,0.22141718864440918,0.6662389636039734,0.16096803545951843,0.45010748505592346,0.18547964096069336,0.539380669593811,0.20341484248638153,0.3070422410964966,1.0,0.3642844259738922,0.20430970191955566
germany,0.3642844259738922,0.2479574829339981,0.1833779215812683,0.2132834792137146,0.3181285262107849,0.21192631125450134,0.2942050099372864,0.15594257414340973,0.141751229763031,0.22514168918132782,0.2606942057609558,0.69117671251297,0.21192631125450134,0.19044765830039978,0.0072199637070298195,0.11727571487426758,0.2606942057609558,0.28909558057785034,0.19699612259864807,0.2122066468000412,0.3181285262107849,0.1924206018447876,0.24172882735729218,0.18715493381023407,0.2606942057609558,0.18400909006595612,0.13225135207176208,0.3642844259738922,1.0,0.1388660967350006
on,0.46853652596473694,0.4245251417160034,0.2473251074552536,0.2670976221561432,0.5107308030128479,0.23630931973457336,0.3966929316520691,0.1708904355764389,0.2548828125,0.42569106817245483,0.3848365545272827,0.191445454955101,0.23630931973457336,0.2953716814517975,0.023764533922076225,0.18263603746891022,0.3848365545272827,0.15164338052272797,0.24277396500110626,0.23664942383766174,0.5107308030128479,0.269443154335022,0.41031414270401,0.22127416729927063,0.3848365545272827,0.22990448772907257,0.36055147647857666,0.46853652596473694,0.23571176826953888,0.2714994251728058
the,0.6662389636039734,0.6521818041801453,0.31022098660469055,0.34736719727516174,1.0,0.2812081575393677,0.733189046382904,0.23470892012119293,0.3067915439605713,0.5473989248275757,0.5829201340675354,0.256483793258667,0.2812081575393677,0.35393214225769043,-0.11449059844017029,0.1799120455980301,0.5829201340675354,0.1705695390701294,0.3159640431404114,0.26591673493385315,1.0,0.33901116251945496,0.535392165184021,0.2724851667881012,0.5829201340675354,0.23003633320331573,0.29860720038414,0.6662389636039734,0.3181285262107849,0.22068053483963013
basis,0.24894960224628448,0.37668848037719727,0.36962416768074036,0.22425442934036255,0.2758672833442688,0.2796429991722107,0.282950758934021,0.23111681640148163,0.23305441439151764,0.36076870560646057,0.3051576614379883,0.16348779201507568,0.2796429991722107,0.25862669944763184,0.043158773332834244,0.29927271604537964,0.3051576614379883,0.12714704871177673,0.17650938034057617,0.20604388415813446,0.2758672833442688,0.20109650492668152,0.23188701272010803,0.26159432530403137,0.3051576614379883,0.21076123416423798,0.5098389387130737,0.24894960224628448,0.14020425081253052,0.14255106449127197
that,0.435920387506485,0.6894589066505432,0.4129708409309387,0.47518548369407654,0.5473989248275757,0.2474849969148636,0.41498205065727234,0.23929592967033386,0.34848764538764954,1.0,0.47537946701049805,0.18284347653388977,0.2474849969148636,0.5584503412246704,-0.130638986825943,0.42397359013557434,0.47537946701049805,0.15895026922225952,0.2585349678993225,0.22723333537578583,0.5473989248275757,0.3680553734302521,0.5436353087425232,0.3517440855503082,0.47537946701049805,0.24800655245780945,0.31403544545173645,0.435920387506485,0.22514168918132782,0.32716336846351624
it,0.5130809545516968,0.616637647151947,0.27522414922714233,0.2993364930152893,0.6251175999641418,0.22090588510036469,0.38761502504348755,0.15127094089984894,0.2745698094367981,0.5921133160591125,0.5452592968940735,0.17532017827033997,0.22090588510036469,0.329755574464798,-0.08058576285839081,0.22154098749160767,0.5452592968940735,0.09631947427988052,0.2947906255722046,0.3082790970802307,0.6251175999641418,0.22345982491970062,0.513711154460907,0.26006051898002625,0.5452592968940735,0.18545228242874146,0.304902046918869,0.5130809545516968,0.27234339714050293,0.25732165575027466
was,0.45514053106307983,0.2830964922904968,0.18986068665981293,0.41399896144866943,0.48711544275283813,0.2737988233566284,0.4069072902202606,0.24932703375816345,0.19631803035736084,0.33670201897621155,0.4508470594882965,0.26016926765441895,0.2737988233566284,0.39896807074546814,0.06924254447221756,0.14502282440662384,0.4508470594882965,0.2182149887084961,0.237406387925148,0.2293137013912201,0.48711544275283813,0.1403176486492157,0.3636345863342285,0.20748750865459442,0.4508470594882965,0.23490020632743835,0.2870393395423889,0.45514053106307983,0.2618768811225891,0.18412111699581146
not,0.3403114080429077,0.46766895055770874,0.3788454234600067,0.6481515765190125,0.4310511648654938,0.21835780143737793,0.3307090103626251,0.12427773326635361,0.30054694414138794,0.6600887179374695,0.3791346549987793,0.198292538523674,0.21835780143737793,0.5930190086364746,-0.11552248895168304,0.4279256761074066,0.3791346549987793,0.17166748642921448,0.17511790990829468,0.16777940094470978,0.4310511648654938,0.3370451331138611,0.5149973034858704,0.3185786008834839,0.3791346549987793,0.2132548987865448,0.20628370344638824,0.3403114080429077,0.21895603835582733,0.41942933201789856
validly,0.19884411990642548,0.38554397225379944,0.3927523195743561,0.2964304983615875,0.28515002131462097,0.2460385411977768,0.26627033948898315,0.22742284834384918,0.2720552384853363,0.4977397918701172,0.2815159857273102,0.17562554776668549,0.2460385411977768,0.4121313691139221,-0.058178406208753586,0.4151850640773773,0.2815159857273102,0.13639597594738007,0.15832819044589996,0.1567748337984085,0.28515002131462097,0.28048163652420044,0.38597896695137024,0.3950916528701782,0.2815159857273102,0.19489191472530365,0.2649657726287842,0.19884411990642548,0.15655265748500824,0.27129825949668884
incorporated,0.2849850654602051,0.2934405207633972,0.11335166543722153,0.12795422971248627,0.28890469670295715,0.15003123879432678,0.2825961709022522,0.14612871408462524,0.1836351752281189,0.20909453928470612,0.2515564262866974,0.1718885749578476,0.15003123879432678,0.18664014339447021,-0.022876940667629242,0.10841342806816101,0.2515564262866974,0.19685448706150055,0.2306230366230011,0.34067854285240173,0.28890469670295715,0.09569770842790604,0.18012776970863342,0.2528792917728424,0.2515564262866974,0.13278310000896454,0.3146536350250244,0.2849850654602051,0.15661931037902832,0.13423967361450195
in,1.0,0.4840516746044159,0.2190418541431427,0.2593238651752472,0.6662389636039734,0.2793687880039215,0.5696388483047485,0.2678598463535309,0.2667064666748047,0.435920387506485,0.539380669593811,0.21098364889621735,0.2793687880039215,0.29357993602752686,-0.0012929976219311357,0.12045605480670929,0.539380669593811,0.17559829354286194,0.3256937265396118,0.22141718864440918,0.6662389636039734,0.16096803545951843,0.45010748505592346,0.18547964096069336,0.539380669593811,0.20341484248638153,0.3070422410964966,1.0,0.3642844259738922,0.20430970191955566
germany,0.3642844259738922,0.2479574829339981,0.1833779215812683,0.2132834792137146,0.3181285262107849,0.21192631125450134,0.2942050099372864,0.15594257414340973,0.141751229763031,0.22514168918132782,0.2606942057609558,0.69117671251297,0.21192631125450134,0.19044765830039978,0.0072199637070298195,0.11727571487426758,0.2606942057609558,0.28909558057785034,0.19699612259864807,0.2122066468000412,0.3181285262107849,0.1924206018447876,0.24172882735729218,0.18715493381023407,0.2606942057609558,0.18400909006595612,0.13225135207176208,0.3642844259738922,1.0,0.1388660967350006
.,0.5591574311256409,0.45942068099975586,0.32712292671203613,0.35288307070732117,0.5934505462646484,0.2742154598236084,0.5352458953857422,0.24642124772071838,0.30296799540519714,0.4460422694683075,0.50484299659729,0.2407633364200592,0.2742154598236084,0.3200591504573822,0.01884327083826065,0.243691086769104,0.50484299659729,0.2196396291255951,0.275610089302063,0.266353577375412,0.5934505462646484,0.2597152590751648,0.4645031690597534,0.22601766884326935,0.50484299659729,0.18996715545654297,0.29699069261550903,0.5591574311256409,0.28498756885528564,0.4130953550338745
