,what,was,the,the,movement,called,that,brought,baltic,countries,independence,from,the,soviet,union,?
india,0.23203566670417786,0.22117909789085388,0.3108653426170349,0.3108653426170349,0.21048478782176971,0.16233134269714355,0.23341698944568634,0.24553067982196808,0.22079616785049438,0.3241637945175171,0.31845372915267944,0.1848762482404709,0.3108653426170349,0.26461201906204224,0.2085992991924286,0.10473668575286865
(,0.2411840260028839,0.2980341613292694,0.33289089798927307,0.33289089798927307,0.11378148943185806,0.2546432614326477,0.2264307141304016,0.19757404923439026,0.1325920820236206,0.15407808125019073,0.1568996161222458,0.25806233286857605,0.33289089798927307,0.13208714127540588,0.13465912640094757,0.40561532974243164
gandhi,0.23243291676044464,0.183432474732399,0.23259694874286652,0.23259694874286652,0.30459481477737427,0.08873574435710907,0.17829307913780212,0.13117200136184692,0.09572269022464752,0.16163499653339386,0.3320313096046448,0.11321280896663666,0.23259694874286652,0.21948876976966858,0.1788230687379837,0.18234050273895264
's,0.02692362666130066,0.008974763564765453,-0.01540423184633255,-0.01540423184633255,0.009452048689126968,-0.021773243322968483,0.04397977516055107,-0.03164028376340866,0.08917438238859177,0.04551587626338005,0.02269889786839485,-0.01936490088701248,-0.01540423184633255,0.10372670739889145,0.10892792046070099,-0.023395681753754616
campaigns,0.20698273181915283,0.22862818837165833,0.27786964178085327,0.27786964178085327,0.2880838215351105,0.17865532636642456,0.20895996689796448,0.2104608714580536,0.17314627766609192,0.2894207537174225,0.29396772384643555,0.16588112711906433,0.27786964178085327,0.19485832750797272,0.22670865058898926,0.13006390631198883
for,0.3017193675041199,0.3863949179649353,0.4739971458911896,0.4739971458911896,0.1841055154800415,0.29870352149009705,0.4137635827064514,0.2740367650985718,0.10624413192272186,0.299202024936676,0.1525467187166214,0.314039945602417,0.4739971458911896,0.19638079404830933,0.20406247675418854,0.264628142118454
independence,0.24622133374214172,0.24797119200229645,0.2836182415485382,0.2836182415485382,0.3321867883205414,0.1623721718788147,0.18637023866176605,0.11233150213956833,0.16207675635814667,0.27069005370140076,1.0000001192092896,0.1805717945098877,0.2836182415485382,0.302997887134552,0.2978225350379944,0.12301119416952133
from,0.2737620174884796,0.31171464920043945,0.40150508284568787,0.40150508284568787,0.23928771913051605,0.2703215777873993,0.3477667272090912,0.3001497685909271,0.14403773844242096,0.2355131208896637,0.1805717945098877,1.0,0.40150508284568787,0.19734857976436615,0.19356246292591095,0.19969791173934937
the,0.42745697498321533,0.48711544275283813,1.0,1.0,0.339571475982666,0.489897221326828,0.5473989248275757,0.32700833678245544,0.31626036763191223,0.33290645480155945,0.2836182415485382,0.40150508284568787,1.0,0.2312941700220108,0.24421639740467072,0.22068053483963013
british,0.19255435466766357,0.31934812664985657,0.28973397612571716,0.28973397612571716,0.18697787821292877,0.13953031599521637,0.19530552625656128,0.1999230533838272,0.24228060245513916,0.2192615270614624,0.2832612097263336,0.21991202235221863,0.28973397612571716,0.2766345143318176,0.24083364009857178,0.09711728990077972
empire,0.21723191440105438,0.30602675676345825,0.32532164454460144,0.32532164454460144,0.14598436653614044,0.17457866668701172,0.1784069836139679,0.22333937883377075,0.28471407294273376,0.3121797740459442,0.3407454192638397,0.19878821074962616,0.32532164454460144,0.32938864827156067,0.23545962572097778,0.14909450709819794
),0.26259949803352356,0.3267642855644226,0.3456730246543884,0.3456730246543884,0.14506514370441437,0.273923397064209,0.23478686809539795,0.20007632672786713,0.11570489406585693,0.15248970687389374,0.18149013817310333,0.2672361731529236,0.3456730246543884,0.13792578876018524,0.15587253868579865,0.42300865054130554
",",0.3087472915649414,0.45456063747406006,0.4933079481124878,0.4933079481124878,0.1862073689699173,0.26549121737480164,0.4137537479400635,0.30810219049453735,0.2861435115337372,0.2966555655002594,0.26219290494918823,0.39760664105415344,0.4933079481124878,0.25194454193115234,0.2362271547317505,0.31091248989105225
in,0.30808621644973755,0.45514053106307983,0.6662389636039734,0.6662389636039734,0.26725053787231445,0.40847352147102356,0.435920387506485,0.25879573822021484,0.27287811040878296,0.3027990758419037,0.25996696949005127,0.4274188280105591,0.6662389636039734,0.22826138138771057,0.22726479172706604,0.20430970191955566
czechoslovakia,0.14718355238437653,0.21067622303962708,0.17898622155189514,0.17898622155189514,0.2105366587638855,0.10904249548912048,0.1410202533006668,0.13400177657604218,0.304793119430542,0.29168933629989624,0.26566681265830994,0.1761920005083084,0.17898622155189514,0.48497235774993896,0.27471745014190674,0.14510126411914825
's,0.02692362666130066,0.008974763564765453,-0.01540423184633255,-0.01540423184633255,0.009452048689126968,-0.021773243322968483,0.04397977516055107,-0.03164028376340866,0.08917438238859177,0.04551587626338005,0.02269889786839485,-0.01936490088701248,-0.01540423184633255,0.10372670739889145,0.10892792046070099,-0.023395681753754616
velvet,0.08129110932350159,0.18825951218605042,0.2813343107700348,0.2813343107700348,0.1981191635131836,0.2222752422094345,0.15562446415424347,0.12654423713684082,0.228977769613266,0.15719448029994965,0.18818850815296173,0.1441829949617386,0.2813343107700348,0.2254723161458969,0.18762587010860443,0.08144046366214752
revolution,0.1946869045495987,0.3365444839000702,0.276140034198761,0.276140034198761,0.31382355093955994,0.20601029694080353,0.23615604639053345,0.19729404151439667,0.12080340087413788,0.25073763728141785,0.44560638070106506,0.18298961222171783,0.276140034198761,0.3291117250919342,0.25367113947868347,0.1727980077266693
and,0.31309178471565247,0.3740963041782379,0.5171257257461548,0.5171257257461548,0.2837696671485901,0.3251761794090271,0.4731321930885315,0.3560350239276886,0.26531603932380676,0.37200918793678284,0.19334110617637634,0.3601827025413513,0.5171257257461548,0.24788688123226166,0.2594362497329712,0.20544172823429108
in,0.30808621644973755,0.45514053106307983,0.6662389636039734,0.6662389636039734,0.26725053787231445,0.40847352147102356,0.435920387506485,0.25879573822021484,0.27287811040878296,0.3027990758419037,0.25996696949005127,0.4274188280105591,0.6662389636039734,0.22826138138771057,0.22726479172706604,0.20430970191955566
east,0.19840149581432343,0.2747166156768799,0.3383176326751709,0.3383176326751709,0.18050822615623474,0.18024347722530365,0.1802649050951004,0.20962834358215332,0.3210049867630005,0.28804680705070496,0.22925521433353424,0.27024149894714355,0.3383176326751709,0.24477124214172363,0.2613005042076111,0.10070597380399704
germany,0.21690446138381958,0.2618768811225891,0.3181285262107849,0.3181285262107849,0.1622759848833084,0.1935252547264099,0.22514168918132782,0.18711422383785248,0.3992122709751129,0.39945387840270996,0.18385425209999084,0.18705032765865326,0.3181285262107849,0.42834439873695374,0.2916301488876343,0.1388660967350006
to,0.455847829580307,0.3636345863342285,0.535392165184021,0.535392165184021,0.2780168950557709,0.2987143397331238,0.5436353087425232,0.35361579060554504,0.1890144944190979,0.3111797273159027,0.1964111477136612,0.4069952368736267,0.535392165184021,0.19090956449508667,0.16926777362823486,0.29463258385658264
oust,0.18523606657981873,0.3017151951789856,0.23557864129543304,0.23557864129543304,0.1788351982831955,0.09480467438697815,0.13820253312587738,0.20373128354549408,0.1784064620733261,0.15374009311199188,0.35362598299980164,0.14834311604499817,0.23557864129543304,0.31405794620513916,0.2551102042198181,0.128178209066391
their,0.35142919421195984,0.2396296262741089,0.516537070274353,0.516537070274353,0.2719673216342926,0.33472323417663574,0.4266771972179413,0.2556834816932678,0.21052788197994232,0.3005788326263428,0.22190988063812256,0.3038119673728943,0.516537070274353,0.21154393255710602,0.1686946004629135,0.1898253709077835
communist,0.1774516999721527,0.2940322756767273,0.24560265243053436,0.24560265243053436,0.4196474254131317,0.12640540301799774,0.20797167718410492,0.14846038818359375,0.2015426605939865,0.35578635334968567,0.420198917388916,0.21761903166770935,0.24560265243053436,0.5568238496780396,0.4377516508102417,0.13955675065517426
governments,0.2814749777317047,0.25224968791007996,0.2835306227207184,0.2835306227207184,0.2336874008178711,0.24966663122177124,0.31705090403556824,0.1778656542301178,0.23968330025672913,0.4804108440876007,0.3682405352592468,0.16562695801258087,0.2835306227207184,0.3095129430294037,0.30798783898353577,0.18805137276649475
",",0.3087472915649414,0.45456063747406006,0.4933079481124878,0.4933079481124878,0.1862073689699173,0.26549121737480164,0.4137537479400635,0.30810219049453735,0.2861435115337372,0.2966555655002594,0.26219290494918823,0.39760664105415344,0.4933079481124878,0.25194454193115234,0.2362271547317505,0.31091248989105225
in,0.30808621644973755,0.45514053106307983,0.6662389636039734,0.6662389636039734,0.26725053787231445,0.40847352147102356,0.435920387506485,0.25879573822021484,0.27287811040878296,0.3027990758419037,0.25996696949005127,0.4274188280105591,0.6662389636039734,0.22826138138771057,0.22726479172706604,0.20430970191955566
south,0.15388517081737518,0.2792486846446991,0.3129390776157379,0.3129390776157379,0.19583062827587128,0.18167877197265625,0.1571199595928192,0.19327408075332642,0.27450528740882874,0.2741302251815796,0.26115038990974426,0.308648020029068,0.3129390776157379,0.2550358474254608,0.2699996829032898,0.12336621433496475
africa,0.19696469604969025,0.1945687234401703,0.2903064787387848,0.2903064787387848,0.1941467672586441,0.20620591938495636,0.2020931839942932,0.26370111107826233,0.30112260580062866,0.4068560302257538,0.22501325607299805,0.18330752849578857,0.2903064787387848,0.16717323660850525,0.21127371490001678,0.12926554679870605
in,0.30808621644973755,0.45514053106307983,0.6662389636039734,0.6662389636039734,0.26725053787231445,0.40847352147102356,0.435920387506485,0.25879573822021484,0.27287811040878296,0.3027990758419037,0.25996696949005127,0.4274188280105591,0.6662389636039734,0.22826138138771057,0.22726479172706604,0.20430970191955566
the,0.42745697498321533,0.48711544275283813,1.0,1.0,0.339571475982666,0.489897221326828,0.5473989248275757,0.32700833678245544,0.31626036763191223,0.33290645480155945,0.2836182415485382,0.40150508284568787,1.0,0.2312941700220108,0.24421639740467072,0.22068053483963013
fight,0.292800635099411,0.2078418880701065,0.28874441981315613,0.28874441981315613,0.16946198046207428,0.256014347076416,0.32852640748023987,0.2970418632030487,0.134705051779747,0.20237763226032257,0.29336416721343994,0.19085146486759186,0.28874441981315613,0.1367776095867157,0.21478493511676788,0.16463038325309753
against,0.24561616778373718,0.22972732782363892,0.3090755045413971,0.3090755045413971,0.23060853779315948,0.2557203471660614,0.3318655490875244,0.23774723708629608,0.09527307748794556,0.2542102634906769,0.2531825602054596,0.2447778731584549,0.3090755045413971,0.11852100491523743,0.1828596144914627,0.18095137178897858
apartheid,0.2113245278596878,0.2379744052886963,0.2427075356245041,0.2427075356245041,0.36662474274635315,0.18128186464309692,0.23280435800552368,0.1304677277803421,0.18078535795211792,0.2899283170700073,0.408616840839386,0.17930418252944946,0.2427075356245041,0.34055474400520325,0.2795846462249756,0.1311584711074829
",",0.3087472915649414,0.45456063747406006,0.4933079481124878,0.4933079481124878,0.1862073689699173,0.26549121737480164,0.4137537479400635,0.30810219049453735,0.2861435115337372,0.2966555655002594,0.26219290494918823,0.39760664105415344,0.4933079481124878,0.25194454193115234,0.2362271547317505,0.31091248989105225
in,0.30808621644973755,0.45514053106307983,0.6662389636039734,0.6662389636039734,0.26725053787231445,0.40847352147102356,0.435920387506485,0.25879573822021484,0.27287811040878296,0.3027990758419037,0.25996696949005127,0.4274188280105591,0.6662389636039734,0.22826138138771057,0.22726479172706604,0.20430970191955566
the,0.42745697498321533,0.48711544275283813,1.0,1.0,0.339571475982666,0.489897221326828,0.5473989248275757,0.32700833678245544,0.31626036763191223,0.33290645480155945,0.2836182415485382,0.40150508284568787,1.0,0.2312941700220108,0.24421639740467072,0.22068053483963013
american,0.1909721940755844,0.31632548570632935,0.24562937021255493,0.24562937021255493,0.19461730122566223,0.21405433118343353,0.24748189747333527,0.1691979467868805,0.204926535487175,0.14205798506736755,0.18087685108184814,0.20110583305358887,0.24562937021255493,0.22658921778202057,0.16526508331298828,0.18877598643302917
civil,0.15091551840305328,0.24303317070007324,0.2477465271949768,0.2477465271949768,0.24947896599769592,0.1720334142446518,0.16867391765117645,0.23051263391971588,0.13600385189056396,0.21527278423309326,0.32815662026405334,0.11420916765928268,0.2477465271949768,0.21523307263851166,0.32730230689048767,0.1494513899087906
rights,0.2386135458946228,0.19272007048130035,0.2579100430011749,0.2579100430011749,0.2941119968891144,0.14368250966072083,0.251168817281723,0.18601201474666595,0.11043927818536758,0.26091325283050537,0.32563647627830505,0.159982830286026,0.2579100430011749,0.11056160926818848,0.16317512094974518,0.21814769506454468
movement,0.23934946954250336,0.18520963191986084,0.339571475982666,0.339571475982666,1.0,0.2984730899333954,0.2563289701938629,0.1373969316482544,0.14285559952259064,0.18942444026470184,0.3321867883205414,0.23928771913051605,0.339571475982666,0.22989784181118011,0.2541976869106293,0.1423349231481552
",",0.3087472915649414,0.45456063747406006,0.4933079481124878,0.4933079481124878,0.1862073689699173,0.26549121737480164,0.4137537479400635,0.30810219049453735,0.2861435115337372,0.2966555655002594,0.26219290494918823,0.39760664105415344,0.4933079481124878,0.25194454193115234,0.2362271547317505,0.31091248989105225
in,0.30808621644973755,0.45514053106307983,0.6662389636039734,0.6662389636039734,0.26725053787231445,0.40847352147102356,0.435920387506485,0.25879573822021484,0.27287811040878296,0.3027990758419037,0.25996696949005127,0.4274188280105591,0.6662389636039734,0.22826138138771057,0.22726479172706604,0.20430970191955566
the,0.42745697498321533,0.48711544275283813,1.0,1.0,0.339571475982666,0.489897221326828,0.5473989248275757,0.32700833678245544,0.31626036763191223,0.33290645480155945,0.2836182415485382,0.40150508284568787,1.0,0.2312941700220108,0.24421639740467072,0.22068053483963013
singing,0.25204721093177795,0.18716584146022797,0.20382609963417053,0.20382609963417053,0.17108756303787231,0.16783972084522247,0.22197367250919342,0.21123333275318146,0.1460334062576294,0.19327275454998016,0.129708394408226,0.17210803925991058,0.20382609963417053,0.08178289234638214,0.10396934300661087,0.16125191748142242
revolution,0.1946869045495987,0.3365444839000702,0.276140034198761,0.276140034198761,0.31382355093955994,0.20601029694080353,0.23615604639053345,0.19729404151439667,0.12080340087413788,0.25073763728141785,0.44560638070106506,0.18298961222171783,0.276140034198761,0.3291117250919342,0.25367113947868347,0.1727980077266693
to,0.455847829580307,0.3636345863342285,0.535392165184021,0.535392165184021,0.2780168950557709,0.2987143397331238,0.5436353087425232,0.35361579060554504,0.1890144944190979,0.3111797273159027,0.1964111477136612,0.4069952368736267,0.535392165184021,0.19090956449508667,0.16926777362823486,0.29463258385658264
bring,0.3273051679134369,0.17927412688732147,0.31620702147483826,0.31620702147483826,0.17308315634727478,0.21885177493095398,0.3690129518508911,0.6046519875526428,0.20275184512138367,0.22560685873031616,0.10896719247102737,0.2240050733089447,0.31620702147483826,0.12143348157405853,0.11634839326143265,0.250621497631073
independence,0.24622133374214172,0.24797119200229645,0.2836182415485382,0.2836182415485382,0.3321867883205414,0.1623721718788147,0.18637023866176605,0.11233150213956833,0.16207675635814667,0.27069005370140076,1.0000001192092896,0.1805717945098877,0.2836182415485382,0.302997887134552,0.2978225350379944,0.12301119416952133
to,0.455847829580307,0.3636345863342285,0.535392165184021,0.535392165184021,0.2780168950557709,0.2987143397331238,0.5436353087425232,0.35361579060554504,0.1890144944190979,0.3111797273159027,0.1964111477136612,0.4069952368736267,0.535392165184021,0.19090956449508667,0.16926777362823486,0.29463258385658264
the,0.42745697498321533,0.48711544275283813,1.0,1.0,0.339571475982666,0.489897221326828,0.5473989248275757,0.32700833678245544,0.31626036763191223,0.33290645480155945,0.2836182415485382,0.40150508284568787,1.0,0.2312941700220108,0.24421639740467072,0.22068053483963013
baltic,0.13813510537147522,0.16383758187294006,0.31626036763191223,0.31626036763191223,0.14285559952259064,0.18803434073925018,0.18840231001377106,0.22020715475082397,1.0000001192092896,0.3357579708099365,0.16207675635814667,0.14403773844242096,0.31626036763191223,0.41524428129196167,0.2841339409351349,0.06320890039205551
countries,0.22319257259368896,0.24139733612537384,0.33290645480155945,0.33290645480155945,0.18942444026470184,0.27012544870376587,0.31063947081565857,0.2599722743034363,0.3357579708099365,0.9999999403953552,0.27069005370140076,0.2355131208896637,0.33290645480155945,0.35576775670051575,0.2921212315559387,0.15128466486930847
from,0.2737620174884796,0.31171464920043945,0.40150508284568787,0.40150508284568787,0.23928771913051605,0.2703215777873993,0.3477667272090912,0.3001497685909271,0.14403773844242096,0.2355131208896637,0.1805717945098877,1.0,0.40150508284568787,0.19734857976436615,0.19356246292591095,0.19969791173934937
the,0.42745697498321533,0.48711544275283813,1.0,1.0,0.339571475982666,0.489897221326828,0.5473989248275757,0.32700833678245544,0.31626036763191223,0.33290645480155945,0.2836182415485382,0.40150508284568787,1.0,0.2312941700220108,0.24421639740467072,0.22068053483963013
soviet,0.12922172248363495,0.259528785943985,0.2312941700220108,0.2312941700220108,0.22989784181118011,0.10192323476076126,0.1928873062133789,0.11887872219085693,0.41524428129196167,0.35576775670051575,0.302997887134552,0.19734857976436615,0.2312941700220108,1.0,0.6145875453948975,0.08693568408489227
union,0.1396910548210144,0.23276571929454803,0.24421639740467072,0.24421639740467072,0.2541976869106293,0.1336849480867386,0.17320044338703156,0.13618554174900055,0.2841339409351349,0.2921212315559387,0.2978225350379944,0.19356246292591095,0.24421639740467072,0.6145875453948975,0.9999999403953552,0.07797172665596008
",",0.3087472915649414,0.45456063747406006,0.4933079481124878,0.4933079481124878,0.1862073689699173,0.26549121737480164,0.4137537479400635,0.30810219049453735,0.2861435115337372,0.2966555655002594,0.26219290494918823,0.39760664105415344,0.4933079481124878,0.25194454193115234,0.2362271547317505,0.31091248989105225
recently,0.2653191089630127,0.4035745859146118,0.2774651348590851,0.2774651348590851,0.12600769102573395,0.15163478255271912,0.4045799970626831,0.3261634111404419,0.1317412257194519,0.24542415142059326,0.15452280640602112,0.26770320534706116,0.2774651348590851,0.15520623326301575,0.1646309196949005,0.18352322280406952
with,0.2464839518070221,0.27411898970603943,0.4223487675189972,0.4223487675189972,0.18811029195785522,0.3139074146747589,0.4154358208179474,0.327576220035553,0.20499713718891144,0.33792537450790405,0.12566587328910828,0.26272761821746826,0.4223487675189972,0.1796698123216629,0.19172410666942596,0.2433311939239502
the,0.42745697498321533,0.48711544275283813,1.0,1.0,0.339571475982666,0.489897221326828,0.5473989248275757,0.32700833678245544,0.31626036763191223,0.33290645480155945,0.2836182415485382,0.40150508284568787,1.0,0.2312941700220108,0.24421639740467072,0.22068053483963013
2003,-0.17906495928764343,-0.14445069432258606,-0.14761915802955627,-0.14761915802955627,-0.1289384514093399,-0.07856527715921402,-0.20147614181041718,-0.18822501599788666,-0.19504663348197937,-0.12351108342409134,-0.1357932686805725,-0.11257407814264297,-0.14761915802955627,-0.2537282109260559,-0.1748889535665512,-0.17560148239135742
rose,0.13161541521549225,0.2609468102455139,0.28326278924942017,0.28326278924942017,0.18909525871276855,0.16104044020175934,0.10792896151542664,0.23705874383449554,0.19068381190299988,0.14329417049884796,0.14185911417007446,0.14656709134578705,0.28326278924942017,0.17045347392559052,0.13548997044563293,0.11847885698080063
revolution,0.1946869045495987,0.3365444839000702,0.276140034198761,0.276140034198761,0.31382355093955994,0.20601029694080353,0.23615604639053345,0.19729404151439667,0.12080340087413788,0.25073763728141785,0.44560638070106506,0.18298961222171783,0.276140034198761,0.3291117250919342,0.25367113947868347,0.1727980077266693
in,0.30808621644973755,0.45514053106307983,0.6662389636039734,0.6662389636039734,0.26725053787231445,0.40847352147102356,0.435920387506485,0.25879573822021484,0.27287811040878296,0.3027990758419037,0.25996696949005127,0.4274188280105591,0.6662389636039734,0.22826138138771057,0.22726479172706604,0.20430970191955566
georgia,0.2098073810338974,0.19615234434604645,0.22469212114810944,0.22469212114810944,0.09835191816091537,0.1332772672176361,0.17135167121887207,0.14487870037555695,0.22529231011867523,0.17413006722927094,0.2504325807094574,0.1593514233827591,0.22469212114810944,0.32839274406433105,0.29556185007095337,0.14345775544643402
and,0.31309178471565247,0.3740963041782379,0.5171257257461548,0.5171257257461548,0.2837696671485901,0.3251761794090271,0.4731321930885315,0.3560350239276886,0.26531603932380676,0.37200918793678284,0.19334110617637634,0.3601827025413513,0.5171257257461548,0.24788688123226166,0.2594362497329712,0.20544172823429108
the,0.42745697498321533,0.48711544275283813,1.0,1.0,0.339571475982666,0.489897221326828,0.5473989248275757,0.32700833678245544,0.31626036763191223,0.33290645480155945,0.2836182415485382,0.40150508284568787,1.0,0.2312941700220108,0.24421639740467072,0.22068053483963013
2004,-0.2636275589466095,-0.01421020831912756,-0.2467794269323349,-0.2467794269323349,-0.11708854883909225,-0.1475338637828827,-0.32499074935913086,-0.17995648086071014,-0.19821418821811676,-0.11067549884319305,-0.037292201071977615,-0.1585446298122406,-0.2467794269323349,-0.08007968962192535,-0.13859014213085175,-0.15923042595386505
orange,0.18341036140918732,0.1779351681470871,0.20814983546733856,0.20814983546733856,0.0482218936085701,0.1893296092748642,0.1752406358718872,0.14990007877349854,0.2016472965478897,0.18138568103313446,0.16885332763195038,0.19784091413021088,0.20814983546733856,0.10784762352705002,0.11569111049175262,0.1066059097647667
revolution,0.1946869045495987,0.3365444839000702,0.276140034198761,0.276140034198761,0.31382355093955994,0.20601029694080353,0.23615604639053345,0.19729404151439667,0.12080340087413788,0.25073763728141785,0.44560638070106506,0.18298961222171783,0.276140034198761,0.3291117250919342,0.25367113947868347,0.1727980077266693
in,0.30808621644973755,0.45514053106307983,0.6662389636039734,0.6662389636039734,0.26725053787231445,0.40847352147102356,0.435920387506485,0.25879573822021484,0.27287811040878296,0.3027990758419037,0.25996696949005127,0.4274188280105591,0.6662389636039734,0.22826138138771057,0.22726479172706604,0.20430970191955566
ukraine,0.22203432023525238,0.178083598613739,0.23817399144172668,0.23817399144172668,0.14071515202522278,0.15500032901763916,0.16043180227279663,0.09435302019119263,0.3748475909233093,0.3130943179130554,0.2565566599369049,0.18856540322303772,0.23817399144172668,0.5405048131942749,0.34452760219573975,0.1616296023130417
",",0.3087472915649414,0.45456063747406006,0.4933079481124878,0.4933079481124878,0.1862073689699173,0.26549121737480164,0.4137537479400635,0.30810219049453735,0.2861435115337372,0.2966555655002594,0.26219290494918823,0.39760664105415344,0.4933079481124878,0.25194454193115234,0.2362271547317505,0.31091248989105225
among,0.21154822409152985,0.23730893433094025,0.3507058024406433,0.3507058024406433,0.17919206619262695,0.26889246702194214,0.3136374354362488,0.304779589176178,0.22609135508537292,0.29825201630592346,0.1410946398973465,0.19863110780715942,0.3507058024406433,0.12377743422985077,0.15342235565185547,0.14343059062957764
other,0.341873437166214,0.14651623368263245,0.44152235984802246,0.44152235984802246,0.24484199285507202,0.3308360278606415,0.5570666193962097,0.2527067959308624,0.25404372811317444,0.42453643679618835,0.1846928894519806,0.30141791701316833,0.44152235984802246,0.19863061606884003,0.22207047045230865,0.24682199954986572
various,0.26045072078704834,0.14120686054229736,0.3235042691230774,0.3235042691230774,0.2342095673084259,0.22078102827072144,0.34879615902900696,0.315923810005188,0.25164327025413513,0.3272593021392822,0.15113773941993713,0.27862754464149475,0.3235042691230774,0.14814190566539764,0.14438390731811523,0.12823495268821716
movements,0.23197974264621735,0.15315485000610352,0.31594985723495483,0.31594985723495483,0.8651208281517029,0.2644188702106476,0.29290005564689636,0.13261212408542633,0.174991175532341,0.2583019435405731,0.26400670409202576,0.22415703535079956,0.31594985723495483,0.22937951982021332,0.2422936111688614,0.1501890867948532
worldwide,0.20704631507396698,0.26323333382606506,0.2698158025741577,0.2698158025741577,0.1961047351360321,0.21467885375022888,0.2686769962310791,0.20574051141738892,0.2392508089542389,0.4144495725631714,0.16382625699043274,0.17541363835334778,0.2698158025741577,0.15129682421684265,0.11396457254886627,0.2253960371017456
.,0.3567904531955719,0.40146201848983765,0.5934505462646484,0.5934505462646484,0.22796523571014404,0.300344854593277,0.4460422694683075,0.31484454870224,0.22521544992923737,0.27938392758369446,0.2129606306552887,0.41536515951156616,0.5934505462646484,0.22642354667186737,0.23708370327949524,0.4130953550338745
