,who,among,genghis,khan,'s,subjects,shared,similar,privileges,to,his,close,family,members,',?
as,0.3923053741455078,0.3329014778137207,0.17543354630470276,0.22500167787075043,-0.05775856226682663,0.28435978293418884,0.1761624664068222,0.30915290117263794,0.2407027930021286,0.42092081904411316,0.3146366477012634,0.22066694498062134,0.21415938436985016,0.21428564190864563,0.41391023993492126,0.27043893933296204
muqali,0.24099738895893097,0.18526633083820343,0.5310442447662354,0.5270981788635254,0.060718465596437454,0.15804585814476013,0.07023796439170837,0.11127573251724243,0.09526338428258896,0.14543594419956207,0.250389039516449,0.1597939133644104,0.19914329051971436,0.20244136452674866,0.20788691937923431,0.1296873688697815
",",0.3365725874900818,0.2640531659126282,0.2891939878463745,0.19700400531291962,-0.0016132977325469255,0.2749216854572296,0.2729959785938263,0.29403579235076904,0.25555771589279175,0.44245919585227966,0.3378419280052185,0.34483593702316284,0.22142739593982697,0.2357054501771927,0.5178600549697876,0.31091248989105225
jebe,0.2204572707414627,0.27806156873703003,0.38717931509017944,0.3338758945465088,0.1057722270488739,0.12611117959022522,0.11888347566127777,0.17746949195861816,0.11888136714696884,0.16959594190120697,0.22896844148635864,0.2166818082332611,0.2658829689025879,0.17569594085216522,0.28672415018081665,0.1268274188041687
and,0.41279885172843933,0.39211368560791016,0.26551535725593567,0.22885166108608246,0.06895173341035843,0.34629026055336,0.2268613576889038,0.3316260874271393,0.2459600865840912,0.48971283435821533,0.4234102666378021,0.32415980100631714,0.23506124317646027,0.2994427978992462,0.3053182065486908,0.20544172823429108
subutai,0.17468728125095367,0.22444209456443787,0.4099789559841156,0.2723410427570343,-0.027223998680710793,0.25534728169441223,0.2053060382604599,0.21295925974845886,0.162981316447258,0.1789546012878418,0.15931019186973572,0.22048291563987732,0.2852189540863037,0.2290075123310089,0.2550942897796631,0.1578579694032669
",",0.3365725874900818,0.2640531659126282,0.2891939878463745,0.19700400531291962,-0.0016132977325469255,0.2749216854572296,0.2729959785938263,0.29403579235076904,0.25555771589279175,0.44245919585227966,0.3378419280052185,0.34483593702316284,0.22142739593982697,0.2357054501771927,0.5178600549697876,0.31091248989105225
and,0.41279885172843933,0.39211368560791016,0.26551535725593567,0.22885166108608246,0.06895173341035843,0.34629026055336,0.2268613576889038,0.3316260874271393,0.2459600865840912,0.48971283435821533,0.4234102666378021,0.32415980100631714,0.23506124317646027,0.2994427978992462,0.3053182065486908,0.20544172823429108
regarded,0.28469380736351013,0.4018649458885193,0.26906687021255493,0.2133466750383377,0.03597285598516464,0.27908796072006226,0.180169016122818,0.2442457526922226,0.14595019817352295,0.16935725510120392,0.28293031454086304,0.1420716941356659,0.16352294385433197,0.1735520213842392,0.21408973634243011,0.1741991639137268
them,0.5243523120880127,0.35298657417297363,0.2431573122739792,0.14705434441566467,0.025712676346302032,0.37498679757118225,0.2352222353219986,0.30289167165756226,0.3147273659706116,0.5916602611541748,0.4171713590621948,0.2841194272041321,0.20540852844715118,0.3416253328323364,0.24799776077270508,0.35435691475868225
as,0.3923053741455078,0.3329014778137207,0.17543354630470276,0.22500167787075043,-0.05775856226682663,0.28435978293418884,0.1761624664068222,0.30915290117263794,0.2407027930021286,0.42092081904411316,0.3146366477012634,0.22066694498062134,0.21415938436985016,0.21428564190864563,0.41391023993492126,0.27043893933296204
close,0.20284093916416168,0.163931205868721,0.17252258956432343,0.1606511026620865,0.07968296110630035,0.11269444227218628,0.16277720034122467,0.22158092260360718,0.18024754524230957,0.33802270889282227,0.17879004776477814,1.0000001192092896,0.20550993084907532,0.14045372605323792,0.3187318444252014,0.1908312737941742
advisors,0.2669875919818878,0.24879957735538483,0.21765607595443726,0.24202044308185577,-0.026458701118826866,0.24010050296783447,0.21111628413200378,0.08152597397565842,0.2744871973991394,0.28067493438720703,0.2520258128643036,0.14174754917621613,0.19772954285144806,0.34483954310417175,0.18984387814998627,0.1274685561656952
",",0.3365725874900818,0.2640531659126282,0.2891939878463745,0.19700400531291962,-0.0016132977325469255,0.2749216854572296,0.2729959785938263,0.29403579235076904,0.25555771589279175,0.44245919585227966,0.3378419280052185,0.34483593702316284,0.22142739593982697,0.2357054501771927,0.5178600549697876,0.31091248989105225
often,0.393799751996994,0.3451395034790039,0.16341225802898407,0.14198026061058044,0.05346176400780678,0.31832313537597656,0.18530231714248657,0.45199504494667053,0.1923266351222992,0.4351843297481537,0.30419299006462097,0.20802238583564758,0.20204201340675354,0.21658706665039062,0.1954335719347,0.23748154938220978
extending,0.12245789915323257,0.15564404428005219,0.20410417020320892,0.182169109582901,0.004520689137279987,0.2131350189447403,0.15438927710056305,0.26216357946395874,0.23560784757137299,0.3492887318134308,0.22323381900787354,0.24508650600910187,0.10113262385129929,0.15785305202007294,0.1945207417011261,0.16590118408203125
them,0.5243523120880127,0.35298657417297363,0.2431573122739792,0.14705434441566467,0.025712676346302032,0.37498679757118225,0.2352222353219986,0.30289167165756226,0.3147273659706116,0.5916602611541748,0.4171713590621948,0.2841194272041321,0.20540852844715118,0.3416253328323364,0.24799776077270508,0.35435691475868225
the,0.3733934462070465,0.3507058024406433,0.3448939025402069,0.21067845821380615,-0.01540423184633255,0.22999566793441772,0.21652492880821228,0.2963123023509979,0.22788169980049133,0.535392165184021,0.4394008219242096,0.2625353932380676,0.2394849956035614,0.3321719169616699,0.474788099527359,0.22068053483963013
same,0.26448050141334534,0.17180418968200684,0.15978457033634186,0.13421888649463654,0.0036877936217933893,0.21206332743167877,0.3512306213378906,0.554066002368927,0.2533588409423828,0.3205692768096924,0.23959197103977203,0.21933086216449738,0.18208685517311096,0.17569442093372345,0.24496957659721375,0.22649677097797394
privileges,0.26302605867385864,0.18106672167778015,0.18083736300468445,0.17968502640724182,0.06730862706899643,0.2702792286872864,0.13287165760993958,0.19114680588245392,0.9999998807907104,0.27349942922592163,0.18462881445884705,0.18024754524230957,0.1233709454536438,0.26119574904441833,0.16918034851551056,0.25979867577552795
and,0.41279885172843933,0.39211368560791016,0.26551535725593567,0.22885166108608246,0.06895173341035843,0.34629026055336,0.2268613576889038,0.3316260874271393,0.2459600865840912,0.48971283435821533,0.4234102666378021,0.32415980100631714,0.23506124317646027,0.2994427978992462,0.3053182065486908,0.20544172823429108
trust,0.26026591658592224,0.17082427442073822,0.13605886697769165,0.16378994286060333,-0.026765592396259308,0.19463834166526794,0.21519818902015686,0.10472287982702255,0.3246503472328186,0.24275372922420502,0.1774194836616516,0.16644708812236786,0.13121846318244934,0.15360628068447113,0.20198245346546173,0.22135582566261292
normally,0.27320173382759094,0.16719745099544525,0.07811591774225235,0.10805033147335052,0.033522702753543854,0.23197117447853088,0.09800749272108078,0.38851243257522583,0.24756444990634918,0.3993734121322632,0.17586208879947662,0.1791885644197464,0.1059696152806282,0.19538666307926178,0.20779019594192505,0.20675471425056458
reserved,0.20837529003620148,0.20318317413330078,0.08433954417705536,0.07992865145206451,-0.041223395615816116,0.13592971861362457,0.2520008087158203,0.23017089068889618,0.2765093147754669,0.18730998039245605,0.10764344781637192,0.12663902342319489,0.10168837010860443,0.17947432398796082,0.1603613644838333,0.1177138090133667
for,0.37110671401023865,0.2832789719104767,0.14123353362083435,0.13388998806476593,-0.07241261005401611,0.2816210091114044,0.21537260711193085,0.2594558596611023,0.23441554605960846,0.4451248347759247,0.39312878251075745,0.17879165709018707,0.18213365972042084,0.2612179219722748,0.31184524297714233,0.264628142118454
close,0.20284093916416168,0.163931205868721,0.17252258956432343,0.1606511026620865,0.07968296110630035,0.11269444227218628,0.16277720034122467,0.22158092260360718,0.18024754524230957,0.33802270889282227,0.17879004776477814,1.0000001192092896,0.20550993084907532,0.14045372605323792,0.3187318444252014,0.1908312737941742
family,0.23428858816623688,0.18419614434242249,0.24087528884410858,0.14172598719596863,-0.053779419511556625,0.16250655055046082,0.18246899545192719,0.18669655919075012,0.1233709454536438,0.21285007894039154,0.26740866899490356,0.20550993084907532,0.9999998807907104,0.3507213592529297,0.20352929830551147,0.15222905576229095
members,0.3290669620037079,0.3263052701950073,0.21789875626564026,0.1816263198852539,0.02701987512409687,0.26492568850517273,0.23674814403057098,0.15438373386859894,0.26119574904441833,0.26617446541786194,0.2272208034992218,0.14045372605323792,0.3507213592529297,0.9999998807907104,0.18406955897808075,0.10212311148643494
.,0.3541337847709656,0.22495509684085846,0.25373268127441406,0.19819748401641846,-0.003708066651597619,0.23730939626693726,0.2191859483718872,0.306670606136322,0.2391033172607422,0.4645031690597534,0.3119256794452667,0.2501809298992157,0.24114800989627838,0.21119362115859985,0.4806240200996399,0.4130953550338745
