,the,church,states,that,",",as,christians,",",they,are,aware,that,neither,the,way,of,what,is,righteous,before,god,?,''
aware,0.24899019300937653,0.1328001320362091,0.12008343636989594,0.4520672857761383,0.26461610198020935,0.29077550768852234,0.20301605761051178,0.26461610198020935,0.29816892743110657,0.27469608187675476,1.0,0.4520672857761383,0.31038352847099304,0.24899019300937653,0.314269483089447,0.24307499825954437,0.4334154725074768,0.18457302451133728,0.2551162540912628,0.306289404630661,0.2262774407863617,0.2840334475040436,-0.002229302190244198
that,0.5473989248275757,0.18300943076610565,0.291576623916626,1.0,0.4137537479400635,0.4735107421875,0.306755006313324,0.4137537479400635,0.5710820555686951,0.45265161991119385,0.4520672857761383,1.0,0.505314290523529,0.5473989248275757,0.5086538195610046,0.41498205065727234,0.6297725439071655,0.3995479643344879,0.28141942620277405,0.40745505690574646,0.30817699432373047,0.32716336846351624,0.007880004122853279
neither,0.34867867827415466,0.11704506725072861,0.25901880860328674,0.505314290523529,0.2527391016483307,0.29759687185287476,0.23592635989189148,0.2527391016483307,0.3676902949810028,0.3007992208003998,0.31038352847099304,0.505314290523529,1.0000001192092896,0.34867867827415466,0.3151247501373291,0.2747955620288849,0.376018226146698,0.28357720375061035,0.19934894144535065,0.23784051835536957,0.2349531203508377,0.262674480676651,0.012702408246695995
the,1.0,0.23846197128295898,0.3463578522205353,0.5473989248275757,0.4933079481124878,0.48381632566452026,0.24734680354595184,0.4933079481124878,0.49925389885902405,0.40399202704429626,0.24899019300937653,0.5473989248275757,0.34867867827415466,1.0,0.36217406392097473,0.733189046382904,0.42745697498321533,0.5823672413825989,0.24047143757343292,0.45900648832321167,0.24689088761806488,0.22068053483963013,0.041273195296525955
way,0.36217406392097473,0.20286570489406586,0.2149762362241745,0.5086538195610046,0.2861018478870392,0.3409440517425537,0.2594491243362427,0.2861018478870392,0.41797083616256714,0.3754369020462036,0.314269483089447,0.5086538195610046,0.3151247501373291,0.36217406392097473,1.0,0.266871839761734,0.4835909903049469,0.31685471534729004,0.2527932822704315,0.3437449038028717,0.23634003102779388,0.31575819849967957,0.010584947653114796
of,0.733189046382904,0.3079429268836975,0.30884552001953125,0.41498205065727234,0.4946078956127167,0.3886612355709076,0.25621283054351807,0.4946078956127167,0.3426007330417633,0.39081433415412903,0.24307499825954437,0.41498205065727234,0.2747955620288849,0.733189046382904,0.266871839761734,1.0,0.33290785551071167,0.4854315221309662,0.26222315430641174,0.3282964527606964,0.2159487009048462,0.1826142966747284,0.13035868108272552
military,0.2290858030319214,0.20306991040706635,0.2865029573440552,0.19748787581920624,0.2611614465713501,0.1877383589744568,0.20133402943611145,0.2611614465713501,0.19090861082077026,0.1540810465812683,0.21721529960632324,0.19748787581920624,0.14140605926513672,0.2290858030319214,0.1591360867023468,0.27347031235694885,0.18809624016284943,0.139249786734581,0.23500405251979828,0.13898859918117523,0.1392214596271515,0.1890317052602768,0.0039025614969432354
action,0.28415048122406006,0.13467325270175934,0.18195515871047974,0.29577216506004333,0.22599565982818604,0.21881477534770966,0.15364821255207062,0.22599565982818604,0.20659521222114563,0.1995353102684021,0.215697780251503,0.29577216506004333,0.22886960208415985,0.28415048122406006,0.2363000214099884,0.23570318520069122,0.30170392990112305,0.20976395905017853,0.1427469551563263,0.16912101209163666,0.08775287121534348,0.250188946723938,-0.04252290353178978
",",0.4933079481124878,0.2707274258136749,0.3315127193927765,0.4137537479400635,1.0000001192092896,0.48816442489624023,0.255241334438324,1.0000001192092896,0.390799880027771,0.4062570035457611,0.26461610198020935,0.4137537479400635,0.2527391016483307,0.4933079481124878,0.2861018478870392,0.4946078956127167,0.3087472915649414,0.4691906273365021,0.25029394030570984,0.3156566619873047,0.24755379557609558,0.31091248989105225,-0.037358131259679794
nor,0.26533758640289307,0.12897999584674835,0.19417257606983185,0.38310906291007996,0.2110208421945572,0.24689994752407074,0.28228074312210083,0.2110208421945572,0.3260992765426636,0.2467597872018814,0.3015497922897339,0.38310906291007996,0.7554498910903931,0.26533758640289307,0.2840944826602936,0.19705849885940552,0.33353856205940247,0.21989871561527252,0.1958647072315216,0.22207887470722198,0.22692139446735382,0.2602383494377136,0.04951990023255348
the,1.0,0.23846197128295898,0.3463578522205353,0.5473989248275757,0.4933079481124878,0.48381632566452026,0.24734680354595184,0.4933079481124878,0.49925389885902405,0.40399202704429626,0.24899019300937653,0.5473989248275757,0.34867867827415466,1.0,0.36217406392097473,0.733189046382904,0.42745697498321533,0.5823672413825989,0.24047143757343292,0.45900648832321167,0.24689088761806488,0.22068053483963013,0.041273195296525955
way,0.36217406392097473,0.20286570489406586,0.2149762362241745,0.5086538195610046,0.2861018478870392,0.3409440517425537,0.2594491243362427,0.2861018478870392,0.41797083616256714,0.3754369020462036,0.314269483089447,0.5086538195610046,0.3151247501373291,0.36217406392097473,1.0,0.266871839761734,0.4835909903049469,0.31685471534729004,0.2527932822704315,0.3437449038028717,0.23634003102779388,0.31575819849967957,0.010584947653114796
of,0.733189046382904,0.3079429268836975,0.30884552001953125,0.41498205065727234,0.4946078956127167,0.3886612355709076,0.25621283054351807,0.4946078956127167,0.3426007330417633,0.39081433415412903,0.24307499825954437,0.41498205065727234,0.2747955620288849,0.733189046382904,0.266871839761734,1.0,0.33290785551071167,0.4854315221309662,0.26222315430641174,0.3282964527606964,0.2159487009048462,0.1826142966747284,0.13035868108272552
inaction,0.27951478958129883,0.13125140964984894,0.1866351068019867,0.3910089433193207,0.22262217104434967,0.2081613391637802,0.19831381738185883,0.22262217104434967,0.24512159824371338,0.1747342348098755,0.34245386719703674,0.3910089433193207,0.3106812536716461,0.27951478958129883,0.2938787043094635,0.25461846590042114,0.3386269509792328,0.13812948763370514,0.2168942391872406,0.3132866621017456,0.12053954601287842,0.3105398118495941,-0.02418658696115017
is,0.5823672413825989,0.203276589512825,0.21939043700695038,0.3995479643344879,0.4691906273365021,0.43216490745544434,0.19429630041122437,0.4691906273365021,0.330102801322937,0.5330929756164551,0.18457302451133728,0.3995479643344879,0.28357720375061035,0.5823672413825989,0.31685471534729004,0.4854315221309662,0.28837618231773376,1.0,0.15902668237686157,0.25183290243148804,0.2211674600839615,0.22961433231830597,0.0793738141655922
always,0.31570959091186523,0.15057691931724548,0.17737950384616852,0.5147446393966675,0.2518956959247589,0.38701626658439636,0.21680468320846558,0.2518956959247589,0.39368194341659546,0.3535380959510803,0.41687270998954773,0.5147446393966675,0.43819311261177063,0.31570959091186523,0.44427454471588135,0.25258868932724,0.413568377494812,0.3208111822605133,0.20363061130046844,0.2811630666255951,0.2640698552131653,0.26136693358421326,-0.009503972716629505
righteous,0.24047143757343292,0.2472287118434906,0.137266144156456,0.28141942620277405,0.25029394030570984,0.23945435881614685,0.39915674924850464,0.25029394030570984,0.21623608469963074,0.17852693796157837,0.2551162540912628,0.28141942620277405,0.19934894144535065,0.24047143757343292,0.2527932822704315,0.26222315430641174,0.3436237871646881,0.15902668237686157,0.9999998807907104,0.16847403347492218,0.3889261782169342,0.2148566097021103,0.07686855643987656
before,0.45900648832321167,0.16497574746608734,0.23412185907363892,0.40745505690574646,0.3156566619873047,0.3552539646625519,0.2004648745059967,0.3156566619873047,0.372068852186203,0.21243946254253387,0.306289404630661,0.40745505690574646,0.23784051835536957,0.45900648832321167,0.3437449038028717,0.3282964527606964,0.3801657259464264,0.25183290243148804,0.16847403347492218,1.0,0.2086694985628128,0.2507109045982361,-0.07730459421873093
god,0.24689088761806488,0.3016095757484436,0.1940685510635376,0.30817699432373047,0.24755379557609558,0.20248441398143768,0.4300692677497864,0.24755379557609558,0.22910751402378082,0.17233000695705414,0.2262774407863617,0.30817699432373047,0.2349531203508377,0.24689088761806488,0.23634003102779388,0.2159487009048462,0.3127830922603607,0.2211674600839615,0.3889261782169342,0.2086694985628128,1.0,0.23396754264831543,-0.1393270194530487
.,0.5934505462646484,0.28898224234580994,0.33941102027893066,0.4460422694683075,0.6812511086463928,0.515582263469696,0.2501663267612457,0.6812511086463928,0.4510921239852905,0.3452940285205841,0.28492221236228943,0.4460422694683075,0.2904127240180969,0.5934505462646484,0.33520638942718506,0.5352458953857422,0.3567904531955719,0.4569662809371948,0.17753228545188904,0.36693984270095825,0.2337683141231537,0.4130953550338745,-0.07181349396705627
'',0.041273195296525955,0.0220292080193758,-0.06360612064599991,0.007880004122853279,-0.037358131259679794,0.006628023460507393,-0.0017542942659929395,-0.037358131259679794,-0.006317874416708946,0.0263817198574543,-0.002229302190244198,0.007880004122853279,0.012702408246695995,0.041273195296525955,0.010584947653114796,0.13035868108272552,0.08143015950918198,0.0793738141655922,0.07686855643987656,-0.07730459421873093,-0.1393270194530487,0.018684765323996544,1.0
,the,church,states,that,",",as,christians,",",they,are,aware,that,neither,the,way,of,what,is,righteous,before,god,?,''
therefore,0.4141571819782257,0.21379142999649048,0.16944259405136108,0.5717706680297852,0.31452515721321106,0.3956354260444641,0.27862581610679626,0.31452515721321106,0.448416143655777,0.4124811887741089,0.4441785216331482,0.5717706680297852,0.4798756241798401,0.4141571819782257,0.4342391788959503,0.4106575846672058,0.4125064015388489,0.36838728189468384,0.24530351161956787,0.3491862118244171,0.2654248774051666,0.3325358033180237,0.008881444111466408
",",0.4933079481124878,0.2707274258136749,0.3315127193927765,0.4137537479400635,1.0000001192092896,0.48816442489624023,0.255241334438324,1.0000001192092896,0.390799880027771,0.4062570035457611,0.26461610198020935,0.4137537479400635,0.2527391016483307,0.4933079481124878,0.2861018478870392,0.4946078956127167,0.3087472915649414,0.4691906273365021,0.25029394030570984,0.3156566619873047,0.24755379557609558,0.31091248989105225,-0.037358131259679794
the,1.0,0.23846197128295898,0.3463578522205353,0.5473989248275757,0.4933079481124878,0.48381632566452026,0.24734680354595184,0.4933079481124878,0.49925389885902405,0.40399202704429626,0.24899019300937653,0.5473989248275757,0.34867867827415466,1.0,0.36217406392097473,0.733189046382904,0.42745697498321533,0.5823672413825989,0.24047143757343292,0.45900648832321167,0.24689088761806488,0.22068053483963013,0.041273195296525955
church,0.23846197128295898,0.9999999403953552,0.17393819987773895,0.18300943076610565,0.2707274258136749,0.211966410279274,0.4729970693588257,0.2707274258136749,0.18669813871383667,0.16039738059043884,0.1328001320362091,0.18300943076610565,0.11704506725072861,0.23846197128295898,0.20286570489406586,0.3079429268836975,0.1944202184677124,0.203276589512825,0.2472287118434906,0.16497574746608734,0.3016095757484436,0.18081501126289368,0.0220292080193758
supports,0.2929544150829315,0.13613682985305786,0.17186012864112854,0.3607301712036133,0.24231195449829102,0.23300638794898987,0.1590438187122345,0.24231195449829102,0.18431894481182098,0.30270862579345703,0.26603344082832336,0.3607301712036133,0.2158644199371338,0.2929544150829315,0.28383496403694153,0.29851028323173523,0.18258391320705414,0.28216952085494995,0.1214974969625473,0.19055558741092682,0.09986814856529236,0.15266138315200806,-0.08452153950929642
and,0.5171257257461548,0.1976170688867569,0.2974761426448822,0.4731321930885315,0.6633074283599854,0.49487000703811646,0.2351800501346588,0.6633074283599854,0.5073080658912659,0.48576638102531433,0.28228044509887695,0.4731321930885315,0.2754071056842804,0.5171257257461548,0.32150545716285706,0.5116966962814331,0.31309178471565247,0.3859752118587494,0.2686271667480469,0.3518902659416199,0.23257656395435333,0.20544172823429108,0.021612688899040222
extends,0.39314064383506775,0.14326398074626923,0.2206842452287674,0.2665335536003113,0.2592551112174988,0.18942230939865112,0.18336401879787445,0.2592551112174988,0.16152365505695343,0.23563255369663239,0.19840437173843384,0.2665335536003113,0.19007565081119537,0.39314064383506775,0.22794543206691742,0.3704025447368622,0.19643902778625488,0.36938562989234924,0.1756010204553604,0.15778140723705292,0.07751857489347458,0.1020013764500618,-0.0053693498484790325
its,0.559237003326416,0.19295279681682587,0.2691997289657593,0.416561484336853,0.33157986402511597,0.31874480843544006,0.1590106189250946,0.33157986402511597,0.36212384700775146,0.30942749977111816,0.18423236906528473,0.416561484336853,0.22091957926750183,0.559237003326416,0.23329468071460724,0.48690423369407654,0.30393704771995544,0.4447362422943115,0.1393866091966629,0.2706633508205414,0.1238456517457962,0.15103481709957123,-0.001744768233038485
ministry,0.23817597329616547,0.28343912959098816,0.25192731618881226,0.22272662818431854,0.21379242837429047,0.16020134091377258,0.2436918467283249,0.21379242837429047,0.19928807020187378,0.17553389072418213,0.18138541281223297,0.22272662818431854,0.14284463226795197,0.23817597329616547,0.21949748694896698,0.2755489647388458,0.25128573179244995,0.16363856196403503,0.21711458265781403,0.20551320910453796,0.3170134723186493,0.18168897926807404,-0.11123593896627426
to,0.535392165184021,0.24439501762390137,0.2828785181045532,0.5436353087425232,0.44245919585227966,0.42092081904411316,0.2587539851665497,0.44245919585227966,0.5452046394348145,0.3504326641559601,0.33090099692344666,0.5436353087425232,0.3499351739883423,0.535392165184021,0.4772548973560333,0.41548454761505127,0.455847829580307,0.42745086550712585,0.21857266128063202,0.4190867841243744,0.2408517301082611,0.29463258385658264,-0.009905828163027763
those,0.42861196398735046,0.2168581187725067,0.2584104835987091,0.5085503458976746,0.39574649930000305,0.30178776383399963,0.36987605690956116,0.39574649930000305,0.5519837141036987,0.6012985706329346,0.36095762252807617,0.5085503458976746,0.3973151445388794,0.42861196398735046,0.3743530511856079,0.37935635447502136,0.44466671347618103,0.2352088838815689,0.25929778814315796,0.29316186904907227,0.2504134476184845,0.3328189253807068,-0.013479561544954777
persons,0.3206244707107544,0.21790623664855957,0.28944793343544006,0.3306055963039398,0.28469589352607727,0.25108951330184937,0.3205372989177704,0.28469589352607727,0.2669198513031006,0.32276177406311035,0.26234424114227295,0.3306055963039398,0.2989814877510071,0.3206244707107544,0.26123571395874023,0.3095638155937195,0.24108943343162537,0.29934951663017273,0.2891392111778259,0.15980617702007294,0.22269102931022644,0.22290422022342682,0.04131089150905609
who,0.3733934462070465,0.19418756663799286,0.21313154697418213,0.45444270968437195,0.3365725874900818,0.3923053741455078,0.3645874857902527,0.3365725874900818,0.47879111766815186,0.27294138073921204,0.3352968692779541,0.45444270968437195,0.37055185437202454,0.3733934462070465,0.38557878136634827,0.2827862501144409,0.40942975878715515,0.24293622374534607,0.3834365904331207,0.31244513392448425,0.30252742767333984,0.26220351457595825,0.024401003494858742
conscientiously,0.23079031705856323,0.2018783986568451,0.22407929599285126,0.38704913854599,0.272616446018219,0.23237872123718262,0.30193814635276794,0.272616446018219,0.32497891783714294,0.22956013679504395,0.455497145652771,0.38704913854599,0.3332846760749817,0.23079031705856323,0.3305056095123291,0.18871384859085083,0.392244428396225,0.2427349090576172,0.37165209650993347,0.2619125247001648,0.2954777479171753,0.27287018299102783,-0.07506196945905685
oppose,0.17795199155807495,0.12655141949653625,0.14071272313594818,0.34978073835372925,0.26003438234329224,0.23896297812461853,0.2520994544029236,0.26003438234329224,0.2251678705215454,0.28083163499832153,0.3955948054790497,0.34978073835372925,0.312507688999176,0.17795199155807495,0.3400455117225647,0.19316069781780243,0.3912397027015686,0.2261350005865097,0.2641918957233429,0.24532178044319153,0.1653076559305191,0.36423826217651367,0.05320945382118225
all,0.4860881567001343,0.175497367978096,0.22727420926094055,0.53305584192276,0.425624817609787,0.33195313811302185,0.25840994715690613,0.425624817609787,0.4884434938430786,0.5343062281608582,0.3122713565826416,0.53305584192276,0.34035181999206543,0.4860881567001343,0.38126420974731445,0.42798417806625366,0.41981086134910583,0.2553904056549072,0.2590283751487732,0.3065541982650757,0.2611576020717621,0.29575422406196594,-0.05933554098010063
war,0.366199791431427,0.21729430556297302,0.2994349002838135,0.22443464398384094,0.2671184241771698,0.24018222093582153,0.19769251346588135,0.2671184241771698,0.23408442735671997,0.15206748247146606,0.29223793745040894,0.22443464398384094,0.2198551744222641,0.366199791431427,0.2057754099369049,0.31680163741111755,0.22516006231307983,0.18502555787563324,0.20065677165985107,0.2554761469364166,0.23502878844738007,0.15510529279708862,-0.04993505775928497
",",0.4933079481124878,0.2707274258136749,0.3315127193927765,0.4137537479400635,1.0000001192092896,0.48816442489624023,0.255241334438324,1.0000001192092896,0.390799880027771,0.4062570035457611,0.26461610198020935,0.4137537479400635,0.2527391016483307,0.4933079481124878,0.2861018478870392,0.4946078956127167,0.3087472915649414,0.4691906273365021,0.25029394030570984,0.3156566619873047,0.24755379557609558,0.31091248989105225,-0.037358131259679794
or,0.4174870550632477,0.1717420071363449,0.21771061420440674,0.4729836881160736,0.3769497275352478,0.4400654137134552,0.2024606615304947,0.3769497275352478,0.4633304476737976,0.5374364256858826,0.23989979922771454,0.4729836881160736,0.39359989762306213,0.4174870550632477,0.3864600956439972,0.3792596757411957,0.33867141604423523,0.41870999336242676,0.19283927977085114,0.3352810740470886,0.21021820604801178,0.32389625906944275,0.04548122361302376
any,0.4525727927684784,0.17543654143810272,0.2922753691673279,0.5484943389892578,0.3237466514110565,0.35746830701828003,0.2361116260290146,0.3237466514110565,0.4171105623245239,0.40178635716438293,0.3284454345703125,0.5484943389892578,0.5589904189109802,0.4525727927684784,0.3869442641735077,0.3769088089466095,0.43670421838760376,0.35691767930984497,0.19443397223949432,0.33931565284729004,0.23821814358234406,0.4113408327102661,-0.013354322873055935
particular,0.4066357910633087,0.24183225631713867,0.24680019915103912,0.506353497505188,0.2547086179256439,0.3149423897266388,0.21272972226142883,0.2547086179256439,0.35919177532196045,0.3587656319141388,0.3636547029018402,0.506353497505188,0.3895111382007599,0.4066357910633087,0.38504108786582947,0.3490585684776306,0.4548671245574951,0.3500361442565918,0.25107303261756897,0.22940443456172943,0.20667405426502228,0.2741454839706421,0.04492631182074547
war,0.366199791431427,0.21729430556297302,0.2994349002838135,0.22443464398384094,0.2671184241771698,0.24018222093582153,0.19769251346588135,0.2671184241771698,0.23408442735671997,0.15206748247146606,0.29223793745040894,0.22443464398384094,0.2198551744222641,0.366199791431427,0.2057754099369049,0.31680163741111755,0.22516006231307983,0.18502555787563324,0.20065677165985107,0.2554761469364166,0.23502878844738007,0.15510529279708862,-0.04993505775928497
",",0.4933079481124878,0.2707274258136749,0.3315127193927765,0.4137537479400635,1.0000001192092896,0.48816442489624023,0.255241334438324,1.0000001192092896,0.390799880027771,0.4062570035457611,0.26461610198020935,0.4137537479400635,0.2527391016483307,0.4933079481124878,0.2861018478870392,0.4946078956127167,0.3087472915649414,0.4691906273365021,0.25029394030570984,0.3156566619873047,0.24755379557609558,0.31091248989105225,-0.037358131259679794
and,0.5171257257461548,0.1976170688867569,0.2974761426448822,0.4731321930885315,0.6633074283599854,0.49487000703811646,0.2351800501346588,0.6633074283599854,0.5073080658912659,0.48576638102531433,0.28228044509887695,0.4731321930885315,0.2754071056842804,0.5171257257461548,0.32150545716285706,0.5116966962814331,0.31309178471565247,0.3859752118587494,0.2686271667480469,0.3518902659416199,0.23257656395435333,0.20544172823429108,0.021612688899040222
who,0.3733934462070465,0.19418756663799286,0.21313154697418213,0.45444270968437195,0.3365725874900818,0.3923053741455078,0.3645874857902527,0.3365725874900818,0.47879111766815186,0.27294138073921204,0.3352968692779541,0.45444270968437195,0.37055185437202454,0.3733934462070465,0.38557878136634827,0.2827862501144409,0.40942975878715515,0.24293622374534607,0.3834365904331207,0.31244513392448425,0.30252742767333984,0.26220351457595825,0.024401003494858742
therefore,0.4141571819782257,0.21379142999649048,0.16944259405136108,0.5717706680297852,0.31452515721321106,0.3956354260444641,0.27862581610679626,0.31452515721321106,0.448416143655777,0.4124811887741089,0.4441785216331482,0.5717706680297852,0.4798756241798401,0.4141571819782257,0.4342391788959503,0.4106575846672058,0.4125064015388489,0.36838728189468384,0.24530351161956787,0.3491862118244171,0.2654248774051666,0.3325358033180237,0.008881444111466408
refuse,0.28405678272247314,0.3011764883995056,0.22860205173492432,0.36122363805770874,0.25615203380584717,0.19890442490577698,0.34696465730667114,0.25615203380584717,0.38094744086265564,0.1936033070087433,0.24833542108535767,0.36122363805770874,0.31770840287208557,0.28405678272247314,0.3070700764656067,0.2180326282978058,0.3386227488517761,0.20586010813713074,0.27658915519714355,0.19735905528068542,0.25727277994155884,0.24834518134593964,0.007109933532774448
to,0.535392165184021,0.24439501762390137,0.2828785181045532,0.5436353087425232,0.44245919585227966,0.42092081904411316,0.2587539851665497,0.44245919585227966,0.5452046394348145,0.3504326641559601,0.33090099692344666,0.5436353087425232,0.3499351739883423,0.535392165184021,0.4772548973560333,0.41548454761505127,0.455847829580307,0.42745086550712585,0.21857266128063202,0.4190867841243744,0.2408517301082611,0.29463258385658264,-0.009905828163027763
serve,0.2749462425708771,0.1487906128168106,0.2814415693283081,0.2641109228134155,0.2385157197713852,0.3768509030342102,0.2079564481973648,0.2385157197713852,0.2692376971244812,0.28864505887031555,0.2539639472961426,0.2641109228134155,0.24186332523822784,0.2749462425708771,0.2646552622318268,0.2656401991844177,0.23061832785606384,0.22737301886081696,0.13488397002220154,0.2035013735294342,0.188723623752594,0.19925682246685028,0.02223539538681507
in,0.6662389636039734,0.2493300437927246,0.3977442979812622,0.435920387506485,0.5201468467712402,0.3887844979763031,0.19406449794769287,0.5201468467712402,0.4330179989337921,0.3841303884983063,0.21111242473125458,0.435920387506485,0.2894112467765808,0.6662389636039734,0.30444321036338806,0.5696388483047485,0.30808621644973755,0.5394441485404968,0.15379026532173157,0.4155850410461426,0.1355067938566208,0.20430970191955566,0.07432962208986282
the,1.0,0.23846197128295898,0.3463578522205353,0.5473989248275757,0.4933079481124878,0.48381632566452026,0.24734680354595184,0.4933079481124878,0.49925389885902405,0.40399202704429626,0.24899019300937653,0.5473989248275757,0.34867867827415466,1.0,0.36217406392097473,0.733189046382904,0.42745697498321533,0.5823672413825989,0.24047143757343292,0.45900648832321167,0.24689088761806488,0.22068053483963013,0.041273195296525955
armed,0.2418309897184372,0.16289031505584717,0.2978065311908722,0.22047719359397888,0.20624616742134094,0.1771813929080963,0.2083032876253128,0.20624616742134094,0.23384800553321838,0.19221976399421692,0.21616379916667938,0.22047719359397888,0.14752277731895447,0.2418309897184372,0.12390688806772232,0.24764959514141083,0.15827620029449463,0.10613521933555603,0.21240556240081787,0.16575968265533447,0.16111989319324493,0.18816959857940674,-0.12290173768997192
forces,0.3134811818599701,0.18001937866210938,0.2525377571582794,0.24199660122394562,0.2544684410095215,0.1724308878183365,0.27523529529571533,0.2544684410095215,0.26182860136032104,0.22039441764354706,0.20334067940711975,0.24199660122394562,0.21285292506217957,0.3134811818599701,0.23307357728481293,0.3090144991874695,0.2112482488155365,0.18792390823364258,0.19356060028076172,0.17250141501426697,0.13851472735404968,0.16984491050243378,-0.10743251442909241
or,0.4174870550632477,0.1717420071363449,0.21771061420440674,0.4729836881160736,0.3769497275352478,0.4400654137134552,0.2024606615304947,0.3769497275352478,0.4633304476737976,0.5374364256858826,0.23989979922771454,0.4729836881160736,0.39359989762306213,0.4174870550632477,0.3864600956439972,0.3792596757411957,0.33867141604423523,0.41870999336242676,0.19283927977085114,0.3352810740470886,0.21021820604801178,0.32389625906944275,0.04548122361302376
to,0.535392165184021,0.24439501762390137,0.2828785181045532,0.5436353087425232,0.44245919585227966,0.42092081904411316,0.2587539851665497,0.44245919585227966,0.5452046394348145,0.3504326641559601,0.33090099692344666,0.5436353087425232,0.3499351739883423,0.535392165184021,0.4772548973560333,0.41548454761505127,0.455847829580307,0.42745086550712585,0.21857266128063202,0.4190867841243744,0.2408517301082611,0.29463258385658264,-0.009905828163027763
cooperate,0.2504213750362396,0.16265876591205597,0.2470398098230362,0.28692373633384705,0.2549005150794983,0.25409623980522156,0.22679096460342407,0.2549005150794983,0.3505386710166931,0.35025709867477417,0.314365416765213,0.28692373633384705,0.22376911342144012,0.2504213750362396,0.24116334319114685,0.26944664120674133,0.2571936547756195,0.1793845146894455,0.20378702878952026,0.17232896387577057,0.18965165317058563,0.20983166992664337,0.006656895391643047
