,what,was,another,possible,reason,that,tesla,and,edison,did,not,get,the,award,?,.
that,0.6297725439071655,0.33670201897621155,0.5273378491401672,0.42499589920043945,0.462776243686676,1.0,0.22102725505828857,0.4731321930885315,0.21377308666706085,0.47518548369407654,0.6600887179374695,0.3748580515384674,0.5473989248275757,0.1709311455488205,0.32716336846351624,0.4460422694683075
each,0.3353266417980194,0.14424845576286316,0.5001723170280457,0.34222298860549927,0.25672075152397156,0.46111494302749634,0.16513977944850922,0.2984027564525604,0.13492272794246674,0.20516681671142578,0.32419833540916443,0.303616464138031,0.470844566822052,0.16870272159576416,0.21173812448978424,0.31204065680503845
sought,0.2695325016975403,0.2759144902229309,0.27031347155570984,0.2856884300708771,0.23482489585876465,0.2937079668045044,0.12941572070121765,0.2640237808227539,0.10949436575174332,0.3768143653869629,0.2687566876411438,0.2545764446258545,0.2821049392223358,0.15662524104118347,0.1753331869840622,0.1925266534090042
to,0.455847829580307,0.3636345863342285,0.48769932985305786,0.4506641626358032,0.3437597155570984,0.5436353087425232,0.17548894882202148,0.48971283435821533,0.21176284551620483,0.4452643394470215,0.5149973034858704,0.4388369917869568,0.535392165184021,0.14828933775424957,0.29463258385658264,0.4645031690597534
minimize,0.24952904880046844,0.05415387451648712,0.3015258014202118,0.4825059473514557,0.26853471994400024,0.3240455090999603,0.20934396982192993,0.26556527614593506,0.1177019327878952,0.15497905015945435,0.3022477328777313,0.3803998827934265,0.250367671251297,0.16566051542758942,0.205841064453125,0.16823023557662964
the,0.42745697498321533,0.48711544275283813,0.5019711852073669,0.32701125741004944,0.29647648334503174,0.5473989248275757,0.1324402391910553,0.5171257257461548,0.25419825315475464,0.34736719727516174,0.4310511648654938,0.29667025804519653,1.0,0.24073810875415802,0.22068053483963013,0.5934505462646484
other,0.341873437166214,0.14651623368263245,0.4440920054912567,0.3641034960746765,0.27736610174179077,0.5570666193962097,0.11896419525146484,0.5504306554794312,0.06834761798381805,0.31707024574279785,0.4341118037700653,0.3692679703235626,0.44152235984802246,0.1611836850643158,0.24682199954986572,0.41511186957359314
's,0.02692362666130066,0.008974763564765453,0.026405371725559235,0.036827296018600464,0.0060955071821808815,0.04397977516055107,0.06449045985937119,0.06895173341035843,0.0115949846804142,0.05069678649306297,0.002583299996331334,-0.031001994386315346,-0.01540423184633255,-0.01696835085749626,-0.023395681753754616,-0.003708066651597619
achievements,0.1811215728521347,0.24203382432460785,0.0960584431886673,0.19964225590229034,0.20429052412509918,0.25204864144325256,0.2339266985654831,0.29850849509239197,0.16486701369285583,0.23326455056667328,0.21727988123893738,0.1038258895277977,0.27023789286613464,0.5638044476509094,0.12920449674129486,0.22472235560417175
and,0.31309178471565247,0.3740963041782379,0.3214244842529297,0.29339438676834106,0.26490068435668945,0.4731321930885315,0.19560420513153076,1.0,0.13864636421203613,0.34479495882987976,0.39099299907684326,0.37609121203422546,0.5171257257461548,0.2334289401769638,0.20544172823429108,0.588965117931366
right,0.38502591848373413,0.1403176486492157,0.27841994166374207,0.28530341386795044,0.2561775743961334,0.3680553734302521,0.17660920321941376,0.27311667799949646,0.10559011995792389,0.26817142963409424,0.3370451331138611,0.25342100858688354,0.33901116251945496,0.13182462751865387,0.27135515213012695,0.2597152590751648
to,0.455847829580307,0.3636345863342285,0.48769932985305786,0.4506641626358032,0.3437597155570984,0.5436353087425232,0.17548894882202148,0.48971283435821533,0.21176284551620483,0.4452643394470215,0.5149973034858704,0.4388369917869568,0.535392165184021,0.14828933775424957,0.29463258385658264,0.4645031690597534
win,0.15653561055660248,0.29097598791122437,0.22295226156711578,0.2216845452785492,0.10536947101354599,0.201182559132576,0.09742628782987595,0.25380003452301025,0.18649804592132568,0.303374707698822,0.22013457119464874,0.3171161115169525,0.28308698534965515,0.3150961101055145,0.1873117983341217,0.25577837228775024
the,0.42745697498321533,0.48711544275283813,0.5019711852073669,0.32701125741004944,0.29647648334503174,0.5473989248275757,0.1324402391910553,0.5171257257461548,0.25419825315475464,0.34736719727516174,0.4310511648654938,0.29667025804519653,1.0,0.24073810875415802,0.22068053483963013,0.5934505462646484
award,0.15951679646968842,0.26998642086982727,0.1746850460767746,0.10884266346693039,0.21686294674873352,0.1709311455488205,0.14973968267440796,0.2334289401769638,0.22798599302768707,0.19671815633773804,0.1735372692346573,0.15802307426929474,0.24073810875415802,1.0,0.18240714073181152,0.21118880808353424
;,0.10986888408660889,0.0754367932677269,0.013220119290053844,-0.02394847571849823,0.0020485841669142246,0.0633435994386673,-0.03835732489824295,0.08403264731168747,-0.02163473144173622,0.10727239400148392,0.12084553390741348,-0.001343943877145648,0.09152708947658539,0.08854784071445465,0.10349778085947037,0.09254473447799683
that,0.6297725439071655,0.33670201897621155,0.5273378491401672,0.42499589920043945,0.462776243686676,1.0,0.22102725505828857,0.4731321930885315,0.21377308666706085,0.47518548369407654,0.6600887179374695,0.3748580515384674,0.5473989248275757,0.1709311455488205,0.32716336846351624,0.4460422694683075
both,0.3361809551715851,0.2990766167640686,0.38476309180259705,0.28813502192497253,0.23609478771686554,0.4532228112220764,0.15196974575519562,0.5503310561180115,0.08720667660236359,0.34255191683769226,0.4334387183189392,0.3147074580192566,0.4931981563568115,0.22326600551605225,0.19455738365650177,0.42281273007392883
refused,0.19773393869400024,0.3305363953113556,0.25685301423072815,0.2291686087846756,0.2320515513420105,0.2791791558265686,0.04939310997724533,0.24383415281772614,0.07863277196884155,0.5581128597259521,0.34989994764328003,0.2472461611032486,0.2606237530708313,0.18537870049476624,0.14580921828746796,0.2353905290365219
ever,0.3486426770687103,0.3744584918022156,0.32062143087387085,0.2998128831386566,0.22266949713230133,0.38291606307029724,0.12828029692173004,0.22324110567569733,0.19133451581001282,0.3356092572212219,0.37495508790016174,0.22670763731002808,0.3474041819572449,0.2564376890659332,0.3358461856842041,0.3149608373641968
to,0.455847829580307,0.3636345863342285,0.48769932985305786,0.4506641626358032,0.3437597155570984,0.5436353087425232,0.17548894882202148,0.48971283435821533,0.21176284551620483,0.4452643394470215,0.5149973034858704,0.4388369917869568,0.535392165184021,0.14828933775424957,0.29463258385658264,0.4645031690597534
accept,0.40259191393852234,0.16922608017921448,0.24510996043682098,0.2618462145328522,0.2876465320587158,0.3481370806694031,0.15874138474464417,0.25251030921936035,0.09527723491191864,0.388272762298584,0.3977087140083313,0.303061842918396,0.22203093767166138,0.20434802770614624,0.2590680420398712,0.25949081778526306
the,0.42745697498321533,0.48711544275283813,0.5019711852073669,0.32701125741004944,0.29647648334503174,0.5473989248275757,0.1324402391910553,0.5171257257461548,0.25419825315475464,0.34736719727516174,0.4310511648654938,0.29667025804519653,1.0,0.24073810875415802,0.22068053483963013,0.5934505462646484
award,0.15951679646968842,0.26998642086982727,0.1746850460767746,0.10884266346693039,0.21686294674873352,0.1709311455488205,0.14973968267440796,0.2334289401769638,0.22798599302768707,0.19671815633773804,0.1735372692346573,0.15802307426929474,0.24073810875415802,1.0,0.18240714073181152,0.21118880808353424
if,0.5277165174484253,0.16164100170135498,0.4655850827693939,0.4535316228866577,0.41446220874786377,0.5634250640869141,0.21493224799633026,0.3498523235321045,0.10480577498674393,0.3197491765022278,0.6100378632545471,0.5463786721229553,0.33724796772003174,0.17815597355365753,0.4441644251346588,0.421799898147583
the,0.42745697498321533,0.48711544275283813,0.5019711852073669,0.32701125741004944,0.29647648334503174,0.5473989248275757,0.1324402391910553,0.5171257257461548,0.25419825315475464,0.34736719727516174,0.4310511648654938,0.29667025804519653,1.0,0.24073810875415802,0.22068053483963013,0.5934505462646484
other,0.341873437166214,0.14651623368263245,0.4440920054912567,0.3641034960746765,0.27736610174179077,0.5570666193962097,0.11896419525146484,0.5504306554794312,0.06834761798381805,0.31707024574279785,0.4341118037700653,0.3692679703235626,0.44152235984802246,0.1611836850643158,0.24682199954986572,0.41511186957359314
received,0.1010502278804779,0.3745744526386261,0.1377011090517044,0.12239626049995422,0.1756616085767746,0.16830024123191833,0.1541121006011963,0.24762246012687683,0.16456378996372223,0.3125181496143341,0.18749265372753143,0.29492273926734924,0.24890556931495667,0.4663506746292114,0.11905962228775024,0.25050681829452515
it,0.45803478360176086,0.4577186405658722,0.42453905940055847,0.3402087390422821,0.32070252299308777,0.5921133160591125,0.17596082389354706,0.40957894921302795,0.2527583837509155,0.2993364930152893,0.4651523232460022,0.2993776202201843,0.6251175999641418,0.1396699994802475,0.25732165575027466,0.5593622326850891
first,0.28086137771606445,0.5022147297859192,0.43250274658203125,0.262210488319397,0.21289333701133728,0.3482176661491394,0.17383763194084167,0.3167642652988434,0.2626492977142334,0.33691170811653137,0.2955942749977112,0.21069572865962982,0.49448907375335693,0.2244419902563095,0.18701928853988647,0.4345304071903229
;,0.10986888408660889,0.0754367932677269,0.013220119290053844,-0.02394847571849823,0.0020485841669142246,0.0633435994386673,-0.03835732489824295,0.08403264731168747,-0.02163473144173622,0.10727239400148392,0.12084553390741348,-0.001343943877145648,0.09152708947658539,0.08854784071445465,0.10349778085947037,0.09254473447799683
that,0.6297725439071655,0.33670201897621155,0.5273378491401672,0.42499589920043945,0.462776243686676,1.0,0.22102725505828857,0.4731321930885315,0.21377308666706085,0.47518548369407654,0.6600887179374695,0.3748580515384674,0.5473989248275757,0.1709311455488205,0.32716336846351624,0.4460422694683075
both,0.3361809551715851,0.2990766167640686,0.38476309180259705,0.28813502192497253,0.23609478771686554,0.4532228112220764,0.15196974575519562,0.5503310561180115,0.08720667660236359,0.34255191683769226,0.4334387183189392,0.3147074580192566,0.4931981563568115,0.22326600551605225,0.19455738365650177,0.42281273007392883
rejected,0.2521476447582245,0.2789621353149414,0.2790100574493408,0.22835655510425568,0.25068575143814087,0.33666709065437317,0.09700178354978561,0.2457340955734253,0.12851159274578094,0.3544847071170807,0.344637006521225,0.20714718103408813,0.2610994279384613,0.16396605968475342,0.20434792339801788,0.2487819641828537
any,0.43670421838760376,0.22746296226978302,0.5192956328392029,0.4750034511089325,0.44922176003456116,0.5484943389892578,0.10267822444438934,0.3363793194293976,0.14776954054832458,0.37563082575798035,0.5995424389839172,0.38687968254089355,0.4525727927684784,0.1421251744031906,0.4113408327102661,0.39295488595962524
possibility,0.3108116388320923,0.18156826496124268,0.3449327051639557,0.5748165845870972,0.43642470240592957,0.4483705163002014,0.18081195652484894,0.22425253689289093,0.13607768714427948,0.28292912244796753,0.3915135860443115,0.2043832689523697,0.26613181829452515,0.20729419589042664,0.2723599076271057,0.19531312584877014
of,0.33290785551071167,0.4069072902202606,0.38147079944610596,0.3314395844936371,0.23645815253257751,0.41498205065727234,0.18837453424930573,0.5116966962814331,0.221283957362175,0.2513895630836487,0.3307090103626251,0.26628199219703674,0.733189046382904,0.19404402375221252,0.1826142966747284,0.5352458953857422
sharing,0.2594057321548462,0.1284528374671936,0.3112759590148926,0.2534228563308716,0.13283635675907135,0.31781667470932007,0.20729519426822662,0.26847943663597107,0.1474633812904358,0.20010997354984283,0.21375630795955658,0.30479612946510315,0.2510572373867035,0.17658241093158722,0.16211311519145966,0.24287784099578857
it,0.45803478360176086,0.4577186405658722,0.42453905940055847,0.3402087390422821,0.32070252299308777,0.5921133160591125,0.17596082389354706,0.40957894921302795,0.2527583837509155,0.2993364930152893,0.4651523232460022,0.2993776202201843,0.6251175999641418,0.1396699994802475,0.25732165575027466,0.5593622326850891
;,0.10986888408660889,0.0754367932677269,0.013220119290053844,-0.02394847571849823,0.0020485841669142246,0.0633435994386673,-0.03835732489824295,0.08403264731168747,-0.02163473144173622,0.10727239400148392,0.12084553390741348,-0.001343943877145648,0.09152708947658539,0.08854784071445465,0.10349778085947037,0.09254473447799683
and,0.31309178471565247,0.3740963041782379,0.3214244842529297,0.29339438676834106,0.26490068435668945,0.4731321930885315,0.19560420513153076,1.0,0.13864636421203613,0.34479495882987976,0.39099299907684326,0.37609121203422546,0.5171257257461548,0.2334289401769638,0.20544172823429108,0.588965117931366
even,0.40872135758399963,0.27441510558128357,0.3581552803516388,0.46844998002052307,0.45276838541030884,0.5503504276275635,0.16614298522472382,0.4625037908554077,0.17980119585990906,0.45816805958747864,0.6105154752731323,0.46190348267555237,0.37996912002563477,0.1707046777009964,0.30082517862319946,0.3729337155818939
that,0.6297725439071655,0.33670201897621155,0.5273378491401672,0.42499589920043945,0.462776243686676,1.0,0.22102725505828857,0.4731321930885315,0.21377308666706085,0.47518548369407654,0.6600887179374695,0.3748580515384674,0.5473989248275757,0.1709311455488205,0.32716336846351624,0.4460422694683075
a,0.3320399522781372,0.4508470594882965,0.6191956996917725,0.3421713411808014,0.29122111201286316,0.47537946701049805,0.2211925983428955,0.3739250600337982,0.2415124475955963,0.2552328109741211,0.3791346549987793,0.27948489785194397,0.5829201340675354,0.20049746334552765,0.23916715383529663,0.50484299659729
wealthy,0.1760208159685135,0.26133468747138977,0.19491207599639893,0.095435731112957,0.1286286562681198,0.24950288236141205,0.1369229257106781,0.28952956199645996,0.2248988151550293,0.24587464332580566,0.2034122347831726,0.14355511963367462,0.2220325618982315,0.10422135889530182,0.07667969912290573,0.19928500056266785
edison,0.15105706453323364,0.2864142954349518,0.21211771667003632,0.22378265857696533,0.15597860515117645,0.21377308666706085,0.35526686906814575,0.13864636421203613,0.9999999403953552,0.1372239738702774,0.16788382828235626,0.15529640018939972,0.25419825315475464,0.22798599302768707,0.10244420915842056,0.2391979843378067
refused,0.19773393869400024,0.3305363953113556,0.25685301423072815,0.2291686087846756,0.2320515513420105,0.2791791558265686,0.04939310997724533,0.24383415281772614,0.07863277196884155,0.5581128597259521,0.34989994764328003,0.2472461611032486,0.2606237530708313,0.18537870049476624,0.14580921828746796,0.2353905290365219
it,0.45803478360176086,0.4577186405658722,0.42453905940055847,0.3402087390422821,0.32070252299308777,0.5921133160591125,0.17596082389354706,0.40957894921302795,0.2527583837509155,0.2993364930152893,0.4651523232460022,0.2993776202201843,0.6251175999641418,0.1396699994802475,0.25732165575027466,0.5593622326850891
to,0.455847829580307,0.3636345863342285,0.48769932985305786,0.4506641626358032,0.3437597155570984,0.5436353087425232,0.17548894882202148,0.48971283435821533,0.21176284551620483,0.4452643394470215,0.5149973034858704,0.4388369917869568,0.535392165184021,0.14828933775424957,0.29463258385658264,0.4645031690597534
keep,0.3147064745426178,0.1940363496541977,0.23768401145935059,0.3396238088607788,0.3775191009044647,0.45155078172683716,0.13103529810905457,0.2533072531223297,0.05788576975464821,0.23574070632457733,0.4098449647426605,0.3840831518173218,0.22379513084888458,0.16197581589221954,0.2537146508693695,0.24156734347343445
tesla,0.23221199214458466,0.16455206274986267,0.1668986827135086,0.16472671926021576,0.1456214040517807,0.22102725505828857,0.9999999403953552,0.19560420513153076,0.35526686906814575,0.09757418930530548,0.12018213421106339,0.11516023427248001,0.1324402391910553,0.14973968267440796,0.10250775516033173,0.17949827015399933
from,0.2737620174884796,0.31171464920043945,0.31349602341651917,0.2377557009458542,0.19671212136745453,0.3477667272090912,0.10324860364198685,0.3601827025413513,0.22343407571315765,0.20248863101005554,0.2567668557167053,0.3159880042076111,0.40150508284568787,0.19655176997184753,0.19969791173934937,0.41536515951156616
getting,0.3483720123767853,0.2391812801361084,0.3302757740020752,0.3197859525680542,0.2918320596218109,0.3885533809661865,0.10189776867628098,0.32539379596710205,0.14598073065280914,0.2899051010608673,0.3544382154941559,0.6981827020645142,0.2930673360824585,0.13998964428901672,0.28468504548072815,0.33020880818367004
the,0.42745697498321533,0.48711544275283813,0.5019711852073669,0.32701125741004944,0.29647648334503174,0.5473989248275757,0.1324402391910553,0.5171257257461548,0.25419825315475464,0.34736719727516174,0.4310511648654938,0.29667025804519653,1.0,0.24073810875415802,0.22068053483963013,0.5934505462646484
$,0.24858909845352173,0.23838669061660767,0.23786844313144684,0.14691171050071716,0.19269104301929474,0.21570275723934174,0.23458653688430786,0.20277954638004303,0.22612346708774567,0.23203131556510925,0.19965806603431702,0.26937809586524963,0.23367542028427124,0.20806266367435455,0.2786129117012024,0.27897560596466064
"20,000",0.1520158350467682,0.26903846859931946,0.22428233921527863,0.16400860249996185,0.11804871261119843,0.19355376064777374,0.17250485718250275,0.2812017798423767,0.1729203760623932,0.17574962973594666,0.129363015294075,0.1349743753671646,0.37579581141471863,0.19979611039161682,0.10352851450443268,0.29695558547973633
prize,0.1654435694217682,0.2402031123638153,0.1948089301586151,0.08884800970554352,0.22017525136470795,0.18004201352596283,0.196644127368927,0.19794146716594696,0.20493881404399872,0.20095181465148926,0.17563177645206451,0.1659868359565735,0.18969248235225677,0.5057103633880615,0.14158497750759125,0.24712836742401123
money,0.2704482674598694,0.26597723364830017,0.2509576380252838,0.19703362882137299,0.20683921873569489,0.3115869462490082,0.1636640876531601,0.3070235550403595,0.21145851910114288,0.3498571217060089,0.3098123073577881,0.3595210611820221,0.2699695825576782,0.21240472793579102,0.2069680541753769,0.2570818066596985
.,0.3567904531955719,0.40146201848983765,0.3817248046398163,0.2935521602630615,0.3219331204891205,0.4460422694683075,0.17949827015399933,0.588965117931366,0.2391979843378067,0.35288307070732117,0.4824007451534271,0.39392393827438354,0.5934505462646484,0.21118880808353424,0.4130953550338745,1.0000001192092896
