,when,less,workers,are,required,",",what,happens,to,the,job,market,?
",",0.36674630641937256,0.28111666440963745,0.17716385424137115,0.4062570035457611,0.22653338313102722,1.0000001192092896,0.3087472915649414,0.24968470633029938,0.44245919585227966,0.4933079481124878,0.27190712094306946,0.2499394416809082,0.31091248989105225
meaning,0.2646935284137726,0.27551332116127014,0.13521140813827515,0.2568538784980774,0.21243123710155487,0.2096743881702423,0.24135559797286987,0.2554694712162018,0.24619491398334503,0.31918859481811523,0.15443658828735352,0.14906880259513855,0.20420892536640167
that,0.5860282182693481,0.42165717482566833,0.22227567434310913,0.45265161991119385,0.37379229068756104,0.4137537479400635,0.6297725439071655,0.37155571579933167,0.5436353087425232,0.5473989248275757,0.2914779484272003,0.21578849852085114,0.32716336846351624
less,0.37969323992729187,1.0,0.2483261674642563,0.37797531485557556,0.3264424502849579,0.28111666440963745,0.31119704246520996,0.36710846424102783,0.38397523760795593,0.29185041785240173,0.20742693543434143,0.17561234533786774,0.22418740391731262
workers,0.17852024734020233,0.2483261674642563,1.0000001192092896,0.21967428922653198,0.28760188817977905,0.17716385424137115,0.21390831470489502,0.1815343201160431,0.2307046800851822,0.23066683113574982,0.32602551579475403,0.2205728143453598,0.1706571877002716
are,0.29873907566070557,0.37797531485557556,0.21967428922653198,1.0,0.30105841159820557,0.4062570035457611,0.29724663496017456,0.39070773124694824,0.3504326641559601,0.40399202704429626,0.17699533700942993,0.18948231637477875,0.24591213464736938
required,0.24206838011741638,0.3264424502849579,0.28760188817977905,0.30105841159820557,1.0000001192092896,0.22653338313102722,0.2506856620311737,0.28562742471694946,0.3613971471786499,0.27848219871520996,0.25202280282974243,0.12875165045261383,0.24962718784809113
in,0.4431333839893341,0.2661931812763214,0.2254374474287033,0.3841303884983063,0.20162324607372284,0.5201468467712402,0.30808621644973755,0.2737985849380493,0.45010748505592346,0.6662389636039734,0.2114088088274002,0.27003997564315796,0.20430970191955566
proportion,0.21902243793010712,0.33377769589424133,0.20407243072986603,0.3061050474643707,0.28782859444618225,0.23342293500900269,0.21334725618362427,0.22353538870811462,0.27622002363204956,0.2945463955402374,0.13157302141189575,0.22654809057712555,0.16980072855949402
to,0.5423505902290344,0.38397523760795593,0.2307046800851822,0.3504326641559601,0.3613971471786499,0.44245919585227966,0.455847829580307,0.25381678342819214,1.0,0.535392165184021,0.2869062125682831,0.23798635601997375,0.29463258385658264
capital,0.20230671763420105,0.1369488686323166,0.169990673661232,0.1583518534898758,0.09503743052482605,0.28033894300460815,0.17967931926250458,0.1635424941778183,0.1844596415758133,0.3049491047859192,0.1279674917459488,0.2347695529460907,0.0907452180981636
inputs,0.2561202049255371,0.24202392995357513,0.15933924913406372,0.2979484796524048,0.3618539571762085,0.20610807836055756,0.2919771075248718,0.3304762542247772,0.25518661737442017,0.20493915677070618,0.19835366308689117,0.1755974143743515,0.22019177675247192
",",0.36674630641937256,0.28111666440963745,0.17716385424137115,0.4062570035457611,0.22653338313102722,1.0000001192092896,0.3087472915649414,0.24968470633029938,0.44245919585227966,0.4933079481124878,0.27190712094306946,0.2499394416809082,0.31091248989105225
increasing,0.31666263937950134,0.49080896377563477,0.2488943338394165,0.26778411865234375,0.3433532118797302,0.17428427934646606,0.2066856026649475,0.30899786949157715,0.35017409920692444,0.34958165884017944,0.21617232263088226,0.22785888612270355,0.0681626945734024
unemployment,0.22456516325473785,0.2424558848142624,0.40049493312835693,0.1907954216003418,0.2796396017074585,0.2032092660665512,0.1712515503168106,0.22487421333789825,0.20550286769866943,0.20659612119197845,0.343403697013855,0.332882821559906,0.20707537233829498
(,0.2459595799446106,0.20576579868793488,0.11125283688306808,0.23263892531394958,0.22542260587215424,0.6363511681556702,0.2411840260028839,0.22396224737167358,0.30882009863853455,0.33289089798927307,0.17151835560798645,0.11048517376184464,0.40561532974243164
the,0.5091903209686279,0.29185041785240173,0.23066683113574982,0.40399202704429626,0.27848219871520996,0.4933079481124878,0.42745697498321533,0.32930514216423035,0.535392165184021,1.0,0.24242734909057617,0.2041238248348236,0.22068053483963013
``,0.07174111902713776,0.12711580097675323,-0.04948477819561958,0.12624181807041168,0.11478263139724731,0.09681109338998795,0.008517155423760414,0.0038739771116524935,0.06720756739377975,0.029072100296616554,0.04926939308643341,-0.11957244575023651,0.0685480609536171
reserve,0.17288056015968323,0.24480874836444855,0.1725548952817917,0.17371991276741028,0.23018980026245117,0.1892000138759613,0.12638241052627563,0.13413763046264648,0.2229105830192566,0.22129039466381073,0.16948406398296356,0.1294957399368286,0.0967758372426033
army,0.2435331642627716,0.11983863264322281,0.2198321521282196,0.13149341940879822,0.13287287950515747,0.230897456407547,0.1698741316795349,0.05116832256317139,0.22938482463359833,0.31011611223220825,0.2487744241952896,0.19486543536186218,0.180583193898201
of,0.3757161796092987,0.30836719274520874,0.20827822387218475,0.39081433415412903,0.26183071732521057,0.4946078956127167,0.33290785551071167,0.2803132236003876,0.41548454761505127,0.733189046382904,0.2253132164478302,0.1694333702325821,0.1826142966747284
labour,0.1308453381061554,0.1794322431087494,0.4122568666934967,0.1386631727218628,0.2277429848909378,0.1949434131383896,0.11658018827438354,0.12089919298887253,0.172691211104393,0.1636447161436081,0.14011651277542114,0.2443210631608963,0.15689024329185486
'',-0.07688097655773163,-0.0026206099428236485,-0.03997763991355896,0.0263817198574543,0.02603072114288807,-0.037358131259679794,0.08143015950918198,-0.039116133004426956,-0.009905828163027763,0.041273195296525955,-0.032283492386341095,0.022494228556752205,0.018684765323996544
),0.2538422644138336,0.20886565744876862,0.1238962784409523,0.2373749315738678,0.245443657040596,0.63033527135849,0.26259949803352356,0.21613579988479614,0.31236231327056885,0.3456730246543884,0.20149677991867065,0.10896787792444229,0.42300865054130554
.,0.475719153881073,0.32668155431747437,0.17509925365447998,0.3452940285205841,0.2724599838256836,0.6812511086463928,0.3567904531955719,0.24076157808303833,0.4645031690597534,0.5934505462646484,0.2807863652706146,0.19660170376300812,0.4130953550338745
