,what,doctor,who,episode,won,a,hugo,award,in,2010,?
2006,-0.0008085015579126775,-0.11969777941703796,-0.026890208944678307,0.03653903305530548,-0.13425400853157043,0.09566660970449448,-0.14258137345314026,-0.03667088598012924,-0.04600946605205536,-0.07797509431838989,-0.1194092258810997
),0.26259949803352356,0.1509941965341568,0.2457384318113327,0.1890215277671814,0.255226194858551,0.3640355169773102,0.15478858351707458,0.2504473030567169,0.3326910734176636,0.09984386712312698,0.42300865054130554
",",0.3087472915649414,0.20407600700855255,0.3365725874900818,0.18198037147521973,0.35968565940856934,0.427140474319458,0.26286637783050537,0.25078102946281433,0.5201468467712402,0.24006164073944092,0.31091248989105225
``,0.008517155423760414,0.03718610852956772,0.02397952415049076,-0.035673100501298904,0.03902672603726387,0.07272057235240936,-0.013774187304079533,-0.08538899570703506,0.04765888676047325,0.007129318080842495,0.0685480609536171
the,0.42745697498321533,0.2820442318916321,0.3733934462070465,0.25342556834220886,0.29432493448257446,0.5829201340675354,0.2635921835899353,0.24073810875415802,0.6662389636039734,0.31722962856292725,0.22068053483963013
girl,0.2173001915216446,0.25609973073005676,0.3706592917442322,0.25444555282592773,0.15921421349048615,0.30743607878685,0.17483900487422943,0.1745002716779709,0.20636162161827087,0.15723103284835815,0.1825593262910843
in,0.30808621644973755,0.25567495822906494,0.2792111933231354,0.19184806942939758,0.3280489146709442,0.539380669593811,0.17243455350399017,0.23376452922821045,1.0,0.2692960798740387,0.20430970191955566
the,0.42745697498321533,0.2820442318916321,0.3733934462070465,0.25342556834220886,0.29432493448257446,0.5829201340675354,0.2635921835899353,0.24073810875415802,0.6662389636039734,0.31722962856292725,0.22068053483963013
fireplace,0.20568540692329407,0.07598147541284561,0.2010771483182907,0.25282829999923706,0.08117209374904633,0.2683262228965759,0.07815442234277725,0.14654168486595154,0.23555943369865417,0.05362910404801369,0.23456427454948425
'',0.08143015950918198,0.06782495975494385,0.024401003494858742,-0.014759616926312447,0.01372323464602232,0.04890415817499161,-0.023280616849660873,-0.03323763236403465,0.07432962208986282,0.06542752683162689,0.018684765323996544
(,0.2411840260028839,0.1570640504360199,0.2443375140428543,0.19250941276550293,0.25702881813049316,0.3206180930137634,0.1698152720928192,0.2435217648744583,0.3087427020072937,0.08905135095119476,0.40561532974243164
2007,-0.15549811720848083,-0.010231979191303253,-0.29352980852127075,-0.05869944766163826,-0.18124988675117493,-0.06548836827278137,-0.17450456321239471,-0.06621123105287552,-0.2201838344335556,-0.3127845227718353,-0.1664225310087204
),0.26259949803352356,0.1509941965341568,0.2457384318113327,0.1890215277671814,0.255226194858551,0.3640355169773102,0.15478858351707458,0.2504473030567169,0.3326910734176636,0.09984386712312698,0.42300865054130554
",",0.3087472915649414,0.20407600700855255,0.3365725874900818,0.18198037147521973,0.35968565940856934,0.427140474319458,0.26286637783050537,0.25078102946281433,0.5201468467712402,0.24006164073944092,0.31091248989105225
``,0.008517155423760414,0.03718610852956772,0.02397952415049076,-0.035673100501298904,0.03902672603726387,0.07272057235240936,-0.013774187304079533,-0.08538899570703506,0.04765888676047325,0.007129318080842495,0.0685480609536171
blink,0.20506130158901215,0.16548168659210205,0.19697627425193787,0.13982710242271423,0.11239443719387054,0.236163929104805,0.14290784299373627,0.11773306131362915,0.1190018355846405,0.09331155568361282,0.1914820671081543
'',0.08143015950918198,0.06782495975494385,0.024401003494858742,-0.014759616926312447,0.01372323464602232,0.04890415817499161,-0.023280616849660873,-0.03323763236403465,0.07432962208986282,0.06542752683162689,0.018684765323996544
(,0.2411840260028839,0.1570640504360199,0.2443375140428543,0.19250941276550293,0.25702881813049316,0.3206180930137634,0.1698152720928192,0.2435217648744583,0.3087427020072937,0.08905135095119476,0.40561532974243164
2008,-0.19703538715839386,0.03041495941579342,0.0393119752407074,0.015129940584301949,0.22091126441955566,-0.08630643039941788,0.11618649214506149,0.1916455775499344,-0.0422978475689888,-0.06663809716701508,-0.09852470457553864
),0.26259949803352356,0.1509941965341568,0.2457384318113327,0.1890215277671814,0.255226194858551,0.3640355169773102,0.15478858351707458,0.2504473030567169,0.3326910734176636,0.09984386712312698,0.42300865054130554
",",0.3087472915649414,0.20407600700855255,0.3365725874900818,0.18198037147521973,0.35968565940856934,0.427140474319458,0.26286637783050537,0.25078102946281433,0.5201468467712402,0.24006164073944092,0.31091248989105225
``,0.008517155423760414,0.03718610852956772,0.02397952415049076,-0.035673100501298904,0.03902672603726387,0.07272057235240936,-0.013774187304079533,-0.08538899570703506,0.04765888676047325,0.007129318080842495,0.0685480609536171
the,0.42745697498321533,0.2820442318916321,0.3733934462070465,0.25342556834220886,0.29432493448257446,0.5829201340675354,0.2635921835899353,0.24073810875415802,0.6662389636039734,0.31722962856292725,0.22068053483963013
waters,0.14115752279758453,0.0610799603164196,0.1627390831708908,0.16377176344394684,0.12334821373224258,0.1824832707643509,0.013419868424534798,0.13102608919143677,0.22002078592777252,0.1299988329410553,0.135763481259346
of,0.33290785551071167,0.16895952820777893,0.2827862501144409,0.17369085550308228,0.20832067728042603,0.5052502155303955,0.19666512310504913,0.19404402375221252,0.5696388483047485,0.26419875025749207,0.1826142966747284
mars,0.16458405554294586,0.25047263503074646,0.19560889899730682,0.1880226731300354,0.1381695568561554,0.2292313128709793,0.2062835693359375,0.2188769280910492,0.18776611983776093,0.0421873964369297,0.1826961636543274
'',0.08143015950918198,0.06782495975494385,0.024401003494858742,-0.014759616926312447,0.01372323464602232,0.04890415817499161,-0.023280616849660873,-0.03323763236403465,0.07432962208986282,0.06542752683162689,0.018684765323996544
(,0.2411840260028839,0.1570640504360199,0.2443375140428543,0.19250941276550293,0.25702881813049316,0.3206180930137634,0.1698152720928192,0.2435217648744583,0.3087427020072937,0.08905135095119476,0.40561532974243164
2010,0.2741409242153168,0.06750862300395966,0.30279624462127686,0.09708831459283829,0.17877645790576935,0.18140065670013428,0.0804225280880928,0.0911061018705368,0.2692960798740387,1.0000001192092896,0.21232788264751434
),0.26259949803352356,0.1509941965341568,0.2457384318113327,0.1890215277671814,0.255226194858551,0.3640355169773102,0.15478858351707458,0.2504473030567169,0.3326910734176636,0.09984386712312698,0.42300865054130554
",",0.3087472915649414,0.20407600700855255,0.3365725874900818,0.18198037147521973,0.35968565940856934,0.427140474319458,0.26286637783050537,0.25078102946281433,0.5201468467712402,0.24006164073944092,0.31091248989105225
``,0.008517155423760414,0.03718610852956772,0.02397952415049076,-0.035673100501298904,0.03902672603726387,0.07272057235240936,-0.013774187304079533,-0.08538899570703506,0.04765888676047325,0.007129318080842495,0.0685480609536171
the,0.42745697498321533,0.2820442318916321,0.3733934462070465,0.25342556834220886,0.29432493448257446,0.5829201340675354,0.2635921835899353,0.24073810875415802,0.6662389636039734,0.31722962856292725,0.22068053483963013
pandorica,0.32110050320625305,0.33185312151908875,0.2986893951892853,0.32215800881385803,0.10871929675340652,0.32350316643714905,0.29280176758766174,0.08520052582025528,0.274892121553421,0.09921610355377197,0.2509857714176178
opens,0.17196087539196014,0.14593982696533203,0.14172065258026123,0.20600566267967224,0.16175757348537445,0.281289279460907,0.07271943986415863,0.1782267540693283,0.3088206648826599,0.06507722288370132,0.19675537943840027
'',0.08143015950918198,0.06782495975494385,0.024401003494858742,-0.014759616926312447,0.01372323464602232,0.04890415817499161,-0.023280616849660873,-0.03323763236403465,0.07432962208986282,0.06542752683162689,0.018684765323996544
/,0.14327247440814972,0.17690815031528473,0.11989451199769974,0.19722336530685425,0.19657103717327118,0.21268421411514282,0.06980302929878235,0.17850831151008606,0.15140768885612488,0.11255349963903427,0.2429123967885971
'',0.08143015950918198,0.06782495975494385,0.024401003494858742,-0.014759616926312447,0.01372323464602232,0.04890415817499161,-0.023280616849660873,-0.03323763236403465,0.07432962208986282,0.06542752683162689,0.018684765323996544
the,0.42745697498321533,0.2820442318916321,0.3733934462070465,0.25342556834220886,0.29432493448257446,0.5829201340675354,0.2635921835899353,0.24073810875415802,0.6662389636039734,0.31722962856292725,0.22068053483963013
big,0.2788069546222687,0.1275855153799057,0.2366105318069458,0.1785869300365448,0.1538180261850357,0.29998910427093506,0.11047662794589996,0.12837909162044525,0.2359251081943512,0.14084886014461517,0.20497842133045197
bang,0.21224389970302582,0.1578383445739746,0.12300774455070496,0.24365878105163574,0.2064644992351532,0.19959789514541626,0.14876966178417206,0.1983071267604828,0.1714373379945755,0.1558869183063507,0.21270088851451874
'',0.08143015950918198,0.06782495975494385,0.024401003494858742,-0.014759616926312447,0.01372323464602232,0.04890415817499161,-0.023280616849660873,-0.03323763236403465,0.07432962208986282,0.06542752683162689,0.018684765323996544
(,0.2411840260028839,0.1570640504360199,0.2443375140428543,0.19250941276550293,0.25702881813049316,0.3206180930137634,0.1698152720928192,0.2435217648744583,0.3087427020072937,0.08905135095119476,0.40561532974243164
2011,0.04286744073033333,-0.01649976149201393,0.023839345201849937,-0.027562227100133896,-0.006119295489042997,0.03359675034880638,-0.0932859256863594,0.01281694881618023,0.08290185779333115,-0.012720898725092411,0.005212190095335245
),0.26259949803352356,0.1509941965341568,0.2457384318113327,0.1890215277671814,0.255226194858551,0.3640355169773102,0.15478858351707458,0.2504473030567169,0.3326910734176636,0.09984386712312698,0.42300865054130554
",",0.3087472915649414,0.20407600700855255,0.3365725874900818,0.18198037147521973,0.35968565940856934,0.427140474319458,0.26286637783050537,0.25078102946281433,0.5201468467712402,0.24006164073944092,0.31091248989105225
and,0.31309178471565247,0.21673844754695892,0.41279885172843933,0.2091434895992279,0.2795773446559906,0.3739250600337982,0.19064243137836456,0.2334289401769638,0.4954058527946472,0.27321958541870117,0.20544172823429108
``,0.008517155423760414,0.03718610852956772,0.02397952415049076,-0.035673100501298904,0.03902672603726387,0.07272057235240936,-0.013774187304079533,-0.08538899570703506,0.04765888676047325,0.007129318080842495,0.0685480609536171
the,0.42745697498321533,0.2820442318916321,0.3733934462070465,0.25342556834220886,0.29432493448257446,0.5829201340675354,0.2635921835899353,0.24073810875415802,0.6662389636039734,0.31722962856292725,0.22068053483963013
doctor,0.20870667695999146,0.9999999403953552,0.3504868149757385,0.2940889000892639,0.20737384259700775,0.22883038222789764,0.1866939216852188,0.14153583347797394,0.25567495822906494,0.06750862300395966,0.1462511420249939
's,0.02692362666130066,0.031664930284023285,0.05599616840481758,-0.057472456246614456,-0.07419146597385406,0.04866964742541313,0.049685150384902954,-0.01696835085749626,-0.037580832839012146,0.05135534703731537,-0.023395681753754616
wife,0.15537087619304657,0.28476467728614807,0.3764849305152893,0.2265714555978775,0.1738588958978653,0.15953688323497772,0.1967688798904419,0.17514203488826752,0.19467613101005554,0.1833321899175644,0.19987250864505768
'',0.08143015950918198,0.06782495975494385,0.024401003494858742,-0.014759616926312447,0.01372323464602232,0.04890415817499161,-0.023280616849660873,-0.03323763236403465,0.07432962208986282,0.06542752683162689,0.018684765323996544
(,0.2411840260028839,0.1570640504360199,0.2443375140428543,0.19250941276550293,0.25702881813049316,0.3206180930137634,0.1698152720928192,0.2435217648744583,0.3087427020072937,0.08905135095119476,0.40561532974243164
2012,0.2266836017370224,0.12708549201488495,0.23490679264068604,0.15798795223236084,0.17525412142276764,0.3774794936180115,0.1735241711139679,0.1810459941625595,0.3800647258758545,0.3275647461414337,0.18042556941509247
),0.26259949803352356,0.1509941965341568,0.2457384318113327,0.1890215277671814,0.255226194858551,0.3640355169773102,0.15478858351707458,0.2504473030567169,0.3326910734176636,0.09984386712312698,0.42300865054130554
.,0.3567904531955719,0.22361043095588684,0.3541337847709656,0.23102888464927673,0.3011801838874817,0.50484299659729,0.213288351893425,0.21118880808353424,0.5591574311256409,0.26320725679397583,0.4130953550338745
