,how,many,divisions,was,abc,radio,restructured,into,in,2005,?
",",0.22659391164779663,0.40610817074775696,0.27065619826316833,0.45456063747406006,0.2097204476594925,0.25251123309135437,0.23768073320388794,0.2826121151447296,0.5201468467712402,0.11050146818161011,0.31091248989105225
kids,0.20236729085445404,0.1892368197441101,0.10242320597171783,0.21181970834732056,0.37791305780410767,0.2214009165763855,0.1468658149242401,0.12923328578472137,0.1676097959280014,0.013793719932436943,0.29497838020324707
communications,0.20915256440639496,0.30015867948532104,0.30255770683288574,0.2137834131717682,0.25629571080207825,0.43149295449256897,0.30616849660873413,0.1019991934299469,0.1869867891073227,0.010555149056017399,0.09561901539564133
",",0.22659391164779663,0.40610817074775696,0.27065619826316833,0.45456063747406006,0.2097204476594925,0.25251123309135437,0.23768073320388794,0.2826121151447296,0.5201468467712402,0.11050146818161011,0.31091248989105225
news,0.18786205351352692,0.1780780702829361,0.14030762016773224,0.1809975951910019,0.40620431303977966,0.3966260850429535,0.11996505409479141,0.11584440618753433,0.19753123819828033,0.006226333323866129,0.1899169683456421
communications,0.20915256440639496,0.30015867948532104,0.30255770683288574,0.2137834131717682,0.25629571080207825,0.43149295449256897,0.30616849660873413,0.1019991934299469,0.1869867891073227,0.010555149056017399,0.09561901539564133
",",0.22659391164779663,0.40610817074775696,0.27065619826316833,0.45456063747406006,0.2097204476594925,0.25251123309135437,0.23768073320388794,0.2826121151447296,0.5201468467712402,0.11050146818161011,0.31091248989105225
corporate,0.2086605429649353,0.20085817575454712,0.21207331120967865,0.1517176479101181,0.15704816579818726,0.2371317744255066,0.3171130418777466,0.18036647140979767,0.15762972831726074,-0.1462540626525879,0.17430047690868378
communications,0.20915256440639496,0.30015867948532104,0.30255770683288574,0.2137834131717682,0.25629571080207825,0.43149295449256897,0.30616849660873413,0.1019991934299469,0.1869867891073227,0.010555149056017399,0.09561901539564133
",",0.22659391164779663,0.40610817074775696,0.27065619826316833,0.45456063747406006,0.2097204476594925,0.25251123309135437,0.23768073320388794,0.2826121151447296,0.5201468467712402,0.11050146818161011,0.31091248989105225
and,0.33647966384887695,0.5296266674995422,0.27955541014671326,0.3740963041782379,0.16453155875205994,0.2658638060092926,0.2825714349746704,0.36597734689712524,0.4954058527946472,0.05766887590289116,0.20544172823429108
international,0.1396709680557251,0.24512070417404175,0.14381472766399384,0.22185437381267548,0.13385500013828278,0.2036922425031662,0.1729106903076172,0.17481686174869537,0.26377472281455994,-0.05143262445926666,0.15335838496685028
communications,0.20915256440639496,0.30015867948532104,0.30255770683288574,0.2137834131717682,0.25629571080207825,0.43149295449256897,0.30616849660873413,0.1019991934299469,0.1869867891073227,0.010555149056017399,0.09561901539564133
.,0.3287222981452942,0.3974229395389557,0.3021276295185089,0.40146201848983765,0.2567209303379059,0.20650681853294373,0.2949768304824829,0.26250120997428894,0.5591574311256409,0.0678042471408844,0.4130953550338745
