,that,there,currently,exists,no,known,integer,factorization,problem,underpins,what,commonly,used,system,?
k.,0.12130121886730194,0.11700257658958435,0.17691756784915924,0.14242245256900787,0.1685812622308731,0.0694279745221138,0.13030613958835602,0.131177619099617,0.24055787920951843,0.14559713006019592,0.2149118036031723,0.011315158568322659,-0.016747701913118362,0.07464718073606491,0.4099535048007965
no,0.41830796003341675,0.40644893050193787,0.21409225463867188,0.36526402831077576,1.0,0.13360221683979034,0.1992870718240738,0.2757222652435303,0.34181922674179077,0.23379094898700714,0.339326947927475,0.11379646509885788,0.21540804207324982,0.18671563267707825,0.32165053486824036
efficient,0.3503778278827667,0.23565535247325897,0.24178920686244965,0.2607969045639038,0.24114809930324554,0.20859070122241974,0.28208380937576294,0.4759281873703003,0.3783922493457794,0.3734606206417084,0.22662539780139923,0.30643975734710693,0.36788055300712585,0.27801910042762756,0.18034493923187256
integer,0.26981496810913086,0.2316814512014389,0.12693899869918823,0.32956454157829285,0.1992870718240738,0.14369449019432068,1.0,0.4310261607170105,0.32351139187812805,0.3048219382762909,0.23293888568878174,0.11003316193819046,0.14687076210975647,0.22070662677288055,0.2503974437713623
factorization,0.33801698684692383,0.27842995524406433,0.17864683270454407,0.3188496530056,0.2757222652435303,0.13309167325496674,0.4310261607170105,0.9999999403953552,0.4367295503616333,0.3541145920753479,0.27966898679733276,0.21552538871765137,0.31293734908103943,0.2899794280529022,0.27631670236587524
algorithm,0.24969768524169922,0.12715525925159454,0.1690019816160202,0.27089056372642517,0.16607441008090973,0.17154911160469055,0.4841533303260803,0.46904250979423523,0.39858657121658325,0.3162541389465332,0.2700590193271637,0.2524632215499878,0.2289300262928009,0.22551095485687256,0.21180397272109985
is,0.3995479643344879,0.3904260993003845,0.4011616110801697,0.37246593832969666,0.19581134617328644,0.41921812295913696,0.2086324691772461,0.2635040879249573,0.23238427937030792,0.2827094793319702,0.28837618231773376,0.3994327187538147,0.3288823366165161,0.2282046526670456,0.22961433231830597
known,0.20813259482383728,0.20795854926109314,0.2568579614162445,0.19170574843883514,0.13360221683979034,1.0,0.14369449019432068,0.13309167325496674,0.1978386789560318,0.2703409790992737,0.20381177961826324,0.4381987154483795,0.37155357003211975,0.15005269646644592,0.18314571678638458
",",0.4137537479400635,0.4587128460407257,0.33041635155677795,0.27124884724617004,0.29972612857818604,0.3604377806186676,0.20468677580356598,0.2755889594554901,0.23938199877738953,0.2606896162033081,0.3087472915649414,0.27548834681510925,0.3120402991771698,0.18439900875091553,0.31091248989105225
and,0.4731321930885315,0.4242868423461914,0.2922934591770172,0.19158129394054413,0.25880882143974304,0.3468935489654541,0.14794570207595825,0.2514041066169739,0.24328261613845825,0.3108944296836853,0.31309178471565247,0.2290310114622116,0.3150506615638733,0.231138214468956,0.20544172823429108
this,0.6909449696540833,0.47775381803512573,0.24814057350158691,0.400409460067749,0.47783583402633667,0.24229489266872406,0.24629151821136475,0.4189719259738922,0.3937966227531433,0.42571792006492615,0.5489566326141357,0.2733919322490692,0.3996967375278473,0.3294329345226288,0.3155723512172699
fact,0.5729296803474426,0.32974162697792053,0.28275537490844727,0.34290823340415955,0.34183695912361145,0.17477472126483917,0.23635239899158478,0.34866979718208313,0.4084852933883667,0.29798585176467896,0.4454877972602844,0.19677837193012238,0.26305919885635376,0.21922528743743896,0.2798655927181244
forms,0.31152746081352234,0.26480165123939514,0.10614114999771118,0.3562556803226471,0.19378797709941864,0.2655903995037079,0.18258599936962128,0.25469690561294556,0.21520963311195374,0.2933798134326935,0.16334041953086853,0.30444297194480896,0.2931652367115021,0.2846747636795044,0.1196754202246666
the,0.5473989248275757,0.47025805711746216,0.2945235073566437,0.29877129197120667,0.3461136817932129,0.3624623417854309,0.14182277023792267,0.2827453017234802,0.24928659200668335,0.30619412660598755,0.42745697498321533,0.2974449694156647,0.3718377649784088,0.3233085572719574,0.22068053483963013
basis,0.36076870560646057,0.24157504737377167,0.2322341650724411,0.29245105385780334,0.27006280422210693,0.20587584376335144,0.2075377106666565,0.2661922872066498,0.29678791761398315,0.2986137270927429,0.27055948972702026,0.16991674900054932,0.25650927424430847,0.28065013885498047,0.14255106449127197
of,0.41498205065727234,0.44397735595703125,0.2655649185180664,0.2298482358455658,0.24809792637825012,0.35814476013183594,0.158325657248497,0.3057559132575989,0.20464475452899933,0.2508602440357208,0.33290785551071167,0.29300037026405334,0.3075267970561981,0.25597915053367615,0.1826142966747284
several,0.40009650588035583,0.3924906849861145,0.27866360545158386,0.17003633081912994,0.21183228492736816,0.2637462913990021,0.09091363102197647,0.23709961771965027,0.18310268223285675,0.24215169250965118,0.22446060180664062,0.20497183501720428,0.3182496428489685,0.18149340152740479,0.15595775842666626
modern,0.24473170936107635,0.18601153790950775,0.10109947621822357,0.18914726376533508,0.17834201455116272,0.1906650811433792,0.06511978060007095,0.25170278549194336,0.21941876411437988,0.20312435925006866,0.2655639946460724,0.2851252853870392,0.3580559492111206,0.19381673634052277,0.12475407868623734
cryptographic,0.22793824970722198,0.19168628752231598,0.23994459211826324,0.22117489576339722,0.19582541286945343,0.19353774189949036,0.39123621582984924,0.3384925425052643,0.28407227993011475,0.3528667092323303,0.19467054307460785,0.27741414308547974,0.313268780708313,0.29997000098228455,0.18102572858333588
systems,0.27510011196136475,0.22257624566555023,0.17694708704948425,0.2047562152147293,0.18875037133693695,0.1850762963294983,0.2667185962200165,0.3165314197540283,0.33683162927627563,0.28381821513175964,0.1871482878923416,0.2349473088979721,0.3663484752178192,0.7890681028366089,0.1575973927974701
",",0.4137537479400635,0.4587128460407257,0.33041635155677795,0.27124884724617004,0.29972612857818604,0.3604377806186676,0.20468677580356598,0.2755889594554901,0.23938199877738953,0.2606896162033081,0.3087472915649414,0.27548834681510925,0.3120402991771698,0.18439900875091553,0.31091248989105225
such,0.4479874074459076,0.40646296739578247,0.17467299103736877,0.2626464068889618,0.3991750180721283,0.30818676948547363,0.17334820330142975,0.3547603189945221,0.3146115839481354,0.29300785064697266,0.23989605903625488,0.35613489151000977,0.4262988865375519,0.22472473978996277,0.17851735651493073
as,0.4735107421875,0.33535557985305786,0.32914450764656067,0.2459826022386551,0.28687340021133423,0.4815765619277954,0.18676306307315826,0.2979496717453003,0.2586832344532013,0.3187398612499237,0.31749409437179565,0.3544585108757019,0.35160550475120544,0.1973835676908493,0.27043893933296204
the,0.5473989248275757,0.47025805711746216,0.2945235073566437,0.29877129197120667,0.3461136817932129,0.3624623417854309,0.14182277023792267,0.2827453017234802,0.24928659200668335,0.30619412660598755,0.42745697498321533,0.2974449694156647,0.3718377649784088,0.3233085572719574,0.22068053483963013
rsa,0.2377919703722,0.17645925283432007,0.19011229276657104,0.2961842715740204,0.15590800344944,0.16510595381259918,0.2897624373435974,0.3122269809246063,0.33714786171913147,0.2144039422273636,0.19236625730991364,0.2984367907047272,0.25175875425338745,0.24317288398742676,0.1906125843524933
algorithm,0.24969768524169922,0.12715525925159454,0.1690019816160202,0.27089056372642517,0.16607441008090973,0.17154911160469055,0.4841533303260803,0.46904250979423523,0.39858657121658325,0.3162541389465332,0.2700590193271637,0.2524632215499878,0.2289300262928009,0.22551095485687256,0.21180397272109985
.,0.4460422694683075,0.43897318840026855,0.29744869470596313,0.29429712891578674,0.35224834084510803,0.283290296792984,0.19786179065704346,0.27803143858909607,0.22562150657176971,0.2804449200630188,0.3567904531955719,0.2135825902223587,0.33111312985420227,0.2277725487947464,0.4130953550338745
