,which,c1622-23,sculpture,by,bernini,are,included,in,the,sculpture,collection,?
:,-0.11049769818782806,-0.057388581335544586,0.04786055535078049,-0.11676844954490662,0.010105703957378864,-0.1189703419804573,-0.025355264544487,0.020521078258752823,-0.03403344005346298,0.04786055535078049,-0.10115766525268555,-0.07156077772378922
bartolomeo,0.21012592315673828,0.024435343220829964,0.31285494565963745,0.20547154545783997,0.5368245840072632,0.12377423048019409,0.1556219756603241,0.17738838493824005,0.22037860751152039,0.31285494565963745,0.13593491911888123,0.21559350192546844
bon,0.16982553899288177,-0.03570624068379402,0.15452058613300323,0.1277182549238205,0.17997406423091888,0.12705376744270325,0.13929162919521332,0.19297584891319275,0.21862560510635376,0.15452058613300323,0.23353111743927002,0.19833199679851532
",",0.3658004403114319,0.04020974785089493,0.2533513307571411,0.3680937886238098,0.2036556750535965,0.4062570035457611,0.3679811954498291,0.5201468467712402,0.4933079481124878,0.2533513307571411,0.2277175933122635,0.31091248989105225
bartolomeo,0.21012592315673828,0.024435343220829964,0.31285494565963745,0.20547154545783997,0.5368245840072632,0.12377423048019409,0.1556219756603241,0.17738838493824005,0.22037860751152039,0.31285494565963745,0.13593491911888123,0.21559350192546844
bellano,0.12959769368171692,-0.007143721450120211,0.08229485899209976,0.18785271048545837,0.24084167182445526,0.11934002488851547,0.12763731181621552,0.242109477519989,0.2276538610458374,0.08229485899209976,0.15375587344169617,0.17075416445732117
",",0.3658004403114319,0.04020974785089493,0.2533513307571411,0.3680937886238098,0.2036556750535965,0.4062570035457611,0.3679811954498291,0.5201468467712402,0.4933079481124878,0.2533513307571411,0.2277175933122635,0.31091248989105225
luca,0.13688629865646362,-0.01964045874774456,0.237495556473732,0.17354734241962433,0.36488938331604004,0.08588045835494995,0.06614690274000168,0.14914461970329285,0.17668238282203674,0.237495556473732,0.16997037827968597,0.1055622398853302
della,0.1894911527633667,-0.02931758016347885,0.26956480741500854,0.19924362003803253,0.43425196409225464,0.10634218901395798,0.15236467123031616,0.20397914946079254,0.1922886073589325,0.26956480741500854,0.23207564651966095,0.12244613468647003
robbia,0.14553920924663544,0.09251277148723602,0.28066587448120117,0.21652169525623322,0.3256473243236542,0.13388997316360474,0.23168203234672546,0.2029155045747757,0.15502017736434937,0.28066587448120117,0.18526414036750793,0.15596359968185425
",",0.3658004403114319,0.04020974785089493,0.2533513307571411,0.3680937886238098,0.2036556750535965,0.4062570035457611,0.3679811954498291,0.5201468467712402,0.4933079481124878,0.2533513307571411,0.2277175933122635,0.31091248989105225
giovanni,0.1761956363916397,-0.008724299259483814,0.25061503052711487,0.10893077403306961,0.502311646938324,0.09594394266605377,0.14732573926448822,0.15815386176109314,0.16284190118312836,0.25061503052711487,0.1363195925951004,0.13561689853668213
pisano,0.222902312874794,0.015246713533997536,0.37605616450309753,0.167386993765831,0.5817241072654724,0.16895106434822083,0.16797798871994019,0.1795181930065155,0.2161252349615097,0.37605616450309753,0.21490465104579926,0.19875113666057587
",",0.3658004403114319,0.04020974785089493,0.2533513307571411,0.3680937886238098,0.2036556750535965,0.4062570035457611,0.3679811954498291,0.5201468467712402,0.4933079481124878,0.2533513307571411,0.2277175933122635,0.31091248989105225
donatello,0.26007482409477234,-0.009239410981535912,0.43622109293937683,0.21610021591186523,0.5318902134895325,0.17241942882537842,0.19674386084079742,0.253791868686676,0.231349378824234,0.43622109293937683,0.29435017704963684,0.14283452928066254
",",0.3658004403114319,0.04020974785089493,0.2533513307571411,0.3680937886238098,0.2036556750535965,0.4062570035457611,0.3679811954498291,0.5201468467712402,0.4933079481124878,0.2533513307571411,0.2277175933122635,0.31091248989105225
agostino,0.21265922486782074,0.025254469364881516,0.2902034521102905,0.21472083032131195,0.4964030086994171,0.15460151433944702,0.1474040448665619,0.19043944776058197,0.21745973825454712,0.2902034521102905,0.21993346512317657,0.20551899075508118
di,0.16521891951560974,0.042348239570856094,0.2308298498392105,0.15476316213607788,0.3462789058685303,0.1483132392168045,0.07634701579809189,0.14995694160461426,0.1722872257232666,0.2308298498392105,0.15832068026065826,0.10912146419286728
duccio,0.25131621956825256,-0.018320756033062935,0.4526498019695282,0.16827738285064697,0.5993311405181885,0.13738714158535004,0.17934201657772064,0.18147140741348267,0.22433142364025116,0.4526498019695282,0.30856549739837646,0.20862750709056854
",",0.3658004403114319,0.04020974785089493,0.2533513307571411,0.3680937886238098,0.2036556750535965,0.4062570035457611,0.3679811954498291,0.5201468467712402,0.4933079481124878,0.2533513307571411,0.2277175933122635,0.31091248989105225
andrea,0.1103367730975151,0.0037477221339941025,0.16956913471221924,0.1527830958366394,0.3255496025085449,0.11731523275375366,0.07308688759803772,0.11617325246334076,0.15751202404499054,0.16956913471221924,0.10598628222942352,0.06817904114723206
riccio,0.17514927685260773,-0.005887674633413553,0.24569404125213623,0.16172339022159576,0.4706583619117737,0.09504862874746323,0.15420189499855042,0.205726757645607,0.21285691857337952,0.24569404125213623,0.15210984647274017,0.15121349692344666
",",0.3658004403114319,0.04020974785089493,0.2533513307571411,0.3680937886238098,0.2036556750535965,0.4062570035457611,0.3679811954498291,0.5201468467712402,0.4933079481124878,0.2533513307571411,0.2277175933122635,0.31091248989105225
antonio,0.17034529149532318,-0.010380985215306282,0.15888769924640656,0.1746128350496292,0.32009100914001465,0.10061372071504593,0.10818429291248322,0.16966992616653442,0.2070869356393814,0.15888769924640656,0.1160007119178772,0.09923860430717468
rossellino,0.17721441388130188,0.11147335916757584,0.35666322708129883,0.25004199147224426,0.4545593559741974,0.14897598326206207,0.18935492634773254,0.26897484064102173,0.25214770436286926,0.35666322708129883,0.25780096650123596,0.16639822721481323
",",0.3658004403114319,0.04020974785089493,0.2533513307571411,0.3680937886238098,0.2036556750535965,0.4062570035457611,0.3679811954498291,0.5201468467712402,0.4933079481124878,0.2533513307571411,0.2277175933122635,0.31091248989105225
andrea,0.1103367730975151,0.0037477221339941025,0.16956913471221924,0.1527830958366394,0.3255496025085449,0.11731523275375366,0.07308688759803772,0.11617325246334076,0.15751202404499054,0.16956913471221924,0.10598628222942352,0.06817904114723206
del,0.20623870193958282,0.07650069892406464,0.14142519235610962,0.15198472142219543,0.2942480742931366,0.12599702179431915,0.10393490642309189,0.2148388922214508,0.24670884013175964,0.14142519235610962,0.12992113828659058,0.1022290363907814
verrocchio,0.2261853665113449,-0.07624079287052155,0.5120420455932617,0.2291637808084488,0.5896180868148804,0.18528006970882416,0.1304386705160141,0.2166750133037567,0.23454619944095612,0.5120420455932617,0.23537984490394592,0.18302512168884277
",",0.3658004403114319,0.04020974785089493,0.2533513307571411,0.3680937886238098,0.2036556750535965,0.4062570035457611,0.3679811954498291,0.5201468467712402,0.4933079481124878,0.2533513307571411,0.2277175933122635,0.31091248989105225
antonio,0.17034529149532318,-0.010380985215306282,0.15888769924640656,0.1746128350496292,0.32009100914001465,0.10061372071504593,0.10818429291248322,0.16966992616653442,0.2070869356393814,0.15888769924640656,0.1160007119178772,0.09923860430717468
lombardo,0.14872433245182037,0.02111174911260605,0.21594230830669403,0.14622510969638824,0.40562114119529724,0.10505077242851257,0.12714311480522156,0.14828084409236908,0.1789412796497345,0.21594230830669403,0.1511576771736145,0.15704765915870667
",",0.3658004403114319,0.04020974785089493,0.2533513307571411,0.3680937886238098,0.2036556750535965,0.4062570035457611,0.3679811954498291,0.5201468467712402,0.4933079481124878,0.2533513307571411,0.2277175933122635,0.31091248989105225
pier,0.19979722797870636,0.06803962588310242,0.3576739430427551,0.1550564169883728,0.4086485505104065,0.07597406953573227,0.2130465805530548,0.16802869737148285,0.20255902409553528,0.3576739430427551,0.11196622252464294,0.10063813626766205
jacopo,0.1701904982328415,-0.015966685488820076,0.3713347613811493,0.15869447588920593,0.4627758264541626,0.1179949939250946,0.22102531790733337,0.15407271683216095,0.14553558826446533,0.3713347613811493,0.25504472851753235,0.16302277147769928
alari,0.19976799190044403,0.014577239751815796,0.12350862473249435,0.24680668115615845,0.2759247124195099,0.1144360899925232,0.1468253880739212,0.24809886515140533,0.2745892405509949,0.12350862473249435,0.12012679874897003,0.21318821609020233
bonacolsi,0.3179866671562195,-0.0179190244525671,0.31026729941368103,0.2485823780298233,0.392372190952301,0.2635596990585327,0.24938170611858368,0.3434048891067505,0.3430734872817993,0.31026729941368103,0.24544523656368256,0.23250500857830048
",",0.3658004403114319,0.04020974785089493,0.2533513307571411,0.3680937886238098,0.2036556750535965,0.4062570035457611,0.3679811954498291,0.5201468467712402,0.4933079481124878,0.2533513307571411,0.2277175933122635,0.31091248989105225
andrea,0.1103367730975151,0.0037477221339941025,0.16956913471221924,0.1527830958366394,0.3255496025085449,0.11731523275375366,0.07308688759803772,0.11617325246334076,0.15751202404499054,0.16956913471221924,0.10598628222942352,0.06817904114723206
della,0.1894911527633667,-0.02931758016347885,0.26956480741500854,0.19924362003803253,0.43425196409225464,0.10634218901395798,0.15236467123031616,0.20397914946079254,0.1922886073589325,0.26956480741500854,0.23207564651966095,0.12244613468647003
robbia,0.14553920924663544,0.09251277148723602,0.28066587448120117,0.21652169525623322,0.3256473243236542,0.13388997316360474,0.23168203234672546,0.2029155045747757,0.15502017736434937,0.28066587448120117,0.18526414036750793,0.15596359968185425
",",0.3658004403114319,0.04020974785089493,0.2533513307571411,0.3680937886238098,0.2036556750535965,0.4062570035457611,0.3679811954498291,0.5201468467712402,0.4933079481124878,0.2533513307571411,0.2277175933122635,0.31091248989105225
michelozzo,0.21632610261440277,6.527210643980652e-06,0.3100447654724121,0.233816996216774,0.5079401731491089,0.16978135704994202,0.16119328141212463,0.2242366373538971,0.21377743780612946,0.3100447654724121,0.18248437345027924,0.18063339591026306
di,0.16521891951560974,0.042348239570856094,0.2308298498392105,0.15476316213607788,0.3462789058685303,0.1483132392168045,0.07634701579809189,0.14995694160461426,0.1722872257232666,0.2308298498392105,0.15832068026065826,0.10912146419286728
bartolomeo,0.21012592315673828,0.024435343220829964,0.31285494565963745,0.20547154545783997,0.5368245840072632,0.12377423048019409,0.1556219756603241,0.17738838493824005,0.22037860751152039,0.31285494565963745,0.13593491911888123,0.21559350192546844
",",0.3658004403114319,0.04020974785089493,0.2533513307571411,0.3680937886238098,0.2036556750535965,0.4062570035457611,0.3679811954498291,0.5201468467712402,0.4933079481124878,0.2533513307571411,0.2277175933122635,0.31091248989105225
michelangelo,0.20139002799987793,-0.039227668195962906,0.5217298269271851,0.22181446850299835,0.660679817199707,0.19868458807468414,0.12812772393226624,0.19959935545921326,0.1876763552427292,0.5217298269271851,0.22085188329219818,0.19637954235076904
(,0.2589828372001648,0.00304017192684114,0.11336205899715424,0.20696312189102173,0.16521111130714417,0.23263892531394958,0.20944266021251678,0.3087427020072937,0.33289089798927307,0.11336205899715424,0.20821598172187805,0.40561532974243164
represented,0.2635336220264435,0.034294243901968,0.21276383101940155,0.23673410713672638,0.08840534090995789,0.25353574752807617,0.29152223467826843,0.33309870958328247,0.3256146013736725,0.21276383101940155,0.1968824714422226,0.11276352405548096
by,0.40543368458747864,0.09448489546775818,0.17374664545059204,1.0000001192092896,0.17811459302902222,0.37842893600463867,0.2987801134586334,0.370934396982193,0.4408751428127289,0.17374664545059204,0.2678082287311554,0.17966607213020325
a,0.56894451379776,-0.021981313824653625,0.19645118713378906,0.32094135880470276,0.21868744492530823,0.265255331993103,0.23032639920711517,0.539380669593811,0.5829201340675354,0.19645118713378906,0.24716788530349731,0.23916715383529663
freehand,0.41817155480384827,0.12612766027450562,0.19472818076610565,0.3404462933540344,0.21638548374176025,0.3308403193950653,0.3044452667236328,0.35664284229278564,0.3676530718803406,0.19472818076610565,0.26255494356155396,0.21890273690223694
wax,0.2376033514738083,-0.07724790275096893,0.3092409372329712,0.16466078162193298,0.2027210295200348,0.22899846732616425,0.13796797394752502,0.18550744652748108,0.1879911869764328,0.3092409372329712,0.2652817964553833,0.1252124309539795
model,0.22893153131008148,0.010450784116983414,0.11883718520402908,0.12459231913089752,0.1393200159072876,0.07012248039245605,0.1130237951874733,0.2267826348543167,0.14028635621070862,0.11883718520402908,0.14703500270843506,0.14843042194843292
and,0.506277859210968,0.06468982994556427,0.2538686692714691,0.4289871156215668,0.2683672308921814,0.48576638102531433,0.3643590211868286,0.4954058527946472,0.5171257257461548,0.2538686692714691,0.2379438579082489,0.20544172823429108
casts,0.31485235691070557,-0.04743347316980362,0.3137892782688141,0.16863533854484558,0.18699999153614044,0.33731380105018616,0.1672004759311676,0.24201662838459015,0.32095256447792053,0.3137892782688141,0.17106710374355316,0.14627884328365326
of,0.5011631846427917,0.023596975952386856,0.2746802270412445,0.3646814823150635,0.22862233221530914,0.39081433415412903,0.4391688108444214,0.5696388483047485,0.733189046382904,0.2746802270412445,0.2915455996990204,0.1826142966747284
his,0.32283493876457214,0.12864214181900024,0.26069316267967224,0.3107621967792511,0.352607399225235,0.1785505712032318,0.2414456307888031,0.3598145842552185,0.4394008219242096,0.26069316267967224,0.23265236616134644,0.18075084686279297
most,0.4637843072414398,0.07271913439035416,0.20820656418800354,0.270847886800766,0.20878615975379944,0.48698675632476807,0.354558527469635,0.41416558623313904,0.47635307908058167,0.20820656418800354,0.24239301681518555,0.2107497900724411
famous,0.24636515974998474,0.0928453728556633,0.2895439565181732,0.24140264093875885,0.2943669557571411,0.20935581624507904,0.3758326470851898,0.34673580527305603,0.28616565465927124,0.2895439565181732,0.23276883363723755,0.10379006713628769
sculptures,0.2569587528705597,0.00931595265865326,0.935681939125061,0.20191910862922668,0.44418764114379883,0.2671431005001068,0.24337103962898254,0.2280999720096588,0.2478773295879364,0.935681939125061,0.3520832657814026,0.15626029670238495
),0.2758678197860718,0.0035894550383090973,0.1466628909111023,0.2151763141155243,0.17263782024383545,0.2373749315738678,0.20644870400428772,0.3326910734176636,0.3456730246543884,0.1466628909111023,0.2079451084136963,0.42300865054130554
",",0.3658004403114319,0.04020974785089493,0.2533513307571411,0.3680937886238098,0.2036556750535965,0.4062570035457611,0.3679811954498291,0.5201468467712402,0.4933079481124878,0.2533513307571411,0.2277175933122635,0.31091248989105225
jacopo,0.1701904982328415,-0.015966685488820076,0.3713347613811493,0.15869447588920593,0.4627758264541626,0.1179949939250946,0.22102531790733337,0.15407271683216095,0.14553558826446533,0.3713347613811493,0.25504472851753235,0.16302277147769928
sansovino,0.1459144800901413,0.18155115842819214,0.22622919082641602,0.1975373774766922,0.30231159925460815,0.100413016974926,0.22554361820220947,0.24681374430656433,0.25293874740600586,0.22622919082641602,0.19842427968978882,0.18950842320919037
",",0.3658004403114319,0.04020974785089493,0.2533513307571411,0.3680937886238098,0.2036556750535965,0.4062570035457611,0.3679811954498291,0.5201468467712402,0.4933079481124878,0.2533513307571411,0.2277175933122635,0.31091248989105225
alessandro,0.15994027256965637,0.019845979288220406,0.22486531734466553,0.12179948389530182,0.3619619309902191,0.07677966356277466,0.11628066748380661,0.20111721754074097,0.1776730716228485,0.22486531734466553,0.15890996158123016,0.1255357563495636
algardi,0.1798873245716095,0.11554884910583496,0.22004440426826477,0.18531204760074615,0.3702191710472107,0.1692005842924118,0.18686804175376892,0.22557403147220612,0.22606393694877625,0.22004440426826477,0.25742509961128235,0.1847299337387085
",",0.3658004403114319,0.04020974785089493,0.2533513307571411,0.3680937886238098,0.2036556750535965,0.4062570035457611,0.3679811954498291,0.5201468467712402,0.4933079481124878,0.2533513307571411,0.2277175933122635,0.31091248989105225
antonio,0.17034529149532318,-0.010380985215306282,0.15888769924640656,0.1746128350496292,0.32009100914001465,0.10061372071504593,0.10818429291248322,0.16966992616653442,0.2070869356393814,0.15888769924640656,0.1160007119178772,0.09923860430717468
calcagni,0.35844746232032776,0.07020404934883118,0.2880449891090393,0.20023608207702637,0.46137070655822754,0.2768051028251648,0.22171108424663544,0.2711443305015564,0.3165700435638428,0.2880449891090393,0.22442956268787384,0.28074783086776733
",",0.3658004403114319,0.04020974785089493,0.2533513307571411,0.3680937886238098,0.2036556750535965,0.4062570035457611,0.3679811954498291,0.5201468467712402,0.4933079481124878,0.2533513307571411,0.2277175933122635,0.31091248989105225
benvenuto,0.19532936811447144,0.0027673703152686357,0.3791865110397339,0.16439172625541687,0.5238320231437683,0.13589952886104584,0.17346155643463135,0.1597176492214203,0.15381130576133728,0.3791865110397339,0.2352639138698578,0.2162715494632721
cellini,0.18505357205867767,0.04170196130871773,0.3517245054244995,0.18611210584640503,0.5546942353248596,0.14790599048137665,0.1759767383337021,0.20182286202907562,0.16321004927158356,0.3517245054244995,0.22254051268100739,0.16850881278514862
(,0.2589828372001648,0.00304017192684114,0.11336205899715424,0.20696312189102173,0.16521111130714417,0.23263892531394958,0.20944266021251678,0.3087427020072937,0.33289089798927307,0.11336205899715424,0.20821598172187805,0.40561532974243164
medusa,0.28897011280059814,0.040203582495450974,0.3827456831932068,0.23572348058223724,0.4067281484603882,0.1928844451904297,0.08631238341331482,0.1358037292957306,0.18774424493312836,0.3827456831932068,0.24166318774223328,0.14632561802864075
's,0.03856118768453598,0.0015579188475385308,0.08444227278232574,-0.010884488001465797,0.028239872306585312,-0.008927806280553341,-0.041006240993738174,-0.037580832839012146,-0.01540423184633255,0.08444227278232574,0.003388406243175268,-0.023395681753754616
head,0.21546128392219543,0.05770261585712433,0.24280507862567902,0.20694006979465485,0.2633817493915558,0.17707157135009766,0.10434892028570175,0.21927717328071594,0.3079071640968323,0.24280507862567902,0.16048860549926758,0.10879309475421906
dated,0.215279221534729,-0.021812278777360916,0.25370094180107117,0.18139129877090454,0.18912626802921295,0.06571130454540253,0.22547683119773865,0.1982845962047577,0.2046709507703781,0.25370094180107117,0.19724096357822418,0.215650275349617
c.,-0.1055765300989151,-0.15043024718761444,-0.1637728363275528,-0.05647776648402214,-0.114163838326931,0.044361043721437454,-0.08284208178520203,-0.17233212292194366,-0.23451577126979828,-0.1637728363275528,-0.08050963282585144,0.019047532230615616
1547,0.13729825615882874,-0.09555324167013168,0.1379396915435791,0.06448858976364136,-0.050523802638053894,0.09333302080631256,-0.0478641614317894,0.15699517726898193,0.12569810450077057,0.1379396915435791,0.07089550048112869,0.03677603602409363
),0.2758678197860718,0.0035894550383090973,0.1466628909111023,0.2151763141155243,0.17263782024383545,0.2373749315738678,0.20644870400428772,0.3326910734176636,0.3456730246543884,0.1466628909111023,0.2079451084136963,0.42300865054130554
",",0.3658004403114319,0.04020974785089493,0.2533513307571411,0.3680937886238098,0.2036556750535965,0.4062570035457611,0.3679811954498291,0.5201468467712402,0.4933079481124878,0.2533513307571411,0.2277175933122635,0.31091248989105225
agostino,0.21265922486782074,0.025254469364881516,0.2902034521102905,0.21472083032131195,0.4964030086994171,0.15460151433944702,0.1474040448665619,0.19043944776058197,0.21745973825454712,0.2902034521102905,0.21993346512317657,0.20551899075508118
busti,0.254200279712677,0.07769995182752609,0.24639081954956055,0.184564009308815,0.34540390968322754,0.18411105871200562,0.14281608164310455,0.19596201181411743,0.21292583644390106,0.24639081954956055,0.253660649061203,0.19497480988502502
",",0.3658004403114319,0.04020974785089493,0.2533513307571411,0.3680937886238098,0.2036556750535965,0.4062570035457611,0.3679811954498291,0.5201468467712402,0.4933079481124878,0.2533513307571411,0.2277175933122635,0.31091248989105225
bartolomeo,0.21012592315673828,0.024435343220829964,0.31285494565963745,0.20547154545783997,0.5368245840072632,0.12377423048019409,0.1556219756603241,0.17738838493824005,0.22037860751152039,0.31285494565963745,0.13593491911888123,0.21559350192546844
ammannati,0.20197458565235138,0.2451133131980896,0.33430254459381104,0.19651611149311066,0.40036705136299133,0.14406795799732208,0.18145200610160828,0.20645739138126373,0.2492038607597351,0.33430254459381104,0.22370950877666473,0.13486729562282562
",",0.3658004403114319,0.04020974785089493,0.2533513307571411,0.3680937886238098,0.2036556750535965,0.4062570035457611,0.3679811954498291,0.5201468467712402,0.4933079481124878,0.2533513307571411,0.2277175933122635,0.31091248989105225
giacomo,0.19234539568424225,0.061841536313295364,0.27629610896110535,0.1737930029630661,0.5157666206359863,0.0902109295129776,0.21151615679264069,0.19890226423740387,0.17073914408683777,0.27629610896110535,0.1827515959739685,0.18141061067581177
della,0.1894911527633667,-0.02931758016347885,0.26956480741500854,0.19924362003803253,0.43425196409225464,0.10634218901395798,0.15236467123031616,0.20397914946079254,0.1922886073589325,0.26956480741500854,0.23207564651966095,0.12244613468647003
porta,0.17248846590518951,0.08131571114063263,0.3360549509525299,0.13880117237567902,0.29367828369140625,0.10346998274326324,0.1347818374633789,0.15744635462760925,0.17505604028701782,0.3360549509525299,0.20723512768745422,0.15761998295783997
",",0.3658004403114319,0.04020974785089493,0.2533513307571411,0.3680937886238098,0.2036556750535965,0.4062570035457611,0.3679811954498291,0.5201468467712402,0.4933079481124878,0.2533513307571411,0.2277175933122635,0.31091248989105225
giambologna,0.26068392395973206,0.014800584875047207,0.32237905263900757,0.18039299547672272,0.4453507959842682,0.1461545079946518,0.1710059940814972,0.25686466693878174,0.22112388908863068,0.32237905263900757,0.2578698992729187,0.1927456557750702
(,0.2589828372001648,0.00304017192684114,0.11336205899715424,0.20696312189102173,0.16521111130714417,0.23263892531394958,0.20944266021251678,0.3087427020072937,0.33289089798927307,0.11336205899715424,0.20821598172187805,0.40561532974243164
samson,0.21452145278453827,-0.010088726878166199,0.21229301393032074,0.18328028917312622,0.2888466715812683,0.13133648037910461,0.13875019550323486,0.20447924733161926,0.26461729407310486,0.21229301393032074,0.1873326599597931,0.15547381341457367
slaying,0.3078206181526184,0.14986568689346313,0.25302448868751526,0.20521114766597748,0.26581668853759766,0.23386231064796448,0.1895361840724945,0.21522173285484314,0.33562129735946655,0.25302448868751526,0.13878397643566132,0.23104718327522278
a,0.56894451379776,-0.021981313824653625,0.19645118713378906,0.32094135880470276,0.21868744492530823,0.265255331993103,0.23032639920711517,0.539380669593811,0.5829201340675354,0.19645118713378906,0.24716788530349731,0.23916715383529663
philistine,0.22304265201091766,0.014907137490808964,0.3045397102832794,0.2659558653831482,0.3357330858707428,0.15358500182628632,0.1672273725271225,0.2234693467617035,0.2891172468662262,0.3045397102832794,0.18052925169467926,0.17485560476779938
(,0.2589828372001648,0.00304017192684114,0.11336205899715424,0.20696312189102173,0.16521111130714417,0.23263892531394958,0.20944266021251678,0.3087427020072937,0.33289089798927307,0.11336205899715424,0.20821598172187805,0.40561532974243164
giambologna,0.26068392395973206,0.014800584875047207,0.32237905263900757,0.18039299547672272,0.4453507959842682,0.1461545079946518,0.1710059940814972,0.25686466693878174,0.22112388908863068,0.32237905263900757,0.2578698992729187,0.1927456557750702
),0.2758678197860718,0.0035894550383090973,0.1466628909111023,0.2151763141155243,0.17263782024383545,0.2373749315738678,0.20644870400428772,0.3326910734176636,0.3456730246543884,0.1466628909111023,0.2079451084136963,0.42300865054130554
c.,-0.1055765300989151,-0.15043024718761444,-0.1637728363275528,-0.05647776648402214,-0.114163838326931,0.044361043721437454,-0.08284208178520203,-0.17233212292194366,-0.23451577126979828,-0.1637728363275528,-0.08050963282585144,0.019047532230615616
1562,0.01573437824845314,-0.03082333505153656,0.09774772822856903,0.008943235501646996,0.10477690398693085,0.09802165627479553,0.0547805093228817,0.0846833735704422,0.06752016395330429,0.09774772822856903,0.12097308784723282,0.018519774079322815
",",0.3658004403114319,0.04020974785089493,0.2533513307571411,0.3680937886238098,0.2036556750535965,0.4062570035457611,0.3679811954498291,0.5201468467712402,0.4933079481124878,0.2533513307571411,0.2277175933122635,0.31091248989105225
his,0.32283493876457214,0.12864214181900024,0.26069316267967224,0.3107621967792511,0.352607399225235,0.1785505712032318,0.2414456307888031,0.3598145842552185,0.4394008219242096,0.26069316267967224,0.23265236616134644,0.18075084686279297
finest,0.24203677475452423,0.09657411277294159,0.3498223125934601,0.23456987738609314,0.283250093460083,0.2640324532985687,0.2972925901412964,0.2985647916793823,0.3178524971008301,0.3498223125934601,0.2893620431423187,0.1559486985206604
work,0.30331435799598694,-0.001675735111348331,0.2988409996032715,0.25005507469177246,0.3044796586036682,0.26678818464279175,0.2312437742948532,0.2753349542617798,0.2704800069332123,0.2988409996032715,0.2884133458137512,0.2621155381202698
outside,0.3882860839366913,0.06363584846258163,0.2584594190120697,0.28780537843704224,0.2329511046409607,0.30540841817855835,0.2226146012544632,0.4191201329231262,0.3879719078540802,0.2584594190120697,0.18456105887889862,0.14839068055152893
italy,0.23020818829536438,0.04651260748505592,0.1878734529018402,0.19219915568828583,0.39341071248054504,0.1577848345041275,0.1398286372423172,0.3334544897079468,0.2633645832538605,0.1878734529018402,0.16158559918403625,0.11567100137472153
),0.2758678197860718,0.0035894550383090973,0.1466628909111023,0.2151763141155243,0.17263782024383545,0.2373749315738678,0.20644870400428772,0.3326910734176636,0.3456730246543884,0.1466628909111023,0.2079451084136963,0.42300865054130554
",",0.3658004403114319,0.04020974785089493,0.2533513307571411,0.3680937886238098,0.2036556750535965,0.4062570035457611,0.3679811954498291,0.5201468467712402,0.4933079481124878,0.2533513307571411,0.2277175933122635,0.31091248989105225
bernini,0.2535145878791809,-0.00598188815638423,0.43653184175491333,0.17811459302902222,0.9999999403953552,0.16492605209350586,0.17284844815731049,0.16550834476947784,0.23729288578033447,0.43653184175491333,0.1978783905506134,0.19906026124954224
(,0.2589828372001648,0.00304017192684114,0.11336205899715424,0.20696312189102173,0.16521111130714417,0.23263892531394958,0.20944266021251678,0.3087427020072937,0.33289089798927307,0.11336205899715424,0.20821598172187805,0.40561532974243164
