,what,german,poet,was,descended,from,huguenots,?
the,0.42745697498321533,0.256483793258667,0.14614954590797424,0.48711544275283813,0.2755005657672882,0.40150508284568787,0.30745792388916016,0.22068053483963013
first,0.28086137771606445,0.20368412137031555,0.20325316488742828,0.5022147297859192,0.25574949383735657,0.23348960280418396,0.17457492649555206,0.18701928853988647
world,0.21669597923755646,0.2502993047237396,0.04777521267533302,0.3097524344921112,0.15247179567813873,0.22603429853916168,0.20311762392520905,0.17579582333564758
war,0.22516006231307983,0.27889665961265564,0.17754395306110382,0.3560331463813782,0.19279028475284576,0.1811102032661438,0.3339972198009491,0.15510529279708862
battle,0.17112864553928375,0.1507413387298584,0.17489032447338104,0.23319749534130096,0.1985573023557663,0.1628955453634262,0.2787405252456665,0.1680624783039093
of,0.33290785551071167,0.2122138887643814,0.1686325967311859,0.4069072902202606,0.3058927059173584,0.4249346852302551,0.27577435970306396,0.1826142966747284
tannenberg,0.17211206257343292,0.45690974593162537,0.1973753273487091,0.2841356098651886,0.1475578099489212,0.19441229104995728,0.3221871256828308,0.11642370373010635
",",0.3087472915649414,0.2478695809841156,0.27895280718803406,0.45456063747406006,0.23422162234783173,0.39760664105415344,0.23394492268562317,0.31091248989105225
luftwaffe,0.16194318234920502,0.48419255018234253,0.15563787519931793,0.3059380054473877,0.09777871519327164,0.1405704766511917,0.4132012724876404,0.18860989809036255
general,0.24928055703639984,0.15973380208015442,0.17695382237434387,0.2445744127035141,0.1202329471707344,0.1645994782447815,0.18244753777980804,0.1972234547138214
and,0.31309178471565247,0.25850871205329895,0.23370899260044098,0.3740963041782379,0.19641277194023132,0.3601827025413513,0.28783127665519714,0.20544172823429108
fighter,0.13606706261634827,0.24667474627494812,0.23547513782978058,0.2290084958076477,0.1549101620912552,0.16875076293945312,0.17455635964870453,0.09016399830579758
ace,0.10771184414625168,0.17897635698318481,0.16116100549697876,0.2126024216413498,0.050741374492645264,0.14426164329051971,0.02701134793460369,0.14549237489700317
adolf,0.1794750839471817,0.4689546227455139,0.12486954033374786,0.2694714367389679,0.060500822961330414,0.0825946107506752,0.33553799986839294,0.16571351885795593
galland,0.12455545365810394,0.19969724118709564,0.25734996795654297,0.25692373514175415,0.2143639177083969,0.14273351430892944,0.2325076013803482,0.07096970081329346
",",0.3087472915649414,0.2478695809841156,0.27895280718803406,0.45456063747406006,0.23422162234783173,0.39760664105415344,0.23394492268562317,0.31091248989105225
luftwaffe,0.16194318234920502,0.48419255018234253,0.15563787519931793,0.3059380054473877,0.09777871519327164,0.1405704766511917,0.4132012724876404,0.18860989809036255
flying,0.19546464085578918,0.13583147525787354,0.13214270770549774,0.19074460864067078,0.19449561834335327,0.22931794822216034,0.12655599415302277,0.15733514726161957
ace,0.10771184414625168,0.17897635698318481,0.16116100549697876,0.2126024216413498,0.050741374492645264,0.14426164329051971,0.02701134793460369,0.14549237489700317
hans-joachim,0.25469285249710083,0.5576068162918091,0.2830648124217987,0.28157103061676025,0.18494684994220734,0.18992933630943298,0.30734673142433167,0.20834539830684662
marseille,0.13292726874351501,0.25684690475463867,0.16800303757190704,0.26068082451820374,0.18632161617279053,0.21724450588226318,0.42072248458862305,0.17454060912132263
",",0.3087472915649414,0.2478695809841156,0.27895280718803406,0.45456063747406006,0.23422162234783173,0.39760664105415344,0.23394492268562317,0.31091248989105225
and,0.31309178471565247,0.25850871205329895,0.23370899260044098,0.3740963041782379,0.19641277194023132,0.3601827025413513,0.28783127665519714,0.20544172823429108
famed,0.09554602950811386,0.1616288721561432,0.1934240758419037,0.3889354169368744,0.2758277356624603,0.16347745060920715,0.2115309089422226,0.0736510157585144
u-boat,0.13697470724582672,0.17392811179161072,0.09738803654909134,0.14415140450000763,0.16921286284923553,0.12180420011281967,0.16149428486824036,0.15025171637535095
captain,0.18077895045280457,0.15413221716880798,0.15471068024635315,0.24411873519420624,0.10897370427846909,0.10931266099214554,0.14367301762104034,0.12160754203796387
lothar,0.17882968485355377,0.4991767704486847,0.25105956196784973,0.2899481952190399,0.19637542963027954,0.1354135125875473,0.34150445461273193,0.18294039368629456
von,0.18003655970096588,0.5505782961845398,0.22174443304538727,0.2042967826128006,0.07109755277633667,0.12214753776788712,0.31460484862327576,0.13907472789287567
arnauld,0.11140237003564835,0.34932008385658264,0.3303993344306946,0.3551903963088989,0.20091691613197327,0.23926256597042084,0.39194509387016296,0.15756924450397491
de,0.10476839542388916,0.23432518541812897,0.21686699986457825,0.20575080811977386,0.14635366201400757,0.16806256771087646,0.33059367537498474,0.11064168810844421
la,0.15497572720050812,0.13045191764831543,0.1761089414358139,0.1975202113389969,0.09630487859249115,0.1642850637435913,0.30514171719551086,0.16701938211917877
perière,0.18270786106586456,0.22283035516738892,0.24576878547668457,0.2151516079902649,0.12156540155410767,0.19300396740436554,0.4646237790584564,0.179575577378273
.,0.3567904531955719,0.2407633364200592,0.19259244203567505,0.40146201848983765,0.16979701817035675,0.41536515951156616,0.2170230895280838,0.4130953550338745
