,how,many,tons,of,dust,are,blown,from,the,sahara,each,year,?
to,0.44169697165489197,0.40243685245513916,0.20573829114437103,0.41548454761505127,0.26756495237350464,0.3504326641559601,0.21076038479804993,0.4069952368736267,0.535392165184021,0.15024827420711517,0.3941934108734131,0.23523004353046417,0.29463258385658264
the,0.33890387415885925,0.4335206151008606,0.20730508863925934,0.733189046382904,0.2346910536289215,0.40399202704429626,0.22228285670280457,0.40150508284568787,1.0,0.23516924679279327,0.470844566822052,0.3609684407711029,0.22068053483963013
amazon,0.16216763854026794,0.22591036558151245,0.19077828526496887,0.20143137872219086,0.13802170753479004,0.15230076014995575,0.1513950079679489,0.08236479759216309,0.260541707277298,0.26794329285621643,0.1488005518913269,0.1589571088552475,0.18144656717777252
:,-0.11215605586767197,-0.10786184668540955,-0.08822697401046753,-0.08807745575904846,-0.13309550285339355,-0.1189703419804573,-0.1475287526845932,-0.056502215564250946,-0.03403344005346298,-0.028305675834417343,-0.019449636340141296,0.05222936347126961,-0.07156077772378922
an,0.2520636022090912,0.2465583086013794,0.18131691217422485,0.32280945777893066,0.17542733252048492,0.1556541919708252,0.19583824276924133,0.20876385271549225,0.4207492768764496,0.16406328976154327,0.20307137072086334,0.17045794427394867,0.19793890416622162
average,0.2824462950229645,0.212912455201149,0.24045850336551666,0.23717734217643738,0.16783887147903442,0.25111138820648193,0.1312323659658432,0.14640052616596222,0.27058175206184387,0.12875841557979584,0.307219535112381,0.2935159504413605,0.21764592826366425
182,-0.008338738232851028,0.07805421948432922,-0.06586087495088577,-0.022202739492058754,-0.0033743770327419043,0.05910862609744072,0.002668968867510557,-0.05177156254649162,0.03700842335820198,0.0024168328382074833,0.007586492691189051,0.015118954703211784,-0.048216577619314194
million,0.21114659309387207,0.3520967364311218,0.3476663827896118,0.21686489880084991,0.19205474853515625,0.21881309151649475,0.14486195147037506,0.252429723739624,0.277012437582016,0.2098587155342102,0.2644878029823303,0.30462950468063354,0.23092924058437347
tons,0.24981051683425903,0.24801698327064514,1.0,0.19702266156673431,0.2439376562833786,0.20607495307922363,0.36607280373573303,0.13652382791042328,0.20730508863925934,0.11981531232595444,0.19735845923423767,0.1723073422908783,0.19717051088809967
of,0.2480744868516922,0.37253960967063904,0.19702266156673431,1.0,0.25486329197883606,0.39081433415412903,0.19044514000415802,0.4249346852302551,0.733189046382904,0.17664550244808197,0.38460010290145874,0.2578314542770386,0.1826142966747284
dust,0.24083134531974792,0.22878393530845642,0.2439376562833786,0.25486329197883606,1.0,0.2122032791376114,0.41466131806373596,0.21349763870239258,0.2346910536289215,0.28134268522262573,0.15729188919067383,0.10882840305566788,0.15803812444210052
are,0.311818927526474,0.5655534863471985,0.20607495307922363,0.39081433415412903,0.2122032791376114,1.0,0.21166092157363892,0.2674213647842407,0.40399202704429626,0.16193075478076935,0.39730963110923767,0.1750577986240387,0.24591213464736938
windblown,0.1935114711523056,0.234906405210495,0.29966646432876587,0.2747642695903778,0.36643874645233154,0.18191149830818176,0.7390768527984619,0.2936456501483917,0.3168978691101074,0.24108903110027313,0.1739351749420166,0.21624219417572021,0.2240144908428192
out,0.3963836133480072,0.3329806923866272,0.2984030246734619,0.34176841378211975,0.29918667674064636,0.31390950083732605,0.3109848201274872,0.3196950852870941,0.39404502511024475,0.2551390826702118,0.2757948637008667,0.2501937747001648,0.22020699083805084
of,0.2480744868516922,0.37253960967063904,0.19702266156673431,1.0,0.25486329197883606,0.39081433415412903,0.19044514000415802,0.4249346852302551,0.733189046382904,0.17664550244808197,0.38460010290145874,0.2578314542770386,0.1826142966747284
the,0.33890387415885925,0.4335206151008606,0.20730508863925934,0.733189046382904,0.2346910536289215,0.40399202704429626,0.22228285670280457,0.40150508284568787,1.0,0.23516924679279327,0.470844566822052,0.3609684407711029,0.22068053483963013
sahara,0.1301003247499466,0.19660036265850067,0.11981531232595444,0.17664550244808197,0.28134268522262573,0.16193075478076935,0.19812971353530884,0.16873504221439362,0.23516924679279327,0.9999999403953552,0.09896079450845718,0.13338042795658112,0.17314527928829193
each,0.4183253347873688,0.35348209738731384,0.19735845923423767,0.38460010290145874,0.15729188919067383,0.39730963110923767,0.1791432797908783,0.22863267362117767,0.470844566822052,0.09896079450845718,1.0,0.286208838224411,0.21173812448978424
year,0.19631797075271606,0.21933086216449738,0.1723073422908783,0.2578314542770386,0.10882840305566788,0.1750577986240387,0.11440479755401611,0.2101740688085556,0.3609684407711029,0.13338042795658112,0.286208838224411,1.0,0.18315006792545319
",",0.22659391164779663,0.40610817074775696,0.2602212131023407,0.4946078956127167,0.23566173017024994,0.4062570035457611,0.19440598785877228,0.39760664105415344,0.4933079481124878,0.19524148106575012,0.207483172416687,0.28560417890548706,0.31091248989105225
at,0.2154216170310974,0.2716965675354004,0.20260316133499146,0.42558613419532776,0.11504963040351868,0.2074895054101944,0.1803709715604782,0.3447161316871643,0.457212895154953,0.07953942567110062,0.21600523591041565,0.3146436810493469,0.21978627145290375
15,-0.005761355627328157,-0.02712528221309185,-0.05879625678062439,-0.02319195494055748,0.09154774993658066,-0.04930649325251579,0.0038751305546611547,-0.013154181651771069,-0.011810222640633583,-0.027680374681949615,-0.1164836436510086,-0.03266001120209694,-0.010706285014748573
degrees,0.18475523591041565,0.2114371955394745,0.10620304942131042,0.22668468952178955,0.10859503597021103,0.24791596829891205,0.1416258066892624,0.24367117881774902,0.22473014891147614,0.1928645521402359,0.19759182631969452,0.23994895815849304,0.1299446076154709
west,0.13549664616584778,0.1819247007369995,0.11035171896219254,0.2891985774040222,0.1870882660150528,0.16996237635612488,0.16207380592823029,0.2389117330312729,0.32918402552604675,0.26765793561935425,0.18747025728225708,0.1444975882768631,0.12088293582201004
longitude,0.1770506203174591,0.10506659001111984,0.11654885113239288,0.17390240728855133,0.18386469781398773,0.16308026015758514,0.13561350107192993,0.18141192197799683,0.2508544325828552,0.24152566492557526,0.25417160987854004,0.20046329498291016,0.19342944025993347
",",0.22659391164779663,0.40610817074775696,0.2602212131023407,0.4946078956127167,0.23566173017024994,0.4062570035457611,0.19440598785877228,0.39760664105415344,0.4933079481124878,0.19524148106575012,0.207483172416687,0.28560417890548706,0.31091248989105225
across,0.2515762746334076,0.34783458709716797,0.23733745515346527,0.2936134934425354,0.21413765847682953,0.24150612950325012,0.22160941362380981,0.35845574736595154,0.3816230297088623,0.2725405991077423,0.28291234374046326,0.15340931713581085,0.17034576833248138
"1,600",0.0821411982178688,-0.0029642367735505104,0.1407279074192047,-0.00895964726805687,0.08849801123142242,0.04374322295188904,0.25217148661613464,0.06381126493215561,0.04439349099993706,0.02133297175168991,0.13472332060337067,0.011140071786940098,0.05657687783241272
miles,0.13798850774765015,0.12950319051742554,0.27920404076576233,0.2263605147600174,0.20904326438903809,0.12371126562356949,0.2024475485086441,0.21209825575351715,0.25706055760383606,0.14452864229679108,0.14761854708194733,0.21751753985881805,0.09363767504692078
(,0.1676948219537735,0.1455259770154953,0.19276125729084015,0.35032153129577637,0.14481011033058167,0.23263892531394958,0.0763440653681755,0.25806233286857605,0.33289089798927307,0.15619352459907532,0.17427405714988708,0.2556702494621277,0.40561532974243164
"2,600",0.016059542074799538,0.05030875653028488,0.04221290349960327,0.05123365670442581,0.09819567203521729,0.08239491283893585,0.13284863531589508,0.0791487842798233,0.11931554228067398,0.11919964849948883,0.1830863505601883,0.007803516462445259,0.02350315824151039
km,0.10687907040119171,0.10311309248209,0.23664024472236633,0.2376161366701126,0.16242605447769165,0.16856467723846436,0.14673252403736115,0.21550244092941284,0.21376769244670868,0.12832523882389069,0.12898913025856018,0.1698378175497055,0.08180338144302368
),0.17939934134483337,0.16602720320224762,0.18811027705669403,0.3680361211299896,0.14174848794937134,0.2373749315738678,0.09130270034074783,0.2672361731529236,0.3456730246543884,0.1442667692899704,0.18692907691001892,0.24282371997833252,0.42300865054130554
over,0.31446483731269836,0.47131630778312683,0.31234797835350037,0.36136594414711,0.22320112586021423,0.2778770923614502,0.2594853341579437,0.37539660930633545,0.39856547117233276,0.24398937821388245,0.3201068937778473,0.2620522379875183,0.25742942094802856
the,0.33890387415885925,0.4335206151008606,0.20730508863925934,0.733189046382904,0.2346910536289215,0.40399202704429626,0.22228285670280457,0.40150508284568787,1.0,0.23516924679279327,0.470844566822052,0.3609684407711029,0.22068053483963013
atlantic,0.16433286666870117,0.1420254409313202,0.19440336525440216,0.22176773846149445,0.20432595908641815,0.18382789194583893,0.1601749211549759,0.21631835401058197,0.31052014231681824,0.26854392886161804,0.182842418551445,0.16799668967723846,0.15355663001537323
ocean,0.17809687554836273,0.2407136708498001,0.1771419197320938,0.25798606872558594,0.2810789942741394,0.2038813978433609,0.2602859139442444,0.23398269712924957,0.3185477554798126,0.32432013750076294,0.20844286680221558,0.1063806414604187,0.15205028653144836
(,0.1676948219537735,0.1455259770154953,0.19276125729084015,0.35032153129577637,0.14481011033058167,0.23263892531394958,0.0763440653681755,0.25806233286857605,0.33289089798927307,0.15619352459907532,0.17427405714988708,0.2556702494621277,0.40561532974243164
some,0.4180530905723572,0.7976660132408142,0.2002461552619934,0.4300730526447296,0.27638301253318787,0.6331475377082825,0.293945848941803,0.35210713744163513,0.4566698372364044,0.2305351197719574,0.3905022144317627,0.15327271819114685,0.2562315762042999
dust,0.24083134531974792,0.22878393530845642,0.2439376562833786,0.25486329197883606,1.0,0.2122032791376114,0.41466131806373596,0.21349763870239258,0.2346910536289215,0.28134268522262573,0.15729188919067383,0.10882840305566788,0.15803812444210052
falls,0.1427364945411682,0.11133844405412674,0.1570405662059784,0.23047612607479095,0.22196342051029205,0.1267699897289276,0.24985074996948242,0.23195196688175201,0.2708098292350769,0.18480613827705383,0.217678040266037,0.23415008187294006,0.15918700397014618
into,0.2303972691297531,0.2618265151977539,0.20920464396476746,0.32255905866622925,0.200248584151268,0.2930682599544525,0.20950272679328918,0.3410196900367737,0.39493247866630554,0.1959436684846878,0.2750477194786072,0.08657927066087723,0.15662476420402527
the,0.33890387415885925,0.4335206151008606,0.20730508863925934,0.733189046382904,0.2346910536289215,0.40399202704429626,0.22228285670280457,0.40150508284568787,1.0,0.23516924679279327,0.470844566822052,0.3609684407711029,0.22068053483963013
atlantic,0.16433286666870117,0.1420254409313202,0.19440336525440216,0.22176773846149445,0.20432595908641815,0.18382789194583893,0.1601749211549759,0.21631835401058197,0.31052014231681824,0.26854392886161804,0.182842418551445,0.16799668967723846,0.15355663001537323
),0.17939934134483337,0.16602720320224762,0.18811027705669403,0.3680361211299896,0.14174848794937134,0.2373749315738678,0.09130270034074783,0.2672361731529236,0.3456730246543884,0.1442667692899704,0.18692907691001892,0.24282371997833252,0.42300865054130554
",",0.22659391164779663,0.40610817074775696,0.2602212131023407,0.4946078956127167,0.23566173017024994,0.4062570035457611,0.19440598785877228,0.39760664105415344,0.4933079481124878,0.19524148106575012,0.207483172416687,0.28560417890548706,0.31091248989105225
then,0.36093711853027344,0.27087974548339844,0.20919956266880035,0.2937326431274414,0.18881799280643463,0.23076686263084412,0.20235978066921234,0.3597400188446045,0.4297412931919098,0.17193597555160522,0.3370605707168579,0.24939334392547607,0.2884598970413208
at,0.2154216170310974,0.2716965675354004,0.20260316133499146,0.42558613419532776,0.11504963040351868,0.2074895054101944,0.1803709715604782,0.3447161316871643,0.457212895154953,0.07953942567110062,0.21600523591041565,0.3146436810493469,0.21978627145290375
35,-0.11944353580474854,-0.07066774368286133,-0.004375962074846029,-0.05862995982170105,-0.09235742688179016,-0.05427787825465202,-0.014329490251839161,-0.014427011832594872,-0.04927394539117813,-0.002708201063796878,-0.0012131572002545,-0.07208748906850815,-0.044106997549533844
degrees,0.18475523591041565,0.2114371955394745,0.10620304942131042,0.22668468952178955,0.10859503597021103,0.24791596829891205,0.1416258066892624,0.24367117881774902,0.22473014891147614,0.1928645521402359,0.19759182631969452,0.23994895815849304,0.1299446076154709
west,0.13549664616584778,0.1819247007369995,0.11035171896219254,0.2891985774040222,0.1870882660150528,0.16996237635612488,0.16207380592823029,0.2389117330312729,0.32918402552604675,0.26765793561935425,0.18747025728225708,0.1444975882768631,0.12088293582201004
longitude,0.1770506203174591,0.10506659001111984,0.11654885113239288,0.17390240728855133,0.18386469781398773,0.16308026015758514,0.13561350107192993,0.18141192197799683,0.2508544325828552,0.24152566492557526,0.25417160987854004,0.20046329498291016,0.19342944025993347
at,0.2154216170310974,0.2716965675354004,0.20260316133499146,0.42558613419532776,0.11504963040351868,0.2074895054101944,0.1803709715604782,0.3447161316871643,0.457212895154953,0.07953942567110062,0.21600523591041565,0.3146436810493469,0.21978627145290375
the,0.33890387415885925,0.4335206151008606,0.20730508863925934,0.733189046382904,0.2346910536289215,0.40399202704429626,0.22228285670280457,0.40150508284568787,1.0,0.23516924679279327,0.470844566822052,0.3609684407711029,0.22068053483963013
eastern,0.08724340796470642,0.2480354905128479,0.0907045230269432,0.33281487226486206,0.14646625518798828,0.21353314816951752,0.1371898353099823,0.2597717344760895,0.3928247392177582,0.32484015822410583,0.2134295254945755,0.16377967596054077,0.20060817897319794
coast,0.19866614043712616,0.20054754614830017,0.18399064242839813,0.2811681628227234,0.17937426269054413,0.19096210598945618,0.18159276247024536,0.2436395138502121,0.28366661071777344,0.3374280631542206,0.19241487979888916,0.17328213155269623,0.15869849920272827
of,0.2480744868516922,0.37253960967063904,0.19702266156673431,1.0,0.25486329197883606,0.39081433415412903,0.19044514000415802,0.4249346852302551,0.733189046382904,0.17664550244808197,0.38460010290145874,0.2578314542770386,0.1826142966747284
south,0.11786635220050812,0.2319321483373642,0.11073818057775497,0.33382371068000793,0.20622549951076508,0.21281804144382477,0.1595846712589264,0.308648020029068,0.3129390776157379,0.3288394510746002,0.17748160660266876,0.18804097175598145,0.12336621433496475
america,0.19301444292068481,0.30219417810440063,0.12178363651037216,0.28803038597106934,0.16416385769844055,0.2022080272436142,0.0996282696723938,0.1968681514263153,0.37090015411376953,0.30101364850997925,0.19402697682380676,0.22777484357357025,0.19333907961845398
",",0.22659391164779663,0.40610817074775696,0.2602212131023407,0.4946078956127167,0.23566173017024994,0.4062570035457611,0.19440598785877228,0.39760664105415344,0.4933079481124878,0.19524148106575012,0.207483172416687,0.28560417890548706,0.31091248989105225
27.7,-0.3184793293476105,-0.3877522051334381,-0.1828908771276474,-0.25649863481521606,-0.14614100754261017,-0.4916205406188965,-0.14133402705192566,-0.22654686868190765,-0.24633660912513733,-0.2711383104324341,-0.31198644638061523,-0.13178208470344543,-0.3020332455635071
million,0.21114659309387207,0.3520967364311218,0.3476663827896118,0.21686489880084991,0.19205474853515625,0.21881309151649475,0.14486195147037506,0.252429723739624,0.277012437582016,0.2098587155342102,0.2644878029823303,0.30462950468063354,0.23092924058437347
tons,0.24981051683425903,0.24801698327064514,1.0,0.19702266156673431,0.2439376562833786,0.20607495307922363,0.36607280373573303,0.13652382791042328,0.20730508863925934,0.11981531232595444,0.19735845923423767,0.1723073422908783,0.19717051088809967
(,0.1676948219537735,0.1455259770154953,0.19276125729084015,0.35032153129577637,0.14481011033058167,0.23263892531394958,0.0763440653681755,0.25806233286857605,0.33289089798927307,0.15619352459907532,0.17427405714988708,0.2556702494621277,0.40561532974243164
15,-0.005761355627328157,-0.02712528221309185,-0.05879625678062439,-0.02319195494055748,0.09154774993658066,-0.04930649325251579,0.0038751305546611547,-0.013154181651771069,-0.011810222640633583,-0.027680374681949615,-0.1164836436510086,-0.03266001120209694,-0.010706285014748573
%,0.1237400695681572,0.24948352575302124,0.2579023540019989,0.19953428208827972,0.15758822858333588,0.21077655255794525,0.20787416398525238,0.21054168045520782,0.21490740776062012,0.15446265041828156,0.11571986228227615,0.12068747729063034,0.21441808342933655
),0.17939934134483337,0.16602720320224762,0.18811027705669403,0.3680361211299896,0.14174848794937134,0.2373749315738678,0.09130270034074783,0.2672361731529236,0.3456730246543884,0.1442667692899704,0.18692907691001892,0.24282371997833252,0.42300865054130554
of,0.2480744868516922,0.37253960967063904,0.19702266156673431,1.0,0.25486329197883606,0.39081433415412903,0.19044514000415802,0.4249346852302551,0.733189046382904,0.17664550244808197,0.38460010290145874,0.2578314542770386,0.1826142966747284
dust,0.24083134531974792,0.22878393530845642,0.2439376562833786,0.25486329197883606,1.0,0.2122032791376114,0.41466131806373596,0.21349763870239258,0.2346910536289215,0.28134268522262573,0.15729188919067383,0.10882840305566788,0.15803812444210052
fall,0.20020759105682373,0.18789821863174438,0.1882169395685196,0.2854328155517578,0.27373093366622925,0.14641925692558289,0.23890896141529083,0.29061755537986755,0.3639753758907318,0.21163059771060944,0.16216892004013062,0.26067012548446655,0.1656162142753601
over,0.31446483731269836,0.47131630778312683,0.31234797835350037,0.36136594414711,0.22320112586021423,0.2778770923614502,0.2594853341579437,0.37539660930633545,0.39856547117233276,0.24398937821388245,0.3201068937778473,0.2620522379875183,0.25742942094802856
the,0.33890387415885925,0.4335206151008606,0.20730508863925934,0.733189046382904,0.2346910536289215,0.40399202704429626,0.22228285670280457,0.40150508284568787,1.0,0.23516924679279327,0.470844566822052,0.3609684407711029,0.22068053483963013
amazon,0.16216763854026794,0.22591036558151245,0.19077828526496887,0.20143137872219086,0.13802170753479004,0.15230076014995575,0.1513950079679489,0.08236479759216309,0.260541707277298,0.26794329285621643,0.1488005518913269,0.1589571088552475,0.18144656717777252
basin,0.08796394616365433,0.14774000644683838,0.1811322271823883,0.2557278275489807,0.27528029680252075,0.13584861159324646,0.14333422482013702,0.19501222670078278,0.24553915858268738,0.313738614320755,0.1208983063697815,0.15138395130634308,0.14685653150081635
",",0.22659391164779663,0.40610817074775696,0.2602212131023407,0.4946078956127167,0.23566173017024994,0.4062570035457611,0.19440598785877228,0.39760664105415344,0.4933079481124878,0.19524148106575012,0.207483172416687,0.28560417890548706,0.31091248989105225
132,-0.00011541465937625617,0.02477952092885971,0.014965041540563107,0.06018123775720596,0.10969820618629456,0.027236739173531532,0.1576956957578659,0.059424061328172684,0.11011011153459549,0.13411597907543182,0.020739739760756493,-0.0698385238647461,-0.08056160807609558
million,0.21114659309387207,0.3520967364311218,0.3476663827896118,0.21686489880084991,0.19205474853515625,0.21881309151649475,0.14486195147037506,0.252429723739624,0.277012437582016,0.2098587155342102,0.2644878029823303,0.30462950468063354,0.23092924058437347
tons,0.24981051683425903,0.24801698327064514,1.0,0.19702266156673431,0.2439376562833786,0.20607495307922363,0.36607280373573303,0.13652382791042328,0.20730508863925934,0.11981531232595444,0.19735845923423767,0.1723073422908783,0.19717051088809967
of,0.2480744868516922,0.37253960967063904,0.19702266156673431,1.0,0.25486329197883606,0.39081433415412903,0.19044514000415802,0.4249346852302551,0.733189046382904,0.17664550244808197,0.38460010290145874,0.2578314542770386,0.1826142966747284
dust,0.24083134531974792,0.22878393530845642,0.2439376562833786,0.25486329197883606,1.0,0.2122032791376114,0.41466131806373596,0.21349763870239258,0.2346910536289215,0.28134268522262573,0.15729188919067383,0.10882840305566788,0.15803812444210052
remain,0.19347189366817474,0.2809775471687317,0.1283956617116928,0.29009148478507996,0.16293659806251526,0.3650694489479065,0.2355624884366989,0.20581398904323578,0.33184581995010376,0.1508321613073349,0.2576121985912323,0.16121625900268555,0.1868363618850708
in,0.2601168751716614,0.41474202275276184,0.19120186567306519,0.5696388483047485,0.19673727452754974,0.3841303884983063,0.13691659271717072,0.4274188280105591,0.6662389636039734,0.16193874180316925,0.30816060304641724,0.3359307050704956,0.20430970191955566
the,0.33890387415885925,0.4335206151008606,0.20730508863925934,0.733189046382904,0.2346910536289215,0.40399202704429626,0.22228285670280457,0.40150508284568787,1.0,0.23516924679279327,0.470844566822052,0.3609684407711029,0.22068053483963013
air,0.11602716892957687,0.18447308242321014,0.20000898838043213,0.24196814000606537,0.3066830337047577,0.1778942495584488,0.3343783915042877,0.20934231579303741,0.2877824306488037,0.2669728100299835,0.11661766469478607,0.15147104859352112,0.1491677612066269
",",0.22659391164779663,0.40610817074775696,0.2602212131023407,0.4946078956127167,0.23566173017024994,0.4062570035457611,0.19440598785877228,0.39760664105415344,0.4933079481124878,0.19524148106575012,0.207483172416687,0.28560417890548706,0.31091248989105225
43,-0.03132842853665352,-0.05990751087665558,0.010331027209758759,-0.04567742347717285,-0.043060291558504105,-0.13568907976150513,-0.0007656320231035352,-0.010092130862176418,0.04104308411478996,0.02882228046655655,-0.04062490537762642,-0.01760551892220974,0.06043510511517525
million,0.21114659309387207,0.3520967364311218,0.3476663827896118,0.21686489880084991,0.19205474853515625,0.21881309151649475,0.14486195147037506,0.252429723739624,0.277012437582016,0.2098587155342102,0.2644878029823303,0.30462950468063354,0.23092924058437347
tons,0.24981051683425903,0.24801698327064514,1.0,0.19702266156673431,0.2439376562833786,0.20607495307922363,0.36607280373573303,0.13652382791042328,0.20730508863925934,0.11981531232595444,0.19735845923423767,0.1723073422908783,0.19717051088809967
of,0.2480744868516922,0.37253960967063904,0.19702266156673431,1.0,0.25486329197883606,0.39081433415412903,0.19044514000415802,0.4249346852302551,0.733189046382904,0.17664550244808197,0.38460010290145874,0.2578314542770386,0.1826142966747284
dust,0.24083134531974792,0.22878393530845642,0.2439376562833786,0.25486329197883606,1.0,0.2122032791376114,0.41466131806373596,0.21349763870239258,0.2346910536289215,0.28134268522262573,0.15729188919067383,0.10882840305566788,0.15803812444210052
are,0.311818927526474,0.5655534863471985,0.20607495307922363,0.39081433415412903,0.2122032791376114,1.0,0.21166092157363892,0.2674213647842407,0.40399202704429626,0.16193075478076935,0.39730963110923767,0.1750577986240387,0.24591213464736938
windblown,0.1935114711523056,0.234906405210495,0.29966646432876587,0.2747642695903778,0.36643874645233154,0.18191149830818176,0.7390768527984619,0.2936456501483917,0.3168978691101074,0.24108903110027313,0.1739351749420166,0.21624219417572021,0.2240144908428192
and,0.33647966384887695,0.5296266674995422,0.24144142866134644,0.5116966962814331,0.19462935626506805,0.48576638102531433,0.18761591613292694,0.3601827025413513,0.5171257257461548,0.1948641985654831,0.2984027564525604,0.2506658732891083,0.20544172823429108
falls,0.1427364945411682,0.11133844405412674,0.1570405662059784,0.23047612607479095,0.22196342051029205,0.1267699897289276,0.24985074996948242,0.23195196688175201,0.2708098292350769,0.18480613827705383,0.217678040266037,0.23415008187294006,0.15918700397014618
on,0.32655060291290283,0.32520127296447754,0.2241503745317459,0.3966929316520691,0.16006799042224884,0.268924742937088,0.18990592658519745,0.36926645040512085,0.5107308030128479,0.194625124335289,0.30782750248908997,0.27628999948501587,0.2714994251728058
the,0.33890387415885925,0.4335206151008606,0.20730508863925934,0.733189046382904,0.2346910536289215,0.40399202704429626,0.22228285670280457,0.40150508284568787,1.0,0.23516924679279327,0.470844566822052,0.3609684407711029,0.22068053483963013
caribbean,0.20398832857608795,0.2660316824913025,0.14263971149921417,0.2305755466222763,0.178861603140831,0.18523962795734406,0.1937909722328186,0.15756915509700775,0.3009287416934967,0.3054015338420868,0.2041083723306656,0.09115783125162125,0.13602977991104126
sea,0.16549281775951385,0.26365554332733154,0.22486326098442078,0.2707739472389221,0.18881696462631226,0.215116485953331,0.17390954494476318,0.19167837500572205,0.30363768339157104,0.1990211457014084,0.14790716767311096,0.12579944729804993,0.15551945567131042
",",0.22659391164779663,0.40610817074775696,0.2602212131023407,0.4946078956127167,0.23566173017024994,0.4062570035457611,0.19440598785877228,0.39760664105415344,0.4933079481124878,0.19524148106575012,0.207483172416687,0.28560417890548706,0.31091248989105225
past,0.38227924704551697,0.4130312204360962,0.1818324625492096,0.27417802810668945,0.18746842443943024,0.3411732614040375,0.23382636904716492,0.24864399433135986,0.2747827172279358,0.15117624402046204,0.2794826030731201,0.266812264919281,0.2598046660423279
75,-0.06230953708291054,-0.028689786791801453,-0.049120888113975525,0.06640326231718063,-0.0782611295580864,-0.0638934001326561,-0.06541019678115845,0.055162232369184494,0.06040945649147034,0.07674156874418259,0.01387948077172041,0.06341468542814255,0.017522118985652924
