,prevenient,grace,allowas,those,tainted,by,what,to,make,a,choice,to,accept,or,reject,god,'s,salvation,in,christ,?
before,0.33795058727264404,0.1621529459953308,0.26667460799217224,0.29316186904907227,0.2610398232936859,0.37709173560142517,0.3801657259464264,0.4190867841243744,0.29871129989624023,0.3583870828151703,0.16453495621681213,0.4190867841243744,0.1895243227481842,0.3352810740470886,0.2216690629720688,0.2086694985628128,-0.01158253662288189,0.16454508900642395,0.4155850410461426,0.22972145676612854,0.2507109045982361
god,0.22721455991268158,0.3407481610774994,0.17088378965854645,0.2504134476184845,0.2795298099517822,0.15825335681438446,0.3127830922603607,0.2408517301082611,0.15851783752441406,0.18792781233787537,0.10900012403726578,0.2408517301082611,0.2598625421524048,0.21021820604801178,0.28844907879829407,1.0,0.1100120022892952,0.42764797806739807,0.1355067938566208,0.4998750388622284,0.23396754264831543
and,0.3214644491672516,0.21748536825180054,0.3414837121963501,0.43169310688972473,0.2882717251777649,0.4289871156215668,0.31309178471565247,0.48971283435821533,0.4160483181476593,0.3739250600337982,0.19819556176662445,0.48971283435821533,0.25251030921936035,0.4713204801082611,0.22020676732063293,0.23257656395435333,0.06895173341035843,0.22255335748195648,0.4954058527946472,0.15450161695480347,0.20544172823429108
god,0.22721455991268158,0.3407481610774994,0.17088378965854645,0.2504134476184845,0.2795298099517822,0.15825335681438446,0.3127830922603607,0.2408517301082611,0.15851783752441406,0.18792781233787537,0.10900012403726578,0.2408517301082611,0.2598625421524048,0.21021820604801178,0.28844907879829407,1.0,0.1100120022892952,0.42764797806739807,0.1355067938566208,0.4998750388622284,0.23396754264831543
's,0.03150084987282753,0.048655685037374496,0.03553208336234093,0.10056424140930176,-0.060306351631879807,-0.010884488001465797,0.02692362666130066,0.03782717138528824,0.09622383862733841,0.04866964742541313,-0.035296179354190826,0.03782717138528824,0.05508539825677872,0.06871571391820908,0.07134635746479034,0.1100120022892952,0.9999999403953552,-0.0007873677532188594,-0.037580832839012146,0.054941605776548386,-0.023395681753754616
offer,0.26439136266708374,0.1633750945329666,0.4345874786376953,0.28894856572151184,0.19804254174232483,0.15273679792881012,0.20134106278419495,0.34615713357925415,0.3345451354980469,0.20917463302612305,0.34747713804244995,0.34615713357925415,0.4622466564178467,0.2678183913230896,0.28550079464912415,0.1759573221206665,0.08889953792095184,0.23574033379554749,0.1875079721212387,0.19125348329544067,0.1774262934923172
of,0.27876386046409607,0.2101200968027115,0.3178347647190094,0.37935635447502136,0.2415236234664917,0.3646814823150635,0.33290785551071167,0.41548454761505127,0.2912110388278961,0.5052502155303955,0.23419108986854553,0.41548454761505127,0.2346213310956955,0.3792596757411957,0.23291459679603577,0.2159487009048462,-0.03817026689648628,0.2523575723171234,0.5696388483047485,0.27289092540740967,0.1826142966747284
salvation,0.20805664360523224,0.25431203842163086,0.24049542844295502,0.2621929943561554,0.24605736136436462,0.15612578392028809,0.31571435928344727,0.2701711356639862,0.15468807518482208,0.19824279844760895,0.18644101917743683,0.2701711356639862,0.2800358533859253,0.20365504920482635,0.31480711698532104,0.42764797806739807,-0.0007873677532188594,1.0,0.23297500610351562,0.5254750847816467,0.2133665680885315
.,0.3061198890209198,0.22931961715221405,0.34502848982810974,0.33163318037986755,0.2553862929344177,0.3936232924461365,0.3567904531955719,0.4645031690597534,0.3547073304653168,0.50484299659729,0.26803040504455566,0.4645031690597534,0.25949081778526306,0.36683785915374756,0.2242186963558197,0.2337683141231537,-0.003708066651597619,0.2464890033006668,0.5591574311256409,0.21890506148338318,0.4130953550338745
,prevenient,grace,allowas,those,tainted,by,what,to,make,a,choice,to,accept,or,reject,god,'s,salvation,in,christ,?
this,0.43559354543685913,0.14248155057430267,0.32233333587646484,0.4362025260925293,0.2638070285320282,0.38438332080841064,0.5489566326141357,0.5759071707725525,0.4313279688358307,0.5422310829162598,0.29758644104003906,0.5759071707725525,0.3556778132915497,0.4406825602054596,0.3155810534954071,0.23806245625019073,0.02106832154095173,0.2936525046825409,0.45205554366111755,0.18339687585830688,0.3155723512172699
grace,0.20661088824272156,1.0,0.184361070394516,0.21057379245758057,0.1764082908630371,0.19353429973125458,0.16722138226032257,0.20109255611896515,0.08403174579143524,0.2073177546262741,0.15320323407649994,0.20109255611896515,0.16726084053516388,0.12373790889978409,0.17308636009693146,0.3407481610774994,0.048655685037374496,0.25431203842163086,0.16484299302101135,0.3065432906150818,0.16775278747081757
is,0.2770979404449463,0.17061445116996765,0.2843821346759796,0.2352088838815689,0.22419391572475433,0.3899846076965332,0.28837618231773376,0.42745086550712585,0.3331545889377594,0.658733606338501,0.2168283462524414,0.42745086550712585,0.148713618516922,0.41870999336242676,0.16763702034950256,0.2211674600839615,0.02396530658006668,0.21613940596580505,0.5394441485404968,0.19270560145378113,0.22961433231830597
the,0.3176519274711609,0.20940588414669037,0.3212616741657257,0.42861196398735046,0.2541356086730957,0.4408751428127289,0.42745697498321533,0.535392165184021,0.3146495521068573,0.5829201340675354,0.2640603482723236,0.535392165184021,0.22203093767166138,0.4174870550632477,0.24960725009441376,0.24689088761806488,-0.01540423184633255,0.30236515402793884,0.6662389636039734,0.25124865770339966,0.22068053483963013
present,0.1425904631614685,0.0838823914527893,0.11525697261095047,0.17849969863891602,0.06030317395925522,0.15190309286117554,0.30940163135528564,0.2453051209449768,0.15379878878593445,0.14277903735637665,0.15037351846694946,0.2453051209449768,0.19900859892368317,0.17365464568138123,0.27090218663215637,0.06116963550448418,0.010861009359359741,0.17008453607559204,0.23905439674854279,0.1398906409740448,0.21759982407093048
work,0.26524412631988525,0.15554003417491913,0.23449446260929108,0.3418272137641907,0.21473975479602814,0.25005507469177246,0.3762225806713104,0.3482864499092102,0.37200382351875305,0.266241192817688,0.24791839718818665,0.3482864499092102,0.27691271901130676,0.289409875869751,0.20021259784698486,0.15446507930755615,-0.03332063928246498,0.2656925320625305,0.2753349542617798,0.11505516618490219,0.2621155381202698
of,0.27876386046409607,0.2101200968027115,0.3178347647190094,0.37935635447502136,0.2415236234664917,0.3646814823150635,0.33290785551071167,0.41548454761505127,0.2912110388278961,0.5052502155303955,0.23419108986854553,0.41548454761505127,0.2346213310956955,0.3792596757411957,0.23291459679603577,0.2159487009048462,-0.03817026689648628,0.2523575723171234,0.5696388483047485,0.27289092540740967,0.1826142966747284
god,0.22721455991268158,0.3407481610774994,0.17088378965854645,0.2504134476184845,0.2795298099517822,0.15825335681438446,0.3127830922603607,0.2408517301082611,0.15851783752441406,0.18792781233787537,0.10900012403726578,0.2408517301082611,0.2598625421524048,0.21021820604801178,0.28844907879829407,1.0,0.1100120022892952,0.42764797806739807,0.1355067938566208,0.4998750388622284,0.23396754264831543
to,0.32922279834747314,0.20109255611896515,0.4413641393184662,0.47350940108299255,0.23268155753612518,0.33534231781959534,0.455847829580307,1.0,0.497876912355423,0.45503583550453186,0.28106144070625305,1.0,0.3143050968647003,0.38921234011650085,0.25308549404144287,0.2408517301082611,0.03782717138528824,0.2701711356639862,0.45010748505592346,0.22245259582996368,0.29463258385658264
turn,0.26336055994033813,0.1610560268163681,0.2005850076675415,0.20801471173763275,0.23142826557159424,0.2794087827205658,0.29013973474502563,0.3696671724319458,0.3822169303894043,0.3154307007789612,0.22813698649406433,0.3696671724319458,0.20242999494075775,0.3088536858558655,0.2254094034433365,0.13400165736675262,0.04090306907892227,0.21607105433940887,0.1769595742225647,0.13265353441238403,0.2072952687740326
us,0.2332322895526886,0.18556946516036987,0.18343567848205566,0.2883888781070709,0.15802878141403198,0.1641579419374466,0.32081687450408936,0.2928973436355591,0.2402772307395935,0.1862444281578064,0.21146652102470398,0.2928973436355591,0.16439370810985565,0.1988845318555832,0.11128178983926773,0.155269056558609,0.032960113137960434,0.24202127754688263,0.19746538996696472,0.15524637699127197,0.2742428481578827
from,0.2411581426858902,0.16564695537090302,0.23581023514270782,0.24692396819591522,0.10834844410419464,0.3373257517814636,0.2737620174884796,0.4069952368736267,0.24641869962215424,0.322764128446579,0.16737687587738037,0.4069952368736267,0.17382434010505676,0.31242018938064575,0.2323801964521408,0.12797066569328308,-0.01936490088701248,0.17305532097816467,0.4274188280105591,0.1943579465150833,0.19969791173934937
our,0.29695335030555725,0.1830895096063614,0.22318246960639954,0.41653507947921753,0.2711183726787567,0.14949189126491547,0.3871900141239166,0.2916623651981354,0.26960882544517517,0.23281335830688477,0.17588484287261963,0.2916623651981354,0.21478761732578278,0.23000609874725342,0.24084341526031494,0.2790161371231079,0.07959601283073425,0.33387139439582825,0.17172041535377502,0.34115877747535706,0.2894428074359894
sin-corrupted,0.25133004784584045,0.1780150681734085,0.2019147127866745,0.22161546349525452,0.34734344482421875,0.26599135994911194,0.1949397325515747,0.24888746440410614,0.167096808552742,0.21454375982284546,0.16519473493099213,0.24888746440410614,0.20516133308410645,0.20124222338199615,0.2733580470085144,0.287759929895401,0.031941547989845276,0.25243815779685974,0.2445995956659317,0.25796133279800415,0.11254490911960602
human,0.23356162011623383,0.07031294703483582,0.1269683539867401,0.31932398676872253,0.2527717351913452,0.23065325617790222,0.24243313074111938,0.25612473487854004,0.23569202423095703,0.2368878275156021,0.1589253544807434,0.25612473487854004,0.1480865478515625,0.27540072798728943,0.24750174582004547,0.27036264538764954,0.03975607082247734,0.25050774216651917,0.23986108601093292,0.177689790725708,0.19748784601688385
will,0.3838767409324646,0.21478962898254395,0.4237819015979767,0.36064663529396057,0.26571139693260193,0.2520078420639038,0.3510494530200958,0.5091033577919006,0.4376879930496216,0.3401327431201935,0.2605431079864502,0.5091033577919006,0.2956502139568329,0.41331517696380615,0.25428298115730286,0.23583611845970154,0.00371179124340415,0.22366896271705627,0.2580665349960327,0.22722412645816803,0.35046905279159546
to,0.32922279834747314,0.20109255611896515,0.4413641393184662,0.47350940108299255,0.23268155753612518,0.33534231781959534,0.455847829580307,1.0,0.497876912355423,0.45503583550453186,0.28106144070625305,1.0,0.3143050968647003,0.38921234011650085,0.25308549404144287,0.2408517301082611,0.03782717138528824,0.2701711356639862,0.45010748505592346,0.22245259582996368,0.29463258385658264
the,0.3176519274711609,0.20940588414669037,0.3212616741657257,0.42861196398735046,0.2541356086730957,0.4408751428127289,0.42745697498321533,0.535392165184021,0.3146495521068573,0.5829201340675354,0.2640603482723236,0.535392165184021,0.22203093767166138,0.4174870550632477,0.24960725009441376,0.24689088761806488,-0.01540423184633255,0.30236515402793884,0.6662389636039734,0.25124865770339966,0.22068053483963013
loving,0.23095612227916718,0.2590024173259735,0.19190974533557892,0.24323029816150665,0.3207400441169739,0.15009459853172302,0.31152990460395813,0.2629986107349396,0.2802644371986389,0.22043342888355255,0.18909211456775665,0.2629986107349396,0.2689175009727478,0.262931227684021,0.19377847015857697,0.38526275753974915,0.026855293661355972,0.29188546538352966,0.20444224774837494,0.2353021651506424,0.27448004484176636
will,0.3838767409324646,0.21478962898254395,0.4237819015979767,0.36064663529396057,0.26571139693260193,0.2520078420639038,0.3510494530200958,0.5091033577919006,0.4376879930496216,0.3401327431201935,0.2605431079864502,0.5091033577919006,0.2956502139568329,0.41331517696380615,0.25428298115730286,0.23583611845970154,0.00371179124340415,0.22366896271705627,0.2580665349960327,0.22722412645816803,0.35046905279159546
of,0.27876386046409607,0.2101200968027115,0.3178347647190094,0.37935635447502136,0.2415236234664917,0.3646814823150635,0.33290785551071167,0.41548454761505127,0.2912110388278961,0.5052502155303955,0.23419108986854553,0.41548454761505127,0.2346213310956955,0.3792596757411957,0.23291459679603577,0.2159487009048462,-0.03817026689648628,0.2523575723171234,0.5696388483047485,0.27289092540740967,0.1826142966747284
the,0.3176519274711609,0.20940588414669037,0.3212616741657257,0.42861196398735046,0.2541356086730957,0.4408751428127289,0.42745697498321533,0.535392165184021,0.3146495521068573,0.5829201340675354,0.2640603482723236,0.535392165184021,0.22203093767166138,0.4174870550632477,0.24960725009441376,0.24689088761806488,-0.01540423184633255,0.30236515402793884,0.6662389636039734,0.25124865770339966,0.22068053483963013
father,0.1025025025010109,0.2149173617362976,0.18177999556064606,0.23741866648197174,0.2551199495792389,0.20845550298690796,0.21527598798274994,0.2544635832309723,0.12543904781341553,0.22525158524513245,0.19326947629451752,0.2544635832309723,0.1655922830104828,0.16996145248413086,0.15276363492012024,0.2999539375305176,0.029256420210003853,0.25806689262390137,0.25954100489616394,0.2157444953918457,0.14826634526252747
.,0.3061198890209198,0.22931961715221405,0.34502848982810974,0.33163318037986755,0.2553862929344177,0.3936232924461365,0.3567904531955719,0.4645031690597534,0.3547073304653168,0.50484299659729,0.26803040504455566,0.4645031690597534,0.25949081778526306,0.36683785915374756,0.2242186963558197,0.2337683141231537,-0.003708066651597619,0.2464890033006668,0.5591574311256409,0.21890506148338318,0.4130953550338745
,prevenient,grace,allowas,those,tainted,by,what,to,make,a,choice,to,accept,or,reject,god,'s,salvation,in,christ,?
prevenient,1.0000001192092896,0.20661088824272156,0.36454495787620544,0.3731556534767151,0.2638537287712097,0.2789587676525116,0.3342966139316559,0.32922279834747314,0.3842165768146515,0.3056199252605438,0.24064645171165466,0.32922279834747314,0.2232292890548706,0.4279271066188812,0.2503926455974579,0.22721455991268158,0.03150084987282753,0.20805664360523224,0.18346136808395386,0.16128937900066376,0.32306909561157227
grace,0.20661088824272156,1.0,0.184361070394516,0.21057379245758057,0.1764082908630371,0.19353429973125458,0.16722138226032257,0.20109255611896515,0.08403174579143524,0.2073177546262741,0.15320323407649994,0.20109255611896515,0.16726084053516388,0.12373790889978409,0.17308636009693146,0.3407481610774994,0.048655685037374496,0.25431203842163086,0.16484299302101135,0.3065432906150818,0.16775278747081757
allows,0.421883761882782,0.13235889375209808,0.5870707035064697,0.30389729142189026,0.18274369835853577,0.26077866554260254,0.1957017332315445,0.4045441448688507,0.401778906583786,0.31463325023651123,0.24907001852989197,0.4045441448688507,0.24958312511444092,0.3890122175216675,0.26933544874191284,0.12112894654273987,0.04215788096189499,0.11906858533620834,0.21322472393512726,0.10650094598531723,0.16094227135181427
those,0.3731556534767151,0.21057379245758057,0.38431236147880554,0.9999998807907104,0.2798757553100586,0.32841911911964417,0.44466671347618103,0.47350940108299255,0.40981656312942505,0.24251152575016022,0.192901149392128,0.47350940108299255,0.30748486518859863,0.46711811423301697,0.29321160912513733,0.2504134476184845,0.10056424140930176,0.2621929943561554,0.3419301211833954,0.22111353278160095,0.3328189253807068
tainted,0.2638537287712097,0.1764082908630371,0.23406492173671722,0.2798757553100586,1.0,0.28843241930007935,0.23226378858089447,0.23268155753612518,0.22188447415828705,0.26434552669525146,0.1796693205833435,0.23268155753612518,0.22467775642871857,0.26007136702537537,0.14806979894638062,0.2795298099517822,-0.060306351631879807,0.24605736136436462,0.1599566638469696,0.33199164271354675,0.18631592392921448
by,0.2789587676525116,0.19353429973125458,0.23563124239444733,0.32841911911964417,0.28843241930007935,1.0000001192092896,0.2455483376979828,0.33534231781959534,0.2695997655391693,0.32094135880470276,0.20956513285636902,0.33534231781959534,0.17681771516799927,0.30274316668510437,0.20154604315757751,0.15825335681438446,-0.010884488001465797,0.15612578392028809,0.370934396982193,0.16001635789871216,0.17966607213020325
sin,0.19221137464046478,0.21896445751190186,0.17590755224227905,0.07992515712976456,0.22790446877479553,0.19910776615142822,0.2028670310974121,0.2076987326145172,0.05587675794959068,0.20253947377204895,0.12737607955932617,0.2076987326145172,0.18588653206825256,0.19722136855125427,0.2105863243341446,0.4046735167503357,-0.012886864133179188,0.3467410206794739,0.1738690435886383,0.3783775269985199,0.17164617776870728
to,0.32922279834747314,0.20109255611896515,0.4413641393184662,0.47350940108299255,0.23268155753612518,0.33534231781959534,0.455847829580307,1.0,0.497876912355423,0.45503583550453186,0.28106144070625305,1.0,0.3143050968647003,0.38921234011650085,0.25308549404144287,0.2408517301082611,0.03782717138528824,0.2701711356639862,0.45010748505592346,0.22245259582996368,0.29463258385658264
nevertheless,0.28427910804748535,0.10699313133955002,0.2352699488401413,0.3755198121070862,0.2785886824131012,0.2397531419992447,0.3331672251224518,0.31655287742614746,0.3128992021083832,0.25812849402427673,0.16611038148403168,0.31655287742614746,0.2815760672092438,0.18309980630874634,0.296041876077652,0.1864623725414276,0.06140727177262306,0.16072240471839905,0.2971154749393463,0.10367469489574432,0.12207362055778503
make,0.3842165768146515,0.08403174579143524,0.32027003169059753,0.40981656312942505,0.22188447415828705,0.2695997655391693,0.3792211413383484,0.497876912355423,1.0000001192092896,0.34303420782089233,0.26620349287986755,0.497876912355423,0.35741519927978516,0.41506800055503845,0.26097744703292847,0.15851783752441406,0.09622383862733841,0.15468807518482208,0.268858402967453,0.12712353467941284,0.28314751386642456
a,0.3056199252605438,0.2073177546262741,0.32716673612594604,0.24251152575016022,0.26434552669525146,0.32094135880470276,0.3320399522781372,0.45503583550453186,0.34303420782089233,1.0,0.2913992404937744,0.45503583550453186,0.18292881548404694,0.48853766918182373,0.20497900247573853,0.18792781233787537,0.04866964742541313,0.19824279844760895,0.539380669593811,0.19816316664218903,0.23916715383529663
truly,0.2737845480442047,0.20797866582870483,0.15936866402626038,0.2720685601234436,0.32723137736320496,0.14581365883350372,0.43004146218299866,0.24289311468601227,0.26997777819633484,0.2579950988292694,0.21102666854858398,0.24289311468601227,0.329226016998291,0.25016525387763977,0.27240410447120667,0.31990018486976624,0.04298407956957817,0.3660082519054413,0.13820740580558777,0.26544809341430664,0.26216718554496765
free,0.2801201045513153,0.0871875062584877,0.2937721014022827,0.26120132207870483,0.14564761519432068,0.19287452101707458,0.22754132747650146,0.2913753390312195,0.25745052099227905,0.23877057433128357,0.16978038847446442,0.2913753390312195,0.3008490800857544,0.26372313499450684,0.19420714676380157,0.12248140573501587,0.040468521416187286,0.18822140991687775,0.25575435161590576,0.16308671236038208,0.1278279572725296
choice,0.24064645171165466,0.15320323407649994,0.2407601773738861,0.192901149392128,0.1796693205833435,0.20956513285636902,0.29363784193992615,0.28106144070625305,0.26620349287986755,0.2913992404937744,1.0000001192092896,0.28106144070625305,0.30894190073013306,0.23533755540847778,0.2953673005104065,0.10900012403726578,-0.035296179354190826,0.18644101917743683,0.18258674442768097,0.0929519459605217,0.28709158301353455
to,0.32922279834747314,0.20109255611896515,0.4413641393184662,0.47350940108299255,0.23268155753612518,0.33534231781959534,0.455847829580307,1.0,0.497876912355423,0.45503583550453186,0.28106144070625305,1.0,0.3143050968647003,0.38921234011650085,0.25308549404144287,0.2408517301082611,0.03782717138528824,0.2701711356639862,0.45010748505592346,0.22245259582996368,0.29463258385658264
accept,0.2232292890548706,0.16726084053516388,0.3663730025291443,0.30748486518859863,0.22467775642871857,0.17681771516799927,0.40259191393852234,0.3143050968647003,0.35741519927978516,0.18292881548404694,0.30894190073013306,0.3143050968647003,1.0,0.22895927727222443,0.5130802392959595,0.2598625421524048,0.05508539825677872,0.2800358533859253,0.15314407646656036,0.28117504715919495,0.2590680420398712
or,0.4279271066188812,0.12373790889978409,0.3862253427505493,0.46711811423301697,0.26007136702537537,0.30274316668510437,0.33867141604423523,0.38921234011650085,0.41506800055503845,0.48853766918182373,0.23533755540847778,0.38921234011650085,0.22895927727222443,1.0000001192092896,0.2542027533054352,0.21021820604801178,0.06871571391820908,0.20365504920482635,0.3586423695087433,0.17668598890304565,0.32389625906944275
reject,0.2503926455974579,0.17308636009693146,0.3049919903278351,0.29321160912513733,0.14806979894638062,0.20154604315757751,0.2971072494983673,0.25308549404144287,0.26097744703292847,0.20497900247573853,0.2953673005104065,0.25308549404144287,0.5130802392959595,0.2542027533054352,1.0,0.28844907879829407,0.07134635746479034,0.31480711698532104,0.1470096856355667,0.28320440649986267,0.21545763313770294
god,0.22721455991268158,0.3407481610774994,0.17088378965854645,0.2504134476184845,0.2795298099517822,0.15825335681438446,0.3127830922603607,0.2408517301082611,0.15851783752441406,0.18792781233787537,0.10900012403726578,0.2408517301082611,0.2598625421524048,0.21021820604801178,0.28844907879829407,1.0,0.1100120022892952,0.42764797806739807,0.1355067938566208,0.4998750388622284,0.23396754264831543
's,0.03150084987282753,0.048655685037374496,0.03553208336234093,0.10056424140930176,-0.060306351631879807,-0.010884488001465797,0.02692362666130066,0.03782717138528824,0.09622383862733841,0.04866964742541313,-0.035296179354190826,0.03782717138528824,0.05508539825677872,0.06871571391820908,0.07134635746479034,0.1100120022892952,0.9999999403953552,-0.0007873677532188594,-0.037580832839012146,0.054941605776548386,-0.023395681753754616
salvation,0.20805664360523224,0.25431203842163086,0.24049542844295502,0.2621929943561554,0.24605736136436462,0.15612578392028809,0.31571435928344727,0.2701711356639862,0.15468807518482208,0.19824279844760895,0.18644101917743683,0.2701711356639862,0.2800358533859253,0.20365504920482635,0.31480711698532104,0.42764797806739807,-0.0007873677532188594,1.0,0.23297500610351562,0.5254750847816467,0.2133665680885315
in,0.18346136808395386,0.16484299302101135,0.2670535445213318,0.3419301211833954,0.1599566638469696,0.370934396982193,0.30808621644973755,0.45010748505592346,0.268858402967453,0.539380669593811,0.18258674442768097,0.45010748505592346,0.15314407646656036,0.3586423695087433,0.1470096856355667,0.1355067938566208,-0.037580832839012146,0.23297500610351562,1.0,0.16419753432273865,0.20430970191955566
christ,0.16128937900066376,0.3065432906150818,0.21537160873413086,0.22111353278160095,0.33199164271354675,0.16001635789871216,0.2615339457988739,0.22245259582996368,0.12712353467941284,0.19816316664218903,0.0929519459605217,0.22245259582996368,0.28117504715919495,0.17668598890304565,0.28320440649986267,0.4998750388622284,0.054941605776548386,0.5254750847816467,0.16419753432273865,0.9999999403953552,0.13772203028202057
.,0.3061198890209198,0.22931961715221405,0.34502848982810974,0.33163318037986755,0.2553862929344177,0.3936232924461365,0.3567904531955719,0.4645031690597534,0.3547073304653168,0.50484299659729,0.26803040504455566,0.4645031690597534,0.25949081778526306,0.36683785915374756,0.2242186963558197,0.2337683141231537,-0.003708066651597619,0.2464890033006668,0.5591574311256409,0.21890506148338318,0.4130953550338745
