,during,2012-2013,",",how,many,student,were,able,to,take,the,core,classes,at,a,single,time,?
led,0.3935515582561493,0.004808284342288971,0.22548827528953552,0.15437260270118713,0.2798413932323456,0.19651901721954346,0.3353847861289978,0.23685863614082336,0.21815308928489685,0.2304704189300537,0.3267505168914795,0.1396796554327011,0.11243395507335663,0.21907441318035126,0.19072435796260834,0.16509892046451569,0.2540654242038727,0.09273858368396759
by,0.3220438063144684,0.04410262033343315,0.3680937886238098,0.34370526671409607,0.3409687578678131,0.170615091919899,0.4406847059726715,0.24084776639938354,0.33534231781959534,0.1697900891304016,0.4408751428127289,0.11189045757055283,0.1743253618478775,0.2368064820766449,0.32094135880470276,0.2381400614976883,0.26502725481987,0.17966607213020325
a,0.30341604351997375,0.0730213150382042,0.427140474319458,0.29312583804130554,0.2872205972671509,0.3207114636898041,0.17203083634376526,0.2874686121940613,0.45503583550453186,0.2789212465286255,0.5829201340675354,0.20929911732673645,0.25567445158958435,0.3095070421695709,1.0,0.3884310722351074,0.3292340338230133,0.23916715383529663
full-time,0.3746200203895569,0.22562961280345917,0.30425387620925903,0.32950559258461,0.2747269570827484,0.27064159512519836,0.2517252266407013,0.37959855794906616,0.3979185223579407,0.27148765325546265,0.32999011874198914,0.19494910538196564,0.25297847390174866,0.24101366102695465,0.2980497181415558,0.19668635725975037,0.4931235909461975,0.2854166030883789
professor,0.1287866085767746,0.20069149136543274,0.2841505706310272,0.1126454770565033,0.18228138983249664,0.4570123851299286,0.06850619614124298,0.13502497971057892,0.19628550112247467,0.12853644788265228,0.19516055285930634,0.06512792408466339,0.24071645736694336,0.23596596717834473,0.2867487072944641,0.03387940675020218,0.14258193969726562,0.09837866574525833
(,0.2139192670583725,0.1508854627609253,0.6363511681556702,0.1676948219537735,0.1455259770154953,0.14660103619098663,0.14743882417678833,0.20311595499515533,0.30882009863853455,0.21149633824825287,0.33289089798927307,0.15104816854000092,0.13770313560962677,0.23315078020095825,0.3206180930137634,0.17650093138217926,0.28391751646995544,0.40561532974243164
as,0.29671990871429443,0.21079552173614502,0.48816442489624023,0.33782753348350525,0.4070141911506653,0.19075024127960205,0.3025437891483307,0.24929028749465942,0.42092081904411316,0.26337623596191406,0.48381632566452026,0.20780785381793976,0.2623615860939026,0.28092536330223083,0.39550232887268066,0.21386434137821198,0.3239102065563202,0.27043893933296204
opposed,0.27393534779548645,0.13651017844676971,0.2660662829875946,0.3634900152683258,0.2935362756252289,0.1994389444589615,0.3341662585735321,0.29376065731048584,0.2678636610507965,0.16598854959011078,0.24302934110164642,0.1630752831697464,0.23196041584014893,0.14661119878292084,0.229469895362854,0.14328016340732574,0.28317195177078247,0.23428945243358612
to,0.2828781306743622,0.22490465641021729,0.44245919585227966,0.44169697165489197,0.40243685245513916,0.21220189332962036,0.31913647055625916,0.529755175113678,1.0,0.4075521230697632,0.535392165184021,0.22665469348430634,0.2503586411476135,0.36524343490600586,0.45503583550453186,0.2593121826648712,0.3679993152618408,0.29463258385658264
a,0.30341604351997375,0.0730213150382042,0.427140474319458,0.29312583804130554,0.2872205972671509,0.3207114636898041,0.17203083634376526,0.2874686121940613,0.45503583550453186,0.2789212465286255,0.5829201340675354,0.20929911732673645,0.25567445158958435,0.3095070421695709,1.0,0.3884310722351074,0.3292340338230133,0.23916715383529663
teaching,0.18238431215286255,0.2723824083805084,0.2547089457511902,0.26766639947891235,0.32002294063568115,0.48492929339408875,0.1876843124628067,0.24784287810325623,0.2762126624584198,0.20474717020988464,0.2182690054178238,0.12295565009117126,0.3602603077888489,0.2309790551662445,0.21643459796905518,0.12888751924037933,0.26783257722854614,0.20424684882164001
assistant,0.17596736550331116,0.18849311769008636,0.24455159902572632,0.09293277561664581,0.06801596283912659,0.34414783120155334,0.14770172536373138,0.15880656242370605,0.2208065390586853,0.19943539798259735,0.14871449768543243,0.017702650278806686,0.10166080296039581,0.16898208856582642,0.1726374328136444,0.07598160952329636,0.12906022369861603,0.08149340003728867
),0.23182427883148193,0.1659124195575714,0.63033527135849,0.17939934134483337,0.16602720320224762,0.17171791195869446,0.1566188633441925,0.20211565494537354,0.31236231327056885,0.198357492685318,0.3456730246543884,0.13827194273471832,0.16316144168376923,0.23338089883327484,0.3640355169773102,0.19753961265087128,0.2857224941253662,0.42300865054130554
.,0.3485563397407532,0.14462795853614807,0.6812511086463928,0.3287222981452942,0.3974229395389557,0.20994822680950165,0.3378238379955292,0.34544092416763306,0.4645031690597534,0.3045158088207245,0.5934505462646484,0.20096416771411896,0.24851149320602417,0.4549728035926819,0.50484299659729,0.2360001504421234,0.371569961309433,0.4130953550338745
