,what,alumni,wrote,``,the,good,war,'',?
winning,0.10492657124996185,0.2483058124780655,0.23563185334205627,0.0526244193315506,0.30045071244239807,0.22224487364292145,0.2536240816116333,0.01768803969025612,0.1251823455095291
writer,0.16903695464134216,0.17393293976783752,0.5205910801887512,0.0952916145324707,0.1583879292011261,0.16268686950206757,0.22356101870536804,0.02658330462872982,0.1860569268465042
saul,0.2770378589630127,0.18812140822410583,0.20159924030303955,0.03964019566774368,0.2076161801815033,0.17805565893650055,0.19434486329555511,0.0160127691924572,0.19444164633750916
bellow,0.1405242383480072,0.10910601168870926,0.23648856580257416,0.03230280801653862,0.1750066578388214,0.1480908840894699,0.16597753763198853,0.022067828103899956,0.15036533772945404
",",0.3087472915649414,0.2394251972436905,0.27225261926651,0.09681109338998795,0.4933079481124878,0.3217065632343292,0.2671184241771698,-0.037358131259679794,0.31091248989105225
political,0.21846716105937958,0.15611149370670319,0.27998045086860657,0.13712286949157715,0.20477235317230225,0.19997529685497284,0.30907976627349854,0.030319077894091606,0.17130474746227264
philosopher,0.22530826926231384,0.15640124678611755,0.3876062035560608,0.12558431923389435,0.14052307605743408,0.1619848608970642,0.19383925199508667,-0.03540344536304474,0.1893014907836914
",",0.3087472915649414,0.2394251972436905,0.27225261926651,0.09681109338998795,0.4933079481124878,0.3217065632343292,0.2671184241771698,-0.037358131259679794,0.31091248989105225
literary,0.154927596449852,0.24295832216739655,0.3512997329235077,0.025496317073702812,0.20471718907356262,0.15755616128444672,0.21088027954101562,0.07999428361654282,0.14493726193904877
critic,0.19849249720573425,0.21467170119285583,0.427345871925354,0.07058930397033691,0.16926419734954834,0.28617754578590393,0.11598791182041168,0.026130935177206993,0.1728995442390442
and,0.31309178471565247,0.19591780006885529,0.2975862920284271,0.036644238978624344,0.5171257257461548,0.3426591157913208,0.29695844650268555,0.021612688899040222,0.20544172823429108
author,0.18480391800403595,0.158415287733078,0.4487803876399994,0.08737552911043167,0.199458509683609,0.16883915662765503,0.20898768305778503,0.08537522703409195,0.14162757992744446
of,0.33290785551071167,0.27771928906440735,0.30241408944129944,0.06780257821083069,0.733189046382904,0.2696770131587982,0.31680163741111755,0.13035868108272552,0.1826142966747284
the,0.42745697498321533,0.22524002194404602,0.2426944375038147,0.029072100296616554,1.0,0.2735973596572876,0.366199791431427,0.041273195296525955,0.22068053483963013
new,0.2130378633737564,0.22630517184734344,0.16065242886543274,-0.03575563058257103,0.3845241069793701,0.2091202735900879,0.18623678386211395,-0.021915066987276077,0.14782847464084625
york,0.15652963519096375,0.2654082179069519,0.21811996400356293,-0.0657157376408577,0.3034006953239441,0.13783758878707886,0.1885988563299179,-0.0005157423438504338,0.15262620151042938
times,0.21414996683597565,0.20367132127285004,0.23472610116004944,0.027419542893767357,0.29093852639198303,0.17078931629657745,0.15265506505966187,-0.032459624111652374,0.18880689144134521
bestseller,0.19411920011043549,0.2192545086145401,0.4061700701713562,-0.07138332724571228,0.2600448429584503,0.22827084362506866,0.2599293887615204,-0.0017859510844573379,0.18862217664718628
``,0.008517155423760414,-0.010103246197104454,0.0734158530831337,1.0,0.029072100296616554,0.008140034973621368,0.02770489826798439,-0.09173435717821121,0.0685480609536171
the,0.42745697498321533,0.22524002194404602,0.2426944375038147,0.029072100296616554,1.0,0.2735973596572876,0.366199791431427,0.041273195296525955,0.22068053483963013
closing,0.30367225408554077,0.1453033685684204,0.13205775618553162,0.13706184923648834,0.29856032133102417,0.23726284503936768,0.19823259115219116,0.034884463995695114,0.20759470760822296
of,0.33290785551071167,0.27771928906440735,0.30241408944129944,0.06780257821083069,0.733189046382904,0.2696770131587982,0.31680163741111755,0.13035868108272552,0.1826142966747284
the,0.42745697498321533,0.22524002194404602,0.2426944375038147,0.029072100296616554,1.0,0.2735973596572876,0.366199791431427,0.041273195296525955,0.22068053483963013
american,0.1909721940755844,0.2632140517234802,0.20137067139148712,-0.08810009062290192,0.24562937021255493,0.16222091019153595,0.2592540383338928,0.0032750738319009542,0.18877598643302917
mind,0.305233895778656,0.14962062239646912,0.22628153860569,-0.014116555452346802,0.16300682723522186,0.251961350440979,0.14624819159507751,0.05799299478530884,0.22109316289424896
'',0.08143015950918198,-0.00038028141716495156,0.019677795469760895,-0.09173435717821121,0.041273195296525955,-0.00393895898014307,-0.04993505775928497,1.0,0.018684765323996544
allan,0.08690010011196136,0.14145515859127045,0.1951216608285904,-0.05320214480161667,0.22833269834518433,0.17781835794448853,0.1903127282857895,-0.019848519936203957,0.054300665855407715
bloom,0.166596457362175,0.12415726482868195,0.1516210287809372,-0.0014852501917630434,0.2099047750234604,0.23836857080459595,0.14584630727767944,0.005882581230252981,0.12630479037761688
",",0.3087472915649414,0.2394251972436905,0.27225261926651,0.09681109338998795,0.4933079481124878,0.3217065632343292,0.2671184241771698,-0.037358131259679794,0.31091248989105225
``,0.008517155423760414,-0.010103246197104454,0.0734158530831337,1.0,0.029072100296616554,0.008140034973621368,0.02770489826798439,-0.09173435717821121,0.0685480609536171
the,0.42745697498321533,0.22524002194404602,0.2426944375038147,0.029072100296616554,1.0,0.2735973596572876,0.366199791431427,0.041273195296525955,0.22068053483963013
good,0.3916934132575989,0.14433445036411285,0.22707825899124146,0.008140034973621368,0.2735973596572876,0.9999999403953552,0.14470984041690826,-0.00393895898014307,0.3187684714794159
war,0.22516006231307983,0.17950859665870667,0.24197229743003845,0.02770489826798439,0.366199791431427,0.14470984041690826,1.0000001192092896,-0.04993505775928497,0.15510529279708862
'',0.08143015950918198,-0.00038028141716495156,0.019677795469760895,-0.09173435717821121,0.041273195296525955,-0.00393895898014307,-0.04993505775928497,1.0,0.018684765323996544
author,0.18480391800403595,0.158415287733078,0.4487803876399994,0.08737552911043167,0.199458509683609,0.16883915662765503,0.20898768305778503,0.08537522703409195,0.14162757992744446
studs,0.1295233517885208,0.3083384931087494,0.15663988888263702,-0.049641698598861694,0.18215125799179077,0.16432125866413116,0.11009663343429565,0.020484477281570435,0.18173183500766754
terkel,0.17294569313526154,0.18474209308624268,0.19813624024391174,-0.014038625173270702,0.19936566054821014,0.09132503718137741,0.19623394310474396,-0.018784862011671066,0.17067144811153412
",",0.3087472915649414,0.2394251972436905,0.27225261926651,0.09681109338998795,0.4933079481124878,0.3217065632343292,0.2671184241771698,-0.037358131259679794,0.31091248989105225
american,0.1909721940755844,0.2632140517234802,0.20137067139148712,-0.08810009062290192,0.24562937021255493,0.16222091019153595,0.2592540383338928,0.0032750738319009542,0.18877598643302917
writer,0.16903695464134216,0.17393293976783752,0.5205910801887512,0.0952916145324707,0.1583879292011261,0.16268686950206757,0.22356101870536804,0.02658330462872982,0.1860569268465042
",",0.3087472915649414,0.2394251972436905,0.27225261926651,0.09681109338998795,0.4933079481124878,0.3217065632343292,0.2671184241771698,-0.037358131259679794,0.31091248989105225
essayist,0.17193470895290375,0.24414700269699097,0.4725063741207123,0.11482414603233337,0.1664307862520218,0.17919839918613434,0.24882137775421143,-0.010595259256660938,0.17977407574653625
",",0.3087472915649414,0.2394251972436905,0.27225261926651,0.09681109338998795,0.4933079481124878,0.3217065632343292,0.2671184241771698,-0.037358131259679794,0.31091248989105225
filmmaker,0.15228241682052612,0.15953360497951508,0.2483861744403839,0.006025147158652544,0.17393429577350616,0.13290753960609436,0.22217963635921478,0.04483122378587723,0.11027596145868301
",",0.3087472915649414,0.2394251972436905,0.27225261926651,0.09681109338998795,0.4933079481124878,0.3217065632343292,0.2671184241771698,-0.037358131259679794,0.31091248989105225
teacher,0.20492632687091827,0.22724589705467224,0.32211413979530334,0.07266681641340256,0.17760860919952393,0.3041628301143646,0.18472853302955627,-0.0015530947130173445,0.1797819435596466
",",0.3087472915649414,0.2394251972436905,0.27225261926651,0.09681109338998795,0.4933079481124878,0.3217065632343292,0.2671184241771698,-0.037358131259679794,0.31091248989105225
and,0.31309178471565247,0.19591780006885529,0.2975862920284271,0.036644238978624344,0.5171257257461548,0.3426591157913208,0.29695844650268555,0.021612688899040222,0.20544172823429108
political,0.21846716105937958,0.15611149370670319,0.27998045086860657,0.13712286949157715,0.20477235317230225,0.19997529685497284,0.30907976627349854,0.030319077894091606,0.17130474746227264
activist,0.14008654654026031,0.13004234433174133,0.28679296374320984,0.038531478494405746,0.1853674352169037,0.08276525884866714,0.28246262669563293,-0.0928933396935463,0.14108677208423615
susan,0.17920079827308655,0.1740315705537796,0.19940543174743652,-0.03323062136769295,0.13988924026489258,0.1047009751200676,0.17804419994354248,-0.056764308363199234,0.12975265085697174
sontag,0.19257141649723053,0.22450146079063416,0.3418426811695099,-0.017572233453392982,0.19506609439849854,0.2265215963125229,0.26960763335227966,0.02149738371372223,0.21960818767547607
",",0.3087472915649414,0.2394251972436905,0.27225261926651,0.09681109338998795,0.4933079481124878,0.3217065632343292,0.2671184241771698,-0.037358131259679794,0.31091248989105225
analytic,0.3292197585105896,0.2075277417898178,0.27518269419670105,0.044906191527843475,0.2206745594739914,0.2499084174633026,0.16521655023097992,0.15301771461963654,0.23579798638820648
philosopher,0.22530826926231384,0.15640124678611755,0.3876062035560608,0.12558431923389435,0.14052307605743408,0.1619848608970642,0.19383925199508667,-0.03540344536304474,0.1893014907836914
and,0.31309178471565247,0.19591780006885529,0.2975862920284271,0.036644238978624344,0.5171257257461548,0.3426591157913208,0.29695844650268555,0.021612688899040222,0.20544172823429108
stanford,0.20460334420204163,0.3414803147315979,0.2562529444694519,0.009780866093933582,0.2224142998456955,0.21432797610759735,0.21671627461910248,0.032624226063489914,0.14956782758235931
university,0.20256435871124268,0.5021953582763672,0.20456001162528992,-0.05806000158190727,0.263973206281662,0.1784399300813675,0.2177136391401291,0.0635535717010498,0.11887256056070328
professor,0.16376154124736786,0.29846006631851196,0.25315061211586,0.014580147340893745,0.19516055285930634,0.22163830697536469,0.20137156546115875,0.013187150470912457,0.09837866574525833
of,0.33290785551071167,0.27771928906440735,0.30241408944129944,0.06780257821083069,0.733189046382904,0.2696770131587982,0.31680163741111755,0.13035868108272552,0.1826142966747284
comparative,0.2721925973892212,0.3050375282764435,0.23933790624141693,0.07218939810991287,0.2733505070209503,0.2963123321533203,0.23422051966190338,0.09231076389551163,0.13785050809383392
literature,0.22505109012126923,0.2678532302379608,0.37204355001449585,0.06339197605848312,0.2611817419528961,0.1721898317337036,0.27863219380378723,0.05799779295921326,0.2043706774711609
richard,0.19329693913459778,0.16398552060127258,0.2794691026210785,-0.043472543358802795,0.2087954580783844,0.1834193468093872,0.24576357007026672,-0.04085896164178848,0.15003317594528198
rorty,0.2009391486644745,0.17833161354064941,0.30243927240371704,0.047646816819906235,0.20999492704868317,0.20543955266475677,0.19768650829792023,0.0659230500459671,0.19832539558410645
",",0.3087472915649414,0.2394251972436905,0.27225261926651,0.09681109338998795,0.4933079481124878,0.3217065632343292,0.2671184241771698,-0.037358131259679794,0.31091248989105225
and,0.31309178471565247,0.19591780006885529,0.2975862920284271,0.036644238978624344,0.5171257257461548,0.3426591157913208,0.29695844650268555,0.021612688899040222,0.20544172823429108
american,0.1909721940755844,0.2632140517234802,0.20137067139148712,-0.08810009062290192,0.24562937021255493,0.16222091019153595,0.2592540383338928,0.0032750738319009542,0.18877598643302917
writer,0.16903695464134216,0.17393293976783752,0.5205910801887512,0.0952916145324707,0.1583879292011261,0.16268686950206757,0.22356101870536804,0.02658330462872982,0.1860569268465042
and,0.31309178471565247,0.19591780006885529,0.2975862920284271,0.036644238978624344,0.5171257257461548,0.3426591157913208,0.29695844650268555,0.021612688899040222,0.20544172823429108
satirist,0.18590421974658966,0.15734118223190308,0.4390912652015686,0.08374710381031036,0.1841963529586792,0.18360182642936707,0.21752077341079712,0.04858102276921272,0.15970928966999054
kurt,0.18228678405284882,0.16395962238311768,0.22006972134113312,0.007397075183689594,0.18562473356723785,0.10308577120304108,0.2124747782945633,0.00164117943495512,0.12989398837089539
vonnegut,0.24060240387916565,0.19138860702514648,0.32561275362968445,-0.01756438985466957,0.3090161979198456,0.11680401116609573,0.3447594940662384,-0.03996369242668152,0.11675059795379639
are,0.29724663496017456,0.18962770700454712,0.2176285684108734,0.12624181807041168,0.40399202704429626,0.2658696472644806,0.15206748247146606,0.0263817198574543,0.24591213464736938
notable,0.31026893854141235,0.3171335458755493,0.16534166038036346,0.04696501046419144,0.20948168635368347,0.2984573245048523,0.14082518219947815,0.11452727764844894,0.31928157806396484
alumni,0.11965817958116531,1.0,0.13411834836006165,-0.010103246197104454,0.22524002194404602,0.14433445036411285,0.17950859665870667,-0.00038028141716495156,0.130934476852417
.,0.3567904531955719,0.2471552938222885,0.2480330765247345,0.05720457062125206,0.5934505462646484,0.29664117097854614,0.3000848889350891,-0.07181349396705627,0.4130953550338745
