,what,fields,medal,winning,mathematician,is,a,faculty,member,at,harvard,?
computer,0.26911869645118713,0.23774030804634094,0.14839795231819153,0.167644202709198,0.32912182807922363,0.2406304031610489,0.2548043727874756,0.2350884974002838,0.09837833791971207,0.18472929298877716,0.2726493179798126,0.20203553140163422
scientists,0.30003565549850464,0.20199903845787048,0.10226117819547653,0.08082526922225952,0.39426714181900024,0.24610774219036102,0.21906225383281708,0.24026121199131012,0.14987948536872864,0.20222648978233337,0.2709558606147766,0.16597221791744232
michael,0.12049687653779984,0.09975866973400116,0.20046944916248322,0.17695996165275574,0.22155039012432098,0.1714853197336197,0.21851083636283875,0.08012887090444565,0.12097931653261185,0.18611879646778107,0.16368213295936584,0.0667748749256134
o.,-0.00868410337716341,0.03660106658935547,0.0723266452550888,0.09258881956338882,0.13119284808635712,-0.06064101308584213,-0.08424322307109833,-0.048954077064991,0.11671137809753418,0.005089156795293093,0.08136088401079178,0.07719738036394119
rabin,0.19171668589115143,0.12011896073818207,0.16841042041778564,0.20016641914844513,0.269827663898468,0.13246837258338928,0.18394960463047028,0.24244192242622375,0.10028751194477081,0.15609419345855713,0.24827784299850464,0.22118736803531647
and,0.31309178471565247,0.3074205219745636,0.2169238030910492,0.31779077649116516,0.16645929217338562,0.3859752118587494,0.3739250600337982,0.21924199163913727,0.28606608510017395,0.3571503460407257,0.2453373372554779,0.20544172823429108
leslie,0.11615784466266632,0.1157805323600769,0.17891603708267212,0.2078026831150055,0.23602674901485443,0.1419239342212677,0.17420518398284912,0.12164895981550217,0.1429848074913025,0.23233751952648163,0.2472762167453766,0.10462428629398346
valiant,0.17081515491008759,0.10588689893484116,0.27669331431388855,0.2581649422645569,0.17061439156532288,0.12880726158618927,0.21773400902748108,0.086521215736866,0.16834105551242828,0.18455573916435242,0.11353392899036407,0.08698621392250061
",",0.3087472915649414,0.2786177098751068,0.2681026756763458,0.33544227480888367,0.2415458858013153,0.4691906273365021,0.427140474319458,0.24666790664196014,0.25757819414138794,0.38314947485923767,0.2719281017780304,0.31091248989105225
shakespeare,0.23672284185886383,0.11517323553562164,0.09088100492954254,0.16794896125793457,0.23863919079303741,0.19275997579097748,0.17731381952762604,0.09910226613283157,0.1632537990808487,0.12768015265464783,0.1655428111553192,0.19043835997581482
scholar,0.18881338834762573,0.1422456055879593,0.15885235369205475,0.1454198956489563,0.4724941551685333,0.21637843549251556,0.2297242283821106,0.3727394938468933,0.259709894657135,0.1442832201719284,0.3649042248725891,0.1606755405664444
stephen,0.19542662799358368,0.05951469764113426,0.14950266480445862,0.16349732875823975,0.2045336663722992,0.1521863490343094,0.18099015951156616,0.15449227392673492,0.12725116312503815,0.2029900699853897,0.2636057436466217,0.13611415028572083
greenblatt,0.14597231149673462,0.20562787353992462,0.23275145888328552,0.35464030504226685,0.34583213925361633,0.20034265518188477,0.20821423828601837,0.16867370903491974,0.24745725095272064,0.17271147668361664,0.2752656042575836,0.19753853976726532
",",0.3087472915649414,0.2786177098751068,0.2681026756763458,0.33544227480888367,0.2415458858013153,0.4691906273365021,0.427140474319458,0.24666790664196014,0.25757819414138794,0.38314947485923767,0.2719281017780304,0.31091248989105225
writer,0.16903695464134216,0.09709906578063965,0.1689814031124115,0.26256802678108215,0.49271360039711,0.20482608675956726,0.2671267092227936,0.25008976459503174,0.21195396780967712,0.1115860790014267,0.2528710961341858,0.1860569268465042
louis,0.11922219395637512,0.07764822244644165,0.15895554423332214,0.2206699252128601,0.21827705204486847,0.14816492795944214,0.17078496515750885,0.08578021079301834,0.18250592052936554,0.18360884487628937,0.16016371548175812,0.09819188714027405
menand,0.2831067442893982,0.2696691155433655,0.21840499341487885,0.2574916183948517,0.3417612314224243,0.2600169777870178,0.2875155210494995,0.21246342360973358,0.17777076363563538,0.22431865334510803,0.2536129057407379,0.21008692681789398
",",0.3087472915649414,0.2786177098751068,0.2681026756763458,0.33544227480888367,0.2415458858013153,0.4691906273365021,0.427140474319458,0.24666790664196014,0.25757819414138794,0.38314947485923767,0.2719281017780304,0.31091248989105225
critic,0.19849249720573425,0.0246106069535017,0.1760208010673523,0.23297424614429474,0.35791561007499695,0.18836769461631775,0.24868325889110565,0.26080942153930664,0.15512238442897797,0.17964410781860352,0.2788445055484772,0.1728995442390442
helen,0.14174295961856842,0.07005351781845093,0.1852605938911438,0.257276713848114,0.1983337700366974,0.1298922598361969,0.1741725206375122,0.17802688479423523,0.1731727570295334,0.16825741529464722,0.28487730026245117,0.0970204547047615
vendler,0.17201468348503113,0.1613631695508957,0.19816595315933228,0.2386704683303833,0.24675865471363068,0.15105292201042175,0.21735969185829163,0.11782824993133545,0.18992085754871368,0.15106134116649628,0.2522253692150116,0.2044021636247635
",",0.3087472915649414,0.2786177098751068,0.2681026756763458,0.33544227480888367,0.2415458858013153,0.4691906273365021,0.427140474319458,0.24666790664196014,0.25757819414138794,0.38314947485923767,0.2719281017780304,0.31091248989105225
historians,0.3240909278392792,0.15712709724903107,0.16621258854866028,0.1631709486246109,0.34655067324638367,0.16763648390769958,0.18169201910495758,0.152030348777771,0.10019246488809586,0.209347665309906,0.20797955989837646,0.15053395926952362
henry,0.1911626160144806,0.08440156280994415,0.18136420845985413,0.22733138501644135,0.2080661952495575,0.17977802455425262,0.24300003051757812,0.1129571720957756,0.1589769423007965,0.2414405643939972,0.2223862111568451,0.16836383938789368
louis,0.11922219395637512,0.07764822244644165,0.15895554423332214,0.2206699252128601,0.21827705204486847,0.14816492795944214,0.17078496515750885,0.08578021079301834,0.18250592052936554,0.18360884487628937,0.16016371548175812,0.09819188714027405
gates,0.12827859818935394,0.25055092573165894,0.2306160032749176,0.176400288939476,0.1604660451412201,0.17137309908866882,0.1728413850069046,0.09480355679988861,0.0887930691242218,0.22418011724948883,0.15920326113700867,0.1212976723909378
",",0.3087472915649414,0.2786177098751068,0.2681026756763458,0.33544227480888367,0.2415458858013153,0.4691906273365021,0.427140474319458,0.24666790664196014,0.25757819414138794,0.38314947485923767,0.2719281017780304,0.31091248989105225
jr.,0.2862679958343506,0.10691119730472565,0.19058288633823395,0.2264157086610794,0.08502735942602158,0.14305830001831055,0.28598788380622864,0.06717018038034439,0.15528398752212524,0.16665394604206085,0.1663207709789276,0.3112807273864746
and,0.31309178471565247,0.3074205219745636,0.2169238030910492,0.31779077649116516,0.16645929217338562,0.3859752118587494,0.3739250600337982,0.21924199163913727,0.28606608510017395,0.3571503460407257,0.2453373372554779,0.20544172823429108
niall,0.14625470340251923,0.14678692817687988,0.2062654346227646,0.22143056988716125,0.25465723872184753,0.17709916830062866,0.1979023665189743,0.16017930209636688,0.2026410698890686,0.1468954086303711,0.2825302183628082,0.07829000055789948
ferguson,0.08407007157802582,0.17837031185626984,0.19047628343105316,0.20529358088970184,0.19852103292942047,0.16255512833595276,0.17336007952690125,0.14446145296096802,0.24477139115333557,0.1545408070087433,0.2492360770702362,0.14220969378948212
",",0.3087472915649414,0.2786177098751068,0.2681026756763458,0.33544227480888367,0.2415458858013153,0.4691906273365021,0.427140474319458,0.24666790664196014,0.25757819414138794,0.38314947485923767,0.2719281017780304,0.31091248989105225
economists,0.26094529032707214,0.27093154191970825,0.16463695466518402,0.1650315821170807,0.436480849981308,0.2185990959405899,0.19890359044075012,0.23912987112998962,0.18860551714897156,0.1847120225429535,0.31721630692481995,0.1671878695487976
amartya,0.24396300315856934,0.1743670552968979,0.29900792241096497,0.27391472458839417,0.31032800674438477,0.19212092459201813,0.2074136734008789,0.298871248960495,0.2699480950832367,0.21879903972148895,0.284942626953125,0.24765382707118988
sen,0.08816701918840408,0.08257915824651718,0.15860958397388458,0.24174094200134277,0.15567241609096527,0.1072603240609169,0.13778790831565857,0.1660335808992386,0.20699542760849,0.1618785709142685,0.19445420801639557,0.20368841290473938
",",0.3087472915649414,0.2786177098751068,0.2681026756763458,0.33544227480888367,0.2415458858013153,0.4691906273365021,0.427140474319458,0.24666790664196014,0.25757819414138794,0.38314947485923767,0.2719281017780304,0.31091248989105225
n.,0.07859472185373306,-0.04667722061276436,-0.04277723655104637,0.002681551268324256,0.08821406215429306,-0.09285721182823181,-0.03938712924718857,-0.1041874885559082,0.010484256781637669,-0.16107633709907532,0.02265148051083088,0.04318316653370857
gregory,0.11042284965515137,0.155488058924675,0.04710914194583893,0.14846546947956085,0.252095103263855,0.13286930322647095,0.15453842282295227,0.1431748867034912,0.1266099512577057,0.16245046257972717,0.24619683623313904,0.22212301194667816
mankiw,0.262482613325119,0.16779725253582,0.19456155598163605,0.27030840516090393,0.21001054346561432,0.21939687430858612,0.2300044149160385,0.13938680291175842,0.1709631234407425,0.2563380002975464,0.26540616154670715,0.25872716307640076
",",0.3087472915649414,0.2786177098751068,0.2681026756763458,0.33544227480888367,0.2415458858013153,0.4691906273365021,0.427140474319458,0.24666790664196014,0.25757819414138794,0.38314947485923767,0.2719281017780304,0.31091248989105225
robert,0.1948658525943756,0.11664251983165741,0.18474408984184265,0.22147998213768005,0.24376234412193298,0.16191203892230988,0.2100449502468109,0.19012585282325745,0.12216294556856155,0.16207672655582428,0.2635907828807831,0.11293095350265503
barro,0.1872328519821167,0.09594666957855225,0.12253353744745255,0.2061055451631546,0.17861466109752655,0.1727064698934555,0.22346152365207672,0.16337493062019348,0.20602485537528992,0.2018011212348938,0.25786036252975464,0.18375037610530853
",",0.3087472915649414,0.2786177098751068,0.2681026756763458,0.33544227480888367,0.2415458858013153,0.4691906273365021,0.427140474319458,0.24666790664196014,0.25757819414138794,0.38314947485923767,0.2719281017780304,0.31091248989105225
stephen,0.19542662799358368,0.05951469764113426,0.14950266480445862,0.16349732875823975,0.2045336663722992,0.1521863490343094,0.18099015951156616,0.15449227392673492,0.12725116312503815,0.2029900699853897,0.2636057436466217,0.13611415028572083
a.,-0.06772881746292114,0.0552162230014801,0.037936773151159286,-0.10877593606710434,0.0710374191403389,-0.0016085113165900111,0.016792887821793556,0.020903155207633972,-0.0726902037858963,0.06050189957022667,0.02444491907954216,0.04165230318903923
marglin,0.23427021503448486,0.17140425741672516,0.17422722280025482,0.2438160926103592,0.2517665922641754,0.28148311376571655,0.3087208867073059,0.14696069061756134,0.18926990032196045,0.18745484948158264,0.271353155374527,0.20473620295524597
",",0.3087472915649414,0.2786177098751068,0.2681026756763458,0.33544227480888367,0.2415458858013153,0.4691906273365021,0.427140474319458,0.24666790664196014,0.25757819414138794,0.38314947485923767,0.2719281017780304,0.31091248989105225
don,0.35582780838012695,0.17284181714057922,0.13654033839702606,0.17057283222675323,0.11430437862873077,0.2676617205142975,0.22452358901500702,0.07470674812793732,0.06845523416996002,0.18485203385353088,0.10773316025733948,0.38422471284866333
m.,-0.032949499785900116,-0.10227610170841217,0.057040005922317505,0.037600308656692505,0.17346946895122528,-0.06526678055524826,-0.04543856158852577,0.03068729303777218,0.042803362011909485,0.11277322471141815,0.00727808615192771,-0.0002856669598259032
wilson,0.1282895803451538,0.2313554584980011,0.18341636657714844,0.20656239986419678,0.12568938732147217,0.09424737840890884,0.18023544549942017,0.16958270967006683,0.14752741158008575,0.22263136506080627,0.2803606688976288,0.1055358424782753
iii,0.09164873510599136,0.06770514696836472,0.1697583794593811,0.17699429392814636,0.15950407087802887,0.1991383284330368,0.21403419971466064,0.1026202142238617,0.11476144194602966,0.11366314440965652,0.18306803703308105,0.13642357289791107
and,0.31309178471565247,0.3074205219745636,0.2169238030910492,0.31779077649116516,0.16645929217338562,0.3859752118587494,0.3739250600337982,0.21924199163913727,0.28606608510017395,0.3571503460407257,0.2453373372554779,0.20544172823429108
martin,0.14814218878746033,0.11015798896551132,0.17107988893985748,0.22515174746513367,0.1468261182308197,0.17765893042087555,0.2163310945034027,0.21915902197360992,0.16431619226932526,0.13322176039218903,0.15500181913375854,0.060103293508291245
feldstein,0.17719539999961853,0.3168632388114929,0.19194352626800537,0.21883828938007355,0.35984715819358826,0.2568907141685486,0.24829205870628357,0.225681871175766,0.25458404421806335,0.16481350362300873,0.2921133041381836,0.18266844749450684
",",0.3087472915649414,0.2786177098751068,0.2681026756763458,0.33544227480888367,0.2415458858013153,0.4691906273365021,0.427140474319458,0.24666790664196014,0.25757819414138794,0.38314947485923767,0.2719281017780304,0.31091248989105225
political,0.21846716105937958,0.1664467751979828,0.17007482051849365,0.20230716466903687,0.2017277032136917,0.15203817188739777,0.21418654918670654,0.2617945373058319,0.21373574435710907,0.1745688021183014,0.2671944499015808,0.17130474746227264
philosophers,0.34606775641441345,0.16274061799049377,0.10245758295059204,0.10984395444393158,0.5411345362663269,0.1805681586265564,0.19717974960803986,0.27396315336227417,0.1556791514158249,0.10818139463663101,0.2805652320384979,0.20820924639701843
harvey,0.17706412076950073,0.23502454161643982,0.2524021863937378,0.1349407285451889,0.14650432765483856,0.1861274689435959,0.21349062025547028,0.16242676973342896,0.12637320160865784,0.12186114490032196,0.3270922005176544,0.22152839601039886
mansfield,0.13196775317192078,0.2697247862815857,0.13939867913722992,0.2743127942085266,0.1908058077096939,0.18528598546981812,0.21709124743938446,0.09997694194316864,0.14936958253383636,0.17239518463611603,0.26857492327690125,0.12423443049192429
",",0.3087472915649414,0.2786177098751068,0.2681026756763458,0.33544227480888367,0.2415458858013153,0.4691906273365021,0.427140474319458,0.24666790664196014,0.25757819414138794,0.38314947485923767,0.2719281017780304,0.31091248989105225
baroness,0.1394050419330597,0.1229989230632782,0.17625196278095245,0.19898028671741486,0.3530907928943634,0.16748212277889252,0.14032870531082153,0.24078211188316345,0.20700567960739136,0.14927203953266144,0.26356497406959534,0.1162010058760643
shirley,0.1336555927991867,0.11784036457538605,0.15735577046871185,0.1739221215248108,0.09734348952770233,0.13656876981258392,0.16616585850715637,0.11555347591638565,0.15938204526901245,0.13132362067699432,0.21212776005268097,0.127523273229599
williams,0.12967023253440857,0.18507027626037598,0.1683391034603119,0.30993014574050903,0.2017623633146286,0.1387338638305664,0.15783628821372986,0.14937573671340942,0.17282217741012573,0.19486087560653687,0.29025042057037354,0.1924409717321396
and,0.31309178471565247,0.3074205219745636,0.2169238030910492,0.31779077649116516,0.16645929217338562,0.3859752118587494,0.3739250600337982,0.21924199163913727,0.28606608510017395,0.3571503460407257,0.2453373372554779,0.20544172823429108
michael,0.12049687653779984,0.09975866973400116,0.20046944916248322,0.17695996165275574,0.22155039012432098,0.1714853197336197,0.21851083636283875,0.08012887090444565,0.12097931653261185,0.18611879646778107,0.16368213295936584,0.0667748749256134
sandel,0.14957600831985474,0.107802614569664,0.14316688477993011,0.17177721858024597,0.24256494641304016,0.19069215655326843,0.19015222787857056,0.1724805235862732,0.16639702022075653,0.14367607235908508,0.21935471892356873,0.14696018397808075
",",0.3087472915649414,0.2786177098751068,0.2681026756763458,0.33544227480888367,0.2415458858013153,0.4691906273365021,0.427140474319458,0.24666790664196014,0.25757819414138794,0.38314947485923767,0.2719281017780304,0.31091248989105225
fields,0.14054246246814728,0.9999999403953552,0.27832892537117004,0.1305157095193863,0.22101712226867676,0.1549985706806183,0.1733706295490265,0.20650863647460938,0.07195442169904709,0.13652274012565613,0.15723970532417297,0.1411406248807907
medalist,0.08625249564647675,0.20947030186653137,0.6960821151733398,0.33125776052474976,0.3296198844909668,0.11983080953359604,0.17369650304317474,0.18210369348526,0.24901849031448364,0.25404247641563416,0.2788544297218323,0.13596177101135254
mathematician,0.1574619710445404,0.22101712226867676,0.20689566433429718,0.17035801708698273,1.0,0.16697776317596436,0.1705360859632492,0.23722121119499207,0.1835365742444992,0.10030800104141235,0.23200081288814545,0.11787978559732437
shing-tung,0.15563088655471802,0.062402110546827316,0.11071339249610901,0.15275150537490845,0.13487690687179565,0.24077168107032776,0.22808009386062622,0.17797207832336426,0.17839573323726654,0.17853190004825592,0.13690896332263947,0.1754719763994217
yau,0.17150600254535675,0.14583805203437805,0.10471880435943604,0.11153130978345871,0.217415452003479,0.12554112076759338,0.15986162424087524,0.12228380888700485,0.10366590321063995,0.15794716775417328,0.20816004276275635,0.1953299641609192
",",0.3087472915649414,0.2786177098751068,0.2681026756763458,0.33544227480888367,0.2415458858013153,0.4691906273365021,0.427140474319458,0.24666790664196014,0.25757819414138794,0.38314947485923767,0.2719281017780304,0.31091248989105225
political,0.21846716105937958,0.1664467751979828,0.17007482051849365,0.20230716466903687,0.2017277032136917,0.15203817188739777,0.21418654918670654,0.2617945373058319,0.21373574435710907,0.1745688021183014,0.2671944499015808,0.17130474746227264
scientists,0.30003565549850464,0.20199903845787048,0.10226117819547653,0.08082526922225952,0.39426714181900024,0.24610774219036102,0.21906225383281708,0.24026121199131012,0.14987948536872864,0.20222648978233337,0.2709558606147766,0.16597221791744232
robert,0.1948658525943756,0.11664251983165741,0.18474408984184265,0.22147998213768005,0.24376234412193298,0.16191203892230988,0.2100449502468109,0.19012585282325745,0.12216294556856155,0.16207672655582428,0.2635907828807831,0.11293095350265503
putnam,0.17298521101474762,0.16744045913219452,0.2170141339302063,0.19338923692703247,0.22092346847057343,0.22394925355911255,0.26100388169288635,0.19083081185817719,0.14971491694450378,0.15540045499801636,0.4229748547077179,0.2268258035182953
",",0.3087472915649414,0.2786177098751068,0.2681026756763458,0.33544227480888367,0.2415458858013153,0.4691906273365021,0.427140474319458,0.24666790664196014,0.25757819414138794,0.38314947485923767,0.2719281017780304,0.31091248989105225
joseph,0.20494906604290009,0.13613618910312653,0.1771729290485382,0.18095800280570984,0.31665533781051636,0.1339416801929474,0.14221104979515076,0.10589522868394852,0.14783358573913574,0.14801445603370667,0.1876031458377838,0.08421234786510468
nye,0.26233023405075073,0.09319049119949341,0.23081748187541962,0.21196693181991577,0.17877158522605896,0.18109290301799774,0.1915118396282196,0.21030281484127045,0.15772877633571625,0.19880785048007965,0.2693352997303009,0.2658374607563019
",",0.3087472915649414,0.2786177098751068,0.2681026756763458,0.33544227480888367,0.2415458858013153,0.4691906273365021,0.427140474319458,0.24666790664196014,0.25757819414138794,0.38314947485923767,0.2719281017780304,0.31091248989105225
and,0.31309178471565247,0.3074205219745636,0.2169238030910492,0.31779077649116516,0.16645929217338562,0.3859752118587494,0.3739250600337982,0.21924199163913727,0.28606608510017395,0.3571503460407257,0.2453373372554779,0.20544172823429108
stanley,0.11021901667118073,0.07842503488063812,0.1789163053035736,0.3152270019054413,0.13095709681510925,0.0982796773314476,0.135273277759552,0.09643919765949249,0.12559112906455994,0.1260109543800354,0.17067119479179382,0.11196144670248032
hoffmann,0.19237521290779114,0.16682352125644684,0.12649084627628326,0.19573767483234406,0.3557905852794647,0.17877796292304993,0.17967326939105988,0.17188429832458496,0.18517272174358368,0.12716034054756165,0.22347746789455414,0.13374179601669312
",",0.3087472915649414,0.2786177098751068,0.2681026756763458,0.33544227480888367,0.2415458858013153,0.4691906273365021,0.427140474319458,0.24666790664196014,0.25757819414138794,0.38314947485923767,0.2719281017780304,0.31091248989105225
scholar/composers,0.2743579149246216,0.20150528848171234,0.23526816070079803,0.2823065519332886,0.4372515380382538,0.17253902554512024,0.2239258587360382,0.3282924294471741,0.20652556419372559,0.21810109913349152,0.3472821116447449,0.2483934462070465
robert,0.1948658525943756,0.11664251983165741,0.18474408984184265,0.22147998213768005,0.24376234412193298,0.16191203892230988,0.2100449502468109,0.19012585282325745,0.12216294556856155,0.16207672655582428,0.2635907828807831,0.11293095350265503
levin,0.21233150362968445,0.12468499690294266,0.16137909889221191,0.19160155951976776,0.288309246301651,0.1515219509601593,0.19118498265743256,0.2267327606678009,0.14408279955387115,0.1358669400215149,0.27488669753074646,0.16912634670734406
and,0.31309178471565247,0.3074205219745636,0.2169238030910492,0.31779077649116516,0.16645929217338562,0.3859752118587494,0.3739250600337982,0.21924199163913727,0.28606608510017395,0.3571503460407257,0.2453373372554779,0.20544172823429108
