,what,color,were,the,footballs,handed,out,to,a,variety,of,high,schools,",",leading,up,to,super,bowl,50,?
;,0.10986888408660889,0.14817428588867188,0.14040996134281158,0.09152708947658539,0.022635281085968018,0.05895383656024933,-0.060155294835567474,0.0979827418923378,-0.02122584730386734,0.060320962220430374,0.054534342139959335,-0.012911408208310604,0.006539041642099619,0.04938793554902077,0.01029250118881464,-0.028705401346087456,0.0979827418923378,0.0580664724111557,0.03451862558722496,-0.044462960213422775,0.10349778085947037
gold-tinted,0.25862276554107666,0.2732832729816437,0.3200903832912445,0.34194332361221313,0.26315808296203613,0.2648618519306183,0.2973138093948364,0.23337867856025696,0.28106728196144104,0.21366587281227112,0.2565603256225586,0.17896109819412231,0.13452696800231934,0.33270150423049927,0.22716310620307922,0.21653050184249878,0.23337867856025696,0.21833153069019318,0.3090018332004547,0.095573790371418,0.21912521123886108
logos,0.24573560059070587,0.23626486957073212,0.19445045292377472,0.22483909130096436,0.14910954236984253,0.2020980417728424,0.15549492835998535,0.24047820270061493,0.13749617338180542,0.1982235610485077,0.20088501274585724,0.05328502506017685,0.1758936196565628,0.23948726058006287,0.10211392492055893,0.13814082741737366,0.24047820270061493,0.13980142772197723,0.06191003695130348,0.13113391399383545,0.3621874749660492
were,0.22298263013362885,0.12284558266401291,1.0000001192092896,0.3906462490558624,0.2367190271615982,0.24834676086902618,0.3354760408401489,0.31913647055625916,0.17203083634376526,0.2129938155412674,0.34038281440734863,0.15924203395843506,0.2387605458498001,0.36755475401878357,0.1924321949481964,0.29601457715034485,0.31913647055625916,0.18743500113487244,0.17085392773151398,0.025104328989982605,0.17890112102031708
implemented,0.2723406255245209,0.13211099803447723,0.22323176264762878,0.21611113846302032,0.17448438704013824,0.22935962677001953,0.20181062817573547,0.27309197187423706,0.2648390829563141,0.20589755475521088,0.20162434875965118,0.12295159697532654,0.2374875545501709,0.25661253929138184,0.16817665100097656,0.1734461784362793,0.27309197187423706,0.18682299554347992,0.12407568097114563,0.015530250035226345,0.27067989110946655
across,0.24809791147708893,0.1356656849384308,0.22917133569717407,0.3816230297088623,0.2094002664089203,0.1681472510099411,0.39612263441085815,0.36818596720695496,0.2660536468029022,0.2688472867012024,0.2936134934425354,0.23569531738758087,0.22264358401298523,0.22515052556991577,0.21412047743797302,0.32286134362220764,0.36818596720695496,0.1142096221446991,0.10498353838920593,-0.008373823016881943,0.17034576833248138
the,0.42745697498321533,0.21895472705364227,0.3906462490558624,1.0,0.1870453655719757,0.24640175700187683,0.39404502511024475,0.535392165184021,0.5829201340675354,0.22543764114379883,0.733189046382904,0.28034812211990356,0.22905772924423218,0.4933079481124878,0.3809107840061188,0.38423117995262146,0.535392165184021,0.21959073841571808,0.21576224267482758,0.03602437674999237,0.22068053483963013
nfl,0.12579965591430664,0.23169848322868347,0.12345176935195923,0.15305201709270477,0.41187790036201477,0.1710164099931717,0.2180798351764679,0.1526731252670288,0.1210956797003746,0.13974511623382568,0.1524115800857544,0.1685030162334442,0.21344323456287384,0.18939071893692017,0.122229665517807,0.19250789284706116,0.1526731252670288,0.319060355424881,0.48354101181030273,-0.06279195845127106,0.10610254108905792
's,0.02692362666130066,-0.02538621611893177,0.007088581565767527,-0.01540423184633255,-0.015378043055534363,-0.00726638687774539,0.0021837172098457813,0.03782717138528824,0.04866964742541313,0.01577920839190483,-0.03817026689648628,-0.04658069461584091,0.003616944421082735,-0.0016132977325469255,-0.05591977760195732,-0.08862818777561188,0.03782717138528824,0.09726737439632416,-0.02838491089642048,-0.01041578408330679,-0.023395681753754616
properties,0.23360128700733185,0.2783186733722687,0.20561382174491882,0.20062518119812012,0.1495962291955948,0.1694795787334442,0.177797332406044,0.2760433554649353,0.21527832746505737,0.2345130741596222,0.2832101881504059,0.17972242832183838,0.1605137437582016,0.21241174638271332,0.1193036362528801,0.12912093102931976,0.2760433554649353,0.09991060942411423,0.10915952920913696,0.060957156121730804,0.12601029872894287
and,0.31309178471565247,0.21500243246555328,0.42175528407096863,0.5171257257461548,0.2489042729139328,0.2090306580066681,0.3881998062133789,0.48971283435821533,0.3739250600337982,0.3154589533805847,0.5116966962814331,0.2911888659000397,0.29319998621940613,0.6633074283599854,0.34015700221061707,0.4032393991947174,0.48971283435821533,0.18368244171142578,0.1698254644870758,0.0032697415444999933,0.20544172823429108
painted,0.19051748514175415,0.23317764699459076,0.28873059153556824,0.18695808947086334,0.19466306269168854,0.16712260246276855,0.15994545817375183,0.17417682707309723,0.18873080611228943,0.15757893025875092,0.21165502071380615,0.1525576114654541,0.09090019762516022,0.1939309537410736,0.12026003748178482,0.15673670172691345,0.17417682707309723,0.1073715016245842,0.21304813027381897,0.08831141889095306,0.13457663357257843
on,0.34226128458976746,0.20340315997600555,0.2774328887462616,0.5107308030128479,0.18240197002887726,0.2101212739944458,0.39060163497924805,0.41031414270401,0.3848365545272827,0.2371467798948288,0.3966929316520691,0.20843200385570526,0.18452578783035278,0.49057599902153015,0.19906695187091827,0.34194523096084595,0.41031414270401,0.1569211632013321,0.1334993690252304,0.05590687692165375,0.2714994251728058
fields,0.14054246246814728,0.1414540857076645,0.13715113699436188,0.16397054493427277,0.13094696402549744,0.15690487623214722,0.16583122313022614,0.24277333915233612,0.1733706295490265,0.2112439125776291,0.19633589684963226,0.14370527863502502,0.2222396284341812,0.2786177098751068,0.1686290204524994,0.1366696059703827,0.24277333915233612,0.08708840608596802,0.16866959631443024,-0.08669588714838028,0.1411406248807907
",",0.3087472915649414,0.20653429627418518,0.36755475401878357,0.4933079481124878,0.2618005573749542,0.19652946293354034,0.3161109685897827,0.44245919585227966,0.427140474319458,0.2583879828453064,0.4946078956127167,0.27938312292099,0.2760516405105591,1.0000001192092896,0.25808972120285034,0.34193792939186096,0.44245919585227966,0.22322475910186768,0.1810409277677536,-0.025195008143782616,0.31091248989105225
the,0.42745697498321533,0.21895472705364227,0.3906462490558624,1.0,0.1870453655719757,0.24640175700187683,0.39404502511024475,0.535392165184021,0.5829201340675354,0.22543764114379883,0.733189046382904,0.28034812211990356,0.22905772924423218,0.4933079481124878,0.3809107840061188,0.38423117995262146,0.535392165184021,0.21959073841571808,0.21576224267482758,0.03602437674999237,0.22068053483963013
numbering,0.26612839102745056,0.20506060123443604,0.2713877260684967,0.33478236198425293,0.16593489050865173,0.09619289636611938,0.17281761765480042,0.280720978975296,0.2533259987831116,0.22837044298648834,0.2694896459579468,0.0586557574570179,0.18628433346748352,0.26845359802246094,0.22743716835975647,0.20840762555599213,0.280720978975296,0.18296942114830017,0.08578565716743469,-0.04261156544089317,0.18656331300735474
of,0.33290785551071167,0.1876296103000641,0.34038281440734863,0.733189046382904,0.2086077779531479,0.23000147938728333,0.34176841378211975,0.41548454761505127,0.5052502155303955,0.21034783124923706,1.0,0.2803038954734802,0.265506386756897,0.4946078956127167,0.29180192947387695,0.32945773005485535,0.41548454761505127,0.14718765020370483,0.2243070751428604,0.006577443331480026,0.1826142966747284
the,0.42745697498321533,0.21895472705364227,0.3906462490558624,1.0,0.1870453655719757,0.24640175700187683,0.39404502511024475,0.535392165184021,0.5829201340675354,0.22543764114379883,0.733189046382904,0.28034812211990356,0.22905772924423218,0.4933079481124878,0.3809107840061188,0.38423117995262146,0.535392165184021,0.21959073841571808,0.21576224267482758,0.03602437674999237,0.22068053483963013
50-yard,0.20699849724769592,0.18793989717960358,0.24769443273544312,0.2974485754966736,0.2674844563007355,0.130684494972229,0.2560451924800873,0.21221671998500824,0.27746275067329407,0.07868582755327225,0.1965905725955963,0.13634134829044342,0.12443557381629944,0.24600011110305786,0.22547562420368195,0.21881666779518127,0.21221671998500824,0.17980119585990906,0.18631784617900848,0.011375758796930313,0.11265861243009567
line,0.2245367169380188,0.1994156837463379,0.16909393668174744,0.29789501428604126,0.14603129029273987,0.10449760407209396,0.20314781367778778,0.2615616023540497,0.23499317467212677,0.12541534006595612,0.23765452206134796,0.19077810645103455,0.11784450709819794,0.22637072205543518,0.20990893244743347,0.25917619466781616,0.2615616023540497,0.1948607861995697,0.09206075221300125,-0.06176300346851349,0.16271452605724335
on,0.34226128458976746,0.20340315997600555,0.2774328887462616,0.5107308030128479,0.18240197002887726,0.2101212739944458,0.39060163497924805,0.41031414270401,0.3848365545272827,0.2371467798948288,0.3966929316520691,0.20843200385570526,0.18452578783035278,0.49057599902153015,0.19906695187091827,0.34194523096084595,0.41031414270401,0.1569211632013321,0.1334993690252304,0.05590687692165375,0.2714994251728058
fields,0.14054246246814728,0.1414540857076645,0.13715113699436188,0.16397054493427277,0.13094696402549744,0.15690487623214722,0.16583122313022614,0.24277333915233612,0.1733706295490265,0.2112439125776291,0.19633589684963226,0.14370527863502502,0.2222396284341812,0.2786177098751068,0.1686290204524994,0.1366696059703827,0.24277333915233612,0.08708840608596802,0.16866959631443024,-0.08669588714838028,0.1411406248807907
was,0.22111038863658905,0.15961390733718872,0.590133786201477,0.48711544275283813,0.19819408655166626,0.22639764845371246,0.28168347477912903,0.3636345863342285,0.4508470594882965,0.1293821632862091,0.4069072902202606,0.19978567957878113,0.19736053049564362,0.45456063747406006,0.27386704087257385,0.24070115387439728,0.3636345863342285,0.21420986950397491,0.21915455162525177,-0.0011744623770937324,0.18412111699581146
colored,0.18799574673175812,0.5748913884162903,0.25098147988319397,0.23921820521354675,0.19082404673099518,0.1745014488697052,0.2266773134469986,0.23767231404781342,0.23160144686698914,0.2982606291770935,0.20577436685562134,0.15698686242103577,0.14662514626979828,0.22846366465091705,0.14197640120983124,0.19244274497032166,0.23767231404781342,0.16287699341773987,0.23187671601772308,0.09715691953897476,0.17333996295928955
gold,0.15779642760753632,0.21654076874256134,0.25720104575157166,0.27136439085006714,0.1751050353050232,0.1278199404478073,0.23781956732273102,0.19999347627162933,0.22218312323093414,0.13576430082321167,0.2101457566022873,0.14780135452747345,0.03437970578670502,0.28787803649902344,0.09614347666501999,0.20839354395866394,0.19999347627162933,0.1844714879989624,0.19331370294094086,0.006151561159640551,0.11542754620313644
",",0.3087472915649414,0.20653429627418518,0.36755475401878357,0.4933079481124878,0.2618005573749542,0.19652946293354034,0.3161109685897827,0.44245919585227966,0.427140474319458,0.2583879828453064,0.4946078956127167,0.27938312292099,0.2760516405105591,1.0000001192092896,0.25808972120285034,0.34193792939186096,0.44245919585227966,0.22322475910186768,0.1810409277677536,-0.025195008143782616,0.31091248989105225
and,0.31309178471565247,0.21500243246555328,0.42175528407096863,0.5171257257461548,0.2489042729139328,0.2090306580066681,0.3881998062133789,0.48971283435821533,0.3739250600337982,0.3154589533805847,0.5116966962814331,0.2911888659000397,0.29319998621940613,0.6633074283599854,0.34015700221061707,0.4032393991947174,0.48971283435821533,0.18368244171142578,0.1698254644870758,0.0032697415444999933,0.20544172823429108
beginning,0.3351518511772156,0.21635805070400238,0.31133952736854553,0.49622642993927,0.12558285892009735,0.18491046130657196,0.27959534525871277,0.32582011818885803,0.31769853830337524,0.19025754928588867,0.36558160185813904,0.13475413620471954,0.11850869655609131,0.31347912549972534,0.3017001748085022,0.23930491507053375,0.32582011818885803,0.1733865588903427,0.17699073255062103,0.04047684744000435,0.19413669407367706
on,0.34226128458976746,0.20340315997600555,0.2774328887462616,0.5107308030128479,0.18240197002887726,0.2101212739944458,0.39060163497924805,0.41031414270401,0.3848365545272827,0.2371467798948288,0.3966929316520691,0.20843200385570526,0.18452578783035278,0.49057599902153015,0.19906695187091827,0.34194523096084595,0.41031414270401,0.1569211632013321,0.1334993690252304,0.05590687692165375,0.2714994251728058
week,0.2483774870634079,0.19774609804153442,0.19920413196086884,0.28402599692344666,0.19553178548812866,0.15570680797100067,0.24986295402050018,0.27498435974121094,0.20796456933021545,0.17259545624256134,0.17998629808425903,0.1627466231584549,0.17903921008110046,0.3187089264392853,0.22400985658168793,0.222646102309227,0.27498435974121094,0.18053525686264038,0.2576042413711548,-0.09653012454509735,0.25105318427085876
7,-0.1699475795030594,-0.1588040143251419,-0.05149832367897034,-0.1142377033829689,-0.1497097909450531,-0.06970645487308502,-0.20762325823307037,-0.1819358468055725,-0.06565704196691513,-0.11804165691137314,-0.04983885586261749,-0.0927848070859909,-0.013381686061620712,0.07715427130460739,-0.06673620641231537,-0.10324715822935104,-0.1819358468055725,-0.11163666844367981,-0.12705844640731812,-0.104477159678936,-0.15092156827449799
",",0.3087472915649414,0.20653429627418518,0.36755475401878357,0.4933079481124878,0.2618005573749542,0.19652946293354034,0.3161109685897827,0.44245919585227966,0.427140474319458,0.2583879828453064,0.4946078956127167,0.27938312292099,0.2760516405105591,1.0000001192092896,0.25808972120285034,0.34193792939186096,0.44245919585227966,0.22322475910186768,0.1810409277677536,-0.025195008143782616,0.31091248989105225
all,0.41981086134910583,0.2018435001373291,0.4387909770011902,0.4860881567001343,0.20749691128730774,0.30576515197753906,0.3568567633628845,0.42520734667778015,0.2696802616119385,0.3030521869659424,0.42798417806625366,0.23327398300170898,0.31516021490097046,0.425624817609787,0.26129308342933655,0.3293834626674652,0.42520734667778015,0.26925644278526306,0.2204573154449463,0.10941741615533829,0.29575422406196594
sideline,0.3090035319328308,0.250257670879364,0.13652224838733673,0.2606579065322876,0.29786431789398193,0.17844606935977936,0.20325689017772675,0.20917049050331116,0.20382322371006012,0.20821496844291687,0.11210323870182037,0.18838223814964294,0.21453265845775604,0.22783276438713074,0.21145066618919373,0.2036111056804657,0.20917049050331116,0.2961301803588867,0.33748066425323486,0.005377794615924358,0.2637002468109131
jackets,0.138166144490242,0.34018102288246155,0.21245796978473663,0.22636963427066803,0.3135911524295807,0.3150268793106079,0.23241814970970154,0.23376785218715668,0.18820354342460632,0.21174359321594238,0.13493965566158295,0.12598097324371338,0.2428470402956009,0.21782124042510986,0.22385354340076447,0.2184239774942398,0.23376785218715668,0.1899246871471405,0.2728385329246521,0.0486503541469574,0.0852784663438797
and,0.31309178471565247,0.21500243246555328,0.42175528407096863,0.5171257257461548,0.2489042729139328,0.2090306580066681,0.3881998062133789,0.48971283435821533,0.3739250600337982,0.3154589533805847,0.5116966962814331,0.2911888659000397,0.29319998621940613,0.6633074283599854,0.34015700221061707,0.4032393991947174,0.48971283435821533,0.18368244171142578,0.1698254644870758,0.0032697415444999933,0.20544172823429108
hats,0.29457175731658936,0.2166050374507904,0.3387053608894348,0.24366404116153717,0.2148268222808838,0.23178942501544952,0.25738558173179626,0.24897365272045135,0.19325564801692963,0.22336356341838837,0.2087404876947403,0.1275354027748108,0.14627641439437866,0.24768668413162231,0.13723531365394592,0.1982051581144333,0.24897365272045135,0.12189412862062454,0.19273144006729126,0.041738152503967285,0.22648833692073822
featured,0.20330384373664856,0.1986236274242401,0.26517489552497864,0.28660184144973755,0.1487901508808136,0.13921886682510376,0.21293368935585022,0.1969822198152542,0.3058987855911255,0.21786004304885864,0.2342860847711563,0.19052623212337494,0.14343389868736267,0.27189624309539795,0.19965201616287231,0.22620642185211182,0.1969822198152542,0.24398969113826752,0.18793275952339172,0.08678045123815536,0.2944096624851227
gold-trimmed,0.3198505938053131,0.3210209012031555,0.31673628091812134,0.3633308410644531,0.20542572438716888,0.29202112555503845,0.309944212436676,0.29651981592178345,0.34725916385650635,0.2777576446533203,0.29429855942726135,0.20067188143730164,0.19521118700504303,0.3834155201911926,0.24567687511444092,0.2977633476257324,0.29651981592178345,0.21647635102272034,0.27731314301490784,0.07611178606748581,0.3005979359149933
logos,0.24573560059070587,0.23626486957073212,0.19445045292377472,0.22483909130096436,0.14910954236984253,0.2020980417728424,0.15549492835998535,0.24047820270061493,0.13749617338180542,0.1982235610485077,0.20088501274585724,0.05328502506017685,0.1758936196565628,0.23948726058006287,0.10211392492055893,0.13814082741737366,0.24047820270061493,0.13980142772197723,0.06191003695130348,0.13113391399383545,0.3621874749660492
.,0.3567904531955719,0.2641010880470276,0.3378238379955292,0.5934505462646484,0.23555748164653778,0.19229812920093536,0.34234723448753357,0.4645031690597534,0.50484299659729,0.18405137956142426,0.5352458953857422,0.24301011860370636,0.2752705216407776,0.6812511086463928,0.2186424434185028,0.351434588432312,0.4645031690597534,0.2757420241832733,0.21516893804073334,0.04325474053621292,0.4130953550338745
