,in,2012-13,",",abc,debuted,a,comedy,last,man,standing,starring,who,?
also,0.5073733329772949,0.1038036197423935,0.4717654287815094,0.2030053734779358,0.22665639221668243,0.5149940252304077,0.21188123524188995,0.3057452142238617,0.2846953868865967,0.22969025373458862,0.2673586905002594,0.47919341921806335,0.21848613023757935
became,0.31047213077545166,0.07943832129240036,0.2798398435115814,0.14350707828998566,0.28546249866485596,0.28774285316467285,0.1374613344669342,0.22279223799705505,0.1800718605518341,0.18179762363433838,0.15481045842170715,0.2624726891517639,0.11374033987522125
a,0.539380669593811,0.008951177820563316,0.427140474319458,0.21331243216991425,0.22790193557739258,1.0,0.2229022979736328,0.2864423990249634,0.27759313583374023,0.3191242814064026,0.1632450371980667,0.36608949303627014,0.23916715383529663
midseason,0.26524102687835693,0.11051048338413239,0.277270644903183,0.35334235429763794,0.31649282574653625,0.28778553009033203,0.30246227979660034,0.26525503396987915,0.22754232585430145,0.27016681432724,0.2924797236919403,0.2802484929561615,0.2094298005104065
sleeper,0.19299326837062836,0.07019460946321487,0.22199943661689758,0.1742730438709259,0.20218078792095184,0.2327415943145752,0.183238223195076,0.26916953921318054,0.24619285762310028,0.24040108919143677,0.23950406908988953,0.2380826622247696,0.20988863706588745
hit,0.24006043374538422,0.01700906828045845,0.2842342257499695,0.137809619307518,0.4101061522960663,0.2646505832672119,0.21680782735347748,0.16540664434432983,0.1441974937915802,0.22263430058956146,0.2639755308628082,0.19823187589645386,0.14460130035877228
on,0.46853652596473694,-0.06762508302927017,0.49057599902153015,0.2862928807735443,0.3414226770401001,0.3848365545272827,0.22421178221702576,0.2517152428627014,0.2439323514699936,0.25366199016571045,0.22701314091682434,0.2340552806854248,0.2714994251728058
sundays,0.2116008996963501,-0.04152172431349754,0.2922166585922241,0.33209943771362305,0.38769403100013733,0.18547041714191437,0.2621549963951111,0.16894304752349854,0.16298776865005493,0.1275569051504135,0.2584902048110962,0.15255171060562134,0.20735390484333038
in,1.0,0.07313242554664612,0.5201468467712402,0.1697147786617279,0.25110283493995667,0.539380669593811,0.2529917359352112,0.30714505910873413,0.19554144144058228,0.23342552781105042,0.213377445936203,0.2792111933231354,0.20430970191955566
the,0.6662389636039734,-0.028053246438503265,0.4933079481124878,0.2068762183189392,0.28418588638305664,0.5829201340675354,0.18746663630008698,0.3698786795139313,0.23171134293079376,0.32312217354774475,0.2360517829656601,0.3733934462070465,0.22068053483963013
spring,0.3244975805282593,0.13618157804012299,0.30197975039482117,0.0986001268029213,0.1894698143005371,0.23113512992858887,0.1259383112192154,0.21774384379386902,0.10430006682872772,0.156110942363739,0.23011766374111176,0.12822824716567993,0.06767474114894867
of,0.5696388483047485,0.012305482290685177,0.4946078956127167,0.14607268571853638,0.18094587326049805,0.5052502155303955,0.16859161853790283,0.3052992522716522,0.16490690410137177,0.30196839570999146,0.16407893598079681,0.2827862501144409,0.1826142966747284
2010,0.2692960798740387,-0.1376057118177414,0.24006164073944092,0.06600058078765869,0.06955283880233765,0.18140065670013428,0.1045011356472969,0.17060241103172302,0.10292670130729675,0.1255037635564804,0.0408414751291275,0.30279624462127686,0.21232788264751434
;,0.092739537358284,-0.034950144588947296,0.04938793554902077,-0.0012340332614257932,0.08609592169523239,-0.02122584730386734,0.07781769335269928,0.06822862476110458,0.10107897222042084,0.023027893155813217,0.028097473084926605,0.007937713526189327,0.10349778085947037
the,0.6662389636039734,-0.028053246438503265,0.4933079481124878,0.2068762183189392,0.28418588638305664,0.5829201340675354,0.18746663630008698,0.3698786795139313,0.23171134293079376,0.32312217354774475,0.2360517829656601,0.3733934462070465,0.22068053483963013
following,0.355264812707901,-0.08186183124780655,0.27101513743400574,0.1467348337173462,0.20020556449890137,0.27489006519317627,0.13074500858783722,0.2649783194065094,0.10722397267818451,0.17021578550338745,0.14125165343284607,0.1758657693862915,0.1555173695087433
season,0.2184021919965744,0.047769222408533096,0.2232367992401123,0.29887476563453674,0.28713712096214294,0.1855505406856537,0.22992604970932007,0.24131526052951813,0.1445837914943695,0.2408016175031662,0.22230009734630585,0.13809308409690857,0.16793298721313477
",",0.5201468467712402,0.16629858314990997,1.0000001192092896,0.2097204476594925,0.23864160478115082,0.427140474319458,0.17748676240444183,0.29026782512664795,0.26654794812202454,0.22449126839637756,0.2219839245080948,0.3365725874900818,0.31091248989105225
it,0.5130809545516968,-0.04128694534301758,0.48329564929008484,0.17324577271938324,0.22073976695537567,0.5452592968940735,0.20392665266990662,0.23236626386642456,0.24744457006454468,0.19617533683776855,0.2389519065618515,0.2868398427963257,0.25732165575027466
became,0.31047213077545166,0.07943832129240036,0.2798398435115814,0.14350707828998566,0.28546249866485596,0.28774285316467285,0.1374613344669342,0.22279223799705505,0.1800718605518341,0.18179762363433838,0.15481045842170715,0.2624726891517639,0.11374033987522125
the,0.6662389636039734,-0.028053246438503265,0.4933079481124878,0.2068762183189392,0.28418588638305664,0.5829201340675354,0.18746663630008698,0.3698786795139313,0.23171134293079376,0.32312217354774475,0.2360517829656601,0.3733934462070465,0.22068053483963013
tentpole,0.3280949890613556,0.016726424917578697,0.295224666595459,0.22342577576637268,0.2482021301984787,0.34259429574012756,0.19882118701934814,0.28451764583587646,0.17616982758045197,0.28955531120300293,0.19062964618206024,0.20308054983615875,0.23749323189258575
of,0.5696388483047485,0.012305482290685177,0.4946078956127167,0.14607268571853638,0.18094587326049805,0.5052502155303955,0.16859161853790283,0.3052992522716522,0.16490690410137177,0.30196839570999146,0.16407893598079681,0.2827862501144409,0.1826142966747284
the,0.6662389636039734,-0.028053246438503265,0.4933079481124878,0.2068762183189392,0.28418588638305664,0.5829201340675354,0.18746663630008698,0.3698786795139313,0.23171134293079376,0.32312217354774475,0.2360517829656601,0.3733934462070465,0.22068053483963013
network,0.19496823847293854,0.006518986076116562,0.1932937651872635,0.4295894205570221,0.28641700744628906,0.17299489676952362,0.25875306129455566,0.11574498564004898,0.11129157245159149,0.08816715329885483,0.19708214700222015,0.16999904811382294,0.17853789031505585
's,-0.037580832839012146,0.02609037235379219,-0.0016132977325469255,0.06670809537172318,0.025340793654322624,0.04866964742541313,0.09444256871938705,0.03682802617549896,-0.04544515535235405,-0.062237318605184555,0.02958458475768566,0.05599616840481758,-0.023395681753754616
friday,0.2214287966489792,-0.044303037226200104,0.2664710581302643,0.2574578821659088,0.303450345993042,0.23667015135288239,0.2897522449493408,0.2190975695848465,0.16412638127803802,0.17840419709682465,0.23953017592430115,0.16030846536159515,0.15959392488002777
night,0.24847309291362762,0.06749055534601212,0.24717365205287933,0.21145369112491608,0.2687590420246124,0.23192226886749268,0.2949121594429016,0.2608315944671631,0.2170173078775406,0.239191472530365,0.2871383726596832,0.21137207746505737,0.13794848322868347
schedule,0.20525701344013214,-0.09206967800855637,0.183579683303833,0.24818992614746094,0.16820171475410461,0.20767942070960999,0.16781944036483765,0.26685667037963867,0.08278686553239822,0.14784711599349976,0.2153196632862091,0.16836145520210266,0.16743622720241547
",",0.5201468467712402,0.16629858314990997,1.0000001192092896,0.2097204476594925,0.23864160478115082,0.427140474319458,0.17748676240444183,0.29026782512664795,0.26654794812202454,0.22449126839637756,0.2219839245080948,0.3365725874900818,0.31091248989105225
gradually,0.2659119665622711,0.04022206366062164,0.21068459749221802,0.0405542366206646,0.1146833524107933,0.23125456273555756,0.13812753558158875,0.18187126517295837,0.17857101559638977,0.20451565086841583,0.15886805951595306,0.25095894932746887,0.09310194849967957
helping,0.27409082651138306,0.10562478005886078,0.30712568759918213,0.05202822387218475,0.13907122611999512,0.23331527411937714,0.1602131575345993,0.17738360166549683,0.1853078454732895,0.21933019161224365,0.2080419659614563,0.3998202979564667,0.28235307335853577
make,0.268858402967453,-0.010133855976164341,0.324553906917572,0.13722899556159973,0.1019413024187088,0.34303420782089233,0.17232203483581543,0.23047026991844177,0.18677906692028046,0.23610059916973114,0.12043237686157227,0.28430092334747314,0.28314751386642456
abc,0.1697147786617279,0.03813672810792923,0.2097204476594925,1.0000001192092896,0.27247121930122375,0.21331243216991425,0.3460328280925751,0.1956353634595871,0.15322095155715942,0.11138755828142166,0.32220956683158875,0.14673753082752228,0.19065172970294952
a,0.539380669593811,0.008951177820563316,0.427140474319458,0.21331243216991425,0.22790193557739258,1.0,0.2229022979736328,0.2864423990249634,0.27759313583374023,0.3191242814064026,0.1632450371980667,0.36608949303627014,0.23916715383529663
strong,0.21198557317256927,0.09985603392124176,0.3008308410644531,0.12823276221752167,0.14192555844783783,0.3321513831615448,0.2280697077512741,0.12762568891048431,0.18905802071094513,0.2933215796947479,0.09957826137542725,0.2281126081943512,0.11990999430418015
competitor,0.19158650934696198,0.00855671800673008,0.24894049763679504,0.14130257070064545,0.2967001497745514,0.2193763107061386,0.1377464383840561,0.11656107008457184,0.21670836210250854,0.2439555674791336,0.21422353386878967,0.20299553871154785,0.11364347487688065
(,0.3087427020072937,0.13670633733272552,0.6363511681556702,0.183883935213089,0.21379032731056213,0.3206180930137634,0.18415077030658722,0.290768563747406,0.2344263195991516,0.16210083663463593,0.225310817360878,0.2443375140428543,0.40561532974243164
after,0.44050168991088867,0.04249538853764534,0.38860568404197693,0.20314010977745056,0.21718965470790863,0.3831600844860077,0.18257473409175873,0.38612499833106995,0.17411550879478455,0.20568795502185822,0.23042668402194977,0.32549580931663513,0.16608688235282898
being,0.33162933588027954,-0.04503604769706726,0.34499165415763855,0.10816651582717896,0.13999877870082855,0.3727131485939026,0.20114628970623016,0.289389044046402,0.3080531358718872,0.3404594361782074,0.17933455109596252,0.44037187099456787,0.26743772625923157
paired,0.18087998032569885,0.05850055068731308,0.24393874406814575,0.1607665717601776,0.26245108246803284,0.21790704131126404,0.2564038038253784,0.13101515173912048,0.12517116963863373,0.17921824753284454,0.23840391635894775,0.2213495522737503,0.08378737419843674
with,0.4080928862094879,0.053166646510362625,0.4120737314224243,0.17432008683681488,0.20936383306980133,0.3783375024795532,0.24219387769699097,0.1975114792585373,0.175505131483078,0.2784639894962311,0.1795339286327362,0.3282766342163086,0.2433311939239502
20/20,0.04978962242603302,0.0026788159739226103,0.11310062557458878,0.14708572626113892,0.11049316078424454,0.032233305275440216,0.02057117410004139,0.0902622789144516,0.03489917144179344,0.061887361109256744,0.03378072381019592,0.07092493027448654,0.09043065458536148
and,0.4954058527946472,0.16537083685398102,0.6633074283599854,0.16453155875205994,0.17266049981117249,0.3739250600337982,0.2702628970146179,0.25967320799827576,0.22261469066143036,0.26176032423973083,0.22721189260482788,0.41279885172843933,0.20544172823429108
beginning,0.3787442147731781,-0.03426199406385422,0.31347912549972534,0.24296143651008606,0.2747659385204315,0.31769853830337524,0.09535989910364151,0.4193742573261261,0.15126456320285797,0.22877386212348938,0.203279048204422,0.25200510025024414,0.19413669407367706
with,0.4080928862094879,0.053166646510362625,0.4120737314224243,0.17432008683681488,0.20936383306980133,0.3783375024795532,0.24219387769699097,0.1975114792585373,0.175505131483078,0.2784639894962311,0.1795339286327362,0.3282766342163086,0.2433311939239502
the,0.6662389636039734,-0.028053246438503265,0.4933079481124878,0.2068762183189392,0.28418588638305664,0.5829201340675354,0.18746663630008698,0.3698786795139313,0.23171134293079376,0.32312217354774475,0.2360517829656601,0.3733934462070465,0.22068053483963013
2012–13,0.10316885262727737,0.12485658377408981,0.1454913318157196,0.07819133251905441,0.06404202431440353,0.049255114048719406,0.16755430400371552,0.057559117674827576,0.05068817362189293,0.009134575724601746,0.2742314636707306,0.0667424201965332,0.04792358726263046
season,0.2184021919965744,0.047769222408533096,0.2232367992401123,0.29887476563453674,0.28713712096214294,0.1855505406856537,0.22992604970932007,0.24131526052951813,0.1445837914943695,0.2408016175031662,0.22230009734630585,0.13809308409690857,0.16793298721313477
",",0.5201468467712402,0.16629858314990997,1.0000001192092896,0.2097204476594925,0.23864160478115082,0.427140474319458,0.17748676240444183,0.29026782512664795,0.26654794812202454,0.22449126839637756,0.2219839245080948,0.3365725874900818,0.31091248989105225
the,0.6662389636039734,-0.028053246438503265,0.4933079481124878,0.2068762183189392,0.28418588638305664,0.5829201340675354,0.18746663630008698,0.3698786795139313,0.23171134293079376,0.32312217354774475,0.2360517829656601,0.3733934462070465,0.22068053483963013
tim,0.1986953467130661,0.04092508926987648,0.23056967556476593,0.23346707224845886,0.2547929883003235,0.2032485455274582,0.2585299015045166,0.20267988741397858,0.13367077708244324,0.11508706957101822,0.35998645424842834,0.27809616923332214,0.15955719351768494
allen,0.2125987708568573,0.05960860103368759,0.29199737310409546,0.2840750813484192,0.17324711382389069,0.23316039144992828,0.26617535948753357,0.1813538670539856,0.1937960684299469,0.16982708871364594,0.3444123864173889,0.22067172825336456,0.1549387127161026
sitcom,0.21119031310081482,0.11240853369235992,0.20374301075935364,0.48908531665802,0.24512270092964172,0.17532344162464142,0.5586549043655396,0.20104867219924927,0.20557288825511932,0.18637511134147644,0.5067133903503418,0.1821637898683548,0.20043785870075226
last,0.30714505910873413,-0.08042430132627487,0.29026782512664795,0.1956353634595871,0.18419945240020752,0.2864423990249634,0.18911997973918915,1.0,0.23325097560882568,0.19402475655078888,0.20958203077316284,0.30598369240760803,0.22371746599674225
man,0.19554144144058228,-0.011840912513434887,0.26654794812202454,0.15322095155715942,0.1953500211238861,0.27759313583374023,0.22579598426818848,0.23325097560882568,1.0,0.29418614506721497,0.25334054231643677,0.3476670980453491,0.2528940737247467
standing,0.23342552781105042,-0.06650858372449875,0.22449126839637756,0.11138755828142166,0.13199347257614136,0.3191242814064026,0.1832498013973236,0.19402475655078888,0.29418614506721497,0.9999999403953552,0.1253967583179474,0.29209479689598083,0.11972658336162567
),0.3326910734176636,0.12719403207302094,0.63033527135849,0.18381085991859436,0.20853063464164734,0.3640355169773102,0.20077310502529144,0.30915912985801697,0.25566503405570984,0.15600086748600006,0.2382335513830185,0.2457384318113327,0.42300865054130554
against,0.27273955941200256,0.050069451332092285,0.31168749928474426,0.10121753811836243,0.18967744708061218,0.2227657586336136,0.15775816142559052,0.20860692858695984,0.15814809501171112,0.2013033628463745,0.1337146759033203,0.2942115366458893,0.18095137178897858
cbs,0.17584392428398132,0.03332624211907387,0.18569420278072357,0.636570394039154,0.28151053190231323,0.16314536333084106,0.3580200672149658,0.1926293969154358,0.19743438065052032,0.11831814795732498,0.3304253816604614,0.16542650759220123,0.14594407379627228
',0.4158826768398285,-0.015165047720074654,0.5178600549697876,0.17123238742351532,0.22569282352924347,0.48837921023368835,0.26492756605148315,0.2737714648246765,0.1978379189968109,0.13536980748176575,0.2707790434360504,0.22534559667110443,0.330942302942276
long-dominant,0.3459166884422302,0.07470034807920456,0.32860997319221497,0.15756621956825256,0.21804523468017578,0.33749887347221375,0.15562094748020172,0.25883403420448303,0.1642417460680008,0.24961373209953308,0.17370755970478058,0.2532360851764679,0.134700745344162
drama/reality,0.2698066830635071,-0.04781676083803177,0.2956210672855377,0.43468087911605835,0.3162071704864502,0.2525596022605896,0.5513413548469543,0.21848489344120026,0.25774136185646057,0.1858593225479126,0.4107908010482788,0.2706660330295563,0.3146403431892395
lineup,0.232747420668602,-0.08285747468471527,0.19441112875938416,0.31382066011428833,0.2814852297306061,0.25587448477745056,0.2282690852880478,0.28431394696235657,0.09842217713594437,0.18826542794704437,0.19638977944850922,0.22116360068321228,0.19030295312404633
on,0.46853652596473694,-0.06762508302927017,0.49057599902153015,0.2862928807735443,0.3414226770401001,0.3848365545272827,0.22421178221702576,0.2517152428627014,0.2439323514699936,0.25366199016571045,0.22701314091682434,0.2340552806854248,0.2714994251728058
that,0.435920387506485,-0.08723940700292587,0.4137537479400635,0.17440107464790344,0.13997265696525574,0.47537946701049805,0.17098571360111237,0.31652477383613586,0.25507083535194397,0.3461148142814636,0.19081087410449982,0.45444270968437195,0.32716336846351624
night,0.24847309291362762,0.06749055534601212,0.24717365205287933,0.21145369112491608,0.2687590420246124,0.23192226886749268,0.2949121594429016,0.2608315944671631,0.2170173078775406,0.239191472530365,0.2871383726596832,0.21137207746505737,0.13794848322868347
for,0.4322226941585541,0.01824849843978882,0.4464869201183319,0.22510288655757904,0.19117262959480286,0.44038116931915283,0.22553135454654694,0.3043119013309479,0.22439523041248322,0.2957304120063782,0.19521434605121613,0.37110671401023865,0.264628142118454
the,0.6662389636039734,-0.028053246438503265,0.4933079481124878,0.2068762183189392,0.28418588638305664,0.5829201340675354,0.18746663630008698,0.3698786795139313,0.23171134293079376,0.32312217354774475,0.2360517829656601,0.3733934462070465,0.22068053483963013
first,0.4127444326877594,-0.040023889392614365,0.34503069519996643,0.2403600513935089,0.35306718945503235,0.4287874400615692,0.19391347467899323,0.5431418418884277,0.26658472418785095,0.2286664992570877,0.22703535854816437,0.39065709710121155,0.18701928853988647
time,0.3431483507156372,0.0011344492668285966,0.3029961884021759,0.17553414404392242,0.2211022526025772,0.3292340338230133,0.21057124435901642,0.3435760736465454,0.27765411138534546,0.23879683017730713,0.1985403597354889,0.36634087562561035,0.27391523122787476
since,0.4325680434703827,-0.00996180810034275,0.3991432189941406,0.20685888826847076,0.23125183582305908,0.3303585946559906,0.1792602688074112,0.3911735415458679,0.17851431667804718,0.12006665766239166,0.1269247829914093,0.27765995264053345,0.2876587212085724
the,0.6662389636039734,-0.028053246438503265,0.4933079481124878,0.2068762183189392,0.28418588638305664,0.5829201340675354,0.18746663630008698,0.3698786795139313,0.23171134293079376,0.32312217354774475,0.2360517829656601,0.3733934462070465,0.22068053483963013
``,0.04765888676047325,0.11075262725353241,0.09681109338998795,-0.04806871339678764,-0.0596371591091156,0.07272057235240936,-0.053558725863695145,0.05021507292985916,-0.01888413168489933,0.02962133288383484,-0.085355244576931,0.02397952415049076,0.0685480609536171
tgif,0.2538115680217743,-0.05625922977924347,0.25964197516441345,0.20804943144321442,0.1709812879562378,0.3449760377407074,0.1877892017364502,0.21043871343135834,0.1782640516757965,0.16390076279640198,0.21625535190105438,0.20505306124687195,0.3252810835838318
'',0.07432962208986282,-0.08371300250291824,-0.037358131259679794,-0.05768610164523125,-0.044387973845005035,0.04890415817499161,0.11094330251216888,-0.004244830925017595,0.010321373119950294,-0.03993797302246094,0.006031529046595097,0.024401003494858742,0.018684765323996544
lineup,0.232747420668602,-0.08285747468471527,0.19441112875938416,0.31382066011428833,0.2814852297306061,0.25587448477745056,0.2282690852880478,0.28431394696235657,0.09842217713594437,0.18826542794704437,0.19638977944850922,0.22116360068321228,0.19030295312404633
ended,0.3353011906147003,-0.04702531173825264,0.2682836353778839,0.2626802623271942,0.29393136501312256,0.23481619358062744,0.19926737248897552,0.36035385727882385,0.15790995955467224,0.19026987254619598,0.1997678577899933,0.13835756480693817,0.15429291129112244
in,1.0,0.07313242554664612,0.5201468467712402,0.1697147786617279,0.25110283493995667,0.539380669593811,0.2529917359352112,0.30714505910873413,0.19554144144058228,0.23342552781105042,0.213377445936203,0.2792111933231354,0.20430970191955566
2000,-0.0435720756649971,0.001461078878492117,-0.03465369716286659,0.0834399089217186,0.05005662515759468,-0.03899485245347023,0.18482078611850739,0.07178501039743423,0.06659451127052307,-0.08302660286426544,0.22874608635902405,0.074765644967556,-0.0824366956949234
.,0.5591574311256409,0.08756411820650101,0.6812511086463928,0.2567209303379059,0.2639025151729584,0.50484299659729,0.2036953866481781,0.3548945486545563,0.27014487981796265,0.24833691120147705,0.18349038064479828,0.3541337847709656,0.4130953550338745
