,at,what,super,bowl,did,beyoncé,headline,the,halftime,show,?
associated,0.17534279823303223,0.15836219489574432,0.10292252898216248,0.14123407006263733,0.1503729224205017,0.1391141265630722,0.1063612625002861,0.2742886245250702,0.19763417541980743,0.19267937541007996,0.1453326791524887
press,0.20594993233680725,0.183354914188385,0.06277206540107727,0.15290483832359314,0.17585355043411255,0.1393391489982605,0.2509506344795227,0.2519533634185791,0.2610447406768799,0.1894695907831192,0.14048311114311218
that,0.3183255195617676,0.6297725439071655,0.18258553743362427,0.10987387597560883,0.47518548369407654,0.1907527595758438,0.21548137068748474,0.5473989248275757,0.255509614944458,0.3486354649066925,0.32716336846351624
beyoncé,0.12913228571414948,0.2106333076953888,0.24138446152210236,0.12174837291240692,0.18132297694683075,1.0,0.3722745478153229,0.2099055051803589,0.4306446313858032,0.2562267482280731,0.25188755989074707
",",0.38314947485923767,0.3087472915649414,0.22322475910186768,0.1810409277677536,0.3015086054801941,0.2718474268913269,0.24134214222431183,0.4933079481124878,0.3626100420951843,0.31928569078445435,0.31091248989105225
who,0.22096660733222961,0.40942975878715515,0.1819351613521576,0.09189514070749283,0.34038686752319336,0.23366473615169525,0.12414567917585373,0.3733934462070465,0.19379067420959473,0.2095358669757843,0.26220351457595825
headlined,0.20168453454971313,0.20502004027366638,0.18724042177200317,0.1954048126935959,0.2925143241882324,0.37132003903388977,0.9197332859039307,0.2894550859928131,0.4387337267398834,0.2542087435722351,0.26601076126098633
the,0.457212895154953,0.42745697498321533,0.21959073841571808,0.21576224267482758,0.34736719727516174,0.2099055051803589,0.25353825092315674,1.0,0.31780552864074707,0.319829523563385,0.22068053483963013
super,0.11449114978313446,0.13651713728904724,1.0000001192092896,0.4848237931728363,0.16038043797016144,0.24138446152210236,0.15548408031463623,0.21959073841571808,0.4056760370731354,0.16737808287143707,0.166326642036438
bowl,0.2709662914276123,0.15942467749118805,0.4848237931728363,1.0,0.18569406867027283,0.12174837291240692,0.16854079067707062,0.21576224267482758,0.4822790324687958,0.19135026633739471,0.21118052303791046
xlvii,0.23379087448120117,0.16788068413734436,0.5601666569709778,0.5970584154129028,0.22147855162620544,0.1944548487663269,0.24510133266448975,0.2988950312137604,0.5093367695808411,0.21301409602165222,0.19350703060626984
halftime,0.2724454700946808,0.18945850431919098,0.4056760370731354,0.4822790324687958,0.25294193625450134,0.4306446313858032,0.41964447498321533,0.31780552864074707,1.0000001192092896,0.3664279878139496,0.21138669550418854
show,0.2018483579158783,0.29653704166412354,0.16737808287143707,0.19135026633739471,0.1697595715522766,0.2562267482280731,0.2563035190105438,0.319829523563385,0.3664279878139496,0.9999999403953552,0.2520138621330261
and,0.3571503460407257,0.31309178471565247,0.18368244171142578,0.1698254644870758,0.34479495882987976,0.2252984493970871,0.18137897551059723,0.5171257257461548,0.34601953625679016,0.3455478549003601,0.20544172823429108
collaborated,0.15737523138523102,0.19130897521972656,0.1291065216064453,0.09078611433506012,0.19728268682956696,0.30063509941101074,0.22706088423728943,0.16492803394794464,0.2866460978984833,0.1867842823266983,0.17153695225715637
with,0.29126521944999695,0.2464839518070221,0.1518537551164627,0.18353787064552307,0.25472134351730347,0.20463798940181732,0.2578902244567871,0.4223487675189972,0.3187163174152374,0.3004990220069885,0.2433311939239502
coldplay,0.1992928683757782,0.23672455549240112,0.1792786419391632,0.2318706214427948,0.2094622254371643,0.5033506155014038,0.3748598098754883,0.2809646725654602,0.5025559067726135,0.28030601143836975,0.2499987930059433
on,0.4806317389011383,0.34226128458976746,0.1569211632013321,0.1334993690252304,0.2670976221561432,0.2736927270889282,0.29417407512664795,0.5107308030128479,0.3158947825431824,0.3708709180355072,0.2714994251728058
the,0.457212895154953,0.42745697498321533,0.21959073841571808,0.21576224267482758,0.34736719727516174,0.2099055051803589,0.25353825092315674,1.0,0.31780552864074707,0.319829523563385,0.22068053483963013
single,0.12360288947820663,0.24458327889442444,0.22201479971408844,0.15296460688114166,0.18021610379219055,0.4442112445831299,0.21659168601036072,0.29338565468788147,0.324224591255188,0.24212293326854706,0.2151121199131012
``,-0.07642947137355804,0.008517155423760414,0.012585706077516079,-0.004176590591669083,-0.029888948425650597,-0.09872347861528397,-0.02904370240867138,0.029072100296616554,-0.08055625855922699,0.015512588433921337,0.0685480609536171
hymn,0.23429349064826965,0.17087575793266296,0.09897764027118683,0.20094852149486542,0.13866516947746277,0.2162579447031021,0.1932567059993744,0.22713270783424377,0.18831829726696014,0.11411269009113312,0.15131041407585144
for,0.34237727522850037,0.3017193675041199,0.22938419878482819,0.24430087208747864,0.318512886762619,0.1585460603237152,0.2041749209165573,0.4739971458911896,0.31425946950912476,0.3141973614692688,0.264628142118454
the,0.457212895154953,0.42745697498321533,0.21959073841571808,0.21576224267482758,0.34736719727516174,0.2099055051803589,0.25353825092315674,1.0,0.31780552864074707,0.319829523563385,0.22068053483963013
weekend,0.28327298164367676,0.19973790645599365,0.15106138586997986,0.24112387001514435,0.18369917571544647,0.22543977200984955,0.3614964485168457,0.19240649044513702,0.3516817092895508,0.2708965539932251,0.29261621832847595
'',0.04379578307271004,0.08143015950918198,-0.02655862085521221,-0.008809788152575493,0.01978493109345436,-0.009797428734600544,-0.03919484466314316,0.041273195296525955,-0.04847588762640953,0.04856986179947853,0.018684765323996544
",",0.38314947485923767,0.3087472915649414,0.22322475910186768,0.1810409277677536,0.3015086054801941,0.2718474268913269,0.24134214222431183,0.4933079481124878,0.3626100420951843,0.31928569078445435,0.31091248989105225
would,0.3073931038379669,0.45766422152519226,0.16404198110103607,0.17156143486499786,0.6268245577812195,0.20711424946784973,0.287750780582428,0.4133751392364502,0.2520970106124878,0.23511441051959991,0.37178951501846313
be,0.30379733443260193,0.3929833769798279,0.1880253106355667,0.18567830324172974,0.22657383978366852,0.18968576192855835,0.1984691321849823,0.4248143136501312,0.23832185566425323,0.29246196150779724,0.3324260413646698
making,0.23679713904857635,0.30777570605278015,0.1673470437526703,0.1915472447872162,0.32095879316329956,0.23582889139652252,0.19121631979942322,0.35185980796813965,0.21617494523525238,0.25651848316192627,0.2539324164390564
an,0.2446778565645218,0.2821882665157318,0.09755856543779373,0.13908697664737701,0.22598257660865784,0.12051878869533539,0.11112301051616669,0.4207492768764496,0.2023870050907135,0.23366062343120575,0.19793890416622162
appearance,0.15505197644233704,0.17546585202217102,0.2683286964893341,0.22287850081920624,0.21570497751235962,0.22029316425323486,0.27361562848091125,0.2678116261959076,0.3527001738548279,0.45060673356056213,0.17315366864204407
.,0.4549728035926819,0.3567904531955719,0.2757420241832733,0.21516893804073334,0.35288307070732117,0.23348042368888855,0.22271622717380524,0.5934505462646484,0.33941835165023804,0.3016606271266937,0.4130953550338745
