,which,show,was,voted,most,violent,of,the,bbc,shows,in,a,1972,survey,?
violence,0.23130570352077484,0.20214015245437622,0.1779039204120636,0.1745862513780594,0.17992182075977325,0.7597058415412903,0.21331627666950226,0.25465771555900574,0.15330523252487183,0.17712970077991486,0.2653872072696686,0.2158076912164688,-0.10391084104776382,0.18916161358356476,0.20634515583515167
(,0.2589828372001648,0.21963447332382202,0.2980341613292694,0.16356149315834045,0.20654040575027466,0.0739121064543724,0.35032153129577637,0.33289089798927307,0.1058402881026268,0.18555068969726562,0.3087427020072937,0.3206180930137634,0.11591953039169312,0.12471885979175568,0.40561532974243164
``,0.05178012326359749,0.015512588433921337,-0.012679691426455975,0.009441407397389412,0.08567854017019272,-0.09298095107078552,0.06780257821083069,0.029072100296616554,-0.13304466009140015,0.002409401349723339,0.04765888676047325,0.07272057235240936,0.07285740226507187,-0.02716526947915554,0.0685480609536171
any,0.5186169743537903,0.2799008786678314,0.22746296226978302,0.18300776183605194,0.3733811676502228,0.2599417269229889,0.3769088089466095,0.4525727927684784,0.21096214652061462,0.2858492136001587,0.3135753571987152,0.45031747221946716,-0.1958802342414856,0.23576655983924866,0.4113408327102661
act,0.3216746747493744,0.18001402914524078,0.1887621134519577,0.18923047184944153,0.151287242770195,0.1971341371536255,0.2802577316761017,0.28682878613471985,0.16390791535377502,0.20494960248470306,0.22050046920776367,0.2060188204050064,-0.014208679087460041,0.1909393072128296,0.1482519507408142
[,0.07771235704421997,0.1936832070350647,0.03263993561267853,0.019206088036298752,0.07481377571821213,0.1960820108652115,0.010817250236868858,0.07130392640829086,0.2340300977230072,0.20870864391326904,0.12324675917625427,0.03893941268324852,-0.1395512819290161,0.03887797147035599,0.011015460826456547
s,0.3599644899368286,0.24769574403762817,0.3674983084201813,0.2649354338645935,0.2737865149974823,0.20256638526916504,0.42263656854629517,0.46610721945762634,0.24676939845085144,0.29116714000701904,0.3340029716491699,0.37089070677757263,-0.022820565849542618,0.2526557445526123,0.25130221247673035
],-0.0305959302932024,0.03207634016871452,0.0001094614781322889,-0.05057688057422638,0.030082017183303833,0.011088721454143524,-0.035044461488723755,-0.04779602214694023,-0.05055763199925423,0.06486482173204422,-0.1088862195611,-0.049516137689352036,-0.09829384833574295,-0.0671987384557724,-0.0022520492784678936
which,1.0,0.32096749544143677,0.2830964922904968,0.1433449685573578,0.4637843072414398,0.24853236973285675,0.5011631846427917,0.6521818041801453,0.2368261218070984,0.33303946256637573,0.4840516746044159,0.56894451379776,-0.1809583157300949,0.19511778652668,0.25814583897590637
may,0.23536433279514313,0.24728520214557648,0.3388521671295166,0.20535586774349213,0.21794430911540985,0.2012978196144104,0.26447007060050964,0.2694292366504669,0.15727689862251282,0.18453530967235565,0.3424151837825775,0.29255667328834534,-0.0885685384273529,0.12570418417453766,0.2768254578113556
cause,0.35877716541290283,0.23658029735088348,0.1555917114019394,0.10595323890447617,0.2901781499385834,0.26454028487205505,0.25979894399642944,0.2551237642765045,0.11508502811193466,0.15730227530002594,0.24822883307933807,0.2715701162815094,-0.26988834142684937,0.15997636318206787,0.240532785654068
physical,0.2950376570224762,0.17763367295265198,0.15173566341400146,0.037936437875032425,0.17251703143119812,0.2220795750617981,0.3124530017375946,0.20230218768119812,0.0757998526096344,0.20763257145881653,0.20687337219715118,0.2210949957370758,-0.09771867841482162,0.19438765943050385,0.11781801283359528
and/or,0.31712284684181213,0.24530749022960663,0.11074230819940567,0.060355544090270996,0.22389034926891327,0.21333125233650208,0.2572663724422455,0.27840298414230347,0.06385298073291779,0.212333083152771,0.1723054200410843,0.2459508180618286,-0.2238963097333908,0.15358023345470428,0.24081800878047943
psychological,0.2701502740383148,0.2386980801820755,0.1859418898820877,0.10779814422130585,0.1577923446893692,0.3040579557418823,0.2731897234916687,0.2268473505973816,0.1589697003364563,0.2030908316373825,0.26892632246017456,0.2531966269016266,-0.15213002264499664,0.2795211672782898,0.18135279417037964
injury,0.2590266466140747,0.15832926332950592,0.21684524416923523,0.15654803812503815,0.135806143283844,0.34655457735061646,0.21304923295974731,0.22097580134868622,0.12153805047273636,0.14690877497196198,0.25140535831451416,0.27168452739715576,-0.041304249316453934,0.09025657176971436,0.1309780478477478
",",0.3658004403114319,0.31928569078445435,0.45456063747406006,0.2582967281341553,0.3636029064655304,0.24642977118492126,0.4946078956127167,0.4933079481124878,0.14724469184875488,0.26986414194107056,0.5201468467712402,0.427140474319458,0.08021809905767441,0.1886570006608963,0.31091248989105225
hurt,0.23650342226028442,0.19343602657318115,0.16362357139587402,0.2067316323518753,0.17280271649360657,0.2975386381149292,0.20860262215137482,0.19650967419147491,0.13391779363155365,0.16336967051029205,0.18775756657123566,0.2014441341161728,-0.1446159929037094,0.07431856542825699,0.23186244070529938
or,0.5105096101760864,0.2248045802116394,0.2330796718597412,0.15446773171424866,0.30746427178382874,0.2411079853773117,0.3792596757411957,0.4174870550632477,0.1742568016052246,0.2261163592338562,0.3586423695087433,0.48853766918182373,-0.23011372983455658,0.18573051691055298,0.32389625906944275
death,0.17868493497371674,0.15344209969043732,0.28516459465026855,0.1424424946308136,0.1540587842464447,0.23115405440330505,0.23778599500656128,0.21438048779964447,0.21439136564731598,0.10481500625610352,0.18743370473384857,0.16249743103981018,-0.020221222192049026,0.06535922735929489,0.21149799227714539
to,0.5345056653022766,0.29833272099494934,0.3636345863342285,0.22957871854305267,0.321603000164032,0.19071756303310394,0.41548454761505127,0.535392165184021,0.19421324133872986,0.23382455110549927,0.45010748505592346,0.45503583550453186,-0.14972050487995148,0.20227667689323425,0.29463258385658264
persons,0.27489352226257324,0.21361631155014038,0.2252483069896698,0.24417074024677277,0.27646782994270325,0.2723286747932434,0.3095638155937195,0.3206244707107544,0.15467476844787598,0.2058330774307251,0.2643730938434601,0.3439810872077942,-0.03183351084589958,0.19699473679065704,0.22290422022342682
",",0.3658004403114319,0.31928569078445435,0.45456063747406006,0.2582967281341553,0.3636029064655304,0.24642977118492126,0.4946078956127167,0.4933079481124878,0.14724469184875488,0.26986414194107056,0.5201468467712402,0.427140474319458,0.08021809905767441,0.1886570006608963,0.31091248989105225
animals,0.34123191237449646,0.23595041036605835,0.16088683903217316,0.1058209240436554,0.2608768045902252,0.1782899796962738,0.2599885165691376,0.2939487397670746,0.18333278596401215,0.2792852520942688,0.26300355792045593,0.2420264482498169,-0.15504318475723267,0.1288291960954666,0.16430135071277618
or,0.5105096101760864,0.2248045802116394,0.2330796718597412,0.15446773171424866,0.30746427178382874,0.2411079853773117,0.3792596757411957,0.4174870550632477,0.1742568016052246,0.2261163592338562,0.3586423695087433,0.48853766918182373,-0.23011372983455658,0.18573051691055298,0.32389625906944275
property,0.27290451526641846,0.1140875294804573,0.14319737255573273,0.12502102553844452,0.16551312804222107,0.2156004160642624,0.2299845814704895,0.2061677873134613,0.07086886465549469,0.07493523508310318,0.19798405468463898,0.237611323595047,-0.014270016923546791,0.21782930195331573,0.16865147650241852
",",0.3658004403114319,0.31928569078445435,0.45456063747406006,0.2582967281341553,0.3636029064655304,0.24642977118492126,0.4946078956127167,0.4933079481124878,0.14724469184875488,0.26986414194107056,0.5201468467712402,0.427140474319458,0.08021809905767441,0.1886570006608963,0.31091248989105225
whether,0.41544070839881897,0.2674855887889862,0.19874873757362366,0.24708779156208038,0.29556190967559814,0.12481856346130371,0.24392437934875488,0.3211745023727417,0.1688123643398285,0.3012109696865082,0.24645471572875977,0.38829004764556885,-0.1804431974887848,0.21977248787879944,0.3150278329849243
intentional,0.34110042452812195,0.19721536338329315,0.18600183725357056,0.2344673126935959,0.2467520534992218,0.3316279947757721,0.23663751780986786,0.2310403734445572,0.10453204810619354,0.20814327895641327,0.21423138678073883,0.3290015459060669,-0.20229747891426086,0.18856824934482574,0.2363249808549881
or,0.5105096101760864,0.2248045802116394,0.2330796718597412,0.15446773171424866,0.30746427178382874,0.2411079853773117,0.3792596757411957,0.4174870550632477,0.1742568016052246,0.2261163592338562,0.3586423695087433,0.48853766918182373,-0.23011372983455658,0.18573051691055298,0.32389625906944275
accidental,0.3018536865711212,0.16470341384410858,0.2374066412448883,0.16564948856830597,0.1582554429769516,0.18537713587284088,0.2658019959926605,0.25876864790916443,0.1755034625530243,0.1446535736322403,0.3017275035381317,0.2527594268321991,-0.041594333946704865,0.20958706736564636,0.2016049474477768
'',-0.03332270681858063,0.04856986179947853,0.04456103965640068,-0.055992625653743744,0.01990530639886856,-0.04218610003590584,0.13035868108272552,0.041273195296525955,0.022970112040638924,0.06392832845449448,0.07432962208986282,0.04890415817499161,0.009482767432928085,0.0102574797347188,0.018684765323996544
),0.2758678197860718,0.22110877931118011,0.3267642855644226,0.15132349729537964,0.23620007932186127,0.09585753828287125,0.3680361211299896,0.3456730246543884,0.10228727757930756,0.2047332376241684,0.3326910734176636,0.3640355169773102,0.10303285717964172,0.1262066811323166,0.42300865054130554
doctor,0.19030126929283142,0.2094513326883316,0.19672659039497375,0.18487021327018738,0.17011499404907227,0.08259590715169907,0.16895952820777893,0.2820442318916321,0.32370132207870483,0.11790791153907776,0.25567495822906494,0.22883038222789764,-0.0535469613969326,0.10314498096704483,0.1462511420249939
who,0.3688730001449585,0.2095358669757843,0.3318818509578705,0.3554985225200653,0.35393568873405457,0.2474050372838974,0.2827862501144409,0.3733934462070465,0.2086644321680069,0.1994590163230896,0.2792111933231354,0.36608949303627014,-0.06769883632659912,0.17594945430755615,0.26220351457595825
was,0.2830964922904968,0.20142383873462677,1.0000001192092896,0.3353792428970337,0.29933857917785645,0.2436044067144394,0.4069072902202606,0.48711544275283813,0.19087861478328705,0.21710920333862305,0.45514053106307983,0.4508470594882965,0.09760324656963348,0.16654054820537567,0.18412111699581146
the,0.6521818041801453,0.319829523563385,0.48711544275283813,0.3015371859073639,0.47635307908058167,0.24589063227176666,0.733189046382904,1.0,0.2735401690006256,0.36348509788513184,0.6662389636039734,0.5829201340675354,0.017579182982444763,0.2448187917470932,0.22068053483963013
most,0.4637843072414398,0.20260784029960632,0.29933857917785645,0.2300412505865097,1.0,0.2468012273311615,0.4178851246833801,0.47635307908058167,0.12601472437381744,0.265746146440506,0.41416558623313904,0.3508910834789276,-0.11489712446928024,0.16715379059314728,0.2107497900724411
violent,0.24853236973285675,0.2368948757648468,0.2436044067144394,0.16302260756492615,0.2468012273311615,1.0,0.23184357583522797,0.24589063227176666,0.17147085070610046,0.20631006360054016,0.26667648553848267,0.2523633539676666,-0.14385080337524414,0.15195906162261963,0.1652229279279709
of,0.5011631846427917,0.21383242309093475,0.4069072902202606,0.25903964042663574,0.4178851246833801,0.23184357583522797,1.0,0.733189046382904,0.1797877550125122,0.3410852253437042,0.5696388483047485,0.5052502155303955,0.07561471313238144,0.2532391846179962,0.1826142966747284
the,0.6521818041801453,0.319829523563385,0.48711544275283813,0.3015371859073639,0.47635307908058167,0.24589063227176666,0.733189046382904,1.0,0.2735401690006256,0.36348509788513184,0.6662389636039734,0.5829201340675354,0.017579182982444763,0.2448187917470932,0.22068053483963013
drama,0.20834355056285858,0.27227604389190674,0.23157335817813873,0.18541979789733887,0.11764247715473175,0.22535572946071625,0.18793216347694397,0.2408958077430725,0.29743310809135437,0.23501430451869965,0.24534137547016144,0.252153217792511,-0.06985713541507721,0.08867905288934708,0.21114452183246613
programmes,0.2991967499256134,0.4138750433921814,0.21463358402252197,0.204556405544281,0.23877324163913727,0.16713133454322815,0.1955287903547287,0.24291597306728363,0.6006197929382324,0.3763127624988556,0.25503143668174744,0.2034093588590622,-0.007846686989068985,0.199411079287529,0.20130415260791779
the,0.6521818041801453,0.319829523563385,0.48711544275283813,0.3015371859073639,0.47635307908058167,0.24589063227176666,0.733189046382904,1.0,0.2735401690006256,0.36348509788513184,0.6662389636039734,0.5829201340675354,0.017579182982444763,0.2448187917470932,0.22068053483963013
corporation,0.2652988135814667,0.19713422656059265,0.2535845935344696,0.1404583603143692,0.1566949039697647,0.12560097873210907,0.22095033526420593,0.26837587356567383,0.21053123474121094,0.22336722910404205,0.16382643580436707,0.20465421676635742,0.09678370505571365,0.25568509101867676,0.13731837272644043
produced,0.36149924993515015,0.2940535843372345,0.28463777899742126,0.09010740369558334,0.19145746529102325,0.15541085600852966,0.18961067497730255,0.22045251727104187,0.2725476324558258,0.20858928561210632,0.2542861998081207,0.21993228793144226,-0.02709011547267437,0.0575622096657753,0.1623450517654419
at,0.3286694884300232,0.2018483579158783,0.36707764863967896,0.19333325326442719,0.22451047599315643,0.1653488129377365,0.42558613419532776,0.457212895154953,0.21954214572906494,0.23829592764377594,0.4374977946281433,0.3095070421695709,-0.009556303732097149,0.13805027306079865,0.21978627145290375
the,0.6521818041801453,0.319829523563385,0.48711544275283813,0.3015371859073639,0.47635307908058167,0.24589063227176666,0.733189046382904,1.0,0.2735401690006256,0.36348509788513184,0.6662389636039734,0.5829201340675354,0.017579182982444763,0.2448187917470932,0.22068053483963013
time,0.325231671333313,0.19633352756500244,0.3641340136528015,0.3075636327266693,0.35173171758651733,0.12024291604757309,0.35127586126327515,0.43061500787734985,0.2386435568332672,0.2272273600101471,0.3431483507156372,0.3292340338230133,-0.11069240421056747,0.13332627713680267,0.27391523122787476
.,0.45942068099975586,0.3016606271266937,0.40146201848983765,0.2740060091018677,0.35404038429260254,0.2466752529144287,0.5352458953857422,0.5934505462646484,0.20265105366706848,0.2639692425727844,0.5591574311256409,0.50484299659729,-0.00032359769102185965,0.2349633425474167,0.4130953550338745
