,fossils,found,that,were,believed,to,be,ctenophores,were,how,old,?
",",0.21695511043071747,0.27385151386260986,0.4137537479400635,0.36755475401878357,0.2386300414800644,0.44245919585227966,0.39254459738731384,0.19362998008728027,0.36755475401878357,0.22659391164779663,0.26524028182029724,0.31091248989105225
apparently,0.26656341552734375,0.2703741490840912,0.45604047179222107,0.24113115668296814,0.3366955816745758,0.34494224190711975,0.34365782141685486,0.2976723909378052,0.24113115668296814,0.34855177998542786,0.24290400743484497,0.3236613869667053
with,0.16163332760334015,0.2364431470632553,0.4154358208179474,0.3179011940956116,0.23733526468276978,0.4239959120750427,0.36101722717285156,0.17838598787784576,0.3179011940956116,0.3525622487068176,0.20720098912715912,0.2433311939239502
no,0.14432072639465332,0.18801116943359375,0.41830796003341675,0.24298787117004395,0.21657928824424744,0.30015695095062256,0.4173688292503357,0.1589290350675583,0.24298787117004395,0.2603875398635864,0.14675575494766235,0.32165053486824036
tentacles,0.3400595784187317,0.15879622101783752,0.2598695456981659,0.1744678020477295,0.19815917313098907,0.23366349935531616,0.1998712569475174,0.5793060064315796,0.1744678020477295,0.2421608567237854,0.11197401583194733,0.15145425498485565
but,0.2830428183078766,0.32550859451293945,0.7244205474853516,0.38291117548942566,0.3478250801563263,0.5542377829551697,0.5764366984367371,0.24390928447246552,0.38291117548942566,0.43101516366004944,0.21863391995429993,0.27921953797340393
many,0.29095715284347534,0.27700337767601013,0.5391656160354614,0.4804460406303406,0.36182430386543274,0.40243685245513916,0.3961109519004822,0.2795896530151367,0.4804460406303406,0.4425291419029236,0.2612006664276123,0.2124512493610382
more,0.19407662749290466,0.23245514929294586,0.4813884496688843,0.33779072761535645,0.25528839230537415,0.47084665298461914,0.5445363521575928,0.22139282524585724,0.33779072761535645,0.4319567084312439,0.1680077612400055,0.27894994616508484
comb-rows,0.260189026594162,0.22986555099487305,0.29044416546821594,0.30439865589141846,0.18840451538562775,0.2969430088996887,0.27393272519111633,0.31835541129112244,0.30439865589141846,0.3049473762512207,0.18364007771015167,0.2980233430862427
than,0.2119034081697464,0.21039707958698273,0.4891277849674225,0.2885614037513733,0.1982223093509674,0.3192550539970398,0.46516597270965576,0.15586121380329132,0.2885614037513733,0.29763275384902954,0.17871636152267456,0.24917294085025787
modern,0.28369659185409546,0.16013142466545105,0.24473170936107635,0.2078569084405899,0.18301193416118622,0.193939670920372,0.2118767350912094,0.26219505071640015,0.2078569084405899,0.15316444635391235,0.3061637878417969,0.12475407868623734
forms,0.29245030879974365,0.21121713519096375,0.31152746081352234,0.17176055908203125,0.21199528872966766,0.2363802045583725,0.30402427911758423,0.35691308975219727,0.17176055908203125,0.17325511574745178,0.17066001892089844,0.1196754202246666
",",0.21695511043071747,0.27385151386260986,0.4137537479400635,0.36755475401878357,0.2386300414800644,0.44245919585227966,0.39254459738731384,0.19362998008728027,0.36755475401878357,0.22659391164779663,0.26524028182029724,0.31091248989105225
have,0.31919050216674805,0.32803434133529663,0.6182622313499451,0.5193349123001099,0.37452754378318787,0.4544740617275238,0.5760743618011475,0.3612369894981384,0.5193349123001099,0.4370637536048889,0.21096763014793396,0.32991164922714233
been,0.26965126395225525,0.3022008240222931,0.4152003228664398,0.5062422156333923,0.30738720297813416,0.34945759177207947,0.5304332375526428,0.18695539236068726,0.5062422156333923,0.26456597447395325,0.26078689098358154,0.24354910850524902
found,0.44371047616004944,0.9999999403953552,0.29063743352890015,0.23296621441841125,0.39371129870414734,0.25225648283958435,0.23313552141189575,0.32198694348335266,0.23296621441841125,0.12975606322288513,0.18667027354240417,0.16790300607681274
in,0.2852701246738434,0.39141854643821716,0.435920387506485,0.3815755248069763,0.2605416774749756,0.45010748505592346,0.3481820821762085,0.1814151555299759,0.3815755248069763,0.2601168751716614,0.2865324318408966,0.20430970191955566
lagerstätten,0.6040382385253906,0.4051657021045685,0.2953657805919647,0.3209904134273529,0.2626325190067291,0.17475087940692902,0.26746299862861633,0.4325045943260193,0.3209904134273529,0.22545966506004333,0.2542526423931122,0.2321130633354187
as,0.22297149896621704,0.20543651282787323,0.4735107421875,0.3025437891483307,0.21480624377727509,0.42092081904411316,0.5230465531349182,0.23381571471691132,0.3025437891483307,0.33782753348350525,0.24722114205360413,0.27043893933296204
far,0.24652940034866333,0.2330441027879715,0.34760522842407227,0.25027263164520264,0.193899467587471,0.3375735878944397,0.29831254482269287,0.1437925547361374,0.25027263164520264,0.3041025996208191,0.15159477293491364,0.2170870453119278
back,0.22244764864444733,0.19299741089344025,0.34040841460227966,0.2695517838001251,0.23003491759300232,0.4675939381122589,0.22852785885334015,0.14796702563762665,0.2695517838001251,0.2557322680950165,0.22640980780124664,0.2397768795490265
as,0.22297149896621704,0.20543651282787323,0.4735107421875,0.3025437891483307,0.21480624377727509,0.42092081904411316,0.5230465531349182,0.23381571471691132,0.3025437891483307,0.33782753348350525,0.24722114205360413,0.27043893933296204
the,0.2495197057723999,0.3452354073524475,0.5473989248275757,0.3906462490558624,0.324635773897171,0.535392165184021,0.4248143136501312,0.2543465793132782,0.3906462490558624,0.33890387415885925,0.31849798560142517,0.22068053483963013
early,0.2645024359226227,0.1977369338274002,0.29580917954444885,0.39198037981987,0.32413315773010254,0.24557004868984222,0.2155047357082367,0.22558557987213135,0.39198037981987,0.2415190190076828,0.2939879298210144,0.15272949635982513
cambrian,0.5108596682548523,0.1903088092803955,0.2572137713432312,0.2286975234746933,0.10694433748722076,0.14481212198734283,0.15994788706302643,0.433303564786911,0.2286975234746933,0.1657557636499405,0.21847067773342133,0.10118120908737183
",",0.21695511043071747,0.27385151386260986,0.4137537479400635,0.36755475401878357,0.2386300414800644,0.44245919585227966,0.39254459738731384,0.19362998008728027,0.36755475401878357,0.22659391164779663,0.26524028182029724,0.31091248989105225
about,0.2782515585422516,0.2971428334712982,0.4500710964202881,0.29814305901527405,0.32789143919944763,0.391953706741333,0.26362910866737366,0.2095828801393509,0.29814305901527405,0.44264400005340576,0.2740228772163391,0.302409827709198
515,0.2103787511587143,0.1751323938369751,0.18351644277572632,0.1501341313123703,0.07300759851932526,0.2519227862358093,0.21267297863960266,0.26838046312332153,0.1501341313123703,0.07345414906740189,0.11226841062307358,0.06722166389226913
million,0.3239833414554596,0.14410199224948883,0.2637370228767395,0.25957414507865906,0.19621145725250244,0.22033339738845825,0.2009391039609909,0.16278836131095886,0.25957414507865906,0.21114659309387207,0.2500693202018738,0.23092924058437347
years,0.33178845047950745,0.21100080013275146,0.27599525451660156,0.3048669695854187,0.259672611951828,0.23891852796077728,0.2547864317893982,0.1858815997838974,0.3048669695854187,0.21949264407157898,0.4551808536052704,0.1914375126361847
ago,0.4381564259529114,0.25708508491516113,0.3563132584095001,0.276393324136734,0.27727121114730835,0.2610180675983429,0.26408711075782776,0.26151517033576965,0.276393324136734,0.3028433620929718,0.3357829749584198,0.2202194780111313
.,0.2062237411737442,0.3618174195289612,0.4460422694683075,0.3378238379955292,0.26106974482536316,0.4645031690597534,0.4383580684661865,0.22269779443740845,0.3378238379955292,0.3287222981452942,0.32390445470809937,0.4130953550338745
,fossils,found,that,were,believed,to,be,ctenophores,were,how,old,?
a,0.20956139266490936,0.2869448959827423,0.47537946701049805,0.17203083634376526,0.2603382170200348,0.45503583550453186,0.39883795380592346,0.25153061747550964,0.17203083634376526,0.29312583804130554,0.2846200466156006,0.23916715383529663
recent,0.2856636941432953,0.1790943592786789,0.3408474624156952,0.3106289803981781,0.1770981252193451,0.31205716729164124,0.2750273644924164,0.27401962876319885,0.3106289803981781,0.2783147990703583,0.22404745221138,0.2544887959957123
molecular,0.334759384393692,0.21719475090503693,0.2576657831668854,0.14943385124206543,0.14326070249080658,0.22402936220169067,0.21985244750976562,0.4332242012023926,0.14943385124206543,0.2647314667701721,0.10595262050628662,0.1327144205570221
phylogenetics,0.42146769165992737,0.22021587193012238,0.24896284937858582,0.14109741151332855,0.21846124529838562,0.16563153266906738,0.19733700156211853,0.5297616720199585,0.14109741151332855,0.26813966035842896,0.0641695111989975,0.2129790335893631
analysis,0.2836708128452301,0.20896293222904205,0.34139660000801086,0.1901683509349823,0.18593573570251465,0.21860700845718384,0.26080402731895447,0.36025306582450867,0.1901683509349823,0.289559006690979,0.0868748128414154,0.15352053940296173
concluded,0.33929896354675293,0.21373553574085236,0.376585453748703,0.27868345379829407,0.34912508726119995,0.270562082529068,0.21754881739616394,0.2948114573955536,0.27868345379829407,0.19403867423534393,0.030214905738830566,0.13595789670944214
that,0.29984185099601746,0.29063743352890015,1.0,0.35517072677612305,0.4644409120082855,0.5436353087425232,0.6036020517349243,0.3005664348602295,0.35517072677612305,0.557814359664917,0.2827931344509125,0.32716336846351624
the,0.2495197057723999,0.3452354073524475,0.5473989248275757,0.3906462490558624,0.324635773897171,0.535392165184021,0.4248143136501312,0.2543465793132782,0.3906462490558624,0.33890387415885925,0.31849798560142517,0.22068053483963013
common,0.2432733029127121,0.2702949643135071,0.2786630392074585,0.14443030953407288,0.19337061047554016,0.21109338104724884,0.2283303439617157,0.3439505994319916,0.14443030953407288,0.17140580713748932,0.27520090341567993,0.20434872806072235
ancestor,0.37232068181037903,0.20604059100151062,0.2760840356349945,0.2155013233423233,0.32409822940826416,0.22389167547225952,0.18904908001422882,0.3265872597694397,0.2155013233423233,0.1517612189054489,0.2768750786781311,0.14805565774440765
of,0.2560483515262604,0.2982911467552185,0.41498205065727234,0.34038281440734863,0.2945859134197235,0.41548454761505127,0.33904364705085754,0.2626190483570099,0.34038281440734863,0.2480744868516922,0.30522194504737854,0.1826142966747284
all,0.21508847177028656,0.24743787944316864,0.53305584192276,0.4387909770011902,0.26253995299339294,0.42520734667778015,0.42151448130607605,0.2644745111465454,0.4387909770011902,0.3725806474685669,0.2080867439508438,0.29575422406196594
modern,0.28369659185409546,0.16013142466545105,0.24473170936107635,0.2078569084405899,0.18301193416118622,0.193939670920372,0.2118767350912094,0.26219505071640015,0.2078569084405899,0.15316444635391235,0.3061637878417969,0.12475407868623734
ctenophores,0.5183635354042053,0.32198694348335266,0.3005664348602295,0.1838040053844452,0.26059433817863464,0.2038351595401764,0.23367419838905334,1.0,0.1838040053844452,0.2594645917415619,0.1391923427581787,0.2054179310798645
was,0.14649035036563873,0.18447895348072052,0.33670201897621155,0.590133786201477,0.3758357763290405,0.3636345863342285,0.42228707671165466,0.05756163224577904,0.590133786201477,0.16678167879581451,0.2867572605609894,0.18412111699581146
cydippid-like,0.3565722107887268,0.29525187611579895,0.40024492144584656,0.3489970564842224,0.3437659442424774,0.2880045175552368,0.335948646068573,0.5805850625038147,0.3489970564842224,0.36008432507514954,0.26377031207084656,0.26385825872421265
",",0.21695511043071747,0.27385151386260986,0.4137537479400635,0.36755475401878357,0.2386300414800644,0.44245919585227966,0.39254459738731384,0.19362998008728027,0.36755475401878357,0.22659391164779663,0.26524028182029724,0.31091248989105225
and,0.23379240930080414,0.27978911995887756,0.4731321930885315,0.42175528407096863,0.280531644821167,0.48971283435821533,0.41766801476478577,0.20973104238510132,0.42175528407096863,0.33647966384887695,0.29022282361984253,0.20544172823429108
that,0.29984185099601746,0.29063743352890015,1.0,0.35517072677612305,0.4644409120082855,0.5436353087425232,0.6036020517349243,0.3005664348602295,0.35517072677612305,0.557814359664917,0.2827931344509125,0.32716336846351624
all,0.21508847177028656,0.24743787944316864,0.53305584192276,0.4387909770011902,0.26253995299339294,0.42520734667778015,0.42151448130607605,0.2644745111465454,0.4387909770011902,0.3725806474685669,0.2080867439508438,0.29575422406196594
the,0.2495197057723999,0.3452354073524475,0.5473989248275757,0.3906462490558624,0.324635773897171,0.535392165184021,0.4248143136501312,0.2543465793132782,0.3906462490558624,0.33890387415885925,0.31849798560142517,0.22068053483963013
modern,0.28369659185409546,0.16013142466545105,0.24473170936107635,0.2078569084405899,0.18301193416118622,0.193939670920372,0.2118767350912094,0.26219505071640015,0.2078569084405899,0.15316444635391235,0.3061637878417969,0.12475407868623734
groups,0.21158255636692047,0.179585799574852,0.2701875567436218,0.3214126229286194,0.16468900442123413,0.24181967973709106,0.25696179270744324,0.32488834857940674,0.3214126229286194,0.18221695721149445,0.10078418999910355,0.14349548518657684
appeared,0.2509162724018097,0.21357440948486328,0.23015998303890228,0.2874315083026886,0.21823781728744507,0.17344161868095398,0.17202606797218323,0.20043747127056122,0.2874315083026886,0.16278916597366333,0.22394250333309174,0.1384376585483551
relatively,0.35760048031806946,0.27617207169532776,0.3896230161190033,0.22617207467556,0.22400876879692078,0.3473149538040161,0.34641990065574646,0.3630877435207367,0.22617207467556,0.33017563819885254,0.15049967169761658,0.1281091868877411
recently,0.2502363920211792,0.18462014198303223,0.4045799970626831,0.3647858202457428,0.2434002161026001,0.36710911989212036,0.39341551065444946,0.18636108934879303,0.3647858202457428,0.24310024082660675,0.28304556012153625,0.18352322280406952
",",0.21695511043071747,0.27385151386260986,0.4137537479400635,0.36755475401878357,0.2386300414800644,0.44245919585227966,0.39254459738731384,0.19362998008728027,0.36755475401878357,0.22659391164779663,0.26524028182029724,0.31091248989105225
probably,0.3489377796649933,0.27783241868019104,0.47973746061325073,0.27397415041923523,0.434043824672699,0.37552741169929504,0.40110117197036743,0.3135266602039337,0.27397415041923523,0.3665387034416199,0.16769586503505707,0.3524723947048187
after,0.11988725513219833,0.18869371712207794,0.373811811208725,0.36224013566970825,0.3132590651512146,0.37890323996543884,0.32360681891441345,0.11332210898399353,0.36224013566970825,0.23871733248233795,0.2722609341144562,0.16608688235282898
the,0.2495197057723999,0.3452354073524475,0.5473989248275757,0.3906462490558624,0.324635773897171,0.535392165184021,0.4248143136501312,0.2543465793132782,0.3906462490558624,0.33890387415885925,0.31849798560142517,0.22068053483963013
cretaceous–paleogene,0.6738667488098145,0.3513530194759369,0.31192901730537415,0.2919797897338867,0.2613062858581543,0.2186785787343979,0.22179344296455383,0.4960688650608063,0.2919797897338867,0.21520420908927917,0.1537265181541443,0.20868074893951416
extinction,0.49842455983161926,0.19164897501468658,0.3000577688217163,0.20619209110736847,0.2422609031200409,0.20060859620571136,0.21444188058376312,0.4061846137046814,0.20619209110736847,0.21304452419281006,0.07780730724334717,0.17184245586395264
event,0.2817508280277252,0.13157783448696136,0.3453879952430725,0.22349928319454193,0.21619035303592682,0.2585321366786957,0.2608627378940582,0.17438863217830658,0.22349928319454193,0.1736278086900711,0.12037393450737,0.16076280176639557
66,0.0017124754376709461,-0.027114326134324074,-0.041402418166399,-0.07615695148706436,-0.03967241942882538,-0.04223303869366646,-0.03781525790691376,-0.01492546871304512,-0.07615695148706436,-0.06321986764669418,0.046073444187641144,-0.056611161679029465
million,0.3239833414554596,0.14410199224948883,0.2637370228767395,0.25957414507865906,0.19621145725250244,0.22033339738845825,0.2009391039609909,0.16278836131095886,0.25957414507865906,0.21114659309387207,0.2500693202018738,0.23092924058437347
years,0.33178845047950745,0.21100080013275146,0.27599525451660156,0.3048669695854187,0.259672611951828,0.23891852796077728,0.2547864317893982,0.1858815997838974,0.3048669695854187,0.21949264407157898,0.4551808536052704,0.1914375126361847
ago,0.4381564259529114,0.25708508491516113,0.3563132584095001,0.276393324136734,0.27727121114730835,0.2610180675983429,0.26408711075782776,0.26151517033576965,0.276393324136734,0.3028433620929718,0.3357829749584198,0.2202194780111313
.,0.2062237411737442,0.3618174195289612,0.4460422694683075,0.3378238379955292,0.26106974482536316,0.4645031690597534,0.4383580684661865,0.22269779443740845,0.3378238379955292,0.3287222981452942,0.32390445470809937,0.4130953550338745
