,how,are,the,compounds,that,contain,oxygen,considered,in,commerce,?
aldehydes,0.21016530692577362,0.34671738743782043,0.21048162877559662,0.6619496941566467,0.27954739332199097,0.4131883978843689,0.4914548099040985,0.1789567917585373,0.21156996488571167,0.13609085977077484,0.1762741357088089
(,0.1676948219537735,0.23263892531394958,0.33289089798927307,0.21791891753673553,0.2264307141304016,0.18010157346725464,0.189798504114151,0.22818490862846375,0.3087427020072937,0.16084139049053192,0.40561532974243164
r-co-h,0.23088404536247253,0.060511279851198196,0.0933874100446701,-0.008370942436158657,0.21355180442333221,0.01229654997587204,0.03776925057172775,0.12917308509349823,0.20347799360752106,0.17562289535999298,0.13540831208229065
),0.17939934134483337,0.2373749315738678,0.3456730246543884,0.2126024067401886,0.23478686809539795,0.1663975715637207,0.19541971385478973,0.2430245578289032,0.3326910734176636,0.17563296854496002,0.42300865054130554
;,0.07230665534734726,0.15315808355808258,0.09152708947658539,0.06250982731580734,0.0633435994386673,0.08701131492853165,0.010789583437144756,0.11059124767780304,0.092739537358284,0.07569094747304916,0.10349778085947037
carboxylic,0.24194225668907166,0.3958777189254761,0.22531728446483612,0.6763530373573303,0.30933982133865356,0.46241849660873413,0.570554256439209,0.2433677613735199,0.26645585894584656,0.15018799901008606,0.2521436810493469
acids,0.23605167865753174,0.3076273202896118,0.16902804374694824,0.6170958876609802,0.2479507476091385,0.43845081329345703,0.4909030497074127,0.11076579242944717,0.19412952661514282,0.10559262335300446,0.179454505443573
(,0.1676948219537735,0.23263892531394958,0.33289089798927307,0.21791891753673553,0.2264307141304016,0.18010157346725464,0.189798504114151,0.22818490862846375,0.3087427020072937,0.16084139049053192,0.40561532974243164
r-cooh,0.20877957344055176,0.26916325092315674,0.18406343460083008,0.38986676931381226,0.22656072676181793,0.26442378759384155,0.3351140022277832,0.13188345730304718,0.14898575842380524,0.0813220739364624,0.3109510540962219
),0.17939934134483337,0.2373749315738678,0.3456730246543884,0.2126024067401886,0.23478686809539795,0.1663975715637207,0.19541971385478973,0.2430245578289032,0.3326910734176636,0.17563296854496002,0.42300865054130554
;,0.07230665534734726,0.15315808355808258,0.09152708947658539,0.06250982731580734,0.0633435994386673,0.08701131492853165,0.010789583437144756,0.11059124767780304,0.092739537358284,0.07569094747304916,0.10349778085947037
esters,0.22484908998012543,0.34233197569847107,0.17484959959983826,0.4647725522518158,0.22587212920188904,0.30835795402526855,0.2982848882675171,0.14580748975276947,0.193492591381073,0.09820922464132309,0.18225818872451782
(,0.1676948219537735,0.23263892531394958,0.33289089798927307,0.21791891753673553,0.2264307141304016,0.18010157346725464,0.189798504114151,0.22818490862846375,0.3087427020072937,0.16084139049053192,0.40561532974243164
r-coo-r,0.09778992831707001,0.18398664891719818,0.17640338838100433,0.1303231418132782,0.17596299946308136,0.1304614394903183,0.17374151945114136,0.14239650964736938,0.14811120927333832,0.200114443898201,0.18528161942958832
),0.17939934134483337,0.2373749315738678,0.3456730246543884,0.2126024067401886,0.23478686809539795,0.1663975715637207,0.19541971385478973,0.2430245578289032,0.3326910734176636,0.17563296854496002,0.42300865054130554
;,0.07230665534734726,0.15315808355808258,0.09152708947658539,0.06250982731580734,0.0633435994386673,0.08701131492853165,0.010789583437144756,0.11059124767780304,0.092739537358284,0.07569094747304916,0.10349778085947037
acid,0.22109876573085785,0.23983724415302277,0.17908653616905212,0.5432142615318298,0.21727557480335236,0.2968478798866272,0.4614868462085724,0.14098703861236572,0.1958887279033661,0.08271186053752899,0.1556670069694519
anhydrides,0.23386995494365692,0.29141664505004883,0.23242506384849548,0.6975391507148743,0.2653074860572815,0.39805275201797485,0.5685831904411316,0.1981818526983261,0.2436639815568924,0.178707093000412,0.20955565571784973
(,0.1676948219537735,0.23263892531394958,0.33289089798927307,0.21791891753673553,0.2264307141304016,0.18010157346725464,0.189798504114151,0.22818490862846375,0.3087427020072937,0.16084139049053192,0.40561532974243164
r-co-o-co-r,0.12812039256095886,0.050041601061820984,0.11315605044364929,0.08307214081287384,0.1281203031539917,0.023072753101587296,-0.03221574053168297,0.15612301230430603,0.17852415144443512,0.2832612991333008,0.17748475074768066
),0.17939934134483337,0.2373749315738678,0.3456730246543884,0.2126024067401886,0.23478686809539795,0.1663975715637207,0.19541971385478973,0.2430245578289032,0.3326910734176636,0.17563296854496002,0.42300865054130554
;,0.07230665534734726,0.15315808355808258,0.09152708947658539,0.06250982731580734,0.0633435994386673,0.08701131492853165,0.010789583437144756,0.11059124767780304,0.092739537358284,0.07569094747304916,0.10349778085947037
and,0.33647966384887695,0.48576638102531433,0.5171257257461548,0.25433242321014404,0.4731321930885315,0.3066939413547516,0.22261030972003937,0.3359341621398926,0.4954058527946472,0.24256257712841034,0.20544172823429108
amides,0.22706995904445648,0.34163832664489746,0.2522031366825104,0.6468824744224548,0.2940554916858673,0.34797120094299316,0.4320404529571533,0.24288281798362732,0.2657078802585602,0.16490092873573303,0.16858848929405212
(,0.1676948219537735,0.23263892531394958,0.33289089798927307,0.21791891753673553,0.2264307141304016,0.18010157346725464,0.189798504114151,0.22818490862846375,0.3087427020072937,0.16084139049053192,0.40561532974243164
r-c,0.2188391536474228,0.20779912173748016,0.22670325636863708,0.18341641128063202,0.2963722050189972,0.13989783823490143,0.14204436540603638,0.21449577808380127,0.26760387420654297,0.20127901434898376,0.29228124022483826
(,0.1676948219537735,0.23263892531394958,0.33289089798927307,0.21791891753673553,0.2264307141304016,0.18010157346725464,0.189798504114151,0.22818490862846375,0.3087427020072937,0.16084139049053192,0.40561532974243164
o,0.1453389823436737,0.10547653585672379,0.19071193039417267,0.1688987761735916,0.14885690808296204,0.11598370224237442,0.2476140707731247,0.029342591762542725,0.17052006721496582,0.030073586851358414,0.23868927359580994
),0.17939934134483337,0.2373749315738678,0.3456730246543884,0.2126024067401886,0.23478686809539795,0.1663975715637207,0.19541971385478973,0.2430245578289032,0.3326910734176636,0.17563296854496002,0.42300865054130554
-nr,0.14833642542362213,0.22889681160449982,0.19483402371406555,0.2535492479801178,0.17469459772109985,0.20970922708511353,0.263309508562088,0.06486455351114273,0.14164698123931885,0.09809238463640213,0.08252532035112381
2,-0.02554285153746605,-0.028399748727679253,-0.019434669986367226,0.053334057331085205,-0.04901214689016342,0.0014209040673449636,0.04063820466399193,0.002934281015768647,0.01447046548128128,-0.026921426877379417,0.001977203879505396
),0.17939934134483337,0.2373749315738678,0.3456730246543884,0.2126024067401886,0.23478686809539795,0.1663975715637207,0.19541971385478973,0.2430245578289032,0.3326910734176636,0.17563296854496002,0.42300865054130554
.,0.3287222981452942,0.3452940285205841,0.5934505462646484,0.23886778950691223,0.4460422694683075,0.22565869987010956,0.2554275095462799,0.29356086254119873,0.5591574311256409,0.26754042506217957,0.4130953550338745
,how,are,the,compounds,that,contain,oxygen,considered,in,commerce,?
other,0.3591516315937042,0.5932393670082092,0.44152235984802246,0.3425661325454712,0.5570666193962097,0.4202895164489746,0.2354368269443512,0.2968703508377075,0.39989137649536133,0.18906886875629425,0.24682199954986572
important,0.3054346442222595,0.33294984698295593,0.39348116517066956,0.2768799364566803,0.3865286409854889,0.2882036566734314,0.19456547498703003,0.4020090103149414,0.3796374499797821,0.31957823038101196,0.17812499403953552
organic,0.23551133275032043,0.2387801855802536,0.18354187905788422,0.6684058308601379,0.27067801356315613,0.322679728269577,0.44130775332450867,0.17275287210941315,0.23921318352222443,0.19263996183872223,0.18969349563121796
compounds,0.27241960167884827,0.3708919882774353,0.18294313549995422,0.9999999403953552,0.26948118209838867,0.4419889748096466,0.514471173286438,0.18598613142967224,0.21471646428108215,0.16760653257369995,0.2057836651802063
that,0.557814359664917,0.45265161991119385,0.5473989248275757,0.26948118209838867,1.0,0.36020758748054504,0.2717767655849457,0.37593913078308105,0.435920387506485,0.18055133521556854,0.32716336846351624
contain,0.2636528015136719,0.5326977372169495,0.26383090019226074,0.4419889748096466,0.36020758748054504,1.0,0.2880042791366577,0.3171406388282776,0.23975171148777008,0.10241537541151047,0.18853069841861725
oxygen,0.21928748488426208,0.24342744052410126,0.20428593456745148,0.514471173286438,0.2717767655849457,0.2880042791366577,0.9999999403953552,0.15148724615573883,0.1672476977109909,0.14058184623718262,0.16786395013332367
are,0.311818927526474,1.0,0.40399202704429626,0.3708919882774353,0.45265161991119385,0.5326977372169495,0.24342744052410126,0.35714471340179443,0.3841303884983063,0.12030907720327377,0.24591213464736938
:,-0.11215605586767197,-0.1189703419804573,-0.03403344005346298,-0.02550416626036167,-0.12200210988521576,-0.12136782705783844,-0.038063742220401764,0.0004551890306174755,0.020521078258752823,-0.06587029248476028,-0.07156077772378922
glycerol,0.21205361187458038,0.2901626527309418,0.1993677169084549,0.563285231590271,0.25928929448127747,0.3846572935581207,0.5316243767738342,0.16358566284179688,0.17905981838703156,0.16476331651210785,0.20123621821403503
",",0.22659391164779663,0.4062570035457611,0.4933079481124878,0.20700839161872864,0.4137537479400635,0.24384500086307526,0.21812842786312103,0.32932984828948975,0.5201468467712402,0.25410452485084534,0.31091248989105225
formaldehyde,0.19734229147434235,0.2815426290035248,0.21555858850479126,0.6145655512809753,0.28527429699897766,0.3573676645755768,0.46562960743904114,0.180664524435997,0.2486092746257782,0.11300864815711975,0.17289863526821136
",",0.22659391164779663,0.4062570035457611,0.4933079481124878,0.20700839161872864,0.4137537479400635,0.24384500086307526,0.21812842786312103,0.32932984828948975,0.5201468467712402,0.25410452485084534,0.31091248989105225
glutaraldehyde,0.21291647851467133,0.28014642000198364,0.22101172804832458,0.5988767743110657,0.2724965512752533,0.36042356491088867,0.4919563829898834,0.16193965077400208,0.21671171486377716,0.15047016739845276,0.25013336539268494
",",0.22659391164779663,0.4062570035457611,0.4933079481124878,0.20700839161872864,0.4137537479400635,0.24384500086307526,0.21812842786312103,0.32932984828948975,0.5201468467712402,0.25410452485084534,0.31091248989105225
citric,0.2363898754119873,0.2506369650363922,0.23524780571460724,0.5516126155853271,0.2251761555671692,0.3567226529121399,0.4492052495479584,0.218303382396698,0.2502782344818115,0.24505658447742462,0.12432891130447388
acid,0.22109876573085785,0.23983724415302277,0.17908653616905212,0.5432142615318298,0.21727557480335236,0.2968478798866272,0.4614868462085724,0.14098703861236572,0.1958887279033661,0.08271186053752899,0.1556670069694519
",",0.22659391164779663,0.4062570035457611,0.4933079481124878,0.20700839161872864,0.4137537479400635,0.24384500086307526,0.21812842786312103,0.32932984828948975,0.5201468467712402,0.25410452485084534,0.31091248989105225
acetic,0.23170922696590424,0.28425881266593933,0.20445579290390015,0.6358369588851929,0.30310386419296265,0.3295426368713379,0.5156851410865784,0.19272440671920776,0.18460536003112793,0.14991909265518188,0.1751195192337036
anhydride,0.22922804951667786,0.2292904257774353,0.20523525774478912,0.6951160430908203,0.22781962156295776,0.3653225600719452,0.5485468506813049,0.17198269069194794,0.23032905161380768,0.17676091194152832,0.21930666267871857
",",0.22659391164779663,0.4062570035457611,0.4933079481124878,0.20700839161872864,0.4137537479400635,0.24384500086307526,0.21812842786312103,0.32932984828948975,0.5201468467712402,0.25410452485084534,0.31091248989105225
and,0.33647966384887695,0.48576638102531433,0.5171257257461548,0.25433242321014404,0.4731321930885315,0.3066939413547516,0.22261030972003937,0.3359341621398926,0.4954058527946472,0.24256257712841034,0.20544172823429108
acetamide,0.2043936848640442,0.25514015555381775,0.20655448734760284,0.6313793659210205,0.2518165111541748,0.313375324010849,0.4732109010219574,0.181452214717865,0.22757737338542938,0.15448029339313507,0.18747323751449585
.,0.3287222981452942,0.3452940285205841,0.5934505462646484,0.23886778950691223,0.4460422694683075,0.22565869987010956,0.2554275095462799,0.29356086254119873,0.5591574311256409,0.26754042506217957,0.4130953550338745
,how,are,the,compounds,that,contain,oxygen,considered,in,commerce,?
there,0.3328511416912079,0.5433560013771057,0.47025805711746216,0.2181965559720993,0.6006520986557007,0.3714359998703003,0.18970581889152527,0.29038745164871216,0.5361666083335876,0.1831357479095459,0.29405656456947327
are,0.311818927526474,1.0,0.40399202704429626,0.3708919882774353,0.45265161991119385,0.5326977372169495,0.24342744052410126,0.35714471340179443,0.3841303884983063,0.12030907720327377,0.24591213464736938
many,0.4425291419029236,0.5655534863471985,0.4335206151008606,0.27613750100135803,0.5391656160354614,0.35166433453559875,0.21045979857444763,0.32872581481933594,0.41474202275276184,0.23629926145076752,0.2124512493610382
important,0.3054346442222595,0.33294984698295593,0.39348116517066956,0.2768799364566803,0.3865286409854889,0.2882036566734314,0.19456547498703003,0.4020090103149414,0.3796374499797821,0.31957823038101196,0.17812499403953552
organic,0.23551133275032043,0.2387801855802536,0.18354187905788422,0.6684058308601379,0.27067801356315613,0.322679728269577,0.44130775332450867,0.17275287210941315,0.23921318352222443,0.19263996183872223,0.18969349563121796
solvents,0.26244524121284485,0.30450356006622314,0.17329473793506622,0.6135104894638062,0.26737502217292786,0.35887089371681213,0.5104933381080627,0.15292806923389435,0.1558643877506256,0.17577853798866272,0.17787407338619232
that,0.557814359664917,0.45265161991119385,0.5473989248275757,0.26948118209838867,1.0,0.36020758748054504,0.2717767655849457,0.37593913078308105,0.435920387506485,0.18055133521556854,0.32716336846351624
contain,0.2636528015136719,0.5326977372169495,0.26383090019226074,0.4419889748096466,0.36020758748054504,1.0,0.2880042791366577,0.3171406388282776,0.23975171148777008,0.10241537541151047,0.18853069841861725
oxygen,0.21928748488426208,0.24342744052410126,0.20428593456745148,0.514471173286438,0.2717767655849457,0.2880042791366577,0.9999999403953552,0.15148724615573883,0.1672476977109909,0.14058184623718262,0.16786395013332367
",",0.22659391164779663,0.4062570035457611,0.4933079481124878,0.20700839161872864,0.4137537479400635,0.24384500086307526,0.21812842786312103,0.32932984828948975,0.5201468467712402,0.25410452485084534,0.31091248989105225
including,0.20270724594593048,0.45025435090065,0.3738902807235718,0.1909155398607254,0.31577053666114807,0.3657795786857605,0.1317683309316635,0.27623260021209717,0.35857823491096497,0.1971009075641632,0.1633303165435791
:,-0.11215605586767197,-0.1189703419804573,-0.03403344005346298,-0.02550416626036167,-0.12200210988521576,-0.12136782705783844,-0.038063742220401764,0.0004551890306174755,0.020521078258752823,-0.06587029248476028,-0.07156077772378922
acetone,0.22919996082782745,0.21378375589847565,0.15705901384353638,0.5910801887512207,0.24339672923088074,0.3093762993812561,0.5149649381637573,0.08321978151798248,0.17584823071956635,0.14667151868343353,0.20486292243003845
",",0.22659391164779663,0.4062570035457611,0.4933079481124878,0.20700839161872864,0.4137537479400635,0.24384500086307526,0.21812842786312103,0.32932984828948975,0.5201468467712402,0.25410452485084534,0.31091248989105225
methanol,0.23024573922157288,0.2546067237854004,0.20346695184707642,0.5447160601615906,0.29060858488082886,0.3315795660018921,0.5165420174598694,0.2009245753288269,0.20448505878448486,0.19443292915821075,0.22627966105937958
",",0.22659391164779663,0.4062570035457611,0.4933079481124878,0.20700839161872864,0.4137537479400635,0.24384500086307526,0.21812842786312103,0.32932984828948975,0.5201468467712402,0.25410452485084534,0.31091248989105225
ethanol,0.19839662313461304,0.23618295788764954,0.1734926849603653,0.4726684093475342,0.26376625895500183,0.3098560869693756,0.4260103404521942,0.17510747909545898,0.19818156957626343,0.18239149451255798,0.18249094486236572
",",0.22659391164779663,0.4062570035457611,0.4933079481124878,0.20700839161872864,0.4137537479400635,0.24384500086307526,0.21812842786312103,0.32932984828948975,0.5201468467712402,0.25410452485084534,0.31091248989105225
isopropanol,0.20729602873325348,0.30750492215156555,0.20171906054019928,0.6371532082557678,0.2491028606891632,0.38935619592666626,0.5364004373550415,0.1903015375137329,0.1796836256980896,0.19538523256778717,0.21157433092594147
",",0.22659391164779663,0.4062570035457611,0.4933079481124878,0.20700839161872864,0.4137537479400635,0.24384500086307526,0.21812842786312103,0.32932984828948975,0.5201468467712402,0.25410452485084534,0.31091248989105225
furan,0.25091636180877686,0.23696860671043396,0.25100651383399963,0.32291144132614136,0.24902811646461487,0.24717503786087036,0.28206193447113037,0.21462686359882355,0.24855561554431915,0.20399460196495056,0.2221156805753708
",",0.22659391164779663,0.4062570035457611,0.4933079481124878,0.20700839161872864,0.4137537479400635,0.24384500086307526,0.21812842786312103,0.32932984828948975,0.5201468467712402,0.25410452485084534,0.31091248989105225
thf,0.21095086634159088,0.19134347140789032,0.20342323184013367,0.45440974831581116,0.19686035811901093,0.31112703680992126,0.35937994718551636,0.06396467238664627,0.15931124985218048,0.18013040721416473,0.2421008050441742
",",0.22659391164779663,0.4062570035457611,0.4933079481124878,0.20700839161872864,0.4137537479400635,0.24384500086307526,0.21812842786312103,0.32932984828948975,0.5201468467712402,0.25410452485084534,0.31091248989105225
diethyl,0.17499297857284546,0.286196768283844,0.16839878261089325,0.5753504037857056,0.24330930411815643,0.37363263964653015,0.487150639295578,0.19394437968730927,0.20283442735671997,0.14389610290527344,0.18779975175857544
ether,0.3195810914039612,0.24203574657440186,0.15837442874908447,0.5037938356399536,0.3524623215198517,0.35031887888908386,0.4075319468975067,0.17783595621585846,0.21085920929908752,0.10645928233861923,0.17340467870235443
",",0.22659391164779663,0.4062570035457611,0.4933079481124878,0.20700839161872864,0.4137537479400635,0.24384500086307526,0.21812842786312103,0.32932984828948975,0.5201468467712402,0.25410452485084534,0.31091248989105225
dioxane,0.2723708748817444,0.29389429092407227,0.3442673981189728,0.40360593795776367,0.2844795286655426,0.2798163592815399,0.5356675982475281,0.17076268792152405,0.24169030785560608,0.13677287101745605,0.19835548102855682
",",0.22659391164779663,0.4062570035457611,0.4933079481124878,0.20700839161872864,0.4137537479400635,0.24384500086307526,0.21812842786312103,0.32932984828948975,0.5201468467712402,0.25410452485084534,0.31091248989105225
ethyl,0.17396993935108185,0.2484441101551056,0.13815197348594666,0.5833929181098938,0.2508504390716553,0.33743059635162354,0.48005345463752747,0.15555740892887115,0.1883700042963028,0.14527472853660583,0.17324943840503693
acetate,0.16648906469345093,0.2626980245113373,0.18724149465560913,0.6746609210968018,0.2099643498659134,0.33923864364624023,0.5113779306411743,0.10543932765722275,0.19984610378742218,0.15785104036331177,0.1785527765750885
",",0.22659391164779663,0.4062570035457611,0.4933079481124878,0.20700839161872864,0.4137537479400635,0.24384500086307526,0.21812842786312103,0.32932984828948975,0.5201468467712402,0.25410452485084534,0.31091248989105225
dmf,0.29383179545402527,0.23295831680297852,0.28646329045295715,0.32243749499320984,0.35887205600738525,0.24623994529247284,0.3148125410079956,0.18016952276229858,0.1969584822654724,0.16541241109371185,0.3442285656929016
",",0.22659391164779663,0.4062570035457611,0.4933079481124878,0.20700839161872864,0.4137537479400635,0.24384500086307526,0.21812842786312103,0.32932984828948975,0.5201468467712402,0.25410452485084534,0.31091248989105225
dmso,0.1520853191614151,0.11811137199401855,0.22705215215682983,0.1968299150466919,0.19033695757389069,0.13300074636936188,0.17681138217449188,0.07907336205244064,0.15033817291259766,0.13670960068702698,0.20018182694911957
",",0.22659391164779663,0.4062570035457611,0.4933079481124878,0.20700839161872864,0.4137537479400635,0.24384500086307526,0.21812842786312103,0.32932984828948975,0.5201468467712402,0.25410452485084534,0.31091248989105225
acetic,0.23170922696590424,0.28425881266593933,0.20445579290390015,0.6358369588851929,0.30310386419296265,0.3295426368713379,0.5156851410865784,0.19272440671920776,0.18460536003112793,0.14991909265518188,0.1751195192337036
acid,0.22109876573085785,0.23983724415302277,0.17908653616905212,0.5432142615318298,0.21727557480335236,0.2968478798866272,0.4614868462085724,0.14098703861236572,0.1958887279033661,0.08271186053752899,0.1556670069694519
",",0.22659391164779663,0.4062570035457611,0.4933079481124878,0.20700839161872864,0.4137537479400635,0.24384500086307526,0.21812842786312103,0.32932984828948975,0.5201468467712402,0.25410452485084534,0.31091248989105225
and,0.33647966384887695,0.48576638102531433,0.5171257257461548,0.25433242321014404,0.4731321930885315,0.3066939413547516,0.22261030972003937,0.3359341621398926,0.4954058527946472,0.24256257712841034,0.20544172823429108
formic,0.15670651197433472,0.3062303364276886,0.3407248854637146,0.456268846988678,0.306704580783844,0.371768981218338,0.3372289538383484,0.2730346620082855,0.30990415811538696,0.10002058744430542,0.16498689353466034
