,what,was,the,colonia,agrippina,'s,original,name,?
vetera,0.15914814174175262,0.2222842276096344,0.2575794458389282,0.2008073329925537,0.14424338936805725,0.01027739979326725,0.20709587633609772,0.12345006316900253,0.23232965171337128
(,0.2411840260028839,0.2980341613292694,0.33289089798927307,0.1939992755651474,0.18560346961021423,0.0012731997994706035,0.24095207452774048,0.2706909477710724,0.40561532974243164
xanten,0.15414007008075714,0.18504950404167175,0.2944592237472534,0.20600301027297974,0.2848937511444092,0.057521067559719086,0.25272029638290405,0.19540375471115112,0.199308380484581
),0.26259949803352356,0.3267642855644226,0.3456730246543884,0.19406864047050476,0.19947190582752228,0.021107977256178856,0.24932408332824707,0.2638341188430786,0.42300865054130554
",",0.3087472915649414,0.45456063747406006,0.4933079481124878,0.22461535036563873,0.24255090951919556,-0.0016132977325469255,0.23508994281291962,0.28145334124565125,0.31091248989105225
i,0.4411132335662842,0.23566235601902008,0.26687872409820557,0.12855832278728485,0.23674741387367249,0.09143294394016266,0.18231533467769623,0.1543835699558258,0.4695145785808563
germanica,0.2269933521747589,0.2031363993883133,0.28964531421661377,0.3375324308872223,0.41165265440940857,0.10596828162670135,0.16267803311347961,0.26152467727661133,0.21863973140716553
and,0.31309178471565247,0.3740963041782379,0.5171257257461548,0.19246184825897217,0.2530461251735687,0.06895173341035843,0.29575109481811523,0.21235932409763336,0.20544172823429108
xx,0.05625376105308533,0.10998591035604477,0.2355078011751175,0.12222404778003693,0.17752011120319366,-0.024696724489331245,0.09726913273334503,0.17026205360889435,0.11678656935691833
valeria,0.10654117166996002,0.16931593418121338,0.10397842526435852,0.2748221457004547,0.5193946957588196,0.0065679848194122314,0.040119655430316925,0.15697668492794037,0.1743042916059494
(,0.2411840260028839,0.2980341613292694,0.33289089798927307,0.1939992755651474,0.18560346961021423,0.0012731997994706035,0.24095207452774048,0.2706909477710724,0.40561532974243164
pannonian,0.14547616243362427,0.23903267085552216,0.2882448732852936,0.2845231294631958,0.39993777871131897,0.15945105254650116,0.14590314030647278,0.16545318067073822,0.11939829587936401
troops,0.18311697244644165,0.2910937964916229,0.3229958415031433,0.3061293661594391,0.24032771587371826,0.06779379397630692,0.10572373867034912,0.08645994961261749,0.14329779148101807
),0.26259949803352356,0.3267642855644226,0.3456730246543884,0.19406864047050476,0.19947190582752228,0.021107977256178856,0.24932408332824707,0.2638341188430786,0.42300865054130554
;,0.10986888408660889,0.0754367932677269,0.09152708947658539,0.1262161135673523,-0.054197680205106735,0.006909397430717945,0.06863370537757874,0.01776505447924137,0.10349778085947037
two,0.23363454639911652,0.27166637778282166,0.43858039379119873,0.15484094619750977,0.2330155223608017,0.038143858313560486,0.25192147493362427,0.18348293006420135,0.19645625352859497
legions,0.13887666165828705,0.21089579164981842,0.2824350595474243,0.2716384828090668,0.39351075887680054,0.007747814524918795,0.1473655104637146,0.10175438225269318,0.11789947748184204
at,0.2838611304759979,0.36707764863967896,0.457212895154953,0.13640420138835907,0.1943659484386444,-0.08481216430664062,0.15838190913200378,0.11450952291488647,0.21978627145290375
oppidum,0.27979549765586853,0.23672693967819214,0.3552173972129822,0.4183681309223175,0.44435086846351624,0.05839412659406662,0.20890866219997406,0.31020814180374146,0.1925942599773407
ubiorum,0.2721254527568817,0.23987381160259247,0.3133620619773865,0.25197601318359375,0.3074274957180023,0.08397738635540009,0.1863962709903717,0.24233947694301605,0.2848631739616394
(,0.2411840260028839,0.2980341613292694,0.33289089798927307,0.1939992755651474,0.18560346961021423,0.0012731997994706035,0.24095207452774048,0.2706909477710724,0.40561532974243164
``,0.008517155423760414,-0.012679691426455975,0.029072100296616554,0.1505298763513565,0.11293112486600876,-0.03416389226913452,-0.09917053580284119,0.1001104861497879,0.0685480609536171
town,0.19713185727596283,0.26823142170906067,0.2974243760108948,0.27293479442596436,0.1345193088054657,-0.0385698527097702,0.15281997621059418,0.21468210220336914,0.09902279824018478
of,0.33290785551071167,0.4069072902202606,0.733189046382904,0.25181788206100464,0.2825825810432434,-0.03817026689648628,0.30228546261787415,0.24075818061828613,0.1826142966747284
the,0.42745697498321533,0.48711544275283813,1.0,0.2522081732749939,0.2560017704963684,-0.01540423184633255,0.4037000238895416,0.3171212375164032,0.22068053483963013
ubii,0.18329322338104248,0.2038959413766861,0.2894813120365143,0.2606281340122223,0.20022441446781158,0.07228140532970428,0.25709840655326843,0.20919546484947205,0.23300966620445251
'',0.08143015950918198,0.04456103965640068,0.041273195296525955,-0.03848745673894882,-0.00039294929592870176,-0.04859459400177002,0.15586623549461365,0.003883055876940489,0.018684765323996544
),0.26259949803352356,0.3267642855644226,0.3456730246543884,0.19406864047050476,0.19947190582752228,0.021107977256178856,0.24932408332824707,0.2638341188430786,0.42300865054130554
",",0.3087472915649414,0.45456063747406006,0.4933079481124878,0.22461535036563873,0.24255090951919556,-0.0016132977325469255,0.23508994281291962,0.28145334124565125,0.31091248989105225
which,0.5261979103088379,0.2830964922904968,0.6521818041801453,0.15548387169837952,0.2235504537820816,0.03856118768453598,0.3607312738895416,0.2972666025161743,0.25814583897590637
was,0.22111038863658905,1.0000001192092896,0.48711544275283813,0.2200767546892166,0.305454820394516,0.008974763564765453,0.32203906774520874,0.2646567225456238,0.18412111699581146
renamed,0.16309694945812225,0.36580079793930054,0.2855224609375,0.22547321021556854,0.08484728634357452,-0.008603058755397797,0.2948165535926819,0.38917115330696106,0.13648955523967743
to,0.455847829580307,0.3636345863342285,0.535392165184021,0.1713452786207199,0.20707572996616364,0.03782717138528824,0.30182456970214844,0.27806994318962097,0.29463258385658264
colonia,0.13335645198822021,0.2200767546892166,0.2522081732749939,1.0,0.29231324791908264,0.011100152507424355,0.12398045510053635,0.22978946566581726,0.13169905543327332
agrippina,0.19574831426143646,0.305454820394516,0.2560017704963684,0.29231324791908264,1.0,0.08753767609596252,0.15302824974060059,0.1882144808769226,0.13996095955371857
",",0.3087472915649414,0.45456063747406006,0.4933079481124878,0.22461535036563873,0.24255090951919556,-0.0016132977325469255,0.23508994281291962,0.28145334124565125,0.31091248989105225
descending,0.2586769163608551,0.14934945106506348,0.34936797618865967,0.14525216817855835,0.19014005362987518,-0.05951666086912155,0.21435390412807465,0.2067972868680954,0.14083170890808105
to,0.455847829580307,0.3636345863342285,0.535392165184021,0.1713452786207199,0.20707572996616364,0.03782717138528824,0.30182456970214844,0.27806994318962097,0.29463258385658264
cologne,0.13229849934577942,0.2493666559457779,0.1949973702430725,0.15932749211788177,0.2873302400112152,0.0981438010931015,0.180073544383049,0.11837515980005264,0.12676802277565002
",",0.3087472915649414,0.45456063747406006,0.4933079481124878,0.22461535036563873,0.24255090951919556,-0.0016132977325469255,0.23508994281291962,0.28145334124565125,0.31091248989105225
v,0.16628342866897583,0.16128918528556824,0.18580520153045654,0.09967704862356186,0.12916091084480286,-0.008823617361485958,0.14203913509845734,0.12605811655521393,0.28677162528038025
alaudae,0.22771914303302765,0.1839200109243393,0.2297319769859314,0.305932879447937,0.2959424555301666,0.08078334480524063,0.061036139726638794,0.1782260239124298,0.27438852190971375
",",0.3087472915649414,0.45456063747406006,0.4933079481124878,0.22461535036563873,0.24255090951919556,-0.0016132977325469255,0.23508994281291962,0.28145334124565125,0.31091248989105225
a,0.3320399522781372,0.4508470594882965,0.5829201340675354,0.17625188827514648,0.23127305507659912,0.04866964742541313,0.25438275933265686,0.26421117782592773,0.23916715383529663
celtic,0.15326356887817383,0.20432031154632568,0.252739280462265,0.2862502932548523,0.15350759029388428,0.09806695580482483,0.22984565794467926,0.21225188672542572,0.17777416110038757
legion,0.08106428384780884,0.2725732922554016,0.2677367329597473,0.2473100870847702,0.30913764238357544,-0.00814184732735157,0.1831236481666565,0.1429951936006546,0.08998584002256393
recruited,0.12390090525150299,0.2530859112739563,0.2166408747434616,0.10753825306892395,0.14661145210266113,-0.020801430568099022,0.17384934425354004,0.1684950292110443,0.09634052217006683
from,0.2737620174884796,0.31171464920043945,0.40150508284568787,0.23307102918624878,0.21609923243522644,-0.01936490088701248,0.233787402510643,0.2635002136230469,0.19969791173934937
gallia,0.1879986822605133,0.20400583744049072,0.2404649257659912,0.44874486327171326,0.4936175048351288,-0.0019627579022198915,0.14571185410022736,0.24674855172634125,0.11362983286380768
narbonensis,0.1472930908203125,0.16057929396629333,0.22759991884231567,0.2755633294582367,0.3748060166835785,0.08135420083999634,0.22074700891971588,0.26397955417633057,0.18129488825798035
and,0.31309178471565247,0.3740963041782379,0.5171257257461548,0.19246184825897217,0.2530461251735687,0.06895173341035843,0.29575109481811523,0.21235932409763336,0.20544172823429108
xxi,0.06845451891422272,0.2629799544811249,0.22909332811832428,0.2026032656431198,0.2680288851261139,-0.04786801338195801,0.14402107894420624,0.11360560357570648,0.13385747373104095
",",0.3087472915649414,0.45456063747406006,0.4933079481124878,0.22461535036563873,0.24255090951919556,-0.0016132977325469255,0.23508994281291962,0.28145334124565125,0.31091248989105225
possibly,0.30713677406311035,0.28066137433052063,0.3130749762058258,0.1577938050031662,0.3092458248138428,0.012713257223367691,0.15740719437599182,0.148019939661026,0.3334614038467407
a,0.3320399522781372,0.4508470594882965,0.5829201340675354,0.17625188827514648,0.23127305507659912,0.04866964742541313,0.25438275933265686,0.26421117782592773,0.23916715383529663
galatian,0.11869986355304718,0.18358832597732544,0.23906350135803223,0.23479005694389343,0.4027576446533203,0.05492634326219559,0.14239458739757538,0.1377396285533905,0.17105670273303986
legion,0.08106428384780884,0.2725732922554016,0.2677367329597473,0.2473100870847702,0.30913764238357544,-0.00814184732735157,0.1831236481666565,0.1429951936006546,0.08998584002256393
from,0.2737620174884796,0.31171464920043945,0.40150508284568787,0.23307102918624878,0.21609923243522644,-0.01936490088701248,0.233787402510643,0.2635002136230469,0.19969791173934937
the,0.42745697498321533,0.48711544275283813,1.0,0.2522081732749939,0.2560017704963684,-0.01540423184633255,0.4037000238895416,0.3171212375164032,0.22068053483963013
other,0.341873437166214,0.14651623368263245,0.44152235984802246,0.1643618792295456,0.10754471272230148,0.04445967823266983,0.2503800690174103,0.20388714969158173,0.24682199954986572
side,0.2532914876937866,0.16857531666755676,0.37146830558776855,0.10136059671640396,0.12058837711811066,0.05179053172469139,0.21270377933979034,0.13782621920108795,0.07831130921840668
of,0.33290785551071167,0.4069072902202606,0.733189046382904,0.25181788206100464,0.2825825810432434,-0.03817026689648628,0.30228546261787415,0.24075818061828613,0.1826142966747284
the,0.42745697498321533,0.48711544275283813,1.0,0.2522081732749939,0.2560017704963684,-0.01540423184633255,0.4037000238895416,0.3171212375164032,0.22068053483963013
empire,0.21723191440105438,0.30602675676345825,0.32532164454460144,0.3827798366546631,0.333923876285553,-0.011798231862485409,0.17993012070655823,0.12178066372871399,0.14909450709819794
.,0.3567904531955719,0.40146201848983765,0.5934505462646484,0.26334938406944275,0.2543335556983948,-0.003708066651597619,0.275844931602478,0.24737101793289185,0.4130953550338745
