,what,year,did,roger,goodell,announce,that,super,bowl,50,would,be,``,important,'',?
would,0.45766422152519226,0.259968101978302,0.6268245577812195,0.13326995074748993,0.21928122639656067,0.390288382768631,0.5895259380340576,0.16404198110103607,0.17156143486499786,0.05957036092877388,1.0000001192092896,0.5202695727348328,0.08063928782939911,0.23083971440792084,0.02574172429740429,0.37178951501846313
be,0.3929833769798279,0.2296248972415924,0.22657383978366852,0.09867391735315323,0.17473284900188446,0.1575320065021515,0.6036020517349243,0.1880253106355667,0.18567830324172974,0.015184788033366203,0.5202695727348328,1.0,0.07670000940561295,0.2492702454328537,0.08835477381944656,0.3324260413646698
``,0.008517155423760414,0.050706423819065094,-0.029888948425650597,-0.014167015440762043,-0.12794704735279083,-0.03200799226760864,0.05285148695111275,0.012585706077516079,-0.004176590591669083,0.05617367848753929,0.08063928782939911,0.07670000940561295,1.0,0.12753228843212128,-0.09173435717821121,0.0685480609536171
an,0.2821882665157318,0.17045794427394867,0.22598257660865784,0.12185677886009216,0.2664170563220978,0.1258845031261444,0.365763783454895,0.09755856543779373,0.13908697664737701,0.02188069000840187,0.2650099992752075,0.33041056990623474,0.03770720958709717,0.2662794589996338,0.09471100568771362,0.19793890416622162
important,0.31164905428886414,0.15453378856182098,0.22188524901866913,0.14276210963726044,0.13641658425331116,0.09629447013139725,0.3865286409854889,0.10205074399709702,0.11682874709367752,-0.0009842811850830913,0.23083971440792084,0.2492702454328537,0.12753228843212128,1.0000001192092896,0.03843875601887703,0.17812499403953552
game,0.2246788740158081,0.24385766685009003,0.19789010286331177,0.1911574751138687,0.23549653589725494,0.19654089212417603,0.27499276399612427,0.3480181396007538,0.2413962334394455,0.012895043939352036,0.20549730956554413,0.24152140319347382,-0.06292625516653061,0.1870519071817398,0.07443881779909134,0.1829071193933487
for,0.3017193675041199,0.29294124245643616,0.318512886762619,0.202398419380188,0.2673582136631012,0.25365424156188965,0.4137635827064514,0.22938419878482819,0.24430087208747864,0.029183456674218178,0.39877474308013916,0.3801851272583008,0.01270448137074709,0.3458578288555145,-0.04479556903243065,0.264628142118454
us,0.32081687450408936,0.17973962426185608,0.23250600695610046,0.10898207873106003,0.2294151484966278,0.18674539029598236,0.282404363155365,0.1514306664466858,0.125444233417511,-0.075945183634758,0.30914580821990967,0.24659982323646545,0.01951291412115097,0.18796388804912567,-0.05206549912691116,0.2742428481578827
as,0.31749409437179565,0.28440728783607483,0.3596470057964325,0.1688738912343979,0.31536251306533813,0.18656931817531586,0.4735107421875,0.21450649201869965,0.14539222419261932,-0.0016074778977781534,0.3824005722999573,0.5230465531349182,0.03910288214683533,0.2693694233894348,0.006628023460507393,0.27043893933296204
a,0.3320399522781372,0.29350247979164124,0.2552328109741211,0.20693595707416534,0.2894425094127655,0.1447197049856186,0.47537946701049805,0.26005712151527405,0.19533146917819977,0.034183140844106674,0.398599237203598,0.39883795380592346,0.07272057235240936,0.2963852882385254,0.04890415817499161,0.23916715383529663
league,0.16616638004779816,0.20387181639671326,0.17557655274868011,0.1720457822084427,0.2768418490886688,0.1374533772468567,0.17157399654388428,0.37144264578819275,0.3365440368652344,0.07430867850780487,0.15430445969104767,0.1451711356639862,0.03209106624126434,0.18639467656612396,-0.040509432554244995,0.15941482782363892
'',0.08143015950918198,-0.01924106478691101,0.01978493109345436,-0.003441191976889968,0.07086741179227829,-0.033036138862371445,0.007880004122853279,-0.02655862085521221,-0.008809788152575493,0.08711730688810349,0.02574172429740429,0.08835477381944656,-0.09173435717821121,0.03843875601887703,1.0,0.018684765323996544
.,0.3567904531955719,0.32538118958473206,0.35288307070732117,0.2322678565979004,0.324575275182724,0.16922476887702942,0.4460422694683075,0.2757420241832733,0.21516893804073334,0.04325474053621292,0.35067233443260193,0.4383580684661865,0.05720457062125206,0.33938494324684143,-0.07181349396705627,0.4130953550338745
