,in,what,group,of,compounds,is,oxygen,a,necessary,part,?
where,0.5344807505607605,0.4457937180995941,0.19778083264827728,0.38066378235816956,0.22041384875774384,0.3586711287498474,0.1672561913728714,0.40997210144996643,0.2708882689476013,0.3328706920146942,0.24793872237205505
``,0.04765888676047325,0.008517155423760414,0.14310015738010406,0.06780257821083069,0.11271940171718597,0.058766357600688934,0.11707393079996109,0.07272057235240936,0.1634606420993805,0.08985232561826706,0.0685480609536171
r,0.15392769873142242,0.14495669305324554,0.1599588245153427,0.22769418358802795,0.12903380393981934,0.16748011112213135,0.09821433573961258,0.2452096939086914,0.06331352144479752,0.11466106027364731,0.16570481657981873
'',0.07432962208986282,0.08143015950918198,0.017886392772197723,0.13035868108272552,0.0576263964176178,0.0793738141655922,-0.09804082661867142,0.04890415817499161,0.015646208077669144,0.011256706900894642,0.018684765323996544
is,0.5394441485404968,0.28837618231773376,0.22153858840465546,0.4854315221309662,0.2659003734588623,1.0,0.21825239062309265,0.658733606338501,0.23441283404827118,0.4582172930240631,0.22961433231830597
an,0.2605783939361572,0.2821882665157318,0.1671597808599472,0.32280945777893066,0.19140249490737915,0.4654068350791931,0.20976382493972778,0.44552403688430786,0.2998107671737671,0.3128427565097809,0.19793890416622162
organic,0.23921318352222443,0.2020787000656128,0.21227288246154785,0.25553563237190247,0.6684058308601379,0.18208640813827515,0.44130775332450867,0.20014724135398865,0.1990000307559967,0.1679491251707077,0.18969349563121796
group,0.2304753065109253,0.2114069163799286,0.9999999403953552,0.25542253255844116,0.24233919382095337,0.22153858840465546,0.22228002548217773,0.2594761848449707,0.13381105661392212,0.3254122734069824,0.13827809691429138
),0.3326910734176636,0.26259949803352356,0.23240500688552856,0.3680361211299896,0.2126024067401886,0.37732169032096863,0.19541971385478973,0.3640355169773102,0.24269233644008636,0.24734117090702057,0.42300865054130554
:,0.020521078258752823,-0.12022944539785385,-0.015174929983913898,-0.08807745575904846,-0.02550416626036167,-0.07222653180360794,-0.038063742220401764,-0.0007584693375974894,-0.06721311062574387,0.012250585481524467,-0.07156077772378922
alcohols,0.23982013761997223,0.1730179637670517,0.2290942370891571,0.2419499009847641,0.5363748669624329,0.24219518899917603,0.44035568833351135,0.2434033900499344,0.24668161571025848,0.1909783035516739,0.14830633997917175
(,0.3087427020072937,0.2411840260028839,0.21665191650390625,0.35032153129577637,0.21791891753673553,0.35393038392066956,0.189798504114151,0.3206180930137634,0.21910002827644348,0.2208257019519806,0.40561532974243164
r-oh,0.043223533779382706,0.1411500722169876,0.053512148559093475,0.017859892919659615,0.23488706350326538,0.12282489985227585,0.17263196408748627,0.10186953097581863,0.08190959692001343,0.06926245987415314,0.2520652413368225
),0.3326910734176636,0.26259949803352356,0.23240500688552856,0.3680361211299896,0.2126024067401886,0.37732169032096863,0.19541971385478973,0.3640355169773102,0.24269233644008636,0.24734117090702057,0.42300865054130554
;,0.092739537358284,0.10986888408660889,0.10666380822658539,0.054534342139959335,0.06250982731580734,0.05324986204504967,0.010789583437144756,-0.02122584730386734,0.05487286299467087,0.17379768192768097,0.10349778085947037
ethers,0.2427009493112564,0.2965221107006073,0.2604843080043793,0.22679853439331055,0.4153248965740204,0.21558965742588043,0.3519146740436554,0.2578803300857544,0.21890826523303986,0.17022605240345,0.1511978805065155
(,0.3087427020072937,0.2411840260028839,0.21665191650390625,0.35032153129577637,0.21791891753673553,0.35393038392066956,0.189798504114151,0.3206180930137634,0.21910002827644348,0.2208257019519806,0.40561532974243164
r-o-r,-0.0728904977440834,-0.12264477461576462,-0.08423395454883575,-0.032216884195804596,-0.1473950743675232,-0.025420185178518295,-0.1274561882019043,-0.11941796541213989,-0.3002442717552185,-0.11877143383026123,-0.036449842154979706
),0.3326910734176636,0.26259949803352356,0.23240500688552856,0.3680361211299896,0.2126024067401886,0.37732169032096863,0.19541971385478973,0.3640355169773102,0.24269233644008636,0.24734117090702057,0.42300865054130554
;,0.092739537358284,0.10986888408660889,0.10666380822658539,0.054534342139959335,0.06250982731580734,0.05324986204504967,0.010789583437144756,-0.02122584730386734,0.05487286299467087,0.17379768192768097,0.10349778085947037
ketones,0.1737438440322876,0.2270750254392624,0.26100945472717285,0.17831654846668243,0.5864095687866211,0.23944850265979767,0.49709364771842957,0.22948792576789856,0.2730867862701416,0.17062528431415558,0.19806009531021118
(,0.3087427020072937,0.2411840260028839,0.21665191650390625,0.35032153129577637,0.21791891753673553,0.35393038392066956,0.189798504114151,0.3206180930137634,0.21910002827644348,0.2208257019519806,0.40561532974243164
r-co-r,0.2043759524822235,0.2235206961631775,0.01736968383193016,0.14156001806259155,-0.03695196285843849,0.1695522964000702,-0.008968811482191086,0.19665928184986115,-0.0006786961457692087,0.02583901397883892,0.13921934366226196
),0.3326910734176636,0.26259949803352356,0.23240500688552856,0.3680361211299896,0.2126024067401886,0.37732169032096863,0.19541971385478973,0.3640355169773102,0.24269233644008636,0.24734117090702057,0.42300865054130554
;,0.092739537358284,0.10986888408660889,0.10666380822658539,0.054534342139959335,0.06250982731580734,0.05324986204504967,0.010789583437144756,-0.02122584730386734,0.05487286299467087,0.17379768192768097,0.10349778085947037
aldehydes,0.21156996488571167,0.16431187093257904,0.3042789399623871,0.21816274523735046,0.6619496941566467,0.27038389444351196,0.4914548099040985,0.24297448992729187,0.2008897215127945,0.17091839015483856,0.1762741357088089
(,0.3087427020072937,0.2411840260028839,0.21665191650390625,0.35032153129577637,0.21791891753673553,0.35393038392066956,0.189798504114151,0.3206180930137634,0.21910002827644348,0.2208257019519806,0.40561532974243164
r-co-h,0.20347799360752106,0.20075495541095734,0.040786728262901306,0.10645406693220139,-0.008370942436158657,0.1470893919467926,0.03776925057172775,0.22866688668727875,0.07070565968751907,0.029462261125445366,0.13540831208229065
),0.3326910734176636,0.26259949803352356,0.23240500688552856,0.3680361211299896,0.2126024067401886,0.37732169032096863,0.19541971385478973,0.3640355169773102,0.24269233644008636,0.24734117090702057,0.42300865054130554
;,0.092739537358284,0.10986888408660889,0.10666380822658539,0.054534342139959335,0.06250982731580734,0.05324986204504967,0.010789583437144756,-0.02122584730386734,0.05487286299467087,0.17379768192768097,0.10349778085947037
carboxylic,0.26645585894584656,0.21995823085308075,0.32399290800094604,0.25018778443336487,0.6763530373573303,0.3281567394733429,0.570554256439209,0.3014550805091858,0.2921094298362732,0.20250540971755981,0.2521436810493469
acids,0.19412952661514282,0.16600719094276428,0.16097044944763184,0.17266087234020233,0.6170958876609802,0.2333872765302658,0.4909030497074127,0.21425046026706696,0.24585863947868347,0.1501084417104721,0.179454505443573
(,0.3087427020072937,0.2411840260028839,0.21665191650390625,0.35032153129577637,0.21791891753673553,0.35393038392066956,0.189798504114151,0.3206180930137634,0.21910002827644348,0.2208257019519806,0.40561532974243164
r-cooh,0.14898575842380524,0.23115865886211395,0.17449042201042175,0.1274961233139038,0.38986676931381226,0.2519213557243347,0.3351140022277832,0.25192487239837646,0.19969578087329865,0.1567833125591278,0.3109510540962219
),0.3326910734176636,0.26259949803352356,0.23240500688552856,0.3680361211299896,0.2126024067401886,0.37732169032096863,0.19541971385478973,0.3640355169773102,0.24269233644008636,0.24734117090702057,0.42300865054130554
;,0.092739537358284,0.10986888408660889,0.10666380822658539,0.054534342139959335,0.06250982731580734,0.05324986204504967,0.010789583437144756,-0.02122584730386734,0.05487286299467087,0.17379768192768097,0.10349778085947037
esters,0.193492591381073,0.16924923658370972,0.2343122661113739,0.18926502764225006,0.4647725522518158,0.16317614912986755,0.2982848882675171,0.19370044767856598,0.11115007847547531,0.1347612738609314,0.18225818872451782
(,0.3087427020072937,0.2411840260028839,0.21665191650390625,0.35032153129577637,0.21791891753673553,0.35393038392066956,0.189798504114151,0.3206180930137634,0.21910002827644348,0.2208257019519806,0.40561532974243164
r-coo-r,0.14811120927333832,0.1973910629749298,0.01105625368654728,0.20250558853149414,0.1303231418132782,0.1757187396287918,0.17374151945114136,0.1643790453672409,0.12706194818019867,0.15328513085842133,0.18528161942958832
),0.3326910734176636,0.26259949803352356,0.23240500688552856,0.3680361211299896,0.2126024067401886,0.37732169032096863,0.19541971385478973,0.3640355169773102,0.24269233644008636,0.24734117090702057,0.42300865054130554
;,0.092739537358284,0.10986888408660889,0.10666380822658539,0.054534342139959335,0.06250982731580734,0.05324986204504967,0.010789583437144756,-0.02122584730386734,0.05487286299467087,0.17379768192768097,0.10349778085947037
acid,0.1958887279033661,0.16500361263751984,0.18634150922298431,0.1909172534942627,0.5432142615318298,0.21646185219287872,0.4614868462085724,0.2114526778459549,0.22141876816749573,0.166614830493927,0.1556670069694519
anhydrides,0.2436639815568924,0.19967085123062134,0.22556792199611664,0.24306675791740417,0.6975391507148743,0.3262382745742798,0.5685831904411316,0.3350408971309662,0.2815116345882416,0.25575345754623413,0.20955565571784973
(,0.3087427020072937,0.2411840260028839,0.21665191650390625,0.35032153129577637,0.21791891753673553,0.35393038392066956,0.189798504114151,0.3206180930137634,0.21910002827644348,0.2208257019519806,0.40561532974243164
r-co-o-co-r,0.17852415144443512,0.169149711728096,0.13938282430171967,0.17967502772808075,0.08307214081287384,0.14171352982521057,-0.03221574053168297,0.16962063312530518,0.06141422316431999,0.05537323281168938,0.17748475074768066
),0.3326910734176636,0.26259949803352356,0.23240500688552856,0.3680361211299896,0.2126024067401886,0.37732169032096863,0.19541971385478973,0.3640355169773102,0.24269233644008636,0.24734117090702057,0.42300865054130554
;,0.092739537358284,0.10986888408660889,0.10666380822658539,0.054534342139959335,0.06250982731580734,0.05324986204504967,0.010789583437144756,-0.02122584730386734,0.05487286299467087,0.17379768192768097,0.10349778085947037
and,0.4954058527946472,0.31309178471565247,0.3510662019252777,0.5116966962814331,0.25433242321014404,0.3859752118587494,0.22261030972003937,0.3739250600337982,0.28037229180336,0.35301485657691956,0.20544172823429108
amides,0.2657078802585602,0.2042381912469864,0.21237285435199738,0.2814202904701233,0.6468824744224548,0.3257165253162384,0.4320404529571533,0.2871391773223877,0.29179656505584717,0.22790232300758362,0.16858848929405212
(,0.3087427020072937,0.2411840260028839,0.21665191650390625,0.35032153129577637,0.21791891753673553,0.35393038392066956,0.189798504114151,0.3206180930137634,0.21910002827644348,0.2208257019519806,0.40561532974243164
r-c,0.26760387420654297,0.2573094069957733,0.1175558939576149,0.22507359087467194,0.18341641128063202,0.28648942708969116,0.14204436540603638,0.37772876024246216,0.15591725707054138,0.16148340702056885,0.29228124022483826
(,0.3087427020072937,0.2411840260028839,0.21665191650390625,0.35032153129577637,0.21791891753673553,0.35393038392066956,0.189798504114151,0.3206180930137634,0.21910002827644348,0.2208257019519806,0.40561532974243164
o,0.17052006721496582,0.1489914506673813,0.19113951921463013,0.16054381430149078,0.1688987761735916,0.18684464693069458,0.2476140707731247,0.18840523064136505,0.12816359102725983,0.0867111086845398,0.23868927359580994
),0.3326910734176636,0.26259949803352356,0.23240500688552856,0.3680361211299896,0.2126024067401886,0.37732169032096863,0.19541971385478973,0.3640355169773102,0.24269233644008636,0.24734117090702057,0.42300865054130554
-nr,0.14164698123931885,0.1261696219444275,0.2562478184700012,0.23621025681495667,0.2535492479801178,0.09654088318347931,0.263309508562088,0.1440621167421341,0.1524299830198288,0.1754954606294632,0.08252532035112381
2,0.01447046548128128,-0.049862053245306015,-0.03671658784151077,-0.013777675107121468,0.053334057331085205,-0.07940074801445007,0.04063820466399193,-0.05323360115289688,0.02395690605044365,0.007701687980443239,0.001977203879505396
),0.3326910734176636,0.26259949803352356,0.23240500688552856,0.3680361211299896,0.2126024067401886,0.37732169032096863,0.19541971385478973,0.3640355169773102,0.24269233644008636,0.24734117090702057,0.42300865054130554
.,0.5591574311256409,0.3567904531955719,0.27268800139427185,0.5352458953857422,0.23886778950691223,0.4569662809371948,0.2554275095462799,0.50484299659729,0.26437801122665405,0.32817673683166504,0.4130953550338745
,in,what,group,of,compounds,is,oxygen,a,necessary,part,?
there,0.5361666083335876,0.35085538029670715,0.21350394189357758,0.44397735595703125,0.2181965559720993,0.3904260993003845,0.18970581889152527,0.4214206337928772,0.37164199352264404,0.32553666830062866,0.29405656456947327
are,0.3841303884983063,0.29724663496017456,0.35980498790740967,0.39081433415412903,0.3708919882774353,0.5330929756164551,0.24342744052410126,0.265255331993103,0.3163343071937561,0.3086032569408417,0.24591213464736938
many,0.41474202275276184,0.36131182312965393,0.2776661217212677,0.37253960967063904,0.27613750100135803,0.2649032473564148,0.21045979857444763,0.2872205972671509,0.28069594502449036,0.2827394902706146,0.2124512493610382
important,0.3796374499797821,0.31164905428886414,0.21767547726631165,0.43301743268966675,0.2768799364566803,0.350485235452652,0.19456547498703003,0.2963852882385254,0.3186802864074707,0.39585626125335693,0.17812499403953552
organic,0.23921318352222443,0.2020787000656128,0.21227288246154785,0.25553563237190247,0.6684058308601379,0.18208640813827515,0.44130775332450867,0.20014724135398865,0.1990000307559967,0.1679491251707077,0.18969349563121796
solvents,0.1558643877506256,0.21349994838237762,0.20040258765220642,0.1450197696685791,0.6135104894638062,0.26263925433158875,0.5104933381080627,0.21768216788768768,0.3014424741268158,0.17512387037277222,0.17787407338619232
that,0.435920387506485,0.6297725439071655,0.3089635670185089,0.41498205065727234,0.26948118209838867,0.3995479643344879,0.2717767655849457,0.47537946701049805,0.430902898311615,0.37747326493263245,0.32716336846351624
contain,0.23975171148777008,0.1832355558872223,0.19786767661571503,0.30574339628219604,0.4419889748096466,0.31030410528182983,0.2880042791366577,0.23510922491550446,0.4001394510269165,0.21522371470928192,0.18853069841861725
oxygen,0.1672476977109909,0.16781960427761078,0.22228002548217773,0.16848602890968323,0.514471173286438,0.21825239062309265,0.9999999403953552,0.21662019193172455,0.31525373458862305,0.17520982027053833,0.16786395013332367
",",0.5201468467712402,0.3087472915649414,0.2809832692146301,0.4946078956127167,0.20700839161872864,0.4691906273365021,0.21812842786312103,0.427140474319458,0.2641502320766449,0.3376222252845764,0.31091248989105225
including,0.35857823491096497,0.18328791856765747,0.2925799489021301,0.44195112586021423,0.1909155398607254,0.25093933939933777,0.1317683309316635,0.21045410633087158,0.142703577876091,0.24852775037288666,0.1633303165435791
:,0.020521078258752823,-0.12022944539785385,-0.015174929983913898,-0.08807745575904846,-0.02550416626036167,-0.07222653180360794,-0.038063742220401764,-0.0007584693375974894,-0.06721311062574387,0.012250585481524467,-0.07156077772378922
acetone,0.17584823071956635,0.1980755478143692,0.20167690515518188,0.1713211089372635,0.5910801887512207,0.18358683586120605,0.5149649381637573,0.22583910822868347,0.24744591116905212,0.1531362533569336,0.20486292243003845
",",0.5201468467712402,0.3087472915649414,0.2809832692146301,0.4946078956127167,0.20700839161872864,0.4691906273365021,0.21812842786312103,0.427140474319458,0.2641502320766449,0.3376222252845764,0.31091248989105225
methanol,0.20448505878448486,0.2175123393535614,0.19871896505355835,0.2072802633047104,0.5447160601615906,0.2724820077419281,0.5165420174598694,0.24339188635349274,0.24636587500572205,0.1807224452495575,0.22627966105937958
",",0.5201468467712402,0.3087472915649414,0.2809832692146301,0.4946078956127167,0.20700839161872864,0.4691906273365021,0.21812842786312103,0.427140474319458,0.2641502320766449,0.3376222252845764,0.31091248989105225
ethanol,0.19818156957626343,0.17921002209186554,0.19437964260578156,0.189882293343544,0.4726684093475342,0.2593693435192108,0.4260103404521942,0.2260069102048874,0.21223343908786774,0.13775604963302612,0.18249094486236572
",",0.5201468467712402,0.3087472915649414,0.2809832692146301,0.4946078956127167,0.20700839161872864,0.4691906273365021,0.21812842786312103,0.427140474319458,0.2641502320766449,0.3376222252845764,0.31091248989105225
isopropanol,0.1796836256980896,0.17252175509929657,0.2928292453289032,0.19539062678813934,0.6371532082557678,0.2448425143957138,0.5364004373550415,0.2665501832962036,0.2914954721927643,0.1972624808549881,0.21157433092594147
",",0.5201468467712402,0.3087472915649414,0.2809832692146301,0.4946078956127167,0.20700839161872864,0.4691906273365021,0.21812842786312103,0.427140474319458,0.2641502320766449,0.3376222252845764,0.31091248989105225
furan,0.24855561554431915,0.231331005692482,0.18687704205513,0.20042763650417328,0.32291144132614136,0.25528812408447266,0.28206193447113037,0.23859694600105286,0.16997027397155762,0.2237202376127243,0.2221156805753708
",",0.5201468467712402,0.3087472915649414,0.2809832692146301,0.4946078956127167,0.20700839161872864,0.4691906273365021,0.21812842786312103,0.427140474319458,0.2641502320766449,0.3376222252845764,0.31091248989105225
thf,0.15931124985218048,0.1640430986881256,0.14103440940380096,0.18580295145511627,0.45440974831581116,0.189434215426445,0.35937994718551636,0.2487712800502777,0.2563574016094208,0.15407781302928925,0.2421008050441742
",",0.5201468467712402,0.3087472915649414,0.2809832692146301,0.4946078956127167,0.20700839161872864,0.4691906273365021,0.21812842786312103,0.427140474319458,0.2641502320766449,0.3376222252845764,0.31091248989105225
diethyl,0.20283442735671997,0.18890540301799774,0.2991185784339905,0.16806645691394806,0.5753504037857056,0.2704232335090637,0.487150639295578,0.24389544129371643,0.23847894370555878,0.15165232121944427,0.18779975175857544
ether,0.21085920929908752,0.28656452894210815,0.247220978140831,0.13518854975700378,0.5037938356399536,0.22636009752750397,0.4075319468975067,0.2924780547618866,0.29338446259498596,0.14468519389629364,0.17340467870235443
",",0.5201468467712402,0.3087472915649414,0.2809832692146301,0.4946078956127167,0.20700839161872864,0.4691906273365021,0.21812842786312103,0.427140474319458,0.2641502320766449,0.3376222252845764,0.31091248989105225
dioxane,0.24169030785560608,0.277608722448349,0.25370723009109497,0.28695738315582275,0.40360593795776367,0.26290860772132874,0.5356675982475281,0.2622388005256653,0.22166764736175537,0.1347765177488327,0.19835548102855682
",",0.5201468467712402,0.3087472915649414,0.2809832692146301,0.4946078956127167,0.20700839161872864,0.4691906273365021,0.21812842786312103,0.427140474319458,0.2641502320766449,0.3376222252845764,0.31091248989105225
ethyl,0.1883700042963028,0.1707964837551117,0.3322547972202301,0.13974657654762268,0.5833929181098938,0.23768822848796844,0.48005345463752747,0.2279987335205078,0.25931835174560547,0.16698212921619415,0.17324943840503693
acetate,0.19984610378742218,0.18460769951343536,0.22329047322273254,0.18793383240699768,0.6746609210968018,0.22797435522079468,0.5113779306411743,0.2029411941766739,0.22962556779384613,0.2118968814611435,0.1785527765750885
",",0.5201468467712402,0.3087472915649414,0.2809832692146301,0.4946078956127167,0.20700839161872864,0.4691906273365021,0.21812842786312103,0.427140474319458,0.2641502320766449,0.3376222252845764,0.31091248989105225
dmf,0.1969584822654724,0.35518592596054077,0.2647888660430908,0.21352751553058624,0.32243749499320984,0.22720105946063995,0.3148125410079956,0.2776668667793274,0.4126937687397003,0.1694040298461914,0.3442285656929016
",",0.5201468467712402,0.3087472915649414,0.2809832692146301,0.4946078956127167,0.20700839161872864,0.4691906273365021,0.21812842786312103,0.427140474319458,0.2641502320766449,0.3376222252845764,0.31091248989105225
dmso,0.15033817291259766,0.19318963587284088,0.15965893864631653,0.1926659196615219,0.1968299150466919,0.16363805532455444,0.17681138217449188,0.1862751841545105,0.16378670930862427,0.12345309555530548,0.20018182694911957
",",0.5201468467712402,0.3087472915649414,0.2809832692146301,0.4946078956127167,0.20700839161872864,0.4691906273365021,0.21812842786312103,0.427140474319458,0.2641502320766449,0.3376222252845764,0.31091248989105225
acetic,0.18460536003112793,0.22059457004070282,0.270450234413147,0.20075206458568573,0.6358369588851929,0.2617378830909729,0.5156851410865784,0.2624940872192383,0.29991671442985535,0.1913614422082901,0.1751195192337036
acid,0.1958887279033661,0.16500361263751984,0.18634150922298431,0.1909172534942627,0.5432142615318298,0.21646185219287872,0.4614868462085724,0.2114526778459549,0.22141876816749573,0.166614830493927,0.1556670069694519
",",0.5201468467712402,0.3087472915649414,0.2809832692146301,0.4946078956127167,0.20700839161872864,0.4691906273365021,0.21812842786312103,0.427140474319458,0.2641502320766449,0.3376222252845764,0.31091248989105225
and,0.4954058527946472,0.31309178471565247,0.3510662019252777,0.5116966962814331,0.25433242321014404,0.3859752118587494,0.22261030972003937,0.3739250600337982,0.28037229180336,0.35301485657691956,0.20544172823429108
formic,0.30990415811538696,0.1762685775756836,0.31773340702056885,0.37582075595855713,0.456268846988678,0.33073872327804565,0.3372289538383484,0.3347834050655365,0.26338618993759155,0.28891685605049133,0.16498689353466034
acid,0.1958887279033661,0.16500361263751984,0.18634150922298431,0.1909172534942627,0.5432142615318298,0.21646185219287872,0.4614868462085724,0.2114526778459549,0.22141876816749573,0.166614830493927,0.1556670069694519
.,0.5591574311256409,0.3567904531955719,0.27268800139427185,0.5352458953857422,0.23886778950691223,0.4569662809371948,0.2554275095462799,0.50484299659729,0.26437801122665405,0.32817673683166504,0.4130953550338745
