,how,many,tons,of,dust,remains,in,the,air,?
),0.17939934134483337,0.16602720320224762,0.18811027705669403,0.3680361211299896,0.14174848794937134,0.14537934958934784,0.3326910734176636,0.3456730246543884,0.18929895758628845,0.42300865054130554
over,0.31446483731269836,0.47131630778312683,0.31234797835350037,0.36136594414711,0.22320112586021423,0.3144196569919586,0.3605569899082184,0.39856547117233276,0.2058192938566208,0.25742942094802856
the,0.33890387415885925,0.4335206151008606,0.20730508863925934,0.733189046382904,0.2346910536289215,0.3663966655731201,0.6662389636039734,1.0,0.2877824306488037,0.22068053483963013
atlantic,0.16433286666870117,0.1420254409313202,0.19440336525440216,0.22176773846149445,0.20432595908641815,0.21445494890213013,0.23876288533210754,0.31052014231681824,0.2412264496088028,0.15355663001537323
ocean,0.17809687554836273,0.2407136708498001,0.1771419197320938,0.25798606872558594,0.2810789942741394,0.24155293405056,0.22995012998580933,0.3185477554798126,0.29597237706184387,0.15205028653144836
(,0.1676948219537735,0.1455259770154953,0.19276125729084015,0.35032153129577637,0.14481011033058167,0.15209302306175232,0.3087427020072937,0.33289089798927307,0.17194215953350067,0.40561532974243164
some,0.4180530905723572,0.7976660132408142,0.2002461552619934,0.4300730526447296,0.27638301253318787,0.31003132462501526,0.4010399878025055,0.4566698372364044,0.18652421236038208,0.2562315762042999
dust,0.24083134531974792,0.22878393530845642,0.2439376562833786,0.25486329197883606,1.0,0.1933596283197403,0.19673727452754974,0.2346910536289215,0.3066830337047577,0.15803812444210052
falls,0.1427364945411682,0.11133844405412674,0.1570405662059784,0.23047612607479095,0.22196342051029205,0.18224704265594482,0.24281851947307587,0.2708098292350769,0.18867582082748413,0.15918700397014618
into,0.2303972691297531,0.2618265151977539,0.20920464396476746,0.32255905866622925,0.200248584151268,0.23051421344280243,0.38021373748779297,0.39493247866630554,0.22211341559886932,0.15662476420402527
the,0.33890387415885925,0.4335206151008606,0.20730508863925934,0.733189046382904,0.2346910536289215,0.3663966655731201,0.6662389636039734,1.0,0.2877824306488037,0.22068053483963013
atlantic,0.16433286666870117,0.1420254409313202,0.19440336525440216,0.22176773846149445,0.20432595908641815,0.21445494890213013,0.23876288533210754,0.31052014231681824,0.2412264496088028,0.15355663001537323
),0.17939934134483337,0.16602720320224762,0.18811027705669403,0.3680361211299896,0.14174848794937134,0.14537934958934784,0.3326910734176636,0.3456730246543884,0.18929895758628845,0.42300865054130554
",",0.22659391164779663,0.40610817074775696,0.2602212131023407,0.4946078956127167,0.23566173017024994,0.25045427680015564,0.5201468467712402,0.4933079481124878,0.24731357395648956,0.31091248989105225
then,0.36093711853027344,0.27087974548339844,0.20919956266880035,0.2937326431274414,0.18881799280643463,0.2067650556564331,0.36253848671913147,0.4297412931919098,0.21456266939640045,0.2884598970413208
at,0.2154216170310974,0.2716965675354004,0.20260316133499146,0.42558613419532776,0.11504963040351868,0.2833499014377594,0.4374977946281433,0.457212895154953,0.18523330986499786,0.21978627145290375
35,-0.11944353580474854,-0.07066774368286133,-0.004375962074846029,-0.05862995982170105,-0.09235742688179016,-0.10860733687877655,-0.023801730945706367,-0.04927394539117813,-0.05044090747833252,-0.044106997549533844
degrees,0.18475523591041565,0.2114371955394745,0.10620304942131042,0.22668468952178955,0.10859503597021103,0.14265654981136322,0.19378258287906647,0.22473014891147614,0.18693196773529053,0.1299446076154709
west,0.13549664616584778,0.1819247007369995,0.11035171896219254,0.2891985774040222,0.1870882660150528,0.18183588981628418,0.34078434109687805,0.32918402552604675,0.18820300698280334,0.12088293582201004
longitude,0.1770506203174591,0.10506659001111984,0.11654885113239288,0.17390240728855133,0.18386469781398773,0.12495201826095581,0.189475879073143,0.2508544325828552,0.1520509272813797,0.19342944025993347
at,0.2154216170310974,0.2716965675354004,0.20260316133499146,0.42558613419532776,0.11504963040351868,0.2833499014377594,0.4374977946281433,0.457212895154953,0.18523330986499786,0.21978627145290375
the,0.33890387415885925,0.4335206151008606,0.20730508863925934,0.733189046382904,0.2346910536289215,0.3663966655731201,0.6662389636039734,1.0,0.2877824306488037,0.22068053483963013
eastern,0.08724340796470642,0.2480354905128479,0.0907045230269432,0.33281487226486206,0.14646625518798828,0.2254325896501541,0.3306356370449066,0.3928247392177582,0.18291111290454865,0.20060817897319794
coast,0.19866614043712616,0.20054754614830017,0.18399064242839813,0.2811681628227234,0.17937426269054413,0.22189673781394958,0.2620964050292969,0.28366661071777344,0.23168358206748962,0.15869849920272827
of,0.2480744868516922,0.37253960967063904,0.19702266156673431,1.0,0.25486329197883606,0.3198432922363281,0.5696388483047485,0.733189046382904,0.24196814000606537,0.1826142966747284
south,0.11786635220050812,0.2319321483373642,0.11073818057775497,0.33382371068000793,0.20622549951076508,0.2390543818473816,0.33642083406448364,0.3129390776157379,0.18706989288330078,0.12336621433496475
america,0.19301444292068481,0.30219417810440063,0.12178363651037216,0.28803038597106934,0.16416385769844055,0.21915371716022491,0.3098583221435547,0.37090015411376953,0.16104435920715332,0.19333907961845398
",",0.22659391164779663,0.40610817074775696,0.2602212131023407,0.4946078956127167,0.23566173017024994,0.25045427680015564,0.5201468467712402,0.4933079481124878,0.24731357395648956,0.31091248989105225
27.7,-0.3184793293476105,-0.3877522051334381,-0.1828908771276474,-0.25649863481521606,-0.14614100754261017,-0.22063182294368744,-0.23608390986919403,-0.24633660912513733,-0.16251695156097412,-0.3020332455635071
million,0.21114659309387207,0.3520967364311218,0.3476663827896118,0.21686489880084991,0.19205474853515625,0.18127208948135376,0.2596224844455719,0.277012437582016,0.15773750841617584,0.23092924058437347
tons,0.24981051683425903,0.24801698327064514,1.0,0.19702266156673431,0.2439376562833786,0.22655443847179413,0.19120186567306519,0.20730508863925934,0.20000898838043213,0.19717051088809967
(,0.1676948219537735,0.1455259770154953,0.19276125729084015,0.35032153129577637,0.14481011033058167,0.15209302306175232,0.3087427020072937,0.33289089798927307,0.17194215953350067,0.40561532974243164
15,-0.005761355627328157,-0.02712528221309185,-0.05879625678062439,-0.02319195494055748,0.09154774993658066,0.03831798955798149,0.02424248494207859,-0.011810222640633583,-0.024983016774058342,-0.010706285014748573
%,0.1237400695681572,0.24948352575302124,0.2579023540019989,0.19953428208827972,0.15758822858333588,0.1231943741440773,0.19465309381484985,0.21490740776062012,0.1543671041727066,0.21441808342933655
),0.17939934134483337,0.16602720320224762,0.18811027705669403,0.3680361211299896,0.14174848794937134,0.14537934958934784,0.3326910734176636,0.3456730246543884,0.18929895758628845,0.42300865054130554
of,0.2480744868516922,0.37253960967063904,0.19702266156673431,1.0,0.25486329197883606,0.3198432922363281,0.5696388483047485,0.733189046382904,0.24196814000606537,0.1826142966747284
dust,0.24083134531974792,0.22878393530845642,0.2439376562833786,0.25486329197883606,1.0,0.1933596283197403,0.19673727452754974,0.2346910536289215,0.3066830337047577,0.15803812444210052
fall,0.20020759105682373,0.18789821863174438,0.1882169395685196,0.2854328155517578,0.27373093366622925,0.15533700585365295,0.22958555817604065,0.3639753758907318,0.17605675756931305,0.1656162142753601
over,0.31446483731269836,0.47131630778312683,0.31234797835350037,0.36136594414711,0.22320112586021423,0.3144196569919586,0.3605569899082184,0.39856547117233276,0.2058192938566208,0.25742942094802856
the,0.33890387415885925,0.4335206151008606,0.20730508863925934,0.733189046382904,0.2346910536289215,0.3663966655731201,0.6662389636039734,1.0,0.2877824306488037,0.22068053483963013
amazon,0.16216763854026794,0.22591036558151245,0.19077828526496887,0.20143137872219086,0.13802170753479004,0.11203856021165848,0.12227833271026611,0.260541707277298,0.1780538111925125,0.18144656717777252
basin,0.08796394616365433,0.14774000644683838,0.1811322271823883,0.2557278275489807,0.27528029680252075,0.22229495644569397,0.22316701710224152,0.24553915858268738,0.23954537510871887,0.14685653150081635
",",0.22659391164779663,0.40610817074775696,0.2602212131023407,0.4946078956127167,0.23566173017024994,0.25045427680015564,0.5201468467712402,0.4933079481124878,0.24731357395648956,0.31091248989105225
132,-0.00011541465937625617,0.02477952092885971,0.014965041540563107,0.06018123775720596,0.10969820618629456,0.028522806242108345,0.007244847249239683,0.11011011153459549,0.17722834646701813,-0.08056160807609558
million,0.21114659309387207,0.3520967364311218,0.3476663827896118,0.21686489880084991,0.19205474853515625,0.18127208948135376,0.2596224844455719,0.277012437582016,0.15773750841617584,0.23092924058437347
tons,0.24981051683425903,0.24801698327064514,1.0,0.19702266156673431,0.2439376562833786,0.22655443847179413,0.19120186567306519,0.20730508863925934,0.20000898838043213,0.19717051088809967
of,0.2480744868516922,0.37253960967063904,0.19702266156673431,1.0,0.25486329197883606,0.3198432922363281,0.5696388483047485,0.733189046382904,0.24196814000606537,0.1826142966747284
dust,0.24083134531974792,0.22878393530845642,0.2439376562833786,0.25486329197883606,1.0,0.1933596283197403,0.19673727452754974,0.2346910536289215,0.3066830337047577,0.15803812444210052
remain,0.19347189366817474,0.2809775471687317,0.1283956617116928,0.29009148478507996,0.16293659806251526,0.6387312412261963,0.2372020184993744,0.33184581995010376,0.07477165758609772,0.1868363618850708
in,0.2601168751716614,0.41474202275276184,0.19120186567306519,0.5696388483047485,0.19673727452754974,0.31639063358306885,1.0,0.6662389636039734,0.22172939777374268,0.20430970191955566
the,0.33890387415885925,0.4335206151008606,0.20730508863925934,0.733189046382904,0.2346910536289215,0.3663966655731201,0.6662389636039734,1.0,0.2877824306488037,0.22068053483963013
air,0.11602716892957687,0.18447308242321014,0.20000898838043213,0.24196814000606537,0.3066830337047577,0.1105724349617958,0.22172939777374268,0.2877824306488037,1.0000001192092896,0.1491677612066269
",",0.22659391164779663,0.40610817074775696,0.2602212131023407,0.4946078956127167,0.23566173017024994,0.25045427680015564,0.5201468467712402,0.4933079481124878,0.24731357395648956,0.31091248989105225
43,-0.03132842853665352,-0.05990751087665558,0.010331027209758759,-0.04567742347717285,-0.043060291558504105,0.12738901376724243,-0.01301285158842802,0.04104308411478996,0.13073472678661346,0.06043510511517525
million,0.21114659309387207,0.3520967364311218,0.3476663827896118,0.21686489880084991,0.19205474853515625,0.18127208948135376,0.2596224844455719,0.277012437582016,0.15773750841617584,0.23092924058437347
tons,0.24981051683425903,0.24801698327064514,1.0,0.19702266156673431,0.2439376562833786,0.22655443847179413,0.19120186567306519,0.20730508863925934,0.20000898838043213,0.19717051088809967
of,0.2480744868516922,0.37253960967063904,0.19702266156673431,1.0,0.25486329197883606,0.3198432922363281,0.5696388483047485,0.733189046382904,0.24196814000606537,0.1826142966747284
dust,0.24083134531974792,0.22878393530845642,0.2439376562833786,0.25486329197883606,1.0,0.1933596283197403,0.19673727452754974,0.2346910536289215,0.3066830337047577,0.15803812444210052
are,0.311818927526474,0.5655534863471985,0.20607495307922363,0.39081433415412903,0.2122032791376114,0.27946600317955017,0.3841303884983063,0.40399202704429626,0.1778942495584488,0.24591213464736938
windblown,0.1935114711523056,0.234906405210495,0.29966646432876587,0.2747642695903778,0.36643874645233154,0.23715034127235413,0.2766501307487488,0.3168978691101074,0.3270476460456848,0.2240144908428192
and,0.33647966384887695,0.5296266674995422,0.24144142866134644,0.5116966962814331,0.19462935626506805,0.2846171259880066,0.4954058527946472,0.5171257257461548,0.2508046329021454,0.20544172823429108
falls,0.1427364945411682,0.11133844405412674,0.1570405662059784,0.23047612607479095,0.22196342051029205,0.18224704265594482,0.24281851947307587,0.2708098292350769,0.18867582082748413,0.15918700397014618
on,0.32655060291290283,0.32520127296447754,0.2241503745317459,0.3966929316520691,0.16006799042224884,0.2623392641544342,0.46853652596473694,0.5107308030128479,0.20020021498203278,0.2714994251728058
the,0.33890387415885925,0.4335206151008606,0.20730508863925934,0.733189046382904,0.2346910536289215,0.3663966655731201,0.6662389636039734,1.0,0.2877824306488037,0.22068053483963013
caribbean,0.20398832857608795,0.2660316824913025,0.14263971149921417,0.2305755466222763,0.178861603140831,0.17735618352890015,0.23028558492660522,0.3009287416934967,0.18421649932861328,0.13602977991104126
sea,0.16549281775951385,0.26365554332733154,0.22486326098442078,0.2707739472389221,0.18881696462631226,0.17817629873752594,0.2302369773387909,0.30363768339157104,0.2586042881011963,0.15551945567131042
",",0.22659391164779663,0.40610817074775696,0.2602212131023407,0.4946078956127167,0.23566173017024994,0.25045427680015564,0.5201468467712402,0.4933079481124878,0.24731357395648956,0.31091248989105225
past,0.38227924704551697,0.4130312204360962,0.1818324625492096,0.27417802810668945,0.18746842443943024,0.2532315254211426,0.24275542795658112,0.2747827172279358,0.15656140446662903,0.2598046660423279
75,-0.06230953708291054,-0.028689786791801453,-0.049120888113975525,0.06640326231718063,-0.0782611295580864,0.06017666682600975,0.075807124376297,0.06040945649147034,-0.034601327031850815,0.017522118985652924
degrees,0.18475523591041565,0.2114371955394745,0.10620304942131042,0.22668468952178955,0.10859503597021103,0.14265654981136322,0.19378258287906647,0.22473014891147614,0.18693196773529053,0.1299446076154709
west,0.13549664616584778,0.1819247007369995,0.11035171896219254,0.2891985774040222,0.1870882660150528,0.18183588981628418,0.34078434109687805,0.32918402552604675,0.18820300698280334,0.12088293582201004
longitude,0.1770506203174591,0.10506659001111984,0.11654885113239288,0.17390240728855133,0.18386469781398773,0.12495201826095581,0.189475879073143,0.2508544325828552,0.1520509272813797,0.19342944025993347
.,0.3287222981452942,0.3974229395389557,0.2302369326353073,0.5352458953857422,0.1864197701215744,0.2619389593601227,0.5591574311256409,0.5934505462646484,0.2759295105934143,0.4130953550338745
