,what,yard,line,was,a,gold,color,for,all,teams,during,the,season,?
of,0.33290785551071167,0.14137893915176392,0.23765452206134796,0.4069072902202606,0.5052502155303955,0.2101457566022873,0.1876296103000641,0.4185989499092102,0.42798417806625366,0.27933305501937866,0.3869180977344513,0.733189046382904,0.1598338931798935,0.1826142966747284
the,0.42745697498321533,0.22634266316890717,0.29789501428604126,0.48711544275283813,0.5829201340675354,0.27136439085006714,0.21895472705364227,0.4739971458911896,0.4860881567001343,0.3164927661418915,0.4838213622570038,1.0,0.2507155239582062,0.22068053483963013
50-yard,0.20699849724769592,0.7533280253410339,0.21202322840690613,0.3158988356590271,0.27746275067329407,0.1545170247554779,0.18793989717960358,0.2571229338645935,0.1687244176864624,0.17277979850769043,0.2889808118343353,0.2974485754966736,0.23568841814994812,0.11265861243009567
line,0.2245367169380188,0.247397318482399,1.0000001192092896,0.1765366792678833,0.23499317467212677,0.1268826425075531,0.1994156837463379,0.2019100785255432,0.24248260259628296,0.1961095780134201,0.1404837816953659,0.29789501428604126,0.1613713502883911,0.16271452605724335
on,0.34226128458976746,0.149832084774971,0.2094266265630722,0.3909217119216919,0.3848365545272827,0.15932275354862213,0.20340315997600555,0.36199691891670227,0.3832052946090698,0.1700461059808731,0.3347817361354828,0.5107308030128479,0.2107619047164917,0.2714994251728058
fields,0.14054246246814728,0.16122300922870636,0.15765519440174103,0.09075388312339783,0.1733706295490265,0.1775711476802826,0.1414540857076645,0.2648622393608093,0.23385603725910187,0.22600103914737701,0.08558263629674911,0.16397054493427277,0.172139972448349,0.1411406248807907
was,0.22111038863658905,0.18865056335926056,0.1765366792678833,1.0000001192092896,0.4508470594882965,0.24345459043979645,0.15961390733718872,0.3863949179649353,0.23179835081100464,0.1698075383901596,0.4470829963684082,0.48711544275283813,0.24797968566417694,0.18412111699581146
colored,0.18799574673175812,0.17802560329437256,0.1721460521221161,0.15550875663757324,0.23160144686698914,0.240311861038208,0.5748913884162903,0.24367780983448029,0.22744649648666382,0.24748347699642181,0.2330375611782074,0.23921820521354675,0.19579438865184784,0.17333996295928955
gold,0.15779642760753632,0.14129383862018585,0.1268826425075531,0.24345459043979645,0.22218312323093414,0.9999999403953552,0.21654076874256134,0.2409525066614151,0.20422807335853577,0.2043534815311432,0.19589319825172424,0.27136439085006714,0.07105309516191483,0.11542754620313644
",",0.3087472915649414,0.10565341264009476,0.22637072205543518,0.45456063747406006,0.427140474319458,0.28787803649902344,0.20653429627418518,0.4464869201183319,0.425624817609787,0.22220629453659058,0.3225448727607727,0.4933079481124878,0.2232367992401123,0.31091248989105225
and,0.31309178471565247,0.20639188587665558,0.24584348499774933,0.3740963041782379,0.3739250600337982,0.26129499077796936,0.21500243246555328,0.5064792633056641,0.4542157053947449,0.2197335660457611,0.36462149024009705,0.5171257257461548,0.2369309365749359,0.20544172823429108
beginning,0.3351518511772156,0.17114701867103577,0.18995027244091034,0.35191401839256287,0.31769853830337524,0.1962701380252838,0.21635805070400238,0.2987837791442871,0.317009836435318,0.2140386551618576,0.49835196137428284,0.49622642993927,0.2846515476703644,0.19413669407367706
on,0.34226128458976746,0.149832084774971,0.2094266265630722,0.3909217119216919,0.3848365545272827,0.15932275354862213,0.20340315997600555,0.36199691891670227,0.3832052946090698,0.1700461059808731,0.3347817361354828,0.5107308030128479,0.2107619047164917,0.2714994251728058
week,0.2483774870634079,0.15195171535015106,0.17459800839424133,0.24251437187194824,0.20796456933021545,0.11240503191947937,0.19774609804153442,0.3263654112815857,0.29306769371032715,0.2271939516067505,0.3375038504600525,0.28402599692344666,0.3706488311290741,0.25105318427085876
7,-0.1699475795030594,-0.00034670691820792854,-0.06723203510046005,0.002381215337663889,-0.06565704196691513,-0.08602553606033325,-0.1588040143251419,-0.11536749452352524,-0.15519461035728455,-0.08188795298337936,-0.0403975285589695,-0.1142377033829689,-0.12636680901050568,-0.15092156827449799
",",0.3087472915649414,0.10565341264009476,0.22637072205543518,0.45456063747406006,0.427140474319458,0.28787803649902344,0.20653429627418518,0.4464869201183319,0.425624817609787,0.22220629453659058,0.3225448727607727,0.4933079481124878,0.2232367992401123,0.31091248989105225
all,0.41981086134910583,0.1277748942375183,0.24248260259628296,0.23179835081100464,0.2696802616119385,0.20422807335853577,0.2018435001373291,0.41144001483917236,1.0000001192092896,0.3035891056060791,0.27479588985443115,0.4860881567001343,0.21257801353931427,0.29575422406196594
sideline,0.3090035319328308,0.23132140934467316,0.19094684720039368,0.23175807297229767,0.20382322371006012,0.1924520879983902,0.250257670879364,0.27458781003952026,0.22951065003871918,0.3684707581996918,0.2107163518667221,0.2606579065322876,0.3462982177734375,0.2637002468109131
jackets,0.138166144490242,0.17593789100646973,0.1698845475912094,0.1580561101436615,0.18820354342460632,0.2633756399154663,0.34018102288246155,0.2967052459716797,0.2554178833961487,0.3609090745449066,0.22985796630382538,0.22636963427066803,0.29128772020339966,0.0852784663438797
and,0.31309178471565247,0.20639188587665558,0.24584348499774933,0.3740963041782379,0.3739250600337982,0.26129499077796936,0.21500243246555328,0.5064792633056641,0.4542157053947449,0.2197335660457611,0.36462149024009705,0.5171257257461548,0.2369309365749359,0.20544172823429108
hats,0.29457175731658936,0.2609335482120514,0.15368527173995972,0.15088391304016113,0.19325564801692963,0.260940819978714,0.2166050374507904,0.26582539081573486,0.33522674441337585,0.2957327961921692,0.22449372708797455,0.24366404116153717,0.16721928119659424,0.22648833692073822
featured,0.20330384373664856,0.09312324970960617,0.09827856719493866,0.3064519464969635,0.3058987855911255,0.19190490245819092,0.1986236274242401,0.30727413296699524,0.2586855888366699,0.23173917829990387,0.2333056926727295,0.28660184144973755,0.2938557267189026,0.2944096624851227
gold-trimmed,0.3198505938053131,0.227931410074234,0.2983362674713135,0.30106842517852783,0.34725916385650635,0.4707041084766388,0.3210209012031555,0.3064876198768616,0.36042264103889465,0.17952504754066467,0.22155748307704926,0.3633308410644531,0.16718672215938568,0.3005979359149933
logos,0.24573560059070587,0.15053026378154755,0.1103443130850792,0.12409704178571701,0.13749617338180542,0.21279771625995636,0.23626486957073212,0.19651250541210175,0.2909192144870758,0.2503841519355774,0.05398368835449219,0.22483909130096436,0.13997763395309448,0.3621874749660492
.,0.3567904531955719,0.13538575172424316,0.25851553678512573,0.40146201848983765,0.50484299659729,0.22364865243434906,0.2641010880470276,0.4726039469242096,0.43406882882118225,0.23459066450595856,0.3485563397407532,0.5934505462646484,0.24674734473228455,0.4130953550338745
