,in,which,etude,of,neumes,rythmiques,do,the,primes,41,",",43,",",47,and,53,appear,in,?
),0.3326910734176636,0.2758678197860718,0.2999669015407562,0.3680361211299896,0.17409394681453705,0.17476786673069,0.24460165202617645,0.3456730246543884,0.20394806563854218,0.09485958516597748,0.63033527135849,0.05522584915161133,0.63033527135849,0.10044139623641968,0.4961937665939331,0.3856979310512543,0.17772293090820312,0.3326910734176636,0.42300865054130554
and,0.4954058527946472,0.506277859210968,0.20466388761997223,0.5116966962814331,0.32715779542922974,0.32643023133277893,0.276123583316803,0.5171257257461548,0.24551862478256226,0.05665495991706848,0.6633074283599854,-0.015061932615935802,0.6633074283599854,-0.04599572718143463,1.0,0.27062442898750305,0.28562283515930176,0.4954058527946472,0.20544172823429108
quatre,0.22673578560352325,0.17562684416770935,0.44103139638900757,0.24503639340400696,0.24286004900932312,0.4162158668041229,0.12393661588430405,0.23841090500354767,0.265792578458786,0.12488137185573578,0.25020620226860046,0.01504381000995636,0.25020620226860046,0.07919442653656006,0.16837802529335022,0.3316374719142914,0.1196100041270256,0.22673578560352325,0.1159716546535492
études,0.2229842245578766,0.17400942742824554,0.6403989195823669,0.26464539766311646,0.29235637187957764,0.4713234305381775,0.19415763020515442,0.19103334844112396,0.2702065408229828,0.09077247977256775,0.23492492735385895,0.015630003064870834,0.23492492735385895,0.07113846391439438,0.27582064270973206,0.2805544137954712,0.08224054425954819,0.2229842245578766,0.10730048269033432
de,0.24818959832191467,0.13585758209228516,0.39392751455307007,0.26292696595191956,0.11329425871372223,0.3770787715911865,0.19665305316448212,0.23491892218589783,0.13248038291931152,0.2735055685043335,0.2882855534553528,-0.03802020102739334,0.2882855534553528,0.05738864466547966,0.22193852066993713,0.510066568851471,0.03699566796422005,0.24818959832191467,0.11064168810844421
rythme,0.23850014805793762,0.29312700033187866,0.3662624657154083,0.2569330036640167,0.3925263285636902,0.6072961091995239,0.23656706511974335,0.2689836025238037,0.22194309532642365,-0.13670004904270172,0.39024314284324646,0.04878073185682297,0.39024314284324646,-0.0251321941614151,0.3360919952392578,0.3501279354095459,0.15228252112865448,0.23850014805793762,0.30556637048721313
(,0.3087427020072937,0.2589828372001648,0.2784974277019501,0.35032153129577637,0.1908361315727234,0.16925819218158722,0.24216170608997345,0.33289089798927307,0.210494726896286,0.10300757735967636,0.6363511681556702,0.06550073623657227,0.6363511681556702,0.08857256919145584,0.4862271547317505,0.3651670813560486,0.19830937683582306,0.3087427020072937,0.40561532974243164
1949–50,0.19984303414821625,0.02568386122584343,0.009994208812713623,0.16168218851089478,-0.08092402666807175,-0.007223312743008137,0.06215517967939377,0.16928257048130035,-0.06009240821003914,0.41799965500831604,0.09921056777238846,0.034416958689689636,0.09921056777238846,0.3070150315761566,0.06492023915052414,0.1644660085439682,-0.044669415801763535,0.19984303414821625,0.004923165775835514
),0.3326910734176636,0.2758678197860718,0.2999669015407562,0.3680361211299896,0.17409394681453705,0.17476786673069,0.24460165202617645,0.3456730246543884,0.20394806563854218,0.09485958516597748,0.63033527135849,0.05522584915161133,0.63033527135849,0.10044139623641968,0.4961937665939331,0.3856979310512543,0.17772293090820312,0.3326910734176636,0.42300865054130554
",",0.5201468467712402,0.3658004403114319,0.26654869318008423,0.4946078956127167,0.2975141108036041,0.2850952744483948,0.3283645510673523,0.4933079481124878,0.29003697633743286,0.12864920496940613,1.0000001192092896,-0.0500774085521698,1.0000001192092896,-0.007036149501800537,0.6633074283599854,0.37032660841941833,0.28874364495277405,0.5201468467712402,0.31091248989105225
he,0.41690486669540405,0.3415409028530121,0.2520981729030609,0.38706058263778687,0.14838658273220062,0.2859015464782715,0.19599148631095886,0.4571082592010498,0.1490774303674698,-0.04455460608005524,0.40251094102859497,0.004334708210080862,0.40251094102859497,-0.08272805064916611,0.45427167415618896,0.274756520986557,0.19880515336990356,0.41690486669540405,0.2089974731206894
simultaneously,0.2779020369052887,0.42111271619796753,0.17742909491062164,0.25363075733184814,0.2630469799041748,0.21677546203136444,0.2418626993894577,0.26942768692970276,0.21985404193401337,0.04174451902508736,0.18853695690631866,-0.0683925673365593,0.18853695690631866,0.05439780652523041,0.23097945749759674,0.11080408841371536,0.20221129059791565,0.2779020369052887,0.13993576169013977
employs,0.24663735926151276,0.19062770903110504,0.2002776712179184,0.265817791223526,0.19466951489448547,0.2227180302143097,0.19346053898334503,0.1987496167421341,0.12647312879562378,0.20326867699623108,0.18825234472751617,0.023266654461622238,0.18825234472751617,-0.035016052424907684,0.24568742513656616,0.04764319211244583,0.166342094540596,0.24663735926151276,0.15923810005187988
motifs,0.17186620831489563,0.3284999430179596,0.34445518255233765,0.2692599892616272,0.3959563672542572,0.41175803542137146,0.15928444266319275,0.22478458285331726,0.17914189398288727,-0.1607634425163269,0.12869003415107727,-0.023895850405097008,0.12869003415107727,-0.013226596638560295,0.1825248748064041,0.2139444351196289,0.2787337601184845,0.17186620831489563,0.17096665501594543
with,0.4080928862094879,0.46403205394744873,0.18555256724357605,0.41827285289764404,0.2951538562774658,0.2927483916282654,0.23744353652000427,0.4223487675189972,0.14664357900619507,0.03108443133533001,0.4120737314224243,-0.13548146188259125,0.4120737314224243,-0.04919096827507019,0.5477725267410278,0.14365287125110626,0.2717391550540924,0.4080928862094879,0.2433311939239502
lengths,0.16894929111003876,0.25451621413230896,0.21486353874206543,0.20370954275131226,0.3040648102760315,0.18441958725452423,0.22443920373916626,0.21210986375808716,0.2856525778770447,0.05109339579939842,0.2386694997549057,0.050594303756952286,0.2386694997549057,-0.03366275504231453,0.2451758235692978,0.10774210095405579,0.2665245831012726,0.16894929111003876,0.17818838357925415
given,0.2528568208217621,0.3192405104637146,0.1681176871061325,0.39388060569763184,0.2238636314868927,0.16958604753017426,0.20184294879436493,0.37508252263069153,0.1926351934671402,0.0055235326290130615,0.2843315005302429,-0.046461835503578186,0.2843315005302429,-0.09847325086593628,0.30185943841934204,0.20898467302322388,0.23556873202323914,0.2528568208217621,0.2570464313030243
by,0.370934396982193,0.40543368458747864,0.1917649656534195,0.3646814823150635,0.20581485331058502,0.23777221143245697,0.1481526494026184,0.4408751428127289,0.16924074292182922,0.03929200768470764,0.3680937886238098,-0.055367808789014816,0.3680937886238098,-0.05122482031583786,0.4289871156215668,0.2000136822462082,0.21565574407577515,0.370934396982193,0.17966607213020325
different,0.29409363865852356,0.48997771739959717,0.1857384592294693,0.3747533857822418,0.37426161766052246,0.29486867785453796,0.35756775736808777,0.36412742733955383,0.24987564980983734,-0.004554864019155502,0.32220861315727234,-0.04735561087727547,0.32220861315727234,-0.12055151909589767,0.39536112546920776,0.0896667093038559,0.3175235986709595,0.29409363865852356,0.24476227164268494
prime,0.18097394704818726,0.1615363508462906,0.18216587603092194,0.23935265839099884,0.05391716957092285,0.1284738928079605,0.1659976691007614,0.19960100948810577,0.7104739546775818,-0.011123193427920341,0.2565026581287384,0.1303909420967102,0.2565026581287384,0.10158021748065948,0.21528048813343048,0.285370796918869,0.08991564065217972,0.18097394704818726,0.11276303976774216
numbers,0.23087690770626068,0.3099874258041382,0.24891673028469086,0.228018656373024,0.2905566096305847,0.1625862717628479,0.23637384176254272,0.293011337518692,0.47689586877822876,0.05834082514047623,0.26479464769363403,0.007470548152923584,0.26479464769363403,-0.06276459991931915,0.24053069949150085,0.04461771994829178,0.23799525201320648,0.23087690770626068,0.19297972321510315
to,0.45010748505592346,0.5345056653022766,0.19262777268886566,0.41548454761505127,0.30309921503067017,0.26784732937812805,0.38876664638519287,0.535392165184021,0.22901344299316406,0.008354143239557743,0.44245919585227966,0.04710187762975693,0.44245919585227966,-0.11194181442260742,0.48971283435821533,0.18163393437862396,0.34339165687561035,0.45010748505592346,0.29463258385658264
create,0.21287982165813446,0.3733832836151123,0.19441479444503784,0.23675619065761566,0.27780881524086,0.2585532069206238,0.3618505895137787,0.25265660881996155,0.12925969064235687,-0.03846026211977005,0.2240353375673294,0.061164699494838715,0.2240353375673294,-0.0906570628285408,0.290901243686676,0.09866297990083694,0.3821287751197815,0.21287982165813446,0.300167441368103
unpredictable,0.18387728929519653,0.3318612575531006,0.16741757094860077,0.21262890100479126,0.2857038080692291,0.23625394701957703,0.2123917043209076,0.19472616910934448,0.15110750496387482,-0.003702794434502721,0.15527039766311646,0.006848003249615431,0.15527039766311646,-0.11209408193826675,0.21111349761486053,0.0974273532629013,0.273732453584671,0.18387728929519653,0.17153888940811157
rhythms,0.21082870662212372,0.33500105142593384,0.29128697514533997,0.23665685951709747,0.40592920780181885,0.5109348297119141,0.2520187497138977,0.23964014649391174,0.17023314535617828,-0.003993214573711157,0.24559620022773743,-0.07629942148923874,0.24559620022773743,-0.017050568014383316,0.27311471104621887,0.14828868210315704,0.16828607022762299,0.21082870662212372,0.12498904764652252
:,0.020521078258752823,-0.11049769818782806,-0.004487084690481424,-0.08807745575904846,-0.07383281737565994,0.08320991694927216,-0.09021914005279541,-0.03403344005346298,-0.008809658698737621,0.004147948231548071,-0.004729332868009806,0.06879038363695145,-0.004729332868009806,0.0477643758058548,-0.04625999182462692,-0.04887964576482773,-0.09165822714567184,0.020521078258752823,-0.07156077772378922
the,0.6662389636039734,0.6521818041801453,0.23660075664520264,0.733189046382904,0.2948392629623413,0.26658526062965393,0.30239659547805786,1.0,0.22359657287597656,0.19715392589569092,0.4933079481124878,0.04104308411478996,0.4933079481124878,-0.03119542822241783,0.5171257257461548,0.23184166848659515,0.3581200838088989,0.6662389636039734,0.22068053483963013
primes,0.20882321894168854,0.2975362241268158,0.2627168595790863,0.22199293971061707,0.2732408940792084,0.1390557438135147,0.2046166956424713,0.22359657287597656,1.0,0.0002832878672052175,0.29003697633743286,0.07261870056390762,0.29003697633743286,-0.0032099406234920025,0.24551862478256226,0.20251667499542236,0.20530587434768677,0.20882321894168854,0.18851876258850098
41,0.17217706143856049,0.0631910040974617,0.08854388445615768,0.2314874827861786,-0.15826760232448578,0.007123748771846294,0.010950366966426373,0.19715392589569092,0.0002832878672052175,1.0,0.12864920496940613,-0.007002911064773798,0.12864920496940613,0.12009710818529129,0.05665495991706848,0.14840006828308105,-0.1286640614271164,0.17217706143856049,-0.08073537796735764
",",0.5201468467712402,0.3658004403114319,0.26654869318008423,0.4946078956127167,0.2975141108036041,0.2850952744483948,0.3283645510673523,0.4933079481124878,0.29003697633743286,0.12864920496940613,1.0000001192092896,-0.0500774085521698,1.0000001192092896,-0.007036149501800537,0.6633074283599854,0.37032660841941833,0.28874364495277405,0.5201468467712402,0.31091248989105225
43,-0.01301285158842802,0.030420036986470222,-0.007169945165514946,-0.04567742347717285,-0.048309337347745895,0.02440677583217621,-0.07764840871095657,0.04104308411478996,0.07261870056390762,-0.007002911064773798,-0.0500774085521698,1.0,-0.0500774085521698,0.05003957077860832,-0.015061932615935802,-0.037814389914274216,0.013122213073074818,-0.01301285158842802,0.06043510511517525
",",0.5201468467712402,0.3658004403114319,0.26654869318008423,0.4946078956127167,0.2975141108036041,0.2850952744483948,0.3283645510673523,0.4933079481124878,0.29003697633743286,0.12864920496940613,1.0000001192092896,-0.0500774085521698,1.0000001192092896,-0.007036149501800537,0.6633074283599854,0.37032660841941833,0.28874364495277405,0.5201468467712402,0.31091248989105225
47,-0.026636576279997826,-0.05672561004757881,0.056515660136938095,-0.015590434893965721,-0.09295374900102615,-0.08280959725379944,-0.09359821677207947,-0.03119542822241783,-0.0032099406234920025,0.12009710818529129,-0.007036149501800537,0.05003957077860832,-0.007036149501800537,1.0,-0.04599572718143463,0.2999543249607086,-0.11058086901903152,-0.026636576279997826,-0.07188211381435394
and,0.4954058527946472,0.506277859210968,0.20466388761997223,0.5116966962814331,0.32715779542922974,0.32643023133277893,0.276123583316803,0.5171257257461548,0.24551862478256226,0.05665495991706848,0.6633074283599854,-0.015061932615935802,0.6633074283599854,-0.04599572718143463,1.0,0.27062442898750305,0.28562283515930176,0.4954058527946472,0.20544172823429108
53,0.2449575811624527,0.11156097799539566,0.28096988797187805,0.2749468684196472,0.13241755962371826,0.3373289406299591,0.20196864008903503,0.23184166848659515,0.20251667499542236,0.14840006828308105,0.37032660841941833,-0.037814389914274216,0.37032660841941833,0.2999543249607086,0.27062442898750305,1.0000001192092896,0.07314083725214005,0.2449575811624527,0.24864983558654785
appear,0.2517908811569214,0.3376000225543976,0.12432363629341125,0.2246912121772766,0.34358149766921997,0.10657887160778046,0.3160567879676819,0.3581200838088989,0.20530587434768677,-0.1286640614271164,0.28874364495277405,0.013122213073074818,0.28874364495277405,-0.11058086901903152,0.28562283515930176,0.07314083725214005,1.0,0.2517908811569214,0.22635367512702942
in,1.0,0.4840516746044159,0.2505403757095337,0.5696388483047485,0.28757843375205994,0.2494267225265503,0.23402775824069977,0.6662389636039734,0.20882321894168854,0.17217706143856049,0.5201468467712402,-0.01301285158842802,0.5201468467712402,-0.026636576279997826,0.4954058527946472,0.2449575811624527,0.2517908811569214,1.0,0.20430970191955566
the,0.6662389636039734,0.6521818041801453,0.23660075664520264,0.733189046382904,0.2948392629623413,0.26658526062965393,0.30239659547805786,1.0,0.22359657287597656,0.19715392589569092,0.4933079481124878,0.04104308411478996,0.4933079481124878,-0.03119542822241783,0.5171257257461548,0.23184166848659515,0.3581200838088989,0.6662389636039734,0.22068053483963013
third,0.3309578001499176,0.29048746824264526,0.18894357979297638,0.30602210760116577,0.14605234563350677,0.11816101521253586,0.09607524424791336,0.4229298532009125,0.19636832177639008,0.12012682855129242,0.283071368932724,0.04847796633839607,0.283071368932724,0.0011495186481624842,0.26207348704338074,0.15083801746368408,0.2061990648508072,0.3309578001499176,0.15394791960716248
étude,0.1858397126197815,0.163978710770607,0.8012061715126038,0.19554778933525085,0.2604638636112213,0.38456466794013977,0.1658669114112854,0.17893874645233154,0.260669082403183,0.09815404564142227,0.2265114188194275,0.032530248165130615,0.2265114188194275,0.10731761902570724,0.183628112077713,0.30724236369132996,0.07343944162130356,0.1858397126197815,0.17765961587429047
",",0.5201468467712402,0.3658004403114319,0.26654869318008423,0.4946078956127167,0.2975141108036041,0.2850952744483948,0.3283645510673523,0.4933079481124878,0.29003697633743286,0.12864920496940613,1.0000001192092896,-0.0500774085521698,1.0000001192092896,-0.007036149501800537,0.6633074283599854,0.37032660841941833,0.28874364495277405,0.5201468467712402,0.31091248989105225
``,0.04765888676047325,0.05178012326359749,0.1203232929110527,0.06780257821083069,0.07634198665618896,0.06718353927135468,0.06628920882940292,0.029072100296616554,0.2091309130191803,0.0818621963262558,0.09681109338998795,0.018439747393131256,0.09681109338998795,0.15970171988010406,0.036644238978624344,0.13443070650100708,0.051380403339862823,0.04765888676047325,0.0685480609536171
neumes,0.28757843375205994,0.38451308012008667,0.267328679561615,0.2652145028114319,1.0000001192092896,0.3458089530467987,0.21671050786972046,0.2948392629623413,0.2732408940792084,-0.15826760232448578,0.2975141108036041,-0.048309337347745895,0.2975141108036041,-0.09295374900102615,0.32715779542922974,0.13241755962371826,0.34358149766921997,0.28757843375205994,0.14984261989593506
rythmiques,0.2494267225265503,0.26738420128822327,0.32941386103630066,0.27244797348976135,0.3458089530467987,1.0000001192092896,0.22841539978981018,0.26658526062965393,0.1390557438135147,0.007123748771846294,0.2850952744483948,0.02440677583217621,0.2850952744483948,-0.08280959725379944,0.32643023133277893,0.3373289406299591,0.10657887160778046,0.2494267225265503,0.1992902159690857
'',0.07432962208986282,-0.03332270681858063,0.012072904966771603,0.13035868108272552,0.049864668399095535,0.07029291987419128,-0.00043653504690155387,0.041273195296525955,-0.04005267843604088,-0.06421992182731628,-0.037358131259679794,-0.060157034546136856,-0.037358131259679794,-0.05067462474107742,0.021612688899040222,-0.015020332299172878,0.09359925985336304,0.07432962208986282,0.018684765323996544
.,0.5591574311256409,0.45942068099975586,0.23573000729084015,0.5352458953857422,0.2642183303833008,0.25342682003974915,0.3613996207714081,0.5934505462646484,0.2564551830291748,0.09605151414871216,0.6812511086463928,0.04012307897210121,0.6812511086463928,-0.041300348937511444,0.588965117931366,0.3155040144920349,0.2815418541431427,0.5591574311256409,0.4130953550338745
