,what,halftime,performer,previously,headlined,super,bowl,xlvii,?
bruno,0.06070578843355179,0.26777195930480957,0.21193835139274597,0.16368094086647034,0.14641636610031128,0.18888013064861298,0.16676555573940277,0.29098591208457947,0.1273501217365265
mars,0.16458405554294586,0.1926746964454651,0.17462921142578125,0.13537849485874176,0.11071058362722397,0.07628661394119263,0.10299471765756607,0.17310206592082977,0.1826961636543274
",",0.3087472915649414,0.3626100420951843,0.2878067195415497,0.3206103444099426,0.28681400418281555,0.22322475910186768,0.1810409277677536,0.27670788764953613,0.31091248989105225
who,0.40942975878715515,0.19379067420959473,0.3394835293292999,0.2973023056983948,0.15209026634693146,0.1819351613521576,0.09189514070749283,0.17947067320346832,0.26220351457595825
headlined,0.20502004027366638,0.4387337267398834,0.3094898760318756,0.21714195609092712,1.0000001192092896,0.18724042177200317,0.1954048126935959,0.267196923494339,0.26601076126098633
the,0.42745697498321533,0.31780552864074707,0.20656965672969818,0.33854439854621887,0.2894550859928131,0.21959073841571808,0.21576224267482758,0.2988950312137604,0.22068053483963013
super,0.13651713728904724,0.4056760370731354,0.16502171754837036,0.24618855118751526,0.18724042177200317,1.0000001192092896,0.4848237931728363,0.5601666569709778,0.166326642036438
bowl,0.15942467749118805,0.4822790324687958,0.1688113957643509,0.13252989947795868,0.1954048126935959,0.4848237931728363,1.0,0.5970584154129028,0.21118052303791046
xlvii,0.16788068413734436,0.5093367695808411,0.1747986078262329,0.2732504904270172,0.267196923494339,0.5601666569709778,0.5970584154129028,0.9999999403953552,0.19350703060626984
and,0.31309178471565247,0.34601953625679016,0.28396618366241455,0.28226712346076965,0.22864364087581635,0.18368244171142578,0.1698254644870758,0.1989569365978241,0.20544172823429108
super,0.13651713728904724,0.4056760370731354,0.16502171754837036,0.24618855118751526,0.18724042177200317,1.0000001192092896,0.4848237931728363,0.5601666569709778,0.166326642036438
bowl,0.15942467749118805,0.4822790324687958,0.1688113957643509,0.13252989947795868,0.1954048126935959,0.4848237931728363,1.0,0.5970584154129028,0.21118052303791046
xlviii,0.1383136361837387,0.46320661902427673,0.16674469411373138,0.26888182759284973,0.24025900661945343,0.5269481539726257,0.5582984089851379,0.9452675580978394,0.18409758806228638
halftime,0.18945850431919098,1.0000001192092896,0.4130599796772003,0.27846986055374146,0.4387337267398834,0.4056760370731354,0.4822790324687958,0.5093367695808411,0.21138669550418854
shows,0.30282244086265564,0.23730841279029846,0.3233444094657898,0.17527322471141815,0.21946609020233154,0.09714256972074509,0.16048383712768555,0.0906241163611412,0.2040930688381195
",",0.3087472915649414,0.3626100420951843,0.2878067195415497,0.3206103444099426,0.28681400418281555,0.22322475910186768,0.1810409277677536,0.27670788764953613,0.31091248989105225
respectively,0.13204659521579742,0.2488977015018463,0.160404771566391,0.265509694814682,0.22237733006477356,0.17725007236003876,0.08850861340761185,0.272422730922699,0.1307799071073532
.,0.3567904531955719,0.33941835165023804,0.20411840081214905,0.3060270845890045,0.25261133909225464,0.2757420241832733,0.21516893804073334,0.26711922883987427,0.4130953550338745
