,which,reason,is,given,sometimes,to,plead,not,guilty,involving,these,matters,?
but,0.55336993932724,0.45176705718040466,0.4106791317462921,0.36132124066352844,0.3846900463104248,0.5542377829551697,0.25377556681632996,0.6553761959075928,0.23882481455802917,0.2292933464050293,0.47236254811286926,0.41905611753463745,0.27921953797340393
that,0.6894589066505432,0.462776243686676,0.3995479643344879,0.3486595153808594,0.3928869664669037,0.5436353087425232,0.28286129236221313,0.6600887179374695,0.3181126117706299,0.26039913296699524,0.5512621402740479,0.38401418924331665,0.32716336846351624
pleading,0.2660181522369385,0.2798788249492645,0.2110927850008011,0.26700860261917114,0.19296516478061676,0.36576491594314575,0.8099702000617981,0.36394715309143066,0.5002273917198181,0.3842600882053375,0.24504020810127258,0.3156531751155853,0.28710174560546875
not,0.46766895055770874,0.4808345437049866,0.3776007890701294,0.30521225929260254,0.4352559447288513,0.5149973034858704,0.3233085572719574,0.9999999403953552,0.31318390369415283,0.2612816095352173,0.5041285753250122,0.39304685592651367,0.41942933201789856
guilty,0.11692937463521957,0.23954643309116364,0.17789146304130554,0.19253423810005188,0.13446751236915588,0.1728491187095642,0.5811393857002258,0.31318390369415283,0.9999999403953552,0.21038281917572021,0.12467060983181,0.21905499696731567,0.17103199660778046
sends,0.24993261694908142,0.1997254639863968,0.26898953318595886,0.2218502163887024,0.18939384818077087,0.31151023507118225,0.21495279669761658,0.167374849319458,0.17023137211799622,0.20890620350837708,0.1934347152709961,0.2119460552930832,0.07749374210834503
a,0.56894451379776,0.29122111201286316,0.658733606338501,0.3335871398448944,0.3788676857948303,0.45503583550453186,0.16376721858978271,0.3791346549987793,0.18984173238277435,0.24843230843544006,0.24380075931549072,0.25797080993652344,0.23916715383529663
message,0.30808717012405396,0.3193158805370331,0.19111312925815582,0.17987540364265442,0.11251021921634674,0.31292784214019775,0.20306408405303955,0.2666565477848053,0.16262222826480865,0.12816786766052246,0.22154928743839264,0.28327676653862,0.2964574098587036
of,0.5011631846427917,0.23645815253257751,0.4854315221309662,0.39388060569763184,0.296434611082077,0.41548454761505127,0.1669377088546753,0.3307090103626251,0.15539902448654175,0.3404907286167145,0.42684608697891235,0.298933744430542,0.1826142966747284
",",0.3658004403114319,0.24553878605365753,0.4691906273365021,0.2843315005302429,0.26600122451782227,0.44245919585227966,0.24272049963474274,0.3769696354866028,0.23272031545639038,0.2458266019821167,0.37613096833229065,0.3183421194553375,0.31091248989105225
``,0.05178012326359749,0.04532098397612572,0.058766357600688934,0.044645439833402634,0.10362938046455383,0.06720756739377975,0.005722826812416315,0.09406080842018127,-0.01962808147072792,0.03142324835062027,0.09766163676977158,0.060020193457603455,0.0685480609536171
guilt,0.2304771989583969,0.27107498049736023,0.1815873384475708,0.21615435183048248,0.20744533836841583,0.27108874917030334,0.4626018702983856,0.3543773889541626,0.7331711053848267,0.29221808910369873,0.23618891835212708,0.30184686183929443,0.23545172810554504
implies,0.4058724045753479,0.33863893151283264,0.33371198177337646,0.29568272829055786,0.3312617242336273,0.29631727933883667,0.20230357348918915,0.3947281837463379,0.20451757311820984,0.24212788045406342,0.3078562021255493,0.33560559153556824,0.24269460141658783
wrong-doing,0.35124561190605164,0.4045492708683014,0.23125295341014862,0.2923178970813751,0.3342967927455902,0.3902214765548706,0.4960041642189026,0.4799375832080841,0.498080313205719,0.3525790572166443,0.33553600311279297,0.3993188738822937,0.43419069051742554
.,0.45942068099975586,0.3219331204891205,0.4569662809371948,0.3169408142566681,0.24956031143665314,0.4645031690597534,0.18243269622325897,0.4824007451534271,0.21959076821804047,0.2707068622112274,0.3840779960155487,0.2861754298210144,0.4130953550338745
,which,reason,is,given,sometimes,to,plead,not,guilty,involving,these,matters,?
i,0.25654318928718567,0.329152911901474,0.25362417101860046,0.23020349442958832,0.19091588258743286,0.3140375316143036,0.2808517813682556,0.4217516779899597,0.23611247539520264,0.11738365143537521,0.277010440826416,0.33073583245277405,0.4695145785808563
may,0.23536433279514313,0.2626429498195648,0.322792649269104,0.258301317691803,0.30342283844947815,0.391582727432251,0.26872149109840393,0.39885732531547546,0.2220417708158493,0.15855364501476288,0.31939980387687683,0.22833584249019623,0.2768254578113556
have,0.49652695655822754,0.3973180651664734,0.3613572418689728,0.34415629506111145,0.3968924283981323,0.4544740617275238,0.21870945394039154,0.5619372129440308,0.15476562082767487,0.2963225841522217,0.6459943056106567,0.35794776678085327,0.32991164922714233
violated,0.2798944115638733,0.34073370695114136,0.1984153389930725,0.24083928763866425,0.1541597843170166,0.23145094513893127,0.44223570823669434,0.3999279737472534,0.4128241539001465,0.2538982331752777,0.30235108733177185,0.36307793855667114,0.29024815559387207
some,0.5407140851020813,0.3497675657272339,0.3038453459739685,0.30976590514183044,0.5743314027786255,0.4636894166469574,0.17345592379570007,0.564181387424469,0.16324639320373535,0.28004950284957886,0.7490653991699219,0.32218798995018005,0.2562315762042999
specific,0.4594242572784424,0.3260518014431,0.27748769521713257,0.3393879234790802,0.31195130944252014,0.3962339460849762,0.18817701935768127,0.3611009120941162,0.10657087713479996,0.19365282356739044,0.4251706600189209,0.33850324153900146,0.30923372507095337
laws,0.271426796913147,0.22907905280590057,0.17527072131633759,0.2088303565979004,0.24383759498596191,0.2910608649253845,0.3064442574977875,0.2995064854621887,0.2424544245004654,0.23611724376678467,0.32678869366645813,0.4065518081188202,0.17911791801452637
",",0.3658004403114319,0.24553878605365753,0.4691906273365021,0.2843315005302429,0.26600122451782227,0.44245919585227966,0.24272049963474274,0.3769696354866028,0.23272031545639038,0.2458266019821167,0.37613096833229065,0.3183421194553375,0.31091248989105225
but,0.55336993932724,0.45176705718040466,0.4106791317462921,0.36132124066352844,0.3846900463104248,0.5542377829551697,0.25377556681632996,0.6553761959075928,0.23882481455802917,0.2292933464050293,0.47236254811286926,0.41905611753463745,0.27921953797340393
i,0.25654318928718567,0.329152911901474,0.25362417101860046,0.23020349442958832,0.19091588258743286,0.3140375316143036,0.2808517813682556,0.4217516779899597,0.23611247539520264,0.11738365143537521,0.277010440826416,0.33073583245277405,0.4695145785808563
am,0.13793429732322693,0.24028420448303223,0.2976684868335724,0.15155726671218872,0.10628882795572281,0.24704641103744507,0.22330255806446075,0.3155074417591095,0.2079632580280304,0.12131699919700623,0.1931729018688202,0.27901309728622437,0.3437723219394684
guilty,0.11692937463521957,0.23954643309116364,0.17789146304130554,0.19253423810005188,0.13446751236915588,0.1728491187095642,0.5811393857002258,0.31318390369415283,0.9999999403953552,0.21038281917572021,0.12467060983181,0.21905499696731567,0.17103199660778046
of,0.5011631846427917,0.23645815253257751,0.4854315221309662,0.39388060569763184,0.296434611082077,0.41548454761505127,0.1669377088546753,0.3307090103626251,0.15539902448654175,0.3404907286167145,0.42684608697891235,0.298933744430542,0.1826142966747284
doing,0.3309774696826935,0.35959696769714355,0.21740670502185822,0.29046741127967834,0.2751225531101227,0.3272162973880768,0.2743729054927826,0.4610217809677124,0.32269784808158875,0.30258578062057495,0.3238791227340698,0.35027584433555603,0.4119948446750641
no,0.32479003071784973,0.37497952580451965,0.19581134617328644,0.325284868478775,0.1990201622247696,0.30015695095062256,0.19321438670158386,0.4487079083919525,0.18713779747486115,0.13215619325637817,0.25844094157218933,0.32144421339035034,0.32165053486824036
wrong,0.35328972339630127,0.3693632483482361,0.22142094373703003,0.21591205894947052,0.3123844563961029,0.3418787121772766,0.3950493633747101,0.46521833539009094,0.4232911467552185,0.21372897922992706,0.27607783675193787,0.36885008215904236,0.4657740890979767
.,0.45942068099975586,0.3219331204891205,0.4569662809371948,0.3169408142566681,0.24956031143665314,0.4645031690597534,0.18243269622325897,0.4824007451534271,0.21959076821804047,0.2707068622112274,0.3840779960155487,0.2861754298210144,0.4130953550338745
,which,reason,is,given,sometimes,to,plead,not,guilty,involving,these,matters,?
i,0.25654318928718567,0.329152911901474,0.25362417101860046,0.23020349442958832,0.19091588258743286,0.3140375316143036,0.2808517813682556,0.4217516779899597,0.23611247539520264,0.11738365143537521,0.277010440826416,0.33073583245277405,0.4695145785808563
feel,0.2847709357738495,0.34615474939346313,0.2400403469800949,0.20914873480796814,0.29180240631103516,0.3145853281021118,0.30463331937789917,0.4563479423522949,0.2656213343143463,0.18537725508213043,0.33448269963264465,0.3408299684524536,0.39212626218795776
i,0.25654318928718567,0.329152911901474,0.25362417101860046,0.23020349442958832,0.19091588258743286,0.3140375316143036,0.2808517813682556,0.4217516779899597,0.23611247539520264,0.11738365143537521,0.277010440826416,0.33073583245277405,0.4695145785808563
have,0.49652695655822754,0.3973180651664734,0.3613572418689728,0.34415629506111145,0.3968924283981323,0.4544740617275238,0.21870945394039154,0.5619372129440308,0.15476562082767487,0.2963225841522217,0.6459943056106567,0.35794776678085327,0.32991164922714233
done,0.298350989818573,0.37855613231658936,0.2536029815673828,0.27386748790740967,0.29107794165611267,0.2647212743759155,0.1744251251220703,0.41713568568229675,0.19393891096115112,0.3056366443634033,0.33878517150878906,0.3150350749492645,0.36153489351272583
no,0.32479003071784973,0.37497952580451965,0.19581134617328644,0.325284868478775,0.1990201622247696,0.30015695095062256,0.19321438670158386,0.4487079083919525,0.18713779747486115,0.13215619325637817,0.25844094157218933,0.32144421339035034,0.32165053486824036
wrong,0.35328972339630127,0.3693632483482361,0.22142094373703003,0.21591205894947052,0.3123844563961029,0.3418787121772766,0.3950493633747101,0.46521833539009094,0.4232911467552185,0.21372897922992706,0.27607783675193787,0.36885008215904236,0.4657740890979767
.,0.45942068099975586,0.3219331204891205,0.4569662809371948,0.3169408142566681,0.24956031143665314,0.4645031690597534,0.18243269622325897,0.4824007451534271,0.21959076821804047,0.2707068622112274,0.3840779960155487,0.2861754298210144,0.4130953550338745
