,which,committee,made,an,effort,to,invite,companies,owned,by,people,",",who,are,transgender,or,gay,",",to,take,part,in,contract,business,associated,with,super,bowl,50,.
business,0.2152334302663803,0.22121717035770416,0.22610405087471008,0.2052680253982544,0.2615073621273041,0.28079214692115784,0.2411063313484192,0.5448580980300903,0.3872551918029785,0.20599709451198578,0.24422390758991241,0.2952407896518707,0.25227707624435425,0.16427041590213776,0.21873332560062408,0.2136107087135315,0.19495509564876556,0.2952407896518707,0.28079214692115784,0.23073169589042664,0.18894635140895844,0.2298729121685028,0.25198617577552795,1.0,0.1561363786458969,0.2318158596754074,0.09769033640623093,0.08380642533302307,0.01499195210635662,0.25987809896469116
connect,0.2925839424133301,0.08794497698545456,0.16933171451091766,0.14402754604816437,0.13208620250225067,0.2861320674419403,0.19030553102493286,0.19021174311637878,0.1859610229730606,0.17610815167427063,0.25320348143577576,0.21849390864372253,0.13623322546482086,0.3178507685661316,0.11568950116634369,0.2589178681373596,0.09108425676822662,0.21849390864372253,0.2861320674419403,0.2255779355764389,0.3236114978790283,0.24655267596244812,0.21437646448612213,0.17748215794563293,0.2095070481300354,0.2467513084411621,0.13131357729434967,0.05652250722050667,-0.03297733515501022,0.23481737077236176
",",0.3658004403114319,0.20982497930526733,0.32507219910621643,0.3581022024154663,0.21392761170864105,0.44245919585227966,0.2216455340385437,0.28041911125183105,0.21168820559978485,0.3680937886238098,0.36644625663757324,1.0000001192092896,0.3365725874900818,0.4062570035457611,0.2655494213104248,0.3769497275352478,0.22805914282798767,1.0000001192092896,0.44245919585227966,0.2881867289543152,0.3376222252845764,0.5201468467712402,0.20806868374347687,0.2952407896518707,0.27184680104255676,0.4120737314224243,0.22322475910186768,0.1810409277677536,-0.025195008143782616,0.6812511086463928
the,0.6521818041801453,0.24322165548801422,0.3885267674922943,0.4207492768764496,0.25344645977020264,0.535392165184021,0.19818492233753204,0.26917189359664917,0.1999378502368927,0.4408751428127289,0.36838498711586,0.4933079481124878,0.3733934462070465,0.40399202704429626,0.22613738477230072,0.4174870550632477,0.21040017902851105,0.4933079481124878,0.535392165184021,0.31620436906814575,0.527681291103363,0.6662389636039734,0.23003633320331573,0.2389037162065506,0.2742886245250702,0.4223487675189972,0.21959073841571808,0.21576224267482758,0.03602437674999237,0.5934505462646484
super,0.25759580731391907,0.12410217523574829,0.14032290875911713,0.09755856543779373,0.1811693161725998,0.17783479392528534,0.14455175399780273,0.09137734025716782,0.13929249346256256,0.15233319997787476,0.11992346495389938,0.22322475910186768,0.1819351613521576,0.14630910754203796,0.07475595921278,0.1601378619670868,0.10622723400592804,0.22322475910186768,0.17783479392528534,0.1732010841369629,0.14509333670139313,0.18576006591320038,0.18656854331493378,0.09769033640623093,0.10292252898216248,0.1518537551164627,1.0000001192092896,0.4848237931728363,0.0833745002746582,0.2757420241832733
bowl,0.23468568921089172,0.12471532821655273,0.206265389919281,0.13908697664737701,0.1285296082496643,0.16993016004562378,0.12459912151098251,0.062123797833919525,0.06451581418514252,0.12992306053638458,0.11471524089574814,0.1810409277677536,0.09189514070749283,0.139107808470726,0.05735355615615845,0.19053693115711212,0.14370101690292358,0.1810409277677536,0.16993016004562378,0.1148882582783699,0.15861135721206665,0.17236235737800598,0.11983031034469604,0.08380642533302307,0.14123407006263733,0.18353787064552307,0.4848237931728363,1.0,0.005446359980851412,0.21516893804073334
program,0.3116832673549652,0.21612441539764404,0.17190462350845337,0.2383636236190796,0.24128341674804688,0.23681028187274933,0.2176097333431244,0.22887325286865234,0.18710042536258698,0.19954828917980194,0.17556823790073395,0.17760658264160156,0.2097788155078888,0.14119602739810944,0.20828011631965637,0.2547836899757385,0.1498948037624359,0.17760658264160156,0.23681028187274933,0.24883151054382324,0.20924174785614014,0.1994907110929489,0.17571347951889038,0.2969934046268463,0.10969202220439911,0.14732027053833008,0.11822658032178879,0.07493903487920761,0.0004067669215146452,0.18964338302612305
that,0.6894589066505432,0.2412172257900238,0.3437977731227875,0.365763783454895,0.2932188808917999,0.5436353087425232,0.3067348897457123,0.24354611337184906,0.26197874546051025,0.37496164441108704,0.3621441423892975,0.4137537479400635,0.45444270968437195,0.45265161991119385,0.3083716332912445,0.4729836881160736,0.2595752775669098,0.4137537479400635,0.5436353087425232,0.3651382029056549,0.37747326493263245,0.435920387506485,0.24800655245780945,0.25197073817253113,0.2675568461418152,0.4154358208179474,0.18258553743362427,0.10987387597560883,-0.014119508676230907,0.4460422694683075
provides,0.3389659523963928,0.20898891985416412,0.2183612883090973,0.26938700675964355,0.2008012980222702,0.2667657732963562,0.1759006381034851,0.2820231318473816,0.20512224733829498,0.175614595413208,0.166471466422081,0.20848950743675232,0.13572682440280914,0.2591449022293091,0.15770460665225983,0.2932921051979065,0.09955745190382004,0.20848950743675232,0.2667657732963562,0.2963212728500366,0.25048866868019104,0.22731803357601166,0.17994269728660583,0.24402040243148804,0.2216038852930069,0.3041352331638336,0.05344920605421066,0.049755025655031204,-0.03039209358394146,0.1774633228778839
local,0.24027122557163239,0.14401206374168396,0.12636278569698334,0.13838523626327515,0.15686266124248505,0.2207600325345993,0.15461605787277222,0.17028748989105225,0.25715816020965576,0.17162570357322693,0.20288793742656708,0.20673875510692596,0.20416545867919922,0.19665704667568207,0.17174634337425232,0.24451059103012085,0.15846438705921173,0.20673875510692596,0.2207600325345993,0.16347914934158325,0.1331503838300705,0.2223825752735138,0.12479083985090256,0.19567106664180756,0.16523219645023346,0.16601361334323883,0.08448050171136856,0.12165422737598419,0.11730309575796127,0.26217252016067505
companies,0.2652827203273773,0.1614151895046234,0.2866821885108948,0.1539156436920166,0.19017334282398224,0.2619103491306305,0.12275242060422897,1.0000001192092896,0.44790560007095337,0.27434366941452026,0.3185069262981415,0.28041911125183105,0.23784202337265015,0.24720293283462524,0.21460466086864471,0.25491949915885925,0.1685924232006073,0.28041911125183105,0.2619103491306305,0.18691237270832062,0.2229406088590622,0.2321794629096985,0.2554066479206085,0.5448580980300903,0.19662082195281982,0.21648374199867249,0.09137734025716782,0.062123797833919525,-0.051495812833309174,0.20400826632976532
with,0.46403205394744873,0.14769598841667175,0.3459964990615845,0.2730048894882202,0.23200981318950653,0.4239959120750427,0.2522585093975067,0.21648374199867249,0.1996215134859085,0.39731505513191223,0.20958639681339264,0.4120737314224243,0.3282766342163086,0.38996943831443787,0.1707276701927185,0.38158315420150757,0.10915949195623398,0.4120737314224243,0.4239959120750427,0.21222369372844696,0.294111043214798,0.4080928862094879,0.2929249107837677,0.2318158596754074,0.3939831554889679,0.9999999403953552,0.1518537551164627,0.18353787064552307,0.08371289074420929,0.4446153938770294
contracting,0.32961517572402954,0.08948171883821487,0.24268005788326263,0.18831267952919006,0.2821190059185028,0.31779366731643677,0.15547102689743042,0.2988695204257965,0.24018436670303345,0.2479172796010971,0.21949335932731628,0.25104057788848877,0.21919387578964233,0.2115871012210846,0.2702370882034302,0.27681806683540344,0.1526600569486618,0.25104057788848877,0.31779366731643677,0.24623703956604004,0.23179315030574799,0.22853407263755798,0.7376043796539307,0.29191476106643677,0.25982221961021423,0.328469455242157,0.18815389275550842,0.11550632119178772,0.07702633738517761,0.23061105608940125
opportunities,0.2796649932861328,0.24479526281356812,0.18253660202026367,0.22274062037467957,0.37998726963996887,0.33219078183174133,0.3211669921875,0.3812705874443054,0.2084808349609375,0.1420712023973465,0.2683276832103729,0.22871766984462738,0.26435917615890503,0.2680197060108185,0.24948973953723907,0.28120100498199463,0.18952618539333344,0.22871766984462738,0.33219078183174133,0.25366130471229553,0.17813004553318024,0.19241002202033997,0.22377710044384003,0.37400123476982117,0.18140973150730133,0.2206536829471588,0.15314972400665283,0.1240827664732933,0.014859947375953197,0.16994039714336395
in,0.4840516746044159,0.2107008546590805,0.25271502137184143,0.2605783939361572,0.18001915514469147,0.45010748505592346,0.15497392416000366,0.2321794629096985,0.22438469529151917,0.370934396982193,0.39605680108070374,0.5201468467712402,0.2792111933231354,0.3841303884983063,0.24449585378170013,0.3586423695087433,0.19720076024532318,0.5201468467712402,0.45010748505592346,0.21975718438625336,0.4499994218349457,1.0,0.20341484248638153,0.2298729121685028,0.23328746855258942,0.4080928862094879,0.18576006591320038,0.17236235737800598,0.021892361342906952,0.5591574311256409
and,0.506277859210968,0.22311176359653473,0.34954607486724854,0.2838519215583801,0.25185704231262207,0.48971283435821533,0.2463284730911255,0.2527635991573334,0.2205965667963028,0.4289871156215668,0.3016039729118347,0.6633074283599854,0.41279885172843933,0.48576638102531433,0.2523976266384125,0.4713204801082611,0.19035132229328156,0.6633074283599854,0.48971283435821533,0.296702116727829,0.35301485657691956,0.4954058527946472,0.1687537431716919,0.33353009819984436,0.30157923698425293,0.5477725267410278,0.18368244171142578,0.1698254644870758,0.0032697415444999933,0.588965117931366
around,0.3772764205932617,0.12363535165786743,0.24239443242549896,0.25606366991996765,0.17449258267879486,0.3591267168521881,0.22735163569450378,0.18389461934566498,0.21790020167827606,0.2682798206806183,0.36997857689857483,0.3298884332180023,0.2775672674179077,0.3560173511505127,0.15974493324756622,0.2888059616088867,0.161850705742836,0.3298884332180023,0.3591267168521881,0.2508328855037689,0.299789160490036,0.41294145584106445,0.15634137392044067,0.2222924530506134,0.24379996955394745,0.3207509517669678,0.1288387030363083,0.13265609741210938,0.11238142848014832,0.3712388277053833
the,0.6521818041801453,0.24322165548801422,0.3885267674922943,0.4207492768764496,0.25344645977020264,0.535392165184021,0.19818492233753204,0.26917189359664917,0.1999378502368927,0.4408751428127289,0.36838498711586,0.4933079481124878,0.3733934462070465,0.40399202704429626,0.22613738477230072,0.4174870550632477,0.21040017902851105,0.4933079481124878,0.535392165184021,0.31620436906814575,0.527681291103363,0.6662389636039734,0.23003633320331573,0.2389037162065506,0.2742886245250702,0.4223487675189972,0.21959073841571808,0.21576224267482758,0.03602437674999237,0.5934505462646484
super,0.25759580731391907,0.12410217523574829,0.14032290875911713,0.09755856543779373,0.1811693161725998,0.17783479392528534,0.14455175399780273,0.09137734025716782,0.13929249346256256,0.15233319997787476,0.11992346495389938,0.22322475910186768,0.1819351613521576,0.14630910754203796,0.07475595921278,0.1601378619670868,0.10622723400592804,0.22322475910186768,0.17783479392528534,0.1732010841369629,0.14509333670139313,0.18576006591320038,0.18656854331493378,0.09769033640623093,0.10292252898216248,0.1518537551164627,1.0000001192092896,0.4848237931728363,0.0833745002746582,0.2757420241832733
bowl,0.23468568921089172,0.12471532821655273,0.206265389919281,0.13908697664737701,0.1285296082496643,0.16993016004562378,0.12459912151098251,0.062123797833919525,0.06451581418514252,0.12992306053638458,0.11471524089574814,0.1810409277677536,0.09189514070749283,0.139107808470726,0.05735355615615845,0.19053693115711212,0.14370101690292358,0.1810409277677536,0.16993016004562378,0.1148882582783699,0.15861135721206665,0.17236235737800598,0.11983031034469604,0.08380642533302307,0.14123407006263733,0.18353787064552307,0.4848237931728363,1.0,0.005446359980851412,0.21516893804073334
.,0.45942068099975586,0.18011361360549927,0.4032190144062042,0.3581749200820923,0.24835355579853058,0.4645031690597534,0.2556045353412628,0.20400826632976532,0.23474757373332977,0.3936232924461365,0.33118996024131775,0.6812511086463928,0.3541337847709656,0.3452940285205841,0.2579894959926605,0.36683785915374756,0.19971729815006256,0.6812511086463928,0.4645031690597534,0.3045158088207245,0.32817673683166504,0.5591574311256409,0.18996715545654297,0.25987809896469116,0.2184346318244934,0.4446153938770294,0.2757420241832733,0.21516893804073334,0.04325474053621292,1.0000001192092896
