,how,many,lines,does,the,commuter,rail,system,have,?
los,0.1389930248260498,0.23644691705703735,0.09954968839883804,0.10503679513931274,0.2502395510673523,0.21283520758152008,0.1079663336277008,0.07761326432228088,0.15787723660469055,0.15495611727237701
angeles,0.15835323929786682,0.2358880192041397,0.09817230701446533,0.10788265615701675,0.24588194489479065,0.2162894606590271,0.11246203631162643,0.0790518969297409,0.17562218010425568,0.16139166057109833
",",0.22659391164779663,0.40610817074775696,0.23323656618595123,0.28617382049560547,0.4933079481124878,0.23486238718032837,0.19919529557228088,0.18439900875091553,0.3541618287563324,0.31091248989105225
ventura,0.030825506895780563,0.11596064269542694,0.07177835702896118,0.11783847212791443,0.2383604198694229,0.25019779801368713,0.166654571890831,0.12600316107273102,0.1005835011601448,0.10329297184944153
",",0.22659391164779663,0.40610817074775696,0.23323656618595123,0.28617382049560547,0.4933079481124878,0.23486238718032837,0.19919529557228088,0.18439900875091553,0.3541618287563324,0.31091248989105225
san,0.11613621562719345,0.20305834710597992,0.15406806766986847,0.11352116614580154,0.2858080565929413,0.22728049755096436,0.10011350363492966,0.17023347318172455,0.1570361703634262,0.10952327400445938
bernardino,0.10074875503778458,0.24235501885414124,0.10219430178403854,0.10983016341924667,0.2722903788089752,0.2740589678287506,0.1990109235048294,0.11410443484783173,0.1673329770565033,0.11443846672773361
",",0.22659391164779663,0.40610817074775696,0.23323656618595123,0.28617382049560547,0.4933079481124878,0.23486238718032837,0.19919529557228088,0.18439900875091553,0.3541618287563324,0.31091248989105225
riverside,0.09854016453027725,0.22203929722309113,0.15703801810741425,0.12624190747737885,0.27102717757225037,0.33346128463745117,0.24258141219615936,0.1338859647512436,0.17961885035037994,0.10042606294155121
",",0.22659391164779663,0.40610817074775696,0.23323656618595123,0.28617382049560547,0.4933079481124878,0.23486238718032837,0.19919529557228088,0.18439900875091553,0.3541618287563324,0.31091248989105225
orange,0.11673212796449661,0.16554947197437286,0.11431971192359924,0.14521151781082153,0.20814983546733856,0.11754235625267029,0.1512511968612671,0.05734306946396828,0.2182014435529709,0.1066059097647667
",",0.22659391164779663,0.40610817074775696,0.23323656618595123,0.28617382049560547,0.4933079481124878,0.23486238718032837,0.19919529557228088,0.18439900875091553,0.3541618287563324,0.31091248989105225
and,0.33647966384887695,0.5296266674995422,0.30738139152526855,0.3461615741252899,0.5171257257461548,0.21880397200584412,0.2157215178012848,0.231138214468956,0.4711785912513733,0.20544172823429108
san,0.11613621562719345,0.20305834710597992,0.15406806766986847,0.11352116614580154,0.2858080565929413,0.22728049755096436,0.10011350363492966,0.17023347318172455,0.1570361703634262,0.10952327400445938
diego,0.10675806552171707,0.20995798707008362,0.10003980994224548,0.12579059600830078,0.20885010063648224,0.1432144194841385,0.06877277046442032,0.1550801396369934,0.13668768107891083,0.11438121646642685
counties,0.13891631364822388,0.17799876630306244,0.2270326018333435,0.12192875891923904,0.23370873928070068,0.3158518970012665,0.25499317049980164,0.1912226378917694,0.17950494587421417,0.09521792083978653
with,0.3525622487068176,0.35744401812553406,0.21410521864891052,0.26186925172805786,0.4223487675189972,0.1795201599597931,0.17045141756534576,0.14296101033687592,0.48046383261680603,0.2433311939239502
the,0.33890387415885925,0.4335206151008606,0.28391990065574646,0.35928019881248474,1.0,0.22020839154720306,0.2306264042854309,0.3233085572719574,0.40389683842658997,0.22068053483963013
other,0.3591516315937042,0.6324484348297119,0.19097070395946503,0.2947014272212982,0.44152235984802246,0.21028003096580505,0.16386471688747406,0.20899327099323273,0.559082567691803,0.24682199954986572
line,0.15736231207847595,0.12717783451080322,0.679698646068573,0.13757026195526123,0.29789501428604126,0.38662511110305786,0.36632755398750305,0.1988029032945633,0.1510397344827652,0.16271452605724335
connecting,0.1465800404548645,0.2690468430519104,0.3719044625759125,0.16362984478473663,0.36355212330818176,0.4089195132255554,0.38591453433036804,0.24429285526275635,0.2239760160446167,0.0780353918671608
san,0.11613621562719345,0.20305834710597992,0.15406806766986847,0.11352116614580154,0.2858080565929413,0.22728049755096436,0.10011350363492966,0.17023347318172455,0.1570361703634262,0.10952327400445938
bernardino,0.10074875503778458,0.24235501885414124,0.10219430178403854,0.10983016341924667,0.2722903788089752,0.2740589678287506,0.1990109235048294,0.11410443484783173,0.1673329770565033,0.11443846672773361
",",0.22659391164779663,0.40610817074775696,0.23323656618595123,0.28617382049560547,0.4933079481124878,0.23486238718032837,0.19919529557228088,0.18439900875091553,0.3541618287563324,0.31091248989105225
riverside,0.09854016453027725,0.22203929722309113,0.15703801810741425,0.12624190747737885,0.27102717757225037,0.33346128463745117,0.24258141219615936,0.1338859647512436,0.17961885035037994,0.10042606294155121
",",0.22659391164779663,0.40610817074775696,0.23323656618595123,0.28617382049560547,0.4933079481124878,0.23486238718032837,0.19919529557228088,0.18439900875091553,0.3541618287563324,0.31091248989105225
and,0.33647966384887695,0.5296266674995422,0.30738139152526855,0.3461615741252899,0.5171257257461548,0.21880397200584412,0.2157215178012848,0.231138214468956,0.4711785912513733,0.20544172823429108
orange,0.11673212796449661,0.16554947197437286,0.11431971192359924,0.14521151781082153,0.20814983546733856,0.11754235625267029,0.1512511968612671,0.05734306946396828,0.2182014435529709,0.1066059097647667
counties,0.13891631364822388,0.17799876630306244,0.2270326018333435,0.12192875891923904,0.23370873928070068,0.3158518970012665,0.25499317049980164,0.1912226378917694,0.17950494587421417,0.09521792083978653
directly,0.38373512029647827,0.32856667041778564,0.259567528963089,0.3312726318836212,0.4502958655357361,0.1997992843389511,0.24054881930351257,0.30103757977485657,0.3513849973678589,0.2187996357679367
.,0.3287222981452942,0.3974229395389557,0.24112989008426666,0.3022993505001068,0.5934505462646484,0.20067328214645386,0.1775164008140564,0.2277725487947464,0.41614407300949097,0.4130953550338745
