,whose,1758,portrait,by,françois,boucher,was,part,of,jones,bequest,?
for,0.22978365421295166,0.10891976952552795,0.19842077791690826,0.3248702883720398,0.15737950801849365,0.14811106026172638,0.3863949179649353,0.250704288482666,0.4185989499092102,0.19902682304382324,0.22263674437999725,0.264628142118454
example,0.28134453296661377,0.0389355830848217,0.21043896675109863,0.29030951857566833,0.11380459368228912,0.13814777135849,0.16563157737255096,0.2808217406272888,0.3570667505264282,0.1930658519268036,0.18929994106292725,0.30374911427497864
carlo,0.14957521855831146,0.25072023272514343,0.20766066014766693,0.19162945449352264,0.38843774795532227,0.22272278368473053,0.2379540652036667,0.08846559375524521,0.19275137782096863,0.14645016193389893,0.15995733439922333,0.09809290617704391
crivelli,0.14350679516792297,0.2961086928844452,0.36920469999313354,0.21380329132080078,0.3960686922073364,0.3329014778137207,0.24439166486263275,0.10255134105682373,0.20236890017986298,0.2228984832763672,0.28739655017852783,0.2165936976671219
's,-0.019954677671194077,-0.01785796508193016,-0.08347140997648239,-0.010884488001465797,0.033209461718797684,0.08556003123521805,0.008974763564765453,0.007562864106148481,-0.03817026689648628,0.03993193805217743,0.03663630038499832,-0.023395681753754616
virgin,0.14950715005397797,0.10657001286745071,0.21549803018569946,0.16847321391105652,0.11361939460039139,0.1281535029411316,0.21603500843048096,0.21850650012493134,0.1805724799633026,0.07024212926626205,0.19858023524284363,0.11987020075321198
and,0.3339773118495941,0.173223078250885,0.09115123003721237,0.4289871156215668,0.21098116040229797,0.24504354596138,0.3740963041782379,0.35301485657691956,0.5116966962814331,0.26914161443710327,0.29343608021736145,0.20544172823429108
child,0.1664162278175354,0.09187934547662735,0.23348219692707062,0.15601499378681183,0.15012583136558533,0.16910812258720398,0.2058766484260559,0.20078526437282562,0.17253053188323975,0.20873892307281494,0.18114516139030457,0.1979578584432602
),0.24064770340919495,0.21070188283920288,0.17399489879608154,0.2151763141155243,0.19332027435302734,0.1611844152212143,0.3267642855644226,0.24734117090702057,0.3680361211299896,0.17775073647499084,0.24630746245384216,0.42300865054130554
that,0.3740115463733673,0.06938351690769196,0.1499822586774826,0.37496164441108704,0.15881341695785522,0.17917929589748383,0.33670201897621155,0.37747326493263245,0.41498205065727234,0.20900680124759674,0.2989782989025116,0.32716336846351624
formed,0.18704229593276978,0.28475069999694824,0.04186497628688812,0.2924628257751465,0.09335371106863022,0.11903756111860275,0.3009849190711975,0.38417473435401917,0.2871689796447754,0.13796459138393402,0.198929563164711,0.09686966985464096
part,0.25495222210884094,0.15845951437950134,0.1473582684993744,0.28271573781967163,0.09550245851278305,0.16147853434085846,0.3407018780708313,1.0,0.452393114566803,0.16420887410640717,0.21128502488136292,0.08557961881160736
of,0.37058958411216736,0.1457350105047226,0.24021127820014954,0.3646814823150635,0.19206100702285767,0.12633559107780457,0.4069072902202606,0.452393114566803,1.0,0.2007877230644226,0.30752936005592346,0.1826142966747284
the,0.38253846764564514,0.13942837715148926,0.18703287839889526,0.4408751428127289,0.22130244970321655,0.19163161516189575,0.48711544275283813,0.527681291103363,0.733189046382904,0.24446700513362885,0.27512025833129883,0.22068053483963013
jones,0.155580073595047,0.19739171862602234,0.10853715986013412,0.19224686920642853,0.16942554712295532,0.2680973410606384,0.23214209079742432,0.16420887410640717,0.2007877230644226,0.9999999403953552,0.2305213063955307,0.1838836669921875
bequest,0.16066209971904755,0.22155515849590302,0.3290793299674988,0.2555016279220581,0.18755307793617249,0.2403165102005005,0.3015955984592438,0.21128502488136292,0.30752936005592346,0.2305213063955307,1.0,0.22906942665576935
of,0.37058958411216736,0.1457350105047226,0.24021127820014954,0.3646814823150635,0.19206100702285767,0.12633559107780457,0.4069072902202606,0.452393114566803,1.0,0.2007877230644226,0.30752936005592346,0.1826142966747284
1882,0.016735835000872612,-0.10324068367481232,0.01918301358819008,-0.13441531360149384,0.015338144265115261,-0.07368075102567673,-0.15778027474880219,-0.20056968927383423,-0.16217687726020813,-0.01890460215508938,-0.028532205149531364,0.08152727782726288
and,0.3339773118495941,0.173223078250885,0.09115123003721237,0.4289871156215668,0.21098116040229797,0.24504354596138,0.3740963041782379,0.35301485657691956,0.5116966962814331,0.26914161443710327,0.29343608021736145,0.20544172823429108
as,0.3202406167984009,0.1103004664182663,0.2584902048110962,0.3815547823905945,0.16420115530490875,0.11748635768890381,0.3677520453929901,0.2563304007053375,0.3886612355709076,0.21983103454113007,0.294470876455307,0.27043893933296204
such,0.24919940531253815,0.0007207239395938814,0.10160865634679794,0.2736194431781769,0.1383606344461441,0.12203584611415863,0.12487147748470306,0.21469153463840485,0.3209529519081116,0.17263257503509521,0.20714257657527924,0.17851735651493073
are,0.2854825556278229,0.15867647528648376,0.06317828595638275,0.37842893600463867,0.14793193340301514,0.1107320487499237,0.3076191842556,0.3086032569408417,0.39081433415412903,0.11738275736570358,0.11660011857748032,0.24591213464736938
displayed,0.13672451674938202,0.14843516051769257,0.28227365016937256,0.18044444918632507,0.11699476838111877,0.19170378148555756,0.12936300039291382,0.14005601406097412,0.22871877253055573,0.13414613902568817,0.19839423894882202,0.20322057604789734
in,0.23496666550636292,0.13127636909484863,0.14724093675613403,0.370934396982193,0.163356214761734,0.23048847913742065,0.45514053106307983,0.4499994218349457,0.5696388483047485,0.1750783771276474,0.2849925756454468,0.20430970191955566
the,0.38253846764564514,0.13942837715148926,0.18703287839889526,0.4408751428127289,0.22130244970321655,0.19163161516189575,0.48711544275283813,0.527681291103363,0.733189046382904,0.24446700513362885,0.27512025833129883,0.22068053483963013
galleries,0.13970120251178741,0.13500063121318817,0.43192073702812195,0.18073885142803192,0.13044975697994232,0.28218284249305725,0.14833402633666992,0.2222362458705902,0.24172402918338776,0.15568840503692627,0.3352208435535431,0.1957392692565918
of,0.37058958411216736,0.1457350105047226,0.24021127820014954,0.3646814823150635,0.19206100702285767,0.12633559107780457,0.4069072902202606,0.452393114566803,1.0,0.2007877230644226,0.30752936005592346,0.1826142966747284
continental,0.1782522350549698,0.10952193289995193,0.10010536760091782,0.21076206862926483,0.12272920459508896,0.07430040836334229,0.23607179522514343,0.2489313781261444,0.2580660581588745,0.11768072098493576,0.23664335906505585,0.1410352885723114
art,0.07395468652248383,0.0778534859418869,0.3980000913143158,0.2189643532037735,0.1805562525987625,0.31013023853302,0.20564036071300507,0.19549208879470825,0.22648051381111145,0.1079808920621872,0.27436313033103943,0.138971745967865
1600–1800,0.09119466692209244,-0.03725244104862213,0.15073633193969727,0.018980592489242554,0.02578158862888813,0.07471131533384323,0.09056791663169861,0.06387441605329514,0.12538248300552368,0.09345876425504684,0.21546311676502228,0.06071998551487923
",",0.25601375102996826,0.26230987906455994,0.16637693345546722,0.3680937886238098,0.2006458193063736,0.24436572194099426,0.45456063747406006,0.3376222252845764,0.4946078956127167,0.2674069404602051,0.3688803017139435,0.31091248989105225
including,0.25118395686149597,0.04540346935391426,0.1905888170003891,0.30155983567237854,0.0852445736527443,0.10391958802938461,0.21884717047214508,0.24852775037288666,0.44195112586021423,0.1554713100194931,0.2168206125497818,0.1633303165435791
the,0.38253846764564514,0.13942837715148926,0.18703287839889526,0.4408751428127289,0.22130244970321655,0.19163161516189575,0.48711544275283813,0.527681291103363,0.733189046382904,0.24446700513362885,0.27512025833129883,0.22068053483963013
portrait,0.22385504841804504,0.16230183839797974,0.9999999403953552,0.195991650223732,0.23775503039360046,0.28873562812805176,0.2122184783220291,0.1473582684993744,0.24021127820014954,0.10853715986013412,0.3290793299674988,0.14968478679656982
of,0.37058958411216736,0.1457350105047226,0.24021127820014954,0.3646814823150635,0.19206100702285767,0.12633559107780457,0.4069072902202606,0.452393114566803,1.0,0.2007877230644226,0.30752936005592346,0.1826142966747284
françois,0.19806818664073944,0.31472960114479065,0.23775503039360046,0.23112155497074127,1.0,0.470526784658432,0.25358033180236816,0.09550245851278305,0.19206100702285767,0.16942554712295532,0.18755307793617249,0.16150183975696564
",",0.25601375102996826,0.26230987906455994,0.16637693345546722,0.3680937886238098,0.2006458193063736,0.24436572194099426,0.45456063747406006,0.3376222252845764,0.4946078956127167,0.2674069404602051,0.3688803017139435,0.31091248989105225
duc,0.11242985725402832,0.3413277864456177,0.21101747453212738,0.18230947852134705,0.47675490379333496,0.38569697737693787,0.22134777903556824,0.08241551369428635,0.22097963094711304,0.08811692148447037,0.1698540449142456,0.1750880479812622
d'alençon,0.23298747837543488,0.4476888179779053,0.16777732968330383,0.20207694172859192,0.5041978359222412,0.3881625235080719,0.2006286382675171,0.24914759397506714,0.2987922430038452,0.16705435514450073,0.22376134991645813,0.28709274530410767
by,0.3384193778038025,0.18049003183841705,0.195991650223732,1.0000001192092896,0.23112155497074127,0.2281590700149536,0.4752357602119446,0.28271573781967163,0.3646814823150635,0.19224686920642853,0.2555016279220581,0.17966607213020325
françois,0.19806818664073944,0.31472960114479065,0.23775503039360046,0.23112155497074127,1.0,0.470526784658432,0.25358033180236816,0.09550245851278305,0.19206100702285767,0.16942554712295532,0.18755307793617249,0.16150183975696564
clouet,0.20414935052394867,0.39488309621810913,0.3535436689853668,0.21107769012451172,0.5222586989402771,0.4817657172679901,0.26172295212745667,0.20744290947914124,0.25451183319091797,0.17941807210445404,0.24205411970615387,0.12949907779693604
",",0.25601375102996826,0.26230987906455994,0.16637693345546722,0.3680937886238098,0.2006458193063736,0.24436572194099426,0.45456063747406006,0.3376222252845764,0.4946078956127167,0.2674069404602051,0.3688803017139435,0.31091248989105225
gaspard,0.16678306460380554,0.32603880763053894,0.26466140151023865,0.19097164273262024,0.48594412207603455,0.3487425446510315,0.26322290301322937,0.10306359082460403,0.16371841728687286,0.24305537343025208,0.1709263175725937,0.14066632091999054
dughet,0.08720920979976654,0.2633286118507385,0.24259483814239502,0.2392580658197403,0.2793850898742676,0.3067874610424042,0.3323172628879547,0.11811097711324692,0.18225997686386108,0.310634970664978,0.30767905712127686,0.2872669994831085
and,0.3339773118495941,0.173223078250885,0.09115123003721237,0.4289871156215668,0.21098116040229797,0.24504354596138,0.3740963041782379,0.35301485657691956,0.5116966962814331,0.26914161443710327,0.29343608021736145,0.20544172823429108
works,0.22534018754959106,0.09040970355272293,0.2577522099018097,0.2887086570262909,0.19709372520446777,0.13988368213176727,0.2401018887758255,0.21639564633369446,0.1964656114578247,0.1691809594631195,0.1719505786895752,0.19597402215003967
by,0.3384193778038025,0.18049003183841705,0.195991650223732,1.0000001192092896,0.23112155497074127,0.2281590700149536,0.4752357602119446,0.28271573781967163,0.3646814823150635,0.19224686920642853,0.2555016279220581,0.17966607213020325
françois,0.19806818664073944,0.31472960114479065,0.23775503039360046,0.23112155497074127,1.0,0.470526784658432,0.25358033180236816,0.09550245851278305,0.19206100702285767,0.16942554712295532,0.18755307793617249,0.16150183975696564
boucher,0.16270248591899872,0.38355475664138794,0.28873562812805176,0.2281590700149536,0.470526784658432,1.0000001192092896,0.2227664291858673,0.16147853434085846,0.12633559107780457,0.2680973410606384,0.2403165102005005,0.09288538992404938
including,0.25118395686149597,0.04540346935391426,0.1905888170003891,0.30155983567237854,0.0852445736527443,0.10391958802938461,0.21884717047214508,0.24852775037288666,0.44195112586021423,0.1554713100194931,0.2168206125497818,0.1633303165435791
his,0.39010414481163025,0.13546551764011383,0.27502140402793884,0.3107621967792511,0.27742210030555725,0.26989516615867615,0.4405253231525421,0.22525446116924286,0.38364991545677185,0.2716478705406189,0.3283073902130127,0.18075084686279297
portrait,0.22385504841804504,0.16230183839797974,0.9999999403953552,0.195991650223732,0.23775503039360046,0.28873562812805176,0.2122184783220291,0.1473582684993744,0.24021127820014954,0.10853715986013412,0.3290793299674988,0.14968478679656982
of,0.37058958411216736,0.1457350105047226,0.24021127820014954,0.3646814823150635,0.19206100702285767,0.12633559107780457,0.4069072902202606,0.452393114566803,1.0,0.2007877230644226,0.30752936005592346,0.1826142966747284
madame,0.16873593628406525,0.2537648379802704,0.3407995402812958,0.1688230335712433,0.46773484349250793,0.38135066628456116,0.21083757281303406,0.12593615055084229,0.19738757610321045,0.1561530977487564,0.23896139860153198,0.19784264266490936
de,0.15022659301757812,0.322976291179657,0.19093561172485352,0.1910746693611145,0.3601621091365814,0.3170405924320221,0.20575080811977386,0.11053171008825302,0.26292696595191956,0.14144746959209442,0.21600908041000366,0.11064168810844421
pompadour,0.23999784886837006,0.39104533195495605,0.42950165271759033,0.22893433272838593,0.585060179233551,0.514465868473053,0.3094404339790344,0.1511126458644867,0.255245178937912,0.19204530119895935,0.2981283664703369,0.2170744240283966
dated,0.15140806138515472,0.17391251027584076,0.16867414116859436,0.18139129877090454,0.13768117129802704,0.15271992981433868,0.22814461588859558,0.11684655398130417,0.210488960146904,0.11437251418828964,0.214689701795578,0.215650275349617
1758,0.10115528106689453,1.0,0.16230183839797974,0.18049003183841705,0.31472960114479065,0.38355475664138794,0.17758594453334808,0.15845951437950134,0.1457350105047226,0.19739171862602234,0.22155515849590302,0.16363275051116943
",",0.25601375102996826,0.26230987906455994,0.16637693345546722,0.3680937886238098,0.2006458193063736,0.24436572194099426,0.45456063747406006,0.3376222252845764,0.4946078956127167,0.2674069404602051,0.3688803017139435,0.31091248989105225
jean,0.14277516305446625,0.33920538425445557,0.23795418441295624,0.24977658689022064,0.5703044533729553,0.4547329545021057,0.21245718002319336,0.07535184919834137,0.14357218146324158,0.18034815788269043,0.18768379092216492,0.1531364470720291
françois,0.19806818664073944,0.31472960114479065,0.23775503039360046,0.23112155497074127,1.0,0.470526784658432,0.25358033180236816,0.09550245851278305,0.19206100702285767,0.16942554712295532,0.18755307793617249,0.16150183975696564
de,0.15022659301757812,0.322976291179657,0.19093561172485352,0.1910746693611145,0.3601621091365814,0.3170405924320221,0.20575080811977386,0.11053171008825302,0.26292696595191956,0.14144746959209442,0.21600908041000366,0.11064168810844421
troy,0.11689538508653641,0.24355675280094147,0.16358566284179688,0.1490573287010193,0.19943374395370483,0.1855183094739914,0.26456019282341003,0.07828079909086227,0.1905655413866043,0.3059517741203308,0.26868531107902527,0.19857004284858704
",",0.25601375102996826,0.26230987906455994,0.16637693345546722,0.3680937886238098,0.2006458193063736,0.24436572194099426,0.45456063747406006,0.3376222252845764,0.4946078956127167,0.2674069404602051,0.3688803017139435,0.31091248989105225
jean-baptiste,0.20214170217514038,0.31572529673576355,0.2939944863319397,0.26043951511383057,0.5714825391769409,0.43857818841934204,0.2893081307411194,0.13386370241641998,0.20320740342140198,0.19497783482074738,0.21570491790771484,0.14928396046161652
pater,0.23917751014232635,0.16436287760734558,0.2433713674545288,0.1931728720664978,0.1222197562456131,0.19666452705860138,0.2966057360172272,0.19632256031036377,0.15904207527637482,0.2321988344192505,0.265604704618454,0.1586577296257019
and,0.3339773118495941,0.173223078250885,0.09115123003721237,0.4289871156215668,0.21098116040229797,0.24504354596138,0.3740963041782379,0.35301485657691956,0.5116966962814331,0.26914161443710327,0.29343608021736145,0.20544172823429108
their,0.5125232338905334,0.1975308209657669,0.11642691493034363,0.3242124021053314,0.16916830837726593,0.20449385046958923,0.2396296262741089,0.2496035248041153,0.4329940676689148,0.1637946516275406,0.18877694010734558,0.1898253709077835
contemporaries,0.22646145522594452,0.1653951108455658,0.3662203550338745,0.3001972436904907,0.24066632986068726,0.21180184185504913,0.2742149531841278,0.13387641310691833,0.2627115845680237,0.20512908697128296,0.24679739773273468,0.09777076542377472
.,0.2718997597694397,0.21696464717388153,0.19535772502422333,0.3936232924461365,0.1914563924074173,0.19557669758796692,0.40146201848983765,0.32817673683166504,0.5352458953857422,0.2486228495836258,0.26005375385284424,0.4130953550338745
