,what,is,the,german,term,for,segregating,students,based,on,their,parents,',wealth,?
wages,0.20351257920265198,0.11061973869800568,0.15546856820583344,0.20622031390666962,0.21381662786006927,0.28834453225135803,0.3096672594547272,0.33614301681518555,0.15568038821220398,0.2082594633102417,0.2432938814163208,0.22598712146282196,0.10991988331079483,0.3802880346775055,0.19884631037712097
as,0.31749409437179565,0.43216490745544434,0.48381632566452026,0.18164515495300293,0.3224089443683624,0.44774648547172546,0.2930416762828827,0.2101105898618698,0.2264380156993866,0.36047765612602234,0.29218852519989014,0.1692761331796646,0.41391023993492126,0.2313503623008728,0.27043893933296204
teachers,0.2526462972164154,0.15701442956924438,0.22025763988494873,0.19994424283504486,0.09867394715547562,0.274332195520401,0.28355684876441956,0.7183375358581543,0.23616431653499603,0.24610933661460876,0.2814970314502716,0.4402286112308502,0.18346013128757477,0.21364407241344452,0.19522249698638916
at,0.2838611304759979,0.25906258821487427,0.457212895154953,0.13090145587921143,0.1040644645690918,0.34237727522850037,0.1716289073228836,0.26965975761413574,0.17453226447105408,0.4806317389011383,0.23641370236873627,0.21586936712265015,0.22634780406951904,0.13815608620643616,0.21978627145290375
public,0.1729622185230255,0.1980048567056656,0.22857438027858734,0.11946158856153488,0.16041713953018188,0.3092794418334961,0.3783276677131653,0.3258378803730011,0.13805143535137177,0.25951382517814636,0.2602854371070862,0.1279822587966919,0.14187191426753998,0.2691406309604645,0.19872993230819702
schools,0.1820785105228424,0.2022145688533783,0.22905772924423218,0.15429559350013733,0.1905326247215271,0.2320515662431717,0.41231027245521545,0.6169943809509277,0.20668327808380127,0.18452578783035278,0.22621867060661316,0.2884449362754822,0.18575283885002136,0.21288113296031952,0.18349280953407288
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.2478695809841156,0.21599270403385162,0.4464869201183319,0.2842942178249359,0.26501646637916565,0.27976205945014954,0.49057599902153015,0.3045167922973633,0.3200828433036804,0.5178600549697876,0.22482609748840332,0.31091248989105225
an,0.2821882665157318,0.4654068350791931,0.4207492768764496,0.18336929380893707,0.16153281927108765,0.3236706852912903,0.12244570255279541,0.15776841342449188,0.2026301473379135,0.3192969560623169,0.19624626636505127,0.14399875700473785,0.36139753460884094,0.15013493597507477,0.19793890416622162
ersatzschule,0.3375851511955261,0.25150951743125916,0.3035707175731659,0.5600838661193848,0.22933687269687653,0.25723788142204285,0.23479843139648438,0.3563859164714813,0.17073020339012146,0.23788216710090637,0.23154470324516296,0.2309480458498001,0.2496955692768097,0.19003267586231232,0.3005538880825043
must,0.30362528562545776,0.3093329071998596,0.2713140547275543,0.16741594672203064,0.14101308584213257,0.31100544333457947,0.16820093989372253,0.19151121377944946,0.175694540143013,0.17571617662906647,0.3043864369392395,0.13783863186836243,0.1110309362411499,0.19614583253860474,0.23707495629787445
have,0.39808809757232666,0.3613572418689728,0.40389683842658997,0.1590939462184906,0.24443839490413666,0.41175219416618347,0.3017469346523285,0.2558421790599823,0.28722938895225525,0.36494916677474976,0.523270845413208,0.20359010994434357,0.2580406367778778,0.20081286132335663,0.32991164922714233
at,0.2838611304759979,0.25906258821487427,0.457212895154953,0.13090145587921143,0.1040644645690918,0.34237727522850037,0.1716289073228836,0.26965975761413574,0.17453226447105408,0.4806317389011383,0.23641370236873627,0.21586936712265015,0.22634780406951904,0.13815608620643616,0.21978627145290375
least,0.3337163031101227,0.25724145770072937,0.3428877890110016,0.14900773763656616,0.22869613766670227,0.330973356962204,0.1700771600008011,0.23093768954277039,0.14699235558509827,0.22816431522369385,0.318954735994339,0.1110834851861,0.18083162605762482,0.18665003776550293,0.28866854310035706
the,0.42745697498321533,0.5823672413825989,1.0,0.256483793258667,0.2740369141101837,0.4739971458911896,0.2614566385746002,0.25268980860710144,0.29860720038414,0.5107308030128479,0.516537070274353,0.15979741513729095,0.474788099527359,0.24999672174453735,0.22068053483963013
same,0.3764382302761078,0.31152886152267456,0.4583131968975067,0.1643693894147873,0.23864157497882843,0.31941699981689453,0.30684465169906616,0.1754903942346573,0.3390747308731079,0.39247995615005493,0.3805995285511017,0.1356656849384308,0.24496957659721375,0.11330324411392212,0.22649677097797394
academic,0.10352335125207901,0.19421102106571198,0.15387672185897827,0.2160092294216156,0.1905553638935089,0.23807747662067413,0.1757267266511917,0.4206235706806183,0.19580359756946564,0.1756778210401535,0.09768950194120407,0.1767147034406662,0.16007830202579498,0.1983896791934967,0.11011603474617004
standards,0.2855789363384247,0.19850283861160278,0.2433546632528305,0.17587177455425262,0.20960275828838348,0.3276354670524597,0.27703770995140076,0.2461230605840683,0.2678385078907013,0.24386610090732574,0.21969735622406006,0.11864321678876877,0.13390934467315674,0.18823786079883575,0.2011813372373581
as,0.31749409437179565,0.43216490745544434,0.48381632566452026,0.18164515495300293,0.3224089443683624,0.44774648547172546,0.2930416762828827,0.2101105898618698,0.2264380156993866,0.36047765612602234,0.29218852519989014,0.1692761331796646,0.41391023993492126,0.2313503623008728,0.27043893933296204
a,0.3320399522781372,0.658733606338501,0.5829201340675354,0.23789440095424652,0.3080509603023529,0.44038116931915283,0.19160644710063934,0.2676560878753662,0.2977409064769745,0.3848365545272827,0.29698723554611206,0.1443362832069397,0.48837921023368835,0.20101723074913025,0.23916715383529663
public,0.1729622185230255,0.1980048567056656,0.22857438027858734,0.11946158856153488,0.16041713953018188,0.3092794418334961,0.3783276677131653,0.3258378803730011,0.13805143535137177,0.25951382517814636,0.2602854371070862,0.1279822587966919,0.14187191426753998,0.2691406309604645,0.19872993230819702
school,0.18774057924747467,0.19488026201725006,0.22953221201896667,0.15207898616790771,0.15244218707084656,0.18618352711200714,0.3191972076892853,0.6345757842063904,0.15366153419017792,0.2388053983449936,0.15657421946525574,0.34213218092918396,0.21672244369983673,0.15561601519584656,0.15091250836849213
and,0.31309178471565247,0.3859752118587494,0.5171257257461548,0.25850871205329895,0.22272127866744995,0.5064792633056641,0.3351791799068451,0.28111961483955383,0.2660958170890808,0.4077630043029785,0.45114588737487793,0.2922651767730713,0.3053182065486908,0.29316192865371704,0.20544172823429108
article,0.40514686703681946,0.29873761534690857,0.3329811692237854,0.16372331976890564,0.23450376093387604,0.31357312202453613,0.23494398593902588,0.23918843269348145,0.2549150586128235,0.2953488528728485,0.18172357976436615,0.13001805543899536,0.3319398760795593,0.22818344831466675,0.4948462247848511
7,-0.1699475795030594,-0.08589375764131546,-0.1142377033829689,0.09463509172201157,-0.12611672282218933,-0.11536749452352524,0.037880342453718185,-0.09465692192316055,-0.030017679557204247,-0.10819486528635025,-0.21818257868289948,-0.04251905158162117,0.023971207439899445,-0.1060459166765213,-0.15092156827449799
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.2478695809841156,0.21599270403385162,0.4464869201183319,0.2842942178249359,0.26501646637916565,0.27976205945014954,0.49057599902153015,0.3045167922973633,0.3200828433036804,0.5178600549697876,0.22482609748840332,0.31091248989105225
paragraph,0.3436802327632904,0.2314971536397934,0.27994242310523987,0.16986119747161865,0.24977834522724152,0.2218921035528183,0.20743080973625183,0.24541769921779633,0.1565055251121521,0.18789277970790863,0.16558454930782318,0.09455443918704987,0.2689482271671295,0.1614457219839096,0.3896709978580475
4,-0.04324747622013092,0.025936461985111237,0.15499350428581238,0.2474805861711502,-0.011820463463664055,0.03985929489135742,0.02487916313111782,0.013724465854465961,0.004101566504687071,0.0647423267364502,0.028113318607211113,0.06399404257535934,0.11990712583065033,0.07604195177555084,0.010515431873500347
of,0.33290785551071167,0.4854315221309662,0.733189046382904,0.2122138887643814,0.26047757267951965,0.4185989499092102,0.24307957291603088,0.25513339042663574,0.3033197224140167,0.3966929316520691,0.4329940676689148,0.15361808240413666,0.39136970043182373,0.27235376834869385,0.1826142966747284
the,0.42745697498321533,0.5823672413825989,1.0,0.256483793258667,0.2740369141101837,0.4739971458911896,0.2614566385746002,0.25268980860710144,0.29860720038414,0.5107308030128479,0.516537070274353,0.15979741513729095,0.474788099527359,0.24999672174453735,0.22068053483963013
grundgesetz,0.4220198690891266,0.2556866705417633,0.35664358735084534,0.41237831115722656,0.2967703342437744,0.31851500272750854,0.3729568123817444,0.2697518765926361,0.26592645049095154,0.27795329689979553,0.3292875289916992,0.20369009673595428,0.22730232775211334,0.22271578013896942,0.3399113118648529
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.2478695809841156,0.21599270403385162,0.4464869201183319,0.2842942178249359,0.26501646637916565,0.27976205945014954,0.49057599902153015,0.3045167922973633,0.3200828433036804,0.5178600549697876,0.22482609748840332,0.31091248989105225
also,0.42747777700424194,0.5012649297714233,0.6021018624305725,0.2037879079580307,0.28864800930023193,0.5373267531394958,0.2851986587047577,0.23872198164463043,0.2596239149570465,0.3762153089046478,0.4181114733219147,0.24224111437797546,0.4253612458705902,0.2456410825252533,0.21848613023757935
forbids,0.2405049204826355,0.19658105075359344,0.3012823164463043,0.11519770324230194,0.23152384161949158,0.2779332995414734,0.31407731771469116,0.2915753126144409,0.16053296625614166,0.21950507164001465,0.36080625653266907,0.19699005782604218,0.21318943798542023,0.27931737899780273,0.23921100795269012
segregation,0.23693522810935974,0.15011711418628693,0.26240822672843933,0.09376142174005508,0.21600770950317383,0.22706599533557892,0.9485189914703369,0.31769514083862305,0.12722869217395782,0.21397341787815094,0.25522100925445557,0.26291924715042114,0.17362205684185028,0.15414416790008545,0.207676500082016
of,0.33290785551071167,0.4854315221309662,0.733189046382904,0.2122138887643814,0.26047757267951965,0.4185989499092102,0.24307957291603088,0.25513339042663574,0.3033197224140167,0.3966929316520691,0.4329940676689148,0.15361808240413666,0.39136970043182373,0.27235376834869385,0.1826142966747284
pupils,0.180222749710083,0.1490861177444458,0.161826953291893,0.1386856734752655,0.07296639680862427,0.148450568318367,0.2121746838092804,0.48713982105255127,0.10931450873613358,0.15858423709869385,0.22561965882778168,0.27051106095314026,0.12123500555753708,0.18384425342082977,0.06499303877353668
according,0.2776208221912384,0.2838992476463318,0.3202974498271942,0.19381581246852875,0.14201639592647552,0.1956551969051361,0.23398613929748535,0.20510904490947723,0.3204597234725952,0.2925943434238434,0.22182291746139526,0.1426393836736679,0.1903531402349472,0.285123348236084,0.21173474192619324
to,0.455847829580307,0.42745086550712585,0.535392165184021,0.15143753588199615,0.3310292959213257,0.4451248347759247,0.2587538957595825,0.2905822694301605,0.19629007577896118,0.41031414270401,0.44619059562683105,0.2508617043495178,0.34544456005096436,0.30562296509742737,0.29463258385658264
the,0.42745697498321533,0.5823672413825989,1.0,0.256483793258667,0.2740369141101837,0.4739971458911896,0.2614566385746002,0.25268980860710144,0.29860720038414,0.5107308030128479,0.516537070274353,0.15979741513729095,0.474788099527359,0.24999672174453735,0.22068053483963013
means,0.2553325295448303,0.4087343215942383,0.32225894927978516,0.15900374948978424,0.37229159474372864,0.3294552266597748,0.1926301121711731,0.21255753934383392,0.1607908457517624,0.1561586558818817,0.2709062397480011,0.1283685564994812,0.24612219631671906,0.16219159960746765,0.21233566105365753
of,0.33290785551071167,0.4854315221309662,0.733189046382904,0.2122138887643814,0.26047757267951965,0.4185989499092102,0.24307957291603088,0.25513339042663574,0.3033197224140167,0.3966929316520691,0.4329940676689148,0.15361808240413666,0.39136970043182373,0.27235376834869385,0.1826142966747284
their,0.35142919421195984,0.2101074606180191,0.516537070274353,0.18420307338237762,0.18210019171237946,0.3406745493412018,0.29234054684638977,0.26472482085227966,0.22706227004528046,0.3598666191101074,1.0,0.2882542312145233,0.20297467708587646,0.22131560742855072,0.1898253709077835
parents,0.24383264780044556,0.16050268709659576,0.15979741513729095,0.14418625831604004,0.0890394002199173,0.20578457415103912,0.27876800298690796,0.35131919384002686,0.17527614533901215,0.18715886771678925,0.2882542312145233,1.0000001192092896,0.21787086129188538,0.26890748739242554,0.17306075990200043
(,0.2411840260028839,0.35393038392066956,0.33289089798927307,0.21152326464653015,0.16755855083465576,0.3357032239437103,0.13594071567058563,0.13481496274471283,0.17193058133125305,0.28656116127967834,0.15721023082733154,0.17235662043094635,0.5287467241287231,0.13117057085037231,0.40561532974243164
the,0.42745697498321533,0.5823672413825989,1.0,0.256483793258667,0.2740369141101837,0.4739971458911896,0.2614566385746002,0.25268980860710144,0.29860720038414,0.5107308030128479,0.516537070274353,0.15979741513729095,0.474788099527359,0.24999672174453735,0.22068053483963013
so-called,0.361295610666275,0.40231195092201233,0.48567995429039,0.2532505393028259,0.3024032711982727,0.3170488178730011,0.200718954205513,0.20372727513313293,0.342596173286438,0.339322566986084,0.33681002259254456,0.1754533350467682,0.3871707618236542,0.22922475636005402,0.28986620903015137
sonderungsverbot,0.2933589518070221,0.24097411334514618,0.25762999057769775,0.44961318373680115,0.19870607554912567,0.23234140872955322,0.2287675440311432,0.2644742429256439,0.1784626990556717,0.22462917864322662,0.2005920559167862,0.26572805643081665,0.2968214452266693,0.1626964807510376,0.3633265197277069
),0.26259949803352356,0.37732169032096863,0.3456730246543884,0.21792921423912048,0.14937621355056763,0.3639558255672455,0.13125315308570862,0.15868785977363586,0.1946181356906891,0.29937487840652466,0.1549641638994217,0.1740163117647171,0.5468860864639282,0.13129688799381256,0.42300865054130554
.,0.3567904531955719,0.4569662809371948,0.5934505462646484,0.2407633364200592,0.18456575274467468,0.4726039469242096,0.3219819962978363,0.2607303857803345,0.29699069261550903,0.49257001280784607,0.34427863359451294,0.25225934386253357,0.4806240200996399,0.1815606653690338,0.4130953550338745
