,what,did,johannes,agricola,preach,that,god,'s,gospel,revealed,?
serving,0.1415080577135086,0.10483568906784058,0.08476068079471588,0.21367204189300537,0.19688740372657776,0.15892677009105682,0.10514098405838013,-0.04228587448596954,0.11585579812526703,0.12778428196907043,0.13876403868198395
at,0.2838611304759979,0.28390252590179443,0.10914729535579681,0.12432986497879028,0.16980202496051788,0.3183255195617676,0.14141729474067688,-0.08481216430664062,0.147783562541008,0.16141743957996368,0.21978627145290375
the,0.42745697498321533,0.34736719727516174,0.14987294375896454,0.21466106176376343,0.20831279456615448,0.5473989248275757,0.24689088761806488,-0.01540423184633255,0.16253972053527832,0.3230765759944916,0.22068053483963013
time,0.36319252848625183,0.3567926585674286,0.19331926107406616,0.18405796587467194,0.2025468647480011,0.388528436422348,0.18679162859916687,0.01301188487559557,0.1621781438589096,0.16808536648750305,0.27391523122787476
as,0.31749409437179565,0.3596470057964325,0.13091544806957245,0.17073598504066467,0.23942841589450836,0.4735107421875,0.20248441398143768,-0.05775856226682663,0.12169338017702103,0.250055730342865,0.27043893933296204
pastor,0.14023858308792114,0.1603202521800995,0.3001410663127899,0.39115092158317566,0.4979514479637146,0.10659988224506378,0.24436020851135254,0.004898123908787966,0.39039909839630127,0.1217370554804802,0.1683567762374878
in,0.30808621644973755,0.2593238651752472,0.1588989645242691,0.22637778520584106,0.2044697254896164,0.435920387506485,0.1355067938566208,-0.037580832839012146,0.1775401383638382,0.23558005690574646,0.20430970191955566
luther,0.2134782373905182,0.23667675256729126,0.31875139474868774,0.302671879529953,0.3941648006439209,0.21746599674224854,0.2238161414861679,-0.009990512393414974,0.3065164089202881,0.11957831680774689,0.1732746809720993
's,0.02692362666130066,0.05069678649306297,0.04966715723276138,0.11471420526504517,0.011439544148743153,0.04397977516055107,0.1100120022892952,0.9999999403953552,0.03526751697063446,-0.038864072412252426,-0.023395681753754616
birthplace,0.16259154677391052,0.18829503655433655,0.15629729628562927,0.22047826647758484,0.19617973268032074,0.15929797291755676,0.16440615057945251,-0.057574838399887085,0.1938829869031906,0.14759394526481628,0.08009099215269089
",",0.3087472915649414,0.3015086054801941,0.23842287063598633,0.31323951482772827,0.22622790932655334,0.4137537479400635,0.24755379557609558,-0.0016132977325469255,0.19893822073936462,0.2688588798046112,0.31091248989105225
eisleben,0.21857506036758423,0.19633826613426208,0.45825445652008057,0.37630218267440796,0.3509451746940613,0.15466809272766113,0.22275903820991516,0.07174985855817795,0.2367570996284485,0.0942741110920906,0.19898785650730133
–,0.13008765876293182,0.2259434312582016,0.23627306520938873,0.3083796501159668,0.15374134480953217,0.15484696626663208,0.08678116649389267,0.02811010740697384,0.15337525308132172,0.1311538815498352,0.2714554965496063
preached,0.2606910467147827,0.2960425317287445,0.1926383227109909,0.2344827502965927,0.8468718528747559,0.2540748715400696,0.43104442954063416,-0.00632097665220499,0.4210676848888397,0.2539718747138977,0.21524854004383087
a,0.3320399522781372,0.2552328109741211,0.18156324326992035,0.18646304309368134,0.17331305146217346,0.47537946701049805,0.18792781233787537,0.04866964742541313,0.14040407538414001,0.2363169938325882,0.23916715383529663
sermon,0.2927270531654358,0.22592276334762573,0.14611729979515076,0.14367824792861938,0.6098640561103821,0.28202545642852783,0.44279447197914124,-0.029223140329122543,0.42382457852363586,0.20221008360385895,0.24739065766334534
in,0.30808621644973755,0.2593238651752472,0.1588989645242691,0.22637778520584106,0.2044697254896164,0.435920387506485,0.1355067938566208,-0.037580832839012146,0.1775401383638382,0.23558005690574646,0.20430970191955566
which,0.5261979103088379,0.2750149369239807,0.14070674777030945,0.17066527903079987,0.2353036105632782,0.6894589066505432,0.2592761814594269,0.03856118768453598,0.21047340333461761,0.25106221437454224,0.25814583897590637
he,0.3114890456199646,0.3292143940925598,0.20800377428531647,0.30469420552253723,0.2862635552883148,0.36068853735923767,0.24452278017997742,0.024063590914011,0.1786540150642395,0.22683575749397278,0.2089974731206894
claimed,0.2667301297187805,0.34913167357444763,0.09844169020652771,0.134322851896286,0.24615256488323212,0.38060468435287476,0.19127652049064636,0.049019668251276016,0.130965456366539,0.42757391929626465,0.2083493024110794
that,0.6297725439071655,0.47518548369407654,0.1908387690782547,0.15990127623081207,0.25553789734840393,1.0,0.30817699432373047,0.04397977516055107,0.19709676504135132,0.36264127492904663,0.32716336846351624
god,0.3127830922603607,0.2420882135629654,0.18581391870975494,0.2288515269756317,0.4271607995033264,0.30817699432373047,1.0,0.1100120022892952,0.3228224515914917,0.21877288818359375,0.23396754264831543
's,0.02692362666130066,0.05069678649306297,0.04966715723276138,0.11471420526504517,0.011439544148743153,0.04397977516055107,0.1100120022892952,0.9999999403953552,0.03526751697063446,-0.038864072412252426,-0.023395681753754616
gospel,0.23854802548885345,0.1511441469192505,0.152152419090271,0.21619656682014465,0.46753135323524475,0.19709676504135132,0.3228224515914917,0.03526751697063446,1.0,0.09056093543767929,0.1407461166381836
",",0.3087472915649414,0.3015086054801941,0.23842287063598633,0.31323951482772827,0.22622790932655334,0.4137537479400635,0.24755379557609558,-0.0016132977325469255,0.19893822073936462,0.2688588798046112,0.31091248989105225
not,0.5449194312095642,0.6481515765190125,0.19769799709320068,0.14476503431797028,0.2521817982196808,0.6600887179374695,0.25066840648651123,0.002583299996331334,0.11165855079889297,0.2520279288291931,0.41942933201789856
god,0.3127830922603607,0.2420882135629654,0.18581391870975494,0.2288515269756317,0.4271607995033264,0.30817699432373047,1.0,0.1100120022892952,0.3228224515914917,0.21877288818359375,0.23396754264831543
's,0.02692362666130066,0.05069678649306297,0.04966715723276138,0.11471420526504517,0.011439544148743153,0.04397977516055107,0.1100120022892952,0.9999999403953552,0.03526751697063446,-0.038864072412252426,-0.023395681753754616
moral,0.3679145574569702,0.21326817572116852,0.0666462704539299,0.16820280253887177,0.316300630569458,0.28321540355682373,0.3142249286174774,-0.00508872838690877,0.20626239478588104,0.14406415820121765,0.2608962953090668
law,0.2145031988620758,0.2238171398639679,0.16613833606243134,0.14705121517181396,0.22865255177021027,0.23277728259563446,0.18292832374572754,-0.06109188124537468,0.1214831992983818,0.12056279927492142,0.1528988480567932
(,0.2411840260028839,0.18979617953300476,0.1835002303123474,0.27603399753570557,0.1520339399576187,0.2264307141304016,0.12776459753513336,0.0012731997994706035,0.15194553136825562,0.11922375112771988,0.40561532974243164
the,0.42745697498321533,0.34736719727516174,0.14987294375896454,0.21466106176376343,0.20831279456615448,0.5473989248275757,0.24689088761806488,-0.01540423184633255,0.16253972053527832,0.3230765759944916,0.22068053483963013
ten,0.1616830825805664,0.22550487518310547,0.19317153096199036,0.19185690581798553,0.23055720329284668,0.25370344519615173,0.19632895290851593,0.0769851952791214,0.18793120980262756,0.10563142597675323,0.14471080899238586
commandments,0.3296407163143158,0.2503615617752075,0.20296607911586761,0.18817567825317383,0.3974330723285675,0.3818904459476471,0.48053210973739624,0.028551464900374413,0.3363063931465149,0.20739002525806427,0.25463607907295227
),0.26259949803352356,0.18584993481636047,0.19637052714824677,0.2796342968940735,0.15728986263275146,0.23478686809539795,0.13456648588180542,0.021107977256178856,0.15507782995700836,0.13362501561641693,0.42300865054130554
",",0.3087472915649414,0.3015086054801941,0.23842287063598633,0.31323951482772827,0.22622790932655334,0.4137537479400635,0.24755379557609558,-0.0016132977325469255,0.19893822073936462,0.2688588798046112,0.31091248989105225
revealed,0.20127414166927338,0.2510281801223755,0.12731079757213593,0.08960973471403122,0.20141716301441193,0.36264127492904663,0.21877288818359375,-0.038864072412252426,0.09056093543767929,0.9999999403953552,0.21034270524978638
god,0.3127830922603607,0.2420882135629654,0.18581391870975494,0.2288515269756317,0.4271607995033264,0.30817699432373047,1.0,0.1100120022892952,0.3228224515914917,0.21877288818359375,0.23396754264831543
's,0.02692362666130066,0.05069678649306297,0.04966715723276138,0.11471420526504517,0.011439544148743153,0.04397977516055107,0.1100120022892952,0.9999999403953552,0.03526751697063446,-0.038864072412252426,-0.023395681753754616
wrath,0.20387643575668335,0.18061591684818268,0.09526187926530838,0.1478922814130783,0.19153763353824615,0.17446289956569672,0.332775354385376,0.16028666496276855,0.10554700344800949,0.2387618124485016,0.22120293974876404
to,0.455847829580307,0.4452643394470215,0.16922815144062042,0.14556097984313965,0.27807652950286865,0.5436353087425232,0.2408517301082611,0.03782717138528824,0.22325627505779266,0.23871088027954102,0.29463258385658264
christians,0.302469938993454,0.2556236684322357,0.200977623462677,0.2539640963077545,0.5367890000343323,0.306755006313324,0.4300692677497864,0.09842957556247711,0.4314163327217102,0.16740259528160095,0.20289786159992218
.,0.3567904531955719,0.35288307070732117,0.21772252023220062,0.2544858753681183,0.226605623960495,0.4460422694683075,0.2337683141231537,-0.003708066651597619,0.13290007412433624,0.27482905983924866,0.4130953550338745
