,what,later,invention,was,tesla,'s,idea,similar,to,?
but,0.5029441118240356,0.4129682779312134,0.2338128238916397,0.36023372411727905,0.1549924612045288,0.04136733338236809,0.4015845060348511,0.34597086906433105,0.5542377829551697,0.27921953797340393
émile,0.1743432730436325,0.1839468777179718,0.23635806143283844,0.29850926995277405,0.18381795287132263,0.025014473125338554,0.26140764355659485,0.13564006984233856,0.1351020634174347,0.17449891567230225
girardeau,0.1486082524061203,0.20086689293384552,0.16205942630767822,0.2869202792644501,0.16833826899528503,0.05989672988653183,0.22786623239517212,0.1504589170217514,0.23767438530921936,0.1523328572511673
",",0.3087472915649414,0.35016918182373047,0.20097169280052185,0.45456063747406006,0.20599327981472015,-0.0016132977325469255,0.22699743509292603,0.29403579235076904,0.44245919585227966,0.31091248989105225
who,0.40942975878715515,0.35185644030570984,0.2386685460805893,0.3318818509578705,0.1520961970090866,0.05599616840481758,0.3689709007740021,0.20777717232704163,0.42656609416007996,0.26220351457595825
helped,0.1926339715719223,0.33060911297798157,0.2643136978149414,0.384408563375473,0.09726529568433762,0.0025637869257479906,0.3171566128730774,0.16150271892547607,0.42226478457450867,0.16572049260139465
develop,0.20962175726890564,0.24594208598136902,0.2587248682975769,0.1536230444908142,0.14901486039161682,-0.01876107230782509,0.27459752559661865,0.22899380326271057,0.3375980854034424,0.15784582495689392
france,0.17793065309524536,0.2381858229637146,0.19023534655570984,0.2715669870376587,0.15998902916908264,0.024341266602277756,0.1928108036518097,0.16857247054576874,0.2670897841453552,0.15069349110126495
's,0.02692362666130066,0.05591587722301483,-0.01648208685219288,0.008974763564765453,0.06449045985937119,0.9999999403953552,0.051183316856622696,0.10983143001794815,0.03782717138528824,-0.023395681753754616
first,0.28086137771606445,0.48412203788757324,0.333866685628891,0.5022147297859192,0.17383763194084167,-0.014458609744906425,0.2836466133594513,0.2847648859024048,0.3792489171028137,0.18701928853988647
radar,0.24405017495155334,0.2061014622449875,0.26749348640441895,0.18546868860721588,0.2769342064857483,0.10164838284254074,0.15742944180965424,0.1414661407470703,0.2229629009962082,0.09615589678287506
system,0.23557309806346893,0.22382251918315887,0.18404783308506012,0.2147521674633026,0.18243813514709473,0.04329425096511841,0.29344913363456726,0.22617121040821075,0.26662686467170715,0.15556083619594574
in,0.30808621644973755,0.40857815742492676,0.21856682002544403,0.45514053106307983,0.17097744345664978,-0.037580832839012146,0.20288406312465668,0.28091391921043396,0.45010748505592346,0.20430970191955566
the,0.42745697498321533,0.4060266613960266,0.22278180718421936,0.48711544275283813,0.1324402391910553,-0.01540423184633255,0.2839161455631256,0.2963123023509979,0.535392165184021,0.22068053483963013
1930s,0.08317657560110092,0.031245430931448936,-0.04704783111810684,0.04754025116562843,0.009227593429386616,0.043659456074237823,0.03026437945663929,-0.024819379672408104,0.017448611557483673,0.04075539484620094
",",0.3087472915649414,0.35016918182373047,0.20097169280052185,0.45456063747406006,0.20599327981472015,-0.0016132977325469255,0.22699743509292603,0.29403579235076904,0.44245919585227966,0.31091248989105225
noted,0.16981294751167297,0.2167292833328247,0.16825862228870392,0.3068269193172455,0.12294332683086395,-0.024553362280130386,0.2034245729446411,0.25312843918800354,0.18737518787384033,0.13014346361160278
in,0.30808621644973755,0.40857815742492676,0.21856682002544403,0.45514053106307983,0.17097744345664978,-0.037580832839012146,0.20288406312465668,0.28091391921043396,0.45010748505592346,0.20430970191955566
1953,-0.022929862141609192,0.04987431690096855,0.10522940754890442,0.09139815717935562,0.09179538488388062,0.0588824488222599,0.1159248873591423,-0.03288794681429863,-0.029071945697069168,-0.048926934599876404
that,0.6297725439071655,0.42443475127220154,0.3328019678592682,0.33670201897621155,0.22102725505828857,0.04397977516055107,0.49277663230895996,0.4232555329799652,0.5436353087425232,0.32716336846351624
tesla,0.23221199214458466,0.1893843412399292,0.31912633776664734,0.16455206274986267,0.9999999403953552,0.06449045985937119,0.2329312264919281,0.14830854535102844,0.17548894882202148,0.10250775516033173
's,0.02692362666130066,0.05591587722301483,-0.01648208685219288,0.008974763564765453,0.06449045985937119,0.9999999403953552,0.051183316856622696,0.10983143001794815,0.03782717138528824,-0.023395681753754616
general,0.24928055703639984,0.21352045238018036,0.14479273557662964,0.2445744127035141,0.17933808267116547,-0.0757286474108696,0.21539025008678436,0.15901930630207062,0.24755197763442993,0.1972234547138214
speculation,0.3384264409542084,0.2843225300312042,0.3091740310192108,0.2656901478767395,0.1454969197511673,0.019928887486457825,0.3678574562072754,0.27191704511642456,0.28762754797935486,0.2624779939651489
that,0.6297725439071655,0.42443475127220154,0.3328019678592682,0.33670201897621155,0.22102725505828857,0.04397977516055107,0.49277663230895996,0.4232555329799652,0.5436353087425232,0.32716336846351624
a,0.3320399522781372,0.34254932403564453,0.2853478789329529,0.4508470594882965,0.2211925983428955,0.04866964742541313,0.3483608067035675,0.34790337085723877,0.45503583550453186,0.23916715383529663
very,0.37053924798965454,0.2094702273607254,0.21858641505241394,0.3183368146419525,0.15882818400859833,0.024833835661411285,0.3628898859024048,0.3664175570011139,0.3902553617954254,0.20864155888557434
strong,0.19839218258857727,0.15620125830173492,0.11337073147296906,0.21312883496284485,0.15051476657390594,0.08512471616268158,0.25059548020362854,0.2939251959323883,0.2913058400154114,0.11990999430418015
high,0.20466077327728271,0.11952091008424759,0.08694396167993546,0.19978567957878113,0.2007197141647339,-0.04658069461584091,0.11803228408098221,0.1647811233997345,0.28947713971138,0.11137914657592773
frequency,0.2807137370109558,0.08663763850927353,0.2365846335887909,0.1326495260000229,0.2809634506702423,-0.013367456384003162,0.2278350591659546,0.2122006118297577,0.2516654431819916,0.17067383229732513
signal,0.22636008262634277,0.14864663779735565,0.21502672135829926,0.11543482542037964,0.2717656195163727,0.08272901922464371,0.16251835227012634,0.12760673463344574,0.24848297238349915,0.1212705597281456
would,0.45766422152519226,0.3580727279186249,0.18261918425559998,0.41663143038749695,0.14290116727352142,0.036968596279621124,0.46124717593193054,0.23512229323387146,0.5965728163719177,0.37178951501846313
be,0.3929833769798279,0.3267292380332947,0.18319475650787354,0.42228707671165466,0.15180771052837372,0.025217169895768166,0.3303828835487366,0.3429358899593353,0.4972836375236511,0.3324260413646698
needed,0.3631289601325989,0.23612484335899353,0.23007087409496307,0.227164626121521,0.2693202495574951,0.00025875959545373917,0.3843492269515991,0.2479502260684967,0.45002421736717224,0.2863257825374603
was,0.22111038863658905,0.5684447288513184,0.248048335313797,1.0000001192092896,0.16455206274986267,0.008974763564765453,0.2835119664669037,0.20839861035346985,0.3636345863342285,0.18412111699581146
correct,0.43571773171424866,0.1667441576719284,0.23714444041252136,0.178055077791214,0.19560439884662628,0.014499801211059093,0.3286725580692291,0.3238549530506134,0.339966356754303,0.36336278915405273
stating,0.40046313405036926,0.23504738509655,0.27113696932792664,0.2489188015460968,0.18123072385787964,-0.03526957333087921,0.2969083786010742,0.2535687983036041,0.32922446727752686,0.2760101556777954
``,0.008517155423760414,-0.017956512048840523,-0.02087981626391411,-0.012679691426455975,0.04274534806609154,-0.03416389226913452,0.08469878882169724,0.06494494527578354,0.06720756739377975,0.0685480609536171
(,0.2411840260028839,0.1809128224849701,0.05510851740837097,0.2980341613292694,0.2156914919614792,0.0012731997994706035,0.16967512667179108,0.1786314696073532,0.30882009863853455,0.40561532974243164
tesla,0.23221199214458466,0.1893843412399292,0.31912633776664734,0.16455206274986267,0.9999999403953552,0.06449045985937119,0.2329312264919281,0.14830854535102844,0.17548894882202148,0.10250775516033173
),0.26259949803352356,0.22228899598121643,0.07820285856723785,0.3267642855644226,0.22692398726940155,0.021107977256178856,0.19536583125591278,0.17831005156040192,0.31236231327056885,0.42300865054130554
was,0.22111038863658905,0.5684447288513184,0.248048335313797,1.0000001192092896,0.16455206274986267,0.008974763564765453,0.2835119664669037,0.20839861035346985,0.3636345863342285,0.18412111699581146
prophesying,0.42663097381591797,0.2460680454969406,0.2839548885822296,0.20365220308303833,0.15733405947685242,-0.027361270040273666,0.36986127495765686,0.27290546894073486,0.33532580733299255,0.3173908293247223
or,0.33867141604423523,0.235251322388649,0.17009581625461578,0.2330796718597412,0.1529218554496765,0.06871571391820908,0.26623931527137756,0.3725942075252533,0.38921234011650085,0.32389625906944275
dreaming,0.33868053555488586,0.21269512176513672,0.1482752114534378,0.19132496416568756,0.11092956364154816,0.02881309576332569,0.18793335556983948,0.2012445032596588,0.2273540049791336,0.1839469075202942
",",0.3087472915649414,0.35016918182373047,0.20097169280052185,0.45456063747406006,0.20599327981472015,-0.0016132977325469255,0.22699743509292603,0.29403579235076904,0.44245919585227966,0.31091248989105225
since,0.29783400893211365,0.35745054483413696,0.23673389852046967,0.4384658932685852,0.16858826577663422,-0.04899144917726517,0.22977179288864136,0.20061329007148743,0.3733763098716736,0.2876587212085724
he,0.3114890456199646,0.4860261380672455,0.2276153415441513,0.5410010814666748,0.12373391538858414,0.024063590914011,0.26744645833969116,0.14075680077075958,0.385390967130661,0.2089974731206894
had,0.23849567770957947,0.47119471430778503,0.20912013947963715,0.5927209258079529,0.12050733715295792,-0.004401352722197771,0.3019939363002777,0.2546829283237457,0.37984350323677063,0.20728366076946259
at,0.2838611304759979,0.3238905966281891,0.14391858875751495,0.36707764863967896,0.16552478075027466,-0.08481216430664062,0.1844153255224228,0.1996838003396988,0.36524343490600586,0.21978627145290375
his,0.26976513862609863,0.4538118839263916,0.2445983588695526,0.4405253231525421,0.1580733060836792,0.047556519508361816,0.23131534457206726,0.15594914555549622,0.3715193271636963,0.18075084686279297
disposal,0.2752929925918579,0.12901055812835693,0.2341288924217224,0.1703125387430191,0.21401602029800415,-0.00898065511137247,0.21692469716072083,0.24495072662830353,0.2645077109336853,0.2550109922885895
no,0.339326947927475,0.16669581830501556,0.1416451781988144,0.19955526292324066,0.12855590879917145,0.04497740417718887,0.18496981263160706,0.17528478801250458,0.30015695095062256,0.32165053486824036
means,0.2553325295448303,0.12899848818778992,0.11261880397796631,0.20094269514083862,0.17000630497932434,0.047105882316827774,0.2754925787448883,0.29454028606414795,0.2301892638206482,0.21233566105365753
of,0.33290785551071167,0.3458743393421173,0.20554374158382416,0.4069072902202606,0.18837453424930573,-0.03817026689648628,0.2342950403690338,0.2911645472049713,0.41548454761505127,0.1826142966747284
carrying,0.14636102318763733,0.14978507161140442,0.2119726538658142,0.18545448780059814,0.1398274004459381,0.027763502672314644,0.13961315155029297,0.1512392908334732,0.26513856649398804,0.1526285707950592
them,0.4994642734527588,0.3350590467453003,0.24035793542861938,0.23709723353385925,0.13284409046173096,0.025712676346302032,0.4146466851234436,0.30289167165756226,0.5916602611541748,0.35435691475868225
out,0.3633197546005249,0.3247290253639221,0.21662229299545288,0.28168347477912903,0.2017683982849121,0.0021837172098457813,0.3184008002281189,0.23277248442173004,0.42386990785598755,0.22020699083805084
",",0.3087472915649414,0.35016918182373047,0.20097169280052185,0.45456063747406006,0.20599327981472015,-0.0016132977325469255,0.22699743509292603,0.29403579235076904,0.44245919585227966,0.31091248989105225
but,0.5029441118240356,0.4129682779312134,0.2338128238916397,0.36023372411727905,0.1549924612045288,0.04136733338236809,0.4015845060348511,0.34597086906433105,0.5542377829551697,0.27921953797340393
one,0.376489520072937,0.3542412519454956,0.2602235972881317,0.3752199709415436,0.2218162566423416,0.06913424283266068,0.37651485204696655,0.28119975328445435,0.4025384783744812,0.2673267424106598
must,0.30362528562545776,0.21275554597377777,0.12345059961080551,0.20152942836284637,0.16693271696567535,-0.018240178003907204,0.2159506231546402,0.16179627180099487,0.43356871604919434,0.23707495629787445
add,0.3096190094947815,0.12370488047599792,0.16537819802761078,0.11427506804466248,0.14857538044452667,-0.009365590289235115,0.24581408500671387,0.27575185894966125,0.3365766704082489,0.37847816944122314
that,0.6297725439071655,0.42443475127220154,0.3328019678592682,0.33670201897621155,0.22102725505828857,0.04397977516055107,0.49277663230895996,0.4232555329799652,0.5436353087425232,0.32716336846351624
if,0.5277165174484253,0.2173917144536972,0.16449466347694397,0.16164100170135498,0.21493224799633026,-0.0015437148977071047,0.32846423983573914,0.20527543127536774,0.4559597074985504,0.4441644251346588
he,0.3114890456199646,0.4860261380672455,0.2276153415441513,0.5410010814666748,0.12373391538858414,0.024063590914011,0.26744645833969116,0.14075680077075958,0.385390967130661,0.2089974731206894
was,0.22111038863658905,0.5684447288513184,0.248048335313797,1.0000001192092896,0.16455206274986267,0.008974763564765453,0.2835119664669037,0.20839861035346985,0.3636345863342285,0.18412111699581146
dreaming,0.33868053555488586,0.21269512176513672,0.1482752114534378,0.19132496416568756,0.11092956364154816,0.02881309576332569,0.18793335556983948,0.2012445032596588,0.2273540049791336,0.1839469075202942
",",0.3087472915649414,0.35016918182373047,0.20097169280052185,0.45456063747406006,0.20599327981472015,-0.0016132977325469255,0.22699743509292603,0.29403579235076904,0.44245919585227966,0.31091248989105225
at,0.2838611304759979,0.3238905966281891,0.14391858875751495,0.36707764863967896,0.16552478075027466,-0.08481216430664062,0.1844153255224228,0.1996838003396988,0.36524343490600586,0.21978627145290375
least,0.3337163031101227,0.2774093747138977,0.14852075278759003,0.20791326463222504,0.13627132773399353,0.05887432023882866,0.3032638132572174,0.230477973818779,0.35133054852485657,0.28866854310035706
he,0.3114890456199646,0.4860261380672455,0.2276153415441513,0.5410010814666748,0.12373391538858414,0.024063590914011,0.26744645833969116,0.14075680077075958,0.385390967130661,0.2089974731206894
was,0.22111038863658905,0.5684447288513184,0.248048335313797,1.0000001192092896,0.16455206274986267,0.008974763564765453,0.2835119664669037,0.20839861035346985,0.3636345863342285,0.18412111699581146
dreaming,0.33868053555488586,0.21269512176513672,0.1482752114534378,0.19132496416568756,0.11092956364154816,0.02881309576332569,0.18793335556983948,0.2012445032596588,0.2273540049791336,0.1839469075202942
correctly,0.41690006852149963,0.22684331238269806,0.2181503176689148,0.2060479074716568,0.2173585146665573,-0.018679972738027573,0.2519051134586334,0.27436310052871704,0.3935893774032593,0.36838996410369873
.,0.3567904531955719,0.3488861322402954,0.21128083765506744,0.40146201848983765,0.17949827015399933,-0.003708066651597619,0.26084083318710327,0.306670606136322,0.4645031690597534,0.4130953550338745
,what,later,invention,was,tesla,'s,idea,similar,to,?
in,0.30808621644973755,0.40857815742492676,0.21856682002544403,0.45514053106307983,0.17097744345664978,-0.037580832839012146,0.20288406312465668,0.28091391921043396,0.45010748505592346,0.20430970191955566
the,0.42745697498321533,0.4060266613960266,0.22278180718421936,0.48711544275283813,0.1324402391910553,-0.01540423184633255,0.2839161455631256,0.2963123023509979,0.535392165184021,0.22068053483963013
august,0.2305731326341629,0.31495481729507446,0.12343069165945053,0.42620858550071716,0.15196608006954193,-0.05140150338411331,0.19632689654827118,0.08890475332736969,0.2269229143857956,0.3006744682788849
1917,0.01769399829208851,0.16583850979804993,0.0483088456094265,0.21635116636753082,0.1756928414106369,-0.03913708031177521,0.02697627991437912,-0.0038389929104596376,-0.00011572400399018079,0.11480528861284256
edition,0.10302292555570602,0.22415828704833984,0.2002987265586853,0.21901999413967133,0.13910573720932007,-0.06360995024442673,0.12486814707517624,0.14198891818523407,0.11511959135532379,0.20261122286319733
of,0.33290785551071167,0.3458743393421173,0.20554374158382416,0.4069072902202606,0.18837453424930573,-0.03817026689648628,0.2342950403690338,0.2911645472049713,0.41548454761505127,0.1826142966747284
the,0.42745697498321533,0.4060266613960266,0.22278180718421936,0.48711544275283813,0.1324402391910553,-0.01540423184633255,0.2839161455631256,0.2963123023509979,0.535392165184021,0.22068053483963013
magazine,0.16423653066158295,0.23871879279613495,0.18734793365001678,0.25375688076019287,0.2325788289308548,0.04030289873480797,0.18578413128852844,0.10556541383266449,0.15560579299926758,0.15570664405822754
electrical,0.19961315393447876,0.1513807624578476,0.3068521320819855,0.2032313495874405,0.45727142691612244,0.012006526812911034,0.15246935188770294,0.22252555191516876,0.2649001479148865,0.10923371464014053
experimenter,0.2885882258415222,0.1952591985464096,0.3531942665576935,0.242071732878685,0.32646918296813965,0.013959473930299282,0.3174651265144348,0.20008589327335358,0.2326885312795639,0.14729253947734833
tesla,0.23221199214458466,0.1893843412399292,0.31912633776664734,0.16455206274986267,0.9999999403953552,0.06449045985937119,0.2329312264919281,0.14830854535102844,0.17548894882202148,0.10250775516033173
postulated,0.2506844997406006,0.2691496014595032,0.3193581998348236,0.28944897651672363,0.27581164240837097,-0.040828507393598557,0.32914432883262634,0.2377430647611618,0.16274327039718628,0.2177824229001999
that,0.6297725439071655,0.42443475127220154,0.3328019678592682,0.33670201897621155,0.22102725505828857,0.04397977516055107,0.49277663230895996,0.4232555329799652,0.5436353087425232,0.32716336846351624
electricity,0.20851419866085052,0.16095484793186188,0.33827242255210876,0.19055983424186707,0.37243616580963135,0.04452890530228615,0.19937679171562195,0.20937086641788483,0.31636500358581543,0.17856204509735107
could,0.4188697934150696,0.3826576769351959,0.23401261866092682,0.39896807074546814,0.16634690761566162,0.02905246801674366,0.4133228361606598,0.2314392626285553,0.5461788773536682,0.3411986827850342
be,0.3929833769798279,0.3267292380332947,0.18319475650787354,0.42228707671165466,0.15180771052837372,0.025217169895768166,0.3303828835487366,0.3429358899593353,0.4972836375236511,0.3324260413646698
used,0.27546408772468567,0.19394758343696594,0.3154076039791107,0.23679393529891968,0.226042702794075,0.00600846204906702,0.2699975073337555,0.431619793176651,0.40058770775794983,0.22430120408535004
to,0.455847829580307,0.393297016620636,0.20048189163208008,0.3636345863342285,0.17548894882202148,0.03782717138528824,0.3542773127555847,0.2888135313987732,1.0,0.29463258385658264
locate,0.3336636424064636,0.11559630185365677,0.18585190176963806,0.10191971808671951,0.1323620080947876,0.018139827996492386,0.17865490913391113,0.27193212509155273,0.4176193177700043,0.22199362516403198
submarines,0.24483607709407806,0.17328162491321564,0.22191593050956726,0.1877201348543167,0.1667490303516388,-0.009709416888654232,0.18163460493087769,0.1791922152042389,0.22818350791931152,0.21099020540714264
via,0.16736915707588196,0.20386554300785065,0.14160935580730438,0.1762484461069107,0.1094459593296051,-0.009976539760828018,0.12359552085399628,0.1220141276717186,0.27847176790237427,0.19443516433238983
using,0.27984681725502014,0.2403055876493454,0.37333300709724426,0.18766598403453827,0.24952489137649536,-0.029558077454566956,0.28375256061553955,0.34637054800987244,0.3678804934024811,0.2804589569568634
the,0.42745697498321533,0.4060266613960266,0.22278180718421936,0.48711544275283813,0.1324402391910553,-0.01540423184633255,0.2839161455631256,0.2963123023509979,0.535392165184021,0.22068053483963013
reflection,0.27464163303375244,0.18093639612197876,0.25874316692352295,0.17525699734687805,0.12907181680202484,-0.01178192999213934,0.3089924156665802,0.24353018403053284,0.203045055270195,0.17918743193149567
of,0.33290785551071167,0.3458743393421173,0.20554374158382416,0.4069072902202606,0.18837453424930573,-0.03817026689648628,0.2342950403690338,0.2911645472049713,0.41548454761505127,0.1826142966747284
an,0.2821882665157318,0.17057275772094727,0.1687794327735901,0.3694365322589874,0.13714656233787537,0.025255560874938965,0.1786234825849533,0.20771056413650513,0.3138085603713989,0.19793890416622162
``,0.008517155423760414,-0.017956512048840523,-0.02087981626391411,-0.012679691426455975,0.04274534806609154,-0.03416389226913452,0.08469878882169724,0.06494494527578354,0.06720756739377975,0.0685480609536171
electric,0.15451551973819733,0.16718456149101257,0.29704320430755615,0.17723047733306885,0.3824412524700165,-0.0115516884252429,0.14933738112449646,0.18838059902191162,0.2115597426891327,0.15674720704555511
ray,0.16643990576267242,0.2319180816411972,0.14979524910449982,0.1756460815668106,0.17506682872772217,-0.0037406212650239468,0.13091330230236053,0.13177406787872314,0.15882602334022522,0.11706188321113586
'',0.08143015950918198,-0.019435737282037735,0.03414773568511009,0.04456103965640068,0.048713020980358124,-0.04859459400177002,-0.04294922947883606,0.07640276104211807,-0.009905828163027763,0.018684765323996544
of,0.33290785551071167,0.3458743393421173,0.20554374158382416,0.4069072902202606,0.18837453424930573,-0.03817026689648628,0.2342950403690338,0.2911645472049713,0.41548454761505127,0.1826142966747284
``,0.008517155423760414,-0.017956512048840523,-0.02087981626391411,-0.012679691426455975,0.04274534806609154,-0.03416389226913452,0.08469878882169724,0.06494494527578354,0.06720756739377975,0.0685480609536171
tremendous,0.27235767245292664,0.22938698530197144,0.2575186789035797,0.2740163803100586,0.2347145676612854,0.12760035693645477,0.3166288435459137,0.19785141944885254,0.2800963222980499,0.1588442176580429
frequency,0.2807137370109558,0.08663763850927353,0.2365846335887909,0.1326495260000229,0.2809634506702423,-0.013367456384003162,0.2278350591659546,0.2122006118297577,0.2516654431819916,0.17067383229732513
",",0.3087472915649414,0.35016918182373047,0.20097169280052185,0.45456063747406006,0.20599327981472015,-0.0016132977325469255,0.22699743509292603,0.29403579235076904,0.44245919585227966,0.31091248989105225
'',0.08143015950918198,-0.019435737282037735,0.03414773568511009,0.04456103965640068,0.048713020980358124,-0.04859459400177002,-0.04294922947883606,0.07640276104211807,-0.009905828163027763,0.018684765323996544
with,0.2464839518070221,0.2797884941101074,0.1882280558347702,0.27411898970603943,0.16424812376499176,-0.04624466598033905,0.24332615733146667,0.36291107535362244,0.4239959120750427,0.2433311939239502
the,0.42745697498321533,0.4060266613960266,0.22278180718421936,0.48711544275283813,0.1324402391910553,-0.01540423184633255,0.2839161455631256,0.2963123023509979,0.535392165184021,0.22068053483963013
signal,0.22636008262634277,0.14864663779735565,0.21502672135829926,0.11543482542037964,0.2717656195163727,0.08272901922464371,0.16251835227012634,0.12760673463344574,0.24848297238349915,0.1212705597281456
being,0.3760843276977539,0.38289013504981995,0.20463871955871582,0.5201660394668579,0.13586261868476868,-0.055871423333883286,0.2826555073261261,0.23342788219451904,0.4514104127883911,0.26743772625923157
viewed,0.2938295900821686,0.12992647290229797,0.1323157250881195,0.20419913530349731,0.14104194939136505,-0.004221256822347641,0.24085670709609985,0.2369024157524109,0.22659115493297577,0.19983090460300446
on,0.34226128458976746,0.30872204899787903,0.18272726237773895,0.3909217119216919,0.16159376502037048,0.0026888418942689896,0.22710762917995453,0.23418132960796356,0.41031414270401,0.2714994251728058
a,0.3320399522781372,0.34254932403564453,0.2853478789329529,0.4508470594882965,0.2211925983428955,0.04866964742541313,0.3483608067035675,0.34790337085723877,0.45503583550453186,0.23916715383529663
fluorescent,0.2211553156375885,0.15059778094291687,0.31822434067726135,0.11757578700780869,0.33069953322410583,-0.020455248653888702,0.1628742218017578,0.30960631370544434,0.24446465075016022,0.18621282279491425
screen,0.2579151391983032,0.20222799479961395,0.24299556016921997,0.1767638623714447,0.2277974784374237,0.06398431211709976,0.1447705179452896,0.1476818174123764,0.28379833698272705,0.1954205334186554
(,0.2411840260028839,0.1809128224849701,0.05510851740837097,0.2980341613292694,0.2156914919614792,0.0012731997994706035,0.16967512667179108,0.1786314696073532,0.30882009863853455,0.40561532974243164
a,0.3320399522781372,0.34254932403564453,0.2853478789329529,0.4508470594882965,0.2211925983428955,0.04866964742541313,0.3483608067035675,0.34790337085723877,0.45503583550453186,0.23916715383529663
system,0.23557309806346893,0.22382251918315887,0.18404783308506012,0.2147521674633026,0.18243813514709473,0.04329425096511841,0.29344913363456726,0.22617121040821075,0.26662686467170715,0.15556083619594574
that,0.6297725439071655,0.42443475127220154,0.3328019678592682,0.33670201897621155,0.22102725505828857,0.04397977516055107,0.49277663230895996,0.4232555329799652,0.5436353087425232,0.32716336846351624
has,0.20338068902492523,0.26619330048561096,0.21871794760227203,0.40313825011253357,0.14853088557720184,-0.040683966130018234,0.18297205865383148,0.30226829648017883,0.3619994819164276,0.15994466841220856
been,0.2567804455757141,0.4086209535598755,0.21997801959514618,0.518218457698822,0.049614984542131424,-0.10734795778989792,0.22450312972068787,0.3168905973434448,0.34945759177207947,0.24354910850524902
noted,0.16981294751167297,0.2167292833328247,0.16825862228870392,0.3068269193172455,0.12294332683086395,-0.024553362280130386,0.2034245729446411,0.25312843918800354,0.18737518787384033,0.13014346361160278
to,0.455847829580307,0.393297016620636,0.20048189163208008,0.3636345863342285,0.17548894882202148,0.03782717138528824,0.3542773127555847,0.2888135313987732,1.0,0.29463258385658264
have,0.39808809757232666,0.3055685758590698,0.2530631124973297,0.2863433063030243,0.12181562930345535,-0.02807004563510418,0.3518146574497223,0.42367541790008545,0.4544740617275238,0.32991164922714233
a,0.3320399522781372,0.34254932403564453,0.2853478789329529,0.4508470594882965,0.2211925983428955,0.04866964742541313,0.3483608067035675,0.34790337085723877,0.45503583550453186,0.23916715383529663
superficial,0.2696168124675751,0.15279994904994965,0.19768361747264862,0.10961589217185974,0.17572177946567535,0.027131501585245132,0.2789853811264038,0.3611082434654236,0.23480667173862457,0.20745660364627838
resemblance,0.26617148518562317,0.30126363039016724,0.30887529253959656,0.2529791295528412,0.15547776222229004,0.05744849890470505,0.30601146817207336,0.4018671214580536,0.23514385521411896,0.1501987725496292
to,0.455847829580307,0.393297016620636,0.20048189163208008,0.3636345863342285,0.17548894882202148,0.03782717138528824,0.3542773127555847,0.2888135313987732,1.0,0.29463258385658264
modern,0.2655639946460724,0.25565528869628906,0.3561843931674957,0.23571695387363434,0.2237553745508194,0.03816800191998482,0.2515370845794678,0.35976442694664,0.193939670920372,0.12475407868623734
