,``,an,account,of,further,discoveries,in,air,'',was,published,by,who,in,1775,?
joseph,0.05290113389492035,0.20681099593639374,0.09167409688234329,0.20551647245883942,0.10190791636705399,0.220044806599617,0.12985283136367798,0.11184155195951462,0.011200549080967903,0.29824966192245483,0.20322361588478088,0.2003411054611206,0.24207964539527893,0.12985283136367798,-0.005030509550124407,0.08421234786510468
priestley,0.047525160014629364,0.17629167437553406,0.13241267204284668,0.19561228156089783,0.1308571994304657,0.30823248624801636,0.20879624783992767,0.1520727127790451,-0.0494694858789444,0.2731526494026184,0.2152271568775177,0.23467956483364105,0.26602840423583984,0.20879624783992767,0.01372907031327486,0.13982412219047546
focused,-0.14692887663841248,0.1781703680753708,0.1662142127752304,0.29831600189208984,0.2678512632846832,0.24136199057102203,0.29637840390205383,0.1975928395986557,0.051164887845516205,0.26385003328323364,0.27460214495658875,0.2418869286775589,0.19381128251552582,0.29637840390205383,-0.11523644626140594,0.1578395515680313
sunlight,-0.03928320109844208,0.2115602046251297,0.16634339094161987,0.19953370094299316,0.19743691384792328,0.23423053324222565,0.19265112280845642,0.2790217697620392,0.019806625321507454,0.10172334313392639,0.06929423660039902,0.165273055434227,0.10491808503866196,0.19265112280845642,0.004229268990457058,0.17698515951633453
on,-0.03274054825305939,0.3192969560623169,0.25223448872566223,0.3966929316520691,0.2951144874095917,0.2324047088623047,0.46853652596473694,0.20020021498203278,0.04238596186041832,0.3909217119216919,0.26885396242141724,0.33887791633605957,0.2340552806854248,0.46853652596473694,-0.050160426646471024,0.2714994251728058
mercuric,0.021223971620202065,0.2700056731700897,0.16045483946800232,0.3406812250614166,0.15844236314296722,0.2613486051559448,0.3008648753166199,0.26129594445228577,0.08554250001907349,0.28572481870651245,0.19807183742523193,0.24212123453617096,0.1889650970697403,0.3008648753166199,0.12913917005062103,0.17186656594276428
oxide,0.022367188706994057,0.13528746366500854,0.14052844047546387,0.15275245904922485,0.18463033437728882,0.19961197674274445,0.10473595559597015,0.2597232460975647,-0.011187412776052952,0.16506639122962952,0.08863013237714767,0.15789516270160675,0.1521921306848526,0.10473595559597015,0.02230733446776867,0.20583678781986237
(,0.15585018694400787,0.286407470703125,0.20717820525169373,0.35032153129577637,0.22211186587810516,0.12414595484733582,0.3087427020072937,0.17194215953350067,-0.022970275953412056,0.2980341613292694,0.18344631791114807,0.20696312189102173,0.2443375140428543,0.3087427020072937,0.03875645995140076,0.40561532974243164
hgo,0.028287695720791817,0.19935345649719238,0.13302220404148102,0.26707279682159424,0.1302897036075592,0.25166016817092896,0.31866273283958435,0.2013980895280838,-0.023987993597984314,0.26682889461517334,0.1791478544473648,0.19470933079719543,0.19591349363327026,0.31866273283958435,0.034434836357831955,0.19563528895378113
),0.1698397845029831,0.2873353958129883,0.20291222631931305,0.3680361211299896,0.21232472360134125,0.12012743949890137,0.3326910734176636,0.18929895758628845,-0.028269650414586067,0.3267642855644226,0.17891167104244232,0.2151763141155243,0.2457384318113327,0.3326910734176636,0.06551869213581085,0.42300865054130554
inside,-0.024800878018140793,0.1951468288898468,0.09413991123437881,0.2544495463371277,0.17587846517562866,0.21177051961421967,0.3260733187198639,0.27223682403564453,-0.03935111314058304,0.16262930631637573,0.09145694226026535,0.261824369430542,0.19505427777767181,0.3260733187198639,-0.056326065212488174,0.14505037665367126
a,0.07272057235240936,0.44552403688430786,0.18092097342014313,0.5052502155303955,0.1668005734682083,0.13519543409347534,0.539380669593811,0.23199330270290375,0.04890415817499161,0.4508470594882965,0.1993555724620819,0.32094135880470276,0.36608949303627014,0.539380669593811,-0.04464549943804741,0.23916715383529663
glass,-0.08640371263027191,0.1869046986103058,0.1395242065191269,0.24470314383506775,0.18592125177383423,0.2067071795463562,0.21226459741592407,0.24707545340061188,0.003831360721960664,0.18738797307014465,0.08161146938800812,0.1903875768184662,0.19077414274215698,0.21226459741592407,0.005653227213770151,0.1252557635307312
tube,-0.03954416140913963,0.1620512306690216,0.08110430091619492,0.2164267897605896,0.09553907066583633,0.17299920320510864,0.16100940108299255,0.2366659790277481,0.03372127190232277,0.14763547480106354,0.1406276524066925,0.21012599766254425,0.12922242283821106,0.16100940108299255,-0.03173874691128731,0.13631722331047058
",",0.09681109338998795,0.3581022024154663,0.2591261863708496,0.4946078956127167,0.2694096863269806,0.2561433017253876,0.5201468467712402,0.24731357395648956,-0.037358131259679794,0.45456063747406006,0.2937801778316498,0.3680937886238098,0.3365725874900818,0.5201468467712402,0.020611487329006195,0.31091248989105225
which,0.05178012326359749,0.3611921966075897,0.2917260229587555,0.5011631846427917,0.33739811182022095,0.25323259830474854,0.4840516746044159,0.23809513449668884,-0.03332270681858063,0.2830964922904968,0.19621475040912628,0.40543368458747864,0.3688730001449585,0.4840516746044159,-0.00826442614197731,0.25814583897590637
liberated,0.07235974073410034,0.19371023774147034,0.17277173697948456,0.2821413278579712,0.1420280933380127,0.10481556504964828,0.2565309703350067,0.2498379945755005,-0.0625511109828949,0.3377783000469208,0.20093150436878204,0.25119972229003906,0.2552567422389984,0.2565309703350067,0.018595630303025246,0.1415107548236847
a,0.07272057235240936,0.44552403688430786,0.18092097342014313,0.5052502155303955,0.1668005734682083,0.13519543409347534,0.539380669593811,0.23199330270290375,0.04890415817499161,0.4508470594882965,0.1993555724620819,0.32094135880470276,0.36608949303627014,0.539380669593811,-0.04464549943804741,0.23916715383529663
gas,0.033798154443502426,0.15387937426567078,0.15657997131347656,0.21246914565563202,0.19335244596004486,0.17130854725837708,0.20770272612571716,0.3478984236717224,0.05630357563495636,0.14390388131141663,0.07064530998468399,0.1669413298368454,0.19905893504619598,0.20770272612571716,0.019153043627738953,0.1582372784614563
he,0.05585138872265816,0.281929612159729,0.22177372872829437,0.38706058263778687,0.16872301697731018,0.15137465298175812,0.41690486669540405,0.1551557034254074,0.039060186594724655,0.5410010814666748,0.23200413584709167,0.2485479861497879,0.5500732064247131,0.41690486669540405,-0.06765357404947281,0.2089974731206894
named,-0.019022341817617416,0.17417411506175995,0.14725899696350098,0.2820465862751007,0.1133306622505188,0.2432411164045334,0.28130269050598145,0.05336063727736473,-0.021026458591222763,0.37528327107429504,0.2434355914592743,0.30212631821632385,0.38541290163993835,0.28130269050598145,0.006411123089492321,0.1297498345375061
``,1.0,0.03770720958709717,0.10560633987188339,0.06780257821083069,0.05758167803287506,0.016632942482829094,0.04765888676047325,0.062091611325740814,-0.09173435717821121,-0.012679691426455975,-0.08193813264369965,-0.030704375356435776,0.02397952415049076,0.04765888676047325,0.1697768270969391,0.0685480609536171
dephlogisticated,0.09002187848091125,0.25942113995552063,0.2761978209018707,0.2802516520023346,0.256412148475647,0.4357452690601349,0.303469717502594,0.24532848596572876,-0.018741577863693237,0.27498385310173035,0.25495919585227966,0.28373852372169495,0.3102683126926422,0.303469717502594,0.04711266979575157,0.26290395855903625
air,0.062091611325740814,0.18705463409423828,0.114559605717659,0.24196814000606537,0.14524278044700623,0.07925521582365036,0.22172939777374268,1.0000001192092896,-0.08612018078565598,0.18898457288742065,0.08664175122976303,0.19110813736915588,0.05050304904580116,0.22172939777374268,-0.06858181953430176,0.1491677612066269
'',-0.09173435717821121,0.09471100568771362,0.016245245933532715,0.13035868108272552,0.023840513080358505,-0.026876823976635933,0.07432962208986282,-0.08612018078565598,1.0,0.04456103965640068,0.013779557310044765,-0.010275691747665405,0.024401003494858742,0.07432962208986282,-0.013828320428729057,0.018684765323996544
.,0.05720457062125206,0.3581749200820923,0.21396027505397797,0.5352458953857422,0.25690746307373047,0.2804911136627197,0.5591574311256409,0.2759295105934143,-0.07181349396705627,0.40146201848983765,0.23857341706752777,0.3936232924461365,0.3541337847709656,0.5591574311256409,0.016292672604322433,0.4130953550338745
,``,an,account,of,further,discoveries,in,air,'',was,published,by,who,in,1775,?
after,0.040442656725645065,0.20180045068264008,0.2387678176164627,0.3867455720901489,0.2222663015127182,0.18671990931034088,0.44050168991088867,0.1361907720565796,-0.08605624735355377,0.49306565523147583,0.1847665160894394,0.41259682178497314,0.32549580931663513,0.44050168991088867,-0.0541304387152195,0.16608688235282898
breathing,0.11975245177745819,0.1719890683889389,0.17488537728786469,0.1794356405735016,0.1862981766462326,0.23651346564292908,0.16646145284175873,0.46622997522354126,-0.11864159256219864,0.12662510573863983,0.14440074563026428,0.1695488691329956,0.20230425894260406,0.16646145284175873,-0.0680401399731636,0.20811115205287933
the,0.029072100296616554,0.4207492768764496,0.21117976307868958,0.733189046382904,0.32531118392944336,0.296929270029068,0.6662389636039734,0.2877824306488037,0.041273195296525955,0.48711544275283813,0.22017472982406616,0.4408751428127289,0.3733934462070465,0.6662389636039734,0.02300606109201908,0.22068053483963013
gas,0.033798154443502426,0.15387937426567078,0.15657997131347656,0.21246914565563202,0.19335244596004486,0.17130854725837708,0.20770272612571716,0.3478984236717224,0.05630357563495636,0.14390388131141663,0.07064530998468399,0.1669413298368454,0.19905893504619598,0.20770272612571716,0.019153043627738953,0.1582372784614563
himself,0.0843043103814125,0.18889817595481873,0.24038931727409363,0.17862990498542786,0.1764179766178131,0.15280549228191376,0.1521509736776352,0.08370856195688248,-0.03610442578792572,0.34733298420906067,0.17764267325401306,0.2957474887371063,0.4094412326812744,0.1521509736776352,-0.15280260145664215,0.10407622903585434
",",0.09681109338998795,0.3581022024154663,0.2591261863708496,0.4946078956127167,0.2694096863269806,0.2561433017253876,0.5201468467712402,0.24731357395648956,-0.037358131259679794,0.45456063747406006,0.2937801778316498,0.3680937886238098,0.3365725874900818,0.5201468467712402,0.020611487329006195,0.31091248989105225
he,0.05585138872265816,0.281929612159729,0.22177372872829437,0.38706058263778687,0.16872301697731018,0.15137465298175812,0.41690486669540405,0.1551557034254074,0.039060186594724655,0.5410010814666748,0.23200413584709167,0.2485479861497879,0.5500732064247131,0.41690486669540405,-0.06765357404947281,0.2089974731206894
wrote,0.0734158530831337,0.1916314959526062,0.22523099184036255,0.30241408944129944,0.15672047436237335,0.2544688582420349,0.2898900806903839,0.09828071296215057,0.019677795469760895,0.40092042088508606,0.4751642644405365,0.2766735553741455,0.2670581638813019,0.2898900806903839,-0.01775301806628704,0.19322504103183746
:,0.15397869050502777,-0.08487251400947571,-0.16557617485523224,-0.08807745575904846,-0.11249355971813202,-0.09995674341917038,0.020521078258752823,-0.0015848929760977626,-0.0530499629676342,0.002802103292196989,-0.09712497889995575,-0.11676844954490662,-0.0025186005514115095,0.020521078258752823,0.2723418176174164,-0.07156077772378922
``,1.0,0.03770720958709717,0.10560633987188339,0.06780257821083069,0.05758167803287506,0.016632942482829094,0.04765888676047325,0.062091611325740814,-0.09173435717821121,-0.012679691426455975,-0.08193813264369965,-0.030704375356435776,0.02397952415049076,0.04765888676047325,0.1697768270969391,0.0685480609536171
the,0.029072100296616554,0.4207492768764496,0.21117976307868958,0.733189046382904,0.32531118392944336,0.296929270029068,0.6662389636039734,0.2877824306488037,0.041273195296525955,0.48711544275283813,0.22017472982406616,0.4408751428127289,0.3733934462070465,0.6662389636039734,0.02300606109201908,0.22068053483963013
feeling,0.0617036297917366,0.14459645748138428,0.189891055226326,0.1762189418077469,0.16879980266094208,0.12272397428750992,0.13166682422161102,0.18192987143993378,-0.08348850160837173,0.11769548058509827,0.13470043241977692,0.17670291662216187,0.2841576039791107,0.13166682422161102,-0.11828528344631195,0.25650694966316223
of,0.06780257821083069,0.32280945777893066,0.19751501083374023,1.0,0.24797867238521576,0.26098135113716125,0.5696388483047485,0.24196814000606537,0.13035868108272552,0.4069072902202606,0.23023100197315216,0.3646814823150635,0.2827862501144409,0.5696388483047485,0.032845087349414825,0.1826142966747284
it,0.035206809639930725,0.39472338557243347,0.22946050763130188,0.38761502504348755,0.27744895219802856,0.23251470923423767,0.5130809545516968,0.26871708035469055,-0.016964951530098915,0.4577186405658722,0.22625504434108734,0.40926623344421387,0.2868398427963257,0.5130809545516968,0.037924133241176605,0.25732165575027466
to,0.06720756739377975,0.3138085603713989,0.2893601059913635,0.41548454761505127,0.4001762866973877,0.1769595891237259,0.45010748505592346,0.24103909730911255,-0.009905828163027763,0.3636345863342285,0.12403073906898499,0.33534231781959534,0.42656609416007996,0.45010748505592346,-0.03882649168372154,0.29463258385658264
my,-0.0261007659137249,0.1690567135810852,0.37663328647613525,0.2089746594429016,0.16509906947612762,0.13614006340503693,0.17660009860992432,0.1449548751115799,-0.005182634573429823,0.21379706263542175,0.20473302900791168,0.14884181320667267,0.2353120893239975,0.17660009860992432,-0.0605693981051445,0.4195883572101593
lungs,0.14882506430149078,0.154275044798851,0.14442633092403412,0.14182540774345398,0.18817083537578583,0.2606395184993744,0.18644560873508453,0.4342777729034424,-0.11207515001296997,0.13095663487911224,0.13180041313171387,0.14969351887702942,0.19624702632427216,0.18644560873508453,-0.004366595763713121,0.19047874212265015
was,-0.012679691426455975,0.3694365322589874,0.23784546554088593,0.4069072902202606,0.16107149422168732,0.22532552480697632,0.45514053106307983,0.18898457288742065,0.04456103965640068,1.0000001192092896,0.2896443009376526,0.4752357602119446,0.3318818509578705,0.45514053106307983,-0.04650255665183067,0.18412111699581146
not,0.09406080842018127,0.3722182512283325,0.3177369236946106,0.3307090103626251,0.3125629127025604,0.24190667271614075,0.3403114080429077,0.159974604845047,0.04262445494532585,0.2888734042644501,0.18230889737606049,0.291808545589447,0.369414746761322,0.3403114080429077,-0.01992207020521164,0.41942933201789856
sensibly,0.09041566401720047,0.17490682005882263,0.26083964109420776,0.18441179394721985,0.23433686792850494,0.13943591713905334,0.1622467190027237,0.15509983897209167,-0.01671384647488594,0.19851189851760864,0.1865888088941574,0.21519413590431213,0.3212764859199524,0.1622467190027237,-0.05352180078625679,0.3763940632343292
different,0.07249068468809128,0.20424599945545197,0.20467305183410645,0.3747533857822418,0.2150249183177948,0.20724403858184814,0.29409363865852356,0.18330080807209015,0.037724949419498444,0.16638538241386414,0.19223852455615997,0.2739490568637848,0.27202165126800537,0.29409363865852356,0.06967896223068237,0.24476227164268494
from,0.02677825279533863,0.20876385271549225,0.22314199805259705,0.4249346852302551,0.2161511480808258,0.15411385893821716,0.4274188280105591,0.20934231579303741,-0.011389154009521008,0.31171464920043945,0.12155468016862869,0.3373257517814636,0.27839982509613037,0.4274188280105591,-0.03021068684756756,0.19969791173934937
that,0.05285148695111275,0.365763783454895,0.35935401916503906,0.41498205065727234,0.34756001830101013,0.26506713032722473,0.435920387506485,0.19720019400119781,0.007880004122853279,0.33670201897621155,0.23603634536266327,0.37496164441108704,0.45444270968437195,0.435920387506485,-0.059812773019075394,0.32716336846351624
of,0.06780257821083069,0.32280945777893066,0.19751501083374023,1.0,0.24797867238521576,0.26098135113716125,0.5696388483047485,0.24196814000606537,0.13035868108272552,0.4069072902202606,0.23023100197315216,0.3646814823150635,0.2827862501144409,0.5696388483047485,0.032845087349414825,0.1826142966747284
common,0.13911877572536469,0.13647881150245667,0.13427859544754028,0.2949881851673126,0.043134257197380066,0.1808907389640808,0.23149342834949493,0.14978867769241333,-0.003978588618338108,0.0880795493721962,0.15268515050411224,0.10355567932128906,0.12067393958568573,0.23149342834949493,-0.025042761117219925,0.20434872806072235
air,0.062091611325740814,0.18705463409423828,0.114559605717659,0.24196814000606537,0.14524278044700623,0.07925521582365036,0.22172939777374268,1.0000001192092896,-0.08612018078565598,0.18898457288742065,0.08664175122976303,0.19110813736915588,0.05050304904580116,0.22172939777374268,-0.06858181953430176,0.1491677612066269
",",0.09681109338998795,0.3581022024154663,0.2591261863708496,0.4946078956127167,0.2694096863269806,0.2561433017253876,0.5201468467712402,0.24731357395648956,-0.037358131259679794,0.45456063747406006,0.2937801778316498,0.3680937886238098,0.3365725874900818,0.5201468467712402,0.020611487329006195,0.31091248989105225
but,0.09151377528905869,0.27760404348373413,0.3457790017127991,0.39942997694015503,0.3158687353134155,0.18278884887695312,0.48674455285072327,0.15952734649181366,0.03805634379386902,0.36023372411727905,0.21048370003700256,0.3159136474132538,0.4487357437610626,0.48674455285072327,-0.023080360144376755,0.27921953797340393
i,0.050574399530887604,0.20297521352767944,0.3025643825531006,0.25849398970603943,0.2681093215942383,0.14948821067810059,0.22907796502113342,0.11483313888311386,0.06827187538146973,0.23566235601902008,0.14279502630233765,0.2243548333644867,0.33545589447021484,0.22907796502113342,-0.01123509556055069,0.4695145785808563
fancied,0.04093397408723831,0.15917080640792847,0.2076454758644104,0.2901011109352112,0.18530406057834625,0.2047637403011322,0.2381700724363327,0.10783521085977554,0.04621385037899017,0.3121173679828644,0.2766321003437042,0.23389287292957306,0.3290683329105377,0.2381700724363327,0.08251206576824188,0.21290093660354614
that,0.05285148695111275,0.365763783454895,0.35935401916503906,0.41498205065727234,0.34756001830101013,0.26506713032722473,0.435920387506485,0.19720019400119781,0.007880004122853279,0.33670201897621155,0.23603634536266327,0.37496164441108704,0.45444270968437195,0.435920387506485,-0.059812773019075394,0.32716336846351624
my,-0.0261007659137249,0.1690567135810852,0.37663328647613525,0.2089746594429016,0.16509906947612762,0.13614006340503693,0.17660009860992432,0.1449548751115799,-0.005182634573429823,0.21379706263542175,0.20473302900791168,0.14884181320667267,0.2353120893239975,0.17660009860992432,-0.0605693981051445,0.4195883572101593
breast,0.07658294588327408,0.21662217378616333,0.1611713021993637,0.20982983708381653,0.16192883253097534,0.1605718582868576,0.2608107328414917,0.15311524271965027,-0.029194403439760208,0.2350204735994339,0.1506350189447403,0.1506747007369995,0.21542859077453613,0.2608107328414917,0.0011949087493121624,0.13635283708572388
felt,0.017210831865668297,0.20745687186717987,0.17620661854743958,0.2637780010700226,0.15549452602863312,0.1345190405845642,0.20641517639160156,0.13934601843357086,0.04900919646024704,0.3879420757293701,0.17197498679161072,0.27457159757614136,0.31924688816070557,0.20641517639160156,-0.06513042002916336,0.17489777505397797
peculiarly,0.09710153192281723,0.2533378303050995,0.2543237805366516,0.2810317277908325,0.2692185640335083,0.25905442237854004,0.27195778489112854,0.14545409381389618,0.04410078376531601,0.15868745744228363,0.22608081996440887,0.18960802257061005,0.26703938841819763,0.27195778489112854,0.008257034234702587,0.24469691514968872
light,-0.07114522159099579,0.21187175810337067,0.08292850852012634,0.18257063627243042,0.20482687652111053,0.17410430312156677,0.1819845736026764,0.24188627302646637,0.006789390929043293,0.20157849788665771,0.10588078200817108,0.16924326121807098,0.16200783848762512,0.1819845736026764,-0.009940136224031448,0.17429810762405396
and,0.036644238978624344,0.2838519215583801,0.20756186544895172,0.5116966962814331,0.3426179587841034,0.21934540569782257,0.4954058527946472,0.2508046329021454,0.021612688899040222,0.3740963041782379,0.22629010677337646,0.4289871156215668,0.41279885172843933,0.4954058527946472,0.03846241161227226,0.20544172823429108
easy,0.03838607668876648,0.2038380354642868,0.2316441386938095,0.18295520544052124,0.1919662058353424,0.19529283046722412,0.19810330867767334,0.1793764978647232,0.019353443756699562,0.17690497636795044,0.18559066951274872,0.2388860434293747,0.25138065218925476,0.19810330867767334,0.04427766799926758,0.26741427183151245
for,0.01270448137074709,0.3236706852912903,0.25532788038253784,0.4185989499092102,0.26543480157852173,0.2391638159751892,0.4322226941585541,0.15818573534488678,-0.04479556903243065,0.3863949179649353,0.21304498612880707,0.3248702883720398,0.37110671401023865,0.4322226941585541,0.04126020148396492,0.264628142118454
some,0.06408426910638809,0.2864145338535309,0.2670977711677551,0.4300730526447296,0.29434385895729065,0.31131306290626526,0.4010399878025055,0.18652421236038208,0.04253336414694786,0.21528802812099457,0.1945868283510208,0.306446373462677,0.3978389501571655,0.4010399878025055,0.03209216892719269,0.2562315762042999
time,0.041467953473329544,0.17594800889492035,0.2693439722061157,0.35127586126327515,0.20939476788043976,0.19400577247142792,0.3431483507156372,0.13022121787071228,-0.01899585872888565,0.3641340136528015,0.21931201219558716,0.26502725481987,0.36634087562561035,0.3431483507156372,-0.011687392368912697,0.27391523122787476
afterwards,0.03931095823645592,0.15252681076526642,0.1800488829612732,0.30721139907836914,0.22284263372421265,0.17177705466747284,0.37476059794425964,0.1255345642566681,-0.11573638767004013,0.3991278111934662,0.2096022665500641,0.35797548294067383,0.3539915382862091,0.37476059794425964,-0.09039895981550217,0.16511626541614532
.,0.05720457062125206,0.3581749200820923,0.21396027505397797,0.5352458953857422,0.25690746307373047,0.2804911136627197,0.5591574311256409,0.2759295105934143,-0.07181349396705627,0.40146201848983765,0.23857341706752777,0.3936232924461365,0.3541337847709656,0.5591574311256409,0.016292672604322433,0.4130953550338745
'',-0.09173435717821121,0.09471100568771362,0.016245245933532715,0.13035868108272552,0.023840513080358505,-0.026876823976635933,0.07432962208986282,-0.08612018078565598,1.0,0.04456103965640068,0.013779557310044765,-0.010275691747665405,0.024401003494858742,0.07432962208986282,-0.013828320428729057,0.018684765323996544
