,the,administrators,and,directors,gilruth,",",von,braun,and,debus,reported,to,who,?
(,0.33289089798927307,0.22205612063407898,0.4862271547317505,0.15299397706985474,0.26105526089668274,0.6363511681556702,0.2220507264137268,0.25826558470726013,0.4862271547317505,0.23279842734336853,0.19738876819610596,0.30882009863853455,0.2443375140428543,0.40561532974243164
gilruth,0.31088438630104065,0.17324794828891754,0.34449833631515503,0.27351289987564087,1.0000001192092896,0.3928506076335907,0.243643119931221,0.30361321568489075,0.34449833631515503,0.3119741678237915,0.24962946772575378,0.22280195355415344,0.2925076186656952,0.22578026354312897
),0.3456730246543884,0.2061241716146469,0.4961937665939331,0.16934442520141602,0.2683507204055786,0.63033527135849,0.19353726506233215,0.25170236825942993,0.4961937665939331,0.2504013478755951,0.18374890089035034,0.31236231327056885,0.2457384318113327,0.42300865054130554
marshall,0.22928133606910706,0.20711752772331238,0.2677270174026489,0.24312986433506012,0.35726386308670044,0.28719857335090637,0.24135027825832367,0.1941964328289032,0.2677270174026489,0.20448683202266693,0.14495714008808136,0.21343639492988586,0.20374739170074463,0.18167579174041748
space,0.24495907127857208,0.25917816162109375,0.22901733219623566,0.16939635574817657,0.22317267954349518,0.2285580337047577,0.09683036804199219,0.2468707263469696,0.22901733219623566,0.20201674103736877,0.09707675874233246,0.22712917625904083,0.1441284865140915,0.1885536164045334
flight,0.2498224973678589,0.1348072737455368,0.1828005611896515,0.14100781083106995,0.15096504986286163,0.23669111728668213,0.15458756685256958,0.1436304897069931,0.1828005611896515,0.2723093330860138,0.13566575944423676,0.24953556060791016,0.07788171619176865,0.20568472146987915
center,0.29064592719078064,0.20766445994377136,0.28670641779899597,0.1799750030040741,0.20316052436828613,0.1905742734670639,0.09751670062541962,0.18801414966583252,0.28670641779899597,0.1836739033460617,0.17755943536758423,0.17764393985271454,0.09184163808822632,0.12538520991802216
(,0.33289089798927307,0.22205612063407898,0.4862271547317505,0.15299397706985474,0.26105526089668274,0.6363511681556702,0.2220507264137268,0.25826558470726013,0.4862271547317505,0.23279842734336853,0.19738876819610596,0.30882009863853455,0.2443375140428543,0.40561532974243164
von,0.21817399561405182,0.09531784802675247,0.2179601788520813,0.1740315854549408,0.243643119931221,0.1878369003534317,1.0,0.5030989646911621,0.2179601788520813,0.3497622311115265,0.10557953268289566,0.17537063360214233,0.1834137886762619,0.13907472789287567
braun,0.18706366419792175,0.1278795599937439,0.23422572016716003,0.15592078864574432,0.30361321568489075,0.30214038491249084,0.5030989646911621,1.0000001192092896,0.23422572016716003,0.32172220945358276,0.14425690472126007,0.16515924036502838,0.25198039412498474,0.2169470489025116
),0.3456730246543884,0.2061241716146469,0.4961937665939331,0.16934442520141602,0.2683507204055786,0.63033527135849,0.19353726506233215,0.25170236825942993,0.4961937665939331,0.2504013478755951,0.18374890089035034,0.31236231327056885,0.2457384318113327,0.42300865054130554
and,0.5171257257461548,0.25916916131973267,1.0,0.26189514994621277,0.34449833631515503,0.6633074283599854,0.2179601788520813,0.23422572016716003,1.0,0.2784397304058075,0.25481367111206055,0.48971283435821533,0.41279885172843933,0.20544172823429108
the,1.0,0.25064438581466675,0.5171257257461548,0.28179070353507996,0.31088438630104065,0.4933079481124878,0.21817399561405182,0.18706366419792175,0.5171257257461548,0.28357821702957153,0.24444028735160828,0.535392165184021,0.3733934462070465,0.22068053483963013
launch,0.2628649175167084,0.17115673422813416,0.18879936635494232,0.19018661975860596,0.14113634824752808,0.19433410465717316,0.1415984034538269,0.2181834578514099,0.18879936635494232,0.21432240307331085,0.1963772475719452,0.25276505947113037,0.09666242450475693,0.22009649872779846
operations,0.2928410470485687,0.2985822558403015,0.283679723739624,0.21693378686904907,0.17461176216602325,0.28440970182418823,0.1787775456905365,0.1458616554737091,0.283679723739624,0.2797052264213562,0.2358463555574417,0.2544249892234802,0.18454647064208984,0.13622350990772247
center,0.29064592719078064,0.20766445994377136,0.28670641779899597,0.1799750030040741,0.20316052436828613,0.1905742734670639,0.09751670062541962,0.18801414966583252,0.28670641779899597,0.1836739033460617,0.17755943536758423,0.17764393985271454,0.09184163808822632,0.12538520991802216
(,0.33289089798927307,0.22205612063407898,0.4862271547317505,0.15299397706985474,0.26105526089668274,0.6363511681556702,0.2220507264137268,0.25826558470726013,0.4862271547317505,0.23279842734336853,0.19738876819610596,0.30882009863853455,0.2443375140428543,0.40561532974243164
debus,0.28357821702957153,0.19051297008991241,0.2784397304058075,0.259645938873291,0.3119741678237915,0.27239662408828735,0.3497622311115265,0.32172220945358276,0.2784397304058075,1.0,0.21996456384658813,0.24693363904953003,0.2160760462284088,0.16738484799861908
),0.3456730246543884,0.2061241716146469,0.4961937665939331,0.16934442520141602,0.2683507204055786,0.63033527135849,0.19353726506233215,0.25170236825942993,0.4961937665939331,0.2504013478755951,0.18374890089035034,0.31236231327056885,0.2457384318113327,0.42300865054130554
effectively,0.3534683883190155,0.3463440537452698,0.3747750222682953,0.1842673122882843,0.1594274640083313,0.3275187015533447,0.09616922587156296,0.07642460614442825,0.3747750222682953,0.13952958583831787,0.23122812807559967,0.3721640110015869,0.2969565689563751,0.21523159742355347
reported,0.24444028735160828,0.21574532985687256,0.25481367111206055,0.12811759114265442,0.24962946772575378,0.2771649956703186,0.10557953268289566,0.14425690472126007,0.25481367111206055,0.21996456384658813,0.9999999403953552,0.20339804887771606,0.2103302925825119,0.16150116920471191
to,0.535392165184021,0.335151344537735,0.48971283435821533,0.2201766073703766,0.22280195355415344,0.44245919585227966,0.17537063360214233,0.16515924036502838,0.48971283435821533,0.24693363904953003,0.20339804887771606,1.0,0.42656609416007996,0.29463258385658264
mueller,0.2319459170103073,0.12157958745956421,0.2556200325489044,0.19444464147090912,0.405192494392395,0.3152562379837036,0.36382949352264404,0.3832606077194214,0.2556200325489044,0.2700476348400116,0.12946316599845886,0.08670014888048172,0.25541362166404724,0.1575169712305069
.,0.5934505462646484,0.27061358094215393,0.588965117931366,0.1927853226661682,0.32116296887397766,0.6812511086463928,0.20990465581417084,0.27233871817588806,0.588965117931366,0.2933436930179596,0.254204124212265,0.4645031690597534,0.3541337847709656,0.4130953550338745
,the,administrators,and,directors,gilruth,",",von,braun,and,debus,reported,to,who,?
on,0.5107308030128479,0.21321433782577515,0.4077630043029785,0.168723464012146,0.2098839432001114,0.49057599902153015,0.13431416451931,0.19758519530296326,0.4077630043029785,0.2769598662853241,0.3054451644420624,0.41031414270401,0.2340552806854248,0.2714994251728058
july,0.2371699959039688,0.24481792747974396,0.258785605430603,0.18353627622127533,0.2576914429664612,0.4269406795501709,0.12192423641681671,0.22217170894145966,0.258785605430603,0.22039000689983368,0.23705922067165375,0.228788822889328,0.2606464624404907,0.2897891402244568
23,-0.04008803516626358,0.00922059640288353,-0.1634809523820877,0.02201566845178604,-0.02748335897922516,-0.09785310178995132,-0.03323816880583763,0.06217098608613014,-0.1634809523820877,-0.01342932041734457,-0.006057463586330414,-0.017384229227900505,0.014098330400884151,0.012076443061232567
",",0.4933079481124878,0.27954280376434326,0.6633074283599854,0.2604709565639496,0.3928506076335907,1.0000001192092896,0.1878369003534317,0.30214038491249084,0.6633074283599854,0.27239662408828735,0.2771649956703186,0.44245919585227966,0.3365725874900818,0.31091248989105225
1963,0.03728247061371803,-0.038953810930252075,0.09263621270656586,-0.08314114063978195,0.07403214275836945,0.12023364007472992,-0.008682075887918472,-0.03947630152106285,0.09263621270656586,0.0159236341714859,0.016030985862016678,0.07753345370292664,-0.045281361788511276,0.03411978855729103
",",0.4933079481124878,0.27954280376434326,0.6633074283599854,0.2604709565639496,0.3928506076335907,1.0000001192092896,0.1878369003534317,0.30214038491249084,0.6633074283599854,0.27239662408828735,0.2771649956703186,0.44245919585227966,0.3365725874900818,0.31091248989105225
webb,0.2468639612197876,0.18999096751213074,0.2483363300561905,0.21531036496162415,0.38565221428871155,0.2445290982723236,0.16131410002708435,0.19681517779827118,0.2483363300561905,0.19708803296089172,0.2132902443408966,0.2667657732963562,0.27205929160118103,0.11173157393932343
announced,0.2277132272720337,0.11881877481937408,0.16773687303066254,0.19285954535007477,0.24688509106636047,0.23036719858646393,0.11131090670824051,0.20214222371578217,0.16773687303066254,0.19231455028057098,0.3375280201435089,0.20247882604599,0.11685211956501007,0.17416009306907654
mueller,0.2319459170103073,0.12157958745956421,0.2556200325489044,0.19444464147090912,0.405192494392395,0.3152562379837036,0.36382949352264404,0.3832606077194214,0.2556200325489044,0.2700476348400116,0.12946316599845886,0.08670014888048172,0.25541362166404724,0.1575169712305069
's,-0.01540423184633255,0.02016485296189785,0.06895173341035843,0.0054014031775295734,0.036437392234802246,-0.0016132977325469255,0.014292019419372082,0.07161460071802139,0.06895173341035843,0.1478736847639084,-0.04995298013091087,0.03782717138528824,0.05599616840481758,-0.023395681753754616
appointment,0.27414143085479736,0.31488558650016785,0.23583510518074036,0.2967390716075897,0.2629190683364868,0.2784482538700104,0.1219768300652504,0.13298869132995605,0.23583510518074036,0.22007186710834503,0.24460439383983612,0.24941734969615936,0.26856571435928345,0.16662907600402832
as,0.48381632566452026,0.24259576201438904,0.49487000703811646,0.20717845857143402,0.25851255655288696,0.48816442489624023,0.17881956696510315,0.1498730480670929,0.49487000703811646,0.2193143367767334,0.2451612651348114,0.42092081904411316,0.3923053741455078,0.27043893933296204
deputy,0.2075105756521225,0.311610609292984,0.2353772670030594,0.36943838000297546,0.27397820353507996,0.25563672184944153,0.21177615225315094,0.20881690084934235,0.2353772670030594,0.20361925661563873,0.21461604535579681,0.1834849715232849,0.24006639420986176,0.08738585561513901
associate,0.25426939129829407,0.29273104667663574,0.32652273774147034,0.330606609582901,0.21511727571487427,0.27230769395828247,0.12615177035331726,0.2165963053703308,0.32652273774147034,0.13806191086769104,0.22299319505691528,0.30953624844551086,0.26234617829322815,0.15745846927165985
administrator,0.23136885464191437,0.8760371208190918,0.24388648569583893,0.2467157542705536,0.21759264171123505,0.30028748512268066,0.1352241486310959,0.15033310651779175,0.24388648569583893,0.15648411214351654,0.1563560515642166,0.291531503200531,0.29738950729370117,0.2915230691432953
for,0.4739971458911896,0.24760353565216064,0.5064792633056641,0.2559514045715332,0.2513655722141266,0.4464869201183319,0.10186543315649033,0.20242516696453094,0.5064792633056641,0.2468542605638504,0.1863495260477066,0.4451248347759247,0.37110671401023865,0.264628142118454
manned,0.2392944097518921,0.26937881112098694,0.21635916829109192,0.20132751762866974,0.1787903755903244,0.1752677708864212,0.18751578032970428,0.1773994415998459,0.21635916829109192,0.2584986388683319,0.23425589501857758,0.21649380028247833,0.20781661570072174,0.17514055967330933
space,0.24495907127857208,0.25917816162109375,0.22901733219623566,0.16939635574817657,0.22317267954349518,0.2285580337047577,0.09683036804199219,0.2468707263469696,0.22901733219623566,0.20201674103736877,0.09707675874233246,0.22712917625904083,0.1441284865140915,0.1885536164045334
flight,0.2498224973678589,0.1348072737455368,0.1828005611896515,0.14100781083106995,0.15096504986286163,0.23669111728668213,0.15458756685256958,0.1436304897069931,0.1828005611896515,0.2723093330860138,0.13566575944423676,0.24953556060791016,0.07788171619176865,0.20568472146987915
",",0.4933079481124878,0.27954280376434326,0.6633074283599854,0.2604709565639496,0.3928506076335907,1.0000001192092896,0.1878369003534317,0.30214038491249084,0.6633074283599854,0.27239662408828735,0.2771649956703186,0.44245919585227966,0.3365725874900818,0.31091248989105225
to,0.535392165184021,0.335151344537735,0.48971283435821533,0.2201766073703766,0.22280195355415344,0.44245919585227966,0.17537063360214233,0.16515924036502838,0.48971283435821533,0.24693363904953003,0.20339804887771606,1.0,0.42656609416007996,0.29463258385658264
replace,0.21257810294628143,0.1511267125606537,0.2254238724708557,0.06803767383098602,0.1514805257320404,0.19695894420146942,0.08130425959825516,0.19210924208164215,0.2254238724708557,0.16500753164291382,0.15502764284610748,0.3497537076473236,0.18356652557849884,0.27411603927612305
then,0.4297412931919098,0.21505466103553772,0.4372139573097229,0.15768055617809296,0.1962917000055313,0.36768391728401184,0.19429711997509003,0.23738791048526764,0.4372139573097229,0.21130703389644623,0.1871720552444458,0.5203860402107239,0.29952746629714966,0.2884598970413208
associate,0.25426939129829407,0.29273104667663574,0.32652273774147034,0.330606609582901,0.21511727571487427,0.27230769395828247,0.12615177035331726,0.2165963053703308,0.32652273774147034,0.13806191086769104,0.22299319505691528,0.30953624844551086,0.26234617829322815,0.15745846927165985
administrator,0.23136885464191437,0.8760371208190918,0.24388648569583893,0.2467157542705536,0.21759264171123505,0.30028748512268066,0.1352241486310959,0.15033310651779175,0.24388648569583893,0.15648411214351654,0.1563560515642166,0.291531503200531,0.29738950729370117,0.2915230691432953
d.,0.03410084545612335,-0.052373550832271576,0.007390535436570644,0.04575270414352417,0.0006876326515339315,-0.03551157936453819,0.058041736483573914,0.10074028372764587,0.007390535436570644,0.0005007521249353886,-0.05666724592447281,0.0027304880786687136,0.2071729600429535,-0.049560099840164185
brainerd,0.23584359884262085,0.20783279836177826,0.2890463173389435,0.23490668833255768,0.2797852158546448,0.3214999735355377,0.2798365354537964,0.34727177023887634,0.2890463173389435,0.30406278371810913,0.0911862701177597,0.2187749147415161,0.2541179955005646,0.3030485510826111
holmes,0.2775551378726959,0.1869063675403595,0.21746952831745148,0.23339609801769257,0.35582154989242554,0.23862560093402863,0.13545650243759155,0.19387324154376984,0.21746952831745148,0.19414934515953064,0.17017756402492523,0.23501251637935638,0.23823940753936768,0.17452923953533173
on,0.5107308030128479,0.21321433782577515,0.4077630043029785,0.168723464012146,0.2098839432001114,0.49057599902153015,0.13431416451931,0.19758519530296326,0.4077630043029785,0.2769598662853241,0.3054451644420624,0.41031414270401,0.2340552806854248,0.2714994251728058
his,0.4394008219242096,0.18763671815395355,0.4234102666378021,0.22665739059448242,0.32109934091567993,0.3378419280052185,0.24299906194210052,0.2797201871871948,0.4234102666378021,0.2977745532989502,0.2133711874485016,0.3715193271636963,0.44966956973075867,0.18075084686279297
retirement,0.2537305951118469,0.2521352767944336,0.21304239332675934,0.25332966446876526,0.2449072152376175,0.2670877277851105,0.10984393209218979,0.2681116461753845,0.21304239332675934,0.2259749472141266,0.260101318359375,0.27892395853996277,0.2876889109611511,0.12655292451381683
effective,0.23741452395915985,0.30930793285369873,0.2838481068611145,0.19422875344753265,0.17028477787971497,0.2531147599220276,0.14442501962184906,0.08198247104883194,0.2838481068611145,0.14221006631851196,0.2106875479221344,0.27306854724884033,0.18596899509429932,0.21825028955936432
september,0.2516939043998718,0.22173982858657837,0.2902049422264099,0.21779994666576385,0.2619992792606354,0.4139758348464966,0.14351831376552582,0.2373885065317154,0.2902049422264099,0.23933127522468567,0.21507564187049866,0.22485187649726868,0.21365830302238464,0.2665146589279175
1,-0.1554475575685501,-0.21404655277729034,-0.20516018569469452,-0.23563051223754883,-0.22852282226085663,-0.15742997825145721,-0.04255824163556099,-0.09495773911476135,-0.20516018569469452,-0.2066836655139923,-0.09596442431211472,-0.2769182622432709,-0.35742413997650146,-0.249979168176651
.,0.5934505462646484,0.27061358094215393,0.588965117931366,0.1927853226661682,0.32116296887397766,0.6812511086463928,0.20990465581417084,0.27233871817588806,0.588965117931366,0.2933436930179596,0.254204124212265,0.4645031690597534,0.3541337847709656,0.4130953550338745
