,which,team,did,gary,kubiak,play,for,when,he,was,in,the,super,bowl,?
in,0.4840516746044159,0.18841172754764557,0.2593238651752472,0.17542237043380737,0.1927659809589386,0.24321173131465912,0.4322226941585541,0.4431333839893341,0.41690486669540405,0.45514053106307983,1.0,0.6662389636039734,0.18576006591320038,0.17236235737800598,0.20430970191955566
super,0.25759580731391907,0.23339706659317017,0.16038043797016144,0.15355345606803894,0.2177102267742157,0.17709366977214813,0.22938419878482819,0.20393483340740204,0.18361671268939972,0.21420986950397491,0.18576006591320038,0.21959073841571808,1.0000001192092896,0.4848237931728363,0.166326642036438
bowl,0.23468568921089172,0.20460736751556396,0.18569406867027283,0.12636373937129974,0.21843846142292023,0.19427603483200073,0.24430087208747864,0.20523639023303986,0.1560072898864746,0.21915455162525177,0.17236235737800598,0.21576224267482758,0.4848237931728363,1.0,0.21118052303791046
xx,0.1493493914604187,0.15849855542182922,0.06287450343370438,0.07558272033929825,0.16796144843101501,0.0042221988551318645,0.16021662950515747,0.1268906593322754,0.015346444211900234,0.10998591035604477,0.19526483118534088,0.2355078011751175,0.31983134150505066,0.29072365164756775,0.11678656935691833
.,0.45942068099975586,0.26467522978782654,0.35288307070732117,0.24203094840049744,0.2473316639661789,0.25552695989608765,0.4726039469242096,0.475719153881073,0.38061028718948364,0.40146201848983765,0.5591574311256409,0.5934505462646484,0.2757420241832733,0.21516893804073334,0.4130953550338745
,which,team,did,gary,kubiak,play,for,when,he,was,in,the,super,bowl,?
jordan,0.17190302908420563,0.218876913189888,0.16887551546096802,0.290838360786438,0.28326615691185,0.15601013600826263,0.1851562261581421,0.15200942754745483,0.17771384119987488,0.2058228850364685,0.1776425987482071,0.23594552278518677,0.11786182224750519,0.10131856799125671,0.10991371423006058
norwood,0.21381878852844238,0.10354898124933243,0.15406884253025055,0.2784979045391083,0.2048465609550476,0.20462466776371002,0.1709475815296173,0.16606858372688293,0.2447582632303238,0.26207712292671204,0.26858586072921753,0.25596970319747925,0.1358911246061325,0.2051444947719574,0.14529889822006226
's,0.03856118768453598,0.04450521618127823,0.05069678649306297,0.06319583207368851,0.0278841070830822,0.08983290195465088,-0.07241261005401611,-0.03368149697780609,0.024063590914011,0.008974763564765453,-0.037580832839012146,-0.01540423184633255,0.09726737439632416,-0.02838491089642048,-0.023395681753754616
61-yard,0.24664899706840515,0.20319819450378418,0.17426568269729614,0.2296709567308426,0.2434958666563034,0.22149896621704102,0.24715524911880493,0.2594150900840759,0.23229414224624634,0.27702727913856506,0.24204383790493011,0.29581695795059204,0.1761414110660553,0.1888059824705124,0.1297386735677719
punt,0.2275754064321518,0.1904463917016983,0.11398918181657791,0.11707798391580582,0.19377920031547546,0.1787615269422531,0.18573349714279175,0.17509905993938446,0.16630996763706207,0.18315868079662323,0.16382674872875214,0.2358638495206833,0.14259372651576996,0.25543251633644104,0.1629500389099121
return,0.19066447019577026,0.20304961502552032,0.21141748130321503,0.15164031088352203,0.18254394829273224,0.21261949837207794,0.23464316129684448,0.24235358834266663,0.22716954350471497,0.12940508127212524,0.1852470338344574,0.2543797492980957,0.10588037222623825,0.14629174768924713,0.14655634760856628
set,0.3371303975582123,0.1533861607313156,0.19107604026794434,0.16680359840393066,0.13832733035087585,0.20327286422252655,0.30194196105003357,0.26233336329460144,0.15966562926769257,0.22985222935676575,0.2663729190826416,0.2927955985069275,0.1139470711350441,0.16605548560619354,0.1698019951581955
a,0.56894451379776,0.19125498831272125,0.2552328109741211,0.1752760112285614,0.18171140551567078,0.21130098402500153,0.44038116931915283,0.44397395849227905,0.4393508732318878,0.4508470594882965,0.539380669593811,0.5829201340675354,0.26005712151527405,0.19533146917819977,0.23916715383529663
new,0.33739399909973145,0.20930764079093933,0.227974995970726,0.18226446211338043,0.1509985625743866,0.1875983029603958,0.2700757384300232,0.257220059633255,0.2739552855491638,0.2748313844203949,0.3758552670478821,0.3845241069793701,0.2769954204559326,0.1471257209777832,0.14782847464084625
record,0.2531338036060333,0.19106104969978333,0.20556741952896118,0.17757292091846466,0.19208824634552002,0.20520026981830597,0.24185582995414734,0.20779715478420258,0.2278594821691513,0.2787264287471771,0.23162534832954407,0.23569516837596893,0.2505435347557068,0.24389338493347168,0.14407116174697876
",",0.3658004403114319,0.21287471055984497,0.3015086054801941,0.26372987031936646,0.33168280124664307,0.2231253683567047,0.4464869201183319,0.36674630641937256,0.40251094102859497,0.45456063747406006,0.5201468467712402,0.4933079481124878,0.22322475910186768,0.1810409277677536,0.31091248989105225
surpassing,0.18464934825897217,0.17557048797607422,0.1854688823223114,0.20151786506175995,0.15161146223545074,0.1816890835762024,0.24267640709877014,0.22150710225105286,0.17921844124794006,0.2035927027463913,0.1820816546678543,0.25930964946746826,0.16200301051139832,0.19437028467655182,0.17664988338947296
the,0.6521818041801453,0.22564226388931274,0.34736719727516174,0.16962489485740662,0.1740415245294571,0.24793598055839539,0.4739971458911896,0.5091903209686279,0.4571082592010498,0.48711544275283813,0.6662389636039734,1.0,0.21959073841571808,0.21576224267482758,0.22068053483963013
old,0.3071022629737854,0.16817167401313782,0.19123899936676025,0.12324301153421402,0.13098150491714478,0.1931101381778717,0.2211335301399231,0.36291906237602234,0.29039672017097473,0.2867572605609894,0.2865324318408966,0.31849798560142517,0.17351548373699188,0.07883551716804504,0.20577076077461243
record,0.2531338036060333,0.19106104969978333,0.20556741952896118,0.17757292091846466,0.19208824634552002,0.20520026981830597,0.24185582995414734,0.20779715478420258,0.2278594821691513,0.2787264287471771,0.23162534832954407,0.23569516837596893,0.2505435347557068,0.24389338493347168,0.14407116174697876
of,0.5011631846427917,0.20352502167224884,0.2513895630836487,0.153360977768898,0.15710368752479553,0.15350224077701569,0.4185989499092102,0.3757161796092987,0.38706058263778687,0.4069072902202606,0.5696388483047485,0.733189046382904,0.14718765020370483,0.2243070751428604,0.1826142966747284
45,0.02475239336490631,-0.011229537427425385,-0.0017516070511192083,0.046678222715854645,0.0275206808000803,0.051034461706876755,0.05910564959049225,0.09948085248470306,0.03157674893736839,0.03989637270569801,0.05398287624120712,-0.020405476912856102,0.026073051616549492,0.0867796316742897,-0.01282194908708334
yards,0.18309375643730164,0.17900775372982025,0.11230118572711945,0.1857854723930359,0.2897404730319977,0.14562425017356873,0.21746347844600677,0.15404455363750458,0.16253827512264252,0.1823360025882721,0.14206624031066895,0.16070343554019928,0.22780416905879974,0.2993983328342438,0.12453813850879669
set,0.3371303975582123,0.1533861607313156,0.19107604026794434,0.16680359840393066,0.13832733035087585,0.20327286422252655,0.30194196105003357,0.26233336329460144,0.15966562926769257,0.22985222935676575,0.2663729190826416,0.2927955985069275,0.1139470711350441,0.16605548560619354,0.1698019951581955
by,0.40543368458747864,0.12826743721961975,0.18574509024620056,0.19286605715751648,0.1539972871541977,0.20151817798614502,0.3248702883720398,0.4376842677593231,0.2485479861497879,0.4752357602119446,0.370934396982193,0.4408751428127289,0.15233319997787476,0.12992306053638458,0.17966607213020325
john,0.20415355265140533,0.13164077699184418,0.18785913288593292,0.3358928859233856,0.20432592928409576,0.18351593613624573,0.22649751603603363,0.20069552958011627,0.24136601388454437,0.2875721752643585,0.22177861630916595,0.2230520099401474,0.1567493975162506,0.19344750046730042,0.13162356615066528
taylor,0.2152271717786789,0.13674162328243256,0.1830645501613617,0.3651709258556366,0.23983164131641388,0.22977490723133087,0.14842502772808075,0.22354502975940704,0.244607612490654,0.24298997223377228,0.22720131278038025,0.20813849568367004,0.16501890122890472,0.14487722516059875,0.18786384165287018
in,0.4840516746044159,0.18841172754764557,0.2593238651752472,0.17542237043380737,0.1927659809589386,0.24321173131465912,0.4322226941585541,0.4431333839893341,0.41690486669540405,0.45514053106307983,1.0,0.6662389636039734,0.18576006591320038,0.17236235737800598,0.20430970191955566
super,0.25759580731391907,0.23339706659317017,0.16038043797016144,0.15355345606803894,0.2177102267742157,0.17709366977214813,0.22938419878482819,0.20393483340740204,0.18361671268939972,0.21420986950397491,0.18576006591320038,0.21959073841571808,1.0000001192092896,0.4848237931728363,0.166326642036438
bowl,0.23468568921089172,0.20460736751556396,0.18569406867027283,0.12636373937129974,0.21843846142292023,0.19427603483200073,0.24430087208747864,0.20523639023303986,0.1560072898864746,0.21915455162525177,0.17236235737800598,0.21576224267482758,0.4848237931728363,1.0,0.21118052303791046
xxiii,0.22165131568908691,0.1717584878206253,0.14803896844387054,0.1393805593252182,0.2501618564128876,0.09310820698738098,0.14448456466197968,0.19008353352546692,0.17333735525608063,0.2980613708496094,0.21678170561790466,0.2891388237476349,0.3682960271835327,0.39976954460144043,0.1681264191865921
.,0.45942068099975586,0.26467522978782654,0.35288307070732117,0.24203094840049744,0.2473316639661789,0.25552695989608765,0.4726039469242096,0.475719153881073,0.38061028718948364,0.40146201848983765,0.5591574311256409,0.5934505462646484,0.2757420241832733,0.21516893804073334,0.4130953550338745
,which,team,did,gary,kubiak,play,for,when,he,was,in,the,super,bowl,?
super,0.25759580731391907,0.23339706659317017,0.16038043797016144,0.15355345606803894,0.2177102267742157,0.17709366977214813,0.22938419878482819,0.20393483340740204,0.18361671268939972,0.21420986950397491,0.18576006591320038,0.21959073841571808,1.0000001192092896,0.4848237931728363,0.166326642036438
bowl,0.23468568921089172,0.20460736751556396,0.18569406867027283,0.12636373937129974,0.21843846142292023,0.19427603483200073,0.24430087208747864,0.20523639023303986,0.1560072898864746,0.21915455162525177,0.17236235737800598,0.21576224267482758,0.4848237931728363,1.0,0.21118052303791046
50,0.022181637585163116,0.07221189886331558,0.03749820590019226,-0.10578620433807373,-0.017048168927431107,0.0001581356773385778,0.029183456674218178,0.06190349534153938,0.032580915838479996,-0.0011744623770937324,0.021892361342906952,0.03602437674999237,0.0833745002746582,0.005446359980851412,0.030512850731611252
featured,0.30209124088287354,0.17925997078418732,0.2333149015903473,0.20225593447685242,0.151331827044487,0.24035528302192688,0.30727413296699524,0.13644278049468994,0.24927324056625366,0.3064519464969635,0.2658694386482239,0.28660184144973755,0.24398969113826752,0.18793275952339172,0.2944096624851227
numerous,0.3937303423881531,0.07541429996490479,0.18944735825061798,0.15189363062381744,0.12588466703891754,0.11978556215763092,0.2626895606517792,0.18119986355304718,0.25866109132766724,0.19624626636505127,0.30740252137184143,0.3353725075721741,0.17539815604686737,0.13804976642131805,0.0875130444765091
records,0.2606963515281677,0.13625438511371613,0.1876455396413803,0.13127374649047852,0.15432026982307434,0.1076030507683754,0.15253792703151703,0.19333356618881226,0.16521529853343964,0.23035451769828796,0.19519685208797455,0.23809710144996643,0.22987860441207886,0.23844514787197113,0.12384546548128128
from,0.38755592703819275,0.21108146011829376,0.20248863101005554,0.1678542196750641,0.13738679885864258,0.1498221457004547,0.314039945602417,0.405669629573822,0.3314535319805145,0.31171464920043945,0.4274188280105591,0.40150508284568787,0.15985457599163055,0.09946706146001816,0.19969791173934937
individuals,0.3835611343383789,0.18562372028827667,0.18585044145584106,0.15053996443748474,0.07061809301376343,0.10819510370492935,0.2869735360145569,0.23067723214626312,0.1898498833179474,0.14815722405910492,0.22240658104419708,0.3022412955760956,0.11969251185655594,0.09047235548496246,0.20243582129478455
and,0.506277859210968,0.22394508123397827,0.34479495882987976,0.19707168638706207,0.23029199242591858,0.25634777545928955,0.5064792633056641,0.4716290831565857,0.45427167415618896,0.3740963041782379,0.4954058527946472,0.5171257257461548,0.18368244171142578,0.1698254644870758,0.20544172823429108
teams,0.22479400038719177,0.673422634601593,0.18786492943763733,0.1655001938343048,0.2863094210624695,0.3838494122028351,0.25904974341392517,0.21796108782291412,0.269357293844223,0.1698075383901596,0.2639528214931488,0.3164927661418915,0.26333683729171753,0.2752957046031952,0.11150168627500534
.,0.45942068099975586,0.26467522978782654,0.35288307070732117,0.24203094840049744,0.2473316639661789,0.25552695989608765,0.4726039469242096,0.475719153881073,0.38061028718948364,0.40146201848983765,0.5591574311256409,0.5934505462646484,0.2757420241832733,0.21516893804073334,0.4130953550338745
