,what,anthropologists,are,also,university,alumni,members,?
discovering,0.22784562408924103,0.32515016198158264,0.2137654423713684,0.22801923751831055,0.15140287578105927,0.11162231862545013,0.09585990756750107,0.12564857304096222
the,0.42745697498321533,0.2381344735622406,0.40399202704429626,0.6021018624305725,0.263973206281662,0.22524002194404602,0.3321719169616699,0.22068053483963013
fossil,0.22930388152599335,0.43063104152679443,0.19717401266098022,0.1893613189458847,0.18143925070762634,0.11922886222600937,0.12345241010189056,0.15712964534759521
of,0.33290785551071167,0.2420182228088379,0.39081433415412903,0.4924938678741455,0.30646374821662903,0.27771928906440735,0.28120753169059753,0.1826142966747284
a,0.3320399522781372,0.20907317101955414,0.265255331993103,0.5149940252304077,0.20256656408309937,0.15357637405395508,0.1873859316110611,0.23916715383529663
female,0.14235767722129822,0.18613086640834808,0.20963774621486664,0.23004703223705292,0.12970054149627686,0.1910683661699295,0.20061424374580383,0.17839525640010834
hominid,0.3022397756576538,0.5804743766784668,0.22775524854660034,0.2535611093044281,0.21537090837955475,0.15708892047405243,0.2981399595737457,0.22363804280757904
australopithecine,0.2375214844942093,0.49978601932525635,0.21539342403411865,0.21599887311458588,0.19324791431427002,0.13706199824810028,0.18325291574001312,0.17568087577819824
known,0.20381177961826324,0.15375950932502747,0.26720109581947327,0.4766203761100769,0.15387564897537231,0.13047896325588226,0.20001493394374847,0.18314571678638458
as,0.31749409437179565,0.20479755103588104,0.3826591968536377,0.5774298906326294,0.21858684718608856,0.19796635210514069,0.21428564190864563,0.27043893933296204
``,0.008517155423760414,0.062209904193878174,0.12624181807041168,0.000636551936622709,-0.05806000158190727,-0.010103246197104454,0.05369233712553978,0.0685480609536171
lucy,0.17002654075622559,0.2789713740348816,0.1295788735151291,0.21625280380249023,0.12886422872543335,0.1239628866314888,0.10578447580337524,0.09337817877531052
'',0.08143015950918198,0.056275490671396255,0.0263817198574543,0.05102188512682915,0.0635535717010498,-0.00038028141716495156,-0.02566520683467388,0.018684765323996544
in,0.30808621644973755,0.21360734105110168,0.3841303884983063,0.5073733329772949,0.3201795518398285,0.2126772403717041,0.196792870759964,0.20430970191955566
the,0.42745697498321533,0.2381344735622406,0.40399202704429626,0.6021018624305725,0.263973206281662,0.22524002194404602,0.3321719169616699,0.22068053483963013
afar,0.26396444439888,0.3143822252750397,0.1862659752368927,0.22027431428432465,0.060795072466135025,-0.024805370718240738,0.12497443705797195,0.18277935683727264
triangle,0.17060917615890503,0.13996511697769165,0.2534037232398987,0.21195831894874573,0.1621193140745163,0.09176084399223328,0.10004875808954239,0.10392679274082184
region,0.2298986315727234,0.20900067687034607,0.20011243224143982,0.24685944616794586,0.23314552009105682,0.14927051961421967,0.10262749344110489,0.13441751897335052
",",0.3087472915649414,0.23742042481899261,0.4062570035457611,0.4717654287815094,0.3017033040523529,0.2394251972436905,0.2357054501771927,0.31091248989105225
psychologist,0.23786331713199615,0.5782113075256348,0.10243742167949677,0.20501992106437683,0.31599730253219604,0.18834243714809418,0.12300343066453934,0.18498839437961578
john,0.18237407505512238,0.14980202913284302,0.12806348502635956,0.2478664070367813,0.17917944490909576,0.16326703131198883,0.15279202163219452,0.13162356615066528
b.,-0.08520887047052383,-0.033667173236608505,-0.06523902714252472,-0.03554319217801094,0.012780464254319668,-0.011513943783938885,-0.012956197373569012,-0.032647255808115005
watson,0.21841923892498016,0.2835906445980072,0.1593467742204666,0.17282888293266296,0.16969849169254303,0.10495060682296753,0.16773508489131927,0.20794717967510223
",",0.3087472915649414,0.23742042481899261,0.4062570035457611,0.4717654287815094,0.3017033040523529,0.2394251972436905,0.2357054501771927,0.31091248989105225
american,0.1909721940755844,0.2904827296733856,0.1369791477918625,0.2794059216976166,0.22128956019878387,0.2632140517234802,0.16119472682476044,0.18877598643302917
psychologist,0.23786331713199615,0.5782113075256348,0.10243742167949677,0.20501992106437683,0.31599730253219604,0.18834243714809418,0.12300343066453934,0.18498839437961578
who,0.40942975878715515,0.3565639555454254,0.27294138073921204,0.47919341921806335,0.2115909904241562,0.1722409725189209,0.3290669620037079,0.26220351457595825
established,0.14869536459445953,0.13734133541584015,0.13481727242469788,0.20417658984661102,0.1973452866077423,0.1928386241197586,0.17410403490066528,0.15917523205280304
the,0.42745697498321533,0.2381344735622406,0.40399202704429626,0.6021018624305725,0.263973206281662,0.22524002194404602,0.3321719169616699,0.22068053483963013
psychological,0.2972583472728729,0.4950631558895111,0.24123355746269226,0.26766303181648254,0.23952975869178772,0.1914004236459732,0.15843503177165985,0.18135279417037964
school,0.18774057924747467,0.17097748816013336,0.17021894454956055,0.2439606934785843,0.48676231503486633,0.34342068433761597,0.16586636006832123,0.15091250836849213
of,0.33290785551071167,0.2420182228088379,0.39081433415412903,0.4924938678741455,0.30646374821662903,0.27771928906440735,0.28120753169059753,0.1826142966747284
behaviorism,0.3556971848011017,0.4114602208137512,0.17865216732025146,0.22746436297893524,0.3076213002204895,0.22160138189792633,0.10598992556333542,0.20665867626667023
",",0.3087472915649414,0.23742042481899261,0.4062570035457611,0.4717654287815094,0.3017033040523529,0.2394251972436905,0.2357054501771927,0.31091248989105225
communication,0.283955842256546,0.2763245403766632,0.27097564935684204,0.3279547095298767,0.21856576204299927,0.16168665885925293,0.1472141295671463,0.1517418920993805
theorist,0.2376740425825119,0.38880738615989685,0.09552794694900513,0.1977880597114563,0.25469011068344116,0.22362135350704193,0.10343077033758163,0.13939635455608368
harold,0.14345300197601318,0.11132687330245972,0.05961625277996063,0.12750914692878723,0.14101642370224,0.17186811566352844,0.08689586073160172,0.151779443025589
innis,0.08452872931957245,0.16416268050670624,0.10896401107311249,0.1549568474292755,0.16362372040748596,0.16490676999092102,0.157822385430336,0.13932284712791443
",",0.3087472915649414,0.23742042481899261,0.4062570035457611,0.4717654287815094,0.3017033040523529,0.2394251972436905,0.2357054501771927,0.31091248989105225
chess,0.13002683222293854,0.17677359282970428,0.11852307617664337,0.12458542734384537,0.15360502898693085,0.19747237861156464,0.059243444353342056,0.10200536996126175
grandmaster,0.15527546405792236,0.171720489859581,0.07248371839523315,0.18763159215450287,0.19005845487117767,0.21519716084003448,0.1256440132856369,0.19814728200435638
samuel,0.14263929426670074,0.1456502377986908,0.0670538917183876,0.13949932157993317,0.1591002494096756,0.1036643236875534,0.10358039289712906,0.09954892843961716
reshevsky,0.18159818649291992,0.15231585502624512,0.05379675328731537,0.13495510816574097,0.2730470299720764,0.1303197741508484,0.10837587714195251,0.14220212399959564
",",0.3087472915649414,0.23742042481899261,0.4062570035457611,0.4717654287815094,0.3017033040523529,0.2394251972436905,0.2357054501771927,0.31091248989105225
and,0.31309178471565247,0.22296881675720215,0.48576638102531433,0.5755972862243652,0.2665814459323883,0.19591780006885529,0.2994427978992462,0.20544172823429108
conservative,0.1886831820011139,0.17861253023147583,0.1741485595703125,0.23289889097213745,0.2191525399684906,0.16284675896167755,0.1985590159893036,0.1597563922405243
international,0.10870302468538284,0.1981695145368576,0.18634282052516937,0.27179598808288574,0.28907111287117004,0.23816587030887604,0.1804858148097992,0.15335838496685028
relations,0.184731587767601,0.29069235920906067,0.16859184205532074,0.3124222159385681,0.2883084714412689,0.2453867495059967,0.26667049527168274,0.13942402601242065
scholar,0.18881338834762573,0.36548087000846863,0.07756710797548294,0.22191646695137024,0.37606093287467957,0.23801086843013763,0.15646076202392578,0.1606755405664444
and,0.31309178471565247,0.22296881675720215,0.48576638102531433,0.5755972862243652,0.2665814459323883,0.19591780006885529,0.2994427978992462,0.20544172823429108
white,0.1410645991563797,0.11437009274959564,0.17937533557415009,0.2563164532184601,0.11313299834728241,0.1338721662759781,0.17764893174171448,0.124679796397686
house,0.200801283121109,0.2073102593421936,0.15609823167324066,0.21123580634593964,0.20166195929050446,0.12861956655979156,0.33999237418174744,0.13736455142498016
coordinator,0.18382012844085693,0.17001457512378693,0.13477303087711334,0.221064031124115,0.3239656090736389,0.3300195634365082,0.17734269797801971,0.16231635212898254
of,0.33290785551071167,0.2420182228088379,0.39081433415412903,0.4924938678741455,0.30646374821662903,0.27771928906440735,0.28120753169059753,0.1826142966747284
security,0.18331359326839447,0.16870245337486267,0.1891394853591919,0.23432709276676178,0.13604553043842316,0.11825217306613922,0.20965887606143951,0.13810279965400696
planning,0.2823503315448761,0.18946976959705353,0.12888304889202118,0.2774432599544525,0.22259485721588135,0.17539843916893005,0.20278841257095337,0.1869431883096695
for,0.3017193675041199,0.1753648966550827,0.3895993232727051,0.5373267531394958,0.18573740124702454,0.21824529767036438,0.2612179219722748,0.264628142118454
the,0.42745697498321533,0.2381344735622406,0.40399202704429626,0.6021018624305725,0.263973206281662,0.22524002194404602,0.3321719169616699,0.22068053483963013
national,0.16882304847240448,0.19800618290901184,0.17082279920578003,0.33713406324386597,0.35592976212501526,0.2731093168258667,0.17010076344013214,0.15643028914928436
security,0.18331359326839447,0.16870245337486267,0.1891394853591919,0.23432709276676178,0.13604553043842316,0.11825217306613922,0.20965887606143951,0.13810279965400696
council,0.16933071613311768,0.17721956968307495,0.1583584100008011,0.18656107783317566,0.2812507450580597,0.22632892429828644,0.3003452718257904,0.1160062924027443
samuel,0.14263929426670074,0.1456502377986908,0.0670538917183876,0.13949932157993317,0.1591002494096756,0.1036643236875534,0.10358039289712906,0.09954892843961716
p.,0.07387562096118927,0.11298323422670364,0.08063145726919174,0.06474947184324265,0.21621772646903992,0.2269783318042755,0.1292959600687027,0.11662347614765167
huntington,0.17186126112937927,0.19583092629909515,0.19958490133285522,0.28101128339767456,0.25494295358657837,0.19646959006786346,0.180656298995018,0.1482890248298645
.,0.3567904531955719,0.2054869681596756,0.3452940285205841,0.49166762828826904,0.290679007768631,0.2471552938222885,0.21119362115859985,0.4130953550338745
