,why,is,it,preferred,that,civil,disobedience,is,non,violent,?
justified,0.37221378087997437,0.16052663326263428,0.2145586907863617,0.23950323462486267,0.4198513627052307,0.1624336540699005,0.30395132303237915,0.16052663326263428,0.1795414239168167,0.21262581646442413,0.38761505484580994
by,0.19170543551445007,0.3899846076965332,0.40926623344421387,0.17839153110980988,0.37496164441108704,0.15479567646980286,0.2563513219356537,0.3899846076965332,0.17869143187999725,0.2669840157032013,0.17966607213020325
appeal,0.21925178170204163,0.2135782092809677,0.2416437268257141,0.17221324145793915,0.2782035171985626,0.19622686505317688,0.3716670572757721,0.2135782092809677,0.18950337171554565,0.3077460527420044,0.18189522624015808
to,0.4100138247013092,0.42745086550712585,0.513711154460907,0.29935958981513977,0.5436353087425232,0.2019355595111847,0.30665844678878784,0.42745086550712585,0.23793834447860718,0.19071756303310394,0.29463258385658264
constitutional,0.18534496426582336,0.2099083513021469,0.21692055463790894,0.23929359018802643,0.2671305537223816,0.31163451075553894,0.42238739132881165,0.2099083513021469,0.16476085782051086,0.21900339424610138,0.2199033498764038
defects,0.18994061648845673,0.248048335313797,0.1544003039598465,0.14876195788383484,0.31070032715797424,0.1368587166070938,0.21810436248779297,0.248048335313797,0.1296314299106598,0.16184842586517334,0.11700957268476486
",",0.2827242314815521,0.4691906273365021,0.48329564929008484,0.24582891166210175,0.4137537479400635,0.24795588850975037,0.2878543734550476,0.4691906273365021,0.2072257250547409,0.24642977118492126,0.31091248989105225
rebellion,0.16733554005622864,0.16987597942352295,0.21795211732387543,0.06810560822486877,0.2236279845237732,0.374906986951828,0.43850091099739075,0.16987597942352295,0.06681591272354126,0.3053707182407379,0.10071789473295212
is,0.26410171389579773,1.0,0.6328473687171936,0.2200833559036255,0.3995479643344879,0.16941262781620026,0.21453623473644257,1.0,0.24328963458538055,0.201799675822258,0.22961433231830597
much,0.4051775634288788,0.3156087100505829,0.48116767406463623,0.2991260290145874,0.4869440197944641,0.1829502135515213,0.18627820909023285,0.3156087100505829,0.23254674673080444,0.1807379573583603,0.23442231118679047
more,0.3769288659095764,0.2946030795574188,0.42550966143608093,0.3618682026863098,0.4813884496688843,0.17124666273593903,0.2029244303703308,0.2946030795574188,0.27530714869499207,0.2176571935415268,0.27894994616508484
destructive,0.23874258995056152,0.17895475029945374,0.22404342889785767,0.18886393308639526,0.2915520966053009,0.15673857927322388,0.254560649394989,0.17895475029945374,0.1895247846841812,0.37588247656822205,0.18108771741390228
;,0.031007718294858932,0.05324986204504967,0.08263079822063446,0.05231869965791702,0.0633435994386673,-0.010033391416072845,0.01590261422097683,0.05324986204504967,0.032640241086483,0.025009948760271072,0.10349778085947037
therefore,0.5313050746917725,0.36838728189468384,0.3956543207168579,0.4002351760864258,0.5717706680297852,0.1269373893737793,0.3259392976760864,0.36838728189468384,0.27953580021858215,0.19485355913639069,0.3325358033180237
",",0.2827242314815521,0.4691906273365021,0.48329564929008484,0.24582891166210175,0.4137537479400635,0.24795588850975037,0.2878543734550476,0.4691906273365021,0.2072257250547409,0.24642977118492126,0.31091248989105225
the,0.30742117762565613,0.5823672413825989,0.6251175999641418,0.27185380458831787,0.5473989248275757,0.2477465271949768,0.30963727831840515,0.5823672413825989,0.21640649437904358,0.24589063227176666,0.22068053483963013
defects,0.18994061648845673,0.248048335313797,0.1544003039598465,0.14876195788383484,0.31070032715797424,0.1368587166070938,0.21810436248779297,0.248048335313797,0.1296314299106598,0.16184842586517334,0.11700957268476486
justifying,0.3785918653011322,0.17693863809108734,0.2395678162574768,0.2710195779800415,0.4201235771179199,0.15548664331436157,0.3725789785385132,0.17693863809108734,0.2433089315891266,0.23242752254009247,0.43052729964256287
rebellion,0.16733554005622864,0.16987597942352295,0.21795211732387543,0.06810560822486877,0.2236279845237732,0.374906986951828,0.43850091099739075,0.16987597942352295,0.06681591272354126,0.3053707182407379,0.10071789473295212
must,0.27111372351646423,0.3093329071998596,0.17906725406646729,0.26075980067253113,0.42000943422317505,0.12366364151239395,0.2450776845216751,0.3093329071998596,0.19822195172309875,0.1233091726899147,0.23707495629787445
be,0.4042811989784241,0.4819129705429077,0.5203388929367065,0.3430481553077698,0.6036020517349243,0.18061059713363647,0.2944406270980835,0.4819129705429077,0.2923457622528076,0.18722368776798248,0.3324260413646698
much,0.4051775634288788,0.3156087100505829,0.48116767406463623,0.2991260290145874,0.4869440197944641,0.1829502135515213,0.18627820909023285,0.3156087100505829,0.23254674673080444,0.1807379573583603,0.23442231118679047
more,0.3769288659095764,0.2946030795574188,0.42550966143608093,0.3618682026863098,0.4813884496688843,0.17124666273593903,0.2029244303703308,0.2946030795574188,0.27530714869499207,0.2176571935415268,0.27894994616508484
serious,0.2897602915763855,0.19329771399497986,0.27160364389419556,0.20826181769371033,0.3600744307041168,0.1767428070306778,0.2945604920387268,0.19329771399497986,0.14237292110919952,0.32238781452178955,0.23093265295028687
than,0.30495476722717285,0.2839990258216858,0.3603973984718323,0.37803271412849426,0.4891277849674225,0.12293031066656113,0.1432173252105713,0.2839990258216858,0.25222060084342957,0.20799601078033447,0.24917294085025787
those,0.37823134660720825,0.2352088838815689,0.36262863874435425,0.3190940022468567,0.5085503458976746,0.1422404944896698,0.2966557443141937,0.2352088838815689,0.3528769910335541,0.20478320121765137,0.3328189253807068
justifying,0.3785918653011322,0.17693863809108734,0.2395678162574768,0.2710195779800415,0.4201235771179199,0.15548664331436157,0.3725789785385132,0.17693863809108734,0.2433089315891266,0.23242752254009247,0.43052729964256287
disobedience,0.22061246633529663,0.21453623473644257,0.2648297846317291,0.18499362468719482,0.3551425039768219,0.5442691445350647,1.0,0.21453623473644257,0.27712929248809814,0.45211172103881836,0.19890835881233215
",",0.2827242314815521,0.4691906273365021,0.48329564929008484,0.24582891166210175,0.4137537479400635,0.24795588850975037,0.2878543734550476,0.4691906273365021,0.2072257250547409,0.24642977118492126,0.31091248989105225
and,0.27806392312049866,0.3859752118587494,0.40957894921302795,0.2712407410144806,0.4731321930885315,0.25259146094322205,0.3041999638080597,0.3859752118587494,0.22905920445919037,0.26743313670158386,0.20544172823429108
if,0.525363028049469,0.30927813053131104,0.35967332124710083,0.3235049545764923,0.5634250640869141,0.12512178719043732,0.20446431636810303,0.30927813053131104,0.2874620854854584,0.12516281008720398,0.4441644251346588
one,0.37620118260383606,0.4544198513031006,0.4284902811050415,0.2721365690231323,0.5133185982704163,0.15266822278499603,0.20541732013225555,0.4544198513031006,0.24576616287231445,0.24649611115455627,0.2673267424106598
can,0.38329222798347473,0.44256699085235596,0.3819273114204407,0.3446365296840668,0.4522190988063812,0.12476041913032532,0.15718160569667816,0.44256699085235596,0.2758217453956604,0.1512024998664856,0.3226337134838104
not,0.5504072904586792,0.3776007890701294,0.4651523232460022,0.3949730098247528,0.6600887179374695,0.18740713596343994,0.38157403469085693,0.3776007890701294,0.36052408814430237,0.23179203271865845,0.41942933201789856
justify,0.3636280298233032,0.12031934410333633,0.17877502739429474,0.2763424515724182,0.39177945256233215,0.17227116227149963,0.31961002945899963,0.12031934410333633,0.17112989723682404,0.2124163955450058,0.3789809048175812
civil,0.14097142219543457,0.16941262781620026,0.17707513272762299,0.10749762505292892,0.16867391765117645,1.0,0.5442691445350647,0.16941262781620026,0.08273036032915115,0.25602176785469055,0.1494513899087906
rebellion,0.16733554005622864,0.16987597942352295,0.21795211732387543,0.06810560822486877,0.2236279845237732,0.374906986951828,0.43850091099739075,0.16987597942352295,0.06681591272354126,0.3053707182407379,0.10071789473295212
",",0.2827242314815521,0.4691906273365021,0.48329564929008484,0.24582891166210175,0.4137537479400635,0.24795588850975037,0.2878543734550476,0.4691906273365021,0.2072257250547409,0.24642977118492126,0.31091248989105225
then,0.3774382174015045,0.24618037045001984,0.39228495955467224,0.2636169195175171,0.455153226852417,0.16038604080677032,0.18541529774665833,0.24618037045001984,0.12059878557920456,0.12910398840904236,0.2884598970413208
one,0.37620118260383606,0.4544198513031006,0.4284902811050415,0.2721365690231323,0.5133185982704163,0.15266822278499603,0.20541732013225555,0.4544198513031006,0.24576616287231445,0.24649611115455627,0.2673267424106598
can,0.38329222798347473,0.44256699085235596,0.3819273114204407,0.3446365296840668,0.4522190988063812,0.12476041913032532,0.15718160569667816,0.44256699085235596,0.2758217453956604,0.1512024998664856,0.3226337134838104
not,0.5504072904586792,0.3776007890701294,0.4651523232460022,0.3949730098247528,0.6600887179374695,0.18740713596343994,0.38157403469085693,0.3776007890701294,0.36052408814430237,0.23179203271865845,0.41942933201789856
justify,0.3636280298233032,0.12031934410333633,0.17877502739429474,0.2763424515724182,0.39177945256233215,0.17227116227149963,0.31961002945899963,0.12031934410333633,0.17112989723682404,0.2124163955450058,0.3789809048175812
a,0.2667238116264343,0.658733606338501,0.5452592968940735,0.267034649848938,0.47537946701049805,0.21693918108940125,0.25352153182029724,0.658733606338501,0.22783520817756653,0.2523633539676666,0.23916715383529663
civil,0.14097142219543457,0.16941262781620026,0.17707513272762299,0.10749762505292892,0.16867391765117645,1.0,0.5442691445350647,0.16941262781620026,0.08273036032915115,0.25602176785469055,0.1494513899087906
disobedients,0.23654551804065704,0.22793690860271454,0.2694084942340851,0.18511439859867096,0.403700053691864,0.5063242316246033,0.8955491185188293,0.22793690860271454,0.26340845227241516,0.46303215622901917,0.18925230205059052
',0.27400460839271545,0.5508411526679993,0.5141429305076599,0.20156329870224,0.3494868278503418,0.16727153956890106,0.20764939486980438,0.5508411526679993,0.15660426020622253,0.1419190764427185,0.330942302942276
use,0.3804195523262024,0.3357410430908203,0.34436097741127014,0.45101848244667053,0.3939064145088196,0.14527635276317596,0.21394796669483185,0.3357410430908203,0.3033355474472046,0.1627255529165268,0.32795652747154236
of,0.28464117646217346,0.4854315221309662,0.38761502504348755,0.26766231656074524,0.41498205065727234,0.24698495864868164,0.31932318210601807,0.4854315221309662,0.20688576996326447,0.23184357583522797,0.1826142966747284
force,0.2067556232213974,0.22036980092525482,0.22565218806266785,0.16536934673786163,0.26810982823371887,0.2514438331127167,0.3091774582862854,0.22036980092525482,0.1456626057624817,0.2691326141357422,0.1650998443365097
and,0.27806392312049866,0.3859752118587494,0.40957894921302795,0.2712407410144806,0.4731321930885315,0.25259146094322205,0.3041999638080597,0.3859752118587494,0.22905920445919037,0.26743313670158386,0.20544172823429108
violence,0.20334644615650177,0.17799268662929535,0.2471785694360733,0.19127126038074493,0.2665633261203766,0.2751532793045044,0.5268648862838745,0.17799268662929535,0.2957466244697571,0.7597058415412903,0.20634515583515167
and,0.27806392312049866,0.3859752118587494,0.40957894921302795,0.2712407410144806,0.4731321930885315,0.25259146094322205,0.3041999638080597,0.3859752118587494,0.22905920445919037,0.26743313670158386,0.20544172823429108
refusal,0.2957749664783478,0.20584021508693695,0.2614022493362427,0.2320941835641861,0.37070855498313904,0.26123160123825073,0.5255241394042969,0.20584021508693695,0.21206215023994446,0.28038108348846436,0.21465960144996643
to,0.4100138247013092,0.42745086550712585,0.513711154460907,0.29935958981513977,0.5436353087425232,0.2019355595111847,0.30665844678878784,0.42745086550712585,0.23793834447860718,0.19071756303310394,0.29463258385658264
submit,0.22409920394420624,0.09407678246498108,0.18961232900619507,0.1768581122159958,0.27431321144104004,0.161521315574646,0.2556813657283783,0.09407678246498108,0.11292153596878052,0.13135462999343872,0.27356526255607605
to,0.4100138247013092,0.42745086550712585,0.513711154460907,0.29935958981513977,0.5436353087425232,0.2019355595111847,0.30665844678878784,0.42745086550712585,0.23793834447860718,0.19071756303310394,0.29463258385658264
arrest,0.1729433387517929,0.17170242965221405,0.15005096793174744,0.03763153776526451,0.17986096441745758,0.2031911313533783,0.39447519183158875,0.17170242965221405,0.10462316125631332,0.31785863637924194,0.1830197125673294
.,0.32909876108169556,0.4569662809371948,0.5593622326850891,0.26764437556266785,0.4460422694683075,0.2541380822658539,0.2603943943977356,0.4569662809371948,0.21391934156417847,0.2466752529144287,0.4130953550338745
