,after,the,capital,cities,-,abc,merger,",",frederick,pierce,was,named,to,what,position,?
of,0.3867455720901489,0.733189046382904,0.30823585391044617,0.29528072476387024,0.2919245660305023,0.14607268571853638,0.18576329946517944,0.4946078956127167,0.25539323687553406,0.2293238788843155,0.4069072902202606,0.2820465862751007,0.41548454761505127,0.33290785551071167,0.23636478185653687,0.1826142966747284
abc,0.20314010977745056,0.2068762183189392,0.2084534764289856,0.124558225274086,0.19851894676685333,1.0000001192092896,0.07602907717227936,0.2097204476594925,0.08191824704408646,0.17887553572654724,0.21565799415111542,0.2247007191181183,0.1762417107820511,0.1317344456911087,0.1637340784072876,0.19065172970294952
's,-0.055672239512205124,-0.01540423184633255,0.01144334115087986,0.006531212944537401,0.00623386912047863,0.06670809537172318,-0.03215087205171585,-0.0016132977325469255,-0.030423879623413086,-0.03432091698050499,0.008974763564765453,-0.06022389233112335,0.03782717138528824,0.02692362666130066,-0.02956485003232956,-0.023395681753754616
broadcasting,0.20283076167106628,0.29916465282440186,0.2508510947227478,0.2035239338874817,0.18794550001621246,0.45669859647750854,0.28820887207984924,0.2411014288663864,0.15231680870056152,0.15085944533348083,0.25895166397094727,0.11025149375200272,0.23729375004768372,0.18499015271663666,0.17351382970809937,0.10870421677827835
division,0.1850036084651947,0.26203617453575134,0.24500219523906708,0.13940803706645966,0.17369505763053894,0.24142871797084808,0.2633689343929291,0.24344468116760254,0.22068876028060913,0.0736457034945488,0.2174251824617386,0.21097950637340546,0.20332986116409302,0.19144181907176971,0.22326254844665527,0.08900629729032516
;,-0.01834123209118843,0.09152708947658539,0.07159299403429031,0.06981710344552994,0.004543918650597334,-0.0012340332614257932,0.04463953524827957,0.04938793554902077,0.11219796538352966,0.019754813984036446,0.0754367932677269,0.034511178731918335,0.0979827418923378,0.10986888408660889,0.004627429414540529,0.10349778085947037
michael,0.19057516753673553,0.21768254041671753,0.09726586192846298,0.15689709782600403,0.1345200389623642,0.18892745673656464,0.10139031708240509,0.23383702337741852,0.28463757038116455,0.1587727814912796,0.2856155037879944,0.16245616972446442,0.1299484521150589,0.12049687653779984,0.1626380980014801,0.0667748749256134
p.,0.09429018944501877,0.00706930598244071,0.002046974143013358,0.05498950928449631,0.07886847108602524,0.1198115274310112,0.12049127370119095,0.08701876550912857,0.1965515911579132,0.2332463562488556,0.09330039471387863,0.0570162758231163,0.09675496071577072,0.07387562096118927,0.07136636227369308,0.11662347614765167
millardi,0.14547990262508392,0.2649892568588257,0.09732319414615631,0.08949016034603119,0.24845825135707855,0.16844889521598816,0.1366310566663742,0.3300749659538269,0.207370325922966,0.33308809995651245,0.257099449634552,0.1448497325181961,0.16620489954948425,0.08702243119478226,0.10179454833269119,0.1605181097984314
became,0.35676637291908264,0.36325156688690186,0.22269992530345917,0.20418477058410645,0.14637699723243713,0.14350707828998566,0.2220185399055481,0.2798398435115814,0.20273011922836304,0.1591949760913849,0.6575068235397339,0.30360573530197144,0.20401327311992645,0.1434093862771988,0.21057558059692383,0.11374033987522125
vice,0.1791066825389862,0.2412198781967163,0.19552390277385712,0.1582321971654892,0.20316261053085327,0.21546274423599243,0.18750183284282684,0.2756725251674652,0.10357170552015305,0.2551262676715851,0.22215546667575836,0.17662493884563446,0.2266794741153717,0.13314306735992432,0.2697749733924866,0.1369185745716095
president,0.25286588072776794,0.24330610036849976,0.24277032911777496,0.1686120480298996,0.18900468945503235,0.20593604445457458,0.208293154835701,0.26552814245224,0.17365403473377228,0.27869096398353577,0.2505730390548706,0.15809892117977142,0.21247753500938416,0.1870913952589035,0.19582977890968323,0.14148259162902832
of,0.3867455720901489,0.733189046382904,0.30823585391044617,0.29528072476387024,0.2919245660305023,0.14607268571853638,0.18576329946517944,0.4946078956127167,0.25539323687553406,0.2293238788843155,0.4069072902202606,0.2820465862751007,0.41548454761505127,0.33290785551071167,0.23636478185653687,0.1826142966747284
abc,0.20314010977745056,0.2068762183189392,0.2084534764289856,0.124558225274086,0.19851894676685333,1.0000001192092896,0.07602907717227936,0.2097204476594925,0.08191824704408646,0.17887553572654724,0.21565799415111542,0.2247007191181183,0.1762417107820511,0.1317344456911087,0.1637340784072876,0.19065172970294952
broadcasting,0.20283076167106628,0.29916465282440186,0.2508510947227478,0.2035239338874817,0.18794550001621246,0.45669859647750854,0.28820887207984924,0.2411014288663864,0.15231680870056152,0.15085944533348083,0.25895166397094727,0.11025149375200272,0.23729375004768372,0.18499015271663666,0.17351382970809937,0.10870421677827835
",",0.38860568404197693,0.4933079481124878,0.28033894300460815,0.31927579641342163,0.42609795928001404,0.2097204476594925,0.25569602847099304,1.0000001192092896,0.29222559928894043,0.2930167019367218,0.45456063747406006,0.2530003488063812,0.44245919585227966,0.3087472915649414,0.1771278828382492,0.31091248989105225
and,0.3765919506549835,0.5171257257461548,0.218168243765831,0.292957067489624,0.32343366742134094,0.16453155875205994,0.16802267730236053,0.6633074283599854,0.24556243419647217,0.28316932916641235,0.3740963041782379,0.23097854852676392,0.48971283435821533,0.31309178471565247,0.22603030502796173,0.20544172823429108
president,0.25286588072776794,0.24330610036849976,0.24277032911777496,0.1686120480298996,0.18900468945503235,0.20593604445457458,0.208293154835701,0.26552814245224,0.17365403473377228,0.27869096398353577,0.2505730390548706,0.15809892117977142,0.21247753500938416,0.1870913952589035,0.19582977890968323,0.14148259162902832
of,0.3867455720901489,0.733189046382904,0.30823585391044617,0.29528072476387024,0.2919245660305023,0.14607268571853638,0.18576329946517944,0.4946078956127167,0.25539323687553406,0.2293238788843155,0.4069072902202606,0.2820465862751007,0.41548454761505127,0.33290785551071167,0.23636478185653687,0.1826142966747284
abc,0.20314010977745056,0.2068762183189392,0.2084534764289856,0.124558225274086,0.19851894676685333,1.0000001192092896,0.07602907717227936,0.2097204476594925,0.08191824704408646,0.17887553572654724,0.21565799415111542,0.2247007191181183,0.1762417107820511,0.1317344456911087,0.1637340784072876,0.19065172970294952
owned,0.1923900693655014,0.1999378502368927,0.17527583241462708,0.1601199358701706,0.17347180843353271,0.2405787706375122,0.299104243516922,0.21168820559978485,0.20101898908615112,0.04502183198928833,0.28269392251968384,0.27116742730140686,0.12258157879114151,0.12432919442653656,0.12559334933757782,0.1288648396730423
stations,0.1799689680337906,0.24762700498104095,0.18798157572746277,0.3223423659801483,0.15802398324012756,0.23858611285686493,0.24771249294281006,0.26337406039237976,0.16252024471759796,0.1159563958644867,0.15012863278388977,0.11668910086154938,0.21700026094913483,0.1621520221233368,0.1979733556509018,0.13192185759544373
and,0.3765919506549835,0.5171257257461548,0.218168243765831,0.292957067489624,0.32343366742134094,0.16453155875205994,0.16802267730236053,0.6633074283599854,0.24556243419647217,0.28316932916641235,0.3740963041782379,0.23097854852676392,0.48971283435821533,0.31309178471565247,0.22603030502796173,0.20544172823429108
abc,0.20314010977745056,0.2068762183189392,0.2084534764289856,0.124558225274086,0.19851894676685333,1.0000001192092896,0.07602907717227936,0.2097204476594925,0.08191824704408646,0.17887553572654724,0.21565799415111542,0.2247007191181183,0.1762417107820511,0.1317344456911087,0.1637340784072876,0.19065172970294952
video,0.18758004903793335,0.2506899833679199,0.035662613809108734,0.08229811489582062,0.2096700519323349,0.23562908172607422,0.10998263210058212,0.19700543582439423,0.11320965737104416,0.12693771719932556,0.2250826209783554,0.15663807094097137,0.18658137321472168,0.1880173683166504,0.12394850701093674,0.22771678864955902
enterprises,0.19218392670154572,0.24683015048503876,0.17709532380104065,0.10104971379041672,0.13701492547988892,0.256512314081192,0.2834780216217041,0.20471826195716858,0.19151842594146729,0.11190219223499298,0.23657700419425964,0.16498854756355286,0.1885053962469101,0.18048794567584991,0.1164037436246872,0.0898420661687851
;,-0.01834123209118843,0.09152708947658539,0.07159299403429031,0.06981710344552994,0.004543918650597334,-0.0012340332614257932,0.04463953524827957,0.04938793554902077,0.11219796538352966,0.019754813984036446,0.0754367932677269,0.034511178731918335,0.0979827418923378,0.10986888408660889,0.004627429414540529,0.10349778085947037
john,0.22597751021385193,0.2230520099401474,0.11814949661493301,0.08854924887418747,0.1905461847782135,0.11342168599367142,0.11574287712574005,0.23961079120635986,0.37750306725502014,0.31338953971862793,0.2875721752643585,0.17183846235275269,0.2070634365081787,0.18237407505512238,0.10741642117500305,0.13162356615066528
b.,-0.027281221002340317,-0.008502916432917118,-0.010551565326750278,0.05761116370558739,-0.0035959207452833652,-0.03166768327355385,0.03882541134953499,0.0028943277429789305,0.021708792075514793,0.04271697625517845,0.025299180299043655,0.03270408883690834,-0.025171726942062378,-0.08520887047052383,-0.09553072601556778,-0.032647255808115005
sias,0.1897895485162735,0.2660619616508484,0.20358112454414368,0.20659255981445312,0.20596441626548767,0.22574517130851746,0.16134324669837952,0.30512332916259766,0.2276744246482849,0.15055011212825775,0.23586158454418182,0.13154499232769012,0.20110908150672913,0.11919515579938889,0.14805153012275696,0.13557273149490356
was,0.49306565523147583,0.48711544275283813,0.21907466650009155,0.17598430812358856,0.21728090941905975,0.21565799415111542,0.23289446532726288,0.45456063747406006,0.34635642170906067,0.24250786006450653,1.0000001192092896,0.37528327107429504,0.3636345863342285,0.22111038863658905,0.23203803598880768,0.18412111699581146
appointed,0.2690531313419342,0.2626524269580841,0.21407252550125122,0.13785101473331451,0.1594322770833969,0.14275935292243958,0.13211795687675476,0.27665549516677856,0.2667655944824219,0.17308828234672546,0.33569878339767456,0.2831374704837799,0.21184861660003662,0.1642993837594986,0.326200932264328,0.13895352184772491
president,0.25286588072776794,0.24330610036849976,0.24277032911777496,0.1686120480298996,0.18900468945503235,0.20593604445457458,0.208293154835701,0.26552814245224,0.17365403473377228,0.27869096398353577,0.2505730390548706,0.15809892117977142,0.21247753500938416,0.1870913952589035,0.19582977890968323,0.14148259162902832
of,0.3867455720901489,0.733189046382904,0.30823585391044617,0.29528072476387024,0.2919245660305023,0.14607268571853638,0.18576329946517944,0.4946078956127167,0.25539323687553406,0.2293238788843155,0.4069072902202606,0.2820465862751007,0.41548454761505127,0.33290785551071167,0.23636478185653687,0.1826142966747284
the,0.4565047025680542,1.0,0.3049491047859192,0.2621172070503235,0.3207225501537323,0.2068762183189392,0.2557354271411896,0.4933079481124878,0.24321560561656952,0.2549101412296295,0.48711544275283813,0.3521348536014557,0.535392165184021,0.42745697498321533,0.3183514177799225,0.22068053483963013
abc,0.20314010977745056,0.2068762183189392,0.2084534764289856,0.124558225274086,0.19851894676685333,1.0000001192092896,0.07602907717227936,0.2097204476594925,0.08191824704408646,0.17887553572654724,0.21565799415111542,0.2247007191181183,0.1762417107820511,0.1317344456911087,0.1637340784072876,0.19065172970294952
television,0.19225278496742249,0.24569597840309143,0.17207099497318268,0.18378444015979767,0.2033858746290207,0.46871840953826904,0.10048628598451614,0.27995240688323975,0.12762917578220367,0.2149917483329773,0.2516675293445587,0.14586883783340454,0.1933557242155075,0.19838058948516846,0.10721217840909958,0.16825827956199646
network,0.12417551875114441,0.27187061309814453,0.1755395531654358,0.20787976682186127,0.15844757854938507,0.4295894205570221,0.17532873153686523,0.1932937651872635,0.14558464288711548,0.1273806095123291,0.1994880586862564,0.08493299037218094,0.25940340757369995,0.16917307674884796,0.12239067256450653,0.17853789031505585
;,-0.01834123209118843,0.09152708947658539,0.07159299403429031,0.06981710344552994,0.004543918650597334,-0.0012340332614257932,0.04463953524827957,0.04938793554902077,0.11219796538352966,0.019754813984036446,0.0754367932677269,0.034511178731918335,0.0979827418923378,0.10986888408660889,0.004627429414540529,0.10349778085947037
brandon,0.19357170164585114,0.1588345170021057,0.09844601154327393,0.13255582749843597,0.18284431099891663,0.2261970490217209,0.18529339134693146,0.3757055997848511,0.19172781705856323,0.21452531218528748,0.1891031265258789,0.21165025234222412,0.17842040956020355,0.1862802505493164,0.12656763195991516,0.2774931490421295
stoddard,0.28640127182006836,0.28115543723106384,0.12744303047657013,0.12906084954738617,0.21621204912662506,0.17563003301620483,0.223738431930542,0.33813074231147766,0.3114812970161438,0.3088222146034241,0.3330676257610321,0.15305766463279724,0.265637069940567,0.16280214488506317,0.24122098088264465,0.14153771102428436
became,0.35676637291908264,0.36325156688690186,0.22269992530345917,0.20418477058410645,0.14637699723243713,0.14350707828998566,0.2220185399055481,0.2798398435115814,0.20273011922836304,0.1591949760913849,0.6575068235397339,0.30360573530197144,0.20401327311992645,0.1434093862771988,0.21057558059692383,0.11374033987522125
president,0.25286588072776794,0.24330610036849976,0.24277032911777496,0.1686120480298996,0.18900468945503235,0.20593604445457458,0.208293154835701,0.26552814245224,0.17365403473377228,0.27869096398353577,0.2505730390548706,0.15809892117977142,0.21247753500938416,0.1870913952589035,0.19582977890968323,0.14148259162902832
of,0.3867455720901489,0.733189046382904,0.30823585391044617,0.29528072476387024,0.2919245660305023,0.14607268571853638,0.18576329946517944,0.4946078956127167,0.25539323687553406,0.2293238788843155,0.4069072902202606,0.2820465862751007,0.41548454761505127,0.33290785551071167,0.23636478185653687,0.1826142966747284
abc,0.20314010977745056,0.2068762183189392,0.2084534764289856,0.124558225274086,0.19851894676685333,1.0000001192092896,0.07602907717227936,0.2097204476594925,0.08191824704408646,0.17887553572654724,0.21565799415111542,0.2247007191181183,0.1762417107820511,0.1317344456911087,0.1637340784072876,0.19065172970294952
entertainment,0.09178155660629272,0.19077853858470917,0.07907360047101974,0.1414288580417633,0.14082644879817963,0.28069135546684265,0.18284012377262115,0.21458542346954346,0.08576832711696625,0.14307165145874023,0.21684704720973969,0.10569266229867935,0.19109371304512024,0.21648827195167542,0.10204119235277176,0.11855241656303406
(,0.2132600098848343,0.33289089798927307,0.14990387856960297,0.1797657459974289,0.4943908751010895,0.183883935213089,0.201023668050766,0.6363511681556702,0.1961842179298401,0.24921026825904846,0.2980341613292694,0.19926521182060242,0.30882009863853455,0.2411840260028839,0.2345474362373352,0.40561532974243164
a,0.3831600844860077,0.5829201340675354,0.16007359325885773,0.18820415437221527,0.3695357143878937,0.21331243216991425,0.20794767141342163,0.427140474319458,0.21006399393081665,0.22593532502651215,0.4508470594882965,0.3292267918586731,0.45503583550453186,0.3320399522781372,0.28626853227615356,0.23916715383529663
position,0.19508057832717896,0.3183514177799225,0.15000832080841064,0.20182229578495026,0.15173649787902832,0.1637340784072876,0.13610908389091492,0.1771278828382492,0.1608796864748001,0.2431146502494812,0.23203803598880768,0.14169488847255707,0.2374807894229889,0.22031237185001373,1.0000001192092896,0.15529610216617584
to,0.37890323996543884,0.535392165184021,0.1844596415758133,0.20735321938991547,0.24889779090881348,0.1762417107820511,0.11012744158506393,0.44245919585227966,0.1936277449131012,0.2138059139251709,0.3636345863342285,0.23689822852611542,1.0,0.455847829580307,0.2374807894229889,0.29463258385658264
which,0.3217443823814392,0.6521818041801453,0.20400890707969666,0.21391116082668304,0.22025257349014282,0.1991286277770996,0.20221349596977234,0.3658004403114319,0.14918957650661469,0.19571815431118011,0.2830964922904968,0.3135877251625061,0.5345056653022766,0.5261979103088379,0.2391343116760254,0.25814583897590637
he,0.3936046361923218,0.4571082592010498,0.22468039393424988,0.21137064695358276,0.2042052149772644,0.22597992420196533,0.1745409220457077,0.40251094102859497,0.26188185811042786,0.246490016579628,0.5410010814666748,0.22493088245391846,0.385390967130661,0.3114890456199646,0.3134360909461975,0.2089974731206894
had,0.4133172631263733,0.3875846862792969,0.12524351477622986,0.17618517577648163,0.17701855301856995,0.18355661630630493,0.1675889641046524,0.35487717390060425,0.2358761578798294,0.2201775312423706,0.5927209258079529,0.2452518343925476,0.37984350323677063,0.23849567770957947,0.203541561961174,0.20728366076946259
been,0.2954521179199219,0.3563927710056305,0.11704083532094955,0.16285854578018188,0.13266238570213318,0.19288167357444763,0.17207111418247223,0.34873589873313904,0.1601542830467224,0.15303415060043335,0.518218457698822,0.20494630932807922,0.34945759177207947,0.2567804455757141,0.18623055517673492,0.24354910850524902
appointed,0.2690531313419342,0.2626524269580841,0.21407252550125122,0.13785101473331451,0.1594322770833969,0.14275935292243958,0.13211795687675476,0.27665549516677856,0.2667655944824219,0.17308828234672546,0.33569878339767456,0.2831374704837799,0.21184861660003662,0.1642993837594986,0.326200932264328,0.13895352184772491
in,0.44050168991088867,0.6662389636039734,0.3233928978443146,0.32293570041656494,0.2593633532524109,0.1697147786617279,0.22860760986804962,0.5201468467712402,0.24440830945968628,0.23887629806995392,0.45514053106307983,0.28130269050598145,0.45010748505592346,0.30808621644973755,0.20453733205795288,0.20430970191955566
november,0.30227309465408325,0.25734350085258484,0.1844261735677719,0.1375681310892105,0.28675153851509094,0.2094985395669937,0.2011580467224121,0.4120670258998871,0.2043464034795761,0.16721321642398834,0.4240739941596985,0.15874610841274261,0.2179545760154724,0.23963461816310883,0.2042190432548523,0.3159552216529846
1985,0.02525329403579235,0.02310241386294365,0.08095449209213257,0.03658384829759598,-0.03155326098203659,0.07137808203697205,0.1661621779203415,0.10430982708930969,0.13427123427391052,-0.0008430845336988568,0.010012023150920868,0.08353890478610992,0.0432262159883976,0.07759413868188858,0.016805952414870262,-0.03005216084420681
),0.24162524938583374,0.3456730246543884,0.1791568249464035,0.18068154156208038,0.49507030844688416,0.18381085991859436,0.21607519686222076,0.63033527135849,0.20403073728084564,0.2522576153278351,0.3267642855644226,0.19075927138328552,0.31236231327056885,0.26259949803352356,0.26386576890945435,0.42300865054130554
;,-0.01834123209118843,0.09152708947658539,0.07159299403429031,0.06981710344552994,0.004543918650597334,-0.0012340332614257932,0.04463953524827957,0.04938793554902077,0.11219796538352966,0.019754813984036446,0.0754367932677269,0.034511178731918335,0.0979827418923378,0.10986888408660889,0.004627429414540529,0.10349778085947037
and,0.3765919506549835,0.5171257257461548,0.218168243765831,0.292957067489624,0.32343366742134094,0.16453155875205994,0.16802267730236053,0.6633074283599854,0.24556243419647217,0.28316932916641235,0.3740963041782379,0.23097854852676392,0.48971283435821533,0.31309178471565247,0.22603030502796173,0.20544172823429108
roone,0.2518129348754883,0.24336695671081543,0.18012890219688416,0.09241966158151627,0.19797390699386597,0.30657878518104553,0.15739378333091736,0.28593817353248596,0.21990181505680084,0.39471542835235596,0.2372283935546875,0.23372623324394226,0.19877086579799652,0.17437835037708282,0.14591802656650543,0.21176548302173615
arledge,0.2165616899728775,0.38004153966903687,0.2260274738073349,0.20763643085956573,0.22963544726371765,0.31692740321159363,0.15697285532951355,0.38625943660736084,0.2797239124774933,0.3167504072189331,0.23825472593307495,0.1689491868019104,0.4098800718784332,0.3535206913948059,0.21707284450531006,0.30967646837234497
became,0.35676637291908264,0.36325156688690186,0.22269992530345917,0.20418477058410645,0.14637699723243713,0.14350707828998566,0.2220185399055481,0.2798398435115814,0.20273011922836304,0.1591949760913849,0.6575068235397339,0.30360573530197144,0.20401327311992645,0.1434093862771988,0.21057558059692383,0.11374033987522125
president,0.25286588072776794,0.24330610036849976,0.24277032911777496,0.1686120480298996,0.18900468945503235,0.20593604445457458,0.208293154835701,0.26552814245224,0.17365403473377228,0.27869096398353577,0.2505730390548706,0.15809892117977142,0.21247753500938416,0.1870913952589035,0.19582977890968323,0.14148259162902832
of,0.3867455720901489,0.733189046382904,0.30823585391044617,0.29528072476387024,0.2919245660305023,0.14607268571853638,0.18576329946517944,0.4946078956127167,0.25539323687553406,0.2293238788843155,0.4069072902202606,0.2820465862751007,0.41548454761505127,0.33290785551071167,0.23636478185653687,0.1826142966747284
abc,0.20314010977745056,0.2068762183189392,0.2084534764289856,0.124558225274086,0.19851894676685333,1.0000001192092896,0.07602907717227936,0.2097204476594925,0.08191824704408646,0.17887553572654724,0.21565799415111542,0.2247007191181183,0.1762417107820511,0.1317344456911087,0.1637340784072876,0.19065172970294952
news,0.18608851730823517,0.2294066995382309,0.1487765610218048,0.1475791037082672,0.1205548569560051,0.40620431303977966,0.13742701709270477,0.25081464648246765,0.10715562850236893,0.14332178235054016,0.1809975951910019,0.13983704149723053,0.2372783124446869,0.2584491968154907,0.15841250121593475,0.1899169683456421
and,0.3765919506549835,0.5171257257461548,0.218168243765831,0.292957067489624,0.32343366742134094,0.16453155875205994,0.16802267730236053,0.6633074283599854,0.24556243419647217,0.28316932916641235,0.3740963041782379,0.23097854852676392,0.48971283435821533,0.31309178471565247,0.22603030502796173,0.20544172823429108
abc,0.20314010977745056,0.2068762183189392,0.2084534764289856,0.124558225274086,0.19851894676685333,1.0000001192092896,0.07602907717227936,0.2097204476594925,0.08191824704408646,0.17887553572654724,0.21565799415111542,0.2247007191181183,0.1762417107820511,0.1317344456911087,0.1637340784072876,0.19065172970294952
sports,0.1227424144744873,0.20313861966133118,0.1886516809463501,0.24029949307441711,0.16272127628326416,0.20410163700580597,0.27216580510139465,0.2693314254283905,0.13470566272735596,0.10072896629571915,0.19941140711307526,0.10165973007678986,0.1915440857410431,0.13245077431201935,0.11754434555768967,0.04557104781270027
.,0.35870397090911865,0.5934505462646484,0.23657599091529846,0.2525215446949005,0.4330557584762573,0.2567209303379059,0.23265978693962097,0.6812511086463928,0.2665131986141205,0.27776646614074707,0.40146201848983765,0.24760639667510986,0.4645031690597534,0.3567904531955719,0.24342353641986847,0.4130953550338745
